dates,satname,nzd0360-0000,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0004,nzd0360-0005,nzd0360-0006,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0010,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0043,nzd0360-0044,nzd0360-0045,nzd0360-0046,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0017,nzd0360-0018,nzd0360-0019,nzd0360-0060,nzd0360-0061,nzd0360-0062,nzd0360-0063,nzd0360-0064,nzd0360-0065,nzd0360-0066,nzd0360-0067,nzd0360-0068,nzd0360-0069,nzd0360-0070,nzd0360-0071,nzd0360-0072,nzd0360-0073,nzd0360-0074
2014-11-08 22:07:28.004000,L8,,,,,,,,,,,,,533.22,518.46,517.54,505.68,508.06,509.94,491.41,494.22,498.58,484.17,469.81,462.62,456.65,439.23,429.80,424.56,421.49,411.35,411.63,413.11,411.67,388.79,390.32,391.58,390.49,408.07,389.66,388.37,378.02,378.13,362.05,370.48,345.78,355.69,312.24,301.66,280.52,337.66,351.57,328.30,424.38,389.05,357.00,420.42,524.39,505.87,502.44,,512.26,406.23,336.99,344.85,297.24,273.91,257.69,262.05,241.01,245.64,247.42,246.36,227.97,219.64,223.64
2014-12-26 22:07:18.944000,L8,493.97,416.66,380.81,484.00,476.31,461.26,461.83,492.94,475.95,386.03,322.36,302.95,293.95,264.25,330.66,418.44,395.39,324.91,349.89,329.57,422.40,385.11,392.01,386.69,382.47,375.45,362.87,360.24,353.33,347.43,350.32,352.38,334.55,309.83,317.18,322.87,316.96,307.21,301.66,286.78,273.53,275.87,273.07,265.00,262.76,259.03,264.82,256.67,255.64,255.16,201.23,224.80,223.98,225.11,215.66,197.18,198.44,408.52,342.79,471.02,177.78,183.51,178.14,179.27,171.98,,,,,,,,,,
2015-01-11 22:07:16.745000,L8,,,,,,,,,,,529.09,510.43,502.71,492.08,512.13,501.65,505.51,478.67,491.14,486.28,481.78,476.10,462.37,449.92,428.91,438.44,417.82,408.46,412.80,409.01,401.70,410.19,406.94,390.24,394.43,380.93,386.28,377.50,373.75,354.44,332.04,334.40,344.68,333.99,315.41,303.89,307.33,288.29,286.11,277.95,269.77,274.01,292.93,278.96,275.21,268.85,281.32,507.01,504.31,502.95,257.32,245.05,234.40,230.94,222.77,206.42,196.72,193.84,200.58,199.86,211.79,188.97,183.55,193.96,192.02
2015-01-27 22:07:11.201000,L8,481.99,489.19,493.51,468.23,485.86,462.06,424.21,352.19,,,,322.66,257.78,173.46,411.50,388.21,395.92,,172.07,244.17,335.25,407.19,390.42,361.10,355.49,371.99,306.77,356.86,358.87,353.20,352.37,349.61,340.12,306.76,321.46,324.35,321.93,325.26,316.59,297.46,302.82,287.10,284.48,273.06,265.77,261.56,272.17,262.42,258.95,254.02,228.42,228.50,235.45,224.99,219.77,213.11,203.95,392.49,336.05,,181.61,185.80,188.73,183.13,174.90,,,,,,,,,,
2015-02-12 22:07:03.113000,L8,489.66,497.69,496.27,479.87,296.61,196.99,462.88,465.92,475.42,390.71,317.97,391.22,297.72,244.77,377.96,415.86,385.71,322.71,350.44,411.15,425.16,390.52,387.38,380.92,378.03,373.33,367.64,358.97,355.23,345.39,348.16,348.42,338.46,305.68,316.08,320.11,320.26,304.45,295.32,285.95,270.82,272.07,267.53,262.37,262.13,254.27,263.31,251.84,253.39,255.15,216.14,222.15,227.78,223.44,213.41,189.23,196.52,406.23,406.11,438.32,174.47,181.59,176.54,174.89,172.84,,,,,,,,,,
2015-02-28 22:07:00.305000,L8,494.08,508.38,501.22,492.59,472.90,455.26,459.99,461.50,471.90,454.20,474.61,474.60,463.33,396.64,410.45,409.71,390.99,435.43,349.51,366.31,420.80,411.23,404.56,392.57,387.39,378.25,369.97,368.67,356.34,355.15,357.19,355.67,340.64,305.69,320.32,317.93,317.55,300.79,295.77,284.17,270.04,268.43,267.30,263.31,259.62,256.83,263.96,254.75,252.95,254.82,222.18,223.83,229.57,225.20,213.95,196.19,198.71,408.00,295.59,304.29,176.97,179.54,175.83,174.52,169.40,,,,,,,,,,
2015-04-01 22:06:37.659000,L8,499.53,504.07,498.63,478.42,298.77,211.24,189.01,216.04,268.52,391.24,318.20,303.83,298.30,268.67,381.58,298.97,319.17,322.68,354.98,316.62,337.93,409.56,399.13,384.04,381.80,372.62,360.23,357.29,353.24,345.78,348.00,348.97,335.38,301.10,312.21,315.42,312.80,237.72,243.56,242.01,227.16,269.45,268.79,262.85,261.71,256.54,264.43,252.61,252.00,254.17,217.38,223.71,227.72,224.37,213.63,196.20,197.41,404.59,437.05,445.92,174.14,180.09,176.04,175.35,170.41,,,,,,,,,,
2015-05-19 22:06:16.557000,L8,497.33,500.97,499.41,481.10,484.35,446.99,426.86,476.25,429.49,,,,426.51,391.71,401.88,413.36,379.39,318.76,348.81,321.75,339.03,382.34,385.84,386.26,384.37,367.18,363.66,359.00,355.54,353.58,354.15,347.35,336.33,295.44,312.91,322.43,312.58,302.61,303.30,277.34,255.94,260.39,239.91,195.23,,,,,,,,,,,,,,249.80,300.26,,,,,,,,,,,,,,,,
2015-06-20 22:06:32.847000,L8,,,527.75,511.05,178.89,190.47,186.30,209.67,265.80,325.17,505.19,495.29,472.55,449.91,281.96,287.66,317.55,450.37,442.53,442.42,436.17,428.62,420.42,409.36,398.73,396.29,386.83,379.88,382.13,375.22,380.23,373.66,366.33,338.87,344.97,347.12,335.10,349.27,333.44,316.50,309.10,305.58,307.45,291.38,282.01,276.77,275.08,268.43,268.86,271.73,260.88,258.89,284.62,257.40,251.68,245.55,248.05,362.94,457.24,457.33,221.61,211.32,202.72,201.01,194.37,188.48,183.97,184.99,182.41,183.52,176.46,168.15,164.90,167.83,179.44
2015-07-22 22:06:49.445000,L8,331.68,372.68,355.11,372.09,349.80,370.38,463.14,471.80,462.07,449.14,463.67,455.07,254.48,155.42,390.35,412.62,383.72,325.01,352.43,321.48,340.60,385.28,387.58,380.60,379.55,369.11,363.07,362.75,354.20,351.00,353.80,347.96,336.84,298.47,317.96,326.15,320.61,312.22,307.58,297.78,276.27,280.13,283.93,271.23,263.91,258.08,261.09,251.52,250.91,250.91,215.77,224.15,226.79,225.17,214.68,197.20,198.32,,,,169.44,,,,,,,,,,,,,,
2015-08-23 22:07:00.453000,L8,496.79,423.55,505.24,492.36,184.58,281.29,197.59,218.31,272.04,394.39,317.90,299.39,295.69,265.54,378.57,300.53,331.26,329.56,360.29,325.87,345.35,387.25,392.26,389.45,377.97,369.21,368.14,364.37,363.56,356.30,350.31,358.05,336.79,307.01,325.47,323.51,323.48,315.60,313.91,295.90,279.50,285.38,287.05,267.16,261.51,256.63,260.53,251.70,256.65,257.05,222.32,226.23,229.77,241.86,215.21,200.97,200.38,402.17,308.78,209.23,170.61,,,,,,,,,,,,,,
2015-09-08 22:07:06.448000,L8,501.82,503.43,501.99,497.04,473.45,470.76,480.90,485.93,472.90,458.13,461.85,465.15,422.72,399.77,414.85,427.59,429.94,164.80,352.00,327.23,350.73,385.35,401.24,380.90,376.34,377.68,374.62,362.71,360.78,351.40,361.04,355.48,340.52,309.10,324.89,326.43,325.03,318.66,314.53,297.70,280.86,286.59,290.75,268.56,265.28,256.71,267.11,255.27,256.73,252.64,219.05,223.13,229.81,227.31,213.86,200.12,199.94,409.43,311.00,209.33,171.58,181.41,175.97,173.80,169.91,,,,,,,,,,
2015-09-24 22:07:13.635000,L8,,,,,,,,,,,,,,,513.72,494.18,488.61,499.84,491.47,483.30,474.74,455.16,456.00,440.06,419.82,413.89,411.29,403.24,410.24,408.25,402.94,403.29,376.72,380.04,400.80,410.91,385.42,379.78,377.02,351.75,344.80,372.73,360.16,323.42,289.17,305.52,288.88,282.17,319.84,314.56,361.87,349.52,392.85,412.72,359.03,384.97,388.21,490.29,488.81,493.47,354.18,388.26,320.97,286.03,258.17,233.66,243.28,257.50,265.45,230.55,272.93,258.86,191.99,210.58,207.76
2015-10-10 22:07:14.813000,L8,,,,,,,,,,,525.10,513.05,519.19,503.66,513.58,495.72,486.16,478.18,472.80,491.03,481.09,480.84,467.19,449.24,452.95,440.37,447.64,438.10,428.18,438.60,450.16,435.66,417.39,389.95,397.46,397.71,388.84,398.39,392.98,370.69,349.07,343.43,338.61,344.95,340.27,353.44,358.76,352.25,298.47,311.95,338.70,376.44,393.21,300.44,298.73,306.77,302.84,493.91,477.33,483.88,314.57,299.57,318.45,283.03,269.58,244.96,225.15,237.72,242.70,234.64,242.56,223.45,202.63,189.06,201.46
2015-11-27 22:07:23.156000,L8,,,,,,,,,,530.86,520.31,509.09,500.67,491.69,489.82,496.96,482.39,475.45,465.51,462.97,452.99,450.41,436.13,433.65,422.07,418.73,416.29,405.81,409.77,405.01,405.89,404.55,387.98,381.97,386.89,378.83,380.58,373.04,366.02,356.24,338.97,331.27,334.18,298.10,313.91,294.83,288.16,279.87,280.95,274.86,266.67,262.73,295.39,294.81,295.04,292.81,281.08,490.33,489.69,484.39,255.81,244.74,215.78,217.62,210.03,220.49,196.82,201.80,194.95,215.45,205.32,218.05,198.25,182.32,196.42
2015-12-13 22:07:21.432000,L8,,,,,,,,,,,520.45,527.80,508.18,515.51,516.88,505.13,493.35,475.36,471.37,468.28,445.74,441.44,435.97,418.40,418.07,400.15,399.25,408.88,391.60,405.40,394.43,394.05,381.48,380.08,368.22,365.39,361.78,365.45,353.47,337.06,323.26,322.37,324.33,310.65,295.42,290.08,284.85,276.80,273.12,273.40,263.66,290.21,293.15,273.59,268.84,263.01,263.64,494.55,484.05,483.58,246.17,219.27,215.93,210.79,208.44,194.88,191.46,194.90,198.98,204.06,200.82,191.32,174.70,179.52,
2015-12-29 22:07:21.036000,L8,485.30,367.79,488.40,398.50,293.00,451.49,469.50,467.07,463.61,152.74,368.51,308.65,411.84,391.93,406.50,380.37,383.50,318.68,343.56,318.01,336.15,377.20,356.55,350.14,308.16,304.66,353.07,345.13,353.19,339.75,335.07,345.22,331.48,280.80,284.59,312.36,321.10,303.14,289.29,282.01,260.54,264.76,205.97,192.83,261.19,273.26,259.22,242.98,258.71,255.24,178.51,202.67,192.88,217.55,203.34,154.91,195.27,404.14,295.35,264.82,166.75,,,,,,,,,,,,,,
2016-02-15 22:07:09.441000,L8,480.46,429.19,486.93,468.68,460.68,450.21,455.93,460.05,456.41,313.50,453.10,441.22,408.67,389.96,403.51,375.58,379.50,317.55,343.46,317.42,336.62,378.98,354.01,348.35,336.13,305.70,350.77,349.15,318.76,339.12,341.91,328.63,329.84,273.98,299.96,309.70,304.18,300.56,290.25,281.23,267.81,267.11,267.16,260.92,259.96,254.66,259.73,252.41,249.69,145.26,181.21,,,217.46,152.71,185.10,194.62,401.29,296.20,181.63,172.53,,,,,,,,,,,,,,
2016-03-02 22:07:07.398000,L8,494.35,422.04,502.64,480.73,484.69,460.07,466.90,207.72,265.99,384.65,318.35,301.74,291.47,264.78,379.35,410.93,385.89,323.48,350.82,320.29,338.42,384.71,389.99,373.31,382.19,372.75,370.62,351.34,356.16,348.48,359.16,340.00,343.71,287.98,318.75,326.90,319.10,229.75,240.86,228.43,224.35,274.41,271.88,264.43,275.96,257.75,266.90,263.59,266.78,270.73,227.04,228.04,236.00,228.28,216.76,202.96,201.75,406.38,406.95,433.34,178.61,185.36,182.30,180.28,174.12,,,,,,,,,,
2016-03-18 22:07:01.867000,L8,476.92,366.99,268.14,314.03,386.16,387.62,461.38,468.76,464.13,454.64,473.95,463.30,422.31,396.85,409.45,420.30,385.39,324.62,348.96,318.55,337.73,407.68,391.03,390.63,381.35,368.83,366.15,364.60,350.08,343.69,349.03,338.11,338.74,281.38,314.49,312.97,308.58,306.79,304.08,285.56,271.79,269.70,265.03,260.25,258.44,256.90,258.03,252.56,250.16,248.81,215.87,223.01,228.04,225.80,213.80,198.10,198.33,406.12,306.65,206.38,173.30,182.73,175.37,174.09,170.48,,,,,,,,,,
2016-04-19 22:06:46.856000,L8,494.24,500.68,496.98,476.80,469.41,453.22,459.46,461.94,457.35,445.47,267.58,261.00,253.23,236.94,331.00,378.83,378.47,324.25,359.53,320.78,425.11,406.97,401.74,387.42,385.66,377.99,366.37,366.21,350.94,350.51,348.71,344.33,331.62,290.50,319.57,322.26,319.23,311.38,308.73,293.51,275.54,279.28,276.27,263.53,261.10,256.81,258.33,249.19,248.48,249.73,215.20,220.26,227.68,222.92,211.97,195.17,198.57,400.55,296.82,192.68,168.06,,,,,,,,,,,,,,
2016-05-05 22:06:50.290000,L8,,,,,,,,,,532.82,527.19,518.18,503.89,495.41,487.89,490.69,479.67,473.83,475.98,487.27,462.75,455.74,448.85,441.18,439.48,430.25,420.15,412.04,419.99,407.19,419.54,411.13,402.36,397.71,387.08,384.41,383.21,385.22,380.97,367.97,353.07,361.85,365.01,346.88,318.81,315.38,307.77,298.22,298.39,301.60,301.94,309.79,317.68,292.74,287.67,286.85,293.08,488.18,485.16,478.95,271.25,256.51,271.36,260.98,226.73,229.11,231.27,226.35,229.36,242.39,229.48,204.08,199.42,200.56,195.83
2016-06-06 22:06:54.973000,L8,493.68,502.12,222.41,157.43,469.60,255.17,461.21,462.97,448.24,435.95,258.39,261.65,253.11,392.72,399.40,413.42,366.43,327.03,352.02,322.85,338.17,383.42,393.56,390.13,381.49,374.80,364.48,355.97,353.59,349.98,350.27,349.35,332.88,292.04,315.88,321.28,318.75,310.93,307.09,289.68,276.56,279.64,277.00,264.51,261.86,257.98,256.04,242.59,243.90,248.79,178.76,209.28,202.69,221.85,167.37,189.47,,219.40,303.67,190.27,,,,,,,,,,,,,,,
2016-07-24 22:07:13.819000,L8,,,,531.35,524.81,511.51,506.92,525.08,524.74,517.88,510.63,502.36,493.39,490.46,482.48,476.90,479.39,465.02,465.15,461.93,453.40,446.99,437.20,424.15,420.97,408.80,412.61,405.29,395.20,400.50,399.99,402.92,385.54,377.05,381.37,373.95,367.52,370.14,371.76,352.70,339.26,330.29,333.90,318.96,308.76,299.39,292.93,282.44,281.05,280.60,278.57,275.01,293.52,287.45,283.76,284.59,279.71,466.30,470.78,474.85,256.93,235.89,224.41,221.06,210.17,201.28,193.86,198.28,196.59,201.29,189.07,187.21,187.09,178.46,177.75
2016-08-09 22:07:15.795000,L8,501.95,508.79,503.08,496.84,486.19,469.01,466.01,488.65,479.88,472.68,492.03,489.05,466.48,480.54,421.78,418.94,402.90,445.55,441.46,445.57,441.98,433.80,435.82,415.34,416.34,386.05,396.30,374.97,362.46,390.09,367.69,370.87,352.95,338.35,338.64,346.70,337.76,336.01,325.56,315.73,302.40,304.49,302.87,288.13,276.87,273.58,269.01,261.42,262.36,264.72,257.36,260.65,269.06,243.07,226.05,221.95,214.40,416.50,417.93,424.19,213.03,202.89,212.83,199.01,191.63,179.27,175.76,177.94,175.49,184.91,,,,,
2016-09-10 22:07:27.365000,L8,493.55,503.03,493.31,481.92,469.89,460.70,462.04,467.90,469.11,449.32,219.99,263.97,249.87,242.74,401.99,383.87,385.90,325.91,349.63,327.75,345.22,383.04,384.74,381.34,377.75,370.48,365.78,359.44,358.27,350.64,358.87,356.79,334.00,323.06,327.29,330.06,324.02,317.14,313.08,295.68,278.64,283.55,278.31,268.37,264.42,259.75,261.35,254.60,253.38,254.48,216.53,222.06,227.61,226.35,210.45,198.32,197.56,403.83,309.42,208.13,168.40,,,,,,,,,,,,,,
2016-10-12 22:07:33.085000,L8,,,,,525.13,513.17,511.47,516.83,519.73,516.35,503.54,494.99,491.74,482.42,479.19,468.63,469.00,470.42,463.62,461.76,455.73,452.84,431.71,415.73,419.95,407.84,411.26,409.20,391.81,400.46,393.75,400.29,387.05,375.15,365.37,367.94,371.88,359.40,353.27,337.93,330.21,319.21,320.54,304.16,292.92,287.26,288.03,276.30,276.31,277.80,273.64,274.70,294.68,282.28,278.88,274.96,265.51,463.95,468.52,471.78,245.50,225.04,218.39,214.83,204.24,193.22,188.70,193.14,186.05,189.96,181.45,173.86,169.52,170.21,163.00
2016-12-15 22:07:29.991000,L8,491.14,504.27,501.47,484.04,482.57,458.05,463.51,482.46,478.94,462.63,474.84,461.85,417.95,397.10,263.70,409.67,432.81,327.13,349.30,329.66,390.54,406.52,387.11,385.91,383.38,374.27,370.18,368.53,359.17,355.40,354.97,353.34,335.25,308.52,320.62,320.47,317.69,310.55,306.27,290.42,274.25,276.65,273.78,264.14,263.96,258.82,261.98,251.66,253.81,257.44,225.22,224.72,231.10,226.69,215.86,200.42,200.26,415.04,333.52,293.76,175.59,184.55,177.04,176.75,171.30,,,,,,,,,,
2017-01-16 22:07:22.953000,L8,460.98,489.95,390.90,400.55,463.94,450.82,456.94,497.99,217.17,453.35,385.96,481.84,408.81,390.83,401.13,452.25,380.35,319.29,431.76,441.81,288.06,422.05,333.84,349.83,334.96,384.96,384.27,374.54,372.33,234.59,268.81,238.12,332.57,299.23,312.49,316.45,228.95,245.75,246.55,242.40,229.02,270.13,268.36,260.62,259.86,256.36,258.92,251.11,249.21,243.63,184.46,213.15,203.40,222.81,212.45,185.80,198.39,405.81,295.52,185.05,173.13,181.34,170.80,167.02,166.18,,,,,,,,,,
2017-03-05 22:07:02.841000,L8,478.66,495.18,487.72,473.99,388.35,444.43,178.33,464.92,464.81,448.01,259.26,259.42,248.44,243.34,398.29,413.46,385.63,319.90,162.06,239.68,277.59,378.35,373.63,374.86,370.86,359.18,356.52,352.28,346.79,340.74,343.90,341.16,331.25,303.50,316.01,318.74,314.77,304.69,297.83,283.70,270.13,273.56,272.23,261.40,259.85,254.77,259.25,250.38,248.47,243.14,178.10,213.01,202.45,219.01,210.98,182.51,,405.56,306.51,237.41,,,,,,,,,,,,,,,
2017-03-21 22:06:52.698000,L8,,,,,,,,,,,532.19,511.96,505.22,511.22,503.81,493.89,482.00,470.67,467.34,461.18,452.08,448.03,435.85,418.47,425.84,410.35,439.10,497.80,507.91,,,,401.53,379.39,372.22,378.93,388.23,381.73,385.10,375.58,356.81,347.10,343.33,322.05,314.12,305.15,304.50,291.66,289.36,286.33,288.48,291.78,303.59,294.21,289.66,290.73,276.85,480.65,489.55,482.49,254.49,234.74,228.86,220.51,213.14,204.44,202.09,199.26,199.06,211.70,194.03,187.53,177.59,178.15,187.34
2017-04-06 22:06:45.830000,L8,477.29,496.75,497.36,470.21,472.36,444.04,454.97,366.01,455.43,,219.96,255.39,245.11,236.69,200.50,211.81,378.47,,167.27,207.31,275.62,377.58,373.01,381.72,370.68,367.54,352.10,352.91,352.59,341.64,345.53,341.97,331.70,307.31,314.28,317.37,312.27,305.73,300.18,282.86,271.18,273.97,273.22,260.07,256.27,233.64,257.28,245.50,245.59,161.85,154.17,130.48,139.05,210.78,205.70,,,404.30,313.12,211.98,,,,,,,,,,,,,,,
2017-04-22 22:06:36.244000,L8,451.13,486.40,485.84,461.75,232.08,433.13,450.43,453.81,446.64,,,,,,,,,,,,220.33,298.13,319.66,323.52,297.27,266.84,276.86,315.81,342.83,202.99,238.97,220.15,214.75,192.75,194.49,312.57,308.23,302.26,296.68,275.54,266.75,269.44,269.44,257.72,253.04,244.37,253.79,241.36,244.16,175.55,164.34,149.45,162.79,215.89,201.59,,,,,,,,,,,,,,,,,,,,
2017-05-08 22:06:35.164000,L8,327.23,369.17,350.75,348.06,348.52,446.56,459.07,461.09,453.61,438.09,465.29,438.96,,,,376.45,381.55,325.77,349.13,264.81,291.45,382.86,391.07,383.73,379.65,367.04,356.81,359.27,351.39,348.37,349.43,347.20,330.60,307.00,318.61,321.12,317.88,310.57,306.35,292.27,275.69,278.66,277.90,264.28,261.05,256.88,260.68,251.70,249.14,243.59,181.47,201.45,213.91,222.17,210.39,190.93,195.93,256.79,303.70,198.63,,,,,,,,,,,,,,,
2017-05-24 22:06:46.292000,L8,438.56,505.97,386.22,372.04,388.69,370.78,215.57,359.75,361.00,398.93,309.01,460.10,299.90,396.80,399.55,404.53,385.83,330.70,361.75,317.47,338.97,406.04,399.71,387.95,385.67,371.01,365.36,363.42,354.66,352.80,354.52,349.84,334.64,316.59,321.22,325.73,320.62,313.08,310.58,297.25,280.26,281.26,281.52,268.15,266.49,258.17,262.67,254.25,256.84,254.95,210.40,220.60,222.26,226.23,217.34,199.45,199.57,239.53,312.95,202.97,170.31,182.48,174.50,176.62,170.65,,,,,,,,,,
2017-06-09 22:06:54.260000,L8,431.29,513.24,509.10,498.44,492.64,211.95,188.04,207.66,267.12,388.66,281.90,462.35,457.66,438.25,351.56,427.26,407.11,425.91,426.18,327.31,429.04,415.43,418.70,410.20,405.47,400.71,415.52,414.27,439.54,,,364.48,359.98,345.20,343.77,390.42,531.74,372.35,542.81,350.17,372.04,431.13,343.02,450.57,527.80,520.42,,432.20,533.23,345.65,249.16,241.12,247.04,241.03,225.75,211.13,207.39,402.13,319.69,317.04,185.24,191.22,182.75,181.17,183.77,,,,,,,,,,
2017-06-25 22:06:59.518000,L8,320.26,363.87,329.82,292.17,459.48,,,,,,,,,,,,,,,,274.75,300.40,322.03,322.64,201.16,272.08,,,,205.06,323.82,334.06,317.41,290.77,310.32,314.95,309.21,301.70,237.75,225.91,,,267.15,213.28,215.22,218.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28 22:07:19.886000,L8,,,,,523.14,507.18,521.12,516.60,526.00,524.07,507.85,502.31,501.58,495.36,504.21,482.38,471.69,465.34,461.32,459.79,450.06,452.99,432.43,412.54,399.67,402.80,399.25,400.01,392.71,381.14,386.99,385.37,387.77,368.59,355.42,374.07,376.67,369.96,344.56,340.59,336.21,311.34,309.48,299.42,277.49,282.50,279.44,275.96,277.26,278.18,277.13,279.45,294.35,260.98,273.53,296.62,288.90,477.23,466.92,458.34,225.69,206.52,213.59,200.70,191.18,181.71,209.85,190.72,184.82,199.92,208.08,175.99,162.72,165.77,168.56
2017-10-31 22:07:31.844000,L8,,,,,534.11,526.59,525.48,519.68,527.14,526.15,509.53,502.48,495.20,498.10,481.15,480.59,478.46,468.45,458.60,465.36,474.66,460.87,442.37,448.53,450.66,437.07,420.25,431.80,418.93,413.96,418.42,407.17,407.63,381.99,387.72,381.17,384.87,385.11,374.15,357.23,339.73,338.38,337.76,318.25,309.35,305.47,306.39,301.77,302.59,305.83,311.12,329.22,329.76,302.68,287.54,293.68,293.84,485.75,471.06,473.92,273.98,237.74,238.65,237.33,224.21,210.94,209.63,214.63,208.84,215.74,210.20,210.84,188.24,187.94,187.41
2017-12-02 22:07:22.770000,L8,,,,,,,,,,534.45,518.82,511.84,498.56,498.22,489.89,480.15,480.22,475.64,468.05,473.92,472.64,460.30,459.02,438.67,431.09,433.67,423.47,420.59,417.23,426.35,423.64,416.81,415.99,412.41,392.38,395.41,411.20,400.51,389.02,371.30,360.80,356.80,362.66,344.94,320.44,317.35,320.24,311.69,303.15,308.41,315.18,352.69,328.08,295.98,299.18,282.77,294.17,477.75,490.93,479.61,272.59,254.99,255.39,252.15,249.21,222.27,249.04,224.62,233.62,228.82,239.69,221.30,193.53,195.03,214.01
2018-01-19 22:07:14.526000,L8,442.72,427.99,403.17,470.42,466.83,442.17,454.68,463.29,459.34,442.91,217.20,256.95,244.67,246.79,254.46,411.40,384.72,319.23,341.63,277.31,333.48,377.10,330.99,366.13,361.36,358.19,353.23,351.46,274.98,268.38,258.97,243.19,330.40,302.98,310.13,217.27,234.50,253.33,246.20,250.02,231.26,266.57,265.48,257.69,255.65,249.26,258.03,245.99,224.40,234.81,,210.72,201.88,,,,,407.72,309.64,257.16,,,,,,,,,,,,,,,
2018-02-20 22:07:00.077000,L8,494.50,502.66,495.73,484.33,478.96,461.56,470.42,477.14,480.71,468.08,465.19,454.10,433.64,430.90,415.05,416.27,411.07,350.89,380.67,378.48,376.03,397.24,384.24,374.75,379.64,369.65,360.51,360.67,358.51,356.94,355.45,354.25,344.29,324.91,327.01,326.05,327.44,315.70,314.60,305.89,286.35,287.65,296.16,278.68,274.94,268.72,274.10,265.79,264.02,263.60,241.00,235.97,243.84,237.62,223.31,207.05,209.29,415.98,413.80,311.52,201.93,195.00,187.95,186.20,180.67,,,,,,,,,,
2018-03-24 22:06:44.096000,L8,510.04,514.70,512.82,500.90,487.26,485.48,478.74,515.49,520.49,472.74,513.79,500.97,492.49,478.61,435.69,427.53,426.14,420.34,424.44,411.74,412.55,433.87,420.04,405.71,395.28,392.29,383.41,376.85,367.13,368.32,368.14,400.73,353.68,346.18,343.80,345.97,342.34,338.38,367.57,315.10,306.86,299.64,307.07,286.23,282.14,280.40,286.92,271.12,273.46,274.63,276.24,280.72,274.34,264.02,261.38,244.12,245.05,430.08,425.14,418.38,215.66,203.77,199.59,196.95,191.82,187.03,178.55,178.44,183.12,187.78,175.64,172.61,179.33,170.29,169.60
2018-04-25 22:06:26.771000,L8,483.01,493.80,491.86,469.29,462.47,444.83,246.42,462.02,451.94,,,,396.45,390.17,,,,322.00,346.51,327.11,340.98,381.43,329.62,373.82,378.53,364.61,356.52,355.62,350.85,345.98,349.31,347.37,330.02,301.82,315.84,317.15,312.48,306.47,300.82,285.15,271.96,273.77,273.69,261.22,256.50,254.27,258.23,249.42,241.94,238.77,174.73,203.21,197.83,217.95,,,,321.95,302.23,189.06,,,,,,,,,,,,,,,
2018-05-27 22:06:04.650000,L8,505.69,511.76,508.11,504.95,171.53,209.71,191.77,216.95,275.57,357.04,473.73,459.78,447.84,269.39,284.72,300.93,329.68,419.77,420.86,396.55,414.29,408.70,398.64,385.80,384.69,377.96,377.87,377.15,361.61,363.80,367.63,373.79,352.37,342.80,333.07,345.46,333.11,333.61,346.74,320.04,302.00,303.97,305.42,304.39,281.14,284.69,295.18,277.49,289.97,279.99,259.10,250.45,258.22,249.33,251.72,237.07,228.01,329.93,406.17,237.67,204.16,209.41,198.11,198.21,211.12,169.93,195.02,197.86,173.94,159.85,,,,,
2018-06-28 22:06:16.147000,L8,,,,510.71,173.35,199.09,186.28,209.02,263.94,327.25,487.37,486.76,492.29,264.86,279.03,297.91,317.63,462.64,454.15,452.77,440.86,436.52,432.17,415.63,397.78,404.58,397.20,395.26,378.42,377.59,376.50,380.92,362.90,354.98,345.93,377.97,354.77,341.72,368.26,361.22,322.23,308.13,306.77,292.16,308.02,297.06,289.34,280.28,275.86,294.98,289.42,299.67,298.11,267.33,275.51,253.70,247.33,356.42,484.61,473.40,221.50,213.66,213.40,225.19,222.11,215.15,204.67,210.62,216.52,230.15,201.22,194.16,180.37,183.75,201.28
2018-08-31 22:06:47.157000,L8,321.90,364.85,218.77,298.77,236.56,447.44,457.47,466.31,452.12,,,,,,,,,,,,289.18,379.01,334.25,364.55,359.60,358.39,356.72,353.50,347.42,344.73,347.05,344.41,325.63,294.72,313.27,316.29,309.68,302.65,296.71,280.89,269.81,270.18,271.60,259.60,253.35,246.87,255.72,240.52,241.41,240.65,176.18,211.71,213.99,209.50,,,,333.27,300.19,184.75,,,,,,,,,,,,,,,
