dates,satname,nzd0506-0000,nzd0506-0001,nzd0506-0002,nzd0506-0003,nzd0506-0004,nzd0506-0005,nzd0506-0006,nzd0506-0007,nzd0506-0008,nzd0506-0009,nzd0506-0010,nzd0506-0011,nzd0506-0012,nzd0506-0013,nzd0506-0014,nzd0506-0015,nzd0506-0016,nzd0506-0017,nzd0506-0019,nzd0506-0020,nzd0506-0021,nzd0506-0022,nzd0506-0023,nzd0506-0024,nzd0506-0025,nzd0506-0026,nzd0506-0027,nzd0506-0028,nzd0506-0029,nzd0506-0030,nzd0506-0031,nzd0506-0032,nzd0506-0033,nzd0506-0034,nzd0506-0035,nzd0506-0036,nzd0506-0037,nzd0506-0038,nzd0506-0039,nzd0506-0040,nzd0506-0041,nzd0506-0042,nzd0506-0043,nzd0506-0044,nzd0506-0045,nzd0506-0018,nzd0506-0046
2024-01-11 22:14:44.166000,L8,243.72,256.21,254.78,279.44,279.67,273.82,271.51,275.44,273.31,264.08,278.81,285.32,288.15,282.27,283.07,288.75,289.10,304.36,299.14,247.90,261.58,249.37,257.00,259.72,268.73,272.58,298.11,341.58,345.34,298.20,291.89,304.35,315.65,332.94,327.05,327.52,336.67,340.04,332.21,324.37,326.10,329.33,320.22,307.53,316.53,328.31,305.68
2024-02-04 22:14:55.450000,L9,230.07,240.70,238.34,242.79,242.41,242.04,245.55,254.47,257.84,230.15,234.50,238.19,257.66,257.02,268.43,231.78,241.63,251.09,237.35,236.26,242.87,248.87,255.35,261.24,263.75,265.16,272.38,273.39,277.90,282.03,287.53,299.54,304.08,312.64,319.71,317.05,301.96,173.67,,,,,,,,241.94,
2024-02-12 22:14:41.937000,L8,234.33,267.03,271.43,268.80,269.18,267.82,269.23,276.96,272.43,271.99,273.04,269.32,276.18,275.58,282.03,280.62,286.57,284.97,280.76,245.76,296.76,283.75,296.00,297.47,303.41,320.58,283.16,334.94,334.06,336.26,341.52,350.53,353.12,353.38,356.51,341.35,331.91,338.46,335.67,331.80,327.36,332.62,322.67,307.61,301.58,286.53,306.07
2024-03-07 22:14:47.781000,L9,242.88,249.69,239.05,244.91,244.63,237.66,239.35,243.34,245.68,230.95,230.11,235.37,245.14,245.44,236.89,237.02,246.93,277.19,285.69,294.60,298.30,304.35,265.09,286.45,265.75,269.64,275.75,280.76,279.97,283.67,286.63,301.72,303.28,309.69,310.06,314.19,319.63,319.01,315.93,311.60,314.08,316.36,307.65,299.24,286.55,275.31,292.12
2024-04-16 22:14:07.010000,L8,,,216.92,219.98,216.86,212.71,213.03,216.34,213.03,211.66,217.63,216.32,214.89,212.72,213.81,212.22,222.41,224.46,192.92,195.33,209.30,214.75,220.64,234.49,238.12,246.74,253.85,252.98,261.36,269.95,274.35,280.46,276.16,283.84,277.38,288.67,297.60,295.01,288.03,286.93,277.63,295.03,251.76,191.95,269.94,205.56,277.69
2024-04-24 22:14:13.960000,L9,,,233.23,235.01,232.68,234.00,234.27,236.56,238.72,227.95,228.27,231.65,234.94,238.13,230.69,229.63,235.68,244.08,236.90,233.91,241.12,246.37,252.80,261.16,259.51,261.22,266.87,275.05,277.20,283.38,285.40,302.60,305.86,308.48,315.91,316.23,321.00,325.26,320.74,317.49,318.41,318.08,308.61,302.22,291.60,235.42,303.49
2024-06-03 22:13:41.381000,L8,247.94,204.15,226.16,316.79,301.17,290.81,296.38,480.49,479.37,462.62,299.94,420.70,406.49,450.62,437.59,445.85,482.85,432.20,307.61,452.84,452.32,461.97,438.02,475.29,470.23,474.54,481.10,468.20,462.05,461.41,368.88,376.14,375.56,371.09,374.58,384.84,387.64,389.11,387.65,390.86,390.23,395.44,401.12,417.36,432.82,297.29,460.28
2024-06-19 22:13:49.014000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,248.52,252.20,186.87,250.64,273.61,279.58,288.95,285.19,290.25,298.00,297.11,303.65,303.76,304.04,302.26,300.10,302.99,232.02,285.30,278.21,,284.18
2024-07-05 22:13:57.118000,L8,249.22,231.33,232.57,243.83,244.58,244.82,266.83,277.61,293.61,281.53,277.45,292.19,279.10,276.29,240.43,241.08,245.55,252.39,252.30,248.39,263.13,260.37,276.61,279.01,277.83,269.41,290.16,303.32,294.01,307.07,311.30,310.98,312.57,319.06,315.67,316.92,323.11,306.25,305.72,308.17,304.76,305.61,192.69,291.41,280.13,248.51,292.50
2024-08-06 22:14:09.174000,L8,232.93,187.35,227.25,232.54,232.80,229.85,231.05,229.02,234.57,229.09,228.56,227.19,230.42,234.08,225.75,230.52,236.84,241.51,233.89,233.46,242.11,244.73,248.62,257.47,259.34,262.18,266.82,273.27,276.87,289.99,293.94,307.42,300.17,305.33,306.71,312.46,318.60,321.79,318.11,312.70,316.38,317.25,308.60,298.19,290.01,232.25,297.61
2024-08-30 22:14:23.037000,L9,,212.95,230.32,231.84,233.26,232.57,232.25,233.98,237.32,230.72,227.81,229.86,230.98,234.15,228.83,230.28,235.58,240.48,236.56,233.28,241.77,245.39,249.98,257.25,259.12,262.03,265.10,280.48,277.31,283.59,286.82,302.72,299.30,305.40,306.09,312.14,317.69,319.98,317.83,314.04,315.73,316.82,308.69,300.56,292.45,233.08,300.57
2024-09-07 22:14:30.806000,L8,257.85,219.47,234.55,235.29,237.43,237.16,233.16,236.79,239.47,231.77,226.94,228.90,232.25,235.73,232.44,230.85,236.54,242.89,240.94,233.68,247.54,247.71,253.38,263.75,262.76,266.96,267.20,288.80,283.75,287.10,286.96,302.83,300.77,308.10,306.64,313.28,318.98,320.47,318.90,316.95,316.34,315.69,307.51,300.42,293.38,235.10,302.38
2024-09-23 22:14:30.418000,L8,281.16,290.78,290.35,284.65,284.20,275.77,276.65,271.85,275.27,276.10,274.52,283.64,434.78,430.41,359.71,293.87,291.02,291.83,453.75,472.58,446.03,406.43,402.97,320.76,322.53,329.37,334.85,339.62,518.66,451.45,,,517.34,495.81,433.64,445.12,375.39,369.86,365.38,358.54,365.35,365.19,359.90,359.84,372.15,415.42,403.36
2024-11-02 22:14:41.503000,L9,235.46,238.97,242.68,242.22,237.30,237.29,233.68,241.77,240.03,233.85,229.73,230.11,234.26,239.70,241.83,241.39,240.76,244.38,243.43,242.78,247.23,269.49,255.85,264.08,275.89,279.31,283.05,276.92,249.38,300.14,295.28,301.53,303.63,309.36,311.98,314.50,314.37,312.30,314.30,315.91,316.70,315.74,313.13,307.29,298.52,240.25,298.20
2024-11-10 22:14:37.391000,L8,232.03,239.28,235.42,234.53,234.25,233.02,232.64,238.59,236.34,229.34,226.65,229.62,232.27,234.24,240.54,231.69,,,,,,159.76,160.29,242.41,268.83,265.69,272.64,279.61,279.94,282.06,286.30,296.12,298.34,304.83,308.15,309.68,313.72,314.92,316.29,310.98,313.63,314.68,311.13,302.62,292.59,,295.33
2024-12-04 22:14:48.196000,L9,238.91,252.76,243.85,241.27,244.80,238.61,234.83,244.96,266.85,233.90,229.05,231.21,235.86,237.72,240.37,241.99,241.92,242.16,242.24,239.97,248.06,251.49,256.40,265.69,267.75,269.46,277.60,282.29,285.09,288.11,290.09,297.82,300.36,308.70,311.74,313.19,318.56,319.98,319.33,316.26,319.86,320.87,320.20,307.00,299.13,237.66,308.37
2025-01-05 22:14:42.782000,L9,235.33,239.32,232.67,232.13,238.45,233.65,238.06,240.41,239.31,233.84,233.47,235.69,236.04,237.51,238.76,242.32,244.68,243.18,237.07,236.13,245.05,248.95,254.37,262.44,263.67,267.97,272.45,279.53,280.65,284.18,289.32,297.93,301.89,309.66,311.90,314.90,318.97,319.39,318.10,314.52,317.55,318.89,314.79,305.04,296.59,239.74,303.61
2025-01-21 22:14:48.959000,L9,235.64,239.97,240.24,239.76,238.84,235.81,237.47,238.57,239.05,234.15,231.00,234.29,237.12,237.85,238.18,238.26,240.33,243.12,236.55,236.48,244.57,249.08,254.98,259.53,262.78,269.48,276.84,278.43,279.33,282.36,283.39,296.85,300.72,307.40,314.54,314.77,320.94,320.75,320.85,315.36,317.37,318.86,314.49,305.38,296.82,237.12,302.06
2025-04-03 22:14:16.015000,L8,,227.76,239.57,240.20,240.92,235.04,237.47,241.33,242.69,233.88,228.16,229.62,233.90,236.49,235.05,233.31,234.22,238.46,235.30,230.59,239.54,244.45,250.26,254.63,258.72,261.64,267.25,273.83,277.59,280.78,286.20,299.22,300.08,303.32,305.24,311.33,317.09,318.81,316.56,312.21,315.58,315.57,310.38,300.46,291.87,234.48,300.49
2025-04-11 22:14:29.386000,L9,210.31,,215.10,219.97,217.34,211.36,216.06,216.12,212.23,211.35,210.88,209.57,212.32,212.47,214.32,211.59,204.13,222.62,195.00,194.31,163.64,186.32,211.53,220.17,186.49,208.10,237.29,253.49,257.09,257.65,264.91,277.08,162.78,210.49,278.98,287.37,296.28,290.56,277.72,286.20,276.71,274.26,248.96,241.74,259.57,195.97,
