dates,satname,nzd0312-0000,nzd0312-0001,nzd0312-0002,nzd0312-0003,nzd0312-0004,nzd0312-0005,nzd0312-0006,nzd0312-0007,nzd0312-0008,nzd0312-0009,nzd0312-0010,nzd0312-0011,nzd0312-0012,nzd0312-0013,nzd0312-0014,nzd0312-0015,nzd0312-0016,nzd0312-0017,nzd0312-0018,nzd0312-0019,nzd0312-0020,nzd0312-0021,nzd0312-0022,nzd0312-0023,nzd0312-0024,nzd0312-0025,nzd0312-0026,nzd0312-0027,nzd0312-0028,nzd0312-0029,nzd0312-0030,nzd0312-0031,nzd0312-0032,nzd0312-0033,nzd0312-0034,nzd0312-0035,nzd0312-0036,nzd0312-0037,nzd0312-0038,nzd0312-0039,nzd0312-0040,nzd0312-0041,nzd0312-0042,nzd0312-0043,nzd0312-0044,nzd0312-0045,nzd0312-0046,nzd0312-0047,nzd0312-0048,nzd0312-0049,nzd0312-0050,nzd0312-0051,nzd0312-0052,nzd0312-0053,nzd0312-0054,nzd0312-0055,nzd0312-0056,nzd0312-0057,nzd0312-0058,nzd0312-0059,nzd0312-0060,nzd0312-0061,nzd0312-0062,nzd0312-0063,nzd0312-0064,nzd0312-0065,nzd0312-0066,nzd0312-0067,nzd0312-0068,nzd0312-0072,nzd0312-0073,nzd0312-0074,nzd0312-0088,nzd0312-0089,nzd0312-0090,nzd0312-0091,nzd0312-0092,nzd0312-0093,nzd0312-0094,nzd0312-0095,nzd0312-0096,nzd0312-0097,nzd0312-0098,nzd0312-0099,nzd0312-0100,nzd0312-0101,nzd0312-0102,nzd0312-0103,nzd0312-0104,nzd0312-0105,nzd0312-0106,nzd0312-0107,nzd0312-0108,nzd0312-0109,nzd0312-0110,nzd0312-0111,nzd0312-0112,nzd0312-0124,nzd0312-0125,nzd0312-0126,nzd0312-0127,nzd0312-0128,nzd0312-0129,nzd0312-0130,nzd0312-0131,nzd0312-0132,nzd0312-0069,nzd0312-0070,nzd0312-0071,nzd0312-0075,nzd0312-0076,nzd0312-0077,nzd0312-0078,nzd0312-0079,nzd0312-0080,nzd0312-0081,nzd0312-0082,nzd0312-0083,nzd0312-0084,nzd0312-0085,nzd0312-0086,nzd0312-0087,nzd0312-0113,nzd0312-0114,nzd0312-0115,nzd0312-0116,nzd0312-0117,nzd0312-0118,nzd0312-0119,nzd0312-0120,nzd0312-0121,nzd0312-0122,nzd0312-0123,nzd0312-0133,nzd0312-0134,nzd0312-0135,nzd0312-0136
2003-12-30 21:33:12.497000,L5,251.44,252.17,222.78,214.67,171.00,171.19,181.40,203.34,226.17,268.09,282.32,297.42,322.84,340.88,344.20,334.94,327.57,315.64,307.66,295.60,279.94,268.97,239.26,207.55,178.26,159.21,,,,,,,151.82,162.80,171.27,175.26,173.91,171.51,163.72,163.05,150.72,,,,,,,,,,,,,,,,,,,,,,,,,150.15,154.30,171.67,206.08,271.52,266.15,266.47,271.89,275.41,283.82,304.24,307.97,321.59,342.07,351.95,359.47,363.67,367.25,369.87,364.17,353.89,349.42,356.40,363.98,370.39,359.37,328.94,286.99,286.59,285.74,282.79,283.92,320.17,312.07,,193.50,337.59,344.08,361.25,376.36,390.06,208.71,230.14,253.09,261.33,262.84,268.10,269.21,255.05,260.78,270.04,274.28,294.83,300.88,293.77,298.52,283.35,293.38,298.56,312.81,323.79,245.56,168.58,176.95,,,,,380.36,363.18,354.27,346.09
2004-01-15 21:33:14.008000,L5,252.18,256.84,231.94,221.74,172.84,187.78,184.48,221.25,242.91,277.48,295.32,308.15,323.33,343.33,346.12,335.28,329.43,313.54,306.03,297.26,279.92,267.99,247.67,211.03,189.09,163.40,149.91,,,,,,155.61,166.24,176.45,181.14,181.33,176.40,169.60,173.37,159.19,,,,,,,,,,,,,,,,,,,,,,,,158.79,170.50,193.50,200.05,210.16,271.32,267.78,266.05,276.56,281.99,284.65,307.63,311.86,325.33,349.72,358.63,366.27,368.44,377.89,376.68,371.86,371.64,365.30,361.49,367.15,369.95,360.73,326.22,289.81,282.39,285.40,284.62,289.81,313.30,300.73,238.33,342.20,341.53,351.16,367.37,387.19,392.88,207.66,239.52,258.86,259.06,266.10,275.98,278.06,266.44,274.84,284.20,289.62,310.53,305.15,300.14,306.77,289.56,298.21,308.46,321.98,339.00,259.09,303.28,310.46,331.60,355.67,338.84,,389.99,371.96,367.15,361.53
2004-02-23 21:39:37.913000,L5,242.76,249.80,206.92,204.90,166.88,174.37,156.19,183.58,184.12,228.87,276.39,298.36,309.97,329.33,331.78,329.99,317.38,313.11,306.68,293.89,278.88,269.46,245.40,215.93,187.94,165.72,151.80,,,,,,157.05,167.07,178.28,176.29,173.08,166.35,158.33,155.62,148.30,,,,,,,,,,,,,,,,,,,,,,,,163.85,155.44,156.44,172.27,199.72,263.78,266.35,273.54,265.88,271.81,271.93,297.33,310.06,328.89,348.87,362.28,370.97,372.94,375.69,379.48,371.03,354.37,344.39,346.94,357.77,364.28,352.10,321.84,287.76,272.64,283.67,283.86,291.41,,,,333.08,342.52,356.86,366.95,384.71,392.13,204.66,222.51,240.69,267.96,271.58,283.19,281.61,268.82,276.09,281.76,289.96,307.90,297.91,290.41,298.58,282.68,304.23,308.48,327.03,338.70,249.21,173.42,189.73,311.96,258.92,326.99,,386.68,368.75,348.72,341.23
2004-03-19 21:33:35.101000,L5,253.48,255.59,228.81,215.25,161.21,183.51,178.98,212.17,234.47,234.03,285.15,303.20,319.21,332.64,334.05,325.02,321.03,307.61,304.23,296.19,282.94,274.13,249.37,220.12,191.34,169.19,153.80,,,,,,155.82,166.22,178.14,178.47,171.05,163.82,158.61,160.27,149.08,,,,,,,,,,,,,,,,,,,,,,,,154.41,157.90,164.39,182.46,211.90,274.10,267.49,272.89,276.26,277.84,282.81,305.23,308.63,320.31,344.93,359.71,368.83,369.81,373.07,373.86,367.37,361.40,354.81,357.65,368.37,369.03,360.95,330.13,289.47,280.74,281.14,280.31,287.41,319.06,310.46,,338.63,342.19,353.48,365.53,381.48,396.64,215.17,235.16,252.40,265.39,266.16,279.43,275.99,264.26,270.07,278.01,281.50,302.46,305.62,299.03,302.52,288.25,301.24,305.82,321.05,255.56,249.74,169.97,182.84,285.76,355.41,336.92,,389.69,371.95,366.05,355.36
2004-04-20 21:34:19.103000,L5,256.20,256.98,222.90,206.25,165.19,187.97,172.11,214.28,208.64,175.71,211.04,305.92,321.38,321.13,319.58,286.71,312.90,285.55,301.23,292.63,280.81,274.86,252.82,219.70,193.51,174.18,158.84,,,,,,156.83,166.89,180.21,179.01,171.84,164.13,161.55,162.85,146.16,,,,,,,,,,,,,,,,,,,,,,,,158.60,161.21,169.41,188.93,217.53,275.84,269.29,274.74,277.12,283.37,282.17,309.97,310.45,328.29,343.88,362.04,371.24,371.15,373.91,377.33,372.02,363.81,358.23,359.56,367.30,372.11,364.20,330.57,292.47,282.48,285.70,283.89,288.58,318.62,313.76,198.30,341.81,347.54,356.62,374.45,387.74,400.05,222.41,232.06,252.55,269.96,267.76,275.40,279.80,270.67,279.18,284.14,294.61,310.32,310.32,304.93,306.41,294.74,303.79,307.34,327.95,337.73,257.12,295.07,301.25,327.49,352.14,341.15,,394.14,376.90,367.18,358.09
2004-06-07 21:35:42.701000,L5,260.29,272.22,228.84,217.89,209.64,252.50,275.67,191.28,211.43,303.99,336.68,324.54,331.63,341.47,325.52,325.80,314.95,301.54,297.72,293.92,266.85,262.71,230.99,196.32,165.52,176.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.79,156.54,172.98,192.90,219.34,278.00,269.08,276.94,291.91,297.13,303.20,322.76,331.16,344.18,360.04,372.89,370.75,370.58,375.07,377.03,372.19,365.06,364.26,365.21,382.24,379.19,366.87,334.50,294.13,293.92,295.65,297.98,306.91,333.42,350.07,364.12,370.13,371.83,381.04,380.29,395.99,400.58,222.87,236.84,263.55,274.11,275.82,286.33,287.53,271.96,286.62,293.18,301.16,312.93,317.38,306.87,320.21,304.86,310.99,329.68,334.82,338.84,337.40,344.10,358.87,373.50,362.95,353.28,298.89,400.99,381.91,371.06,360.28
2004-06-23 21:36:10.798000,L5,,,,,,193.97,155.34,184.19,183.91,166.26,191.54,211.25,302.54,301.53,259.00,202.95,178.56,187.14,,,206.04,268.29,239.68,221.39,203.01,173.54,152.46,,,,,,156.43,168.32,171.13,172.73,163.06,153.19,147.34,,,,,,,,,,,,,,,,,,,,,,,,,,157.53,161.55,166.46,190.02,219.93,277.21,268.17,275.61,279.58,283.68,290.22,315.88,319.82,335.86,348.59,360.92,359.70,356.61,367.34,373.68,366.15,356.28,354.43,358.96,366.80,375.49,358.57,327.28,289.28,284.69,291.47,291.48,290.62,,324.50,223.23,355.06,355.06,359.99,369.38,387.37,397.99,217.23,234.91,263.01,271.22,273.55,289.76,280.77,268.83,285.09,288.37,300.75,313.12,307.98,299.47,308.35,293.12,301.22,307.84,323.95,335.81,266.01,309.25,314.41,342.46,349.03,,,386.35,376.47,358.91,347.12
2004-10-20 21:45:16.509000,L5,253.51,253.40,222.46,215.64,172.42,190.49,177.77,212.07,239.11,259.26,275.99,291.24,309.59,328.14,336.96,330.21,319.53,307.20,303.39,292.47,281.62,270.82,246.93,213.10,186.22,164.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.18,159.21,167.58,175.79,200.67,255.72,260.08,255.22,270.78,275.59,273.35,297.20,303.56,323.05,344.03,356.59,363.76,365.34,372.62,375.93,367.92,360.94,352.19,348.05,356.07,364.57,351.73,322.71,280.29,275.50,282.28,282.95,294.08,315.22,312.96,172.04,330.82,337.47,363.34,371.79,382.02,397.35,204.32,222.70,237.73,256.31,255.13,270.49,271.97,266.53,269.71,284.56,288.08,307.83,309.12,298.37,299.53,282.31,302.49,314.16,331.35,273.25,223.62,172.22,184.01,,,,,387.94,370.63,360.75,359.49
2004-11-14 21:39:30.641000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.06,157.88,169.44,239.56,300.12,,,,263.58,262.98,268.37,293.87,295.31,314.78,332.00,348.01,354.32,362.77,363.96,365.78,355.08,347.20,348.56,353.95,365.93,369.39,361.91,327.99,283.26,284.34,287.95,294.78,295.43,311.44,317.25,343.06,368.97,369.88,365.35,377.84,389.33,399.79,287.56,169.09,,,,,189.28,286.26,343.42,377.69,359.95,363.83,366.10,295.82,295.99,277.40,305.90,311.35,329.00,336.40,242.63,170.80,182.89,328.63,356.87,344.99,,390.21,372.48,374.09,367.90
2004-11-30 21:39:51.941000,L5,258.24,258.04,228.31,220.06,179.07,189.88,180.55,218.61,242.91,266.86,279.96,296.50,318.28,333.11,337.42,333.60,321.57,315.83,306.01,295.97,282.84,273.98,248.64,215.76,183.30,167.79,145.71,,,,,,157.91,166.63,178.90,180.54,181.88,176.91,171.45,167.94,155.17,,,,,,,,,,,,,,,,,,,,,,,,157.16,162.62,166.34,183.67,210.73,271.01,267.86,277.24,273.94,279.68,283.95,304.08,312.89,325.00,347.63,361.02,365.37,367.65,374.17,374.46,369.76,356.70,351.05,352.60,362.60,370.32,355.92,326.79,288.46,282.62,291.23,288.06,292.50,322.39,323.00,230.50,345.07,345.39,362.35,374.51,386.28,395.67,210.29,233.73,256.54,267.97,270.07,285.48,284.42,269.25,279.41,287.23,294.66,308.31,310.28,296.93,304.33,291.73,309.02,314.37,328.84,339.69,246.30,293.19,303.85,313.31,257.08,337.55,,387.91,372.28,361.97,351.40
2004-12-16 21:40:11.018000,L5,254.73,252.96,223.91,214.26,176.16,183.53,174.54,212.58,217.40,262.50,276.27,294.30,313.03,326.90,332.30,327.08,319.11,308.92,301.28,292.44,277.43,265.80,242.97,207.74,180.83,163.61,151.02,,,,,,159.30,171.44,171.63,174.93,172.54,168.45,157.19,160.88,152.25,,,,,,,,,,,,,,,,,,,,,,,,155.62,156.43,160.88,181.50,208.71,269.38,275.33,271.77,270.89,275.45,281.85,300.98,304.73,320.29,340.08,351.17,358.99,360.90,365.98,365.99,362.17,352.00,344.02,347.47,360.01,364.96,351.26,320.44,281.00,279.98,283.39,281.23,289.52,317.53,317.33,,339.91,340.38,358.15,370.25,380.46,392.83,207.17,233.51,250.43,268.14,267.30,282.91,280.64,265.84,274.83,281.78,289.05,300.87,301.80,291.72,299.84,285.73,301.26,306.76,320.42,330.94,245.48,172.69,180.53,314.64,347.47,330.90,,381.19,360.58,351.47,343.61
2005-01-17 21:40:37.592000,L5,247.99,249.38,217.28,209.21,167.26,177.65,171.00,200.64,215.45,256.37,278.95,306.11,320.98,336.34,339.07,334.69,324.93,315.29,305.90,296.88,278.43,266.86,242.79,207.79,180.22,162.48,,,,,,,150.73,163.89,175.34,177.86,178.13,173.88,166.41,160.97,151.95,,,,,,,,,,,,,,,,,,,,,,,,,151.26,159.17,184.48,209.38,271.47,266.19,269.14,270.84,277.86,282.26,305.28,308.31,317.42,337.23,350.13,356.44,362.17,363.80,368.75,362.29,357.87,354.71,357.38,370.05,371.94,362.03,326.61,284.49,283.64,289.02,279.78,282.95,321.75,308.59,169.16,334.28,335.69,344.70,361.30,377.44,384.91,211.56,235.15,260.15,259.08,258.90,271.99,272.26,255.58,264.76,270.78,275.66,294.25,300.84,294.40,300.36,287.33,293.13,300.16,314.52,326.75,240.66,164.39,177.31,316.74,355.39,334.34,,381.26,363.15,357.10,352.48
2005-02-18 21:41:06.279000,L5,253.70,253.01,221.71,213.54,168.27,179.68,183.99,212.78,228.12,270.57,288.60,302.11,322.79,337.06,339.99,341.60,322.52,317.17,305.87,297.02,277.88,270.60,244.52,215.54,184.85,168.14,146.79,,,,,,156.40,172.60,175.01,178.27,175.16,169.39,162.14,175.04,149.68,,,,,,,,,,,,,,,,,,,,,,,,157.45,156.35,166.99,184.70,208.83,266.79,262.41,266.25,273.63,280.04,281.42,303.29,306.47,320.57,346.99,354.92,362.85,364.66,375.51,374.51,371.77,361.64,356.92,360.03,367.16,372.43,361.52,327.64,284.24,278.81,279.38,278.93,285.32,222.23,298.63,174.82,336.47,335.32,348.74,363.64,382.27,390.97,214.92,234.89,256.65,265.92,266.56,273.72,273.37,262.73,270.62,281.20,285.55,302.32,308.47,299.72,299.79,290.45,297.56,306.15,317.03,335.75,247.54,171.87,185.35,333.86,352.82,337.97,,389.57,369.31,364.29,350.87
2005-05-09 21:41:44.008000,L5,253.00,255.41,232.67,226.62,183.25,186.98,151.09,169.17,178.17,157.42,192.30,235.91,312.40,311.10,285.34,306.28,294.58,276.96,272.49,278.40,268.49,253.76,238.28,218.39,189.33,157.76,,,,,,,158.36,172.25,174.43,174.88,170.17,158.20,146.66,,,,,,,,,,,,,,,,,,,,,,,,,,157.57,158.71,167.07,227.25,229.55,277.64,266.51,264.02,262.38,261.39,259.80,262.15,264.62,289.14,318.10,335.14,330.63,340.74,360.15,370.84,364.99,356.82,351.05,355.73,367.88,369.76,360.96,330.71,285.51,277.12,281.76,282.82,285.01,317.07,309.37,206.74,343.34,341.06,348.98,358.48,375.25,388.04,218.06,236.72,259.62,262.69,251.95,271.99,280.43,252.41,251.61,270.46,273.19,282.79,295.71,286.84,293.64,281.12,296.40,297.92,315.92,242.56,252.74,289.07,246.02,331.99,347.52,334.97,,383.16,365.49,357.37,350.44
2005-05-25 21:41:52.011000,L5,,195.61,207.54,192.17,171.83,185.98,152.72,178.59,187.92,170.11,204.46,222.44,305.84,301.17,266.07,206.46,164.25,172.81,161.58,270.05,267.71,273.24,237.93,216.18,182.60,164.85,,,,,,,161.82,178.53,174.62,177.90,167.47,153.43,145.83,,,,,,,,,,,,,,,,,,,,,,,,,,161.02,157.92,163.84,185.15,215.03,273.54,269.63,273.60,276.18,279.40,283.44,311.10,305.43,328.21,345.79,359.77,362.09,360.67,370.09,370.28,363.76,360.06,351.61,355.19,366.55,371.95,359.57,328.59,289.78,283.15,284.25,287.04,287.21,304.38,320.69,175.38,345.56,342.35,356.68,353.79,379.72,389.14,215.16,234.94,262.38,271.74,270.38,280.27,283.31,265.68,271.35,278.46,288.22,300.90,305.63,295.37,303.19,289.26,300.60,305.09,317.76,331.19,255.39,176.79,184.29,330.66,346.46,326.19,,382.42,365.39,356.49,348.50
2005-06-01 21:48:06.521000,L5,232.86,233.22,211.60,200.98,181.26,188.17,166.75,203.92,195.40,220.49,218.59,242.56,311.94,312.92,306.09,316.24,293.27,292.66,280.15,285.52,268.88,272.14,247.56,223.17,189.59,176.46,150.45,,,,,190.56,199.00,176.00,173.69,174.90,166.37,157.95,149.09,,,,,,,,,,,,,,,,,,,,,,,,,,159.10,155.28,164.39,196.01,219.41,273.86,265.53,265.28,274.08,276.82,283.59,305.98,315.25,324.96,344.28,356.18,361.05,362.60,372.31,375.19,364.77,355.87,345.04,358.09,367.61,369.16,357.53,332.36,282.44,282.26,285.44,281.99,286.84,305.61,320.50,215.72,349.98,342.77,350.84,355.68,378.00,387.62,216.62,249.28,265.59,264.24,268.21,280.39,282.10,265.68,272.73,278.64,283.34,303.78,306.14,300.59,303.26,287.15,296.08,307.59,319.13,330.25,258.25,176.37,185.48,333.05,342.13,323.09,,381.02,363.59,357.01,347.06
2005-06-10 21:42:00.075000,L5,,,,,,190.18,156.18,176.56,189.17,173.72,198.06,221.49,301.79,301.66,257.58,208.96,161.32,163.86,,,243.27,274.14,247.70,217.28,190.73,173.31,148.14,,,,,,160.01,172.31,178.13,176.48,168.99,158.05,144.96,,,,,,,,,,,,,,,,,,,,,,,,,,158.72,159.09,165.82,187.17,212.04,274.21,273.08,275.55,278.68,278.69,294.33,313.32,312.44,323.22,340.29,351.29,354.78,355.04,365.20,370.13,362.63,358.99,352.12,355.80,367.12,371.23,358.58,327.00,278.81,287.15,285.39,283.79,286.18,298.90,319.64,333.44,350.94,342.85,355.77,355.12,379.14,389.74,212.23,234.72,258.85,265.35,266.48,278.87,282.20,263.83,273.86,278.88,282.88,305.09,310.99,299.48,304.04,290.33,296.63,304.75,319.79,329.78,260.79,302.48,309.73,337.45,347.26,319.67,,381.34,364.56,357.92,348.46
2005-06-26 21:42:04.528000,L5,,,,,178.55,200.90,157.19,189.71,195.10,170.16,211.20,220.61,306.49,310.41,278.49,290.64,260.79,181.51,179.48,149.63,226.14,280.61,257.34,235.33,207.27,204.78,174.86,179.24,157.05,,,154.83,172.91,183.76,187.73,191.15,190.74,174.54,162.23,163.96,152.29,222.30,204.54,154.19,182.56,185.22,180.86,185.16,180.40,,,,,,,,,,,,,,,149.93,164.55,169.83,173.48,197.45,222.99,284.83,275.56,273.58,289.85,290.68,300.84,324.18,328.17,333.61,352.56,363.31,366.71,370.59,374.01,375.64,371.64,362.06,356.37,360.88,370.39,375.47,360.71,333.23,295.28,288.98,293.06,294.36,297.90,311.44,341.93,353.84,366.45,360.48,373.08,373.63,390.39,399.07,221.24,239.27,262.41,272.37,273.31,280.52,283.52,280.32,289.92,293.49,303.96,323.22,320.70,316.66,320.43,301.84,315.07,321.21,330.89,345.20,336.53,325.29,338.23,359.11,354.64,326.54,,389.78,377.78,368.81,360.20
2005-07-12 21:42:11.363000,L5,227.70,223.00,212.08,204.31,194.94,203.60,159.58,198.49,198.75,174.00,218.10,235.91,318.18,314.26,280.53,313.15,289.50,284.18,278.19,264.01,288.08,281.33,261.70,236.76,212.25,199.39,184.29,158.30,150.74,,170.61,160.33,186.79,184.93,202.08,179.92,185.86,172.85,173.88,160.44,159.64,,240.90,167.14,185.64,188.73,182.39,187.60,182.86,,,,,,,,,,,,,,,151.58,171.87,164.13,179.36,201.28,224.80,285.80,280.84,275.43,292.64,295.85,299.63,317.07,328.03,338.41,352.34,365.49,367.78,370.20,369.73,375.38,376.71,363.97,365.06,363.16,373.98,376.42,361.56,331.15,290.91,291.11,292.48,290.64,297.65,323.68,346.70,355.26,368.38,368.17,378.02,370.01,383.01,399.12,224.30,241.06,272.39,273.90,275.42,291.87,298.08,290.49,301.70,294.52,305.05,316.70,324.27,314.54,319.00,305.43,312.13,316.42,327.96,340.44,320.69,354.90,339.80,363.40,353.13,337.02,,386.40,372.91,366.31,355.48
2005-07-28 21:42:21.805000,L5,245.09,255.36,212.39,214.64,198.22,199.98,207.41,223.88,242.10,235.30,287.70,316.01,337.16,344.66,339.06,347.23,339.32,308.28,299.63,321.71,305.88,276.42,250.17,229.69,232.89,225.78,206.46,191.68,185.06,,,158.38,180.19,185.91,206.16,231.44,193.97,177.12,181.60,163.12,180.80,164.96,178.02,,,,,,,,,,,,,,,,,,,,,,162.12,166.33,161.69,182.46,221.21,271.81,267.45,265.54,274.14,279.87,298.38,317.08,316.22,329.66,348.71,351.61,358.25,361.98,367.73,373.80,371.79,362.32,348.29,354.25,359.39,356.03,365.07,332.19,295.73,292.32,289.89,279.91,282.51,,,,,,,,286.75,316.06,210.81,232.18,254.58,269.17,270.40,281.95,275.43,266.56,280.54,298.76,313.81,310.83,318.11,307.21,308.13,295.22,282.36,247.83,,,,,,,,,,230.56,241.84,268.94,327.54
2005-08-13 21:42:29.474000,L5,,,,,,,,192.47,193.34,179.07,178.09,236.42,296.91,295.31,313.68,317.70,303.12,295.31,188.68,152.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.44,156.19,168.17,186.10,221.30,271.15,271.77,265.61,272.69,277.07,282.78,306.13,311.43,328.11,346.09,359.31,364.62,363.37,369.82,373.31,365.14,357.38,351.64,353.94,365.13,369.24,357.96,325.42,281.83,289.63,284.78,286.05,293.49,209.39,323.10,204.04,350.68,343.66,364.21,367.95,383.44,392.72,215.42,235.73,257.35,265.06,271.11,285.14,286.71,268.61,277.61,284.12,291.91,304.08,308.07,298.00,305.03,285.49,301.80,310.16,324.86,333.48,261.54,287.88,292.61,327.57,350.73,336.49,,385.50,367.16,355.29,347.69
2005-08-20 21:48:42.854000,L5,248.75,250.83,218.05,200.45,172.90,201.33,178.49,206.71,202.48,170.12,218.51,293.99,314.77,317.72,318.23,270.24,311.06,284.24,300.21,287.09,276.71,267.25,244.46,213.73,189.25,173.14,154.06,,,,,,152.74,167.40,173.66,174.78,172.67,161.03,157.28,160.49,,,,,,,,,,,,,,,,,,,,,,,,,160.59,162.58,167.90,189.63,214.72,267.59,266.01,260.81,274.44,282.81,287.45,304.74,303.27,322.20,346.12,360.74,364.99,362.51,368.08,373.00,371.85,361.78,354.20,361.32,369.68,377.20,359.01,332.55,280.01,282.54,284.43,282.76,289.30,323.76,172.57,210.01,195.10,342.63,356.59,365.25,381.20,389.67,215.25,240.75,259.63,257.46,259.64,270.24,275.24,262.43,268.94,280.64,285.02,308.07,311.03,301.53,307.70,289.96,298.26,306.49,323.51,329.49,249.82,170.16,184.79,338.88,357.59,342.80,,385.77,371.28,365.97,358.70
2005-08-29 21:42:34.821000,L5,257.56,261.42,216.45,210.46,175.76,198.97,175.16,207.10,201.62,172.84,290.90,300.24,322.76,330.05,333.75,324.83,318.64,296.85,307.06,297.53,291.40,280.22,252.61,228.51,199.74,181.25,164.23,,,,,,167.43,179.09,179.59,179.66,177.08,172.43,168.59,167.09,151.12,,,,,,,,,,,,,,,,,,,,,,,149.51,166.85,163.70,173.90,201.79,219.88,276.81,273.50,269.39,284.15,284.04,289.54,311.95,314.43,326.65,358.94,373.09,375.89,377.10,378.97,379.63,376.59,365.87,363.40,363.51,371.99,377.31,365.30,340.80,294.10,285.96,289.34,288.83,296.03,322.34,331.47,335.85,350.56,350.32,368.98,380.90,392.16,404.32,220.28,236.94,258.61,265.96,272.06,281.88,286.65,275.50,285.92,288.22,295.34,314.60,316.83,307.73,308.96,298.63,306.11,309.73,329.12,336.78,259.24,301.21,313.49,337.03,359.81,259.18,,397.22,378.23,370.13,364.83
2005-11-08 21:48:52.559000,L5,249.64,249.10,220.78,211.39,177.25,184.12,188.00,212.70,238.59,258.30,283.28,305.31,324.82,335.80,342.88,333.31,322.16,313.48,306.91,296.27,282.99,266.90,241.96,210.23,187.77,174.92,149.13,,,,,,149.07,162.61,170.41,169.40,163.27,163.95,159.61,157.99,148.24,,,,,,,,,,,,,,,,,,,,,,,,151.22,155.13,157.95,176.57,210.18,267.82,267.48,260.48,276.98,280.15,286.21,304.82,312.36,324.78,347.01,351.25,361.22,362.49,368.23,368.02,363.56,355.90,347.31,356.89,367.12,373.97,361.31,329.41,279.98,285.17,288.47,286.89,288.79,315.04,304.73,,338.22,340.31,344.90,358.84,370.69,383.41,212.63,233.23,250.63,265.67,264.73,263.84,267.08,255.72,263.38,272.48,274.11,296.36,299.76,287.31,295.43,288.70,286.49,295.07,311.93,319.32,237.55,162.05,174.95,,,,,377.57,358.62,349.70,343.61
2005-11-17 21:42:55.245000,L5,269.67,285.52,258.56,227.31,208.12,202.86,230.61,231.95,292.97,282.81,298.84,331.61,330.50,338.46,358.49,343.95,335.98,330.99,305.76,293.66,279.62,264.88,242.85,208.00,189.84,176.12,150.69,,,,,148.53,167.10,177.74,179.82,178.21,170.85,172.17,168.52,165.73,156.06,,,,,,,,,,,,,,,,,187.59,175.10,233.94,276.80,277.80,194.72,200.73,186.65,216.37,319.81,365.25,408.04,242.43,329.14,336.75,280.03,303.51,298.40,298.07,270.20,298.27,359.36,431.35,427.71,362.73,369.73,373.96,361.60,348.63,339.59,344.22,358.33,373.14,362.46,335.39,289.20,291.11,297.44,295.00,297.84,,,,,327.57,340.45,295.07,358.55,372.00,287.42,256.89,224.72,223.99,278.43,250.57,275.22,249.23,266.19,294.09,282.81,309.81,327.69,314.59,312.50,346.09,308.05,306.63,318.80,335.45,230.89,,,,,,,312.09,342.40,345.12,347.22
2006-01-20 21:44:25.094000,L5,253.14,253.85,228.90,218.42,184.19,186.96,184.11,221.43,249.74,274.24,288.09,292.34,319.63,332.02,336.98,338.95,321.15,315.56,302.70,293.88,276.40,272.22,240.99,216.40,184.53,173.34,154.64,154.98,,,,,161.39,175.27,179.78,177.04,173.93,176.47,171.35,166.26,159.11,,,,,,,,,,,,,,,,,,,,,,,,156.85,155.07,162.58,181.14,208.09,268.17,262.48,264.74,275.27,280.51,285.59,311.52,307.92,324.68,347.54,357.64,363.99,365.40,372.14,367.69,365.75,358.20,349.56,354.41,364.93,369.31,356.63,322.01,285.44,284.31,281.75,280.14,288.76,315.31,315.34,210.79,348.13,350.60,358.70,369.89,384.05,394.07,207.25,229.02,253.15,265.32,266.13,274.70,276.14,269.14,272.42,282.75,286.34,305.04,307.47,298.35,303.63,286.78,300.03,303.84,322.94,338.37,256.57,308.40,301.31,335.61,348.79,332.62,,382.61,364.01,354.36,344.49
2006-01-27 21:50:46.347000,L5,253.58,257.14,221.85,220.79,176.32,186.55,202.68,217.30,256.55,275.63,287.84,291.90,320.05,335.01,336.16,336.44,319.77,317.48,303.57,296.76,278.14,267.51,236.80,214.08,196.59,173.91,157.23,147.58,,,,,160.95,171.48,183.05,183.69,174.63,174.82,166.63,166.61,159.49,,,,,,,,,,,,,,,,,,,,,,,,149.86,153.49,164.65,181.65,209.07,270.92,269.42,269.10,272.61,276.34,282.60,316.56,310.56,330.12,348.16,363.01,364.02,371.13,375.54,369.28,364.41,356.59,354.90,354.13,366.39,368.14,358.25,324.96,288.36,283.68,289.31,286.40,291.92,319.40,311.00,228.60,352.96,346.88,361.03,375.78,386.31,490.33,207.00,231.30,254.21,271.77,270.68,281.31,280.35,267.69,275.59,284.66,286.82,300.08,306.92,293.59,299.45,286.32,300.42,311.55,327.62,337.53,256.89,174.15,182.71,335.93,352.93,348.32,,390.29,365.95,358.38,354.73
