dates,satname,nzd0054-0000,nzd0054-0001,nzd0054-0002,nzd0054-0003,nzd0054-0004,nzd0054-0005,nzd0054-0006,nzd0054-0007,nzd0054-0008,nzd0054-0009,nzd0054-0010,nzd0054-0011,nzd0054-0012,nzd0054-0013,nzd0054-0014,nzd0054-0015,nzd0054-0016,nzd0054-0017,nzd0054-0018,nzd0054-0019,nzd0054-0020,nzd0054-0021,nzd0054-0022,nzd0054-0023,nzd0054-0024,nzd0054-0025,nzd0054-0026,nzd0054-0027,nzd0054-0028,nzd0054-0029,nzd0054-0030,nzd0054-0031,nzd0054-0032,nzd0054-0033,nzd0054-0034,nzd0054-0035,nzd0054-0036,nzd0054-0037,nzd0054-0038,nzd0054-0039,nzd0054-0040,nzd0054-0041,nzd0054-0042,nzd0054-0043,nzd0054-0044,nzd0054-0045,nzd0054-0046,nzd0054-0047,nzd0054-0048,nzd0054-0049,nzd0054-0050,nzd0054-0051,nzd0054-0052,nzd0054-0053,nzd0054-0054,nzd0054-0055,nzd0054-0056,nzd0054-0057,nzd0054-0058,nzd0054-0059,nzd0054-0060,nzd0054-0061,nzd0054-0062,nzd0054-0063,nzd0054-0064,nzd0054-0065,nzd0054-0066,nzd0054-0067,nzd0054-0068,nzd0054-0069,nzd0054-0070,nzd0054-0071,nzd0054-0072,nzd0054-0073,nzd0054-0074,nzd0054-0075,nzd0054-0076,nzd0054-0077,nzd0054-0078,nzd0054-0079,nzd0054-0080,nzd0054-0081,nzd0054-0082,nzd0054-0083,nzd0054-0084,nzd0054-0085,nzd0054-0086,nzd0054-0087,nzd0054-0088,nzd0054-0089,nzd0054-0090,nzd0054-0091,nzd0054-0092,nzd0054-0093,nzd0054-0094
2019-11-20 22:17:54.950000,L8,,,,,301.93,277.85,416.21,197.15,296.34,309.93,293.47,,494.62,464.89,358.71,,,,,,,,185.09,390.99,,,,,,,,,,,,,,,,,,,,,,,,384.28,302.79,246.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06 22:17:54.623000,L8,535.20,509.15,485.61,476.55,491.22,,,,419.84,332.45,371.80,,,,,,,,,,,,,395.84,244.14,309.67,245.33,,,,,,225.95,330.57,350.22,343.96,340.98,364.07,380.42,363.54,337.15,327.21,369.81,351.13,258.60,220.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.40,398.53,380.10,,,,,,
2020-02-08 22:17:38.924000,L8,,,,,,,,,,,,,,,,,,468.08,462.26,,,,,423.94,346.13,432.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24 22:17:35.189000,L8,197.26,207.83,200.81,211.85,275.35,270.46,279.55,271.87,252.32,299.07,210.62,279.21,228.20,,187.82,192.55,245.02,282.78,295.12,294.52,249.68,246.88,205.54,306.18,302.52,270.32,302.06,288.31,240.82,236.46,313.92,308.46,293.93,296.45,288.57,233.23,233.00,232.54,230.78,357.55,343.53,333.45,202.82,221.61,204.20,214.86,218.60,290.59,293.40,302.98,298.92,298.30,394.81,351.04,319.10,359.78,296.40,329.58,286.06,359.70,339.11,391.48,367.95,212.08,226.35,243.42,233.68,241.18,245.61,248.95,207.58,221.29,241.48,229.74,350.14,333.41,303.60,373.16,383.22,401.57,339.94,363.46,316.44,315.75,292.43,401.55,368.10,302.97,319.76,332.54,344.75,309.33,213.18,237.43,204.18
2020-04-28 22:17:04.952000,L8,,,,,,,,,331.97,343.63,334.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.95,352.38,352.46,,,,,,,,,,,,,243.02,234.00,237.84,225.44,231.09,,,,
2021-01-25 22:17:44.203000,L8,,,,,,,,,211.34,217.64,221.64,205.36,228.31,,,,,,,,,,,,,,,326.04,333.90,319.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.56,266.33,252.50,242.84,,,,,,,,,,,,,,,,,,290.47,302.02,308.23,,,,,,,,
2021-03-14 22:17:26.977000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.53,310.33,265.93,223.18,238.73,,,,,,,,,,,,,,,,,,,,,,518.87,506.86,400.18
2021-05-01 22:17:07.841000,L8,,,,,,,,,302.19,312.64,315.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.07,359.99,361.06,366.04,376.42,389.47,343.51,367.95,,,388.37,399.43,400.83
2021-07-04 22:17:29.944000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.03,480.19,483.03,454.41,437.99,456.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-06 22:12:48.299000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.45,192.94,197.74,204.25,211.13,212.68,223.63,205.40,242.17,223.99,271.13,275.19,283.96,247.33,249.46,268.37,277.57,296.18,269.78,273.86,276.47,276.70,281.47,294.54,293.76,297.81,311.06,319.32,325.43,328.06,340.01,351.26,359.22,415.01
2021-11-09 22:17:58.951000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.68,366.25,347.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 22:17:52.616000,L9,,244.27,255.94,264.57,266.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.95,205.79,215.87,221.03,230.53,,,,,,312.76,325.85,,,,526.59,533.77,507.84,545.79,,,,,,,,,,,,,,,,,,522.96,535.64,537.64,,,200.56,202.73,186.19,189.10,190.15,196.64,362.27,311.30,293.98,351.37,224.04,236.00,245.02,230.11,419.50,369.41,343.08
2022-01-20 22:17:51.591000,L9,,238.48,243.90,251.98,257.35,275.33,273.24,,189.15,195.17,198.59,216.00,208.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.54,456.28,445.59,479.39,,,,,,,,224.71,218.44,327.50,322.98,330.81,324.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28 22:17:44.030000,L8,,,,,,,,,,,,,,,,,,,,,,,212.48,334.52,331.45,235.41,395.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.22,474.13,452.44,506.64,,,,,,,,,,,,,,,,,,,,,,527.16,466.39,404.24,309.25,551.25,510.36,366.75,537.43,506.02,551.39,441.93,397.56,497.21,457.48,343.84
2022-02-13 22:17:40.833000,L8,421.15,377.93,429.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:17:43.336000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.36,471.43,485.62,,,,,,,,,,,,,,,,,,,,,,,,,,,538.07,545.83,482.61,,,,,,,,,,,,,,,,,,,,,,,,318.28,281.74,202.35,,541.54,564.67,479.53,,
2022-03-09 22:17:37.608000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.01,263.15,,,,428.75,452.37,,470.68,432.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18 22:17:25.504000,L8,,,,,,,,,,,,,494.18,422.54,358.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.55,545.49,,,,,,,,,,,,,
2022-05-04 22:17:26.026000,L8,,390.98,311.92,,357.34,402.89,550.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.62,348.21,355.36,366.23,367.54,366.40,,,,,,,,,,,,,,,,,,,,,,,,,360.69,353.98,363.71,,,,,,324.70,312.35,307.98,,,,,,,,
2022-05-12 22:17:13.223000,L9,,,,,,,,,,306.31,298.26,323.55,309.70,329.27,,,,,,,,,,,,,,454.51,457.64,461.62,465.19,,,346.52,349.39,348.00,,,,,,,,,,,,,,,,500.75,496.58,489.58,502.52,369.92,359.54,358.14,477.52,479.05,,,,,376.06,362.37,377.87,369.97,,,,,,,,,,,,372.55,382.33,394.66,387.79,385.33,358.83,462.16,517.38,520.40,521.42,514.60,520.02,527.31,525.41,533.19,545.49
2022-11-04 22:18:00.514000,L9,439.38,362.64,369.31,273.90,318.57,263.24,181.94,,,350.15,358.83,354.63,361.91,287.76,289.64,312.30,357.03,366.48,325.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22 22:17:59.519000,L9,,272.03,283.00,280.00,286.14,,,,,,,,,,,,425.74,430.22,,,,,,,,,,,,,,,,,,,,,195.93,240.72,338.10,339.15,313.94,202.49,207.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 22:17:58.841000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.47,519.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 22:18:06.517000,L9,,,,,,,,,278.24,284.66,284.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.86,476.53,468.66,,,,315.80,324.12,306.97,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16 22:17:50.035000,L8,365.07,361.30,,,346.24,362.12,337.22,,,,,,,,,,,,,,,,,,,,,358.58,356.61,376.21,370.19,365.87,,,,,,,,,411.38,402.98,390.25,,,,,,,370.64,389.59,400.40,,,,,,,,,,,,,,428.82,401.94,405.32,383.98,,,,,,,,,,386.50,416.64,412.43,406.25,,,,,,,,,,,,,398.06
2023-03-04 22:17:37.574000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.74,310.65,319.08,333.82,343.91,343.48,358.57,,,401.66,400.14,370.06,,,,358.95,355.84,381.70,,247.41,225.28,217.23,229.02,218.80,215.39,211.10,217.47,228.05,229.50,234.50,235.79,240.45,239.71,496.98,327.33,322.62,303.75,,459.01,511.36,511.57,530.30,526.48,,,,,,,,298.31,376.94,396.03,377.36,377.32,243.74,244.48,231.00,215.25,366.59,397.57,397.03,403.47,397.04,,
2023-04-13 22:17:27.047000,L9,,,,,,,298.46,381.10,380.31,390.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.03,326.62,308.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-02 22:17:05.775000,L9,,,,,,,,,,,,,,205.00,227.89,223.45,216.44,222.95,214.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.20,214.07,215.89,211.55,205.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-10 22:17:17.518000,L8,,,,,,,,,516.73,519.16,522.98,,,,,,,,,473.93,498.45,518.29,510.45,492.59,501.49,519.70,522.80,539.40,368.77,370.92,,,,,,,,,,,,,,,,,,,,,,,,,,,427.29,419.00,362.21,,,,,,,,,,,,385.35,341.22,354.49,347.90,,,,,,,,332.12,334.84,321.16,308.85,,,,,,,,,,
2023-10-14 22:17:45.774000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.36,415.92,391.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-22 22:17:50.479000,L9,,,,,,,,,,,,373.89,389.94,397.55,392.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-15 22:17:47.856000,L8,194.10,210.02,213.89,208.03,203.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 22:17:50.740000,L9,,389.58,270.67,270.02,205.81,262.40,194.79,,,,,,,,,,366.53,381.71,378.33,380.37,373.70,,,,,,,,,,,,,186.72,188.41,190.04,189.41,195.12,193.38,192.35,192.66,191.59,184.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.86,392.60,408.23,404.13,403.02,416.58
2023-12-17 22:17:48.418000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,379.64,391.07,388.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.63,377.47
2024-02-03 22:17:41.059000,L8,249.30,242.55,277.73,282.94,291.94,490.15,430.28,438.30,444.34,311.79,,,,,,,,,,,,,,,,,,,215.78,219.11,233.32,229.83,,,,,,,,,483.04,493.31,,,,,,,,,,,,,,,,,,,,,363.86,362.43,358.37,360.03,,,,,,,,,,,,,,,,,546.10,526.21,515.45,,,,,,256.04,264.68,264.11,271.12,268.35
2024-02-19 22:17:39.652000,L8,,,,,,,,,,,,,,,,,,390.70,393.45,383.53,398.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.08,355.34,356.47,362.10,374.45,367.14,,,,,,,,,,,,,,,,,,,363.50,346.31,374.70,379.29,,,,,
2024-03-30 22:17:36.478000,L9,,,,,193.87,203.97,199.56,208.64,216.72,219.02,213.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.06,224.28,223.56,,,,,186.35,215.53,222.32,215.05,224.02,199.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.80,216.23,225.68,,,,,,,
2024-04-15 22:17:28.257000,L9,,,,,,,,,,,,,,,,,,,,,,423.82,434.72,433.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.35,508.44,,,,,,,,,,505.66,504.24,538.22,,,,,,,,,,564.20,,,,,
2024-04-23 22:17:03.194000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.60,200.03,208.77,218.42,218.25,,,,,,,,,,,,,,,,,208.63,216.15,220.28,,,,,,,,,,,,,,,,,,,,,,202.81,201.53,203.84,198.11,,,,,,,
2024-05-09 22:16:51.826000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01 22:17:31.195000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,331.29,331.26,318.30,339.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.13
2024-11-25 22:17:51.900000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,437.29,441.84,442.87,,,,,,443.98,443.58,428.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 22:17:45.212000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.46,261.02,276.30,286.82,285.41,295.68,,,,,,,,,193.41,201.43,202.28,202.56,204.07,195.95,,,,,,,,,,,,,242.71,232.57,240.45,,,,,,,302.03,309.82,273.11,319.49,305.67,,,,,,,,,,,,,,
2025-01-12 22:17:45.559000,L9,,,,,,280.07,285.23,300.38,301.62,,,,,,,,,,,,,,,,,,,,,290.98,298.92,314.63,306.21,293.64,185.06,183.87,195.80,199.02,206.07,,,,,,,,,,,,,,206.78,208.61,208.20,297.24,270.98,198.08,196.04,196.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.07,348.93,354.31,,,,
2025-02-05 22:17:39.822000,L8,,,,,,,,,,,,261.65,239.36,309.93,,,,,380.89,343.24,319.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-09 22:17:26.663000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.45,336.97,350.76,367.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.47,425.26,410.07,,,,,,,,,,,
2025-03-25 22:17:16.100000,L8,,,,,341.39,375.22,363.18,380.70,392.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.94,447.06,447.80,,,,,,,,,,481.32,486.61,476.89,,,,,,,,,,,,,,,,,,,432.25,435.96,435.75,432.51,430.65,454.70,449.95,448.93,409.31,,,426.42
2025-05-04 22:17:17.676000,L9,,,,,,,,,,519.34,515.91,518.91,,,,377.85,385.82,389.31,398.17,406.70,411.17,418.10,518.15,,,,459.88,501.85,514.57,500.65,513.03,521.79,,,,,,549.44,556.43,560.11,,,,,448.06,447.26,447.30,416.37,449.20,450.56,452.79,,,408.52,417.78,416.80,422.30,,,,,,,540.18,533.32,556.57,545.64,549.63,,,,,,,,,,,,,,,,,,,,,453.81,449.52,459.33,455.20,,482.70,474.68
