dates,satname,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0010,nzd0518-0011,nzd0518-0012,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0184,nzd0518-0013,nzd0518-0014,nzd0518-0015
2006-01-23 22:16:59.639000,L5,269.83,272.44,275.01,270.75,270.76,267.44,263.23,261.56,262.13,258.46,460.97,437.62,369.59,361.14,357.47,359.48,352.06,360.61,372.47,361.16,355.41,353.47,354.72,351.12,349.62,342.85,343.85,337.03,337.11,337.58,332.83,329.96,331.79,334.73,331.96,340.61,326.54,325.74,323.56,328.26,330.45,330.25,335.26,343.73,333.09,327.56,307.13,308.02,310.79,315.80,304.72,304.68,301.19,302.39,297.29,298.73,298.21,317.52,320.87,336.17,336.31,318.71,313.26,317.18,324.51,325.19,328.41,321.79,342.30,346.37,360.50,375.23,370.15,356.00,351.06,343.60,340.88,333.08,328.69,324.14,325.95,322.98,326.52,313.31,316.54,325.78,321.17,326.94,329.35,344.96,348.52,354.16,358.31,368.07,366.82,369.35,367.68,361.75,371.05,371.85,356.92,356.72,360.22,359.10,373.10,369.28,368.82,373.10,367.48,367.33,371.22,371.86,366.60,369.07,396.66,371.66,375.45,386.56,380.50,383.62,370.82,372.15,373.95,381.86,385.69,385.64,388.96,366.44,365.60,365.32,366.43,369.67,373.61,370.03,367.16,363.86,362.43,360.46,357.87,361.78,362.56,359.78,363.12,354.81,356.69,352.19,349.13,351.44,354.31,350.38,354.52,356.67,356.56,366.87,370.97,374.04,381.98,388.33,389.93,377.53,381.06,377.18,377.42,375.57,369.41,364.31,369.90,370.02,369.34,371.48,386.44,489.93,,,265.16,265.93,263.31,157.38,171.16,185.30,443.64,,259.29,260.81,265.00
2006-02-08 22:17:21.928000,L5,,,,,,,,,,,195.76,213.41,239.28,303.37,327.10,332.36,330.21,337.82,335.59,338.67,332.01,330.37,323.00,319.92,315.53,313.26,310.68,313.80,306.48,303.49,302.47,300.16,298.73,297.92,296.94,297.76,298.54,291.36,290.91,288.26,284.23,278.72,278.32,275.51,272.85,268.31,267.84,267.14,265.39,263.50,266.64,268.30,264.53,262.83,263.33,258.19,264.53,263.04,267.92,267.39,267.17,264.69,275.43,336.52,370.25,445.28,422.79,337.95,316.94,340.55,287.37,270.68,294.24,326.54,315.84,298.81,309.74,292.13,279.64,278.99,270.05,264.91,261.63,265.03,266.73,274.85,273.46,279.77,274.86,270.46,243.95,180.49,299.91,323.57,338.66,328.01,323.38,324.70,320.08,319.68,324.28,320.50,319.53,323.59,328.37,331.90,340.82,343.63,339.36,341.33,334.73,333.08,336.14,342.84,346.93,353.24,356.67,364.33,354.65,354.40,350.85,347.06,344.07,343.25,340.61,342.76,337.90,336.92,334.62,335.65,337.49,344.16,343.40,348.62,347.37,349.03,345.28,345.34,340.23,339.38,339.00,335.21,331.15,327.33,325.44,325.99,327.90,328.38,327.49,322.92,330.85,339.23,339.27,343.91,347.09,341.48,335.42,356.47,355.02,356.57,358.14,359.71,356.69,349.15,347.27,345.80,346.18,351.12,353.21,356.25,370.77,414.92,463.07,467.46,,,,,,162.00,181.13,478.44,,,
2006-04-13 22:18:38.042000,L5,238.14,233.23,230.72,,,,,,,,211.02,280.84,266.74,307.46,330.65,332.52,332.11,335.70,338.28,329.73,324.82,324.15,323.78,317.77,313.41,316.48,311.76,310.98,304.06,301.60,304.39,301.27,302.06,297.01,292.15,299.87,293.40,296.69,290.98,290.35,281.77,282.44,276.94,280.37,271.55,273.42,266.13,265.03,267.39,269.02,262.07,262.33,270.05,268.33,263.92,262.37,259.05,263.37,262.25,265.80,265.85,269.91,264.94,271.60,277.68,276.81,281.34,279.72,285.65,284.23,256.31,264.94,279.52,297.37,289.04,273.63,269.00,273.65,273.16,279.44,279.05,274.41,267.64,256.84,253.95,249.81,261.08,255.11,271.89,260.17,254.16,198.06,269.74,312.08,307.66,294.87,285.20,311.73,300.93,304.40,301.39,294.16,320.37,315.58,327.32,303.29,320.89,315.66,326.49,328.50,310.72,311.92,305.32,320.51,315.76,322.07,315.72,313.67,305.21,339.43,330.55,299.50,305.25,320.85,304.54,307.11,299.38,317.23,314.86,305.03,306.64,317.35,313.12,317.88,300.83,333.25,318.21,319.45,322.32,312.16,316.71,317.90,313.12,325.85,326.37,321.44,323.82,323.18,328.68,327.51,322.60,322.46,322.91,334.68,337.13,339.69,333.92,348.82,345.11,342.98,335.30,336.92,345.21,331.85,324.67,315.39,334.76,327.45,316.33,328.69,340.00,393.68,472.25,485.19,,,,,154.97,170.81,200.76,515.43,,,
2006-05-31 22:19:19.777000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.10,182.19,183.16,179.16,163.05,163.01,155.86,156.49,,,,,,,,,,,,,,,,,,,,,,,,,,,158.64,172.39,175.30,194.71,197.22,209.72,185.18,211.10,214.82,207.77,199.71,,,,244.96,239.38,234.54,226.55,213.52,210.08,218.64,174.45,188.38,,,,,,,,,,,,218.49,225.57,227.48,213.29,,,,,,,,210.31,234.58,231.10,233.05,213.50,201.18,,,,,,,232.81,238.53,223.62,185.69,161.89,,,,,246.76,234.46,250.82,244.06,214.11,200.28,170.24,,259.27,258.75,254.98,238.81,250.67,252.66,223.41,256.19,212.79,171.28,246.67,263.49,249.97,247.57,269.17,239.25,278.16,274.30,186.64,249.73,247.25,279.69,237.90,223.78,251.62,240.09,226.95,178.70,196.43,225.41,200.43,225.78,186.71,198.98,226.80,,,,,,,,286.39,,,
2006-08-03 22:20:15.113000,L5,186.57,240.18,234.12,,,,,,,,194.11,203.78,220.24,264.36,317.62,317.85,326.43,322.04,320.94,320.99,318.16,315.68,309.09,310.00,302.15,308.33,312.79,306.28,300.71,299.49,296.58,296.71,225.65,229.03,238.90,227.00,290.36,291.74,284.70,282.33,279.62,275.58,276.20,262.73,256.67,247.58,259.26,256.46,249.80,255.54,250.80,258.83,258.95,261.67,237.03,237.05,245.65,256.78,264.12,252.46,249.17,252.12,241.71,245.80,247.57,216.10,258.50,251.99,226.44,245.52,231.92,225.73,248.71,253.36,243.77,236.49,233.41,245.75,261.33,265.94,263.30,256.14,254.13,239.08,229.23,234.61,232.40,239.97,254.15,298.51,301.50,256.08,279.87,316.65,305.43,273.22,265.22,268.43,273.75,275.37,274.19,275.36,291.21,286.63,286.38,300.66,302.44,289.85,284.25,293.45,281.17,288.94,274.87,283.15,294.29,293.75,292.40,284.92,276.72,283.03,291.36,284.60,272.12,271.75,273.74,277.67,281.84,270.11,290.30,279.27,278.92,283.04,281.45,290.03,275.44,291.86,304.56,300.11,304.16,299.92,300.58,308.53,287.00,306.39,311.65,303.93,303.54,296.58,306.78,298.75,297.19,299.37,298.85,307.28,308.95,315.54,319.85,328.27,313.91,301.28,306.04,314.30,290.56,296.58,303.18,284.89,267.73,274.24,291.31,291.44,311.82,328.17,361.73,503.99,,,,,,,158.78,428.75,,,
2006-12-09 22:21:36.590000,L5,257.41,255.43,259.25,256.55,195.82,239.92,212.47,210.22,,,320.86,325.75,327.48,330.97,338.33,338.41,345.12,344.85,344.88,344.24,339.13,340.32,338.78,333.45,338.72,337.22,328.18,319.86,315.67,324.67,322.96,315.83,317.01,312.28,323.02,319.24,323.15,304.77,313.86,309.27,316.21,301.37,316.23,308.94,310.20,299.87,306.82,296.82,298.56,298.29,302.81,296.19,307.18,293.16,301.49,299.66,312.28,298.67,296.00,294.49,290.89,290.50,310.21,317.43,317.88,325.19,335.31,342.66,351.25,357.87,361.72,356.72,365.41,351.71,336.79,331.11,320.38,317.56,297.86,296.15,277.93,269.69,279.72,301.51,321.80,304.61,288.59,287.47,304.31,316.83,330.78,374.55,352.01,384.73,398.02,388.02,371.86,359.49,366.92,370.87,350.99,346.98,341.11,341.36,347.71,342.53,368.42,375.34,376.70,369.12,376.92,371.79,366.63,368.27,361.15,366.77,371.97,382.08,375.70,383.87,383.79,382.69,371.74,370.82,372.89,375.13,371.95,352.43,354.19,350.60,352.17,352.57,359.12,359.53,354.94,354.20,353.80,344.61,342.71,354.23,359.70,365.34,364.60,362.25,361.15,358.81,359.42,360.25,354.13,352.96,351.12,352.59,356.29,361.59,360.96,363.45,378.97,380.36,389.93,404.55,397.76,387.72,392.35,382.37,365.15,365.30,386.18,398.45,394.29,380.14,385.64,,,,,,,314.50,316.35,312.16,320.00,,,273.06,299.70
2007-01-26 22:21:54.849000,L5,278.46,272.04,266.60,259.03,255.75,243.62,238.06,228.55,233.61,240.16,335.48,342.30,338.56,339.60,343.99,340.21,345.35,346.06,366.19,349.76,346.65,348.55,353.76,341.05,352.83,340.34,345.48,340.73,333.48,331.24,333.82,332.25,342.03,338.89,332.36,326.38,325.12,320.89,331.62,326.64,322.57,319.38,316.11,309.68,308.35,308.28,303.97,301.70,305.84,307.47,321.38,308.89,305.01,301.52,302.66,300.37,308.51,307.22,304.36,299.91,301.84,299.54,302.20,310.08,316.09,312.67,323.88,326.32,332.23,343.05,359.80,370.93,367.72,359.63,345.20,333.52,320.45,317.75,305.02,306.09,298.64,293.34,280.11,297.95,306.44,300.33,294.54,301.81,308.18,318.08,334.56,352.02,373.57,379.50,376.12,373.89,370.48,370.52,369.18,359.11,360.13,353.09,345.42,344.98,351.80,367.02,364.35,355.07,356.04,362.56,368.37,356.56,351.33,355.83,358.74,368.55,376.04,378.03,378.08,374.22,373.99,363.83,361.54,363.43,367.52,362.78,359.31,355.81,357.76,358.35,362.60,365.42,363.43,364.22,358.58,359.69,357.91,356.30,348.74,349.67,353.33,353.29,355.60,353.37,351.14,355.57,355.07,347.71,349.95,347.18,352.80,354.71,357.45,359.36,367.57,370.53,378.82,378.11,375.91,377.01,379.64,381.89,382.32,377.90,367.33,368.08,370.29,374.31,378.40,379.44,396.88,510.12,,,231.18,249.64,264.69,311.88,317.99,324.72,327.36,,303.91,292.20,304.12
2007-02-11 22:21:56.518000,L5,,,,,,,,,,,159.54,192.18,205.15,231.65,287.22,270.08,278.15,275.98,288.48,271.74,280.71,273.88,281.83,272.47,275.06,278.72,274.21,261.86,263.28,263.82,261.95,259.51,262.45,262.43,263.29,261.69,257.14,256.71,251.43,247.01,244.93,242.16,238.53,233.00,230.43,235.24,224.59,225.34,221.10,221.28,,,,,,,,,,,186.89,203.89,196.88,223.31,227.26,222.84,216.97,216.98,202.53,198.23,200.88,185.14,217.84,223.82,224.47,150.23,,,,,,188.74,220.71,228.61,229.59,229.28,222.12,155.34,,,,,,,,,,,174.86,260.69,255.79,187.60,,215.68,265.27,267.94,272.92,250.07,,,,230.74,259.22,287.88,290.41,287.15,285.27,256.42,261.10,288.32,282.41,255.88,231.15,186.12,185.56,,,,,,,,,,,,,,215.13,274.70,271.92,,,,,,,,248.54,272.99,290.31,289.49,304.13,311.86,313.24,294.02,264.63,239.33,244.19,269.82,297.14,309.55,262.00,225.35,276.84,154.06,,,,,,,237.27,303.49,,,,,,143.84,165.02,387.64,,,
2007-02-27 22:21:56.031000,L5,249.26,237.76,234.05,227.57,210.36,,,,,,209.76,220.78,250.24,289.15,317.32,328.03,326.70,329.88,328.48,325.35,319.65,318.45,312.19,309.05,306.83,309.21,304.86,301.27,298.48,295.02,292.23,293.51,290.17,291.31,290.33,291.39,289.91,286.38,283.23,282.46,277.77,276.30,274.27,270.51,268.43,268.50,267.28,268.40,271.19,268.00,264.80,264.86,270.91,268.89,272.38,266.35,264.69,267.11,266.77,262.65,265.59,264.55,271.75,268.24,270.79,270.83,418.30,452.01,284.93,298.78,330.07,340.93,324.04,312.64,294.25,293.61,294.08,286.89,281.58,277.31,272.90,270.83,500.62,257.27,255.25,259.23,263.54,261.93,269.87,256.74,239.12,176.47,275.83,308.20,322.37,318.71,313.30,322.49,312.21,312.74,311.78,309.68,307.86,315.60,318.06,316.35,322.89,321.31,321.79,327.08,330.38,327.28,331.72,335.10,333.05,336.16,329.83,337.08,340.03,340.22,338.46,336.01,336.63,338.67,336.88,340.66,335.53,332.82,330.52,333.36,336.32,339.15,341.39,337.15,337.81,337.47,341.43,336.65,324.54,330.91,332.82,327.81,328.86,323.48,321.65,323.22,322.78,323.14,324.75,329.86,325.10,335.06,336.92,344.74,344.63,340.52,340.53,354.23,339.11,349.89,352.93,347.49,346.40,341.33,339.30,336.69,394.54,362.91,373.90,360.74,369.23,413.68,459.17,464.64,,,,166.39,161.88,181.66,198.05,486.14,,,151.15
2007-09-30 22:26:05.612000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.28,211.22,209.29,159.65,176.78,214.25,198.55,198.83,205.35,204.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.43,239.27,245.93,256.40,249.26,250.60,240.39,255.61,221.54,240.63,211.41,230.51,199.09,158.53,,,,,,,,236.41,224.69,241.02,223.86,246.35,232.09,158.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-27 22:10:37.958000,L5,,,,,,,,,,,193.63,251.05,246.04,273.12,298.12,302.07,301.38,296.68,292.30,298.12,304.87,296.12,293.34,292.56,294.14,297.94,298.72,293.35,289.76,292.69,288.83,288.50,286.89,282.39,281.86,288.44,284.02,286.11,282.81,275.75,273.69,269.97,265.13,264.52,258.33,262.19,254.33,253.86,252.39,251.91,246.88,244.57,244.39,244.55,242.47,240.48,242.34,243.00,242.67,242.56,246.47,245.70,249.18,250.56,251.99,264.45,256.50,261.26,264.98,260.00,246.59,234.63,258.05,268.41,268.99,266.95,264.46,261.19,261.88,266.15,262.77,260.61,253.32,246.71,248.42,246.64,247.27,248.37,249.77,234.16,221.66,144.68,237.55,285.49,300.57,298.04,295.43,296.69,297.13,300.93,287.06,285.93,281.53,283.70,290.26,301.08,302.82,301.64,296.55,298.96,297.73,301.21,301.25,306.38,303.52,305.93,309.34,317.95,323.16,327.63,325.35,323.13,321.88,321.85,321.29,324.22,320.95,324.47,318.59,320.68,328.32,329.89,329.10,328.55,319.99,322.06,318.11,309.82,305.33,307.71,306.42,311.25,303.55,314.87,315.81,315.66,314.92,310.65,315.84,303.25,210.27,301.69,265.84,294.98,283.72,,,,,,,,,,,,,,,,,,,,,,,227.20,223.15,168.28,179.59,,,,
2010-11-02 22:16:48.420000,L5,,171.64,170.60,162.54,180.57,181.56,169.93,187.91,204.17,216.03,230.99,228.68,259.33,285.42,294.11,301.48,300.70,305.80,302.94,307.97,304.64,302.35,301.53,297.34,297.68,300.45,300.80,298.68,297.50,298.45,298.85,297.81,295.55,292.86,294.29,299.94,297.46,292.37,292.83,287.73,289.22,283.78,284.33,282.68,280.17,276.26,276.04,271.05,270.88,271.35,269.04,269.40,273.46,268.37,265.28,262.14,259.45,258.40,261.41,258.01,257.52,255.97,260.22,261.67,263.42,266.23,267.05,271.08,280.01,271.25,269.36,271.80,282.45,287.17,282.14,282.08,274.52,272.83,271.86,271.89,269.18,266.60,258.90,259.47,256.16,257.76,256.37,261.01,269.52,274.47,258.86,273.84,289.00,305.69,312.57,309.58,306.41,304.13,301.15,303.15,305.27,303.86,303.32,303.16,310.06,316.66,322.46,324.36,326.65,328.67,340.92,334.26,332.58,331.54,327.49,332.22,335.97,340.26,345.83,348.41,348.16,341.81,343.57,344.36,343.32,344.01,341.93,338.12,338.63,335.20,338.54,342.34,340.38,341.80,336.10,333.25,331.34,330.40,316.66,317.45,321.20,322.15,320.81,323.08,323.34,331.11,323.52,323.54,323.61,318.92,322.76,336.90,337.60,340.82,341.76,340.97,337.26,355.82,347.55,352.28,355.48,360.72,358.81,348.95,351.14,347.60,348.87,354.37,355.65,360.03,383.03,433.58,482.57,,227.43,231.95,233.15,220.73,245.39,198.87,202.31,,241.87,246.62,250.98
2010-12-20 22:16:50.270000,L5,,,,165.54,187.78,182.35,180.28,198.10,,,252.31,266.38,264.33,283.87,299.00,303.14,309.31,307.77,310.49,311.89,303.09,298.24,302.47,296.74,298.72,300.12,298.64,284.79,288.26,291.01,296.36,292.91,296.37,296.39,295.35,297.51,295.69,290.04,291.18,289.60,283.79,278.74,280.43,274.85,275.63,274.36,272.76,270.88,274.95,273.49,259.03,249.55,254.46,260.90,263.56,263.81,263.29,260.58,262.22,262.67,263.65,265.24,262.78,263.98,267.19,271.08,270.80,277.34,278.81,275.86,263.87,276.88,292.72,285.25,262.16,264.36,267.22,273.83,272.41,273.17,269.86,267.50,264.78,264.51,265.29,265.82,264.13,265.32,270.90,269.89,258.70,274.69,288.74,309.17,315.84,310.38,309.18,305.02,304.58,306.03,308.75,305.47,305.27,305.18,312.89,318.28,321.91,318.97,317.42,318.73,320.67,325.24,324.61,329.05,331.27,331.16,339.60,343.62,344.62,346.17,350.51,343.99,345.35,343.34,345.04,345.14,344.47,341.29,337.75,337.69,338.13,346.69,346.61,347.86,344.76,341.30,344.00,334.54,334.88,329.41,327.79,326.47,323.45,329.25,324.34,323.25,320.34,329.58,332.29,325.25,340.36,342.25,335.93,341.97,350.17,343.85,348.79,362.05,353.66,359.85,360.69,361.64,356.34,356.84,351.55,348.29,348.35,354.68,355.37,355.10,371.42,417.00,443.53,443.93,191.06,213.44,221.84,257.90,250.60,260.17,201.83,489.77,223.90,242.22,240.37
2011-01-21 22:16:54.354000,L5,219.73,221.22,220.15,226.36,233.62,248.13,248.03,252.88,274.91,274.05,314.08,305.93,309.24,309.46,313.43,316.46,323.79,321.37,322.80,316.96,314.11,312.24,315.82,310.56,314.69,310.53,313.91,309.36,312.00,322.98,314.65,314.26,307.07,323.63,312.38,318.16,315.10,315.12,317.00,316.43,318.93,314.30,319.21,310.12,317.33,318.91,318.94,327.57,325.00,314.89,325.87,315.12,315.21,310.65,309.02,309.05,308.89,302.35,291.88,291.02,304.76,305.77,305.97,298.44,305.42,306.91,309.55,322.01,331.14,334.72,340.22,346.94,336.41,331.48,325.21,321.48,320.54,319.03,311.25,309.40,318.59,321.18,309.79,301.25,308.38,317.88,302.46,292.27,306.48,325.11,325.04,334.69,341.70,340.86,338.35,339.61,339.30,342.05,346.89,351.29,348.54,352.58,341.61,343.54,348.27,343.20,355.88,356.08,356.13,356.87,360.89,359.93,362.66,362.56,355.46,358.84,356.88,361.63,367.70,366.76,364.81,357.07,355.80,363.36,363.58,365.75,359.85,354.99,351.47,353.43,352.13,354.67,357.59,357.36,358.31,349.30,350.06,347.82,345.60,345.35,346.65,344.73,343.56,338.16,329.48,335.63,345.63,349.34,342.46,344.33,350.57,347.18,343.76,351.26,357.73,358.92,365.06,371.34,372.14,377.12,377.95,376.35,376.16,369.71,365.88,364.33,364.68,374.42,369.95,376.74,394.71,,,,267.59,281.71,287.27,303.77,307.20,320.81,318.29,,284.84,290.40,292.44
2011-02-06 22:16:56.485000,L5,,,,,,,,,,,,181.99,199.86,224.97,251.89,243.20,245.35,232.83,269.24,279.33,263.30,261.94,266.09,267.28,266.46,270.09,264.40,248.58,254.54,251.01,256.42,250.65,253.58,254.95,253.90,256.11,252.74,245.36,245.11,241.26,244.13,235.13,235.47,226.69,228.53,223.93,220.83,216.25,216.38,214.12,209.70,208.94,212.58,209.84,213.09,209.63,208.41,206.46,210.30,207.46,211.09,214.19,210.38,198.39,220.44,228.20,229.76,229.88,234.54,229.19,214.59,197.46,222.89,245.37,237.50,243.66,230.20,235.68,227.05,235.59,232.18,230.07,223.25,222.40,221.49,222.70,214.33,213.14,222.62,195.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.66,271.62,272.29,240.08,,,,,,,,,,,,,,,,,,,,,,,,,,239.13,235.56,261.88,218.37,,,,,,,,199.14,297.06,307.64,312.57,309.45,308.75,310.72,309.79,314.78,317.13,315.54,327.69,367.72,415.02,391.45,,,,,,,,408.19,,,
2013-05-02 22:28:46.370000,L8,259.57,246.00,,,,,,160.69,175.75,182.31,214.30,217.46,221.83,284.82,285.97,278.43,282.59,276.36,279.79,272.12,270.96,270.46,276.69,278.02,273.37,279.46,278.83,278.80,283.18,284.47,281.67,279.44,279.77,279.12,272.80,276.51,275.63,279.73,276.75,289.64,275.47,275.73,276.93,246.26,246.43,250.50,245.96,247.07,244.21,244.36,231.13,231.18,270.84,236.79,236.23,237.30,233.82,233.70,239.97,237.51,240.38,234.92,270.33,237.76,268.92,242.71,242.04,242.05,243.64,241.53,232.39,236.17,242.37,244.08,246.05,240.85,251.47,255.97,258.79,258.80,257.13,251.97,240.98,238.74,231.46,233.11,271.83,261.38,243.22,228.46,270.80,142.56,305.64,281.30,273.04,272.85,268.33,267.50,260.91,269.17,274.49,272.65,267.00,274.89,278.67,284.41,289.98,289.09,288.23,286.02,288.82,293.09,284.83,287.75,287.96,290.06,292.80,295.71,291.71,287.44,294.76,290.23,288.65,286.79,292.49,288.30,289.46,289.89,283.35,286.96,292.20,288.23,294.80,301.23,289.22,301.30,301.74,304.20,302.18,296.51,306.26,305.00,290.50,306.34,304.02,300.61,297.00,298.98,303.28,299.83,299.65,304.38,297.66,309.63,316.82,318.18,319.05,326.71,315.07,309.38,316.15,316.91,317.89,314.30,309.85,306.79,306.95,312.57,312.32,313.42,321.52,491.45,455.78,494.75,195.29,206.32,185.76,193.02,207.97,218.62,207.39,438.63,,,
2013-08-13 22:35:09.413000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.90,239.84,244.34,,224.39,246.84,231.70,230.99,216.37,232.57,248.90,223.98,185.08,219.68,216.09,238.72,234.84,230.36,227.34,219.07,197.93,211.44,233.81,238.19,207.13,243.31,239.07,176.01,242.54,,,,,,,240.92,227.47,240.07,237.61,217.96,241.59,250.64,256.53,253.36,257.49,258.59,252.98,261.40,271.47,274.08,279.25,204.40,214.99,257.09,264.31,244.61,237.14,245.38,233.35,238.42,231.28,207.80,221.91,216.64,239.06,271.23,314.26,299.69,,,,,,,,334.07,,,
2013-08-22 22:29:00.806000,L8,291.44,276.43,296.00,304.52,312.77,307.66,308.22,294.33,294.70,305.23,321.73,318.28,326.24,334.60,357.95,352.17,343.26,320.05,325.21,410.93,358.48,356.44,325.74,328.32,369.59,394.92,316.03,378.64,391.21,363.45,357.67,327.69,310.46,368.17,393.96,382.29,370.01,365.97,369.96,385.39,394.24,388.10,338.80,337.89,344.82,354.04,382.25,388.74,369.51,367.66,359.13,356.55,347.07,396.24,448.24,431.23,406.39,425.53,497.22,476.86,435.85,443.05,455.93,439.56,420.55,403.28,409.08,432.57,434.57,395.59,426.39,444.35,408.41,467.28,490.55,499.02,458.90,410.25,397.48,374.91,369.19,397.19,344.23,351.81,357.04,384.06,270.24,322.03,363.61,359.74,401.45,386.41,398.39,398.87,467.06,467.58,489.02,455.58,417.29,412.95,403.46,377.38,356.50,352.98,337.74,339.86,380.37,391.44,297.35,342.46,361.30,382.30,392.77,309.20,325.31,317.61,316.18,393.59,347.97,393.16,505.26,516.85,513.62,476.22,375.61,378.76,369.13,348.07,373.77,407.50,427.26,395.45,408.53,385.46,424.30,450.40,423.44,425.80,317.03,332.09,315.82,361.01,381.05,361.76,325.33,321.29,316.80,321.05,361.26,437.76,424.19,463.99,485.76,470.93,448.23,336.69,372.30,389.36,436.91,440.29,327.75,343.18,337.55,362.00,342.50,340.56,339.20,345.94,333.45,329.89,345.08,479.49,,,288.25,286.33,290.36,298.06,294.53,301.61,310.85,,294.41,286.34,303.34
2013-09-07 22:28:59.661000,L8,,,,,,,,,,,160.04,180.20,203.40,233.12,268.63,265.48,269.26,269.81,265.06,268.41,269.13,263.17,267.66,264.10,270.78,273.22,271.80,273.89,273.56,272.97,270.13,272.14,272.57,267.17,269.96,273.74,254.56,268.84,261.57,266.89,264.90,238.93,241.91,236.42,239.29,233.73,232.86,223.57,224.08,225.08,222.25,221.13,224.73,220.92,217.24,217.37,215.85,215.68,218.46,216.77,221.22,221.57,221.36,229.80,227.83,232.87,229.77,231.82,235.38,234.85,219.84,222.59,228.13,238.48,240.17,235.20,232.89,244.22,255.63,248.45,254.67,251.60,249.01,239.26,229.75,233.25,240.39,235.28,233.98,215.64,199.84,135.51,211.82,259.87,263.25,268.70,265.00,262.95,244.04,253.16,270.36,260.14,241.32,,,,,,,,,,,,,,,161.02,164.66,253.78,271.76,273.34,271.30,289.56,273.25,290.01,289.00,284.40,281.71,280.32,283.54,283.69,289.91,286.24,286.85,287.99,285.75,292.58,273.27,243.23,271.21,273.76,262.08,273.42,288.79,279.26,282.80,305.46,267.26,233.55,140.82,,,,,,,,,,,,,,,,,,,242.47,319.33,346.50,397.47,389.21,,,,,,,152.96,405.18,,,
