dates,satname,nzd0445-0000,nzd0445-0001,nzd0445-0002,nzd0445-0003,nzd0445-0004,nzd0445-0005,nzd0445-0006,nzd0445-0007,nzd0445-0008,nzd0445-0009,nzd0445-0010,nzd0445-0011,nzd0445-0012,nzd0445-0013,nzd0445-0014,nzd0445-0015,nzd0445-0016,nzd0445-0017,nzd0445-0018,nzd0445-0019,nzd0445-0020,nzd0445-0021,nzd0445-0022,nzd0445-0023,nzd0445-0024,nzd0445-0025,nzd0445-0026
2013-07-14 22:21:58.456000,L8,260.16,250.12,250.08,243.24,245.41,241.86,239.17,242.56,232.29,222.28,209.95,,,,,,,,,,,,,,,,
2013-07-14 22:22:22.423000,L8,258.19,246.50,247.06,239.63,241.84,221.21,,,,,,,,,,,,,,,,,,,,,
2013-08-31 22:22:26.282000,L8,277.92,272.81,269.93,267.27,264.02,262.05,260.33,262.52,251.03,240.87,229.28,220.77,219.04,234.33,209.31,208.54,218.49,262.69,268.69,286.38,272.01,236.47,231.76,247.78,265.32,261.83,265.78
2013-09-16 22:21:57.385000,L8,277.76,272.88,271.31,268.90,266.45,263.18,262.37,264.25,252.17,242.29,229.27,221.09,207.88,234.92,208.57,208.52,224.72,265.93,271.22,290.10,270.10,236.28,234.76,247.31,265.47,261.48,270.88
2013-09-16 22:22:21.348000,L8,278.43,273.55,272.05,269.62,267.09,264.04,263.47,265.13,253.25,243.26,229.96,221.96,211.48,235.78,209.31,209.88,225.62,266.48,271.97,291.33,271.32,237.08,235.50,248.18,266.28,262.12,271.16
2013-09-23 22:28:04.083000,L8,279.03,272.68,269.31,268.91,267.68,262.33,261.37,265.25,251.06,240.92,229.84,220.94,221.29,232.70,207.86,207.21,225.22,265.14,271.41,283.54,269.26,236.75,235.25,248.92,265.97,261.38,272.52
2013-10-18 22:22:13.444000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,219.49,251.34
2013-11-10 22:27:54.416000,L8,265.57,262.82,260.08,260.46,258.60,255.75,255.89,256.79,244.11,232.88,217.30,207.42,,,,,,,,,,,,,,,
2013-12-21 22:21:27.090000,L8,277.00,271.57,269.83,269.20,266.97,262.75,262.42,265.57,253.10,243.23,230.26,221.89,211.43,229.28,208.75,206.65,232.83,266.73,269.12,309.49,308.90,301.72,231.65,244.08,262.66,258.76,275.37
2013-12-21 22:21:51.057000,L8,276.94,271.28,269.39,269.08,266.79,262.89,262.46,265.71,253.07,243.13,230.32,221.68,205.04,229.45,208.77,206.45,231.43,266.31,269.67,308.62,309.28,232.36,232.18,244.31,261.98,259.41,275.91
2014-02-07 22:20:57.101000,L8,275.73,269.91,267.76,268.38,266.17,263.02,264.54,265.27,251.20,243.58,230.55,220.79,211.56,228.26,209.48,203.06,227.09,266.31,269.55,281.97,267.30,236.18,234.97,246.60,266.09,259.78,275.02
2014-02-07 22:21:21.056000,L8,275.88,270.03,267.73,268.35,266.16,263.24,264.58,265.43,251.22,243.57,230.33,220.92,210.87,228.45,209.56,203.12,226.93,266.56,269.61,282.08,266.84,236.06,234.82,246.45,265.93,259.74,275.11
2014-03-02 22:26:45.220000,L8,299.63,317.21,312.26,311.67,283.98,262.81,266.79,266.81,251.99,310.16,308.73,314.42,318.50,228.21,209.26,203.88,224.80,310.95,296.09,315.23,292.96,236.58,236.76,246.61,265.35,259.81,276.57
2014-04-19 22:26:04.701000,L8,269.76,263.52,260.39,260.68,257.76,251.92,254.00,253.77,243.22,236.40,215.58,,,,,,,,,,,,,,,,
2014-04-28 22:19:46.299000,L8,258.00,250.69,249.60,242.68,247.18,243.78,240.63,242.48,231.01,222.71,209.36,,,,,,,234.67,243.04,264.78,241.04,216.66,214.74,224.87,245.80,237.15,209.96
2014-04-28 22:20:10.258000,L8,255.59,249.06,248.00,236.64,245.33,241.23,233.47,240.15,229.16,220.67,207.00,,,,,,,215.80,177.03,260.19,240.51,215.64,211.12,,,,
2014-05-14 22:19:32.642000,L8,260.51,252.09,251.42,247.12,248.00,241.63,243.84,244.59,235.24,228.17,205.94,,,,,,,,,,,,,225.30,249.87,244.12,206.56
2014-05-30 22:19:34.937000,L8,253.15,245.99,246.48,239.80,216.90,215.64,,,,,,,,,,,,,,,,,,,,,
2014-05-30 22:19:58.900000,L8,251.78,245.09,245.87,238.33,216.57,212.54,,,,,,,,,,,,,,,,,,,,,
2014-07-01 22:19:46.174000,L8,256.15,246.26,242.90,244.82,232.92,232.12,225.20,239.66,231.23,220.29,210.20,,,,,,,,,,,,,,,,
2014-07-01 22:20:10.138000,L8,257.93,249.59,246.86,246.31,242.65,239.44,234.53,241.77,232.66,222.26,210.92,,,,,,,,248.84,255.40,251.05,217.75,,228.67,248.45,243.88,191.51
2014-09-03 22:20:06.649000,L8,254.01,250.45,250.40,241.64,246.31,244.90,,,,,,,,,,,,,,,,,,,,,
2014-09-03 22:20:30.612000,L8,255.92,252.08,251.81,246.15,194.36,245.14,,244.89,232.51,219.79,203.47,,,,,,,213.67,241.35,257.94,240.45,217.25,211.27,,,,
2014-10-21 22:20:13.482000,L8,401.47,329.28,329.30,361.46,336.17,334.57,337.96,347.22,360.54,323.74,366.94,366.40,383.34,371.57,374.65,339.92,406.40,330.37,334.78,370.92,372.94,351.52,332.64,336.49,371.54,374.76,386.21
2014-10-21 22:20:37.449000,L8,401.28,329.43,329.30,361.80,336.99,334.09,337.91,347.09,360.69,323.67,366.94,366.46,383.62,371.63,374.70,355.93,340.54,330.30,334.90,371.28,372.82,353.31,332.90,336.71,371.82,374.95,386.69
2014-11-06 22:20:13.200000,L8,278.48,284.59,284.97,292.28,272.06,268.19,268.15,266.83,257.66,243.20,233.40,222.82,225.12,240.37,203.59,212.70,234.19,271.55,276.58,287.63,269.02,238.58,239.43,251.97,272.41,261.81,281.47
2014-11-06 22:20:37.163000,L8,277.73,280.92,287.46,290.80,271.07,267.10,267.36,266.09,256.73,242.20,232.47,221.83,224.20,239.49,202.45,211.51,232.72,270.48,275.87,286.15,269.17,238.43,238.53,251.00,271.17,261.39,280.86
2014-11-22 22:20:33.645000,L8,255.22,249.27,246.09,241.57,241.87,236.51,237.08,242.82,228.93,206.57,203.52,,,183.20,177.96,176.79,193.10,240.95,236.68,241.50,231.91,214.03,206.54,,,,
2014-12-24 22:20:05.791000,L8,275.19,271.89,271.57,267.15,265.43,263.64,266.07,266.33,254.08,240.52,231.01,224.40,218.11,231.52,201.26,201.25,228.54,269.80,272.22,288.51,266.37,238.24,238.20,249.94,268.23,259.08,278.82
2014-12-24 22:20:29.754000,L8,274.97,272.28,272.28,267.94,265.56,263.37,265.83,266.78,254.69,240.89,231.28,225.03,216.95,234.42,202.55,200.39,225.90,269.37,273.32,288.23,269.05,238.61,238.96,250.66,267.89,260.21,278.88
2014-12-31 22:26:11.523000,L8,289.19,305.71,297.09,301.96,312.00,269.83,271.08,284.14,253.43,238.39,303.67,292.38,316.45,312.68,320.21,223.68,230.68,271.78,322.85,300.48,266.76,301.84,303.37,294.24,302.51,308.78,308.76
2015-01-16 22:26:11.235000,L8,262.31,261.78,258.74,259.77,256.31,252.66,254.49,254.30,238.59,224.97,214.63,204.44,,,,,,,,,,,,,,,
2015-02-10 22:20:14.711000,L8,270.56,268.48,266.79,266.33,265.50,262.94,264.20,264.63,251.52,241.61,231.36,222.17,214.39,238.40,199.15,195.01,228.67,267.37,269.47,286.41,267.50,237.22,237.47,247.61,265.33,259.67,273.22
2015-02-17 22:25:59.091000,L8,270.56,267.72,267.58,266.96,267.03,263.03,263.79,265.21,252.30,241.29,231.06,221.39,212.03,237.19,202.35,195.73,225.29,269.38,271.00,285.61,266.24,237.10,237.22,250.53,266.72,258.90,273.47
2015-02-26 22:19:46.745000,L8,272.79,273.76,270.91,269.45,268.80,266.39,266.19,266.16,253.52,242.65,234.22,226.66,217.24,241.00,201.49,197.33,223.50,267.93,270.83,286.41,272.76,241.02,240.21,251.29,269.28,261.79,276.09
2015-02-26 22:20:10.708000,L8,272.21,272.09,270.89,269.28,268.78,265.94,266.05,265.77,253.01,242.40,233.26,225.72,216.95,239.49,201.25,197.02,223.70,268.22,270.46,286.61,271.32,240.16,239.35,250.42,268.85,260.96,275.85
2015-03-14 22:19:35.284000,L8,278.47,270.09,270.96,268.37,265.86,263.02,262.99,265.05,252.60,242.06,233.68,224.11,210.68,236.38,199.95,195.36,221.34,267.26,272.32,287.02,270.56,241.06,239.76,251.09,267.04,262.95,271.18
2015-03-14 22:19:59.243000,L8,278.64,270.13,270.86,268.33,265.49,262.90,262.82,264.69,252.25,241.82,233.59,224.32,211.26,236.32,199.69,195.27,221.85,267.66,271.89,287.25,269.64,240.73,239.33,250.85,267.17,262.45,270.70
2015-04-15 22:19:22.587000,L8,255.46,249.27,249.79,243.42,245.29,242.66,241.63,241.45,232.61,214.15,207.01,,,,,,,238.99,239.76,261.21,242.42,218.49,216.34,,,,
2015-04-15 22:19:46.550000,L8,274.23,269.30,269.51,266.47,264.46,262.80,263.93,270.08,250.85,239.59,231.78,222.37,208.60,236.26,203.91,192.23,212.79,265.62,271.48,290.24,273.81,238.64,237.96,249.14,267.83,261.90,267.40
2015-05-24 22:25:14.229000,L8,252.68,244.73,247.81,237.22,239.89,240.00,216.85,233.72,228.99,209.17,205.30,,,,,,,,,,,,,,,,
2015-07-11 22:25:41.633000,L8,253.10,241.64,246.28,240.81,228.99,232.42,,,,,,,,,,,,,,,,,,,,,
2015-09-06 22:19:50.737000,L8,321.64,320.02,326.12,265.53,263.99,265.54,286.93,301.53,252.33,240.78,229.94,222.71,209.75,238.63,204.45,197.80,217.51,264.46,323.51,328.33,304.85,302.33,238.30,251.27,266.51,259.71,269.96
2015-09-06 22:20:14.700000,L8,252.20,247.50,249.43,244.96,245.84,241.67,240.28,240.06,231.45,207.59,205.78,,,,,,,237.80,233.29,260.62,241.31,216.57,214.60,223.16,245.19,238.05,226.31
2015-09-13 22:26:05.653000,L8,250.06,244.35,246.19,239.17,237.62,236.02,227.16,235.16,227.81,204.70,206.66,,,,,,,207.23,206.82,229.77,241.03,213.80,209.14,,,,
2015-10-08 22:20:00.596000,L8,247.30,244.34,244.29,236.39,243.16,234.57,233.22,232.63,226.05,203.49,196.30,,,,,,,225.87,203.25,249.28,234.76,214.49,211.09,210.89,241.45,233.86,241.76
2015-10-08 22:20:24.559000,L8,245.63,243.71,244.32,236.41,244.11,234.78,233.82,232.86,225.39,203.41,198.89,,,,,,,223.77,205.19,249.94,229.81,214.05,210.09,208.49,240.99,232.78,242.64
2015-10-24 22:20:28.535000,L8,253.19,247.38,245.89,238.33,242.12,237.49,231.73,240.12,225.83,211.70,177.05,,,,,,,240.40,229.46,257.56,238.68,215.69,214.40,218.18,243.44,233.40,252.44
2015-12-18 22:26:18.758000,L8,248.88,247.61,245.27,230.49,208.37,200.74,203.10,239.48,225.07,218.91,,,,,,,191.57,245.41,216.16,249.92,235.73,215.49,215.00,219.52,245.06,233.91,257.85
2015-12-27 22:20:07.153000,L8,289.15,297.94,273.71,271.39,267.63,266.73,287.16,283.27,255.79,244.06,234.82,226.76,215.90,248.24,201.42,199.36,234.12,271.43,270.69,286.00,270.08,244.42,241.15,251.57,268.86,263.50,278.82
2015-12-27 22:20:31.116000,L8,238.89,236.66,237.09,228.11,214.69,,,,,,,,,,,,,219.46,196.78,231.30,228.40,214.53,208.47,,,,
2016-01-03 22:26:15.584000,L8,270.56,268.83,269.46,265.07,264.42,261.16,264.29,264.79,249.49,241.35,230.61,223.96,211.31,231.88,199.35,196.54,229.95,267.55,269.61,285.04,265.77,238.89,238.21,249.27,266.51,260.86,277.26
2016-02-13 22:19:56.477000,L8,254.66,254.19,253.48,242.45,240.61,202.21,,,,,,,,,,,,,,,,,,,,,
2016-02-13 22:20:20.440000,L8,254.38,253.91,252.86,234.64,166.92,,,,,,,,,,,,,,,,,,,,,,
2016-02-20 22:26:03.799000,L8,249.05,244.66,242.55,232.30,226.75,222.96,220.89,235.71,224.93,213.70,188.78,,,,,,,234.11,212.51,245.07,239.34,212.86,209.42,214.11,243.68,232.99,245.80
2016-02-29 22:19:53.146000,L8,243.78,246.41,248.45,244.36,245.49,,,,,,,,,,,,,,,,,,,,,,
2016-03-07 22:26:02.901000,L8,,,,218.39,221.70,210.42,205.75,219.12,216.44,196.67,,,,,,,,,,,,,,,,,
