dates,satname,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0067,nzd0367-0068,nzd0367-0072,nzd0367-0073,nzd0367-0066,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058
2016-06-13 22:13:06.505000,L8,401.68,401.49,413.14,417.50,424.61,431.01,426.14,409.09,366.48,378.27,366.23,362.61,370.45,368.90,323.30,342.43,321.09,320.57,320.35,316.85,306.46,300.31,292.38,293.92,294.54,299.72,302.82,312.39,335.21,341.14,348.74,365.28,373.90,380.10,379.32,382.05,381.29,376.08,355.66,359.95,365.51,383.34,268.52,347.80,366.82,368.66,327.88,241.53,323.50,311.23,314.06,339.23,350.00,305.82,305.06,289.62,280.00,292.62,457.79,475.37,300.86,377.30,354.82,366.84,364.26,362.30,409.70,408.05,397.34,364.10,371.75,361.58,355.53,348.76,345.21,341.46,343.27,348.44,379.78,371.28,393.93,380.64
2016-07-06 22:19:29.332000,L8,383.05,391.38,353.53,363.12,365.26,340.77,328.09,314.21,304.49,305.20,304.14,286.05,275.88,276.64,279.38,290.28,297.59,283.35,284.17,294.08,289.90,286.70,276.87,273.66,281.88,282.63,288.05,296.12,310.58,324.34,325.06,337.41,357.64,348.16,363.41,367.09,330.46,323.07,198.74,212.22,207.31,230.31,235.48,,,,179.43,181.94,180.93,174.11,176.68,196.62,201.06,,,,,,,,,356.09,346.13,263.35,184.25,,,,,,,,,,,,,,,,,
2016-08-07 22:19:37.341000,L8,418.43,445.85,433.43,437.27,440.40,434.91,421.70,407.47,394.64,386.94,370.44,356.56,336.92,327.50,321.72,317.32,312.23,306.91,302.42,310.37,308.47,302.31,302.63,301.27,295.08,296.66,303.14,300.92,320.98,331.03,339.77,347.39,360.90,364.69,367.63,371.53,379.08,376.39,199.68,246.97,253.42,238.04,241.81,,,,276.48,250.98,268.69,,266.27,262.58,200.14,,,,,,,,,388.24,406.18,376.51,399.92,400.14,393.25,396.00,393.32,391.97,385.61,338.42,355.57,328.55,345.64,356.38,367.06,,,,,
2016-09-08 22:19:48.652000,L8,409.05,394.16,369.87,410.44,410.06,367.34,322.79,384.75,347.42,354.77,345.99,280.12,313.41,314.16,310.11,304.42,294.74,281.48,281.32,290.82,295.53,288.27,273.21,273.71,276.40,281.75,291.25,299.06,313.46,321.90,327.85,339.39,350.34,348.86,357.01,360.24,370.09,365.59,184.16,199.10,199.74,215.25,,,,,,165.99,168.54,,,182.05,185.81,,,,,,,,,363.92,361.34,358.93,365.40,354.93,,,,,,,,,,,,,,,,
2016-12-29 22:19:49.454000,L8,342.86,333.79,336.04,349.14,347.31,348.16,319.93,304.80,288.72,287.61,283.39,271.62,259.65,260.47,265.46,273.37,278.82,262.41,264.43,267.48,265.00,276.06,260.23,258.09,266.71,269.11,274.21,280.00,293.87,305.67,306.84,310.34,327.82,318.76,301.60,284.24,335.17,279.66,180.86,193.27,187.41,212.08,,,,,,,,,,176.56,182.89,,,,,,,,,287.69,249.87,243.07,177.49,,,,,,,210.92,234.72,228.77,227.37,224.06,210.03,201.19,184.37,177.39,169.04,164.56
2017-01-23 22:13:31.167000,L8,332.36,355.28,335.29,331.75,338.38,316.83,,,,,174.56,246.23,313.25,247.65,252.86,257.62,246.56,257.67,261.78,266.78,267.55,275.30,261.16,281.97,,,,,,,,,345.11,324.55,307.70,304.47,343.52,297.71,179.84,189.48,192.41,211.54,,,,,,,,,,174.19,179.82,,,,,,,,,299.05,262.58,259.58,165.76,,,,,,,,,,,,,,,,,
2017-02-15 22:19:31.641000,L8,378.23,415.81,348.91,360.61,360.14,363.00,336.63,315.58,298.75,297.59,293.91,281.90,267.42,264.23,272.38,278.13,280.75,269.17,267.07,269.17,268.44,278.93,267.82,263.81,272.01,274.56,282.67,285.17,301.53,318.14,330.27,331.64,344.31,339.97,342.06,345.26,349.44,340.81,184.93,197.22,201.93,218.26,221.03,,,,,164.56,168.95,,,178.78,186.78,,,,,,,,,337.17,274.19,279.17,176.50,,,,,,,202.51,250.66,252.00,305.19,313.12,246.61,169.07,171.70,169.75,166.76,166.53
2017-02-24 22:13:17.856000,L8,344.52,346.91,341.29,359.12,355.68,356.35,331.69,307.54,290.19,289.46,293.32,281.26,270.19,269.49,270.08,273.64,284.48,264.66,266.98,270.37,268.78,288.19,305.71,273.30,286.48,393.77,470.72,438.19,315.61,326.34,338.10,364.14,357.69,331.18,341.27,339.26,344.56,332.80,190.00,198.16,195.86,217.28,,,,,,165.86,171.41,,,187.25,188.04,,,,,,,,,326.83,264.23,253.91,238.55,182.50,,,,210.11,215.88,241.97,249.45,243.97,239.48,245.46,242.65,224.68,202.16,194.12,176.75,
2017-03-03 22:19:25.504000,L8,373.12,335.53,337.13,353.26,359.04,346.16,342.75,317.02,301.32,293.24,312.10,247.98,351.43,306.72,270.42,276.92,279.53,277.88,202.64,169.82,168.88,246.29,315.49,273.12,282.22,285.01,318.67,306.08,302.37,197.74,,,375.25,199.27,348.73,282.45,232.21,300.16,187.54,196.37,190.00,215.31,,,,,172.91,167.25,173.92,173.40,168.74,185.40,188.03,162.29,,,,,,,,347.04,305.21,252.55,265.45,362.54,327.93,282.07,339.62,226.09,219.61,200.17,251.41,259.11,298.92,314.71,238.40,194.88,211.23,201.87,171.76,164.04
2017-03-28 22:13:00.546000,L8,352.24,350.54,343.90,358.71,355.16,358.95,329.03,313.59,296.50,297.42,293.54,279.47,268.94,266.88,269.81,277.13,281.15,264.72,267.14,273.89,260.75,275.94,266.04,264.02,272.47,275.85,281.71,286.29,300.22,320.07,330.52,318.46,341.07,300.02,300.54,286.36,338.85,278.61,185.45,198.51,202.81,218.71,,,,,,164.80,170.15,,,180.35,186.95,,,,,,,,,285.48,249.62,247.30,219.71,188.65,,,,185.22,186.25,208.29,250.01,240.88,237.91,247.24,242.12,227.36,198.34,178.77,166.55,
2017-04-20 22:18:59.237000,L8,347.48,352.21,355.54,340.99,339.34,362.10,344.75,322.15,300.25,302.08,298.73,287.12,273.35,311.61,268.12,277.36,283.31,261.95,264.65,277.66,276.13,286.50,272.08,270.15,275.04,283.59,288.12,291.44,307.04,325.55,343.54,340.78,350.32,353.62,358.67,354.39,322.48,285.33,190.79,201.31,200.57,221.49,231.51,,,,170.89,168.11,175.68,,,187.57,189.95,,,,,,,,,282.57,261.54,243.06,180.34,,,,,,,,,,,,,,,,,
2017-06-07 22:19:15.026000,L8,405.67,433.47,369.15,379.40,378.88,377.30,348.55,335.06,312.35,314.71,309.87,298.58,289.63,287.40,285.90,304.75,298.03,290.01,284.26,289.07,290.02,297.95,282.39,281.22,287.26,295.06,300.44,303.61,317.58,335.49,352.92,365.73,364.33,363.42,375.31,374.79,366.65,359.27,201.79,214.81,212.32,234.76,241.38,,,,196.13,182.54,189.28,188.05,192.27,207.36,204.60,173.01,,,187.35,183.89,167.73,185.76,182.66,351.44,290.77,279.16,219.17,192.99,175.81,,,,162.00,225.86,270.90,315.70,328.06,342.34,320.62,246.17,211.22,191.03,178.90,182.78
2017-06-16 22:13:07.683000,L8,411.46,441.13,372.28,382.62,379.29,379.27,357.58,337.32,313.89,316.68,312.47,301.20,292.82,287.62,290.15,300.41,300.14,291.57,285.54,296.66,292.36,303.20,286.05,282.18,288.90,294.67,300.13,305.00,319.02,337.04,353.28,365.45,369.78,366.57,374.14,375.38,370.66,369.63,203.86,214.93,215.40,237.01,241.02,,,,195.21,183.43,192.24,191.67,196.45,204.06,210.66,177.06,,,190.72,186.92,168.75,189.50,189.77,361.14,349.69,349.52,350.69,340.40,175.11,,,,160.56,220.71,270.66,313.37,327.91,334.09,265.05,247.82,210.95,190.36,180.03,182.96
2017-07-25 22:19:30.661000,L8,392.74,385.12,362.21,371.29,368.23,367.93,326.87,322.20,298.55,304.76,300.66,288.35,275.83,276.00,277.07,281.14,292.25,274.60,273.83,280.17,272.88,285.89,267.89,267.13,277.29,280.93,283.83,293.10,307.82,322.20,329.82,338.02,349.48,336.39,347.73,365.02,354.77,356.91,196.82,207.33,209.65,224.87,232.63,,,,179.93,176.70,180.75,177.20,170.77,191.06,198.20,162.93,,,,,,,,350.31,275.21,271.90,194.07,182.66,166.60,,,,,,,,151.83,181.97,173.16,169.30,174.26,170.21,167.49,171.79
2017-08-03 22:13:23.788000,L8,390.22,362.62,354.58,366.39,350.42,362.44,321.96,314.54,295.22,303.85,298.58,286.23,273.39,274.58,276.06,280.25,290.57,269.46,275.02,278.08,260.65,284.27,262.66,265.06,273.36,279.02,285.57,294.36,310.05,319.45,306.73,300.10,311.31,302.50,289.75,353.02,353.13,290.31,199.47,208.99,208.60,230.59,234.89,,,,253.05,278.06,288.87,260.10,225.06,295.68,203.46,158.90,186.29,186.12,205.20,,,201.92,244.67,295.21,263.08,250.56,195.23,189.96,,,,,,,,,151.08,179.75,209.97,256.12,266.69,274.52,182.60,178.63
2017-11-30 22:19:44.301000,L8,338.80,364.63,348.14,360.46,359.75,359.92,333.06,311.50,291.73,293.53,288.03,276.37,260.75,259.97,263.34,272.86,276.88,245.83,262.41,265.65,260.41,266.79,253.42,253.79,265.87,266.46,276.00,281.22,289.67,306.66,319.53,302.99,328.40,321.14,322.22,283.22,328.22,325.62,182.79,193.37,190.87,213.98,,,,,,,,,,175.21,183.00,,,,,,,,,331.44,266.79,232.16,205.21,199.21,,,,,158.91,195.35,251.66,245.25,299.47,292.80,189.15,165.89,179.64,172.29,,
2018-02-02 22:19:27.675000,L8,,297.63,327.86,333.85,333.28,327.68,315.93,300.93,295.15,289.84,284.58,278.07,259.86,258.80,260.94,263.01,265.75,238.97,251.60,256.09,249.74,255.63,248.20,249.43,254.95,256.87,257.49,261.94,263.50,272.58,280.91,282.71,304.51,300.93,285.29,254.61,274.94,261.90,178.92,187.09,186.01,211.63,194.27,,,,,,,,,172.33,173.90,,,,,,,,,270.31,241.15,224.90,186.37,,,,,,,,,278.19,229.43,,,,,,,
2018-02-11 22:13:14.321000,L8,,303.98,333.16,333.06,329.19,322.22,311.11,300.59,290.03,285.87,281.64,274.45,261.06,258.44,260.70,269.22,271.33,201.49,255.10,252.67,245.01,258.02,252.86,252.97,258.05,250.84,254.39,257.99,253.97,265.04,284.73,283.26,299.87,291.49,285.31,252.92,266.17,264.74,,,,,,,,,,,,,,,,,,,,,,,,271.36,236.41,237.95,192.16,174.93,,,,,,,236.57,236.10,230.91,243.71,190.41,185.85,,,,
2018-02-18 22:19:22.544000,L8,,299.33,325.97,328.49,322.56,320.02,306.80,295.82,284.07,278.74,275.22,267.10,257.30,254.03,257.43,263.69,265.86,183.67,256.16,250.34,242.79,255.59,251.31,250.87,254.90,244.53,252.43,256.11,253.39,261.31,278.30,283.36,293.02,268.25,278.97,254.20,255.15,258.77,,,,,,,,,,,,,,,,,,,,,,,,265.68,233.24,229.07,211.48,171.80,,,,,,187.95,238.58,229.57,220.63,184.07,178.15,168.77,166.30,,,
2018-04-07 22:18:58.809000,L8,,311.15,334.42,331.74,324.91,322.24,309.11,299.04,285.13,273.66,281.42,266.84,258.89,255.58,259.93,268.46,271.17,253.75,265.68,255.49,249.62,257.42,256.87,258.71,265.89,254.63,255.75,262.76,264.18,264.28,287.58,291.78,299.51,270.51,280.86,251.63,251.68,263.20,,,,,,,,,,,,,,,,,,,,,,,,274.97,238.99,230.33,224.57,217.36,,,,,,204.49,251.58,244.04,242.05,240.76,233.98,236.38,182.70,169.76,164.93,
2018-05-02 22:12:33.692000,L8,,317.30,336.48,336.06,330.69,325.89,314.99,304.90,290.03,279.59,283.38,271.73,263.74,262.91,264.02,271.97,277.41,269.71,268.23,259.67,249.06,261.27,262.72,263.89,269.47,255.43,263.08,269.01,270.60,273.86,294.00,280.57,304.99,284.94,291.77,256.55,270.93,270.70,179.36,194.95,,,,,,,,167.55,168.99,,,184.24,186.60,,,,,,,,,279.87,249.91,236.71,219.74,192.14,170.12,,,,,203.51,255.46,283.25,266.19,241.92,228.91,209.12,198.44,187.34,,
2018-06-19 22:12:21.473000,L8,402.91,398.79,414.67,365.02,397.00,378.63,372.15,359.95,383.68,380.51,363.76,298.16,294.71,277.13,282.81,290.91,297.02,306.34,321.15,289.13,316.69,323.11,284.85,280.83,288.04,285.79,287.21,303.61,312.81,321.26,318.53,313.71,351.57,362.64,355.60,317.99,323.23,315.99,232.55,235.87,212.19,237.81,246.84,193.22,,,274.27,264.30,277.86,270.39,275.67,233.75,231.24,266.69,196.18,244.02,269.67,273.62,188.37,280.73,275.79,321.50,318.81,305.20,309.41,279.90,196.01,178.45,321.29,353.80,365.52,368.06,366.46,359.34,344.97,348.56,330.89,326.46,336.74,220.81,271.79,245.96
2018-07-28 22:18:51.397000,L8,298.65,326.29,345.20,345.54,339.43,332.42,325.00,322.41,301.26,287.04,291.71,281.12,269.24,266.77,272.28,276.58,281.53,278.67,275.98,268.13,259.03,272.23,270.74,270.23,275.42,275.76,269.46,276.96,283.15,296.58,298.95,288.95,309.04,304.60,292.85,259.36,270.08,273.55,188.83,200.35,,,,,,,188.53,180.57,179.52,194.39,185.07,190.18,194.52,166.22,176.78,201.14,215.73,192.81,,183.98,186.97,283.79,255.32,232.95,210.58,198.09,174.99,,,,,181.57,269.17,299.33,203.87,173.39,178.62,163.99,176.03,171.71,170.31,177.79
2018-08-06 22:12:46.122000,L8,,317.62,341.75,342.67,335.14,331.83,320.01,311.99,293.95,286.07,288.51,274.60,269.25,266.08,272.00,274.98,282.85,273.97,273.52,264.43,254.92,271.35,267.95,269.39,274.14,267.79,268.40,272.49,282.41,296.32,296.54,292.44,310.62,300.50,303.43,274.67,282.18,280.17,209.64,212.96,213.66,235.59,256.44,302.93,376.13,406.03,250.88,229.81,229.23,231.67,233.23,226.03,211.58,198.62,179.07,196.33,209.60,208.03,516.27,526.31,207.80,291.56,282.12,308.49,293.76,257.82,180.85,216.35,297.03,313.94,318.04,298.18,287.37,269.30,274.25,307.96,330.75,357.70,371.21,442.05,462.29,491.86
2018-08-22 22:12:54.367000,L8,302.76,322.79,342.10,340.85,336.08,330.68,321.35,312.63,297.74,284.58,289.49,274.49,264.84,262.44,269.51,276.87,282.24,276.58,273.23,265.83,258.65,269.56,268.98,270.57,272.24,273.46,267.13,273.39,281.82,294.69,296.60,291.30,309.88,308.63,294.23,260.02,271.92,274.29,189.66,199.27,,,,,,,185.20,179.45,179.02,186.64,183.60,189.01,192.56,167.97,176.31,206.84,217.06,198.55,,198.21,192.06,282.73,254.04,239.55,239.76,181.39,,,,246.04,308.91,,264.24,298.79,279.96,267.17,257.81,263.04,268.87,172.57,175.44,181.60
2018-08-29 22:19:08.064000,L8,305.86,320.55,352.69,341.48,337.18,332.66,325.39,316.61,306.20,286.35,293.54,278.97,267.10,264.28,269.72,275.89,288.02,284.94,276.80,268.24,263.39,273.54,270.48,271.57,276.54,276.13,268.14,276.45,285.35,301.47,295.44,291.33,311.72,313.65,337.43,260.08,268.00,276.30,192.07,199.57,192.31,222.57,179.67,,,,185.65,182.34,180.89,194.99,191.26,190.06,193.34,183.70,181.99,203.63,212.62,197.93,171.97,230.74,219.58,283.25,265.81,239.27,217.88,189.62,169.04,,,258.13,311.89,307.64,280.11,304.41,289.58,299.15,300.71,275.92,264.87,183.88,176.70,184.22
2018-09-07 22:13:00.241000,L8,,305.54,328.29,329.52,307.47,323.95,302.69,310.25,295.16,287.03,300.25,287.53,274.88,296.67,299.25,294.05,301.66,319.99,320.83,314.00,323.52,310.44,363.80,382.33,294.62,317.72,284.25,427.33,320.46,319.82,370.45,415.58,320.76,314.46,395.61,291.75,335.00,309.61,203.68,203.54,163.52,227.29,259.22,195.43,,,253.82,267.99,288.92,220.77,228.87,240.75,218.31,192.74,182.27,203.43,225.07,211.63,216.86,241.68,227.98,301.46,275.34,250.16,242.88,253.09,234.60,236.11,229.10,167.68,254.40,299.67,331.99,275.42,367.87,498.05,430.62,343.15,340.16,324.53,305.00,335.32
2018-09-14 22:19:12.891000,L8,329.15,402.40,406.99,376.71,337.94,333.75,323.24,313.85,305.96,295.13,298.08,279.63,273.12,270.34,270.26,274.43,381.48,288.99,299.73,272.10,300.97,281.20,294.98,299.78,274.67,278.14,360.32,332.16,291.68,316.15,395.34,367.47,330.82,363.44,353.66,339.83,321.81,278.90,189.03,197.57,186.51,,,,,,185.14,183.86,177.60,190.76,189.18,189.04,189.97,179.86,181.23,198.01,205.06,190.30,172.14,223.29,215.40,282.55,271.19,233.84,223.69,216.20,199.74,,172.06,279.38,309.58,283.53,302.50,294.39,283.08,293.84,293.68,282.79,254.24,236.97,190.04,184.47
2018-11-10 22:13:20.844000,L8,,304.17,322.44,325.87,322.13,318.89,307.76,295.05,281.65,274.59,275.62,261.28,255.35,252.61,256.29,263.74,273.11,256.29,261.68,254.68,247.18,257.35,253.73,255.50,261.37,254.74,257.17,264.70,266.48,277.24,282.26,280.08,298.43,281.11,284.30,249.77,261.21,261.09,,,,,,,,,,,,,,,,,,,,,,,,270.56,240.91,244.06,172.59,,,,,,,204.75,266.39,279.08,262.04,257.16,266.53,264.38,256.41,166.58,,
2019-01-04 22:19:27.588000,L8,,304.93,321.91,324.42,323.62,321.00,308.30,296.09,281.01,273.32,273.49,260.93,254.60,252.84,253.67,262.80,271.73,248.95,258.93,255.54,246.47,256.91,252.23,253.02,260.58,253.35,257.29,266.76,272.47,287.55,284.67,279.73,297.58,267.43,273.12,246.04,249.42,260.72,,,,,,,,,,,,,,,,,,,,,,,,268.37,233.97,218.81,206.88,185.11,,,170.74,210.77,224.17,208.17,254.79,245.43,250.03,229.59,244.98,252.89,228.38,,,
2019-02-05 22:19:21.355000,L8,293.22,306.52,323.93,326.89,326.60,324.56,311.52,299.65,283.61,280.08,283.21,267.84,257.34,254.71,253.63,259.12,266.56,223.38,259.74,260.21,255.25,261.31,255.31,256.45,266.11,262.76,256.45,265.84,261.43,286.31,284.48,287.92,309.37,282.79,290.26,247.35,257.96,266.87,176.49,185.44,,,,,,,221.74,201.71,182.64,,,184.57,186.44,,,,,,,,,273.50,245.86,225.20,215.14,191.58,180.88,,194.17,241.66,264.35,217.36,238.59,248.30,242.87,246.28,241.09,163.36,184.59,,,
2019-02-14 22:13:09.296000,L8,302.46,313.11,328.14,330.55,331.48,327.88,317.24,303.43,289.20,284.07,286.12,273.98,262.57,260.14,258.96,264.77,269.21,256.31,262.89,261.75,258.18,262.26,259.34,258.80,266.78,264.95,268.21,275.58,286.07,296.89,290.87,289.79,308.35,286.38,294.48,255.36,252.45,270.51,,,,,,,,,,,,,,,,,,,,,,,,278.14,245.41,226.47,213.71,206.74,187.23,,217.69,242.25,254.74,214.48,263.79,259.64,258.22,236.06,246.88,260.19,193.89,173.59,,
2019-03-02 22:13:05.126000,L8,300.17,310.30,330.86,330.65,329.87,326.60,313.30,303.93,285.76,284.78,287.71,271.51,258.07,259.01,261.45,269.22,273.61,250.55,264.48,263.82,254.30,263.05,258.80,258.29,267.66,264.72,267.96,276.86,284.66,300.57,293.25,294.01,309.71,289.29,284.07,254.78,297.81,273.07,185.18,195.99,,,,,,,178.22,171.15,171.72,186.98,182.32,184.13,185.35,175.86,173.17,202.59,202.16,175.45,,222.86,218.47,281.67,245.27,225.35,213.93,202.22,186.36,177.89,224.29,245.63,302.82,216.15,263.16,263.66,273.83,242.58,254.05,263.03,239.85,170.40,,
2019-04-03 22:12:56.485000,L8,285.30,312.13,335.13,337.00,335.21,331.86,319.76,310.41,292.96,291.26,295.21,281.56,268.96,266.17,269.38,274.92,280.01,264.55,270.68,269.39,257.98,266.95,262.99,264.56,271.02,270.27,272.57,284.56,298.30,309.21,303.54,298.68,312.45,299.21,300.88,258.28,306.06,279.55,192.44,204.32,,,,,,,188.72,178.66,180.21,193.87,186.24,191.89,195.24,183.24,173.22,213.76,214.64,183.64,166.70,234.77,223.35,286.21,249.48,236.24,222.64,233.63,201.96,196.33,244.79,246.43,311.39,221.21,269.27,294.07,282.05,249.95,255.39,268.96,245.50,189.31,180.16,172.96
2019-05-05 22:12:52.815000,L8,306.21,322.80,338.77,342.22,340.12,336.14,325.93,315.34,298.64,297.06,301.08,288.85,272.67,272.46,276.85,281.08,287.01,277.16,277.51,278.36,271.19,276.38,269.99,270.14,278.98,280.22,282.43,290.77,303.24,315.02,313.71,313.07,336.29,319.95,309.65,271.58,318.81,287.60,198.77,211.53,181.92,228.52,234.43,213.66,,,196.85,190.12,190.43,198.28,196.95,205.19,203.89,184.63,181.55,225.17,226.78,199.07,170.32,239.19,232.93,333.90,286.59,283.70,243.55,242.24,191.19,169.95,178.66,254.63,322.24,227.33,322.70,312.16,303.57,315.79,318.40,278.43,259.75,191.85,182.60,178.95
2019-05-12 22:19:08.478000,L8,398.55,409.02,410.50,345.16,461.56,426.84,412.86,315.56,511.41,326.43,235.31,,,,,,415.80,535.23,398.65,427.67,308.08,321.76,294.79,390.06,412.74,409.78,402.25,311.62,325.92,335.55,337.99,333.89,364.88,375.04,369.29,312.68,347.39,337.71,249.30,263.58,286.62,245.21,260.08,,,,213.40,199.33,247.54,243.55,214.14,230.59,259.05,211.50,198.19,239.45,254.08,241.03,194.80,270.97,263.89,343.83,324.53,321.52,322.39,310.41,194.58,281.72,311.66,329.11,353.62,347.85,338.68,329.80,324.63,342.65,327.40,328.74,321.03,298.25,287.55,269.57
2019-06-06 22:13:11.112000,L8,331.38,333.50,352.75,353.73,353.66,351.26,339.91,330.70,312.19,313.33,313.59,300.41,285.90,285.80,288.82,291.37,296.54,288.47,286.20,294.54,288.84,291.51,282.19,283.45,287.79,290.87,295.15,301.65,313.34,326.04,325.15,319.84,350.36,365.02,362.99,291.49,333.66,314.54,218.33,221.57,213.61,240.87,248.89,,,,269.45,264.44,209.80,237.85,215.01,222.57,220.28,210.50,190.80,229.50,237.30,231.27,176.34,193.70,189.75,338.27,314.50,311.13,285.31,273.80,177.78,,307.60,320.94,354.06,337.53,334.25,324.47,316.71,332.89,323.84,326.70,312.02,187.56,182.37,187.19
2019-06-29 22:19:29.514000,L8,312.81,328.01,347.82,345.82,345.57,339.88,331.50,321.52,301.93,302.85,306.09,292.03,274.55,276.67,281.49,286.03,292.60,278.78,282.46,282.45,276.26,280.89,272.57,274.41,283.28,281.98,285.34,295.66,307.35,320.30,321.29,315.88,346.73,355.54,357.04,277.47,324.77,288.83,201.69,216.34,204.79,233.27,237.77,,,,205.41,196.00,196.12,225.06,210.78,218.35,210.20,205.45,183.04,231.69,232.36,215.19,175.83,242.18,182.98,332.72,291.12,298.83,247.87,281.23,237.73,243.15,302.15,317.25,205.58,324.50,305.12,320.48,310.39,321.30,321.19,324.57,276.34,266.33,207.89,264.77
2019-07-24 22:13:24.827000,L8,311.15,326.07,346.65,346.84,342.70,339.33,328.31,321.08,303.17,301.12,304.95,289.77,275.27,275.12,279.55,286.28,293.77,307.88,282.16,282.36,275.56,279.62,274.15,273.69,281.53,281.03,284.21,291.40,303.24,313.24,311.25,308.53,326.28,347.75,307.03,271.52,318.70,286.46,202.54,214.72,203.57,232.82,236.46,,,,198.63,192.57,191.36,224.98,206.84,207.37,204.40,201.20,180.20,223.92,226.11,211.01,156.99,183.82,184.02,300.76,276.65,250.48,250.21,266.49,232.11,235.86,270.46,304.26,324.51,331.92,271.86,279.92,297.64,182.99,211.34,176.73,198.11,187.20,175.66,181.22
2019-07-31 22:19:38.682000,L8,312.16,324.91,347.12,346.71,344.64,337.66,328.77,323.19,304.90,302.31,303.94,289.63,275.41,276.55,280.57,285.88,292.79,290.35,281.44,283.35,278.72,280.63,272.90,271.90,282.03,280.94,281.30,292.91,306.00,314.59,311.35,309.49,325.18,345.49,308.16,276.05,317.73,283.94,202.43,212.17,204.53,231.84,235.32,,,,201.43,197.34,201.36,224.15,203.90,208.86,205.53,205.05,188.63,227.33,230.24,218.28,168.77,186.98,189.08,298.71,278.71,250.32,251.68,258.31,237.97,244.80,267.40,308.12,326.02,329.51,323.49,312.79,301.72,312.66,318.25,289.14,279.09,263.01,177.81,184.12
2019-08-25 22:13:35.591000,L8,364.43,356.98,385.83,348.34,351.41,351.61,379.21,371.18,375.50,362.95,342.07,333.20,293.67,330.06,341.08,330.52,317.96,294.88,293.92,294.73,294.91,297.20,314.97,303.34,323.24,365.63,403.78,370.76,399.06,392.06,410.12,384.69,362.03,367.58,370.98,346.53,343.14,332.30,212.63,214.12,206.41,225.18,223.70,,,,235.53,249.06,233.46,233.24,219.31,241.61,205.74,195.27,176.86,217.00,222.56,224.70,172.12,235.50,188.51,331.21,328.26,321.58,320.04,315.63,312.38,256.90,308.49,332.74,209.44,243.62,316.43,313.60,341.99,334.66,210.23,315.11,303.44,226.72,228.84,253.79
2019-09-17 22:19:53.101000,L8,295.57,314.15,336.23,339.28,338.72,332.89,323.13,311.62,295.21,291.03,295.93,282.06,267.53,269.33,272.29,277.46,283.50,275.79,270.15,271.98,269.28,277.12,268.88,266.09,273.42,270.83,271.94,281.55,292.43,309.27,298.91,300.62,312.79,348.19,294.54,269.42,287.90,276.27,193.95,203.55,187.72,,,,,,195.05,186.25,194.78,217.11,202.93,192.55,192.87,207.10,186.70,219.26,219.69,219.73,171.14,180.28,181.01,282.74,257.58,252.94,247.95,251.47,,,264.47,282.93,316.15,213.88,302.48,288.06,282.53,261.44,270.49,276.18,273.99,258.21,169.45,177.26
2019-10-12 22:13:48.022000,L8,,311.35,328.55,332.51,335.23,333.59,321.17,319.70,300.86,289.12,303.19,298.32,276.33,311.80,270.23,283.73,280.03,274.63,267.09,291.00,264.72,273.15,267.61,262.61,270.77,272.61,274.87,278.17,293.15,314.25,294.57,296.35,310.25,367.03,294.54,269.76,291.16,272.84,199.85,210.40,195.12,223.12,226.84,218.01,,,199.20,208.01,214.39,223.41,209.67,202.08,203.14,216.76,200.66,228.16,222.39,231.41,189.18,176.81,207.63,281.52,253.25,259.76,251.47,211.46,,,263.50,265.97,313.54,217.29,276.03,298.77,274.15,263.17,277.81,282.24,279.03,260.48,229.47,185.33
