dates,satname,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0003,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0070,nzd0211-0071,nzd0211-0078,nzd0211-0033,nzd0211-0034,nzd0211-0035
2014-08-06 21:53:41.801000,L8,341.75,354.94,347.14,342.31,343.52,346.34,344.12,347.86,349.90,348.92,351.80,371.55,375.56,374.95,366.78,359.87,336.76,339.80,339.71,345.06,349.57,333.44,344.48,354.65,352.52,352.32,353.91,355.39,360.24,356.42,352.24,350.21,346.77,333.71,318.48,317.70,241.96,262.78,259.95,258.27,255.59,255.25,265.49,244.11,204.29,283.79,308.36,297.04,313.11,344.38,354.04,358.15,358.62,357.74,358.95,359.14,363.79,367.20,394.34,364.50,368.98,371.68,370.35,381.85,386.36,381.27,380.34,385.11,388.58,393.16,391.56,377.46,374.19,348.41,347.53,333.47,225.98,190.68,
2014-09-07 21:53:48.789000,L8,334.28,350.37,340.85,334.86,336.99,339.19,337.62,340.54,343.42,343.19,345.32,378.62,378.44,369.93,366.29,353.52,330.32,328.20,337.20,334.92,347.42,336.25,337.44,346.58,347.55,345.12,349.26,350.52,353.69,351.89,345.93,342.67,339.57,320.13,306.27,271.21,242.86,251.85,254.31,256.90,252.75,251.79,264.12,238.69,207.63,283.68,311.14,300.14,309.96,335.72,348.12,355.43,355.06,354.88,354.56,355.85,357.00,362.30,360.48,358.86,361.89,364.26,368.57,370.67,372.50,372.86,375.63,381.90,385.80,383.21,374.45,374.87,372.07,348.59,349.72,325.38,225.76,196.13,
2014-09-23 21:53:45.463000,L8,330.75,346.93,333.92,332.34,334.96,338.04,336.16,338.98,342.06,341.12,343.64,366.05,368.35,361.20,354.11,348.01,331.78,331.99,338.25,343.87,362.83,328.99,334.77,345.48,346.98,343.91,347.97,349.55,353.05,352.56,345.05,341.95,337.30,314.58,253.27,251.05,229.57,231.66,236.53,240.33,247.03,248.77,257.55,240.21,195.61,277.44,303.63,292.25,301.73,335.44,347.89,353.23,353.26,355.13,354.63,355.72,357.97,362.22,361.29,359.54,360.92,364.10,367.26,370.12,380.83,373.25,376.85,382.18,383.60,380.85,376.45,372.87,370.11,345.30,345.66,323.29,218.76,190.19,
2014-10-25 21:53:52.818000,L8,336.32,349.19,334.34,325.46,323.33,335.79,337.70,339.01,341.05,339.87,346.77,365.94,367.58,358.88,348.00,338.63,333.85,332.37,331.57,334.38,346.18,329.73,331.81,351.29,346.77,348.62,353.06,350.96,349.47,352.91,348.05,344.67,339.74,318.39,291.37,248.88,230.80,233.95,243.64,245.46,246.21,252.89,258.05,239.29,198.46,280.10,306.17,300.33,303.79,336.78,349.29,355.89,359.31,356.82,357.20,357.90,360.71,365.10,363.69,364.06,371.34,370.11,369.77,376.09,374.00,374.37,378.23,382.81,386.17,381.99,375.57,371.50,366.03,341.43,338.63,321.48,226.25,195.70,
2014-11-10 21:53:54.574000,L8,414.98,414.69,389.19,384.94,371.99,370.37,370.07,370.61,386.19,375.87,378.23,379.01,374.87,376.19,366.00,354.88,345.65,348.77,346.85,366.62,360.64,344.58,381.48,375.89,395.88,419.18,411.90,425.84,384.28,378.50,387.65,383.03,387.85,398.67,402.24,411.07,273.73,277.03,281.30,367.58,393.24,395.58,381.90,371.58,394.43,392.51,389.06,386.44,384.65,376.89,383.66,375.79,375.27,375.85,376.28,382.84,383.33,383.85,386.93,386.18,388.46,385.76,387.70,390.30,393.84,393.23,395.06,397.86,403.28,395.29,393.34,388.09,394.14,351.69,347.19,340.64,378.71,272.39,390.47
2015-01-29 21:53:37.750000,L8,335.88,345.71,337.29,333.72,332.73,344.86,339.62,342.95,346.27,347.22,345.55,369.06,370.36,370.93,359.42,360.92,349.70,335.28,339.00,344.12,354.50,340.85,335.42,372.84,348.57,348.48,371.11,350.18,356.69,354.64,353.23,345.82,343.89,323.49,307.25,309.67,279.57,290.57,275.84,285.27,265.14,259.03,298.00,276.62,226.39,316.26,313.46,302.47,309.65,321.49,335.69,349.95,353.90,360.36,364.52,356.36,357.77,365.28,360.01,386.80,372.15,380.00,367.26,382.58,383.02,370.75,376.74,390.26,384.81,394.35,392.40,377.95,376.61,359.26,344.06,321.79,251.60,219.67,207.16
2015-02-14 21:53:28.679000,L8,330.55,344.27,332.88,328.75,327.55,336.17,334.44,338.14,340.20,340.61,340.16,371.19,368.56,366.01,358.64,354.10,344.53,342.67,338.55,342.07,348.33,336.65,331.25,343.40,347.52,342.26,348.43,345.10,348.95,346.81,345.49,342.80,342.12,313.47,243.97,258.69,226.19,227.32,235.28,247.68,253.25,248.13,292.04,254.60,203.80,278.13,315.10,485.44,425.05,487.41,465.47,493.99,384.64,372.40,375.50,354.22,350.88,376.55,375.65,383.64,382.48,382.19,363.95,366.84,367.57,367.64,384.11,379.45,398.89,392.08,371.39,373.93,367.00,356.47,350.66,321.37,226.83,224.87,
2015-04-03 21:53:02.921000,L8,339.33,347.33,340.86,332.89,330.95,337.28,338.50,342.14,342.23,344.57,340.76,358.98,369.30,361.52,327.59,360.20,310.71,324.29,318.46,325.93,313.41,318.52,336.25,332.69,339.98,342.08,347.92,346.67,350.17,346.84,347.03,342.04,342.43,322.42,301.58,308.86,231.74,233.12,241.43,244.97,250.34,253.85,255.59,246.78,198.89,286.60,311.43,299.42,307.44,326.85,341.52,347.80,350.07,349.39,349.35,351.45,353.47,370.07,363.02,359.34,356.01,360.29,379.01,373.06,380.01,370.18,374.83,380.31,383.54,374.89,367.71,355.85,357.40,341.05,312.60,308.01,240.08,226.76,
2015-04-19 21:53:02.761000,L8,354.35,357.82,348.25,340.30,387.00,390.78,345.83,361.81,352.32,348.16,393.54,361.87,364.68,360.10,342.32,359.41,325.28,321.47,325.30,329.26,329.83,322.45,340.93,393.70,387.43,346.76,350.55,352.68,353.64,357.87,352.96,351.26,350.05,325.70,258.63,277.98,232.70,238.64,246.52,250.07,255.46,254.71,266.35,260.70,221.34,288.22,315.10,298.57,313.33,336.97,350.72,359.47,367.59,360.33,364.37,362.87,369.38,365.23,363.94,366.63,381.04,370.28,380.81,379.03,388.16,392.40,378.86,394.37,385.71,386.23,381.25,377.98,379.17,329.90,337.15,307.62,248.71,231.97,
2015-05-21 21:52:43.676000,L8,494.29,474.15,493.29,491.90,489.07,503.50,458.03,470.49,476.01,453.59,463.66,390.87,389.72,386.38,396.87,389.39,381.39,369.62,356.36,355.58,367.09,354.64,498.24,441.33,451.18,434.22,438.89,438.60,454.87,445.01,446.49,438.90,440.56,428.02,439.09,443.59,431.46,421.21,442.91,399.61,434.49,404.62,414.21,409.90,410.04,424.54,406.89,397.49,402.69,407.41,418.87,409.01,404.28,393.73,409.32,410.99,419.09,429.46,415.44,396.71,394.45,399.63,420.72,416.89,418.83,413.96,413.46,428.06,434.77,439.86,435.52,410.13,394.47,375.25,366.97,343.58,406.43,404.85,425.63
2015-06-06 21:52:52.670000,L8,404.16,375.83,382.21,362.39,360.95,372.14,372.85,379.92,376.09,376.63,407.64,375.04,376.75,366.74,366.25,349.98,337.36,335.22,345.54,339.08,338.07,331.32,380.34,376.69,422.79,420.11,385.81,384.38,393.85,382.10,379.22,384.61,379.24,382.78,384.70,384.13,371.88,400.12,345.14,258.16,257.90,259.63,310.90,263.35,233.63,287.31,299.38,293.22,315.15,370.35,371.63,370.78,369.78,369.44,377.08,370.25,371.86,381.49,381.97,382.80,378.89,379.11,383.52,391.39,390.42,393.55,401.96,401.87,401.18,400.53,429.52,386.15,375.91,355.26,354.55,333.09,265.74,256.82,
2015-07-08 21:53:09.931000,L8,513.78,478.59,480.23,462.16,431.27,422.55,417.48,416.65,426.10,433.89,426.85,396.84,410.53,407.65,392.66,398.98,383.05,379.22,386.28,372.87,383.37,376.39,456.90,434.13,425.98,435.02,426.87,432.22,432.91,446.25,440.26,430.57,423.01,428.07,442.31,445.08,438.42,432.45,433.86,436.80,429.46,442.04,439.10,418.96,420.54,427.36,415.23,416.88,420.06,418.19,420.20,418.39,412.09,402.04,400.59,397.26,401.59,408.76,422.02,407.76,410.79,415.81,412.22,422.46,420.12,430.04,433.38,432.00,429.01,424.32,425.27,412.19,417.97,411.72,404.02,384.09,434.40,417.38,420.23
2015-08-25 21:53:27.637000,L8,338.22,351.15,344.74,338.16,335.16,341.99,345.47,348.55,350.39,349.89,350.32,386.42,384.48,379.16,346.77,359.22,333.73,329.15,338.36,344.73,333.54,329.76,341.40,354.31,351.29,354.67,363.87,361.83,377.08,360.89,356.81,352.32,351.45,336.41,342.45,380.47,351.79,244.31,262.16,255.96,255.63,256.24,266.11,259.13,218.91,285.07,298.22,293.76,309.98,346.07,351.96,355.88,357.11,356.23,356.88,357.62,359.88,366.06,365.58,389.68,373.95,367.67,370.22,388.14,379.55,373.10,379.82,384.95,388.95,383.71,392.44,369.53,368.43,333.70,342.27,318.31,256.14,229.52,
2015-10-12 21:53:41.053000,L8,325.16,337.14,330.90,323.08,322.66,329.94,330.71,332.69,335.65,335.90,337.59,368.40,367.30,365.42,345.24,333.39,329.43,321.63,325.00,326.86,315.53,324.52,327.07,340.65,338.49,338.61,344.19,343.22,347.90,345.58,342.07,335.78,332.68,307.83,256.08,249.19,229.45,231.78,236.41,240.50,250.03,250.35,249.74,222.02,264.16,251.82,220.20,,,,,,,,,,,,352.83,354.75,368.79,368.09,365.55,371.87,365.73,364.58,371.07,384.23,403.18,374.78,387.16,359.47,359.44,346.83,332.66,308.12,,247.46,265.04
2015-11-13 21:53:46.761000,L8,335.38,361.78,377.07,378.64,335.68,335.77,338.10,341.87,343.44,348.23,349.00,357.92,360.59,361.13,347.50,334.75,325.75,320.42,319.87,325.42,322.03,330.46,385.57,369.66,351.01,381.84,386.05,393.34,403.20,407.56,389.99,341.89,341.92,323.57,294.72,256.71,237.15,238.72,241.87,244.18,253.37,247.84,337.74,253.16,195.80,271.63,304.43,296.67,307.39,329.22,335.62,349.42,351.26,352.62,351.29,349.83,356.80,358.99,360.18,357.78,356.77,357.83,360.66,367.15,366.90,369.42,371.45,376.19,381.31,375.25,372.47,371.75,365.91,327.60,327.88,309.86,223.70,231.44,
2016-01-16 21:53:45.577000,L8,334.04,343.51,335.42,329.75,328.82,334.13,335.14,338.42,340.48,341.47,338.44,372.47,367.69,361.93,351.36,341.13,333.19,340.49,336.61,333.55,346.70,324.85,331.43,341.88,340.09,341.41,345.61,344.99,347.57,346.27,344.80,339.95,337.27,315.76,274.91,296.03,240.85,256.72,293.50,266.81,259.99,258.10,297.49,279.12,197.58,283.49,304.63,299.38,296.43,314.62,333.56,343.20,352.32,358.35,354.15,346.49,349.17,356.03,352.79,357.08,355.67,361.58,371.60,377.36,373.16,372.61,375.39,380.23,379.65,376.65,371.19,370.22,377.52,342.85,342.07,316.59,246.42,243.57,230.33
2016-02-01 21:53:43.370000,L8,334.02,344.93,337.27,331.00,328.94,337.46,337.31,340.88,343.53,344.52,341.52,366.33,365.25,358.19,346.61,346.05,336.42,332.39,329.71,330.19,329.57,330.70,332.46,346.62,343.83,346.46,349.31,345.48,349.96,347.67,345.92,341.65,339.66,318.41,268.78,286.68,234.03,236.27,240.94,245.51,253.72,252.92,301.68,261.66,204.00,285.59,297.43,298.10,301.17,326.55,335.18,346.67,349.13,347.67,359.25,353.03,355.16,356.67,360.17,357.43,364.76,370.04,366.30,374.11,373.06,369.64,372.12,378.18,386.27,379.19,374.16,375.02,364.54,343.55,347.33,317.88,236.34,233.29,
2016-03-04 21:53:33.647000,L8,335.47,348.45,339.66,333.68,332.13,339.34,339.00,343.94,346.25,346.23,343.66,364.06,378.49,362.46,353.71,359.47,339.82,338.35,330.57,332.35,333.12,331.58,335.15,345.96,346.03,345.58,350.84,350.56,355.80,352.33,348.80,343.34,341.92,322.97,285.18,305.41,250.15,291.96,293.50,276.51,265.34,254.57,305.91,270.09,208.88,285.36,308.51,297.54,307.96,332.16,342.12,355.36,359.97,350.78,351.47,352.49,356.69,361.65,360.41,360.82,375.08,368.93,370.01,369.65,371.77,371.91,375.00,383.79,383.81,388.86,373.74,369.02,373.18,348.73,343.66,320.21,278.21,251.14,213.75
2016-03-20 21:53:27.214000,L8,433.10,428.71,434.51,449.82,453.52,532.06,433.24,410.30,396.42,387.22,386.20,394.78,380.85,378.93,379.07,367.21,361.99,360.91,354.48,339.29,349.66,346.61,452.70,367.13,367.13,400.48,398.62,388.97,391.06,406.46,413.79,426.70,425.53,415.49,372.83,372.88,399.23,311.15,316.62,269.59,263.53,288.22,344.85,308.52,402.49,408.99,395.48,397.01,321.13,392.75,432.29,393.26,392.91,390.69,396.32,392.81,391.51,370.70,383.19,401.10,392.63,397.60,396.44,398.55,397.37,400.78,405.90,401.08,407.72,406.22,401.40,402.80,391.84,373.95,382.73,349.81,342.14,340.24,349.14
2016-04-05 21:53:18.618000,L8,336.20,347.15,341.90,332.44,333.15,340.26,340.34,344.15,345.42,345.69,348.12,356.67,355.39,356.83,347.37,348.21,340.11,338.21,338.89,332.59,336.03,332.78,336.71,347.01,348.98,346.79,351.98,350.26,354.19,351.82,349.42,343.34,340.83,317.67,263.59,242.73,231.04,244.06,291.83,272.30,261.72,258.70,329.88,272.92,220.78,279.01,301.96,290.93,301.54,332.35,343.76,350.99,353.89,351.39,356.31,356.98,359.04,363.17,360.54,354.69,359.72,360.24,372.25,364.83,371.08,371.32,373.12,393.39,391.63,379.77,368.67,363.15,357.82,352.06,348.00,321.00,272.48,255.20,
2016-04-21 21:53:12.322000,L8,316.93,324.62,318.33,301.92,307.25,319.32,315.17,323.96,325.33,328.11,313.69,,,,243.22,243.56,,301.32,301.44,306.32,299.87,,304.26,327.45,326.52,326.48,332.54,330.15,328.09,331.91,330.64,324.81,319.25,293.89,228.08,,,,,183.86,228.05,226.86,249.14,231.36,189.82,244.70,270.74,268.93,276.21,304.05,318.00,331.24,329.19,,,,,,,,,,,,,,,271.94,354.91,,,,,264.27,,,,,
2016-07-26 21:53:40.722000,L8,348.31,356.53,352.01,342.49,341.49,348.72,352.10,351.62,354.95,354.85,355.74,372.38,380.47,368.12,360.42,360.98,341.49,342.36,347.79,342.36,347.60,332.31,344.83,355.81,355.81,354.83,367.20,360.01,367.75,362.18,360.96,355.93,352.42,337.59,319.15,326.97,273.80,283.03,316.78,290.22,269.30,256.72,346.28,341.80,229.79,361.49,543.27,302.73,311.80,346.97,364.22,365.15,368.77,370.33,364.45,373.63,374.14,378.54,372.80,370.94,371.08,378.06,374.97,381.42,392.33,382.03,384.31,387.77,398.33,392.11,388.35,378.64,380.30,352.67,345.78,325.93,297.84,279.23,207.16
2016-08-11 21:53:42.478000,L8,337.24,350.27,342.58,335.61,335.41,341.41,344.35,345.87,345.65,345.68,342.20,,,291.11,225.27,,,,,,,,337.23,341.13,344.87,346.73,355.03,354.03,357.72,358.87,355.64,349.34,347.70,322.93,289.61,313.23,252.14,270.89,269.42,271.88,255.39,257.99,315.56,278.53,229.18,285.67,309.59,300.11,313.89,341.86,353.46,363.04,362.14,358.46,363.06,376.99,377.43,379.43,362.85,336.55,348.85,358.50,375.66,371.31,383.62,399.64,,,,,,392.60,364.44,,,,290.75,273.32,216.68
2016-08-27 21:53:50.127000,L8,338.72,347.53,338.51,333.72,333.66,339.55,341.44,342.51,344.38,345.42,341.20,379.77,380.42,377.30,365.90,356.71,352.49,343.95,350.30,352.82,352.58,333.50,336.05,342.65,346.03,345.18,350.23,349.30,353.04,350.23,347.87,343.77,343.73,322.61,307.69,312.83,277.84,274.62,298.98,288.85,266.86,261.05,341.86,285.40,227.81,278.61,291.63,291.24,297.19,339.16,345.15,352.57,352.16,350.51,350.91,355.18,374.87,369.40,378.74,373.26,384.10,383.42,370.01,392.60,389.87,393.43,379.84,395.36,403.90,399.87,396.33,387.88,382.28,357.60,347.88,320.99,287.15,269.48,200.14
2016-09-12 21:53:54.163000,L8,345.44,356.88,347.78,337.94,337.96,343.25,344.15,345.48,347.58,346.60,344.14,381.13,379.91,372.81,366.69,360.22,350.54,342.98,354.36,346.63,349.31,343.83,341.07,344.98,348.77,346.64,353.95,353.17,359.70,354.83,352.34,346.14,343.02,322.76,306.29,259.65,257.75,267.69,298.36,276.60,262.38,249.73,327.01,274.14,250.00,276.41,311.81,301.27,310.66,339.63,345.73,354.98,352.98,353.30,352.28,365.56,369.47,367.07,371.61,364.96,381.98,380.87,374.55,374.91,381.62,379.87,379.89,387.28,386.56,389.64,392.59,379.93,388.38,354.94,350.15,324.15,288.29,274.88,216.47
2016-10-14 21:54:00.138000,L8,335.33,350.71,342.53,335.72,334.56,337.78,339.60,340.81,346.37,345.42,345.74,378.19,376.88,358.48,341.95,335.81,335.15,335.79,307.93,344.89,436.73,,339.12,345.21,349.44,347.26,355.85,353.07,358.17,354.82,353.34,347.32,344.70,324.09,304.98,312.64,252.44,266.87,266.39,271.86,261.52,342.94,340.02,234.87,,308.53,301.83,298.04,306.80,336.47,346.83,362.62,359.83,366.61,359.36,361.97,371.25,376.00,363.45,360.79,362.16,364.78,380.53,378.56,392.59,404.15,402.36,399.45,397.70,389.55,391.14,368.72,379.88,336.14,332.57,,,,
2016-10-30 21:54:01.489000,L8,334.05,349.56,346.02,359.33,,,,,,,,367.09,370.86,363.96,349.63,346.95,342.97,342.79,340.50,334.92,344.64,329.31,361.29,,,374.20,343.32,385.98,356.24,353.87,353.41,347.19,342.55,322.66,294.86,250.36,234.63,232.97,232.54,243.83,247.10,242.69,320.53,260.25,226.25,272.83,298.81,296.41,304.85,331.09,340.81,363.91,361.01,353.47,356.79,358.21,354.90,358.50,362.88,363.61,376.36,367.05,376.95,373.13,376.20,383.22,386.85,387.27,389.10,376.24,377.02,377.03,370.15,343.94,339.43,319.02,250.19,261.53,204.24
2016-12-17 21:53:55.739000,L8,483.95,385.35,350.09,348.56,389.00,367.97,353.88,339.77,341.25,340.15,336.41,207.52,352.54,352.45,351.04,345.74,332.33,330.13,336.53,329.16,332.90,324.17,343.80,341.56,341.66,341.31,347.01,344.94,349.02,347.37,345.78,341.59,338.51,316.30,275.78,303.48,230.84,231.85,248.65,250.81,251.54,261.67,320.43,268.73,258.89,269.27,299.01,294.29,292.06,309.55,334.15,338.84,,,,,,176.15,213.57,244.66,284.86,217.59,384.01,382.43,,363.33,368.80,355.63,375.48,447.05,473.25,481.60,227.17,338.47,334.80,312.88,281.18,261.85,218.01
2017-02-03 21:53:41.480000,L8,334.00,346.39,338.07,333.18,333.96,337.16,337.26,339.95,342.83,343.16,339.60,369.54,367.25,362.77,350.15,346.23,347.29,347.56,353.02,347.54,347.87,323.87,334.14,341.75,343.25,341.45,346.80,344.91,348.32,347.66,346.74,343.64,341.29,321.31,295.06,305.08,235.75,238.16,242.00,250.43,253.98,249.95,337.47,263.09,301.19,282.14,307.07,302.57,304.92,320.99,336.53,348.44,355.04,351.40,351.10,353.70,359.48,366.58,369.88,371.73,363.74,361.22,372.14,377.12,375.91,372.68,383.55,383.69,381.20,382.91,376.99,375.99,369.50,347.19,341.92,318.94,260.57,262.47,213.59
2017-04-24 21:53:01.304000,L8,338.25,370.70,340.05,330.70,330.91,336.97,335.96,338.23,340.37,338.43,341.23,450.59,379.34,383.21,418.92,454.74,212.53,,,,,,334.89,343.67,339.07,338.95,342.47,344.27,346.58,345.48,345.66,340.33,339.04,320.97,262.52,242.17,232.08,236.00,247.99,251.87,245.74,238.34,323.28,254.27,213.40,332.29,354.47,266.94,294.29,333.76,339.31,353.48,376.90,368.47,380.04,365.81,230.30,209.74,265.88,192.56,184.51,234.42,305.83,303.55,261.87,312.94,336.80,401.67,420.17,398.32,384.83,519.81,494.08,321.32,358.49,,275.05,263.09,
2017-06-11 21:53:21.571000,L8,340.07,357.29,348.98,341.50,341.56,343.77,344.57,346.98,348.64,346.93,349.78,377.93,380.38,368.39,362.12,361.20,353.05,347.59,343.02,343.16,350.57,334.35,344.08,350.27,348.38,346.44,351.97,353.78,358.06,355.72,354.27,350.61,347.28,325.48,265.03,250.35,242.23,242.04,248.92,252.21,259.86,253.67,338.69,264.21,232.93,286.57,310.34,302.41,316.59,342.67,350.80,355.12,360.24,355.17,357.40,358.51,358.78,366.09,363.81,363.56,368.50,369.97,375.44,374.10,376.89,378.50,378.94,384.99,388.16,386.40,383.48,373.15,376.08,358.16,355.15,326.48,277.73,275.15,
2017-06-27 21:53:26.500000,L8,316.74,308.53,311.02,282.83,249.03,297.49,320.56,300.49,328.69,296.32,264.51,364.07,365.52,363.75,354.78,348.38,339.94,342.66,342.91,339.82,346.05,331.48,320.44,290.78,296.18,290.29,272.35,,,,,,,,217.66,192.35,211.10,217.40,224.50,,,,,,,243.76,285.07,292.12,292.86,339.45,352.56,351.77,355.75,351.14,353.21,357.45,365.96,363.06,366.12,364.89,371.43,367.00,372.58,385.33,380.35,376.58,382.72,388.19,391.80,382.43,375.87,373.74,368.19,349.81,349.75,319.77,,,
2017-07-29 21:53:37.367000,L8,,535.31,533.67,447.89,459.73,440.42,448.01,438.33,440.85,431.17,418.25,427.90,437.14,445.10,430.06,393.37,413.63,377.77,380.75,373.42,382.26,364.64,516.34,434.21,431.06,442.03,439.43,438.54,442.49,445.14,444.19,443.31,439.89,430.49,442.96,424.78,415.48,424.55,408.76,430.83,440.97,439.77,438.78,436.86,428.68,442.90,433.45,440.39,416.26,423.81,421.96,423.66,403.92,416.07,411.81,402.54,403.50,404.62,402.96,410.37,434.26,426.79,428.46,416.53,418.85,415.13,419.70,450.48,439.95,421.37,421.39,426.83,422.61,416.06,412.97,369.75,433.09,420.11,414.21
2017-08-14 21:53:43.292000,L8,440.08,435.01,411.74,444.97,385.43,377.91,384.91,384.39,389.86,407.63,427.62,382.29,380.86,380.35,367.91,367.27,357.20,350.59,361.88,354.55,360.28,342.61,490.68,432.70,435.31,400.67,440.79,433.16,444.98,444.93,436.52,411.29,451.65,392.24,422.66,427.09,431.25,417.13,432.19,399.83,408.05,404.08,437.98,439.38,442.86,412.12,434.87,398.79,409.10,402.48,409.63,418.02,422.78,413.61,419.31,425.38,414.94,393.46,423.91,421.39,413.27,418.66,428.36,433.97,429.35,404.57,405.04,438.68,401.94,404.05,390.21,385.40,387.52,364.12,358.77,343.61,410.16,418.20,416.56
2017-10-01 21:53:54.824000,L8,342.67,356.18,349.02,343.52,342.53,366.65,349.14,349.69,352.72,351.73,380.06,379.26,384.81,377.97,365.80,361.47,359.25,350.22,357.81,358.84,365.68,353.26,347.48,371.84,350.01,347.90,356.73,357.21,419.25,414.55,354.04,378.97,365.28,365.18,303.65,260.24,239.74,244.17,244.43,251.94,254.94,250.64,345.60,236.80,224.38,272.23,298.58,295.30,314.83,341.49,368.61,367.55,369.43,361.59,367.95,370.37,377.47,376.30,385.95,376.44,387.99,384.95,380.90,390.67,372.69,388.43,391.63,391.85,394.64,387.52,392.47,389.60,384.61,357.88,365.71,323.15,207.25,221.61,195.64
2017-12-04 21:53:49.317000,L8,403.53,394.82,386.01,383.84,374.06,374.09,374.19,379.98,381.38,381.91,380.77,389.43,423.31,381.47,412.87,399.34,400.71,362.99,345.72,341.40,351.18,340.20,386.01,381.65,465.60,466.80,393.00,387.62,401.14,396.77,424.73,424.21,379.34,374.69,379.31,320.06,381.83,385.36,387.12,362.93,437.35,364.21,397.64,361.32,346.23,341.30,330.15,337.34,369.86,362.76,408.78,368.54,370.80,401.24,368.97,406.40,373.53,427.93,376.88,371.68,380.38,376.54,379.57,404.85,427.20,398.13,418.45,406.75,394.34,397.19,387.65,382.10,384.54,403.28,403.43,335.88,390.56,396.58,364.11
2017-12-20 21:53:52.460000,L8,328.09,340.45,332.77,326.19,328.19,336.87,333.14,338.27,344.69,341.66,337.32,362.75,367.75,359.69,352.58,345.05,330.21,320.04,288.79,181.13,,353.01,330.87,341.51,340.28,341.06,345.67,345.47,348.57,347.13,345.51,341.36,340.99,314.53,269.70,254.74,234.33,234.74,241.76,247.09,250.98,250.91,328.86,252.75,310.30,275.77,290.92,297.18,297.45,319.12,333.66,347.56,356.52,352.11,355.51,349.73,348.74,357.44,355.03,359.32,359.38,362.34,360.81,374.27,376.42,368.86,376.37,381.58,387.83,381.76,372.92,370.20,364.40,343.24,335.70,340.35,249.25,267.10,214.43
2018-04-11 21:53:01.396000,L8,396.46,409.87,394.93,396.39,397.95,389.93,386.56,379.75,390.56,397.52,388.80,386.19,382.22,386.88,380.09,367.05,362.39,360.65,343.17,346.83,355.45,343.21,382.31,385.50,388.28,397.29,386.63,394.37,402.57,400.84,392.01,394.33,394.74,376.80,333.67,250.56,246.75,242.48,252.76,259.24,262.89,334.05,349.92,317.91,408.39,376.13,388.95,311.35,320.13,377.26,377.31,372.27,370.96,368.00,386.37,386.99,383.68,389.08,393.00,396.25,391.19,384.57,385.11,388.21,392.24,392.14,391.73,393.35,398.50,401.12,394.64,386.38,386.37,358.37,368.64,339.86,289.49,282.58,398.69
2018-05-29 21:52:29.440000,L8,346.49,391.56,366.31,387.03,382.91,382.25,398.15,389.92,395.67,383.51,390.10,389.15,389.81,375.35,370.66,370.07,349.13,348.88,350.67,352.45,355.30,330.52,388.46,391.61,390.19,395.04,399.71,397.19,397.18,405.44,396.28,403.43,374.02,336.06,273.31,253.00,241.81,244.94,252.53,260.38,260.72,263.86,343.90,299.57,262.58,347.17,313.67,308.73,320.60,372.32,372.17,373.49,372.76,376.10,379.29,379.35,380.41,383.66,384.56,383.71,375.88,389.48,388.46,389.58,397.35,393.21,392.27,390.81,395.84,396.19,392.77,388.44,389.58,367.16,355.52,332.82,286.49,285.08,232.67
2018-07-16 21:52:51.323000,L8,345.86,375.09,372.32,371.17,376.24,370.62,373.41,370.13,374.34,374.34,378.97,377.50,374.66,373.32,363.18,354.79,346.18,341.92,336.04,332.26,338.92,331.53,374.57,373.44,370.67,382.61,377.08,384.16,387.93,395.87,391.02,377.95,340.34,322.89,257.58,246.71,239.54,241.64,245.52,251.27,254.67,256.64,342.40,260.61,230.09,288.79,294.09,293.57,364.85,355.93,364.99,360.92,369.75,357.32,362.38,367.19,369.79,372.62,372.52,366.30,375.91,370.39,371.14,377.98,378.44,381.24,385.38,390.80,385.61,385.11,381.36,374.29,373.03,355.75,351.82,328.45,270.74,268.97,213.56
