dates,satname,nzd0261-0000,nzd0261-0001,nzd0261-0002,nzd0261-0003,nzd0261-0004,nzd0261-0005,nzd0261-0006,nzd0261-0011,nzd0261-0012,nzd0261-0013,nzd0261-0014,nzd0261-0015,nzd0261-0016,nzd0261-0017,nzd0261-0018,nzd0261-0019,nzd0261-0020,nzd0261-0021,nzd0261-0022,nzd0261-0023,nzd0261-0024,nzd0261-0025,nzd0261-0026,nzd0261-0027,nzd0261-0028,nzd0261-0029,nzd0261-0030,nzd0261-0031,nzd0261-0032,nzd0261-0033,nzd0261-0034,nzd0261-0035,nzd0261-0007,nzd0261-0008,nzd0261-0009,nzd0261-0010
2019-01-22 22:06:14.214000,L8,,,,,,,,255.11,288.53,293.98,279.25,291.26,307.51,314.19,311.54,304.99,301.37,291.77,312.55,302.51,308.45,301.28,287.29,239.20,290.87,283.63,295.36,270.33,233.85,204.01,199.30,252.05,,,,
2019-02-07 22:06:11.622000,L8,332.51,320.94,298.49,297.87,294.69,277.22,277.80,291.98,317.94,313.49,317.73,312.98,333.36,329.52,326.11,338.16,334.61,302.03,341.33,326.38,342.19,338.95,299.67,269.22,315.58,299.06,305.75,278.86,279.20,318.64,274.20,291.41,195.12,280.51,279.04,288.51
2019-02-23 22:06:08.536000,L8,294.37,290.48,366.79,228.59,237.76,274.37,227.69,278.31,286.36,250.01,200.24,,,,,277.28,300.22,283.87,309.63,263.48,249.86,292.42,295.75,264.16,305.40,297.73,313.67,279.59,272.21,306.53,267.19,286.34,,281.57,282.47,293.01
2019-03-27 22:05:59.546000,L8,279.30,300.93,266.24,285.68,284.93,257.46,244.80,252.88,293.06,272.02,301.84,,209.82,257.33,252.99,214.25,243.07,239.70,224.87,185.89,,293.54,253.54,175.37,,,284.68,245.05,206.41,,,,,,197.19,255.94
2019-04-12 22:05:54.693000,L8,327.15,316.95,298.97,304.87,303.96,287.11,284.36,283.75,310.87,304.74,323.07,337.29,332.01,334.86,435.81,407.35,418.07,414.90,400.17,418.06,421.68,412.54,412.70,270.94,444.77,416.38,412.98,379.10,386.11,369.47,361.83,346.16,209.90,272.87,269.94,286.67
2019-06-15 22:06:15.849000,L8,273.44,292.93,267.54,291.02,285.87,246.78,252.78,250.13,279.30,271.09,262.41,211.43,217.44,246.33,253.99,231.15,246.59,230.20,,,,,,,,,,,,,,,,,259.60,259.24
2019-07-01 22:06:20.459000,L8,345.22,336.55,324.12,361.22,358.77,295.00,277.29,258.65,294.74,284.31,300.17,257.38,229.41,250.08,256.05,241.85,277.60,288.79,296.65,291.97,308.39,332.07,292.07,265.67,264.04,264.04,272.80,264.21,237.48,227.69,216.20,271.17,185.52,198.06,263.72,268.31
2019-08-18 22:06:35.194000,L8,333.06,314.48,356.21,354.28,347.22,337.14,290.29,295.44,302.80,291.97,319.21,319.69,333.14,304.52,292.23,245.64,292.45,248.87,289.09,297.25,309.19,333.61,298.89,263.98,271.62,293.26,304.02,284.25,254.70,241.82,323.74,309.09,212.23,265.60,266.47,278.88
2019-09-19 22:06:44.224000,L8,,,,,,,,261.10,280.59,,,,191.37,253.26,282.83,284.83,276.29,233.01,284.53,279.71,179.64,299.61,276.42,249.32,258.22,207.37,170.15,246.78,264.15,214.08,210.51,273.94,,263.96,270.05,200.38
2019-10-05 22:06:48.280000,L8,,,,,,,,303.64,320.35,347.79,302.22,299.59,335.05,322.22,318.14,322.11,319.60,300.09,329.63,321.47,314.09,332.15,302.13,268.71,309.61,308.68,305.92,284.49,282.90,307.78,273.32,298.08,,295.48,293.81,295.82
2019-10-21 22:06:49.847000,L8,292.51,303.02,277.64,276.55,283.47,246.86,246.26,256.72,297.60,298.01,299.50,295.85,303.15,269.09,282.32,284.25,281.70,283.34,293.76,293.80,288.90,252.44,237.47,,230.74,272.62,261.92,266.32,264.20,279.29,252.95,276.33,,,271.42,278.90
2019-11-06 22:06:48.641000,L8,407.68,335.94,305.79,322.38,317.98,289.52,289.35,313.78,309.80,323.99,319.69,315.49,339.50,325.52,347.39,334.79,329.85,347.66,354.19,352.88,318.83,341.05,307.03,361.12,348.46,358.23,325.19,382.81,386.89,381.17,293.22,300.50,288.44,304.30,330.89,314.24
2019-12-08 22:06:44.689000,L8,,,,,,,,283.70,308.79,312.16,310.22,305.93,316.81,318.86,314.64,309.03,295.71,295.70,308.77,314.21,312.79,304.07,289.78,261.24,285.24,299.85,300.46,277.50,271.62,295.24,268.16,277.40,,287.45,288.40,291.97
2020-02-10 22:06:28.847000,L8,282.80,304.23,286.08,286.13,284.09,237.07,238.02,261.58,297.38,290.25,303.96,283.85,290.58,283.34,303.90,283.39,280.16,281.47,292.17,184.34,289.07,254.79,213.70,,,283.02,290.04,250.60,256.86,,,,,,,235.42
2020-03-13 22:06:18.160000,L8,372.41,374.17,372.01,386.45,388.22,353.12,365.64,291.84,318.05,315.69,329.23,339.34,337.65,333.69,338.96,333.20,385.38,381.87,382.23,384.65,388.75,385.38,401.74,408.36,395.42,406.99,411.70,396.12,394.14,339.51,385.09,373.76,218.98,304.26,281.65,298.02
2020-03-29 22:06:09.106000,L8,343.19,323.71,360.18,357.43,367.76,353.87,290.43,297.48,318.23,318.89,385.08,380.11,377.14,355.39,353.93,346.03,340.24,355.12,349.61,447.90,447.81,453.79,405.90,367.32,408.05,393.60,363.42,349.10,378.55,374.38,383.19,377.36,215.40,279.88,277.34,294.69
2020-10-07 22:06:45.752000,L8,334.00,321.82,299.85,318.54,345.05,280.59,245.11,314.56,309.08,325.79,321.23,326.03,334.07,331.62,320.06,327.30,328.87,326.03,340.57,328.02,317.73,244.66,,,,232.57,230.59,279.48,289.49,300.09,290.62,289.96,213.07,296.61,290.35,313.11
2021-01-11 22:06:38.207000,L8,,,274.48,288.92,292.04,281.29,186.38,223.76,,,,260.54,306.28,309.89,281.68,290.67,302.44,311.22,327.48,323.35,322.46,329.98,300.99,298.58,325.44,309.11,307.13,279.18,281.27,351.13,345.11,291.15,,219.65,287.42,293.73
2021-02-12 22:06:31.303000,L8,347.17,321.83,342.68,344.37,305.81,287.16,287.43,299.89,320.75,319.72,323.56,333.58,332.83,381.47,390.06,353.29,393.55,300.39,332.96,324.87,322.90,335.89,304.41,285.07,314.89,313.28,321.25,284.02,338.75,339.95,330.08,322.04,209.91,297.68,295.50,296.81
2021-03-16 22:06:15.871000,L8,356.23,352.84,364.38,397.52,329.94,283.92,322.46,457.33,355.30,355.32,360.80,361.02,446.30,352.05,354.79,352.79,344.09,380.99,375.79,319.33,328.31,365.06,371.37,411.95,417.04,395.16,371.92,375.76,366.80,379.37,354.21,322.49,361.30,371.53,442.89,447.45
2021-04-01 22:06:12.311000,L8,267.63,287.44,303.32,295.71,334.56,340.84,279.53,380.08,339.33,309.85,310.10,306.10,313.46,318.98,382.83,388.84,322.86,344.89,289.13,311.97,228.90,315.26,308.74,267.78,298.48,315.78,302.29,262.13,278.47,283.35,296.21,361.66,221.93,275.06,285.49,289.53
2021-05-03 22:05:56.714000,L8,333.21,318.98,309.60,299.18,293.73,274.35,278.16,301.40,322.17,327.81,322.57,318.36,332.44,312.64,340.27,343.88,331.55,341.15,367.43,359.80,324.27,310.47,295.64,290.15,329.24,325.07,336.80,353.09,342.48,284.37,322.65,370.73,203.45,274.38,282.19,296.52
2022-01-14 22:06:39.395000,L8,325.17,319.77,300.28,304.57,302.65,281.30,277.67,298.36,312.51,322.95,320.18,322.39,330.89,391.76,348.01,310.36,326.49,542.48,511.64,513.92,,,,,,,,284.86,274.92,300.16,276.74,450.06,197.65,295.53,297.58,290.95
2022-01-22 22:06:42.172000,L9,377.47,374.21,385.70,380.34,347.59,369.35,288.99,310.60,388.91,390.05,387.18,332.85,335.47,353.73,378.13,332.49,331.25,408.06,394.85,384.60,388.07,395.88,394.05,398.06,405.43,328.18,325.56,381.00,366.28,367.49,355.78,347.51,250.45,303.06,319.66,312.37
2022-01-30 22:06:34.320000,L8,368.65,325.21,303.87,310.81,310.63,288.76,283.53,308.44,321.43,320.22,327.77,335.20,335.97,332.49,326.87,335.02,327.78,321.50,335.42,318.91,333.17,350.64,325.31,358.53,327.48,326.39,311.66,289.79,289.93,341.07,350.44,307.95,237.75,306.59,314.65,300.83
2022-02-23 22:06:32.050000,L9,338.52,322.91,302.28,310.68,309.32,288.78,285.66,301.61,317.71,317.32,323.95,333.39,331.11,331.47,323.08,322.66,327.32,303.73,336.42,313.13,337.08,325.66,318.08,284.02,326.38,321.59,308.83,292.21,287.63,315.80,283.79,363.83,216.15,301.47,304.02,298.01
2022-03-27 22:06:22.460000,L9,274.48,301.12,281.72,273.33,280.87,249.25,245.91,254.59,288.08,272.11,284.74,249.55,213.64,238.96,267.77,227.65,262.27,229.39,242.28,,,259.44,252.67,203.21,243.22,202.86,295.80,251.18,214.52,,,,,,255.16,257.59
2022-04-28 22:06:11.016000,L9,363.05,350.02,371.94,350.77,360.90,285.08,281.80,301.02,346.89,365.15,366.44,377.98,372.18,365.71,377.22,356.31,389.36,379.46,388.01,373.90,361.19,372.37,368.46,273.94,283.62,301.72,377.49,363.76,353.05,325.45,320.57,332.41,359.87,356.47,360.59,355.24
2022-05-06 22:06:17.651000,L8,333.28,319.13,302.36,301.94,301.98,285.01,287.55,303.14,306.73,300.43,320.57,331.11,331.68,300.71,294.85,262.37,303.56,255.77,414.28,384.94,400.39,401.44,384.93,284.04,272.98,299.47,306.06,290.25,260.28,255.49,254.41,291.11,216.62,273.79,273.61,293.66
2022-05-22 22:06:22.554000,L8,274.80,293.79,,,,,,,267.94,263.48,272.26,199.87,205.51,221.17,186.19,,,,,,,,,,,,,,,,,,,,,
2022-06-15 22:06:03.914000,L9,,,,,,,,,267.59,241.83,254.76,200.76,209.82,226.00,206.78,198.21,218.88,207.12,205.00,,,,,,,,,,,,,,,,,
2022-07-01 22:06:18.392000,L9,324.12,305.29,284.73,299.03,295.67,272.79,283.77,295.93,292.92,286.35,310.13,256.58,228.55,250.95,255.69,232.49,263.01,232.53,249.92,214.24,231.02,392.46,390.78,372.93,383.71,371.44,256.38,255.73,218.69,229.33,215.22,240.33,201.22,251.59,264.04,270.80
2022-08-10 22:06:56.211000,L8,339.25,320.41,312.80,299.34,302.74,284.42,283.69,323.77,313.26,294.36,322.80,326.02,331.71,289.93,279.71,247.84,297.93,255.92,298.32,296.71,320.76,341.83,303.79,282.82,273.41,299.99,307.30,294.22,243.52,240.88,318.26,304.03,207.07,269.86,272.09,288.45
2022-08-26 22:06:58.286000,L8,284.72,297.53,243.91,,,,,248.82,281.57,273.20,286.97,219.08,220.05,239.47,256.31,213.17,231.40,228.62,235.00,211.63,,,,,221.01,209.21,208.99,228.81,210.31,213.62,203.65,214.77,,,,256.18
2022-09-03 22:06:40.023000,L9,282.54,300.23,264.77,264.04,283.54,262.90,250.30,250.66,287.87,271.73,285.01,292.87,224.03,239.00,254.53,224.51,228.07,227.70,237.37,252.46,258.79,294.72,256.59,217.61,234.46,199.05,,242.22,212.43,211.23,200.78,256.29,,,253.19,254.03
2022-10-05 22:06:46.770000,L9,431.33,403.83,374.82,385.73,391.78,392.95,283.61,399.34,399.97,393.39,386.65,402.78,397.27,390.11,399.04,388.80,401.87,390.62,327.71,321.52,307.70,310.47,302.42,296.91,283.64,289.44,301.04,358.87,358.56,352.62,344.68,304.65,200.62,304.68,300.20,284.71
2022-10-21 22:06:53.495000,L9,377.19,337.91,309.26,315.49,313.98,293.47,280.96,304.77,322.56,329.37,330.24,335.32,332.61,328.00,320.12,321.85,329.45,323.60,339.56,327.18,326.89,331.87,326.83,294.14,338.94,325.26,313.18,298.77,296.77,313.86,335.23,333.78,209.28,307.03,318.20,304.98
2022-11-14 22:06:59.140000,L8,,,,,,,,249.75,283.37,290.44,279.03,289.01,300.59,264.30,293.00,282.65,278.17,254.25,287.29,280.87,285.47,296.38,259.56,211.91,237.11,200.38,,236.07,246.00,198.79,202.64,261.96,,,,264.96
2022-12-24 22:06:50.044000,L9,427.57,423.13,413.27,374.11,375.63,384.74,377.65,379.88,354.92,347.87,355.76,352.14,452.95,355.58,385.92,340.37,344.43,396.97,423.05,333.18,376.12,413.58,434.48,445.52,431.79,336.92,357.74,356.81,365.16,350.02,341.16,315.06,379.06,373.55,390.05,381.75
2023-01-17 22:06:42.340000,L8,,,,,,,,254.43,297.34,269.01,242.19,,200.12,245.70,294.51,232.15,235.51,195.92,191.19,234.62,179.42,251.50,251.85,223.91,232.98,191.61,,,,,,,,,264.19,267.47
2023-02-18 22:06:37.945000,L8,288.62,305.36,287.72,286.53,286.34,262.64,249.75,252.78,301.11,295.72,301.01,289.45,301.26,245.87,216.88,,236.14,280.57,290.98,290.27,282.75,289.35,255.29,236.08,252.46,266.65,287.54,265.43,243.13,268.12,203.45,259.90,,258.01,264.30,279.12
2023-03-06 22:06:26.184000,L8,285.66,302.64,279.00,281.87,281.43,245.96,245.18,261.03,299.72,282.35,301.65,271.50,287.94,269.64,292.61,271.10,275.30,241.97,269.19,196.68,283.55,289.91,256.47,238.69,254.40,246.31,280.09,267.53,238.71,229.82,199.06,249.41,,256.52,262.02,271.63
2023-03-14 22:06:35.185000,L9,286.61,303.28,278.13,272.39,279.95,210.87,240.69,258.46,297.86,274.65,299.45,262.02,217.86,266.97,264.65,224.33,240.24,232.04,239.53,195.85,,251.00,255.89,232.46,245.12,228.57,275.17,254.50,221.22,184.88,195.19,244.83,,,,273.45
2023-03-22 22:06:16.808000,L8,346.62,348.84,327.66,338.03,328.00,326.48,337.09,341.00,355.10,313.71,324.11,366.15,366.57,359.13,375.50,376.54,372.69,380.14,351.89,364.77,378.85,358.21,353.10,353.44,352.99,339.70,356.03,350.87,356.09,332.23,324.44,322.16,335.38,343.30,278.43,352.02
2023-03-30 22:06:23.236000,L9,279.15,300.83,250.75,,,,,256.92,293.96,278.96,254.29,177.57,,,,,,,,,,,180.26,227.87,249.79,224.74,273.22,240.61,213.56,205.09,195.25,225.90,,,259.47,265.12
2023-04-07 22:06:04.212000,L8,293.92,300.76,278.23,279.45,282.83,254.12,242.06,,,,,,,,,,,,,,,,,,,,,242.71,210.37,188.18,190.33,218.75,,,,
2023-04-15 22:06:16.894000,L9,341.05,327.69,309.32,310.41,310.38,288.60,284.83,293.96,312.02,319.37,323.09,320.95,330.06,320.03,314.62,309.82,311.82,303.38,312.98,312.66,315.86,320.29,303.38,283.29,309.83,302.03,306.73,286.53,505.19,511.08,291.73,297.81,208.76,284.22,287.33,294.66
2023-04-23 22:05:57.137000,L8,341.97,320.28,309.25,307.04,306.21,288.56,292.43,299.43,311.57,307.65,321.96,335.28,334.78,327.77,314.35,312.46,319.52,297.50,321.62,316.15,324.12,333.49,305.78,267.64,406.41,390.40,381.03,373.47,359.89,354.68,330.15,335.58,205.51,278.77,278.28,290.12
2023-05-25 22:05:44.594000,L8,299.29,242.08,240.46,326.85,,213.88,235.97,,,,,,,203.84,291.93,287.34,289.63,,,183.37,312.54,335.69,299.30,293.35,322.43,311.00,252.31,257.10,260.92,282.26,252.13,230.74,220.00,203.15,,
2023-06-02 22:05:53.830000,L9,360.88,336.00,397.95,294.68,338.07,255.10,192.65,367.75,360.52,382.47,347.91,346.49,336.13,332.33,312.60,302.46,306.64,302.52,307.16,305.02,304.95,308.24,295.92,266.21,320.55,295.78,303.06,279.85,270.76,289.40,265.89,303.35,,,,
2023-06-10 22:05:51.824000,L8,332.92,314.12,293.26,301.18,299.44,280.27,293.84,303.31,303.99,294.67,317.46,289.10,233.68,249.65,256.40,240.38,274.71,248.90,251.32,234.69,244.50,340.37,311.87,280.52,262.59,267.53,302.75,275.60,219.35,229.10,226.94,265.37,266.83,292.03,288.02,293.29
2023-07-28 22:06:14.924000,L8,334.17,316.97,306.95,301.70,300.18,280.85,292.01,306.54,302.63,300.59,319.62,316.34,310.20,283.87,275.73,289.17,297.78,277.42,300.39,297.19,409.09,401.64,383.62,387.64,380.56,306.28,298.56,285.28,257.48,259.93,252.86,279.70,205.14,270.26,273.23,284.13
2023-08-21 22:06:16.088000,L9,336.85,315.63,303.86,302.85,307.10,287.99,285.27,295.21,311.38,299.49,322.35,338.67,334.09,320.32,303.22,287.22,301.12,264.35,306.76,302.63,318.80,336.41,304.92,411.39,404.55,411.52,378.13,285.96,340.14,355.96,339.66,334.55,206.67,269.59,274.20,284.12
2023-08-29 22:06:26.093000,L8,343.67,346.49,305.53,307.74,310.41,296.65,289.49,292.93,309.66,306.22,322.76,340.88,337.29,340.87,321.19,319.87,325.54,295.93,335.86,318.83,330.01,341.25,329.70,283.16,284.93,390.68,391.23,366.12,364.78,346.82,339.48,317.15,220.04,280.43,274.83,290.59
2023-10-08 22:06:34.267000,L9,344.40,327.31,303.57,380.21,390.19,376.30,383.04,297.12,322.59,329.82,329.53,338.30,342.43,331.82,329.34,337.54,331.24,324.40,338.16,329.98,325.17,341.74,422.37,413.88,407.72,412.81,418.62,388.97,288.37,382.88,381.52,363.28,377.35,303.85,308.99,302.38
2023-11-01 22:06:38.922000,L8,368.86,361.01,355.92,383.02,277.30,304.31,368.42,330.31,372.49,384.38,358.42,396.52,387.28,379.64,343.19,338.60,350.13,321.68,377.17,366.25,321.79,344.15,376.88,303.45,335.52,329.88,256.97,321.21,243.82,,,304.95,354.18,307.23,319.67,384.86
2023-11-09 22:06:36.795000,L9,346.59,336.97,304.56,312.27,313.81,295.17,289.23,306.59,320.44,340.97,330.65,342.97,334.49,333.24,325.14,333.68,331.67,318.29,339.56,333.55,336.07,340.79,327.53,303.25,342.10,395.06,400.87,382.81,372.79,319.80,376.96,343.18,210.62,308.63,314.30,306.82
2023-11-25 22:06:44.562000,L9,454.31,418.96,420.19,366.99,353.55,358.98,350.44,457.20,458.62,421.16,421.57,347.59,387.72,386.70,384.93,384.95,439.25,446.82,473.22,474.42,469.57,418.68,389.83,395.92,392.81,393.15,387.11,359.57,366.92,375.45,364.82,339.80,362.29,372.80,406.53,437.63
2024-01-12 22:06:42.879000,L9,340.49,340.22,312.75,326.81,313.72,301.41,285.75,311.21,324.37,354.72,344.31,340.51,354.64,372.12,319.21,340.12,330.53,343.35,344.55,337.89,338.91,346.62,335.64,364.64,405.29,387.78,328.21,289.98,292.17,322.21,300.24,343.65,237.37,310.96,316.74,312.14
2024-01-28 22:06:42.172000,L9,353.19,343.30,343.91,355.23,344.43,345.58,341.01,303.65,321.01,352.26,335.98,374.55,378.85,377.98,357.84,335.94,334.02,333.88,339.45,340.40,334.92,342.40,327.54,295.78,367.16,395.23,375.16,373.18,358.82,368.70,356.29,347.14,347.10,307.89,348.36,315.11
2024-02-13 22:06:41.897000,L9,355.66,363.32,338.47,367.24,361.10,338.03,293.74,301.89,373.85,363.29,363.49,378.25,379.86,401.20,379.47,401.42,395.20,390.47,346.66,333.39,339.24,331.62,322.90,293.10,404.49,389.74,378.77,391.36,366.99,383.11,385.12,305.12,210.66,298.63,311.60,297.13
2024-02-29 22:06:35.434000,L9,368.26,320.06,300.45,306.48,301.97,287.86,286.17,293.10,317.95,312.84,321.56,330.28,335.12,330.47,312.73,327.95,320.43,299.22,337.11,330.96,328.13,332.36,309.30,280.96,317.07,417.83,410.50,399.95,378.08,364.38,273.36,307.95,202.94,287.83,282.71,293.44
2024-03-16 22:06:35.486000,L9,280.69,300.08,287.14,271.91,282.46,260.50,245.64,251.38,285.17,274.77,282.55,280.26,216.43,234.70,270.04,228.57,241.89,230.30,241.18,255.97,,290.46,256.90,230.55,247.47,237.07,229.34,257.05,220.54,193.40,195.34,254.54,,,,256.80
2024-03-24 22:06:06.022000,L8,,,,,,,,,,,,,,,,,,,,241.67,288.92,299.65,275.82,245.63,253.29,276.52,290.38,269.49,261.31,263.26,200.66,262.38,,,,
2024-04-17 22:06:15.767000,L9,380.21,322.51,310.58,306.44,306.85,290.25,290.09,299.43,309.82,308.82,322.26,333.15,331.85,324.72,324.77,306.99,312.90,385.08,386.71,394.47,395.57,401.92,412.47,415.19,386.94,417.47,307.57,289.90,287.67,279.77,270.13,294.36,216.07,279.39,281.37,292.49
2024-05-03 22:06:01.963000,L9,340.74,310.21,302.32,299.67,305.48,289.86,288.97,288.62,309.39,299.28,323.19,335.30,336.07,320.28,300.39,286.95,311.10,261.47,326.51,303.25,320.94,338.64,318.21,418.16,420.27,391.63,371.09,385.72,375.79,390.60,395.72,397.25,214.18,271.63,272.51,286.10
2024-06-04 22:05:47.886000,L9,281.82,297.39,194.35,260.86,281.12,246.71,248.61,249.21,277.29,267.40,273.45,202.91,208.72,227.08,172.39,200.04,221.05,219.52,215.79,,,,,,,,,,,,,,,,,
2024-06-20 22:05:30.931000,L9,345.38,342.88,338.78,351.19,356.47,405.13,406.70,393.50,,,,,,,,,,,,,,,,,,,,,,,,,386.29,337.36,333.73,496.00
2024-07-22 22:05:52.386000,L9,190.10,293.62,,,,,,242.75,274.22,266.71,277.83,208.85,206.47,218.06,175.94,192.28,208.16,178.21,,,,,,,,,,,,,,,,,,
2024-09-24 22:06:13.437000,L9,366.08,327.97,310.02,318.62,313.80,366.05,380.01,356.06,381.89,392.13,365.84,408.63,397.35,386.77,408.44,393.70,400.64,406.00,335.63,374.97,319.08,368.02,372.18,285.84,383.02,374.42,330.51,333.17,327.76,353.93,348.06,345.34,379.27,371.52,358.68,300.04
2024-10-10 22:06:22.341000,L9,346.93,328.91,305.35,319.05,318.83,295.79,382.81,303.16,319.52,331.46,324.57,340.35,336.66,330.65,337.26,334.09,341.09,388.48,400.76,386.08,380.23,342.28,324.89,286.76,333.25,316.75,326.50,288.44,365.07,359.69,369.81,362.59,407.95,395.44,392.45,300.40
2024-11-11 22:06:27.642000,L9,280.14,300.72,280.33,278.62,285.00,243.80,243.86,253.38,297.91,297.64,299.78,290.49,310.46,284.00,288.54,286.07,284.19,285.85,288.80,,218.87,295.94,265.16,236.74,238.52,200.87,286.54,248.46,260.24,194.32,197.70,183.75,,249.16,264.77,276.65
2024-12-05 22:06:33.321000,L8,474.40,542.16,546.80,442.27,437.89,458.80,432.78,426.84,451.90,452.72,527.26,456.67,434.08,436.07,444.48,460.20,501.36,503.76,461.82,452.09,452.82,468.92,454.47,495.01,486.15,447.38,450.61,433.63,484.27,446.57,412.81,426.47,471.80,460.18,445.86,429.73
2025-01-06 22:06:30.529000,L8,336.47,320.58,301.13,308.30,361.96,379.15,363.82,297.67,321.18,335.90,321.86,338.03,335.39,331.88,328.04,326.80,331.89,324.91,335.42,313.07,321.02,336.22,316.17,289.20,432.53,415.60,385.35,288.31,292.89,305.25,289.90,310.69,218.26,303.61,307.41,308.62
2025-01-14 22:06:37.191000,L9,403.86,403.67,414.35,493.22,412.05,403.54,396.93,378.18,382.66,389.31,395.33,393.59,388.48,372.23,407.27,427.47,418.36,432.35,394.19,389.82,386.44,384.75,380.13,420.93,435.82,425.27,393.03,353.10,346.69,354.34,351.80,346.46,398.21,378.44,418.39,384.41
2025-02-07 22:06:29.219000,L8,448.43,379.40,425.49,452.68,421.89,459.39,474.83,496.61,454.74,417.13,405.82,439.21,474.31,449.28,438.60,430.20,451.00,462.84,456.07,446.22,434.51,464.84,488.04,488.29,,495.52,413.90,437.32,451.88,510.14,417.84,409.59,402.06,453.20,472.95,507.46
2025-02-23 22:06:19.447000,L8,335.04,320.18,302.22,304.19,303.50,286.58,288.91,296.33,318.01,317.43,319.96,333.58,334.87,327.26,332.92,324.44,336.84,295.34,330.13,311.76,319.90,334.05,305.26,277.90,321.59,307.12,308.51,286.80,288.97,304.87,282.81,302.88,216.85,297.62,299.12,292.25
2025-03-19 22:06:18.809000,L9,277.91,299.46,261.74,286.61,281.05,215.91,248.15,257.46,287.66,270.99,278.07,251.16,213.30,238.98,270.47,221.66,252.43,237.89,242.77,,,,,,,,278.24,249.67,212.99,,,,,,256.69,258.88
2025-04-04 22:06:15.881000,L9,,,189.08,287.67,286.09,269.28,262.02,,,256.59,298.46,288.17,,,,,,,286.84,257.54,284.07,250.19,250.93,208.48,248.31,261.12,286.95,269.47,220.96,204.82,194.71,232.35,,,,
2025-04-12 22:06:00.386000,L8,349.59,319.52,304.92,299.57,343.67,355.02,340.18,294.00,304.02,296.56,347.52,341.61,371.66,393.96,388.28,366.02,362.61,326.83,347.35,368.71,371.76,350.07,370.14,376.32,373.58,375.39,361.57,284.91,289.71,246.08,235.32,295.72,348.02,344.41,269.79,288.50
2025-04-28 22:05:51.078000,L8,330.83,314.10,298.25,298.49,295.64,278.04,288.39,310.17,302.87,298.59,319.90,353.30,370.93,353.06,370.93,376.43,333.79,261.93,353.83,357.24,359.23,342.74,313.88,276.39,277.69,299.64,305.79,290.98,286.83,249.98,323.45,315.66,213.90,270.58,267.22,286.39
2025-05-06 22:06:06.538000,L9,,,,,,,,,,,,,,,,,256.88,250.79,272.39,295.20,302.05,318.36,300.82,283.56,272.08,293.09,299.91,287.59,247.96,237.78,216.50,278.88,,,,
