dates,satname,nzd0427-0000,nzd0427-0001,nzd0427-0002,nzd0427-0003,nzd0427-0004,nzd0427-0005,nzd0427-0006,nzd0427-0007,nzd0427-0008,nzd0427-0009,nzd0427-0010,nzd0427-0011,nzd0427-0012,nzd0427-0013,nzd0427-0014,nzd0427-0015,nzd0427-0016,nzd0427-0017,nzd0427-0018,nzd0427-0019,nzd0427-0020,nzd0427-0021,nzd0427-0022,nzd0427-0023,nzd0427-0024,nzd0427-0025,nzd0427-0026,nzd0427-0027,nzd0427-0028,nzd0427-0029,nzd0427-0030,nzd0427-0031,nzd0427-0032,nzd0427-0033,nzd0427-0034,nzd0427-0035,nzd0427-0036,nzd0427-0037,nzd0427-0038,nzd0427-0039,nzd0427-0040,nzd0427-0041,nzd0427-0042,nzd0427-0043,nzd0427-0044,nzd0427-0045,nzd0427-0046,nzd0427-0047,nzd0427-0048,nzd0427-0049,nzd0427-0050,nzd0427-0051,nzd0427-0052,nzd0427-0053,nzd0427-0054,nzd0427-0055,nzd0427-0056,nzd0427-0057,nzd0427-0058,nzd0427-0059,nzd0427-0060
2023-07-26 22:19:47.089000,L8,370.87,308.95,261.85,229.33,255.84,234.79,206.19,182.91,187.96,179.41,181.54,194.23,229.01,245.92,251.56,254.67,363.28,350.02,355.31,337.90,353.87,353.07,333.61,331.28,328.42,329.85,330.51,322.83,324.55,332.12,337.29,322.65,321.38,335.70,336.97,345.55,292.25,294.29,296.51,293.41,296.55,296.99,298.29,298.76,346.75,333.58,325.54,295.92,294.79,292.83,297.96,296.63,294.54,319.05,298.15,300.76,288.98,287.99,283.66,284.31,278.15
2023-08-27 22:19:59.676000,L8,347.57,346.19,319.21,307.51,265.43,243.67,241.37,221.00,206.74,224.67,177.88,260.78,297.95,334.89,325.08,297.35,303.66,344.01,318.69,351.36,345.36,347.26,345.28,332.94,288.36,285.91,323.95,324.48,326.78,315.51,318.27,317.72,332.43,321.16,329.73,324.23,305.19,329.48,319.70,334.30,326.51,296.24,296.46,297.11,346.89,339.38,343.00,316.54,340.92,343.85,308.74,341.64,337.85,336.69,343.40,332.33,293.73,301.18,285.55,328.59,320.87
2023-09-12 22:20:01.977000,L8,337.22,286.82,255.09,219.35,210.98,189.54,182.22,177.94,178.47,219.84,226.95,229.77,284.74,315.63,322.64,326.00,325.38,337.61,269.13,273.32,282.86,285.24,286.58,288.27,288.59,286.80,287.39,308.64,305.46,296.48,296.00,320.33,318.34,325.18,322.48,301.46,292.38,302.40,312.34,302.33,298.95,301.37,303.47,301.47,303.94,304.03,300.29,300.44,304.22,312.54,301.41,299.09,302.27,304.79,298.57,294.93,290.71,301.58,316.83,286.35,281.14
2023-10-06 22:20:06.973000,L9,311.23,275.25,234.35,200.79,175.90,,,,,,169.85,183.54,266.29,319.23,312.92,322.86,339.85,255.48,259.47,268.95,271.44,276.03,278.46,280.60,285.14,283.45,279.73,291.20,321.24,319.91,315.62,331.29,340.93,341.66,319.53,321.91,316.44,318.62,325.41,334.01,331.83,345.12,287.96,289.18,289.58,293.98,285.76,289.70,287.79,292.03,291.86,291.45,291.24,293.92,290.15,287.25,282.03,280.82,276.57,278.02,268.95
2023-10-30 22:20:12.688000,L8,304.97,271.95,231.35,197.50,171.02,,,,,,170.33,183.01,211.90,235.26,240.60,242.86,252.72,254.07,258.43,263.98,270.08,272.92,278.30,281.23,282.25,284.07,279.88,281.65,285.56,316.66,296.80,312.51,301.44,294.76,290.59,283.88,289.69,282.91,288.15,286.78,289.31,287.76,289.19,289.39,289.13,290.01,285.79,287.65,289.73,286.42,293.26,288.78,292.32,295.77,289.78,288.38,283.36,281.47,276.71,279.22,268.75
2023-11-23 22:20:17.141000,L9,304.88,273.14,237.11,197.10,173.22,,,,,,170.24,187.40,214.86,237.72,312.71,304.48,287.23,284.42,326.41,267.41,272.00,277.96,281.35,285.12,286.55,334.48,289.38,286.32,307.72,294.27,288.20,308.92,321.01,298.19,300.66,304.85,312.63,288.90,294.97,311.83,290.77,290.17,293.07,295.25,297.38,294.90,293.89,292.79,294.85,293.63,300.43,293.74,296.10,299.62,295.43,293.68,285.51,284.23,280.33,279.57,269.53
2023-12-09 22:20:14.489000,L9,304.37,295.95,234.33,200.73,174.06,232.83,243.63,248.90,250.00,261.44,269.14,259.29,276.56,313.50,305.64,288.87,310.51,320.18,326.42,330.23,338.89,276.37,280.93,283.72,286.43,286.74,281.77,286.44,289.33,300.18,317.06,303.65,302.83,306.54,303.22,297.08,301.49,300.04,308.56,293.10,294.68,293.82,296.98,298.48,297.71,297.37,289.49,292.04,295.45,291.16,297.59,293.63,296.98,298.19,295.23,290.67,285.23,281.95,279.52,278.87,269.11
2023-12-17 22:20:12.171000,L8,,,,,,,,,,,,,,227.83,229.50,225.75,240.98,247.00,249.47,260.46,260.12,263.37,273.81,278.25,278.98,277.00,276.44,280.20,283.88,285.60,284.98,291.39,295.34,291.50,285.27,282.45,284.29,283.15,286.30,284.83,286.95,286.32,287.69,290.17,289.80,289.59,287.08,287.85,289.17,286.48,290.87,290.98,289.68,295.74,288.35,287.68,278.91,273.86,266.65,273.37,265.45
2024-01-26 22:20:14.221000,L9,316.58,293.02,290.19,259.84,255.12,213.49,235.50,235.48,244.14,269.24,277.81,269.78,298.35,322.29,328.23,254.12,319.05,327.31,319.57,276.14,281.76,340.71,337.36,337.75,331.27,331.21,321.79,302.51,318.19,318.64,308.22,319.06,308.53,312.08,313.23,306.32,297.65,293.94,293.57,302.56,300.39,304.75,303.32,302.62,301.33,320.79,299.39,301.32,301.85,301.09,307.23,300.74,308.60,314.20,309.17,302.22,296.75,292.07,288.90,283.69,277.88
2024-02-19 22:20:03.384000,L8,362.96,356.53,331.28,307.47,192.22,180.71,168.65,169.52,233.39,235.40,269.29,258.10,311.88,316.80,326.71,327.89,332.62,333.11,334.12,344.06,346.49,351.99,353.86,353.78,348.79,346.70,337.48,333.62,288.81,294.65,292.06,324.99,312.55,313.51,316.51,320.10,314.79,302.50,305.23,300.99,302.79,315.58,310.75,317.27,324.75,321.00,291.31,336.21,337.27,296.25,302.45,297.55,301.11,300.94,299.52,295.82,288.93,284.79,281.93,281.12,276.59
2024-02-27 22:20:07.716000,L9,304.84,274.01,232.00,200.67,177.09,,,,,,170.47,182.57,212.89,237.29,240.15,244.60,251.06,253.20,260.53,265.57,270.90,275.61,280.81,285.14,286.51,283.96,283.67,286.85,286.90,288.85,288.03,294.17,329.30,295.41,316.18,317.83,312.51,300.14,314.10,306.53,312.96,308.75,318.84,313.68,320.97,317.80,288.02,289.82,291.50,288.89,294.34,290.93,294.84,295.67,293.09,289.11,283.92,280.62,276.96,277.53,269.06
2024-03-22 22:19:42.401000,L8,,,,,488.86,428.97,417.73,293.99,302.44,295.57,287.48,302.59,334.50,352.41,365.28,368.38,372.87,382.20,389.76,394.79,388.26,390.62,400.79,387.08,394.38,385.96,380.18,378.55,367.52,383.19,382.44,383.49,387.20,380.85,386.51,373.04,368.56,368.11,366.97,357.65,366.10,366.42,376.92,376.20,383.77,381.25,374.24,379.99,378.43,386.75,394.70,413.02,412.29,429.55,417.59,404.14,394.14,397.47,388.46,384.24,379.88
2024-04-07 22:19:35.570000,L8,319.38,284.25,245.21,209.39,182.55,173.94,165.09,,,,172.41,187.83,215.43,239.29,240.16,246.07,251.89,256.25,262.15,267.34,271.92,276.52,282.01,286.12,286.62,284.79,284.13,287.14,288.83,293.16,290.21,319.60,304.19,305.46,309.97,285.56,295.45,287.78,295.45,304.82,302.03,294.42,293.85,303.21,299.38,306.89,285.00,290.18,289.37,288.19,295.74,288.38,292.08,297.64,294.51,290.25,287.00,280.74,278.13,280.07,272.16
2024-05-01 22:19:35.562000,L9,360.70,295.32,257.33,216.96,250.18,287.91,297.98,300.66,311.25,325.38,176.39,294.44,312.69,343.49,244.66,251.98,258.04,260.94,267.10,272.29,354.11,348.35,355.36,353.95,290.42,286.63,285.19,284.36,284.17,287.45,289.48,293.79,298.96,291.89,289.98,285.10,316.76,315.46,290.65,288.90,293.59,295.12,295.71,293.44,294.52,290.62,290.18,295.25,290.15,289.40,330.39,293.28,290.54,301.31,298.71,289.67,290.19,282.33,279.94,287.15,271.51
2024-05-09 22:19:15.558000,L8,286.88,203.05,203.71,175.52,,,,,,,,,,,,,213.73,222.06,230.32,237.90,239.49,240.76,244.55,250.73,244.00,249.01,252.83,246.53,253.78,256.63,257.31,261.22,265.05,259.28,253.63,255.67,237.72,203.82,206.06,233.07,243.28,244.78,223.01,,,,,,,,,,,,,,,,,,
2024-05-25 22:19:02.688000,L8,341.93,317.98,287.19,212.34,268.50,271.10,253.53,244.30,236.62,247.00,266.64,271.11,278.87,294.49,270.30,271.99,309.71,323.65,327.85,338.86,358.39,338.81,357.08,344.32,334.94,301.40,303.00,309.21,306.40,338.83,330.06,322.02,329.61,318.11,326.98,306.46,350.96,298.96,318.29,318.41,326.31,334.32,316.83,318.65,313.21,322.34,328.09,318.67,321.02,312.92,318.04,310.15,318.01,300.27,295.83,292.98,288.89,285.49,278.76,286.41,272.77
2024-06-10 22:19:04.394000,L8,295.57,208.63,220.48,191.91,,,,,,,,165.01,191.07,214.95,216.60,207.94,223.67,228.71,234.10,239.00,239.03,239.76,245.78,252.37,247.51,249.90,250.03,251.10,251.82,256.64,258.36,265.29,269.87,266.44,256.52,251.35,241.36,239.99,237.67,,233.83,249.17,242.56,237.05,216.27,250.98,,,,,,,,,,,,,,,
2024-07-04 22:19:15.863000,L9,295.87,252.93,222.62,192.22,,,,,,,,165.93,192.19,215.59,217.58,214.43,222.57,229.78,236.91,242.36,238.69,241.93,248.13,248.80,248.78,250.15,249.12,249.58,252.90,257.86,259.82,267.41,271.95,268.32,258.23,253.23,247.14,243.57,236.82,,,,,,,,,,,,,,,,,,,,245.88,254.56,251.73
2024-07-20 22:19:26.642000,L9,298.52,248.99,234.41,194.55,166.25,,,,,,,168.42,195.08,217.62,219.62,217.00,227.91,233.18,237.22,243.11,243.30,244.48,250.58,252.18,253.37,253.09,250.98,253.31,255.49,260.46,263.05,268.43,274.75,271.08,261.11,258.94,249.91,247.96,242.75,,243.37,253.30,213.76,229.16,189.65,193.13,,,,,,,,,,,214.05,251.61,249.53,255.13,254.09
2024-08-13 22:19:38.484000,L8,290.53,206.75,216.84,182.67,,,,,,,,,192.41,214.33,216.32,214.87,224.93,231.54,233.98,242.50,240.87,243.81,247.80,249.00,248.47,247.10,245.31,245.59,250.09,258.65,259.51,265.65,272.05,264.06,258.84,256.32,246.21,240.75,215.11,,,,,,,,,,,,,,,,,,249.32,251.26,245.70,248.60,248.61
2024-08-29 22:19:45.744000,L8,300.69,211.14,221.39,189.97,164.74,,,,,,,175.16,200.83,225.67,228.08,230.08,236.25,231.87,232.86,253.18,187.37,,,215.90,186.39,242.88,186.99,257.34,268.27,272.82,274.19,278.02,282.06,277.07,268.64,266.04,261.39,258.83,253.34,251.93,253.85,264.29,256.23,248.32,249.17,233.72,226.53,190.78,236.95,262.19,249.32,240.40,,,,249.04,261.58,261.77,257.80,261.87,261.71
2024-11-17 22:20:02.598000,L8,300.57,269.99,236.58,203.66,175.16,,,,,,171.91,185.25,214.57,238.61,239.48,246.21,251.81,257.05,261.71,266.50,271.14,274.14,282.33,284.76,287.45,286.60,282.25,290.00,294.44,297.59,293.90,300.78,302.43,296.25,292.96,290.05,295.89,287.29,293.58,291.34,293.78,291.68,294.66,295.15,291.24,295.51,285.63,291.52,287.85,287.98,292.71,289.37,292.69,297.26,295.67,291.93,288.76,282.49,280.49,281.31,271.29
2024-12-27 22:20:09.787000,L9,299.17,269.95,230.98,198.86,173.96,165.69,,,,,171.17,185.15,212.97,237.51,239.69,244.50,252.00,257.41,260.64,266.00,272.33,275.26,283.63,286.67,286.90,288.93,286.70,290.34,293.37,293.38,293.85,298.37,301.44,297.13,291.76,290.29,290.07,287.33,291.70,290.05,295.06,292.43,295.99,295.00,292.09,297.13,287.54,293.76,289.00,291.11,294.48,294.71,298.79,300.35,296.39,293.16,289.07,284.22,284.63,281.73,272.27
2025-01-12 22:20:09.312000,L9,268.33,192.34,199.13,162.86,,,,,,,,,185.61,210.23,211.51,214.00,222.83,229.56,234.58,239.68,242.04,246.56,256.14,258.93,257.03,260.94,261.60,261.69,264.29,264.68,264.79,269.60,275.60,269.29,265.74,263.06,266.47,265.81,267.66,264.33,258.61,262.26,268.49,269.11,266.95,271.91,258.26,253.42,257.54,254.45,242.60,247.12,257.41,267.72,266.93,268.89,262.58,257.85,256.27,256.95,247.25
2025-01-20 22:20:01.302000,L8,307.03,282.24,229.99,196.75,172.55,,,,,,170.45,183.09,211.98,235.36,239.35,243.73,251.55,255.44,258.48,266.13,270.21,274.40,281.14,284.58,287.30,286.40,284.32,288.51,290.76,291.54,292.00,295.61,299.70,296.18,290.18,287.91,286.59,285.79,288.49,286.74,290.76,288.82,294.23,292.80,294.63,295.49,287.23,292.27,287.30,289.83,293.10,294.37,294.96,298.80,294.73,292.45,287.20,284.05,281.26,281.42,268.42
2025-02-13 22:20:10.653000,L9,300.70,270.91,232.76,203.40,174.95,168.90,,,,,171.17,186.18,213.46,237.21,239.48,244.31,252.19,256.50,261.01,266.72,270.30,276.60,281.83,286.37,287.61,285.94,287.68,287.56,290.71,293.45,292.34,295.97,300.79,295.04,292.14,287.35,287.88,286.97,290.40,290.86,292.41,291.02,293.03,294.15,295.80,293.74,290.54,290.92,289.56,287.97,295.56,295.25,294.40,302.28,295.52,296.67,287.69,287.65,282.90,284.23,269.14
2025-02-21 22:19:55.138000,L8,303.00,269.27,232.63,201.85,175.56,,,,,,171.78,186.21,215.60,238.10,239.84,246.72,252.94,256.83,260.67,270.58,273.25,276.03,283.76,288.08,287.64,290.73,286.87,289.83,293.94,294.29,293.92,296.69,300.74,297.08,291.88,289.38,288.45,287.08,292.25,287.35,291.67,290.66,292.86,290.38,293.30,293.96,288.21,290.25,283.88,287.01,292.14,292.15,293.01,298.41,291.16,291.07,284.67,281.41,281.41,280.29,268.60
2025-03-09 22:19:50.412000,L8,304.93,274.51,235.64,202.74,176.31,166.88,,,,,171.86,185.22,214.21,236.78,239.17,241.53,251.11,255.29,260.13,268.18,269.92,275.42,282.74,284.04,285.78,284.30,282.23,288.52,289.46,292.07,291.83,295.74,299.17,294.15,288.23,286.22,286.69,285.94,288.93,288.00,291.54,296.60,298.37,337.95,318.27,303.18,294.05,287.57,283.86,287.39,290.29,288.82,287.41,294.57,290.65,290.37,283.36,276.72,272.40,273.75,262.55
2025-04-10 22:19:34.602000,L8,,,,,,,,,,,,,,,,,217.21,223.58,233.12,221.31,217.30,208.13,,236.07,229.69,236.23,233.45,243.52,241.75,249.09,241.62,253.21,266.70,268.44,258.23,258.26,257.46,255.62,260.31,260.74,267.02,267.76,268.63,270.63,265.71,271.12,260.53,264.54,261.50,261.91,267.41,262.34,271.40,273.96,270.59,266.79,261.60,255.71,255.04,256.09,248.20
