dates,satname,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0110,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141
2005-01-22 21:58:02.481000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.61,197.36,185.33,202.44,214.95,227.05,231.70,242.77,250.26,254.22,261.78,260.72,261.83,260.10,245.19,244.31,263.84,273.81,261.34,247.71,268.90,302.24,309.44,309.03,311.95,296.55,473.01,467.70,492.82,282.74,282.16,,,207.27,332.20,333.17,332.93,351.85,333.36,,,,204.67,354.41,431.40,475.44,454.62,463.20,451.84,486.81,478.13,433.79,385.35
2005-02-07 21:58:15.209000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.03,196.64,205.53,212.77,213.42,233.84,248.32,253.14,262.15,261.14,263.17,268.45,,,252.12,269.14,259.31,247.24,268.01,286.66,291.79,298.24,310.66,300.58,482.56,473.50,495.49,277.37,284.24,,,207.79,340.65,348.61,341.87,346.55,308.02,,,,201.89,375.38,433.57,459.88,456.26,462.16,450.23,494.19,486.57,438.55,360.50
2005-02-23 21:58:31.621000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.38,203.94,214.55,222.74,223.20,226.63,240.01,246.34,254.18,250.30,253.56,261.02,,,,271.21,257.22,249.53,271.93,293.02,300.33,301.72,302.98,293.46,477.21,475.07,487.81,285.07,278.53,,,207.30,337.31,338.69,340.05,350.89,327.43,,,,201.93,371.60,430.81,469.43,451.52,459.00,446.52,490.17,480.75,439.23,387.26
2005-03-11 21:58:44.158000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.61,189.45,197.72,213.24,230.18,236.65,229.94,246.16,254.46,260.38,271.86,282.92,286.27,292.13,284.61,285.48,310.14,350.86,347.69,357.31,350.18,346.70,321.65,307.91,327.58,329.89,344.92,348.20,344.63,334.81,484.64,489.99,504.18,320.82,319.46,271.28,337.51,358.89,372.07,382.48,383.01,368.57,360.38,235.22,293.45,369.46,408.12,412.51,451.76,488.87,469.89,470.53,463.32,502.56,492.58,454.89,433.39
2005-04-03 22:05:04.358000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.65,197.62,196.51,197.09,193.96,193.33,180.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.65,,,,,,,,,,,,,,,,,,,,,236.73,264.64,,
2005-05-30 21:59:15.499000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.48,209.18,225.83,231.54,228.71,224.06,237.56,240.03,248.03,252.06,256.49,253.98,245.02,,222.96,237.42,222.37,234.74,,,,,,442.66,438.88,464.50,,,,,196.72,330.20,339.16,326.50,335.15,334.27,183.25,,,186.20,332.47,374.25,439.77,431.73,432.62,411.84,456.87,444.05,407.28,291.71
2005-08-25 22:06:05.194000,L5,,,,,,,,,,,,,236.38,246.19,241.30,262.52,352.31,265.45,260.44,232.21,216.14,233.27,311.18,269.27,267.33,264.54,267.51,269.83,278.96,311.77,283.69,255.42,265.83,232.80,227.03,415.26,348.29,260.27,242.71,231.86,208.37,352.00,281.78,330.79,222.00,222.99,199.43,,301.47,231.39,212.21,216.05,228.58,360.21,311.62,262.55,247.26,262.89,242.47,227.81,234.09,229.35,229.12,216.41,241.78,251.10,281.64,289.85,254.94,247.85,234.79,216.69,,,,,,,,208.09,212.60,224.19,261.48,249.22,254.01,259.44,419.16,244.73,203.17,,198.94,201.15,200.52,218.30,226.31,240.22,260.28,431.77,427.36,223.38,221.17,209.83,198.34,195.82,210.31,277.39,223.72,207.43,196.55,194.62,217.74,192.63,,,173.85,,,,187.32,197.34,200.64,240.99,234.38,241.01,259.27,211.47,199.20,202.14,229.80,245.96,244.81,,,,,,,,,,,
2005-09-03 21:59:56.285000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.95,289.38,237.23,251.27,247.09,243.22,247.43,253.43,277.20,269.05,272.63,270.80,279.60,287.89,288.40,296.96,318.84,307.87,310.39,311.99,325.05,316.88,336.41,372.14,391.11,339.78,344.39,351.79,355.03,346.14,496.33,506.31,506.65,329.75,328.99,283.38,342.01,370.92,378.45,382.57,384.38,377.92,380.18,295.03,318.63,245.92,500.71,477.53,452.84,485.32,477.41,473.14,475.88,511.76,507.55,473.59,441.09
2005-09-19 21:59:56.928000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.27,347.33,296.05,,,,,,,,,,,,,,,,,187.35,209.13,233.50,255.14,260.67,279.73,281.83,287.09,271.66,283.31,328.25,293.59,276.95,290.02,286.15,283.89,292.92,302.83,329.25,333.75,332.26,355.18,322.66,483.66,485.31,492.74,313.53,290.08,265.28,310.42,342.47,355.68,358.13,352.95,362.19,347.87,206.48,184.93,182.66,239.64,399.30,443.76,481.98,459.21,497.85,468.72,490.99,479.93,437.35,400.12
2005-11-22 22:00:23.113000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.35,200.94,192.91,209.94,218.97,230.73,234.81,245.86,252.04,261.59,271.17,260.33,261.58,258.28,,,172.63,253.91,246.20,235.23,266.27,307.33,308.52,311.38,302.71,298.37,485.17,480.03,503.17,292.43,279.88,,,223.15,345.20,347.90,344.16,357.07,338.55,182.44,,,218.81,377.54,440.03,483.15,458.92,460.96,452.37,501.71,491.69,442.89,399.38
2006-04-15 22:03:30.798000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.37,195.88,196.46,213.73,234.36,249.40,249.04,247.11,252.17,257.71,262.97,269.47,280.38,283.66,284.40,291.01,302.22,299.40,293.99,293.54,300.56,306.92,288.79,286.36,302.66,318.88,326.20,328.10,333.89,322.84,488.81,488.72,505.46,314.66,305.21,267.31,326.97,345.21,354.42,366.06,373.44,368.85,372.48,357.78,323.35,402.24,412.87,439.14,450.58,491.70,475.65,466.54,469.89,503.43,495.36,468.75,426.39
2006-07-04 22:04:41.660000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.02,202.04,209.80,223.07,228.89,233.08,234.58,249.27,248.33,257.49,260.08,251.54,250.95,251.12,259.91,267.64,258.56,245.24,266.78,296.46,296.42,300.26,306.16,292.55,461.00,455.27,480.02,288.55,274.53,,,315.80,331.29,337.01,320.99,339.76,332.76,187.10,,,192.64,347.46,405.36,466.51,437.70,450.92,433.19,481.93,478.32,429.14,384.63
2006-10-24 22:06:02.805000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.75,251.16,238.79,306.47,328.96,194.67,,,,,,,,214.37,212.21,230.39,251.82,244.89,232.27,243.93,249.52,250.52,265.94,310.12,318.17,324.30,328.36,327.98,307.78,306.91,309.88,329.60,327.08,340.32,349.72,336.61,340.03,339.08,338.41,335.94,330.71,495.94,503.05,510.58,342.89,304.92,302.88,345.90,370.05,382.63,383.48,374.23,375.56,384.34,368.94,371.45,426.06,421.42,449.88,453.05,484.23,464.15,470.12,468.24,505.91,495.92,456.26,425.91
2006-12-11 22:06:28.205000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.11,190.18,189.14,192.77,200.97,202.82,202.54,178.51,,,,,,,,205.88,239.07,245.39,244.16,269.24,280.46,289.03,295.41,303.91,315.83,326.41,331.22,342.66,350.86,357.35,356.45,345.08,370.68,363.37,350.37,363.82,384.22,372.93,349.52,383.91,391.01,398.05,402.13,401.99,,,,379.07,395.54,372.51,290.50,250.51,307.46,417.88,437.94,438.49,444.71,446.05,275.65,265.16,262.81,301.14,440.79,507.09,,,,,,,
2007-01-03 22:12:49.248000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,170.66,208.22,224.60,234.37,229.15,229.19,228.86,219.96,214.92,206.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.51,194.49,195.57,178.27,188.53,183.76,188.85,195.64,206.01,205.82,208.13,210.26,197.74,197.88,196.17,187.56,185.83,191.47,191.54,173.50,,,,,,196.84,214.82,212.04,,,,,,,,,,,,,,,,,190.52,234.08,238.06,216.62,237.91,221.88,221.78,178.22
2007-02-13 22:06:47.368000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.11,205.12,215.39,224.79,228.04,234.82,239.42,245.50,247.98,252.12,248.33,256.67,249.44,240.13,254.33,279.55,266.63,252.91,279.76,296.49,296.34,305.04,299.98,288.90,466.74,473.75,489.91,287.29,264.99,,,206.28,329.22,332.23,329.92,349.64,337.50,169.71,,,208.02,360.82,424.50,475.40,452.18,447.71,443.13,487.96,468.86,426.84,390.51
2007-09-25 22:04:48.945000,L5,,,,,,,,,,,,,,,,,,,,,477.18,457.33,342.82,390.47,484.75,,,,,,,,,,,,,,254.66,336.58,241.23,,,,,,,,,,,,,,,,,,510.85,520.24,267.05,331.86,349.72,231.40,304.34,304.98,262.91,253.06,252.25,238.05,167.48,,,,,,,,,,,,,,,,,176.91,207.90,224.63,224.23,255.51,271.33,281.18,278.95,281.32,284.13,286.76,304.48,298.63,296.96,280.73,282.45,310.86,269.78,297.54,324.18,331.20,337.50,364.09,349.79,354.54,339.49,342.42,344.56,,,,363.71,343.25,349.41,362.19,374.87,384.72,392.33,413.70,408.03,406.91,403.35,388.62,382.68,424.20,485.23,540.45,,,,,,,,
2008-02-16 22:02:22.163000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.64,206.69,220.12,232.18,238.09,242.36,250.64,256.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-29 21:55:24.451000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.64,199.93,201.44,212.15,224.54,232.28,231.91,242.94,249.47,255.98,262.81,264.22,263.92,269.69,266.38,267.78,279.25,288.80,281.04,264.37,291.55,304.61,305.17,305.38,306.13,306.77,475.18,482.41,486.30,299.91,276.08,,,324.35,342.96,352.45,347.01,355.46,339.56,179.04,,,215.41,386.58,438.50,467.68,444.79,458.84,449.92,486.05,476.46,442.95,396.64
2009-02-02 21:57:22.411000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.70,197.90,194.74,213.82,213.50,227.50,228.10,241.11,249.10,254.26,256.59,258.47,260.29,265.62,262.19,257.51,261.13,275.86,267.35,248.65,279.87,291.71,297.23,308.28,308.47,303.80,470.21,471.75,489.59,291.08,278.66,,,313.56,338.54,340.26,338.59,347.91,330.98,,,,222.16,371.13,424.50,467.40,451.77,451.59,444.05,488.60,476.83,436.15,385.17
2010-02-21 22:02:44.773000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.64,488.41,499.37,361.68,390.70,278.47,491.02,410.25,420.62,491.36,313.99,,,,,,170.47,241.84,246.35,250.12,255.36,273.52,276.27,315.62,287.51,305.05,281.77,278.39,287.82,290.13,273.86,268.20,293.00,311.50,313.54,314.77,313.13,314.98,381.50,489.98,485.61,306.35,293.30,218.24,289.48,336.05,352.94,355.72,361.94,385.48,388.92,232.98,221.59,,,,,,,404.06,432.30,484.35,474.82,430.68,404.56
2011-01-07 22:01:44.406000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.35,195.08,207.21,222.89,230.06,234.61,245.82,252.90,257.48,256.01,251.92,261.39,262.29,256.30,270.25,277.40,268.90,246.43,283.91,291.58,300.45,303.29,305.34,300.23,471.19,474.25,490.37,288.00,274.12,,,205.86,331.20,336.16,337.02,348.53,328.84,,,,214.65,357.00,427.14,467.58,449.85,454.93,448.17,486.17,474.79,430.11,384.67
2011-03-12 22:01:43.554000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.86,210.55,218.07,227.40,235.46,239.16,246.57,252.88,257.29,248.98,248.92,258.69,252.05,248.64,256.06,266.62,251.62,242.44,278.70,298.62,305.14,307.26,308.32,301.77,469.48,463.70,485.87,290.57,278.92,,,304.00,333.20,336.92,332.43,347.99,333.09,,,,208.95,362.35,425.38,473.30,452.95,450.67,441.46,485.23,468.44,429.60,387.92
2011-03-28 22:01:38.376000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.88,191.04,199.66,209.09,200.14,220.43,225.03,229.28,229.80,225.99,233.53,,,,247.63,238.97,216.64,250.83,268.96,277.57,285.72,279.76,272.24,,,,265.80,244.30,,,,187.32,184.46,273.29,309.02,,,,,,,,,,,,,251.63,364.15,
2011-04-13 22:01:34.017000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.82,181.83,197.55,207.97,216.00,229.81,231.09,238.91,243.64,251.15,253.28,257.96,256.12,260.55,254.83,251.82,265.68,279.83,270.64,252.04,287.53,302.05,305.75,309.01,305.33,299.98,455.65,447.39,471.42,300.10,280.76,,,310.93,334.48,344.50,337.52,352.22,342.58,,,,211.26,358.06,417.89,468.82,456.39,443.24,425.08,468.58,454.30,415.14,372.71
2011-09-04 22:00:27.603000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.67,181.27,192.22,205.42,220.12,229.21,235.90,240.82,244.81,258.05,264.39,266.49,265.73,270.32,265.72,262.95,275.56,286.86,275.40,249.93,288.07,301.71,303.38,311.83,310.87,304.02,474.12,470.37,,299.55,278.76,,422.75,441.89,441.72,430.09,436.14,467.38,477.42,479.22,484.04,,202.42,353.77,424.58,474.36,443.87,451.42,441.44,521.87,483.20,440.89,389.74
2013-05-11 22:19:55.208000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-20 22:13:50.559000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.25,188.91,214.80,227.72,236.25,243.19,242.18,249.86,258.61,263.24,266.89,260.29,271.88,276.08,252.46,263.03,283.22,269.66,262.24,288.07,297.56,306.97,311.02,311.11,305.86,461.74,452.31,487.31,295.90,274.40,,290.44,281.68,346.84,348.12,325.69,332.57,343.03,,,,196.20,348.09,404.85,466.15,434.90,451.19,430.13,481.89,481.73,431.72,396.64
2013-06-28 22:19:33.252000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.10,208.05,,,,,,,,,,,,,,,,,,,,,236.77,234.64,228.73,
2013-06-28 22:19:57.207000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.51,209.44,,,,,,,,,,,,,,,,,,,,,237.88,234.60,231.59,
2013-07-07 22:13:48.209000,L8,381.81,481.77,339.95,471.69,281.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.76,203.98,220.83,214.94,217.65,267.94,255.42,250.76,249.14,255.81,266.71,271.54,271.23,294.79,277.65,276.39,248.78,260.29,286.72,270.18,263.36,289.61,436.00,319.61,338.64,330.34,353.05,469.01,459.22,530.48,554.89,284.04,264.53,295.04,320.33,341.54,352.73,323.87,335.73,347.10,,,180.79,206.84,350.99,407.75,478.42,437.71,455.95,432.89,486.85,489.64,427.45,400.72
2013-08-08 22:13:49.700000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.24,216.31,199.59,217.48,226.35,231.07,244.62,250.15,247.34,259.35,260.61,262.77,255.10,269.73,268.91,251.31,264.01,281.78,267.54,261.04,289.53,300.86,308.46,309.63,308.92,303.54,463.04,509.23,519.95,296.78,277.57,,295.55,324.84,339.73,351.08,331.40,336.64,343.02,,,181.26,206.95,352.23,404.42,462.75,432.74,449.44,430.60,488.08,481.04,427.24,396.80
2013-08-31 22:19:38.558000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.19,237.36,229.00,173.95,187.07,190.29,182.30,179.80,187.56,189.92,184.58,189.51,181.92,184.84,199.41,206.27,197.79,265.26,197.04,201.88,201.48,251.24,269.93,214.83,236.45,197.95,,,,,,,,,,,,,,191.19,195.96,192.07,187.41,232.81,198.24,220.17,225.04,,221.04,246.23,236.23,231.53,,,,,,,
2013-08-31 22:20:02.513000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.86,228.84,247.51,246.06,242.61,229.64,248.35,242.89,232.22,224.60,239.05,226.34,207.90,199.47,205.97,197.69,264.74,196.69,201.54,200.89,250.82,269.65,214.42,236.34,197.60,,,,,,,,,,,,,,190.83,195.60,191.85,186.82,232.66,197.89,219.62,225.00,,220.43,245.80,236.31,231.31,,,,,,,
2013-10-02 22:19:28.820000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.85,279.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-11 22:13:41.596000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.41,437.06,484.07,370.29,436.23,460.58,421.61,425.89,543.81,542.05,302.48,311.44,,,,,,,,,,,,,193.43,229.44,247.75,239.51,249.36,235.64,260.04,,269.09,279.00,341.97,309.25,332.64,309.47,331.30,439.57,516.85,340.22,338.91,353.21,329.40,319.97,310.90,311.12,323.56,345.23,329.18,339.22,399.69,357.55,363.08,395.02,371.10,369.52,372.29,366.75,373.61,354.68,375.63,387.71,371.50,383.04,,,,363.90,403.14,425.69,404.18,338.50,351.77,406.72,404.84,367.05,378.94,445.64,473.08,430.70,440.18,441.87,475.41,534.59,523.43,,,498.59,533.92,441.50,415.89
2013-10-27 22:13:31.854000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.85,195.62,213.76,225.66,234.07,243.80,245.00,252.00,260.17,264.72,266.35,264.39,273.97,269.15,255.11,268.46,284.47,269.78,263.86,289.93,296.89,305.95,309.73,310.93,303.36,469.68,474.13,488.72,299.08,272.63,,,291.66,336.63,346.97,337.58,346.55,347.01,,,180.66,215.32,344.75,413.29,464.25,437.08,452.57,441.53,480.80,481.74,431.39,399.07
2013-11-03 22:19:20.378000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03 22:19:44.337000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.12,,,,,,,,,,,,,,249.43,450.90,,,,373.47,397.51,,,,,,,,,,,,,,,,429.36,464.44,,,,381.19,,,
2013-11-12 22:13:32.202000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.90,188.94,199.07,212.43,225.91,233.14,240.64,243.79,251.08,261.97,266.67,267.42,261.96,273.45,271.70,258.11,270.51,286.44,270.97,263.40,288.88,299.11,307.97,311.13,313.27,306.54,472.34,462.16,489.38,300.50,276.54,,285.72,287.70,341.66,346.11,338.45,343.79,344.50,,,,216.38,345.17,414.72,465.03,437.32,452.90,441.17,483.55,478.14,432.05,399.12
2013-11-28 22:13:25.971000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.00,195.27,210.88,224.25,231.97,238.87,242.44,249.92,258.93,265.23,267.26,262.22,272.03,267.99,257.53,269.20,284.82,271.04,261.03,288.81,298.45,305.00,308.89,307.63,306.04,465.74,456.17,488.48,300.24,271.24,,289.14,320.00,342.92,350.25,339.87,347.20,346.25,,,179.33,211.72,348.63,413.66,470.08,438.35,451.61,437.13,477.25,481.96,423.12,399.50
2013-12-14 22:13:21.591000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.98,236.20,290.10,279.70,,,,,,,,,,,,,,,182.59,259.96,285.09,363.78,,,,,369.08,368.44,,,246.03,345.68,365.53,,,388.58,190.10,222.63,225.99,372.88,368.37,409.79,404.51,298.52,215.95,292.60,402.53,427.25,315.05,218.36,223.66,228.00,248.63,257.88,411.21,412.75,271.15,435.84,296.11,280.86,498.36,486.69,493.33,540.06,480.22,505.76,457.54,490.16,529.15,554.09,505.50,348.56,331.66,334.57,336.32,333.91,377.32,375.36,446.62,,539.28,517.16,374.97,,,,378.06,370.57,391.63,398.73,405.71,409.13,419.77,426.09,420.06,410.23,418.20,416.79,422.78,424.39,434.15,540.92,,,,,,,,
2014-01-06 22:19:18.831000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.75,526.32,,,,,,,,,,,,,436.65,464.44,466.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31 22:12:52.806000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.57,195.25,202.31,213.09,224.29,223.57,242.02,247.58,258.67,259.47,253.48,261.06,268.49,277.88,290.77,294.62,285.06,283.84,287.30,277.54,291.38,272.26,275.35,320.36,310.29,316.64,323.97,326.67,321.33,478.29,474.52,507.16,313.84,280.53,324.06,325.65,357.64,358.62,379.25,361.17,368.13,371.37,368.45,354.14,281.82,345.99,356.88,452.98,491.85,458.98,461.05,463.98,486.36,486.56,448.50,413.93
