dates,satname,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107
2015-02-10 22:19:50.748000,L8,215.42,207.81,210.87,199.96,228.55,218.89,218.98,219.20,208.34,205.80,195.28,197.16,205.01,219.53,233.02,253.91,258.46,262.55,262.90,261.69,266.78,269.42,274.80,277.77,280.59,277.03,277.79,275.11,272.34,270.48,273.36,268.43,266.88,265.84,266.25,268.03,273.99,272.68,275.88,277.89,278.90,281.22,292.43,285.38,289.14,294.80,303.18,375.75,400.62,415.77,411.62,396.26,384.82,283.10,285.56,287.35,287.70,288.68,282.45,294.76,292.77,305.39,297.55,294.70,293.89,290.79,279.78,279.57,280.73,288.12,298.25,294.49,258.36,240.64,229.25,218.18,207.68,189.00,165.66,,,233.00,239.86,271.06,277.45,286.09,292.95,293.27,301.31,306.33,295.35,294.55,289.01,311.80,300.18,283.46,280.72,286.14,291.60,283.19,275.36,274.14,273.91,268.70,273.19,272.92,301.90,330.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17 22:25:59.091000,L8,191.98,195.18,211.63,191.18,225.44,218.70,217.36,215.54,206.71,199.82,196.72,198.71,205.42,224.45,234.49,252.34,257.34,258.21,258.29,259.75,261.56,265.38,270.80,272.80,275.23,273.82,276.75,281.58,267.31,266.58,267.85,263.87,265.06,273.73,261.20,266.40,267.12,269.42,270.84,268.97,275.66,274.88,277.70,284.48,288.96,293.47,290.67,295.19,294.60,290.93,278.00,288.65,281.28,294.25,291.19,287.17,287.72,294.11,280.88,286.75,286.47,289.54,293.24,291.50,284.80,284.62,273.73,276.37,278.20,279.60,289.08,279.69,263.91,253.98,238.07,247.43,234.25,182.06,,231.94,233.09,234.71,239.48,269.22,280.08,288.93,294.16,304.21,303.80,315.61,309.56,299.66,294.60,309.65,290.40,278.23,276.24,280.33,285.06,284.00,281.57,271.69,265.76,265.34,268.56,270.07,290.27,316.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26 22:19:46.745000,L8,190.81,190.37,210.03,184.44,231.92,217.82,206.93,213.72,204.02,188.40,193.87,196.68,203.07,221.78,233.89,257.30,257.81,255.85,259.51,262.21,264.55,267.08,272.08,275.45,276.82,274.49,274.76,272.47,267.67,269.94,272.07,264.02,265.19,267.02,264.14,266.10,269.77,272.07,271.66,275.27,276.35,279.13,277.87,288.34,288.29,292.52,293.77,296.98,294.12,290.29,279.22,280.04,280.75,278.77,282.25,284.04,282.53,284.60,284.47,293.90,292.18,296.92,299.44,298.57,291.84,287.53,279.30,278.59,282.52,286.69,298.70,284.82,254.87,238.83,230.01,219.50,228.10,188.42,,,229.66,235.05,241.53,270.86,280.26,286.61,293.15,293.72,303.38,306.23,297.04,294.37,299.77,317.72,299.60,278.89,276.59,278.94,282.46,278.92,275.02,273.97,266.31,263.99,268.35,268.03,314.29,332.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-14 22:19:35.284000,L8,191.12,206.59,208.38,197.17,225.66,215.90,219.38,218.55,205.40,205.02,196.73,196.75,204.56,220.46,320.08,311.95,329.17,256.98,261.06,263.96,268.91,267.26,275.33,275.76,277.06,276.01,273.30,272.34,270.25,277.00,273.55,268.72,273.36,270.99,269.47,277.03,308.27,274.56,276.19,278.02,277.12,281.05,282.93,284.88,290.97,295.10,296.78,296.71,295.54,289.32,278.08,285.88,282.38,282.77,282.86,282.51,282.39,283.45,285.60,287.69,289.21,294.54,296.39,296.98,292.79,286.78,278.60,280.13,280.53,287.32,297.82,289.79,251.35,236.86,228.03,220.26,202.70,188.49,222.36,,225.16,233.81,240.22,266.58,277.17,298.75,292.72,328.27,307.48,333.15,302.27,327.46,311.85,341.66,332.29,324.92,327.16,326.89,333.40,280.44,277.29,278.43,273.22,268.12,269.33,266.34,310.64,321.64,218.86,214.43,164.84,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15 22:19:22.587000,L8,190.29,197.24,208.60,197.47,201.11,214.78,215.21,218.62,206.22,207.92,195.53,197.17,204.17,220.83,232.92,250.52,282.61,250.80,272.01,262.10,275.74,281.01,288.31,283.05,282.47,281.21,283.06,286.76,292.13,267.46,284.32,266.44,273.14,269.61,260.33,263.47,268.38,268.27,280.25,286.32,292.62,282.10,283.53,287.68,297.19,293.10,301.80,297.12,309.96,292.18,277.82,300.01,298.34,291.01,282.83,291.59,296.48,296.17,286.16,300.30,289.54,306.40,295.39,295.59,291.94,293.11,279.60,285.67,284.12,296.79,297.76,311.71,250.33,245.43,230.67,249.21,203.82,186.54,204.54,,224.61,233.71,234.93,266.64,282.09,295.08,297.72,295.83,306.37,297.85,298.55,304.08,311.48,306.84,295.10,282.24,276.05,284.25,296.43,293.25,299.35,288.99,275.16,271.40,274.45,280.66,308.33,316.84,199.97,217.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01 22:19:12.426000,L8,,,,,,,,,,,,,,,,,,196.53,168.50,218.07,214.00,227.60,233.19,230.25,227.00,,,,,,,,,,,208.38,223.14,230.46,230.21,228.13,235.56,238.29,244.91,244.12,256.38,248.91,244.13,246.31,244.13,238.80,247.26,235.32,242.37,243.33,241.41,238.07,251.12,243.21,253.52,246.91,253.06,249.10,243.05,247.11,247.59,249.42,237.73,240.65,242.06,240.98,251.23,,,,,,,,,,,,186.69,228.38,241.35,247.45,251.02,215.03,,,,,,246.03,248.35,234.78,224.25,239.92,242.59,238.91,241.93,237.05,218.53,227.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-24 22:25:14.229000,L8,194.91,202.57,210.38,200.39,201.30,218.25,222.24,222.86,208.78,211.35,196.87,199.09,203.42,222.37,239.97,261.09,257.20,256.36,263.28,263.12,260.79,271.05,276.78,302.21,304.52,270.00,267.49,264.88,267.32,281.20,276.37,269.87,270.38,266.95,333.42,318.13,297.09,278.04,302.43,297.86,312.41,343.60,300.77,304.64,305.20,300.79,300.72,336.71,372.60,287.11,296.70,282.10,284.04,280.41,287.88,282.84,281.35,277.24,284.35,283.70,287.86,290.05,292.15,293.85,290.90,283.07,282.55,278.96,279.85,293.12,302.04,296.68,241.79,212.03,229.54,245.21,208.37,196.61,167.71,298.84,305.93,319.94,319.75,314.82,309.32,326.95,334.27,323.79,336.67,344.24,338.44,336.85,325.59,326.18,316.66,321.06,318.97,326.34,282.53,297.83,348.56,326.36,274.91,275.04,298.18,316.44,325.09,331.79,,,,,,315.41,307.13,325.60,345.96,,,,,,,,,,,333.86,371.18,395.66,373.40,421.54,430.54,438.39,423.77,305.30,294.58
2015-07-11 22:25:41.633000,L8,,,,,,,,,,,,,,,,,,189.01,216.09,217.36,222.07,228.54,239.56,229.35,,,,,,,,,,,,206.44,224.37,224.37,230.20,225.97,231.33,243.92,239.77,243.72,237.36,247.27,240.47,244.35,238.57,244.59,246.02,230.45,230.53,244.57,241.02,240.50,251.98,242.74,253.22,240.43,251.19,247.61,230.19,241.65,245.65,246.30,237.66,233.01,239.15,230.39,249.18,,,,,,,,,,,,,236.49,238.83,235.14,222.73,,,,,,,,,,217.63,232.35,173.69,239.99,248.94,235.65,221.97,202.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05 22:19:36.851000,L8,,,,,,,,,,,,,,,,,,,207.34,212.14,221.27,235.56,243.01,234.39,229.62,226.46,233.81,232.96,238.08,240.59,221.80,223.80,236.18,232.13,217.76,218.19,,,,,,,,,,,,,,,,,,,,,,,236.97,242.16,250.80,239.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21 22:19:45.276000,L8,,,,,,,,,,,,,,170.64,184.26,215.06,191.13,209.47,220.82,220.74,228.61,235.79,242.74,232.39,233.40,225.41,234.20,224.07,,,,221.13,232.15,232.46,212.26,221.48,228.08,233.20,232.71,229.57,240.12,248.13,243.01,247.27,250.71,258.85,246.32,250.61,246.26,244.46,246.77,240.19,242.92,246.98,245.15,240.71,254.72,247.34,253.22,246.80,255.97,253.49,243.74,248.09,250.09,254.07,232.13,239.48,244.84,237.25,215.52,,,,,,,,,,,,179.20,244.81,253.68,247.76,259.42,218.97,241.41,246.56,,,,249.15,249.87,244.52,223.97,242.76,247.84,246.09,249.23,238.76,219.23,242.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-06 22:19:50.737000,L8,192.29,203.21,217.53,199.77,214.88,219.47,220.18,222.04,209.45,210.66,199.37,199.03,204.63,222.88,230.74,258.65,254.68,253.74,251.36,255.71,258.62,266.00,272.48,274.92,275.72,274.05,274.87,270.43,271.80,270.26,271.44,316.56,287.94,295.81,288.18,282.19,271.02,274.67,274.14,304.95,301.00,282.77,288.82,318.20,341.25,362.47,338.84,311.35,309.74,317.62,339.44,538.04,532.94,523.30,504.09,474.91,477.26,281.09,280.09,284.41,287.16,291.03,293.60,343.10,311.88,300.95,314.56,278.33,280.27,283.26,289.66,288.33,251.62,234.62,224.79,242.68,200.76,201.90,167.22,229.17,210.45,234.35,238.66,264.23,275.70,284.41,347.37,337.70,338.16,334.89,336.12,334.13,321.82,328.89,315.44,307.48,298.81,306.58,311.25,314.61,304.28,312.08,299.71,295.68,302.10,292.42,316.64,328.14,,,,,,,,,,,,,,,,,,,,,277.82,275.37,204.40,207.40,207.92,211.03,231.29,,
2015-09-13 22:26:05.653000,L8,273.80,297.11,288.19,353.72,288.92,287.54,294.65,293.46,298.97,338.09,429.24,346.99,326.89,330.22,316.85,271.73,344.83,361.57,305.46,319.89,328.78,284.26,299.83,309.35,302.37,307.82,335.21,339.75,334.29,311.63,364.92,337.42,330.31,394.92,368.86,343.84,368.13,359.47,337.18,360.33,355.78,399.70,386.31,362.75,378.11,370.19,381.62,369.81,382.31,398.36,390.15,412.96,412.08,346.70,366.60,341.32,353.30,318.61,338.56,335.59,345.23,341.44,332.43,322.43,365.08,380.63,482.06,495.13,,,,446.30,415.91,344.53,366.04,531.09,470.05,400.80,389.57,326.07,315.54,347.19,353.35,373.21,374.02,379.45,355.09,327.72,333.03,339.68,345.54,326.58,349.25,335.15,310.32,313.64,298.79,343.98,308.65,311.56,315.20,303.24,308.03,294.73,302.75,319.06,348.49,364.87,440.43,421.00,461.83,332.52,297.18,298.05,301.37,335.58,348.72,353.53,358.24,347.71,287.50,248.99,189.47,285.65,291.02,283.94,288.51,286.04,282.97,285.90,288.55,304.55,324.96,339.56,347.39,353.04,325.96
2015-10-08 22:20:00.596000,L8,348.28,353.60,350.65,424.81,529.41,469.72,524.08,431.89,440.34,450.07,456.27,433.08,418.89,371.49,399.21,377.31,304.49,322.63,327.56,313.76,314.36,333.49,325.09,314.15,349.29,345.95,344.21,406.16,482.07,502.08,519.45,514.05,451.37,516.15,450.53,399.87,451.73,457.81,454.01,507.45,426.81,420.74,407.04,408.88,404.62,394.67,408.02,385.31,404.93,403.78,407.20,412.52,404.85,419.62,422.06,420.94,545.05,515.25,545.00,502.44,452.72,378.42,373.39,390.26,415.72,423.78,418.54,478.21,446.47,475.11,506.16,530.03,,,,,,499.29,535.37,531.94,510.93,489.52,508.75,523.73,478.66,432.91,458.01,382.83,325.18,369.31,336.95,374.82,342.24,359.47,347.92,429.31,428.34,432.97,450.72,390.03,425.91,404.63,355.07,416.34,451.02,522.06,525.64,366.63,481.35,535.17,529.61,513.55,506.33,483.68,436.39,442.84,440.96,446.06,538.71,526.08,513.88,520.65,414.31,431.18,260.67,258.05,274.72,289.41,292.78,486.13,298.00,417.52,498.44,522.58,534.65,522.69,514.23
2015-12-27 22:20:07.153000,L8,,,,,,,,,,,,166.88,168.38,192.51,198.86,215.91,214.82,215.50,215.18,216.25,217.62,228.37,239.13,232.61,228.50,229.30,229.85,232.55,226.98,230.30,221.56,,226.68,224.93,220.31,,,,,,215.79,230.93,241.75,231.75,253.57,246.36,240.69,244.37,243.62,241.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.05,240.14,243.81,258.15,254.45,263.73,238.58,252.74,240.38,222.02,234.23,240.64,251.33,233.82,231.81,240.06,242.41,240.39,225.40,195.76,,,,,,250.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 22:26:15.584000,L8,183.45,192.03,205.61,183.71,198.31,214.53,199.98,203.01,204.65,182.03,197.25,200.02,206.09,228.75,239.61,253.82,256.15,256.42,253.39,254.81,257.34,264.10,267.35,273.75,271.30,265.57,272.02,266.41,263.73,266.23,268.51,261.50,265.24,260.16,259.53,264.19,270.08,271.29,272.15,271.59,309.43,331.68,286.45,290.84,292.30,294.04,292.35,293.52,292.15,289.45,283.32,279.79,281.18,280.75,277.95,279.28,280.95,283.32,281.73,284.52,288.38,296.57,292.90,288.79,285.84,282.07,276.63,279.23,280.44,278.92,290.29,282.17,227.84,232.88,230.20,239.92,204.96,189.78,,,,228.87,240.84,266.31,280.91,290.30,293.80,293.57,301.16,304.90,293.22,289.89,289.19,315.50,295.08,279.68,274.50,277.98,285.10,279.55,273.95,270.42,266.85,264.75,268.90,271.80,290.36,325.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-13 22:19:56.477000,L8,189.43,190.82,206.86,183.36,201.02,214.67,230.61,209.44,206.01,186.25,195.02,198.08,203.94,221.30,231.99,256.93,255.53,256.50,251.54,255.27,258.43,263.54,268.40,273.95,270.23,272.05,270.41,266.13,267.67,271.16,271.82,271.33,264.28,263.61,258.02,264.57,271.15,278.61,273.16,267.68,276.74,273.30,289.01,291.04,295.85,293.92,302.42,300.45,299.33,287.23,277.23,276.15,285.04,283.19,281.34,288.08,286.62,284.22,282.28,287.74,290.78,291.73,293.53,293.95,284.88,285.57,275.96,279.59,282.37,291.98,290.50,279.69,227.89,234.61,226.24,237.67,200.90,196.17,168.85,,,230.49,241.44,266.73,279.49,287.56,294.78,291.85,302.90,303.60,298.01,296.86,297.06,312.29,300.04,280.64,277.86,279.84,286.78,280.98,274.86,273.97,267.25,265.68,268.92,266.98,287.58,322.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-20 22:26:03.799000,L8,314.98,322.45,300.21,384.75,372.13,387.47,427.62,419.55,470.75,472.04,470.36,441.42,410.08,415.77,431.75,441.73,453.31,430.34,440.11,413.96,417.34,419.85,408.73,405.59,427.62,453.05,478.80,461.25,441.51,411.52,464.46,493.05,323.62,325.55,352.53,348.66,328.36,368.77,426.52,444.87,421.09,395.88,400.92,413.20,466.34,410.92,403.85,389.14,393.45,397.92,403.58,341.67,398.71,323.94,396.83,400.55,395.72,436.73,456.46,436.45,452.77,392.85,344.33,329.33,337.29,378.51,363.86,423.39,350.47,382.70,407.99,420.69,417.04,389.60,371.85,434.46,427.69,360.10,409.09,195.82,181.79,340.69,340.79,378.40,341.88,345.25,355.97,418.62,337.06,379.11,369.63,352.96,421.40,462.56,318.42,316.21,341.29,366.56,419.56,342.62,435.89,413.15,308.83,417.47,354.36,323.62,331.81,401.57,369.54,359.75,410.46,339.81,332.39,477.06,,426.46,382.55,360.05,527.84,426.73,482.28,408.57,439.16,390.87,238.34,239.74,245.56,244.48,255.92,174.18,172.70,180.39,185.01,187.63,209.69,203.51,206.60
2016-02-29 22:19:53.146000,L8,,,,442.47,455.57,466.64,188.56,186.05,230.12,214.96,205.31,202.53,210.66,224.12,234.03,261.66,256.15,254.24,257.98,259.93,263.68,266.26,272.37,275.54,275.21,272.92,274.07,273.36,271.85,275.94,302.99,272.41,274.93,274.75,266.67,263.92,270.01,272.98,279.53,281.33,287.60,286.12,292.28,294.65,300.68,303.33,301.19,300.72,298.97,293.65,278.41,280.57,283.60,295.33,282.91,290.00,288.05,287.63,288.99,298.22,292.60,298.54,299.32,324.60,290.35,283.60,279.53,280.63,282.67,285.62,296.06,289.30,263.28,252.90,272.71,264.20,229.03,201.73,182.74,,,224.98,231.04,262.38,276.93,283.53,296.54,296.32,348.90,377.79,365.53,358.75,302.23,329.27,323.67,325.12,302.39,344.74,288.37,285.17,279.82,277.02,314.03,266.29,275.21,273.19,306.78,328.16,,,,,,,494.02,508.42,484.58,531.18,,,,,,,,,,,,,,,,,,,
2016-03-07 22:26:02.901000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.52,220.13,216.77,177.49,239.72,235.07,237.28,239.42,244.54,232.03,242.45,243.06,242.76,245.02,237.85,239.58,235.84,233.22,230.00,245.57,222.01,246.33,237.94,251.96,250.53,243.89,255.33,254.26,243.68,238.71,243.56,243.70,,,,,,,,,,,,,,210.10,248.24,258.95,265.72,273.71,262.37,260.81,255.75,248.95,236.41,243.13,246.89,288.35,278.12,234.47,239.81,277.41,275.58,269.16,266.11,241.50,262.54,265.61,267.63,235.89,269.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16 22:19:48.512000,L8,186.56,196.03,206.73,199.05,203.35,215.69,226.03,217.50,205.93,205.66,196.80,197.12,202.85,219.64,232.35,251.49,253.15,254.36,251.31,253.94,257.63,261.06,267.07,272.41,270.06,268.77,267.91,265.55,264.99,267.41,267.81,262.81,263.62,262.77,260.34,260.28,266.89,268.38,273.16,274.10,276.61,275.36,285.76,287.82,294.89,290.85,290.71,294.15,294.41,289.94,280.09,277.74,286.82,282.77,281.00,282.67,284.68,282.55,282.28,286.43,288.56,293.74,295.58,293.16,287.41,285.86,275.47,279.33,278.31,283.00,290.25,281.47,257.03,244.30,224.94,241.97,223.52,198.55,168.51,,,231.69,238.36,263.47,278.29,285.86,293.86,291.69,302.98,299.92,295.76,289.40,316.16,320.14,302.40,283.93,275.76,280.43,283.99,282.22,274.60,272.61,265.64,267.18,269.56,266.87,306.60,331.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-17 22:19:33.425000,L8,,,,,,,,,,,,,,180.83,186.62,208.78,184.40,206.16,215.91,198.62,208.87,222.51,241.63,217.18,,,,,,,,,,,,,218.71,220.04,224.95,219.47,220.65,237.18,230.43,234.41,233.74,245.67,240.06,243.04,241.43,246.87,237.38,238.24,235.94,243.65,235.35,240.56,242.76,242.48,235.80,235.32,244.48,247.68,214.64,215.72,180.02,,175.26,240.03,235.57,223.05,,,,,,,,,,,,,174.45,238.78,227.59,217.90,226.78,,,,,,,,,,224.04,238.49,234.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-24 22:25:40.542000,L8,,,,,,,,,,,,,,185.62,185.37,211.78,184.36,207.17,214.99,208.02,214.07,227.24,237.22,227.90,229.03,,,,,,,,,,,,218.68,221.67,225.88,218.37,223.71,240.03,225.32,238.19,242.32,167.36,,244.49,242.93,249.29,240.53,240.54,238.33,241.96,238.07,239.84,246.53,235.11,245.94,240.05,247.65,246.80,230.01,241.07,242.77,241.94,216.63,232.70,242.17,222.24,,,,,,,,,,,,,169.78,231.40,229.76,230.64,230.85,,,,,,,,,,,,,229.41,236.38,164.98,220.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26 22:25:48.587000,L8,,,,,,,,,,,190.70,192.46,192.64,213.35,226.26,244.59,245.06,248.63,247.06,244.39,250.85,256.27,262.28,273.02,260.94,258.65,263.98,266.80,262.00,264.04,258.76,257.46,260.50,262.49,255.96,254.88,257.11,269.08,272.34,279.64,265.28,282.15,270.64,278.48,289.67,292.17,294.38,298.82,290.39,294.14,281.49,279.94,281.14,279.52,286.12,288.59,290.79,278.58,286.98,285.88,303.62,296.89,292.94,293.18,292.09,285.14,286.21,290.50,296.82,325.60,321.17,317.09,256.54,242.75,258.74,268.91,222.60,196.07,,340.17,340.86,358.24,353.60,359.40,361.90,365.00,373.87,367.32,364.85,328.48,321.64,310.84,328.74,321.40,304.82,310.97,305.03,282.20,315.69,314.51,290.42,284.52,271.77,278.95,287.87,303.35,312.47,332.97,,,,,,,,,,,,,,,,,,,,,243.61,261.34,267.22,279.04,,,,326.88,332.93
2016-09-08 22:20:12.615000,L8,183.35,203.55,226.93,219.32,225.66,230.66,237.60,236.95,234.91,233.27,204.07,210.37,220.90,233.44,238.87,255.00,257.78,261.56,255.75,256.87,257.46,258.63,266.10,280.79,270.81,268.92,263.24,265.59,264.58,289.02,263.11,259.89,263.01,264.56,261.48,266.34,267.60,275.13,277.01,295.56,278.63,274.47,281.92,282.67,288.20,292.42,325.57,363.55,356.57,357.07,359.55,355.36,361.30,282.30,285.75,279.38,284.24,281.95,284.86,283.61,290.65,292.87,293.65,295.49,286.14,282.01,281.44,285.21,285.82,286.42,288.97,296.94,256.43,240.00,233.23,223.14,207.69,202.49,170.47,230.76,204.51,236.80,240.86,269.70,277.63,288.26,293.35,290.14,297.57,304.76,291.64,286.26,296.30,318.91,307.47,298.42,297.81,313.06,308.40,318.24,328.26,279.27,266.23,268.46,277.22,269.88,315.26,334.20,223.33,178.69,164.38,,,,,,,,,,,,,,,,,,,,,,,,229.52,229.22,223.09
2016-11-18 22:26:30.748000,L8,174.47,200.15,221.20,209.08,217.67,223.02,235.28,231.32,207.89,216.57,199.58,201.90,216.83,230.21,241.66,254.59,253.81,256.03,254.62,259.30,261.11,256.80,262.33,258.61,260.57,257.32,239.67,248.48,260.96,281.35,207.74,262.20,262.28,264.86,262.64,260.80,264.42,266.45,272.81,260.97,259.72,268.03,278.50,280.36,287.49,363.00,369.06,361.28,356.95,351.89,350.37,344.63,352.64,277.88,276.22,277.93,278.76,274.74,279.01,281.49,311.62,291.90,311.00,290.01,302.80,296.10,284.47,271.82,287.64,266.80,276.25,278.19,253.08,226.23,229.52,218.82,200.41,171.21,,,,234.03,234.37,267.44,277.26,284.75,293.52,291.44,298.43,303.89,294.25,330.27,301.44,308.02,310.80,296.69,295.29,282.72,296.72,299.25,284.48,278.76,264.97,266.51,275.85,272.71,302.24,328.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04 22:26:29.548000,L8,394.33,415.12,413.17,402.61,401.41,400.34,422.17,412.45,393.04,388.66,328.76,395.68,400.96,406.69,421.94,435.97,446.34,394.42,293.34,290.11,299.56,277.17,277.81,279.36,281.18,275.28,288.13,316.34,373.67,361.41,369.47,361.86,297.66,348.52,294.22,338.85,343.52,356.08,355.10,350.34,346.64,348.53,360.68,365.20,365.93,373.72,383.12,379.59,378.68,357.00,358.20,362.76,366.12,363.11,373.05,371.46,375.92,362.56,369.33,306.57,401.67,382.68,387.37,407.29,423.24,419.22,457.89,442.89,311.87,338.81,370.51,400.56,465.20,457.65,400.51,392.37,398.26,382.84,369.18,340.20,339.09,335.47,343.47,339.54,351.80,351.79,358.29,355.92,345.91,451.34,432.31,441.85,,,504.91,437.41,310.80,321.53,356.29,439.06,445.29,330.94,370.48,322.77,430.71,420.57,466.94,,362.59,353.93,356.37,363.48,360.23,351.41,254.00,261.65,271.10,259.94,224.91,416.02,458.05,399.25,235.39,207.37,209.54,214.19,245.91,304.59,317.37,336.63,299.81,327.12,398.18,419.26,379.23,456.69,336.12
2017-01-14 22:20:09.164000,L8,395.89,371.19,305.42,298.50,299.11,308.25,309.25,380.72,425.21,418.72,424.86,459.83,396.23,395.46,384.89,384.06,385.17,370.61,388.42,382.14,379.67,423.25,411.32,396.92,402.56,381.37,389.21,391.09,394.23,396.80,387.98,398.31,390.04,365.76,357.50,346.88,353.82,342.20,343.93,350.41,351.79,358.45,369.75,371.44,380.23,374.81,383.96,387.82,391.33,375.49,364.89,350.69,356.71,346.95,353.68,383.03,379.33,387.94,369.20,409.00,403.69,405.97,436.45,429.96,449.21,438.95,451.70,431.12,470.85,454.81,457.02,478.00,371.38,446.64,453.24,444.41,,492.76,451.74,503.15,480.32,480.26,358.85,503.58,420.26,432.82,492.70,498.77,466.66,468.48,407.35,,,,534.60,475.74,535.28,445.88,367.06,,,,,,505.41,482.83,455.45,405.52,372.48,354.23,349.84,478.11,486.14,386.68,412.67,405.72,498.71,498.16,513.03,486.15,444.31,423.97,404.85,353.64,306.46,238.40,256.75,360.40,372.00,495.34,,,,,541.42,521.61,522.72
2017-02-15 22:19:55.596000,L8,177.82,197.14,208.47,205.26,214.81,222.82,237.15,231.26,213.28,212.58,197.74,203.03,218.91,228.81,238.57,252.69,260.23,255.84,245.91,254.45,255.26,255.62,265.94,269.56,260.64,266.78,260.49,258.52,259.20,262.06,261.19,261.78,259.61,263.08,259.55,264.27,269.56,273.30,275.69,279.92,276.81,277.67,275.26,290.10,286.99,293.89,287.15,293.30,293.86,294.58,283.44,279.75,282.09,285.20,281.91,280.71,287.45,288.86,284.71,293.64,292.47,293.94,300.56,301.65,289.12,270.05,272.27,279.42,287.82,286.68,293.99,284.72,256.28,234.81,236.48,240.53,230.12,186.69,181.29,,,237.26,232.88,265.93,277.00,351.97,348.76,345.13,334.12,336.03,332.42,328.30,345.22,341.43,329.15,285.30,280.96,325.00,304.35,285.58,286.98,276.57,268.15,266.75,271.08,267.81,311.00,332.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
