dates,satname,nzd0490-0000,nzd0490-0001,nzd0490-0002,nzd0490-0003,nzd0490-0004,nzd0490-0005,nzd0490-0006,nzd0490-0007,nzd0490-0008,nzd0490-0009,nzd0490-0010,nzd0490-0011,nzd0490-0012,nzd0490-0013,nzd0490-0014,nzd0490-0015,nzd0490-0016,nzd0490-0017,nzd0490-0018,nzd0490-0019,nzd0490-0020,nzd0490-0022,nzd0490-0023,nzd0490-0024,nzd0490-0025,nzd0490-0026,nzd0490-0027,nzd0490-0028,nzd0490-0029,nzd0490-0030,nzd0490-0031,nzd0490-0032,nzd0490-0033,nzd0490-0034,nzd0490-0035,nzd0490-0036,nzd0490-0037,nzd0490-0038,nzd0490-0039,nzd0490-0021
2013-12-30 22:16:01.055000,L8,,,,257.01,264.32,269.84,282.45,,,,268.13,299.48,292.13,286.21,287.22,286.53,284.93,290.18,296.61,298.45,297.40,297.26,308.14,319.11,326.28,327.00,325.13,318.15,317.78,319.00,319.23,311.19,305.77,303.35,312.61,315.13,308.04,305.65,308.00,298.53
2014-02-07 22:21:21.056000,L8,,,,235.27,254.89,267.27,268.36,252.37,283.12,296.03,293.10,297.78,286.65,259.88,201.78,194.23,,,,285.42,272.21,,,,,,,,,,,,,,,,,,,215.18
2014-02-23 22:21:08.076000,L8,312.82,325.94,311.85,291.32,301.72,309.86,308.57,318.68,333.45,322.42,332.51,330.07,327.37,318.89,310.86,320.48,328.12,317.50,323.73,320.47,330.12,333.83,335.77,346.99,360.05,364.26,358.22,359.57,357.08,350.86,346.16,343.96,344.12,342.23,342.65,331.86,328.48,335.60,339.63,327.51
2014-02-23 22:21:32.043000,L8,310.16,322.95,191.58,290.15,301.52,308.67,307.94,317.46,325.09,321.24,329.43,325.09,326.99,318.52,310.60,319.75,327.61,316.91,323.49,320.25,328.71,333.07,335.47,346.68,359.09,363.73,357.89,359.16,356.80,350.14,346.03,343.69,343.92,342.10,342.48,331.42,327.97,335.10,339.08,326.74
2014-03-11 22:20:55.957000,L8,419.24,357.46,340.20,348.28,328.55,351.22,340.53,343.84,367.05,361.34,379.26,436.06,390.17,423.49,372.04,353.14,354.37,396.83,413.88,416.13,365.30,421.10,391.88,373.00,386.21,400.44,439.66,384.11,366.87,371.17,397.05,405.96,400.94,369.80,358.42,351.94,380.75,389.44,393.32,362.79
2014-03-11 22:21:19.920000,L8,419.19,357.27,340.15,348.13,327.55,350.20,340.16,343.57,366.90,361.08,379.20,435.90,390.22,423.88,371.80,352.56,354.17,396.58,412.25,416.18,365.21,421.01,391.86,372.14,386.49,399.90,439.35,385.39,366.98,370.84,411.91,405.37,400.83,370.26,357.80,350.87,368.83,389.02,392.48,362.85
2014-03-20 22:15:01.497000,L8,,243.27,281.78,263.69,266.97,272.71,283.87,297.45,301.98,303.15,301.52,303.35,299.67,292.15,293.08,290.68,291.66,291.44,298.62,299.18,302.70,299.64,312.45,321.93,331.93,331.67,327.42,322.30,319.25,322.12,319.76,314.41,309.63,305.68,316.93,318.69,315.36,309.20,311.07,299.75
2014-04-21 22:14:29.865000,L8,345.34,357.65,330.97,305.28,309.51,315.25,340.92,345.47,360.20,362.52,365.91,364.25,360.41,369.38,364.88,364.49,365.47,360.82,358.99,377.88,426.86,387.39,397.08,403.90,392.42,408.27,457.70,410.43,397.31,377.46,408.34,397.79,394.17,398.86,401.86,430.40,442.02,394.55,390.51,369.32
2014-05-30 22:19:58.900000,L8,,,,,,,,,,,,,280.47,276.08,276.92,273.76,268.49,262.73,260.02,,,255.57,304.52,314.70,313.20,311.57,303.51,318.73,308.63,316.69,311.46,307.18,296.96,265.38,306.57,311.67,304.26,307.27,295.41,
2014-05-30 22:20:22.872000,L8,,,,,,,,,,,,,279.44,275.32,275.68,272.72,267.36,260.95,257.25,,,254.63,303.55,313.64,311.67,309.67,,,305.78,315.82,310.78,306.17,295.62,258.60,305.35,310.84,302.68,306.21,292.70,
2014-07-01 22:20:10.138000,L8,,300.73,282.78,267.31,276.41,281.32,284.01,297.63,304.41,308.27,302.95,306.38,303.53,307.37,300.73,299.74,298.57,285.34,298.10,304.39,310.59,299.82,332.18,330.60,338.43,334.45,333.99,335.64,328.72,335.02,327.70,328.77,323.93,315.32,343.80,334.16,322.22,344.44,331.04,304.72
2014-08-11 22:14:39.696000,L8,324.53,309.34,284.70,159.21,282.13,284.32,314.05,344.02,337.28,343.10,347.82,325.45,318.78,327.11,336.82,332.53,364.46,394.68,409.21,362.19,350.53,327.16,360.96,335.36,408.38,408.50,410.89,406.69,411.10,381.12,373.03,380.35,390.96,387.77,388.76,387.31,385.16,395.72,391.05,337.40
2014-08-18 22:20:51.886000,L8,283.44,299.78,280.07,171.79,269.00,277.21,282.37,295.94,302.81,308.50,305.54,297.17,296.88,292.41,302.09,297.40,301.84,297.97,302.63,301.53,315.93,299.82,330.10,330.22,336.12,340.16,332.92,328.16,325.77,326.94,324.45,321.55,311.34,310.77,328.81,327.85,324.32,319.55,317.48,301.35
2014-09-03 22:20:30.612000,L8,,,271.04,257.91,161.83,256.39,251.99,255.00,264.14,253.59,308.29,323.23,285.93,330.17,294.41,288.90,288.22,288.96,279.92,302.11,324.50,348.54,297.58,341.39,317.86,336.33,325.95,321.34,318.36,320.65,349.98,182.00,174.85,185.66,292.75,311.76,311.17,307.64,310.88,280.35
2014-09-03 22:20:54.579000,L8,,,270.95,258.02,261.58,256.61,252.16,255.29,264.62,253.59,308.59,325.20,286.10,329.85,294.53,288.99,288.20,289.20,280.30,302.75,324.20,349.70,297.82,341.89,318.60,336.78,326.23,321.36,318.51,320.64,349.90,182.24,175.83,186.71,293.03,312.05,311.21,307.63,310.68,281.07
2014-09-19 22:20:30.514000,L8,,302.48,277.13,262.71,267.97,275.69,288.46,295.96,305.02,308.14,303.12,299.66,303.96,301.17,296.94,298.58,294.89,295.85,305.15,308.14,317.45,300.69,325.78,330.78,338.78,349.84,353.68,329.75,323.35,327.33,328.89,334.98,313.69,310.42,330.32,333.08,329.39,336.80,332.73,305.19
2014-09-19 22:20:54.477000,L8,,302.53,277.03,262.37,267.80,275.70,288.78,296.19,305.47,308.50,303.03,299.19,303.82,301.93,297.12,299.02,294.89,295.56,305.28,308.70,318.31,300.53,326.48,330.34,338.54,350.63,353.74,330.10,323.19,327.17,329.16,334.17,313.90,310.37,330.60,332.83,329.34,336.94,333.06,305.12
2014-09-28 22:14:44.621000,L8,,295.15,269.81,256.94,262.15,267.78,275.81,288.69,295.76,299.69,297.37,294.91,292.81,289.03,292.24,290.37,288.90,288.70,297.50,298.45,302.31,293.88,311.94,323.16,330.02,328.61,326.44,321.10,320.65,321.01,321.27,312.71,309.87,304.82,315.94,317.91,314.91,308.66,311.20,299.12
2014-11-06 22:20:37.163000,L8,,302.51,213.08,264.81,269.85,273.14,281.82,295.51,300.13,306.03,303.07,300.03,297.14,291.94,295.53,296.35,292.06,295.42,300.33,302.63,303.39,299.27,318.37,325.85,330.73,331.59,327.51,324.08,322.79,324.89,324.35,314.20,309.58,305.65,316.34,320.13,314.91,314.04,309.73,303.06
2014-11-06 22:21:01.126000,L8,,300.78,276.44,263.37,268.46,272.44,280.49,293.81,298.33,304.22,300.89,298.42,296.02,290.58,293.90,295.74,290.83,294.30,299.37,301.34,302.57,298.92,315.32,324.92,329.61,331.51,326.94,322.96,320.24,323.65,322.05,313.17,308.55,304.48,315.74,319.17,313.86,311.09,308.76,301.99
2014-11-15 22:14:49.314000,L8,,288.29,264.89,255.75,266.33,266.13,274.94,287.97,292.32,296.70,297.84,294.55,293.35,285.31,286.64,288.26,287.92,290.52,296.96,299.58,,,,295.02,319.19,354.99,330.09,322.84,320.55,319.38,319.62,312.97,303.26,301.28,327.07,315.45,307.71,303.30,303.98,
2014-11-22 22:20:33.645000,L8,,304.37,278.31,263.69,271.75,273.85,284.13,294.67,301.44,303.70,303.00,297.46,293.24,290.86,294.01,296.23,294.98,297.17,300.10,303.39,302.96,299.80,312.02,322.95,330.28,333.59,329.27,324.48,321.41,324.39,320.14,315.80,309.32,308.52,317.12,318.89,315.80,312.25,311.61,303.86
2014-12-24 22:20:29.754000,L8,,300.58,276.77,263.41,147.07,276.85,286.64,297.19,302.51,305.06,303.39,296.58,292.66,287.29,290.93,292.73,293.36,295.55,300.39,302.33,303.93,304.51,316.49,323.17,331.74,332.64,329.07,320.00,319.23,319.04,318.84,311.66,307.84,306.15,314.28,319.05,311.24,314.15,308.69,305.61
2015-01-02 22:14:38.674000,L8,,301.32,275.48,261.36,267.57,273.57,282.91,293.54,300.28,300.06,300.30,295.98,293.02,289.29,294.79,291.01,292.26,299.75,302.51,319.83,320.33,305.66,312.07,317.51,327.82,330.88,325.14,316.84,320.64,321.81,319.20,310.15,305.99,303.80,312.60,315.91,308.16,304.91,308.53,363.86
2015-02-10 22:20:14.711000,L8,390.60,354.36,350.60,327.83,342.21,356.92,337.47,350.00,416.47,396.07,403.06,370.59,385.86,368.83,370.33,368.95,408.84,403.65,436.67,402.51,432.64,388.09,403.16,438.01,424.33,376.47,397.39,397.37,388.58,388.28,389.86,365.97,364.58,360.65,386.37,376.96,407.70,416.55,410.55,429.58
2015-02-26 22:20:10.708000,L8,301.07,307.47,290.39,169.71,292.93,294.12,304.70,302.37,318.63,317.30,326.77,311.86,302.68,342.53,313.69,318.29,304.83,313.96,328.66,328.13,330.72,329.31,330.15,341.07,348.80,364.03,355.70,347.66,353.44,340.01,342.36,335.14,340.54,340.61,341.43,335.12,330.30,333.23,336.05,326.46
2015-03-14 22:19:59.243000,L8,384.05,442.62,405.73,352.98,381.26,336.25,341.89,361.92,436.25,342.93,376.27,350.31,388.90,387.88,385.49,341.66,413.13,359.17,369.75,426.11,380.36,346.68,382.10,387.96,404.36,412.82,429.30,374.45,374.29,361.35,367.60,363.57,357.12,355.82,421.75,360.86,363.88,375.92,396.32,361.44
2015-03-14 22:20:23.206000,L8,383.08,438.05,403.86,152.37,381.12,336.20,342.29,362.62,435.55,342.59,376.19,350.47,388.70,387.19,384.60,341.09,413.65,358.85,370.72,425.61,378.63,346.78,381.92,387.33,404.03,438.53,379.63,373.72,373.78,361.29,368.78,362.73,356.82,355.17,421.77,360.83,363.90,375.64,396.34,361.67
2015-04-15 22:19:46.550000,L8,263.21,304.81,287.98,278.07,275.48,278.50,306.26,295.48,303.05,309.17,312.98,311.87,303.13,300.72,300.88,295.63,295.05,296.64,300.01,307.10,316.53,301.46,329.10,341.36,341.12,354.60,332.47,329.34,325.96,328.08,327.92,335.72,328.72,319.93,323.90,326.38,322.07,325.78,323.61,309.69
2015-04-15 22:20:10.505000,L8,289.63,304.32,288.60,277.67,274.93,277.88,304.93,295.32,303.00,309.04,312.58,310.85,302.34,299.98,300.39,294.81,294.43,295.61,299.39,306.69,315.85,301.34,328.02,339.87,340.76,354.27,331.46,328.22,325.30,327.38,327.35,334.12,328.26,319.47,323.43,326.10,321.36,325.04,323.10,309.84
2015-05-01 22:19:36.381000,L8,278.56,305.59,286.01,267.02,274.16,282.35,292.40,297.72,303.97,307.48,303.71,299.83,302.23,295.24,299.23,297.76,293.94,294.60,302.32,300.77,307.56,299.85,324.88,335.08,339.31,334.00,333.44,334.88,325.20,329.85,328.63,322.85,312.78,311.41,324.91,326.04,323.72,320.75,341.90,304.67
2015-05-01 22:20:00.344000,L8,277.43,304.29,283.98,265.65,272.72,279.79,288.11,296.64,302.87,306.57,301.88,299.11,300.84,294.20,298.13,296.36,292.88,293.79,300.82,299.85,306.63,298.53,323.89,334.05,338.11,332.66,331.08,333.74,324.37,328.23,327.96,322.21,312.13,309.50,323.38,325.14,321.82,319.09,343.26,303.76
2015-06-11 22:13:52.284000,L8,,,,,230.52,235.84,243.05,257.71,263.00,284.69,287.72,284.18,289.00,278.86,282.03,281.00,262.70,262.31,170.27,280.20,287.98,256.97,304.69,315.16,302.20,283.07,,,246.45,319.29,315.71,305.65,296.18,304.32,307.85,312.77,303.11,302.17,297.17,281.66
2015-06-27 22:13:58.027000,L8,310.82,325.34,289.94,268.99,274.91,296.64,331.92,363.92,355.43,342.63,326.01,305.93,323.98,345.68,330.36,313.18,326.56,322.61,326.41,326.78,337.15,322.19,335.80,334.65,341.22,342.80,329.32,356.67,340.49,345.38,337.70,329.23,328.71,322.68,328.03,323.15,321.37,324.06,320.76,318.54
2015-07-04 22:20:14.053000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.12,421.16,385.31,416.45,463.77,353.84,,,,
2015-07-29 22:14:13.585000,L8,,,267.94,251.12,261.61,270.88,279.14,292.03,306.28,305.41,298.77,299.81,292.27,289.67,289.27,289.55,290.35,287.32,294.28,294.83,306.53,291.57,337.80,341.68,335.33,330.36,325.72,328.83,323.28,325.46,328.83,323.32,312.63,319.66,323.59,322.36,320.18,318.14,315.40,297.51
2015-08-05 22:20:00.814000,L8,,,,,202.41,223.62,228.34,255.65,154.38,284.15,287.26,282.20,281.33,275.35,278.18,268.11,265.18,259.44,263.47,259.16,283.65,256.39,300.22,316.30,321.53,322.98,259.73,310.87,251.16,316.35,317.73,242.77,266.38,197.97,241.97,295.55,283.99,287.90,270.52,279.87
2015-08-21 22:20:09.239000,L8,312.85,305.58,278.17,262.72,268.50,281.58,282.80,306.84,316.81,318.70,312.66,311.31,305.03,305.41,304.11,302.13,310.83,307.38,322.55,318.00,321.73,298.73,335.99,338.06,338.71,337.94,333.74,342.77,326.57,351.04,333.43,347.54,333.25,319.92,327.04,328.32,321.25,328.29,333.11,333.96
2015-08-21 22:20:33.210000,L8,315.74,313.36,278.92,263.60,270.81,288.37,283.72,311.45,318.84,320.81,315.81,313.27,307.33,309.00,307.72,317.44,311.44,311.31,323.36,318.79,322.23,301.81,337.03,338.20,338.79,340.05,333.92,343.39,328.10,351.44,334.71,349.49,333.65,320.54,327.53,328.74,321.14,329.25,333.50,335.17
2015-10-08 22:20:24.559000,L8,258.86,253.52,271.37,259.47,146.31,276.22,285.65,294.10,305.82,309.20,311.31,304.27,300.71,297.27,310.34,307.98,298.48,297.01,335.21,301.47,317.29,303.40,321.45,322.09,336.96,343.88,337.09,337.19,327.78,337.18,337.01,319.14,318.77,336.40,385.02,464.04,,,,324.88
2015-10-08 22:20:48.527000,L8,265.51,299.21,285.92,277.33,271.96,282.07,292.35,298.83,315.94,315.81,318.43,309.41,308.87,305.85,317.06,310.84,304.85,331.69,338.03,323.40,318.39,323.15,323.02,363.51,338.11,346.22,338.19,340.25,330.51,339.02,338.85,319.88,321.64,341.49,392.50,469.85,,,344.90,326.79
2015-10-17 22:14:38.194000,L8,332.10,312.05,282.25,266.41,283.50,295.02,310.60,324.00,320.13,325.31,318.21,317.26,319.92,307.83,303.24,303.31,315.99,310.56,310.87,316.86,337.76,312.44,338.56,337.70,350.95,359.37,353.49,354.63,353.30,353.35,335.91,329.97,328.39,326.78,326.22,326.51,319.71,319.70,321.77,337.46
2015-11-09 22:20:29.987000,L8,356.85,490.90,508.12,315.03,323.36,326.98,356.02,355.47,375.53,378.51,364.79,360.02,330.34,342.24,339.48,364.21,345.37,367.66,357.12,362.63,362.99,360.52,406.18,354.56,413.96,364.35,357.24,349.46,347.53,338.28,336.37,325.47,320.52,321.88,361.91,329.91,325.56,322.66,330.50,359.90
2015-11-18 22:14:44.822000,L8,349.34,334.26,321.98,304.90,303.34,315.09,333.79,372.48,348.62,350.33,346.79,329.67,335.93,333.12,328.71,323.41,331.24,340.14,430.81,427.44,428.86,373.57,392.97,347.84,356.39,355.68,358.71,403.27,336.55,336.06,330.75,351.16,353.56,312.56,326.19,365.78,320.38,324.23,322.65,420.14
2016-01-05 22:14:40.992000,L8,,298.14,273.15,178.26,264.79,273.93,282.59,294.92,302.42,308.76,308.60,298.39,290.21,290.04,292.02,292.60,291.28,291.19,295.04,294.10,302.74,290.76,312.42,318.77,324.93,335.83,330.86,319.68,320.80,316.80,319.68,309.54,312.98,304.73,316.39,313.85,307.24,307.92,311.98,303.42
2016-02-29 22:20:17.109000,L8,,307.00,304.38,278.40,323.47,320.61,342.05,390.57,386.21,397.91,373.90,370.83,366.36,317.62,298.91,298.82,300.79,305.32,300.27,336.63,333.77,324.53,326.88,330.18,340.16,348.97,348.69,337.71,326.05,337.71,337.52,336.58,332.32,334.85,327.11,327.62,317.33,319.89,315.85,332.41
2016-03-16 22:20:12.475000,L8,,295.89,273.20,252.32,160.00,273.94,282.82,293.30,299.15,304.37,298.74,292.74,287.71,284.18,283.83,285.37,288.54,291.10,295.37,294.93,304.50,288.21,316.09,325.55,330.66,338.34,326.73,321.49,320.47,319.84,327.60,313.12,314.18,311.16,311.64,316.20,312.07,312.41,311.20,324.29
2016-03-16 22:20:36.438000,L8,254.52,296.48,273.66,252.71,263.07,274.69,283.46,294.01,299.92,304.96,298.98,293.50,288.15,284.57,284.15,285.78,289.17,291.80,295.63,295.28,305.11,288.33,316.58,325.69,330.66,338.29,326.47,321.23,320.57,320.04,327.42,312.97,314.03,311.44,311.85,316.22,312.05,312.63,311.32,324.59
2016-04-17 22:19:57.384000,L8,,301.63,275.90,253.91,263.80,274.10,283.69,293.83,302.12,308.77,307.94,302.71,307.29,304.46,306.35,300.27,297.75,291.68,295.20,294.56,312.57,329.40,337.73,342.38,342.53,343.85,344.39,344.69,347.23,342.05,333.32,328.10,311.24,323.29,330.91,337.02,328.90,319.73,318.95,307.64
2016-04-17 22:20:21.343000,L8,,303.02,276.50,173.44,264.78,274.46,283.90,294.33,302.54,309.53,309.33,308.87,308.77,307.63,310.07,305.33,299.18,291.68,295.03,294.68,314.18,331.73,338.64,344.06,344.84,345.14,344.32,345.11,346.48,342.13,333.25,328.21,311.14,323.74,332.08,337.09,329.27,319.70,318.82,308.42
2016-04-26 22:14:08.933000,L8,,,259.93,226.62,198.58,189.70,277.14,286.44,265.19,247.13,,,211.93,279.01,284.15,287.95,287.38,288.23,293.10,292.39,303.62,286.88,311.51,329.85,330.42,328.44,327.70,323.35,319.81,319.29,324.42,318.72,308.61,301.46,334.01,326.60,323.50,310.96,310.51,299.64
2016-05-12 22:14:08.416000,L8,,303.98,276.91,257.46,269.48,279.25,285.33,297.12,304.70,308.42,304.81,302.43,291.14,292.08,296.14,323.76,290.36,284.56,296.35,294.35,326.96,294.60,328.02,327.09,337.16,337.42,337.00,329.40,326.38,325.35,321.49,319.14,312.42,310.48,319.87,319.40,310.96,311.85,315.04,307.73
2016-06-04 22:20:04.162000,L8,,,,,,,,,,283.79,286.29,278.54,276.32,272.76,275.97,273.33,266.60,260.85,,,,259.24,304.37,315.26,310.06,223.62,301.33,275.22,303.63,316.51,312.44,304.46,295.26,206.10,308.22,314.59,304.28,309.40,282.72,
2016-06-04 22:20:28.125000,L8,,,,,,,,,,,286.73,279.11,277.02,273.56,276.14,273.37,267.28,262.62,,,,259.65,304.28,315.47,311.44,309.34,,,304.99,316.84,313.04,304.49,295.85,214.03,308.16,314.88,305.96,310.46,283.65,
2016-06-29 22:14:26.819000,L8,,,,230.34,242.82,231.80,252.11,270.73,278.66,291.16,288.74,284.32,280.45,279.29,280.90,274.89,264.06,259.60,264.65,269.63,291.59,268.47,305.45,315.27,309.93,308.64,317.39,315.73,311.46,316.14,312.76,304.00,298.11,294.64,309.50,311.36,300.72,304.32,297.81,277.61
2016-07-06 22:20:17.266000,L8,,,,,230.76,235.17,243.46,265.45,266.43,284.29,285.98,280.86,276.76,276.29,277.21,273.08,266.51,262.88,250.48,,,258.11,303.40,317.96,309.77,306.30,,,304.16,313.66,310.93,303.93,296.96,270.39,309.67,314.26,304.19,311.24,288.43,
2016-07-06 22:20:41.229000,L8,,,,,181.05,233.47,241.71,264.07,265.81,283.00,285.22,278.84,276.08,275.72,276.45,272.53,266.02,262.15,248.59,,,257.70,302.92,317.15,308.66,302.68,,,301.96,313.04,310.50,303.32,296.26,263.80,308.71,313.66,302.03,310.63,285.55,
2016-07-15 22:14:34.059000,L8,,,261.20,250.09,259.26,272.98,281.41,292.21,304.85,305.38,300.07,301.78,298.81,294.67,296.53,289.22,290.04,288.47,288.68,310.87,311.95,301.20,319.43,329.90,334.06,332.70,331.74,328.40,322.45,326.03,339.79,330.66,325.04,316.22,324.87,327.42,318.66,315.35,315.30,291.28
2016-07-31 22:14:37.742000,L8,,289.54,268.51,253.21,263.69,272.67,280.98,295.50,302.39,307.44,306.13,301.00,295.25,294.55,295.92,293.57,292.81,292.33,292.78,293.35,308.13,294.55,332.01,329.32,338.33,336.57,335.78,336.71,327.20,330.94,326.50,327.02,315.35,314.40,327.93,334.69,323.30,325.69,324.09,302.16
2016-08-16 22:14:41.427000,L8,197.73,388.88,323.49,290.62,322.30,348.95,335.23,332.09,399.51,355.22,390.79,361.08,354.15,366.52,361.32,344.36,360.00,368.76,371.72,417.07,356.16,373.32,361.29,364.03,369.21,376.37,376.33,367.74,360.50,359.24,356.23,352.89,342.78,340.85,345.77,341.69,335.86,336.21,346.37,375.81
2016-09-01 22:14:48.072000,L8,298.80,299.56,290.03,252.52,262.48,270.18,277.54,292.33,300.89,309.00,311.91,308.55,300.43,294.64,296.35,298.80,295.20,291.76,294.62,299.58,308.95,289.10,317.56,323.22,325.91,331.54,331.47,324.34,320.38,319.22,320.38,332.78,312.54,309.86,328.15,363.67,324.12,323.60,332.73,302.18
2016-09-08 22:20:36.578000,L8,,279.19,213.12,252.15,262.26,271.21,278.86,289.94,299.75,310.31,309.20,322.25,308.01,297.53,296.40,306.74,291.74,289.20,293.39,293.21,314.46,289.44,325.97,329.68,338.56,338.26,340.83,330.99,321.63,323.77,328.63,322.54,312.36,319.59,321.06,323.88,319.75,325.57,321.78,307.55
2016-09-08 22:21:00.541000,L8,,281.51,266.69,251.77,262.12,270.83,278.62,289.75,299.72,312.14,318.95,322.41,308.50,298.99,296.94,306.40,291.37,288.25,292.98,292.44,313.94,289.29,324.85,328.70,337.11,337.17,339.85,330.53,321.21,323.30,328.32,321.46,310.96,319.20,320.39,323.26,318.70,325.17,320.97,306.34
2016-11-27 22:20:43.760000,L8,331.40,330.06,302.90,157.75,293.36,330.88,337.99,336.95,345.09,323.53,320.87,341.30,329.42,329.26,321.71,323.99,308.40,323.22,365.83,358.24,348.20,335.08,372.49,365.87,373.23,367.79,363.87,356.57,361.59,356.78,346.93,331.85,324.56,342.93,339.60,341.25,330.66,341.07,326.85,341.86
2016-11-27 22:21:07.723000,L8,330.84,329.31,302.11,156.58,292.55,330.78,336.96,336.36,344.37,323.04,319.97,321.37,328.99,329.43,321.12,323.74,306.93,323.16,365.77,356.07,347.89,334.79,370.79,366.69,373.07,367.31,362.99,355.62,361.28,356.00,346.38,331.28,324.44,342.50,339.00,339.72,329.35,339.78,326.37,341.00
2016-12-29 22:20:37.380000,L8,383.13,372.72,352.86,320.88,362.68,344.22,362.85,362.49,361.48,360.46,391.46,343.19,352.85,369.62,365.69,341.74,381.98,385.63,386.35,337.49,346.65,347.41,359.51,369.44,365.73,400.84,370.42,359.47,356.15,370.90,372.61,362.46,354.68,348.97,356.90,360.46,359.19,353.89,355.65,346.39
2016-12-29 22:21:01.343000,L8,383.48,372.95,352.98,320.78,362.50,343.91,362.72,361.99,361.07,358.84,391.36,342.96,352.37,369.27,365.45,340.90,382.80,384.15,385.48,337.13,346.54,347.30,359.46,369.78,365.59,378.62,370.21,358.82,356.17,370.84,372.25,362.18,354.66,348.65,356.59,359.94,358.69,353.59,355.43,346.07
2017-01-14 22:20:33.127000,L8,,297.37,202.94,253.59,269.71,274.89,285.48,297.01,302.72,306.51,302.10,294.19,287.88,283.39,285.27,288.42,286.29,290.40,294.17,291.96,297.55,289.28,309.07,320.17,325.83,327.49,324.03,317.27,313.81,318.26,318.26,310.67,303.33,301.47,318.73,322.10,313.67,313.26,309.45,298.06
2017-01-30 22:20:50.623000,L8,,,,,,,,,,,,,,,,,,281.43,277.65,233.96,194.84,148.51,300.29,307.32,323.24,325.43,321.84,482.02,468.77,407.09,279.95,470.17,419.86,333.99,182.46,,,,,165.75
2017-02-08 22:14:34.654000,L8,,298.41,273.43,254.10,148.19,275.69,286.05,299.24,303.44,306.42,304.73,295.65,289.16,284.05,286.94,289.54,287.37,291.24,297.19,293.79,298.88,288.30,308.53,317.57,325.83,327.64,325.33,316.69,317.01,318.01,318.06,310.49,303.57,300.52,311.69,315.01,309.00,304.59,307.55,298.90
2017-02-15 22:20:19.563000,L8,459.61,349.26,338.04,336.43,339.52,343.93,347.66,360.56,363.30,359.71,361.40,374.84,337.83,349.76,357.78,408.23,429.55,,,447.16,355.61,358.17,367.84,359.94,388.29,367.14,375.61,359.99,362.75,354.16,358.34,358.70,353.05,351.10,346.90,346.74,337.72,370.45,386.66,353.99
2017-02-15 22:20:43.526000,L8,460.53,350.03,338.00,336.86,340.15,344.56,348.99,361.75,364.83,360.14,361.81,374.42,339.10,350.32,350.80,429.60,428.84,,,448.96,356.23,358.72,368.81,360.53,389.22,366.82,376.15,362.31,363.60,354.47,360.14,359.63,353.56,351.64,347.26,347.08,338.29,369.53,387.14,354.60
2017-04-20 22:19:47.163000,L8,322.30,311.21,287.47,269.31,291.35,285.50,305.38,315.61,324.36,319.30,324.68,324.21,316.75,306.14,310.79,314.89,309.94,327.77,325.33,320.25,312.10,289.49,329.32,329.96,336.47,339.75,334.90,334.08,323.35,324.46,327.92,321.96,315.54,317.97,321.73,323.98,320.26,316.92,314.91,319.44
2017-04-20 22:20:11.117000,L8,324.81,313.75,290.72,274.29,296.35,299.27,307.43,317.96,325.91,320.75,325.85,325.32,319.13,308.46,313.62,316.39,311.15,328.71,326.21,320.94,312.69,289.80,329.86,330.35,336.64,340.41,335.08,334.74,323.44,324.95,328.47,322.50,316.12,319.26,322.18,324.26,321.06,317.29,315.25,320.52
2017-05-06 22:19:43.126000,L8,251.59,310.92,289.09,270.69,138.94,292.18,299.42,309.81,320.00,318.03,312.26,303.63,312.95,305.22,305.02,306.94,304.07,295.94,307.90,296.43,314.56,295.63,331.50,332.54,335.47,335.59,337.00,329.71,325.31,330.43,327.32,327.91,313.27,319.04,328.54,325.22,328.24,324.42,329.65,304.99
2017-05-06 22:20:07.089000,L8,316.71,315.57,302.55,163.84,310.35,301.78,302.91,312.71,324.03,323.33,313.79,307.82,317.87,309.50,310.37,310.46,307.32,296.72,312.94,297.31,315.28,295.56,332.16,334.01,335.14,335.69,338.30,328.74,324.53,333.95,327.19,328.15,313.46,321.21,329.58,324.79,328.13,325.89,330.49,304.90
2017-05-22 22:19:54.607000,L8,,,,,,,,,,,306.30,302.79,301.87,301.41,300.43,298.70,295.69,289.86,296.89,294.91,307.96,295.60,330.37,333.08,346.21,345.99,378.88,331.44,322.82,327.15,323.26,321.15,315.18,312.01,328.46,328.44,318.91,323.60,314.10,306.91
2017-05-22 22:20:18.574000,L8,,,,,,,,,,,306.69,303.43,302.48,301.88,301.04,299.22,296.09,290.82,297.24,295.29,308.31,296.00,330.48,333.45,346.63,346.49,378.06,331.89,323.09,327.31,323.44,321.33,315.52,312.35,328.87,329.56,319.72,323.83,314.81,307.52
2017-06-07 22:20:02.952000,L8,,,,,,,,,,,,,,,,,,,,,,225.83,300.27,308.08,297.43,199.40,,,,,,,,160.30,307.00,311.28,298.29,306.12,,
2017-06-07 22:20:26.915000,L8,,,,,,,,,,,,,,,,,,,,,,225.19,299.82,307.76,297.77,200.05,,,,,,,,158.37,306.21,311.18,298.73,306.00,,
2017-07-02 22:14:23.696000,L8,315.64,312.40,298.10,296.85,293.03,288.95,321.41,314.74,322.87,323.44,322.48,313.70,309.17,310.15,317.65,313.51,311.13,296.50,299.33,317.13,320.06,336.71,349.27,337.24,337.23,341.46,332.50,336.21,331.34,340.70,334.35,330.63,320.28,312.37,326.46,326.43,318.25,322.95,318.03,302.36
