dates,satname,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083
2017-07-09 22:17:23.906000,L8,,,,,,,,,,,,,,,,,,,,,,231.29,226.27,218.90,208.31,203.90,181.60,,,,,,,,,,,,,,,,188.76,185.24,211.49,218.10,234.17,245.21,303.89,298.84,259.79,275.13,270.75,246.57,249.82,275.73,252.15,251.60,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10 22:17:37.375000,L8,241.11,242.45,244.40,412.35,381.63,437.71,247.66,234.74,234.51,226.08,236.92,241.03,239.01,244.33,241.23,248.51,257.50,267.43,285.52,271.53,259.44,249.98,236.78,231.67,225.57,230.37,206.45,192.26,194.91,195.62,181.44,,,,,,,,,,,,235.55,188.71,230.59,249.90,292.21,314.21,317.93,329.43,324.35,322.22,319.52,249.36,250.86,284.89,287.07,330.70,271.92,279.62,238.35,254.51,260.74,261.45,264.50,275.17,272.67,280.33,297.82,278.22,262.86,250.06,234.14,227.54,206.05,,,,,,,,,
2017-09-11 22:17:42.311000,L8,242.86,245.79,243.72,244.31,237.29,237.79,237.60,230.54,235.75,223.50,221.23,237.29,256.37,234.88,238.45,249.05,257.67,271.52,281.48,271.07,258.34,248.20,237.19,231.50,222.07,224.89,204.02,190.41,188.81,192.43,,,,,187.30,194.18,195.40,208.78,207.42,218.04,216.32,235.01,252.66,235.92,249.92,262.71,289.15,311.94,324.64,331.05,322.77,318.26,299.31,305.33,304.96,303.92,299.00,296.51,292.29,278.77,291.97,290.13,292.38,279.56,282.57,285.81,287.39,291.15,306.31,283.44,266.86,248.17,229.68,226.57,214.71,210.99,209.88,200.69,207.88,216.41,229.69,253.02,226.49,246.87
2017-11-30 22:17:44.511000,L8,250.82,296.64,241.82,208.80,235.13,232.83,245.43,234.40,239.82,224.67,226.69,247.47,244.51,243.11,243.94,251.36,260.84,273.41,223.69,270.45,258.85,251.14,239.13,233.65,231.02,209.39,213.47,190.59,189.00,193.89,191.19,201.25,,,,,202.84,214.73,232.88,238.27,236.54,251.30,257.87,262.80,273.23,278.63,301.21,318.44,333.96,340.47,334.59,331.11,314.04,322.19,318.57,318.41,315.20,311.08,310.37,307.33,309.78,307.60,304.97,297.37,300.66,301.90,300.22,304.94,308.37,296.95,273.12,256.65,238.46,232.76,221.38,213.82,205.16,192.89,218.09,224.13,239.85,262.17,276.64,294.10
2018-02-02 22:17:27.894000,L8,193.01,221.18,207.82,321.65,219.51,198.50,227.16,221.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.54,195.31,198.78,204.24,216.32,213.49,231.90,250.44,232.24,244.58,251.47,249.11,306.63,322.55,326.74,316.53,308.28,298.23,297.52,300.39,295.38,292.43,289.61,286.62,275.16,282.53,280.63,283.27,276.08,271.25,280.22,273.45,284.30,292.16,263.97,239.14,212.69,218.53,219.58,211.88,205.00,206.51,196.64,201.19,212.52,227.96,229.59,,
2018-04-07 22:16:59.037000,L8,244.78,237.62,257.12,245.96,262.65,235.66,233.87,222.85,230.38,226.48,,260.11,240.02,240.78,242.82,243.93,254.82,262.12,270.79,262.86,248.07,240.71,229.80,226.31,225.84,218.00,209.06,210.37,,517.57,483.49,565.54,204.10,203.05,194.27,204.74,200.67,217.38,234.83,240.13,566.67,248.41,263.25,269.82,277.99,285.76,303.85,320.70,336.99,348.41,342.23,327.64,294.16,282.41,289.72,306.93,305.15,311.43,308.34,290.09,307.11,304.26,306.00,298.52,300.42,304.29,303.67,297.02,305.98,291.97,270.87,280.73,236.42,230.98,221.17,217.17,218.88,206.06,213.37,223.96,237.55,255.33,286.59,292.02
2018-06-10 22:16:26.226000,L8,238.74,238.93,235.25,238.06,232.77,235.17,233.31,227.98,230.65,222.39,223.79,235.44,239.21,240.98,241.66,247.62,263.59,270.30,287.15,271.31,262.34,255.86,233.52,230.62,239.05,237.25,207.93,213.60,213.71,208.39,207.97,197.04,202.59,203.31,211.06,211.76,200.43,213.74,227.58,236.53,227.77,250.43,258.89,263.93,274.57,286.84,300.65,317.18,331.69,329.75,335.12,329.50,307.41,318.40,315.03,315.46,300.95,304.99,295.91,276.08,307.72,304.42,305.11,292.61,290.91,298.02,300.79,303.36,313.47,290.14,270.71,254.17,234.78,228.47,218.97,215.04,214.54,207.66,210.82,223.38,235.93,257.07,274.10,295.65
2018-08-29 22:17:08.269000,L8,242.33,241.27,242.08,240.83,240.86,236.87,238.89,231.84,250.66,224.70,226.71,244.13,242.32,270.26,241.64,249.24,259.84,274.16,289.66,274.25,262.43,254.01,239.68,233.36,228.46,229.56,207.43,192.95,200.95,198.56,183.59,,,,,200.88,199.22,211.96,209.50,210.10,211.55,243.09,259.87,257.64,263.08,269.92,299.02,317.20,326.43,332.52,329.79,326.24,307.28,313.57,309.14,309.77,302.84,305.11,302.56,284.94,303.51,301.08,297.11,282.76,285.59,297.93,297.17,294.72,306.15,285.73,266.55,246.69,230.29,223.89,215.19,209.78,207.71,200.22,207.68,219.24,232.40,243.11,260.08,259.97
2018-11-17 22:17:31.986000,L8,240.00,240.07,241.50,237.05,233.75,234.63,236.04,228.13,235.52,219.81,220.76,238.38,242.23,245.77,238.74,249.12,258.99,271.44,279.68,268.69,259.51,250.77,236.05,232.16,224.61,227.21,204.50,197.84,198.25,199.23,182.68,192.35,,,193.72,193.62,196.68,211.65,212.49,224.90,216.34,242.16,260.35,236.94,248.68,261.40,297.76,315.65,330.14,333.38,323.78,321.75,303.75,309.37,310.76,310.32,304.89,296.48,294.34,278.33,304.27,305.10,301.82,283.33,282.40,298.32,297.49,296.85,310.26,288.98,270.99,253.03,230.72,226.93,214.53,211.02,210.04,204.55,209.80,218.29,233.52,256.06,269.95,247.17
2018-12-03 22:17:30.217000,L8,247.19,244.08,247.35,242.78,239.00,246.68,245.94,237.94,235.01,226.22,229.84,246.11,248.53,254.21,246.41,253.20,267.39,274.96,305.65,271.56,257.56,253.38,275.30,252.49,233.34,248.77,232.42,215.94,217.08,214.68,206.37,210.27,215.54,199.87,202.81,226.28,233.20,223.44,220.62,241.23,229.74,257.93,277.87,237.94,270.13,260.84,308.23,332.02,,351.87,340.45,335.64,310.82,256.95,320.51,322.62,312.20,314.48,311.63,316.72,314.41,315.09,314.03,298.20,305.12,303.41,307.50,318.70,323.69,302.73,278.83,263.57,241.15,239.00,224.75,232.29,220.92,218.65,224.31,230.13,245.27,264.76,277.78,264.16
2018-12-19 22:17:28.292000,L8,238.40,237.56,238.01,229.03,228.78,233.36,233.46,224.15,232.38,194.34,,238.24,242.53,245.54,238.16,247.59,256.15,264.81,272.86,265.25,254.29,247.06,233.98,229.99,221.25,221.31,202.12,195.88,189.54,196.86,,,,,,189.69,192.83,205.91,205.71,213.89,213.69,235.23,251.85,233.95,245.72,253.83,285.79,312.67,324.88,326.67,316.47,310.52,299.19,299.84,307.51,298.15,298.59,289.65,281.98,275.65,281.22,281.16,287.58,274.90,277.23,297.19,297.60,293.74,304.59,286.70,266.61,246.35,229.25,225.27,215.54,209.65,208.85,202.83,203.57,214.50,228.07,235.67,,
2019-01-04 22:17:27.803000,L8,239.25,238.53,242.29,238.94,235.41,237.42,237.03,228.39,238.78,221.14,223.57,247.67,238.19,244.02,237.09,244.43,258.50,278.88,272.91,269.81,259.10,237.68,233.64,233.16,228.50,235.69,209.22,204.70,200.38,203.37,187.25,192.50,,,,,,,,,,,,,,,,311.44,279.40,221.47,,226.73,204.92,265.79,270.56,309.63,196.37,313.40,300.21,277.40,304.74,369.22,253.89,241.24,228.87,315.72,272.17,289.87,309.01,353.75,272.68,,,,,215.02,215.15,202.00,221.43,,234.43,252.65,272.60,311.92
2019-01-20 22:17:24.544000,L8,242.65,240.63,242.49,239.86,238.02,240.11,237.74,228.92,239.77,223.25,225.30,240.29,242.44,248.59,242.52,251.92,260.63,273.92,286.35,272.89,263.27,255.16,242.63,239.60,236.00,244.49,212.01,205.15,208.36,206.85,192.34,198.73,205.61,199.82,202.65,202.07,203.97,219.44,231.32,239.87,228.95,251.67,263.20,268.36,278.44,286.64,303.21,320.04,334.68,345.47,341.53,332.06,320.25,323.71,322.43,321.67,317.58,315.63,313.16,308.99,310.65,309.27,307.07,298.12,302.20,305.52,306.57,307.90,317.20,297.01,276.95,258.71,239.04,230.76,222.48,218.33,214.65,213.47,218.07,227.84,241.32,261.31,276.48,293.59
2019-02-05 22:17:21.574000,L8,247.37,212.17,228.13,237.76,232.69,236.77,235.43,232.42,,243.63,226.50,240.70,242.65,249.02,244.07,255.12,263.56,275.53,290.71,277.79,268.08,258.04,247.02,249.55,250.45,250.55,232.16,226.28,222.94,213.44,204.98,205.77,206.95,209.00,208.09,217.45,206.26,225.66,236.51,246.36,249.38,254.12,263.96,273.42,284.15,291.33,305.10,319.50,336.28,351.94,344.38,334.90,326.89,328.10,326.97,325.40,322.52,315.96,314.16,310.99,310.89,312.74,309.48,304.16,305.77,309.54,309.77,311.85,318.08,296.91,278.24,259.60,238.25,231.12,223.61,221.31,218.65,212.95,216.01,227.76,242.11,261.40,277.54,297.02
2019-03-25 22:17:09.739000,L8,186.23,241.84,243.83,240.12,235.73,237.11,239.99,231.55,237.42,223.81,227.93,237.88,240.69,247.86,241.47,251.06,260.39,272.83,286.22,273.11,263.14,253.87,235.76,233.63,226.93,238.20,208.16,202.36,207.63,206.27,190.93,195.23,,,201.45,198.40,199.94,217.21,218.36,236.27,221.85,249.98,263.51,267.50,276.74,284.58,302.23,318.38,332.77,335.67,342.01,331.04,311.95,320.45,319.57,318.68,312.58,308.38,309.04,280.53,309.01,307.13,305.99,289.62,296.79,302.24,303.22,304.13,313.81,290.98,274.28,255.26,235.09,227.92,218.44,215.11,213.03,206.32,211.56,223.18,236.95,258.34,272.32,290.54
2019-04-26 22:16:59.330000,L8,225.08,228.62,228.68,214.72,222.98,226.64,227.85,219.26,224.42,214.03,,229.65,231.33,237.25,231.91,239.99,250.95,261.21,267.24,259.47,250.71,241.24,228.28,223.39,211.65,210.53,195.73,,,,,,,,,185.12,184.57,200.23,199.46,205.68,209.01,225.16,248.63,225.99,235.48,243.70,239.43,302.07,312.94,302.92,266.86,258.04,269.91,246.76,261.61,238.68,285.98,258.12,275.08,268.10,269.57,260.47,270.20,267.64,266.36,276.05,274.66,283.47,299.75,274.85,256.73,238.83,227.32,219.04,205.13,203.07,204.93,,,,,,,
2019-05-12 22:17:08.680000,L8,318.40,326.53,338.83,341.39,349.54,318.07,320.04,325.97,348.20,308.85,309.17,325.09,318.36,325.83,335.20,355.34,373.76,406.50,381.15,375.14,371.68,365.97,363.15,340.30,373.61,317.75,317.15,316.87,314.19,301.74,289.84,343.90,306.25,359.44,329.85,330.21,370.77,353.37,395.55,416.77,412.99,392.03,412.03,381.14,405.46,410.24,371.92,385.12,402.71,422.89,413.25,382.67,387.43,387.05,383.37,385.22,379.83,384.88,385.89,379.96,380.90,371.69,351.94,374.98,370.72,392.77,500.01,510.60,525.25,512.62,426.89,454.38,316.83,306.27,294.64,283.46,287.49,286.24,291.36,302.87,316.77,332.44,351.22,388.02
2019-05-28 22:17:17.913000,L8,245.97,236.12,232.40,233.88,225.03,234.41,236.80,225.58,230.02,221.46,224.49,237.28,233.69,245.41,237.48,247.86,255.81,268.90,289.84,274.56,260.96,249.94,234.28,231.14,241.85,240.23,206.93,206.93,212.20,208.24,203.44,193.26,,,194.21,202.88,197.08,212.55,213.07,231.95,216.63,242.98,257.63,260.39,268.05,270.30,297.64,308.82,236.84,247.24,,,,194.53,237.40,302.53,293.56,304.51,294.04,296.55,302.92,300.71,297.64,280.68,277.41,287.60,286.22,290.47,306.71,285.12,267.88,248.38,232.05,223.25,212.68,207.16,208.48,202.46,205.56,217.30,228.64,252.39,232.64,261.59
2019-07-15 22:17:32.572000,L8,291.44,309.00,304.71,292.32,290.80,286.68,268.28,264.69,276.62,265.10,273.41,280.38,288.17,286.04,292.72,308.32,310.12,321.99,327.92,334.93,324.06,307.91,404.04,405.52,409.67,391.40,323.94,282.01,278.64,280.11,269.65,263.26,257.92,264.36,262.48,272.93,273.02,281.70,284.88,279.15,286.71,298.84,307.42,298.12,320.07,340.75,360.47,379.02,389.99,406.50,400.76,409.03,482.92,522.65,479.63,484.67,382.45,377.73,381.67,371.38,367.75,372.24,366.75,357.74,355.84,369.13,367.07,367.10,385.03,365.75,334.79,293.03,295.76,283.92,278.68,272.52,266.31,271.46,268.38,285.62,296.39,312.59,341.31,368.73
2019-08-16 22:17:44.396000,L8,226.69,230.05,228.79,221.47,223.37,227.49,226.72,222.08,226.53,212.65,,230.45,230.69,238.16,232.62,240.55,251.55,262.54,268.08,261.50,248.29,237.63,227.71,223.91,211.68,207.02,185.29,,,,,,,,,,,,,,,187.28,226.33,191.08,212.10,218.72,237.74,244.86,265.83,299.61,258.89,227.41,258.58,243.41,215.19,272.75,282.95,265.48,271.94,265.21,266.79,259.75,269.81,263.13,263.03,264.47,266.96,275.82,287.34,201.52,197.46,198.41,214.07,207.13,192.71,188.78,,,,,,,,
2019-11-04 22:17:58.697000,L8,242.46,239.44,242.05,246.61,239.06,233.42,234.59,231.26,237.01,222.91,226.15,238.59,242.14,245.67,239.98,250.70,259.00,272.85,285.76,273.80,263.36,254.35,242.39,238.14,229.55,242.31,212.19,204.46,211.66,204.35,193.14,197.38,205.16,205.47,203.86,211.72,205.92,222.60,226.40,239.96,227.27,256.97,266.22,267.59,276.73,281.37,302.63,319.92,335.37,344.66,341.34,331.31,317.06,325.51,321.01,318.94,317.41,313.69,311.84,307.02,310.79,308.24,307.44,297.42,300.10,303.14,304.66,305.53,314.92,293.41,274.66,256.17,235.34,230.94,219.08,214.62,212.36,207.34,211.73,221.18,236.99,258.67,269.61,265.58
2019-11-20 22:17:54.950000,L8,243.07,240.70,236.46,238.96,234.87,238.28,241.41,235.01,233.10,218.74,,230.26,233.20,239.85,232.23,245.66,253.86,223.99,297.00,218.68,,,,,,,,,,,,,,,,,,184.52,209.76,240.22,248.17,251.68,258.32,259.56,271.18,269.04,262.85,307.88,234.21,,299.37,316.13,271.23,192.25,,,,,,,,311.04,300.30,307.31,302.47,307.22,308.85,314.40,309.30,293.28,276.50,257.91,243.47,232.77,290.27,220.34,239.78,210.23,223.72,251.55,256.48,301.76,302.19,300.15
2019-12-22 22:17:51.823000,L8,240.49,237.35,228.63,227.18,228.50,231.70,232.91,226.38,235.87,217.53,181.03,235.08,240.12,245.68,240.30,250.68,258.94,270.07,281.13,270.42,260.89,250.32,239.39,233.90,225.85,238.62,208.21,200.65,201.84,201.75,188.00,194.42,,,198.15,201.18,200.72,217.38,218.62,238.10,218.88,253.27,263.16,265.33,275.72,275.75,301.72,317.21,334.28,340.58,334.81,328.79,311.94,321.80,320.63,318.54,313.27,311.90,309.29,301.68,307.86,307.35,305.90,295.44,296.21,303.58,301.79,301.33,311.90,290.55,273.20,253.14,232.93,228.59,217.64,213.57,211.82,205.93,211.54,221.83,235.64,256.67,271.10,253.33
2020-02-08 22:17:38.924000,L8,241.73,239.44,236.21,231.67,232.92,236.30,234.41,231.06,236.18,224.55,226.33,240.02,240.95,246.54,243.71,254.07,259.86,275.11,289.20,276.15,270.91,262.45,246.88,248.97,252.73,249.17,222.39,215.43,222.10,213.81,201.86,204.83,212.12,216.82,210.26,228.17,231.22,233.37,241.07,249.20,254.80,261.68,269.64,275.32,282.92,293.95,308.46,323.02,339.49,353.14,347.15,339.38,332.31,332.64,333.11,327.88,328.95,320.50,317.47,311.24,313.77,316.87,316.32,309.97,310.41,312.97,311.03,313.96,320.11,300.03,276.15,262.63,238.58,232.86,224.71,220.64,218.30,216.30,220.45,230.27,242.63,263.10,281.04,298.15
2020-02-24 22:17:35.189000,L8,227.24,227.89,197.94,212.71,218.13,218.01,228.56,217.87,221.30,,,232.35,232.47,240.44,235.71,247.33,253.57,263.88,271.90,263.04,253.10,243.32,230.72,226.83,218.56,219.16,194.75,,,,,,,,,186.75,191.97,206.29,203.17,206.43,209.87,224.68,253.17,227.54,236.78,246.82,240.89,310.85,321.60,300.83,267.50,287.79,291.03,251.94,279.72,290.08,290.04,264.32,249.85,272.87,274.19,261.60,277.04,270.90,266.98,275.64,274.89,284.11,298.95,275.25,256.13,219.26,216.81,214.92,190.84,195.07,,,,,,,,
2020-03-11 22:17:28.877000,L8,,,,,464.29,521.56,307.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.32,247.85,340.74,269.34,570.56,461.24,245.87,273.62,203.85,229.89,433.36,454.96,311.62,366.53,327.76,294.54,286.12,267.50,234.81,231.50,222.00,219.11,219.07,218.71,222.21,227.90,241.17,263.33,278.58,297.47
2020-03-27 22:17:20.128000,L8,243.65,237.61,230.01,229.66,226.99,230.86,229.77,227.06,233.33,219.76,221.75,236.31,238.46,244.94,240.49,252.09,258.71,270.13,290.72,272.63,265.14,258.86,239.65,237.09,237.99,242.16,212.87,203.64,211.39,208.17,205.12,198.90,207.04,208.83,209.73,217.12,206.09,222.69,237.20,243.59,227.54,257.09,268.88,228.57,247.73,252.81,302.74,318.93,336.28,347.03,341.42,332.41,319.74,327.29,326.70,324.40,315.17,310.85,318.48,306.53,308.79,312.06,309.42,302.23,305.00,306.92,305.64,309.27,313.68,290.28,274.23,254.55,230.69,228.21,219.86,213.84,212.60,199.59,211.23,224.45,236.80,260.02,278.89,296.08
2020-08-02 22:17:33.048000,L8,228.41,235.08,234.12,225.41,231.96,236.24,236.97,231.41,230.93,220.49,,232.89,241.59,245.50,240.45,252.44,260.12,272.42,285.22,273.08,263.21,254.36,240.02,238.35,228.42,243.79,210.50,204.46,211.97,208.06,194.08,197.56,207.08,207.69,206.50,213.62,203.51,220.33,224.18,241.10,226.90,254.70,264.07,265.20,275.28,283.44,303.03,315.21,331.88,328.19,276.82,285.91,282.73,292.75,296.71,295.90,292.91,288.21,282.32,277.61,281.51,307.23,306.13,295.75,292.74,302.22,300.28,296.56,307.58,290.61,263.20,207.21,197.47,,,212.02,211.13,205.76,213.07,219.03,233.64,252.41,262.81,272.77
2020-09-03 22:17:46.393000,L8,234.61,232.11,230.16,226.29,226.46,232.75,231.36,230.36,232.72,221.72,223.33,235.17,237.44,241.18,237.53,247.59,257.69,268.33,283.46,272.72,261.42,254.78,239.91,233.52,237.55,239.28,210.90,204.44,211.03,204.64,196.19,196.93,206.68,206.47,208.26,213.12,206.06,220.90,225.70,239.56,227.74,252.72,263.63,262.25,275.74,277.37,301.54,318.14,333.79,337.59,334.75,328.30,311.66,314.84,315.24,314.43,308.69,308.91,309.62,290.60,309.50,307.34,305.91,295.42,294.21,299.09,300.15,301.63,311.69,287.73,270.40,249.79,232.41,225.33,215.22,211.42,210.61,205.00,212.92,219.49,235.25,252.64,255.83,262.94
2021-01-25 22:17:44.203000,L8,241.63,238.68,231.68,230.43,230.59,232.50,233.71,230.43,235.42,221.02,221.26,238.62,240.18,246.71,243.01,253.02,260.20,274.47,287.61,274.23,266.51,258.91,245.47,244.63,246.34,247.18,220.46,207.39,211.65,207.12,195.23,201.27,211.61,216.85,212.96,224.57,223.58,226.49,237.73,246.57,249.75,256.95,264.77,270.51,278.12,285.98,306.32,320.92,339.23,351.82,344.06,332.75,327.44,328.04,326.01,323.93,320.05,318.46,316.28,311.11,311.89,312.18,309.13,301.12,303.57,306.89,305.33,308.60,315.92,291.58,274.84,255.98,234.29,230.16,219.53,216.79,214.16,210.16,214.99,224.18,235.95,259.64,276.52,294.67
2021-03-30 22:17:22.624000,L8,,396.57,257.88,,231.29,241.00,235.48,237.41,235.28,208.57,,230.53,248.80,248.65,234.83,200.88,224.13,343.53,497.11,,298.17,276.25,262.16,450.50,448.30,256.98,250.87,235.58,237.50,207.67,195.24,213.42,233.13,215.39,212.40,226.40,230.64,232.25,241.95,248.25,251.19,258.16,266.47,273.81,282.04,290.51,306.23,322.79,346.01,353.55,345.78,336.67,328.96,327.97,327.89,323.32,321.62,318.45,316.19,310.54,311.59,311.94,311.08,302.50,305.46,311.02,309.49,310.58,317.87,297.25,277.10,256.05,236.39,232.67,222.35,217.74,218.69,214.31,218.82,226.41,240.28,261.57,278.46,305.26
2021-04-15 22:17:16.883000,L8,224.68,224.33,207.25,214.23,216.84,218.54,223.39,217.93,222.06,212.78,,226.80,227.51,239.65,230.55,242.14,249.14,257.64,262.40,250.82,244.94,235.70,227.64,218.23,210.21,203.86,183.04,,,,,,,,,,,,,,,,231.61,188.59,208.65,215.70,235.95,245.95,266.06,295.72,262.43,249.51,266.01,248.80,256.70,277.39,285.91,257.48,273.51,267.31,270.28,260.09,268.37,266.97,264.25,266.90,272.49,277.58,289.91,268.93,245.88,211.26,213.98,209.10,189.28,,,,,,,,,
2021-05-01 22:17:07.841000,L8,225.62,222.69,206.34,214.83,216.04,219.36,221.79,214.10,222.52,212.99,193.98,226.93,230.96,236.04,231.07,239.59,248.14,258.14,266.02,243.88,244.51,235.62,225.57,220.97,208.73,196.88,,,,,,,,,,,,,,,,,,,204.72,213.53,234.47,240.13,264.23,293.88,259.45,248.79,262.58,246.13,216.79,275.20,281.61,253.14,271.81,264.09,268.67,256.06,267.84,262.93,261.21,265.60,271.02,275.73,290.62,269.29,246.92,215.78,212.48,204.53,188.36,184.41,,,,,,,,
2021-05-17 22:17:12.707000,L8,239.74,235.64,232.61,230.37,228.54,229.59,234.67,240.55,233.93,222.50,225.80,238.03,235.16,238.95,238.59,249.87,262.16,274.22,268.28,262.03,245.08,233.36,223.32,198.68,211.52,185.15,,,,,,,,,,190.01,192.74,203.80,204.14,241.55,252.03,256.31,270.04,268.48,280.91,317.98,308.00,320.93,341.58,354.31,346.80,335.80,326.09,328.10,317.82,290.00,311.81,314.30,317.54,310.43,313.59,314.07,314.25,303.31,304.43,309.82,308.83,311.28,320.63,298.53,278.42,256.47,228.60,227.60,221.81,216.19,218.68,214.81,217.86,213.46,226.56,233.87,277.36,304.92
2021-06-18 22:17:27.030000,L8,250.76,248.44,254.42,248.81,248.63,243.32,249.62,244.12,246.60,238.01,239.76,245.39,247.16,251.91,246.62,261.96,274.43,287.69,300.01,296.20,281.57,369.75,374.96,366.92,274.16,279.43,262.40,246.33,235.27,237.97,223.92,222.97,231.63,237.24,249.00,241.26,244.19,249.94,253.22,265.74,270.52,282.30,287.55,290.34,294.22,300.39,308.40,318.19,336.41,356.97,372.63,360.15,361.79,379.17,379.91,367.53,356.65,364.95,351.44,349.80,346.92,348.48,350.82,347.61,347.95,347.99,349.31,353.65,358.43,302.22,287.90,290.70,237.69,228.93,219.54,214.93,216.06,212.31,224.21,227.45,238.02,259.16,274.17,300.07
2021-11-09 22:17:58.951000,L8,244.81,240.00,237.68,236.26,232.58,234.94,236.02,234.39,237.19,227.46,227.91,241.11,242.16,248.83,242.98,254.08,264.25,275.25,290.14,278.71,268.02,262.07,249.19,249.02,245.49,249.51,225.04,216.71,217.86,213.54,201.05,208.35,216.73,217.67,215.99,223.83,226.87,229.84,236.49,247.15,253.79,260.55,268.89,276.05,282.58,293.55,309.51,324.01,343.95,356.20,351.61,341.13,332.92,332.92,331.96,329.89,327.25,322.24,318.87,318.29,315.56,317.04,314.99,308.06,308.62,317.33,312.99,313.21,321.60,298.92,279.53,260.20,240.26,235.44,226.42,223.08,218.78,216.53,220.65,228.01,244.48,262.61,280.47,300.59
2021-12-19 22:17:52.616000,L9,227.57,232.52,221.84,224.83,224.67,220.87,225.83,222.40,,,,230.60,229.50,241.23,234.73,243.95,253.32,260.89,269.98,254.61,251.20,243.30,230.48,224.97,218.10,210.43,192.63,,,,,,,,,,,199.75,200.74,205.30,206.36,227.18,248.52,226.41,238.38,240.24,241.76,285.72,322.31,304.00,306.32,289.49,284.61,254.91,269.23,286.29,289.97,275.04,276.55,273.48,275.88,265.79,278.94,273.69,270.02,278.94,280.68,286.02,291.02,271.81,250.93,218.65,208.25,211.15,201.12,189.15,,,,,,,,
2022-01-04 22:17:52.138000,L9,276.68,267.93,262.11,264.49,269.95,268.46,271.02,261.18,262.73,260.91,254.14,257.01,256.62,260.46,274.00,278.54,296.04,302.49,325.18,320.66,310.45,304.72,293.24,298.34,285.83,277.34,276.26,263.52,262.92,262.37,254.92,257.82,258.09,254.35,249.82,254.20,265.29,273.98,278.43,285.47,288.92,313.23,384.02,383.92,372.40,472.08,520.35,,,,,392.00,471.27,385.47,378.41,380.86,374.22,360.30,365.76,373.63,383.85,406.73,368.33,373.02,373.35,403.54,367.00,372.09,410.27,390.24,440.44,485.52,493.95,298.83,294.49,459.14,506.39,303.48,292.41,310.31,468.47,524.12,555.06,563.42
2022-01-12 22:17:49.562000,L8,,,,,,317.81,415.17,,,,,,,,,563.25,528.67,553.05,284.03,278.99,272.51,262.87,262.86,244.61,245.93,250.68,225.87,218.03,219.14,218.53,215.10,217.11,225.96,226.54,225.62,231.12,231.98,240.55,238.17,247.44,255.71,262.02,268.04,276.45,282.96,292.12,308.66,321.91,345.35,358.66,350.78,343.08,332.92,333.64,331.51,328.09,328.57,319.20,318.26,315.86,314.68,317.52,317.36,307.36,308.42,317.64,312.08,313.64,322.11,298.39,279.42,259.07,238.78,235.13,225.39,222.23,220.45,217.41,222.58,230.54,249.31,268.49,285.00,312.62
2022-01-20 22:17:51.591000,L9,241.78,243.94,225.70,234.91,227.12,230.69,231.37,234.69,228.86,225.61,235.57,554.43,366.82,540.80,231.60,489.62,454.17,451.46,559.73,292.32,268.09,263.04,246.40,246.25,243.81,245.69,222.54,217.09,218.71,213.23,206.99,202.39,214.13,218.20,219.75,224.45,245.08,209.01,203.81,202.95,,,,,225.83,293.38,291.40,324.68,325.51,423.12,537.03,,,,,,,,,,,,,,,,,,,,236.12,200.64,250.97,235.27,227.03,220.76,229.08,218.76,227.67,237.62,295.02,272.43,301.20,314.58
2022-02-21 22:17:43.336000,L9,514.31,418.34,342.44,550.85,243.80,243.25,239.18,234.73,242.97,228.11,222.04,237.66,239.28,241.49,,244.58,233.22,307.59,271.16,254.57,268.09,233.82,242.67,249.29,246.57,244.91,218.53,206.61,214.31,208.79,196.88,206.19,222.70,219.23,,185.41,200.66,216.77,251.07,217.55,224.65,267.73,274.10,274.74,289.82,303.75,,308.77,344.56,356.60,332.10,280.88,246.11,223.73,,268.99,252.63,253.52,205.63,267.93,272.42,261.96,214.50,,,,,,,,,,514.72,448.98,309.30,345.78,,,,190.83,250.81,273.38,284.17,314.10
