dates,satname,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
2018-02-11 22:13:14.321000,L8,336.44,352.84,374.80,378.48,358.84,368.29,350.60,341.06,364.72,364.25,374.75,381.89,382.02,398.17,392.98,371.94,364.08,361.80,374.48,378.93,362.09,345.67,452.34,391.14,389.13,383.51,375.25,365.08,373.39,359.63,355.50,356.77,376.39,365.35,360.79,350.96,366.95,361.41,396.29,510.60
2018-02-18 22:19:22.544000,L8,,,,265.24,271.78,259.08,257.47,253.90,247.35,253.75,235.35,222.35,243.99,239.92,254.53,247.70,254.99,253.57,261.99,259.10,269.26,269.42,267.95,223.10,,,,,,,,,,,,,,,,
2018-04-07 22:18:58.809000,L8,294.32,308.45,309.63,304.62,302.10,293.79,291.60,286.93,286.46,286.71,286.85,287.15,284.29,285.95,288.18,285.61,285.49,286.56,291.53,292.44,295.34,297.11,300.30,298.93,301.41,299.17,295.17,290.13,285.77,286.37,278.94,284.06,287.60,289.58,289.23,276.93,252.77,213.56,216.29,220.53
2018-05-02 22:12:33.692000,L8,293.06,303.07,307.93,304.79,298.45,293.96,291.13,287.15,286.17,285.80,285.84,285.10,283.62,282.87,284.33,286.91,285.96,284.94,289.28,291.42,292.39,293.80,295.56,299.30,297.62,297.77,295.09,295.58,291.61,285.73,279.50,283.59,288.09,287.97,285.60,272.59,241.00,217.58,216.91,217.82
2018-06-19 22:12:21.473000,L8,,,234.17,286.55,279.22,277.76,271.47,259.91,195.87,,,,,232.19,260.68,263.21,261.92,264.40,273.30,269.82,276.10,278.36,279.20,282.06,279.49,279.50,275.27,268.91,271.24,265.74,265.91,267.80,272.85,267.07,,252.73,211.42,185.55,187.44,191.45
2018-06-26 22:18:36.625000,L8,,,,277.23,276.71,276.08,270.49,250.10,,,,,,,256.45,259.42,260.85,179.40,272.65,267.52,275.79,274.82,280.02,277.61,277.17,278.15,273.74,267.14,270.49,265.98,262.84,266.99,270.36,268.15,,251.10,210.26,184.65,183.88,189.12
2018-07-28 22:18:51.397000,L8,290.77,304.96,308.88,307.55,294.82,294.71,291.58,287.05,285.29,287.62,289.32,289.43,286.51,285.66,292.69,293.78,288.92,291.42,293.65,299.80,296.82,298.23,302.61,302.19,306.53,310.90,297.36,303.94,300.85,301.41,304.15,302.66,299.63,292.09,290.42,295.60,237.06,209.75,214.53,213.94
2018-08-06 22:12:46.122000,L8,,,,271.00,270.65,272.09,266.65,248.60,,,,,,,259.53,259.24,262.69,265.41,274.74,271.41,277.19,278.46,278.57,280.55,277.44,278.40,275.23,272.11,270.67,267.67,268.74,271.29,,,,,,,,
2018-08-22 22:12:54.367000,L8,292.13,304.46,310.02,304.49,299.03,326.85,289.73,286.67,285.46,287.59,286.66,287.37,435.40,437.69,439.85,451.92,465.66,482.88,496.06,290.42,518.20,513.61,507.56,293.57,291.55,293.28,292.20,287.71,286.49,282.84,284.63,284.55,286.08,283.33,280.97,271.09,246.32,218.78,219.07,217.20
2018-08-29 22:19:08.064000,L8,296.64,309.87,310.52,305.06,299.00,293.77,289.79,285.62,284.70,286.31,286.03,284.99,282.45,280.24,281.55,281.28,285.74,284.21,291.19,291.12,293.59,294.21,298.55,296.21,294.56,294.19,291.57,291.06,288.05,287.73,287.24,288.60,288.86,290.42,285.70,273.96,235.53,212.25,214.32,215.34
2018-09-07 22:13:00.241000,L8,287.86,299.58,305.06,300.88,293.07,291.46,287.59,285.14,284.03,285.79,289.71,291.65,301.12,308.94,316.55,277.96,289.82,296.72,316.30,293.21,322.08,338.42,344.41,310.83,306.34,291.81,288.67,300.14,327.76,337.49,334.26,336.96,323.22,316.39,287.77,335.26,251.97,240.88,242.11,243.67
2018-09-14 22:19:12.891000,L8,297.65,307.45,309.65,305.26,295.90,295.35,292.17,285.64,286.75,287.69,287.72,284.89,282.93,281.77,282.19,282.81,284.01,284.64,290.99,291.42,292.66,294.58,295.00,299.02,299.67,299.85,294.61,290.32,288.67,289.49,288.49,288.17,291.31,292.62,291.83,279.74,241.47,214.75,226.12,257.59
2018-11-10 22:13:20.844000,L8,292.87,308.45,309.38,304.31,299.96,296.75,291.79,287.39,286.57,287.70,286.99,285.97,282.04,283.58,286.87,287.06,286.63,288.93,293.16,294.18,294.62,296.36,297.38,297.26,296.10,296.02,294.50,290.73,289.94,283.64,289.41,287.29,289.59,287.90,286.06,268.37,240.06,224.36,231.75,220.74
2019-01-04 22:19:27.588000,L8,466.39,486.69,345.32,356.13,337.69,345.04,372.73,339.53,340.53,327.41,339.50,368.76,403.29,410.07,408.98,437.70,433.70,451.12,439.01,449.01,461.41,462.93,474.28,472.31,463.98,463.80,449.70,332.14,330.07,356.86,339.42,341.05,340.27,371.40,410.99,384.48,418.36,413.58,446.18,549.41
2019-02-14 22:13:09.296000,L8,288.80,300.16,309.47,303.96,299.34,296.95,291.31,286.43,283.85,284.95,285.76,285.24,280.45,282.50,282.32,281.69,281.27,284.90,287.80,287.42,292.00,294.07,296.44,295.71,295.26,293.60,292.06,291.50,292.43,291.45,293.29,289.14,292.78,289.69,290.19,267.04,236.81,208.73,212.34,213.50
2019-03-02 22:13:05.126000,L8,303.05,312.88,328.56,343.52,353.00,345.87,345.66,358.51,317.96,348.09,318.13,361.46,317.78,372.49,332.75,323.58,325.24,337.46,349.95,350.06,333.36,335.99,336.23,341.07,345.09,340.19,387.19,391.54,392.16,353.57,368.38,344.88,348.11,345.99,325.42,351.06,341.85,442.78,496.11,503.63
2019-04-03 22:12:56.485000,L8,,,,,,,,,,,,,,,242.96,247.85,247.18,261.46,266.96,267.20,269.36,270.40,272.83,273.60,273.60,273.19,268.86,266.62,265.04,261.35,259.21,259.15,256.54,240.91,,247.82,203.50,184.11,184.23,189.27
2019-05-05 22:12:52.815000,L8,,,,284.54,276.96,274.32,269.79,256.25,255.68,261.71,252.67,252.35,,,261.10,259.36,256.35,259.49,264.22,260.90,267.31,263.43,261.65,272.72,270.33,270.24,266.26,255.54,261.12,258.11,265.88,268.22,266.94,263.44,263.46,250.59,204.31,185.01,184.67,189.66
2019-06-06 22:13:11.112000,L8,,,,286.74,276.12,276.52,269.76,207.70,177.45,,,,,,260.78,263.17,256.07,261.04,266.69,268.00,269.97,269.08,272.47,271.41,273.82,268.88,268.17,258.11,241.00,250.58,264.37,266.84,269.76,270.51,269.42,245.89,,,,
2019-06-29 22:19:29.514000,L8,,,,275.32,274.50,272.03,268.50,199.68,,,,,,,247.33,257.28,253.55,262.99,265.10,267.74,267.48,269.97,272.34,275.99,274.77,272.76,269.20,263.21,267.95,262.54,265.10,267.14,267.86,269.69,265.10,252.29,204.88,184.44,186.90,190.77
2019-07-24 22:13:24.827000,L8,,,,282.98,277.72,276.27,269.97,213.22,,,,,,,259.25,258.62,258.89,264.23,270.35,270.86,272.40,271.70,276.83,277.61,277.81,276.27,273.38,270.03,271.16,266.61,268.16,269.93,269.76,270.80,266.68,254.64,210.13,187.91,191.26,192.80
2019-07-31 22:19:38.682000,L8,,,,278.85,277.48,275.56,270.96,219.96,184.62,,,,,,256.29,258.61,258.61,270.58,272.25,276.30,273.31,276.91,275.48,276.53,279.79,276.24,273.25,269.87,273.23,269.54,272.43,270.29,270.26,272.65,267.67,254.31,208.37,189.66,191.93,192.85
2019-09-17 22:19:53.101000,L8,294.92,304.42,308.33,303.06,295.52,295.29,294.51,288.91,286.22,287.44,285.00,284.18,282.87,279.46,279.84,278.00,281.83,282.47,288.84,289.94,290.96,295.29,295.89,294.72,293.28,296.39,291.86,289.60,286.93,283.27,284.55,284.83,284.29,284.45,282.12,273.07,239.80,212.62,216.24,244.01
2019-10-19 22:19:59.334000,L8,297.29,305.29,309.03,300.85,294.21,288.74,287.09,285.02,285.06,288.32,285.93,281.64,277.99,277.31,281.64,281.39,283.21,284.83,289.08,291.00,289.46,290.67,292.54,296.68,296.82,294.51,291.92,289.26,285.60,285.29,284.18,285.07,284.63,287.44,291.42,283.20,247.25,225.63,215.51,259.04
2019-10-28 22:13:48.433000,L8,,,269.98,272.64,260.68,256.88,197.74,238.28,219.06,256.47,183.97,246.09,249.14,246.12,,,,,,,,,,224.31,224.57,258.45,260.27,263.45,266.29,262.67,252.23,251.33,261.20,243.05,194.57,213.37,,,,
2019-12-22 22:19:51.609000,L8,290.16,303.70,314.09,310.68,304.39,300.67,293.87,319.54,328.32,287.82,287.86,285.39,284.38,318.96,321.43,325.84,344.18,493.13,506.57,513.03,523.97,527.54,507.90,302.09,303.33,513.93,400.54,384.76,418.45,531.83,526.14,523.82,536.76,290.96,287.95,276.48,263.72,251.51,237.48,226.93
2019-12-31 22:13:38.020000,L8,249.46,223.45,269.73,265.76,277.61,272.78,271.68,262.66,254.02,251.94,265.58,243.87,,,250.59,248.42,247.94,203.29,,,,,,265.44,266.73,266.49,263.26,261.51,258.27,257.35,258.10,261.69,259.65,261.78,257.44,238.29,194.99,175.52,177.70,186.71
2020-01-16 22:13:34.872000,L8,,,,,,,,,,,,,,234.35,254.27,243.37,239.09,203.01,173.03,,,,,275.32,274.32,276.26,271.18,270.19,265.91,264.27,234.77,238.48,,,,,,,,
2020-01-23 22:19:43.708000,L8,386.76,331.93,406.86,393.46,340.61,336.71,388.70,315.55,323.69,302.22,309.77,317.81,321.70,316.74,352.99,318.91,311.35,319.18,331.70,333.15,342.76,353.64,365.23,348.91,366.85,368.45,366.12,367.23,388.28,384.25,399.66,322.11,315.67,316.28,317.00,331.36,319.79,281.48,271.04,275.95
2020-02-08 22:19:38.701000,L8,289.78,310.08,326.55,333.94,348.36,338.59,330.99,315.88,345.78,304.75,293.05,298.40,312.53,340.05,317.62,325.14,310.24,325.57,333.44,336.07,316.60,319.98,336.15,346.25,355.40,352.24,374.35,351.50,362.68,360.10,370.06,352.58,366.91,365.01,377.66,386.59,302.04,271.53,254.50,267.88
2020-03-04 22:13:20.890000,L8,285.68,299.23,304.44,302.19,298.61,294.53,288.17,286.79,284.55,283.73,280.90,280.51,277.93,275.46,276.47,275.59,278.94,282.75,290.27,288.10,290.47,294.74,298.14,296.22,293.43,294.76,292.68,287.94,288.63,285.73,284.19,281.77,282.30,282.30,283.67,270.55,237.83,222.26,229.38,227.97
2020-03-27 22:19:19.905000,L8,285.25,300.24,305.11,303.59,302.69,296.65,291.23,285.45,283.71,284.82,282.45,280.29,277.58,275.87,280.67,279.13,282.79,283.43,290.91,290.27,292.64,292.71,294.54,295.06,295.59,295.35,289.64,289.75,280.75,279.24,290.17,287.75,283.49,285.91,282.47,271.42,239.42,241.19,227.09,226.25
2020-04-12 22:19:12.473000,L8,293.05,304.57,313.42,310.44,303.08,298.20,296.51,291.03,287.75,288.22,291.70,293.06,284.21,282.08,285.52,288.58,290.16,296.73,305.62,308.58,320.83,322.18,314.75,311.04,300.75,295.50,294.98,296.56,295.33,284.14,293.06,290.84,297.54,288.92,285.41,274.59,252.74,240.67,247.92,231.17
2020-04-28 22:19:04.733000,L8,,,,276.21,274.06,272.20,267.18,253.45,234.41,,,,,,250.82,249.42,256.53,261.12,269.51,269.20,270.06,271.33,272.91,276.54,273.45,273.26,267.94,267.17,258.94,253.63,257.15,257.71,247.54,254.67,265.19,252.10,204.82,,,
2020-05-30 22:19:04.718000,L8,,,,284.45,278.45,277.25,271.68,248.64,,,,,,,256.55,253.96,259.10,265.13,270.09,272.91,274.36,273.76,276.18,281.39,279.38,278.37,273.10,270.47,264.59,262.33,265.16,268.23,264.09,266.82,266.15,256.51,213.11,187.18,187.60,193.74
2020-06-08 22:12:59.859000,L8,,,,284.43,281.16,277.33,274.41,231.42,,,,,,,252.85,255.33,256.95,265.23,269.55,273.88,271.15,273.26,273.04,227.03,242.94,219.74,223.87,263.82,269.08,265.38,266.71,268.93,268.51,269.09,269.92,257.15,212.85,188.54,188.41,192.51
2020-07-01 22:19:22.742000,L8,,,,281.36,279.12,277.17,273.54,253.47,,,,,,,249.25,255.27,258.61,264.31,267.81,272.76,260.12,,,274.83,274.82,274.51,270.84,269.58,270.64,264.70,267.76,268.15,269.71,270.27,267.38,258.04,217.19,190.17,193.06,186.78
2020-07-17 22:19:28.765000,L8,,,,280.15,277.22,275.38,270.38,255.90,,,,,,,247.40,249.64,254.42,262.46,263.93,,,,,275.80,274.55,274.88,271.53,268.43,268.27,262.58,266.43,267.58,268.83,266.76,265.29,254.92,211.75,187.71,190.69,186.62
2020-07-26 22:13:20.488000,L8,,,,286.26,277.90,277.30,272.24,257.07,254.43,262.65,256.45,258.43,258.04,,255.48,254.27,251.31,218.83,182.10,,,,,277.30,279.04,278.08,276.42,271.12,270.84,265.94,267.38,269.40,270.04,270.81,267.55,258.22,214.50,190.60,193.15,191.38
2020-08-11 22:13:23.493000,L8,287.11,299.23,307.59,307.25,297.80,299.24,293.17,286.55,285.24,284.99,282.21,282.31,279.99,276.03,281.14,281.47,285.01,282.21,277.11,282.56,281.44,283.31,290.24,299.42,299.34,300.73,298.81,300.45,290.67,297.87,293.16,295.52,289.25,295.77,290.71,281.84,257.65,245.61,252.16,231.66
2020-08-27 22:13:32.207000,L8,,,,223.53,256.83,261.31,255.99,209.17,243.94,251.02,,,,,,,,,,,,,,274.52,275.78,275.71,271.83,268.10,265.57,238.27,264.19,265.21,266.44,254.45,,,,,,
2020-09-19 22:19:51.801000,L8,287.70,300.42,307.20,303.26,298.15,291.38,290.12,285.24,283.84,283.68,281.25,280.34,277.22,276.37,279.00,277.12,282.43,280.99,278.09,280.58,277.68,282.48,288.62,304.24,303.89,306.91,312.42,312.30,330.41,291.36,334.67,297.41,288.78,290.50,292.41,279.30,242.02,224.65,231.47,241.34
2020-10-14 22:13:44.927000,L8,423.13,472.09,464.41,369.84,417.16,433.69,452.75,425.81,408.05,399.34,336.11,338.23,309.31,436.28,454.90,422.24,426.53,403.90,416.50,416.37,416.75,414.16,408.85,417.98,441.74,433.19,430.89,537.00,531.51,430.97,450.94,,,,,,,330.70,346.96,363.57
2020-10-21 22:19:55.676000,L8,291.40,301.91,308.92,305.55,302.11,295.71,288.67,282.21,282.77,280.52,279.75,278.48,275.82,275.59,278.28,279.63,281.05,278.38,284.43,286.95,516.14,515.07,516.80,510.53,515.99,487.04,296.41,288.78,286.61,285.52,283.04,287.55,289.32,293.50,290.02,279.71,239.62,226.04,226.50,219.50
2020-12-24 22:19:54.582000,L8,282.42,296.97,306.29,300.21,293.06,283.85,285.50,281.86,278.65,278.33,275.03,275.59,271.68,273.96,273.28,273.13,274.70,278.10,281.61,285.02,286.13,285.98,287.72,290.07,290.20,288.95,290.45,285.17,284.27,282.59,286.43,286.21,283.49,288.94,284.51,275.23,234.17,236.92,232.24,213.61
2021-01-25 22:19:43.984000,L8,284.58,296.28,303.49,298.44,290.76,285.17,283.73,281.27,278.77,277.20,274.39,273.55,270.26,272.85,273.93,273.20,274.34,277.97,283.19,282.19,284.78,286.18,287.58,290.86,289.16,289.21,284.76,280.18,272.31,271.02,279.39,279.36,280.97,278.79,277.54,266.61,248.77,248.11,245.31,214.50
2021-02-03 22:13:32.068000,L8,286.73,299.37,305.78,301.49,294.52,286.34,289.26,284.94,279.95,282.35,278.74,277.97,272.85,276.82,276.62,277.06,278.56,281.85,285.93,286.44,286.82,286.56,289.64,290.93,290.22,291.17,286.00,284.76,277.51,277.51,283.45,284.39,287.41,286.41,286.58,270.41,250.80,249.98,250.89,216.44
2021-02-19 22:13:27.767000,L8,289.43,301.88,307.91,303.47,298.22,295.04,299.84,283.57,285.55,282.65,280.40,279.34,278.63,281.45,279.11,276.80,280.73,281.78,287.53,288.48,289.25,289.19,294.61,293.94,294.70,293.79,291.48,287.12,281.59,281.49,283.71,285.80,284.84,289.57,285.08,272.68,251.31,254.51,244.43,213.14
2021-03-23 22:13:13.154000,L8,289.57,297.94,310.52,305.01,302.25,296.92,290.47,286.12,285.01,285.30,279.94,280.82,276.39,276.86,283.93,280.95,280.99,284.53,288.99,289.61,288.35,291.60,292.37,296.71,296.88,296.95,293.76,292.95,288.58,290.29,287.27,286.14,286.18,288.01,286.64,277.37,268.71,262.59,272.07,221.11
2021-05-17 22:19:12.497000,L8,290.19,306.32,312.28,312.35,302.06,298.91,292.87,289.28,286.65,283.91,281.68,281.16,278.44,278.63,283.66,282.30,285.43,286.60,288.92,292.76,293.17,295.02,295.69,300.07,298.03,296.99,294.21,295.59,294.44,291.77,294.27,292.49,294.59,293.64,291.17,285.23,274.10,270.92,274.99,221.63
2021-05-26 22:13:06.904000,L8,,,,284.58,275.85,270.85,270.23,220.37,218.05,,,,,,256.32,259.38,258.05,262.04,266.71,266.38,266.84,268.05,271.67,273.92,273.43,275.30,271.55,270.88,269.87,266.04,267.25,270.37,269.98,271.32,263.41,258.32,220.15,195.14,197.80,194.68
2021-06-02 22:19:21.079000,L8,,,,286.70,275.96,271.28,269.95,201.17,171.55,,,,,,253.78,258.90,255.84,264.24,264.63,268.88,267.13,268.72,271.08,274.17,274.99,274.55,268.83,268.61,270.35,263.34,267.07,269.09,214.05,249.81,263.01,257.18,210.59,,,
2021-08-14 22:13:33.494000,L8,,,,276.08,266.62,266.55,258.97,216.62,246.54,254.83,,,,,254.26,256.12,252.90,258.98,260.21,248.39,,,,259.58,260.42,228.68,201.43,173.91,,,268.15,270.05,270.73,270.91,266.57,251.99,202.44,179.72,187.66,174.57
2021-08-30 22:13:38.062000,L8,290.12,302.73,312.93,308.91,296.71,295.31,291.62,284.43,284.06,279.83,278.15,279.74,277.78,275.46,278.76,280.72,286.50,288.41,290.39,291.02,289.20,290.58,292.92,292.71,294.52,293.49,293.33,289.59,288.19,291.02,286.51,287.73,289.92,292.18,286.90,281.99,261.43,260.91,258.79,293.10
2021-11-02 22:13:50.004000,L8,426.73,402.52,408.17,431.69,,,,444.93,473.58,330.74,327.32,327.59,403.79,382.46,357.63,345.85,336.57,345.91,357.81,346.72,377.40,365.28,369.93,372.90,374.88,418.19,379.33,390.71,539.11,516.36,488.31,427.72,383.18,375.22,400.58,421.97,502.22,441.02,,
2021-11-06 22:14:23.901000,L9,308.39,327.64,333.97,337.10,338.84,334.53,332.10,327.06,314.42,309.25,305.46,298.51,299.54,294.09,298.92,298.05,306.35,309.13,320.71,324.16,320.23,315.38,312.97,321.39,317.00,316.55,314.94,322.63,342.95,313.10,316.22,324.94,320.32,305.34,309.81,313.97,330.10,338.72,337.27,328.35
2021-11-18 22:13:44.611000,L8,280.26,295.81,303.97,299.72,292.28,285.74,283.17,276.81,276.61,275.79,270.87,271.83,270.80,271.48,275.66,276.30,278.75,280.33,288.76,282.65,283.77,282.56,283.15,281.56,283.22,283.63,283.27,284.40,280.69,279.69,281.48,281.35,280.52,280.47,279.97,270.19,251.42,246.75,241.68,212.53
2021-12-20 22:13:44.065000,L8,280.65,296.95,308.52,306.93,297.34,295.83,295.36,285.51,281.39,278.46,275.48,275.14,272.33,272.75,274.38,277.03,280.58,288.06,290.53,288.26,289.43,301.25,315.09,318.05,292.26,329.31,324.43,323.28,287.37,285.36,284.50,310.22,315.02,301.26,284.61,278.80,275.09,366.19,376.84,412.81
2022-01-04 22:19:51.928000,L9,,,,265.84,264.80,257.63,256.11,226.53,241.98,247.37,,,,,247.46,248.98,244.20,236.18,252.57,253.85,251.89,254.65,253.18,237.39,234.37,251.48,249.26,258.40,257.94,255.70,259.17,261.24,260.78,260.09,257.94,238.44,193.80,185.68,188.33,172.26
2022-01-12 22:19:49.339000,L8,284.36,295.33,304.31,300.59,295.32,287.07,287.06,281.51,278.83,278.64,274.59,280.47,274.36,279.27,279.19,277.06,280.56,280.17,284.64,284.00,283.17,283.54,286.31,285.95,283.79,284.86,284.89,281.12,281.17,282.83,282.41,280.91,281.80,282.93,279.42,269.77,257.07,255.15,248.12,216.79
2022-01-20 22:19:51.389000,L9,284.81,298.27,307.93,305.48,295.61,291.47,287.25,283.78,283.10,278.72,275.46,274.78,273.84,272.63,275.57,275.63,276.91,277.02,281.72,281.49,282.53,281.48,281.33,282.87,285.22,284.59,284.87,285.35,284.90,283.90,284.44,283.06,280.37,280.96,280.58,265.14,255.19,252.44,245.74,220.43
2022-01-21 22:13:35.739000,L8,285.92,297.52,308.76,308.03,294.59,291.31,288.17,282.39,279.17,278.49,275.76,275.08,273.57,273.02,274.61,275.08,277.25,279.38,286.37,284.75,284.60,284.69,285.66,287.11,288.37,288.71,285.56,284.64,281.96,280.69,282.95,283.58,283.03,281.87,281.06,269.23,260.36,257.27,253.68,240.69
2022-01-28 22:19:43.811000,L8,282.60,295.01,304.80,302.38,293.30,286.65,285.34,281.76,280.04,276.65,274.90,274.12,272.57,271.47,273.97,274.91,276.17,278.38,281.98,282.51,282.53,283.05,282.72,284.84,286.35,285.88,284.20,284.09,280.49,279.54,281.91,288.01,284.13,282.38,282.13,268.93,258.24,254.24,249.77,217.30
2022-02-13 22:19:40.610000,L8,275.94,297.47,308.72,302.87,289.87,285.77,286.38,282.64,277.88,275.92,272.71,274.22,272.99,273.30,277.76,276.05,301.36,306.45,284.36,284.37,286.43,312.53,312.83,287.89,288.63,290.43,287.43,292.00,284.94,281.45,290.42,310.15,283.81,298.50,279.53,264.85,253.49,249.98,245.19,216.58
2022-02-14 22:13:36.888000,L9,,,449.77,432.68,423.35,393.69,380.61,333.40,331.98,341.76,329.03,333.39,350.94,337.65,339.16,355.55,374.43,366.24,371.97,374.65,368.13,324.61,379.36,368.69,340.71,352.52,332.37,328.56,320.41,318.37,318.70,361.38,319.13,329.02,331.68,353.52,339.42,334.25,349.79,331.55
2022-03-01 22:19:36.627000,L8,286.36,307.03,336.27,385.07,422.62,340.89,326.60,326.36,314.82,322.53,305.77,301.75,310.92,360.54,316.17,325.82,306.26,301.19,309.77,324.02,332.86,311.70,318.40,308.15,322.67,321.23,306.96,307.93,305.51,325.54,314.90,320.46,311.28,308.70,305.66,334.81,328.43,320.92,334.40,321.13
2022-03-02 22:13:25.844000,L9,,,,268.46,274.44,269.17,264.94,246.61,216.96,,,,,,236.57,238.43,247.25,252.99,261.14,257.54,259.07,258.16,260.69,261.17,264.93,264.54,264.78,259.48,260.29,249.56,255.97,255.57,,174.12,232.38,240.65,201.04,184.48,188.26,176.74
2022-03-09 22:19:37.376000,L9,280.35,295.69,306.38,309.93,304.52,294.03,288.04,283.42,281.72,280.04,502.18,502.12,507.12,507.89,275.47,276.28,279.34,283.37,285.88,286.77,286.01,286.24,285.79,283.85,286.53,286.68,284.45,284.86,281.58,280.30,283.75,285.68,284.38,285.39,284.65,278.34,276.23,282.97,256.95,216.77
2022-03-17 22:19:29.825000,L8,274.77,303.80,310.41,339.01,303.56,429.85,394.52,328.21,304.13,305.96,296.30,282.62,286.88,282.09,287.69,290.64,292.95,290.87,317.49,298.92,316.74,374.20,311.85,296.34,294.25,298.66,297.65,302.19,294.42,288.39,297.76,301.10,304.00,292.06,295.94,277.74,266.37,262.54,253.47,222.77
2022-03-25 22:19:32.579000,L9,281.30,297.85,305.60,308.21,302.12,293.08,289.36,283.28,282.71,280.28,491.99,504.37,510.54,510.45,276.86,277.29,278.61,280.92,283.60,283.50,284.55,284.08,285.84,289.21,290.42,290.23,288.51,287.39,285.70,284.69,285.84,286.21,283.34,286.28,281.85,531.69,524.22,501.92,255.50,219.52
2022-03-26 22:13:11.665000,L8,283.10,296.07,304.99,313.58,308.91,296.11,290.85,284.52,285.61,285.35,281.24,279.67,277.19,274.77,279.48,279.37,281.91,539.47,546.93,519.20,285.98,285.82,515.95,531.02,542.49,292.34,292.20,290.94,288.32,288.10,289.70,287.21,286.00,287.90,287.07,282.22,270.59,283.52,265.91,274.53
2022-04-02 22:19:19.614000,L8,280.46,295.84,305.86,309.13,306.30,299.88,290.96,281.44,279.24,278.07,274.08,274.05,275.82,274.05,277.21,274.56,279.04,281.42,291.92,290.08,288.94,287.81,287.80,290.54,291.48,292.51,288.99,286.08,282.50,281.59,283.25,284.05,282.03,282.21,282.15,278.48,267.81,263.59,257.90,219.12
2022-04-03 22:13:21.180000,L9,280.97,294.88,305.47,310.85,318.49,307.38,297.35,285.09,284.37,283.47,281.99,279.71,276.71,275.65,279.11,279.43,281.92,284.48,289.95,288.41,288.47,286.87,289.42,291.38,294.08,293.23,291.29,290.60,287.11,287.32,286.81,286.84,285.90,287.99,286.68,281.11,282.19,283.04,262.63,223.42
2022-05-05 22:13:06.945000,L9,282.37,301.73,310.42,312.25,311.07,312.76,304.03,290.73,290.62,289.05,284.41,282.55,280.28,278.75,283.23,284.86,286.14,482.92,466.55,486.80,491.80,491.23,294.47,294.96,296.42,296.91,295.74,294.62,295.19,293.00,293.20,292.77,295.04,294.88,295.82,293.26,286.23,278.71,295.23,271.18
2022-05-20 22:19:32.278000,L8,282.14,302.25,313.77,315.23,307.63,302.81,296.57,291.48,287.77,285.69,284.28,282.27,280.30,277.12,282.54,280.26,286.47,289.66,291.72,292.41,291.91,292.06,294.03,297.39,295.81,295.09,295.17,294.98,292.60,292.23,292.51,291.16,291.04,294.81,293.80,289.21,282.53,275.99,283.62,291.12
2022-05-28 22:19:06.541000,L9,,,281.82,287.61,277.05,274.79,271.67,256.68,260.22,262.18,260.73,255.55,254.13,248.29,257.09,259.72,255.23,248.65,251.23,252.13,202.37,211.51,200.71,270.66,272.66,273.87,269.40,270.28,266.79,262.97,264.45,266.87,263.97,263.34,254.75,255.00,214.53,197.13,199.44,190.90
2022-06-05 22:19:39.450000,L8,,,,282.31,274.58,272.80,270.62,219.00,,,,,,,250.24,255.63,254.08,251.92,255.16,253.14,245.12,252.77,249.42,265.51,272.19,270.57,268.58,269.08,263.77,260.92,259.53,266.10,264.46,262.10,260.92,254.52,211.81,,,
2022-06-21 22:19:48.760000,L8,,,,286.71,269.83,265.87,263.78,209.29,177.94,,,,,,252.44,257.84,252.09,251.59,255.40,247.31,240.03,248.79,246.15,222.56,235.51,218.02,199.16,253.55,261.81,258.42,258.47,263.53,260.82,260.94,256.12,253.81,216.93,188.30,189.09,188.75
2022-06-22 22:13:14.546000,L9,,,,285.47,266.25,262.71,260.66,205.96,170.50,,,,,,250.55,257.09,252.74,249.67,252.31,247.07,236.74,247.89,241.75,221.02,234.06,217.85,195.98,184.64,262.21,256.33,259.58,258.65,260.69,257.49,253.71,251.20,212.78,180.64,,
2022-06-30 22:13:39.455000,L8,,,,284.08,273.95,271.25,267.63,209.59,,,,,,,249.84,251.61,251.34,259.90,259.62,254.91,255.98,258.86,258.29,257.91,246.53,256.22,256.87,261.81,263.70,257.44,263.96,265.32,265.53,263.13,263.74,255.40,218.50,189.58,191.71,187.53
2022-07-31 22:19:39.391000,L9,,,,280.40,275.48,274.09,269.47,198.10,247.75,251.36,,,,,245.28,246.30,247.51,260.62,264.23,260.36,263.86,266.17,263.13,263.46,264.56,265.14,266.55,265.85,263.95,259.68,,,267.97,264.96,264.67,254.89,211.66,188.15,191.49,188.06
2022-08-09 22:13:34.311000,L9,277.21,297.33,304.94,305.77,297.08,296.33,290.75,283.13,279.84,278.03,277.17,276.01,272.82,272.13,274.35,274.90,279.63,282.82,290.76,283.49,284.81,282.94,285.68,287.23,295.12,285.55,286.75,284.97,284.84,283.97,282.33,281.58,284.43,288.01,283.02,279.68,265.52,259.09,254.32,220.96
