dates,satname,nzd0398-0000,nzd0398-0001,nzd0398-0002,nzd0398-0003,nzd0398-0004,nzd0398-0005,nzd0398-0006,nzd0398-0007,nzd0398-0008,nzd0398-0010,nzd0398-0011,nzd0398-0012,nzd0398-0013,nzd0398-0014,nzd0398-0015,nzd0398-0016,nzd0398-0017,nzd0398-0018,nzd0398-0019,nzd0398-0020,nzd0398-0021,nzd0398-0022,nzd0398-0023,nzd0398-0024,nzd0398-0025,nzd0398-0026,nzd0398-0027,nzd0398-0028,nzd0398-0029,nzd0398-0030,nzd0398-0031,nzd0398-0032,nzd0398-0033,nzd0398-0034,nzd0398-0035,nzd0398-0036,nzd0398-0037,nzd0398-0038,nzd0398-0039,nzd0398-0040,nzd0398-0041,nzd0398-0042,nzd0398-0043,nzd0398-0044,nzd0398-0045,nzd0398-0046,nzd0398-0047,nzd0398-0048,nzd0398-0049,nzd0398-0050,nzd0398-0051,nzd0398-0052,nzd0398-0053,nzd0398-0054,nzd0398-0055,nzd0398-0056,nzd0398-0057,nzd0398-0058,nzd0398-0059,nzd0398-0060,nzd0398-0061,nzd0398-0062,nzd0398-0063,nzd0398-0064,nzd0398-0065,nzd0398-0066,nzd0398-0067,nzd0398-0068,nzd0398-0069,nzd0398-0070,nzd0398-0071,nzd0398-0072,nzd0398-0073,nzd0398-0074,nzd0398-0075,nzd0398-0076,nzd0398-0077,nzd0398-0078,nzd0398-0079,nzd0398-0080,nzd0398-0081,nzd0398-0082,nzd0398-0083,nzd0398-0084,nzd0398-0085,nzd0398-0086,nzd0398-0087,nzd0398-0088,nzd0398-0089,nzd0398-0090,nzd0398-0091,nzd0398-0092,nzd0398-0093,nzd0398-0094,nzd0398-0095,nzd0398-0096,nzd0398-0097,nzd0398-0098,nzd0398-0099,nzd0398-0100,nzd0398-0101,nzd0398-0102,nzd0398-0103,nzd0398-0104,nzd0398-0105,nzd0398-0106,nzd0398-0107,nzd0398-0108,nzd0398-0109,nzd0398-0110,nzd0398-0111,nzd0398-0112,nzd0398-0113,nzd0398-0114,nzd0398-0115,nzd0398-0116,nzd0398-0117,nzd0398-0118,nzd0398-0119,nzd0398-0120,nzd0398-0121,nzd0398-0122,nzd0398-0123,nzd0398-0124,nzd0398-0125,nzd0398-0126,nzd0398-0127,nzd0398-0128,nzd0398-0129,nzd0398-0130,nzd0398-0131,nzd0398-0132,nzd0398-0133,nzd0398-0134,nzd0398-0135,nzd0398-0136,nzd0398-0137,nzd0398-0138,nzd0398-0139,nzd0398-0140,nzd0398-0141,nzd0398-0142,nzd0398-0143,nzd0398-0144,nzd0398-0145,nzd0398-0146,nzd0398-0147,nzd0398-0148,nzd0398-0149,nzd0398-0150,nzd0398-0151,nzd0398-0152,nzd0398-0153,nzd0398-0154,nzd0398-0155,nzd0398-0156,nzd0398-0157,nzd0398-0158,nzd0398-0159,nzd0398-0160,nzd0398-0161,nzd0398-0162,nzd0398-0163,nzd0398-0164,nzd0398-0165,nzd0398-0166,nzd0398-0167,nzd0398-0168,nzd0398-0169,nzd0398-0170,nzd0398-0171,nzd0398-0172,nzd0398-0173,nzd0398-0174,nzd0398-0175,nzd0398-0176,nzd0398-0177,nzd0398-0178,nzd0398-0009
2018-02-02 22:19:27.675000,L8,243.76,294.22,364.93,449.67,395.34,426.96,399.60,386.39,366.09,344.10,340.25,336.00,333.10,328.92,328.67,340.00,351.79,361.47,370.92,379.93,350.37,350.34,368.27,352.99,348.46,372.50,345.40,355.59,358.28,391.75,406.21,407.19,409.87,378.96,405.72,353.82,364.16,363.58,370.16,349.47,352.23,322.24,309.64,321.69,305.56,309.48,333.27,320.07,297.46,307.01,325.47,316.46,294.87,283.75,317.22,320.37,280.98,285.56,281.92,287.59,296.12,300.11,308.20,338.00,308.86,360.83,396.88,352.99,406.28,390.35,374.27,335.83,373.76,327.07,355.74,366.66,374.01,368.53,363.81,404.96,425.91,427.40,340.22,342.40,347.20,357.59,338.48,372.69,429.44,375.84,543.43,496.93,403.36,542.40,525.10,397.93,381.95,469.21,481.26,,527.18,503.74,409.90,395.47,392.65,389.70,379.77,360.89,383.59,390.67,409.19,378.62,416.41,412.25,443.19,426.03,426.66,436.92,470.40,468.95,444.61,479.33,488.50,528.64,499.82,409.97,407.78,396.22,405.15,388.21,402.08,348.19,407.62,391.15,409.79,425.86,397.14,410.18,365.03,355.17,372.24,355.92,354.11,362.60,362.56,399.30,377.69,364.56,374.95,378.90,345.29,332.62,371.15,385.14,396.39,393.37,401.44,395.59,392.48,386.42,411.55,400.05,375.36,404.48,416.23,417.69,441.78,474.72,504.36,514.91,,,,,522.63,532.34,465.85,478.68,351.97
2018-02-02 22:19:51.630000,L8,243.74,293.73,364.04,448.61,393.00,425.74,400.65,389.15,367.53,344.50,339.60,336.41,333.72,329.73,328.50,340.29,350.08,362.05,369.98,379.01,350.98,349.33,369.82,352.53,348.55,371.61,344.98,353.83,356.34,391.41,405.46,406.80,409.31,379.27,404.67,354.05,360.40,348.29,369.76,347.38,352.21,313.14,309.38,321.07,304.35,307.46,333.05,319.65,292.38,304.53,324.90,315.65,294.79,272.86,317.36,320.09,280.13,285.07,281.70,287.59,296.32,300.11,307.84,338.09,308.98,403.20,396.71,352.74,404.65,389.44,373.79,334.87,373.47,322.21,347.66,363.73,372.94,368.05,363.08,403.60,425.78,427.14,311.36,340.98,346.02,357.46,338.26,372.25,425.12,359.01,380.04,391.54,521.38,539.60,524.56,397.43,381.13,465.04,480.41,548.11,530.69,503.39,494.69,395.19,391.79,388.45,379.81,360.19,382.37,389.49,408.76,377.67,415.23,409.76,442.04,425.56,426.01,434.09,468.50,468.66,443.90,478.10,487.48,528.16,477.43,409.46,406.96,392.77,403.57,387.95,402.00,347.98,406.16,391.43,408.27,425.42,396.28,409.71,364.80,350.70,372.15,354.57,353.80,360.90,360.17,399.77,376.11,362.58,374.92,378.03,371.70,329.83,370.97,383.52,395.85,392.61,400.80,394.79,391.78,384.63,411.05,399.44,374.63,402.26,415.83,417.52,440.76,474.07,503.73,514.25,,,,,523.32,532.92,466.77,481.16,352.20
2018-02-11 22:13:38.280000,L8,,,,194.91,302.82,306.14,300.51,302.46,299.61,280.54,273.52,263.75,261.83,262.94,255.41,274.26,282.44,298.29,298.47,293.17,311.04,276.58,269.24,267.73,270.01,269.22,271.95,280.68,278.36,276.15,281.74,287.42,283.58,279.38,274.24,272.02,273.01,269.69,267.52,260.46,259.88,258.82,253.43,249.46,245.52,243.35,235.36,210.99,221.56,212.52,225.41,215.78,225.29,225.04,224.40,225.27,227.13,226.88,241.98,238.09,239.99,248.51,251.16,261.28,234.64,,,,,,,,,,,,227.44,255.37,250.27,202.93,217.21,,,211.63,270.72,264.46,266.16,296.24,310.39,289.30,291.98,301.12,282.93,239.20,272.75,265.96,272.93,291.28,279.67,272.80,305.58,230.06,269.44,268.39,249.41,287.41,224.12,189.77,238.55,,,,,,,,256.36,189.46,309.64,307.88,295.50,271.08,,,,,,,,,,,,,,,,,170.27,198.28,183.55,215.99,245.59,233.84,246.97,219.47,235.76,225.97,216.74,293.48,232.06,234.88,252.78,258.92,253.39,250.01,252.06,247.09,250.89,226.27,,212.58,212.43,221.23,250.31,257.48,263.69,260.07,267.73,261.64,256.57,215.37,228.10,205.93,194.36,189.92,,,297.22
2018-03-06 22:19:38.520000,L8,,,234.82,200.09,307.40,311.13,307.04,305.85,304.92,283.40,274.51,262.10,260.28,269.26,259.16,280.32,286.36,298.80,293.97,286.56,279.53,279.22,276.73,276.63,278.09,276.44,282.65,287.46,292.47,288.41,293.22,296.08,294.96,286.12,282.29,280.18,280.13,278.45,274.89,266.02,261.57,263.54,257.70,256.91,240.01,245.43,237.93,233.37,215.66,216.58,219.58,219.63,223.84,227.38,224.98,226.05,229.86,234.58,238.15,239.19,241.24,248.25,252.29,259.18,246.64,221.11,230.17,207.13,204.20,207.92,223.85,231.61,229.37,225.11,216.89,221.40,222.67,227.65,246.50,257.77,262.39,265.29,270.09,270.94,276.91,284.52,292.25,292.07,310.15,297.50,302.34,296.65,289.56,293.64,289.60,289.37,289.85,284.24,281.58,276.78,273.04,269.52,272.33,269.98,268.67,271.54,271.83,268.40,254.00,242.89,197.14,197.50,259.69,268.99,277.27,288.43,291.61,303.43,306.39,308.88,312.45,304.35,244.60,,,,,240.87,212.85,213.13,177.41,182.38,,,,,,,,207.59,195.66,200.75,235.12,245.68,248.46,253.63,250.73,249.29,248.19,248.89,251.04,254.22,253.30,257.18,327.98,340.98,316.45,262.93,259.42,243.14,179.86,207.66,227.42,238.01,254.83,259.67,269.83,277.57,281.00,300.14,295.55,250.93,256.13,242.20,205.97,199.60,,,301.35
2018-04-16 22:13:06.453000,L8,,,,,,,,,,,,478.59,517.51,346.80,422.51,404.35,326.21,324.52,306.59,298.70,293.39,298.26,310.11,290.11,296.38,311.63,325.06,328.89,301.46,307.73,311.62,308.60,307.90,334.20,331.04,321.26,318.00,300.33,298.21,286.86,279.86,282.16,273.42,275.49,267.77,262.76,250.76,257.96,256.25,248.93,241.30,248.17,249.67,252.93,255.78,247.73,252.83,259.07,273.02,264.54,273.43,275.14,282.32,304.12,348.18,300.67,218.19,219.36,302.29,450.23,479.36,294.78,239.62,243.60,289.38,292.99,268.25,276.72,266.07,273.24,353.34,372.78,291.18,284.84,348.44,298.01,315.99,365.93,338.72,346.71,326.82,335.35,349.39,323.03,322.82,310.96,323.86,322.69,319.25,323.34,316.07,302.21,293.56,288.23,295.82,284.46,288.17,279.71,291.58,258.31,228.53,275.16,286.12,293.88,299.68,300.45,312.37,319.33,311.94,318.66,329.03,326.45,331.01,353.18,329.86,195.73,171.68,249.26,271.27,225.09,228.02,199.14,180.37,220.54,252.33,175.14,182.49,178.61,276.48,268.38,270.09,260.76,260.05,264.74,275.43,276.38,276.71,284.47,258.82,286.69,276.29,261.48,266.58,271.18,278.24,267.36,284.31,272.82,269.79,266.70,233.72,239.47,234.63,254.41,268.54,276.84,286.95,298.91,324.92,343.38,372.81,364.72,392.90,353.73,305.36,266.72,177.35,,
2018-06-26 22:18:36.625000,L8,,,,,314.20,326.82,316.81,318.69,318.55,302.15,291.89,282.10,315.27,313.43,309.51,313.63,319.19,318.96,314.98,318.55,304.30,293.75,310.21,310.44,313.63,315.41,318.02,326.65,332.16,296.61,300.66,301.33,297.47,295.35,290.00,282.92,276.35,274.04,269.89,266.51,258.68,258.08,256.52,254.19,245.52,245.44,242.77,235.55,224.78,216.22,243.13,213.94,222.31,254.63,266.61,227.60,261.29,236.70,270.65,266.29,266.63,250.10,256.11,258.08,253.36,217.66,226.72,217.39,228.08,213.11,223.32,225.58,228.33,231.27,213.82,217.91,220.82,223.84,241.95,251.32,288.45,285.01,303.10,303.10,304.88,302.21,308.15,310.10,316.25,311.06,310.14,312.83,314.94,307.77,305.47,315.62,293.96,295.37,300.92,296.55,297.72,292.12,283.83,289.34,268.15,291.27,281.64,297.03,245.59,224.73,190.03,197.03,212.78,245.64,259.18,264.81,269.83,279.93,282.98,276.41,278.19,,,,,,,,,,,,,,,,,,165.78,192.71,196.44,199.59,222.77,236.99,242.71,263.31,240.10,252.90,272.84,245.03,250.71,280.54,282.58,275.94,270.95,289.67,263.90,252.35,245.41,245.77,194.57,197.08,217.97,228.63,242.56,235.22,240.73,238.92,257.56,253.19,236.28,191.70,206.38,,,,,,313.55
2018-06-26 22:19:00.588000,L8,,,,,310.56,323.10,312.96,315.79,315.69,296.92,286.85,278.34,310.16,312.25,298.06,311.98,317.15,303.66,303.01,316.68,294.33,290.64,308.80,309.18,312.55,314.24,315.57,325.75,330.49,295.11,298.87,299.80,296.48,294.11,288.57,282.20,275.63,273.37,269.10,265.88,257.58,256.99,255.38,253.24,244.48,244.64,241.94,234.52,223.60,214.32,239.97,212.87,221.60,229.95,265.43,225.95,259.15,234.62,269.31,264.13,288.79,249.23,254.95,257.24,251.94,216.02,225.76,216.39,227.54,212.05,222.29,225.02,227.75,230.57,213.33,216.59,219.33,222.32,240.79,249.81,262.37,282.26,302.05,301.98,304.33,299.70,307.35,309.24,315.61,309.51,308.83,312.18,314.04,301.39,303.72,314.81,316.65,289.89,299.80,287.62,273.81,290.95,277.73,287.30,267.35,290.75,279.29,296.28,244.50,,,,,231.69,256.82,261.85,267.26,276.74,280.07,272.66,272.64,,,,,,,,,,,,,,,,,,163.65,191.04,195.44,197.95,221.46,235.62,241.37,252.13,237.26,241.10,270.54,241.19,245.06,260.78,255.10,264.41,263.42,263.28,255.94,246.02,238.08,240.45,189.29,171.23,214.46,222.08,235.32,229.11,235.16,232.81,241.56,245.37,195.21,,,,,,,,310.63
2018-07-28 22:18:51.397000,L8,,,,,313.28,324.23,315.80,316.10,315.10,297.20,287.60,284.65,283.29,283.45,283.83,286.26,296.95,323.82,300.40,290.13,304.75,315.26,324.75,315.39,314.16,307.17,314.22,311.03,317.13,319.58,326.38,324.16,329.10,324.11,322.58,321.89,316.90,310.68,314.57,268.21,265.15,268.65,284.79,288.81,289.94,265.44,263.39,261.93,266.68,267.10,263.37,243.61,236.80,242.34,248.76,250.30,257.96,275.11,258.24,274.86,284.57,279.69,284.63,289.89,290.13,254.86,274.26,292.72,288.40,260.06,256.96,251.62,255.52,244.29,236.04,230.41,271.33,275.09,272.38,269.13,280.11,282.58,283.27,284.69,293.76,296.90,315.26,311.44,314.71,316.69,312.21,310.34,313.82,314.19,315.07,321.00,310.54,295.65,301.64,301.82,293.52,294.85,300.13,303.37,292.06,302.72,291.21,296.10,292.25,296.99,294.88,198.71,256.61,301.33,313.24,324.30,332.29,336.57,333.94,338.03,330.94,289.59,274.69,,,,,,,,,,,,,,,,171.23,202.61,204.30,259.57,259.87,261.51,259.15,257.64,272.09,264.89,269.48,241.45,256.02,261.90,266.14,283.89,265.18,271.21,262.45,260.07,261.45,253.55,191.69,200.55,230.32,238.32,255.49,263.73,266.87,272.11,276.11,287.19,294.08,247.92,279.17,244.56,211.50,201.87,180.18,,310.30
2018-07-28 22:19:15.360000,L8,,,,,313.15,324.19,315.79,316.11,315.03,297.07,287.47,284.33,283.14,283.22,283.64,286.02,296.76,323.90,300.27,289.89,304.64,315.15,324.56,315.37,314.20,307.13,314.13,310.97,317.20,319.53,326.37,324.12,329.21,324.31,322.52,322.00,317.02,310.75,314.57,268.09,265.02,268.44,284.14,288.77,290.16,265.36,263.56,261.98,266.74,267.24,263.49,243.81,236.87,242.44,248.74,250.18,258.02,275.06,258.31,274.85,284.56,279.70,284.61,289.90,290.01,254.94,274.31,292.76,288.55,260.76,257.36,251.84,255.32,244.58,236.38,230.65,271.32,275.33,272.35,269.50,280.18,282.85,283.52,284.71,294.39,297.02,315.42,311.68,314.86,316.86,312.42,310.40,313.83,314.52,315.28,321.17,311.23,296.07,301.98,301.81,293.64,294.98,300.28,303.65,292.43,302.82,291.24,296.27,292.25,297.10,295.01,199.21,256.50,301.43,315.23,324.30,332.23,336.21,333.85,338.28,331.57,290.03,274.98,,,,,,,,,,,,,,,,170.96,202.69,204.61,245.54,260.01,261.53,259.15,257.80,271.97,265.23,269.69,279.57,256.02,261.73,266.54,280.96,264.95,272.09,262.52,260.19,261.50,254.22,193.19,200.05,230.30,238.20,255.71,263.72,267.13,272.07,276.52,287.55,293.84,248.58,279.31,245.59,212.60,202.59,181.25,,310.14
2018-08-29 22:19:08.064000,L8,,,,,310.07,319.60,318.03,314.28,315.97,296.71,288.79,282.50,281.17,279.78,276.20,282.71,295.48,340.42,327.07,335.33,331.66,285.94,320.79,327.72,327.34,286.92,293.37,335.18,340.69,302.13,304.32,354.24,332.96,334.96,288.56,283.83,279.51,282.94,274.40,266.17,263.13,261.27,259.42,256.27,294.18,299.98,264.65,292.98,286.24,285.81,280.14,289.31,291.75,293.80,299.43,231.01,236.24,237.17,242.16,244.85,244.30,250.48,254.34,259.34,251.39,219.79,215.45,224.28,227.03,215.27,223.31,243.85,227.04,233.19,218.40,218.46,223.90,223.30,240.30,260.92,264.89,284.75,270.86,280.55,282.12,303.18,296.92,307.19,300.73,304.97,299.02,295.25,295.57,297.29,311.76,309.27,296.46,287.54,289.13,301.11,282.26,270.61,275.30,273.49,274.35,295.31,309.37,267.81,254.32,240.22,199.99,200.26,242.91,262.05,280.70,292.47,293.57,301.27,307.36,308.93,312.13,308.28,274.93,222.28,225.60,,,,,,,,,,,,,,177.11,208.94,206.82,212.73,231.00,241.86,250.50,249.76,245.55,243.83,242.74,243.02,248.96,247.68,253.71,249.98,255.94,260.84,257.35,263.57,253.79,245.68,177.91,196.55,217.06,236.04,253.19,266.73,272.00,268.86,275.48,286.17,286.66,259.15,282.22,243.78,210.17,203.44,177.19,,311.65
2018-08-29 22:19:32.027000,L8,,,,,309.82,319.50,317.77,314.11,315.73,296.66,288.62,282.13,280.78,279.41,275.84,282.17,294.99,340.43,326.80,335.09,331.36,285.50,320.66,327.54,327.25,286.61,293.15,334.40,340.59,301.49,303.94,353.44,332.69,334.20,288.02,283.15,279.14,281.64,274.41,266.07,262.97,261.22,259.26,256.23,246.54,246.45,245.73,236.26,224.83,220.92,225.04,225.16,227.67,232.31,228.44,231.30,236.62,237.33,242.33,245.10,244.40,250.67,254.47,259.53,251.70,219.87,215.66,224.47,227.69,215.70,223.60,243.86,227.19,233.42,218.49,218.62,224.13,223.57,240.54,261.10,265.09,284.70,270.91,280.70,282.30,303.24,297.05,307.43,300.80,305.53,299.32,295.53,295.66,297.75,311.56,309.45,296.62,287.84,289.13,301.55,282.36,270.69,275.49,273.74,274.53,295.37,309.32,267.95,254.56,240.47,200.24,200.52,243.03,262.19,280.85,292.98,293.86,301.49,307.66,309.18,312.39,308.79,274.94,222.32,225.64,,,,,,,,,,,,,,177.30,209.27,207.08,213.15,231.13,242.30,250.69,249.99,245.79,244.01,242.98,243.36,249.28,248.02,254.01,250.25,256.12,260.97,257.52,263.61,254.05,246.05,178.21,196.80,217.26,236.39,253.36,267.00,272.20,269.25,275.74,286.46,286.85,259.13,282.60,244.07,210.26,203.62,177.26,,311.25
2018-09-07 22:13:24.199000,L8,,,,169.86,304.91,312.32,309.86,308.04,309.39,292.12,282.57,277.03,276.89,274.04,278.72,279.01,292.77,289.94,285.74,282.40,282.79,282.56,285.28,282.05,284.68,283.80,314.99,291.47,298.05,303.86,325.93,329.31,326.95,322.81,324.34,309.51,313.38,276.14,271.80,265.87,260.70,299.97,273.69,275.28,244.00,262.34,240.21,233.52,215.07,205.62,211.28,212.77,222.23,223.89,224.37,223.54,231.87,231.60,237.83,238.61,242.93,248.35,285.15,297.86,298.38,296.97,310.11,255.95,253.86,215.10,223.04,227.50,231.21,237.39,293.62,287.92,230.84,222.46,240.26,257.71,281.23,267.57,279.33,278.54,290.82,298.42,308.01,310.22,299.41,300.43,296.35,312.77,304.80,296.33,293.73,292.11,297.68,286.12,281.75,283.50,288.27,267.11,272.11,272.45,271.37,269.76,266.04,263.68,250.65,225.30,195.83,194.32,209.96,251.12,271.98,285.23,289.25,297.77,302.14,304.82,311.05,300.64,272.33,231.96,231.82,195.78,185.25,233.87,225.35,214.07,223.10,191.74,171.65,,,,,,182.05,207.33,207.40,213.05,230.51,246.86,255.87,255.79,261.89,267.15,242.07,245.97,242.10,245.15,247.75,252.26,253.90,259.80,261.03,261.12,253.40,240.34,172.68,196.12,217.84,234.78,248.88,263.01,265.11,267.84,275.43,290.19,289.76,222.86,242.19,192.01,199.47,199.10,176.72,,307.25
2018-09-14 22:19:12.891000,L8,,,,176.28,310.64,319.16,315.44,314.13,314.20,296.74,288.60,285.48,283.31,280.93,279.90,283.63,293.91,299.59,294.95,291.41,286.49,284.80,285.28,285.33,287.50,287.58,292.14,298.49,300.86,307.72,312.63,308.89,306.09,295.81,292.02,288.29,284.64,278.32,277.63,268.86,266.05,263.65,262.97,258.43,250.09,248.94,245.95,234.44,222.27,218.86,221.53,221.21,226.91,228.52,228.53,232.29,238.68,238.27,243.65,243.46,244.92,248.99,253.75,259.91,180.89,216.20,218.67,216.03,222.08,214.30,229.09,229.52,233.08,232.47,249.39,219.16,227.73,225.98,242.31,255.88,263.68,266.73,299.82,274.99,282.16,287.75,294.73,297.06,296.02,300.14,297.86,297.66,292.21,298.76,294.34,294.48,289.47,295.03,282.21,281.04,282.02,270.11,271.72,272.59,275.24,308.28,323.56,305.14,271.02,241.37,240.64,252.48,264.66,268.81,288.97,303.84,308.01,307.17,305.83,308.58,311.56,300.89,273.04,,,,,172.03,222.19,224.44,229.29,213.69,251.45,251.42,233.13,176.01,181.37,172.15,188.52,220.20,227.36,241.42,243.67,251.94,254.25,255.72,249.07,248.10,246.42,252.24,252.96,261.55,260.62,256.49,257.00,258.70,258.62,259.27,259.98,243.74,175.66,199.29,223.97,238.56,255.78,266.02,268.61,272.54,280.86,301.73,307.82,259.82,266.03,245.41,217.78,209.91,181.59,,310.25
2018-09-14 22:19:36.854000,L8,,,,173.50,308.37,317.01,313.35,311.76,312.10,293.90,286.00,283.14,281.17,279.14,277.75,280.99,292.33,297.49,292.60,289.49,285.19,283.46,283.23,283.35,285.93,286.13,290.63,296.64,299.25,306.26,310.00,307.37,303.78,294.12,289.88,286.14,282.31,276.82,275.94,267.19,264.52,262.34,261.43,256.99,248.46,247.42,244.91,232.90,220.75,217.36,220.36,219.83,225.33,226.41,227.03,230.90,237.24,236.75,242.38,242.30,243.88,247.68,252.61,258.74,250.37,214.88,216.94,214.91,221.16,213.33,227.35,228.24,231.85,231.15,248.87,218.18,226.06,224.34,241.26,255.01,262.46,265.76,271.56,273.54,280.75,286.62,293.33,295.71,294.59,298.66,296.46,296.01,290.73,297.78,293.25,293.25,288.34,294.07,280.84,280.18,281.06,268.76,270.58,271.71,274.18,306.61,282.07,301.00,268.67,240.05,227.31,250.43,263.46,267.20,286.79,301.45,305.82,304.82,304.83,306.96,310.57,299.16,272.16,,,,,171.37,220.98,223.10,227.48,209.88,248.20,247.33,227.98,174.85,179.78,170.66,187.40,219.02,225.72,236.89,241.54,250.65,252.93,254.48,247.83,247.22,245.10,250.83,251.53,259.71,259.44,255.09,255.72,257.55,257.71,258.27,258.79,242.45,173.92,198.70,223.11,237.56,254.54,265.16,267.42,270.98,278.86,299.77,303.03,256.70,259.92,242.79,214.59,207.46,179.82,,308.33
2018-11-01 22:19:54.556000,L8,,,,,308.39,319.48,312.99,308.59,314.59,296.69,290.17,285.05,283.47,280.39,284.84,286.61,293.96,302.53,296.23,289.88,286.01,284.78,285.28,285.89,286.03,287.09,290.94,292.45,297.63,351.92,363.26,366.95,365.79,292.79,289.90,285.54,281.81,277.83,277.10,269.18,266.33,267.46,265.40,258.86,249.66,248.65,245.75,235.67,223.01,218.58,219.72,222.72,224.88,228.05,227.59,230.50,235.40,240.78,242.28,244.54,243.52,248.96,254.34,261.28,248.44,226.44,241.04,246.10,248.17,244.45,220.08,225.81,225.66,224.81,215.81,217.62,225.25,224.73,243.03,264.54,269.62,280.56,277.95,283.60,285.77,291.49,297.99,297.77,300.83,306.78,302.97,303.76,300.02,296.76,294.01,295.26,293.95,292.44,292.53,312.49,279.07,271.18,275.64,275.20,274.40,271.79,277.85,276.75,261.44,221.68,206.45,202.72,246.70,259.13,284.11,285.93,293.68,301.24,306.88,310.58,311.75,310.09,263.26,223.65,224.90,177.16,176.87,228.57,222.08,214.83,221.40,188.53,166.42,,,,,,179.05,206.15,204.40,213.82,230.98,246.54,255.18,256.42,256.39,251.34,250.87,250.34,254.35,254.56,258.01,258.69,259.80,261.40,259.13,261.50,259.90,244.34,171.61,203.01,220.85,235.92,252.76,264.06,268.90,271.65,276.91,293.71,296.56,303.95,291.14,246.81,222.47,209.57,177.81,,309.98
2018-11-10 22:13:44.803000,L8,,,,,305.17,318.16,314.70,309.34,316.67,296.64,289.22,284.97,284.28,279.74,285.22,288.08,301.16,304.93,299.97,294.98,287.36,287.61,291.18,290.71,291.90,297.23,298.60,326.30,304.95,299.39,302.23,303.12,298.47,294.91,287.16,283.56,278.47,277.68,276.78,272.11,262.74,266.82,262.13,259.87,248.15,251.51,245.50,232.22,223.12,217.75,222.97,220.67,229.42,229.30,229.19,232.70,238.50,239.57,242.76,246.00,246.53,252.06,256.23,262.36,252.23,227.51,239.54,222.43,231.58,214.46,221.84,223.74,225.09,225.29,219.37,220.23,225.39,223.21,275.21,292.17,268.20,300.74,294.70,299.17,294.79,302.50,303.53,311.43,317.26,321.82,315.49,299.07,331.60,298.15,318.21,312.16,295.20,291.97,288.51,289.76,284.76,275.88,277.08,279.72,282.72,269.81,274.06,268.05,258.71,235.46,209.80,203.86,244.43,264.47,293.66,285.49,312.23,308.39,318.32,319.28,326.17,309.18,251.97,225.73,225.49,177.99,185.16,217.41,218.25,211.81,218.19,188.67,,,,,,,181.60,207.60,206.12,213.68,233.31,251.30,257.04,259.41,260.52,257.36,255.61,253.55,252.99,259.28,259.70,264.41,262.50,262.66,260.10,266.17,263.64,244.25,169.83,204.46,221.88,237.96,256.81,265.69,276.02,274.41,277.08,290.00,293.11,305.64,291.61,247.70,218.92,206.71,,,316.03
2019-01-04 22:19:27.588000,L8,,,,,301.35,316.32,313.66,307.13,314.32,293.01,288.86,286.42,299.50,292.83,283.60,285.94,292.30,322.23,319.50,310.14,311.19,317.13,313.18,285.26,306.55,315.72,320.12,326.46,325.70,323.73,325.63,315.49,316.97,330.34,332.60,281.61,277.07,273.37,271.91,265.79,262.48,260.90,257.71,256.39,281.80,276.39,269.81,252.39,237.73,240.56,250.05,215.33,222.16,224.60,229.29,228.46,271.06,235.87,238.92,240.83,243.90,249.23,255.54,262.28,270.30,236.01,245.62,254.71,248.37,250.97,219.86,220.53,220.99,220.42,213.23,218.86,281.01,284.83,278.48,283.01,275.76,284.16,285.47,285.11,292.66,305.12,300.69,304.02,308.55,306.32,309.31,311.11,324.35,324.92,325.04,297.42,311.75,297.87,303.10,311.60,311.43,301.08,290.55,295.30,290.31,299.58,304.08,269.01,255.14,235.82,207.45,204.11,244.63,261.56,283.32,288.04,299.43,304.59,311.04,315.95,341.59,314.59,257.11,225.43,223.84,,,,,,,,,,,,,,180.05,205.69,205.03,213.57,230.19,255.44,267.22,278.15,260.06,251.51,249.94,281.36,283.94,255.09,255.23,257.04,257.48,257.44,257.46,263.38,290.61,243.11,173.69,202.53,222.31,236.17,254.06,305.18,310.47,274.88,280.17,295.69,300.50,310.08,295.64,252.86,231.57,203.29,,,313.06
2019-02-05 22:19:21.355000,L8,,,,,304.78,319.71,315.77,314.39,319.67,302.59,294.70,296.16,294.55,290.96,292.56,292.51,296.19,299.36,313.34,295.27,284.49,306.99,285.68,286.89,289.53,293.30,292.69,302.73,321.46,324.78,324.42,333.61,311.58,293.65,290.65,280.87,278.65,287.37,279.43,273.60,269.99,261.11,256.60,260.47,248.70,246.45,248.82,234.41,222.36,208.17,211.49,206.32,215.47,219.12,216.35,216.72,222.12,223.48,224.68,227.84,236.79,241.22,244.80,253.67,244.30,220.50,207.99,217.46,233.22,245.51,240.37,214.43,235.49,287.37,255.87,271.47,244.45,221.37,262.14,274.31,277.34,283.65,297.77,296.84,285.84,324.04,311.58,308.03,309.10,303.33,302.98,317.93,296.70,325.93,296.68,290.98,287.67,287.46,283.61,272.07,277.54,271.65,270.13,276.53,272.94,311.42,278.35,319.12,258.44,214.73,215.45,213.52,242.76,259.23,289.25,288.74,311.02,303.61,306.62,310.41,312.13,313.39,258.97,223.40,224.18,178.59,175.45,221.64,217.30,212.89,217.97,188.31,,,,,,,178.95,205.27,205.52,214.49,231.42,251.87,253.72,254.43,253.34,258.29,250.88,252.78,253.15,255.40,255.45,258.48,263.71,261.24,261.55,262.47,260.41,244.62,172.94,204.26,222.76,236.74,255.53,264.18,268.78,273.86,278.20,298.50,302.05,311.77,297.17,249.80,233.32,212.26,,,314.24
