dates,satname,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
2018-07-23 21:59:52.623000,L8,,,,,218.06,259.55,317.35,303.62,265.09,257.94,252.52,,,,198.80,202.96,190.22,182.61,217.86,203.68,191.85,192.93,245.22,253.64,270.26,287.07,300.73,278.20,,,,,212.97,304.69,306.39,274.96,313.46,316.98,320.98,319.24,328.66,335.05,321.34,318.60,272.93,263.39,260.59,264.91,259.51,265.01,269.87,269.51,265.75,256.91,237.70,240.78,230.26,247.42,244.22,273.30,238.86,229.02,299.32,281.03,259.67,268.33,258.55,213.09,235.46,167.26,,,,,,,247.05,296.24
2018-08-24 22:00:09.684000,L8,435.59,423.16,415.21,416.73,413.12,410.28,399.02,402.03,400.52,398.75,371.93,359.66,355.35,372.57,400.89,395.27,399.55,402.28,393.92,385.63,383.12,391.31,390.23,398.12,397.52,403.86,396.32,391.79,406.47,417.68,404.77,395.33,394.05,395.58,392.23,392.95,399.00,386.21,524.26,485.51,499.71,527.51,468.95,475.23,471.65,484.74,472.43,453.11,384.93,385.95,380.80,371.15,371.52,388.38,385.02,376.80,379.61,380.77,373.38,370.09,378.20,378.50,414.56,401.03,427.80,419.50,419.36,415.64,423.65,427.05,433.07,429.94,433.31,425.39,420.61,424.67,428.17,423.37
2018-08-31 22:06:23.199000,L8,440.56,431.19,434.73,431.28,426.57,420.29,412.83,409.17,419.38,421.63,379.44,385.38,368.26,370.48,414.56,409.10,402.58,402.74,410.76,396.72,402.77,413.57,407.10,399.69,416.03,430.36,405.22,416.26,419.15,425.74,415.33,417.20,411.43,407.67,412.79,401.94,406.75,415.27,398.17,403.08,395.27,401.67,409.35,408.43,436.08,409.39,407.23,528.53,510.98,522.96,515.42,537.82,404.60,384.96,390.38,387.75,381.44,404.61,382.54,382.89,389.59,427.66,408.35,404.36,428.14,408.46,435.96,421.88,425.91,426.40,419.04,428.02,430.59,430.49,429.36,431.48,427.59,443.01
2018-09-09 22:00:15.248000,L8,234.54,232.38,,,,,,,,,,,268.76,267.37,279.37,294.31,292.38,193.35,,191.37,200.64,313.17,235.12,307.30,322.53,324.36,328.01,331.36,348.49,346.34,335.40,336.52,346.33,340.62,328.46,319.97,325.49,326.31,324.62,339.15,328.33,332.91,224.96,,,252.85,234.13,244.79,260.52,228.96,272.75,275.99,275.52,274.40,272.90,265.72,256.85,254.53,257.48,239.90,240.97,244.67,248.83,259.25,267.35,354.40,360.58,365.43,360.77,287.05,241.36,282.42,286.62,,,,309.84,314.71
2018-09-25 22:00:20.737000,L8,389.26,343.49,355.77,359.92,347.94,393.95,395.99,386.85,386.15,380.00,301.78,271.76,293.91,319.67,382.37,372.97,382.27,372.36,382.78,380.10,377.37,381.19,390.28,349.33,381.89,382.71,374.22,386.05,383.71,397.66,390.62,394.12,392.72,377.50,383.37,382.38,377.79,372.91,377.22,383.83,383.03,394.84,384.07,388.36,384.28,379.02,341.87,372.88,369.95,370.32,357.99,366.31,373.84,368.80,368.55,367.61,377.00,373.83,366.85,368.58,379.28,381.88,384.30,397.47,372.89,399.88,404.08,398.65,399.06,404.06,404.17,408.13,414.09,411.60,417.62,412.25,417.04,412.41
2018-10-02 22:06:35.159000,L8,322.51,329.46,350.80,345.05,338.45,252.25,235.27,268.08,307.32,297.61,306.03,252.56,279.88,288.84,321.86,335.97,356.77,347.51,313.04,280.19,317.77,350.27,356.27,340.01,351.11,353.13,352.55,356.51,364.33,359.47,348.86,345.10,353.45,349.45,345.68,337.72,346.66,348.73,363.06,369.53,377.57,379.33,385.50,391.54,400.16,393.01,385.83,369.33,363.06,356.21,402.55,277.56,241.68,192.71,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18 22:06:41.631000,L8,391.28,340.34,365.63,361.40,347.50,402.98,408.25,401.90,401.65,387.16,311.22,290.80,304.79,320.17,386.50,343.69,386.38,376.31,384.51,383.81,329.19,378.79,384.08,351.57,369.63,377.88,378.27,400.76,401.78,404.00,398.79,395.66,389.10,390.20,387.78,384.33,374.03,383.52,386.68,386.80,390.60,394.24,398.70,392.61,393.90,394.42,389.18,386.92,388.39,383.81,380.69,377.84,367.08,369.39,368.99,365.20,371.53,371.01,370.08,373.36,384.76,388.64,400.23,403.25,404.27,407.12,409.14,410.40,413.65,414.25,409.85,422.09,420.92,424.67,421.93,424.79,425.08,434.83
2018-11-03 22:06:45.335000,L8,325.98,424.58,377.19,408.49,414.59,412.26,410.28,403.55,403.90,394.54,399.91,399.91,399.58,396.55,399.05,392.31,389.34,393.34,396.44,393.48,405.38,398.62,396.57,398.23,394.79,401.36,402.99,410.61,414.40,420.93,415.89,418.24,411.56,401.21,396.42,394.86,398.82,389.63,399.32,406.35,409.15,399.36,407.48,410.12,423.47,402.24,401.15,397.51,388.23,387.15,382.43,384.48,379.67,382.81,387.40,421.34,385.25,386.98,413.51,405.53,392.09,400.92,410.08,402.16,406.76,416.05,417.49,420.30,425.89,426.58,433.25,424.36,424.79,427.09,428.02,431.44,435.21,435.00
2018-11-12 22:00:35.361000,L8,384.13,334.96,359.87,360.58,352.49,398.28,398.51,395.99,390.56,375.92,307.18,267.09,299.06,317.32,380.62,373.31,378.50,373.03,368.63,371.94,362.41,372.58,376.67,355.16,368.88,382.47,371.80,384.20,401.77,400.60,394.57,383.22,391.30,387.24,382.17,381.70,382.10,381.45,385.57,387.05,388.90,390.65,392.32,390.28,388.98,387.08,381.75,379.47,378.85,375.04,379.07,368.72,366.42,369.37,370.17,376.87,375.52,376.06,377.16,373.96,385.31,387.21,395.90,400.06,401.06,402.46,404.49,405.58,407.24,412.24,409.89,412.50,415.15,422.27,425.32,432.18,416.41,422.45
2018-12-14 22:00:31.254000,L8,403.97,341.32,414.25,412.03,407.93,401.56,401.89,399.69,397.10,388.99,299.74,292.44,299.63,354.74,384.70,382.04,385.35,379.96,378.03,379.50,377.64,380.89,382.14,378.50,376.55,386.58,379.91,401.63,401.39,404.43,397.98,394.02,390.63,387.42,384.41,385.01,386.12,382.41,387.39,387.49,388.67,390.71,395.79,392.17,392.63,392.22,385.03,381.00,379.77,378.73,377.93,377.49,377.16,376.16,375.53,376.83,380.76,384.10,383.26,384.69,389.50,394.16,395.27,397.66,397.54,402.69,403.71,407.44,408.66,412.00,409.71,414.77,416.18,415.42,423.41,424.95,423.55,431.24
2018-12-21 22:06:42.603000,L8,489.57,507.97,507.95,491.55,502.69,493.33,479.13,505.89,486.18,481.02,486.69,475.29,484.71,413.78,414.06,411.93,444.97,450.72,449.12,477.50,485.46,473.11,457.59,467.11,465.51,502.19,454.19,462.20,534.56,530.46,458.89,486.21,467.36,451.12,437.25,459.65,462.62,454.87,468.10,514.15,455.38,513.33,520.96,512.64,508.87,496.00,490.73,484.55,542.61,475.56,476.07,467.84,409.59,413.19,400.79,410.75,464.78,467.66,473.95,455.83,461.45,457.01,461.88,490.63,473.72,478.76,467.37,477.51,521.39,496.83,508.17,502.37,510.68,509.71,506.35,502.07,503.48,512.77
2019-01-22 22:06:38.169000,L8,419.11,413.04,414.91,402.43,404.89,401.49,398.82,400.07,392.28,389.01,375.29,366.64,310.57,392.35,389.38,386.60,378.81,383.64,386.95,387.39,390.47,379.95,384.11,388.91,390.36,387.17,384.40,397.43,405.37,407.74,403.14,399.86,391.79,394.69,388.91,387.27,392.45,391.72,392.13,395.70,390.32,386.81,397.15,395.93,400.39,397.48,388.39,394.30,377.85,377.83,381.21,375.89,385.10,376.94,369.96,374.40,379.69,387.93,384.92,386.44,390.72,389.15,397.12,397.31,391.63,399.56,402.65,408.71,411.12,415.95,416.44,416.85,413.30,410.29,414.67,418.07,421.91,420.54
2019-02-07 22:06:35.585000,L8,262.41,249.49,257.48,282.22,328.85,327.43,293.12,330.43,344.05,306.18,291.46,249.29,286.09,296.99,320.76,316.34,321.71,318.90,342.80,343.43,323.50,343.31,366.70,338.03,349.47,356.43,359.64,372.34,383.32,382.70,375.21,369.74,374.70,367.70,365.63,356.66,364.33,359.90,339.42,364.90,377.10,375.61,372.57,379.67,378.57,369.86,361.15,352.05,362.32,361.49,331.42,,218.02,244.79,191.96,166.51,260.43,270.06,257.73,224.20,249.79,205.12,382.06,387.36,385.23,391.61,394.81,394.65,394.88,403.82,399.56,403.46,409.54,407.71,405.71,406.16,410.29,409.81
2019-02-16 22:00:23.352000,L8,436.26,434.40,433.14,434.90,428.84,420.86,424.54,420.99,417.93,412.26,411.56,409.38,408.91,403.33,409.84,406.99,402.73,405.71,404.21,397.40,397.60,402.38,399.46,407.79,404.86,409.11,402.80,403.47,416.29,425.93,423.14,411.71,411.26,411.12,415.02,411.08,402.69,404.13,408.00,409.68,401.68,404.59,429.99,445.39,434.36,427.08,418.05,416.07,413.84,402.24,401.86,398.86,387.46,385.81,391.26,401.56,407.08,402.66,397.17,403.71,419.26,418.59,413.11,418.93,417.78,421.97,426.46,432.52,433.79,432.63,442.50,436.25,431.81,438.96,439.23,443.16,442.60,451.79
2019-03-27 22:06:23.509000,L8,402.36,340.25,408.11,407.79,405.84,396.34,397.57,395.28,391.52,380.58,298.69,285.76,291.79,326.66,379.78,377.47,378.92,372.63,373.58,373.24,370.42,377.77,376.51,372.75,373.21,375.65,371.98,385.87,396.71,396.35,393.02,387.40,386.05,377.77,378.29,374.94,370.13,374.36,377.10,374.26,382.71,386.77,383.61,386.91,387.32,378.36,377.35,376.16,371.88,373.70,371.19,369.25,361.40,365.49,362.63,361.00,371.79,369.42,373.30,367.72,377.75,383.07,386.40,391.33,390.70,396.38,400.80,399.45,402.46,407.70,405.96,408.98,410.21,411.86,412.51,417.25,416.43,420.96
2019-04-12 22:06:18.648000,L8,,,,,,,,,,,,,,,297.36,315.59,324.20,318.55,314.98,329.43,284.88,322.59,331.13,313.06,327.04,330.17,332.54,207.19,254.28,184.61,189.65,200.12,346.50,340.27,311.51,292.04,322.43,311.53,,,,,,259.65,264.22,270.60,278.58,323.74,284.99,293.89,265.03,,,,265.79,241.61,254.58,250.33,247.42,240.91,244.95,246.68,253.11,271.15,275.94,371.17,373.02,374.26,365.98,383.05,382.79,383.28,385.71,356.64,379.17,322.16,279.76,335.21
2019-05-14 22:06:24.187000,L8,219.17,245.46,319.64,276.94,299.88,312.78,342.24,329.50,289.93,288.46,271.28,229.18,267.50,275.60,309.52,318.87,326.71,323.33,318.34,330.77,288.43,318.25,319.95,306.43,321.83,326.29,328.39,333.30,348.49,347.53,331.80,312.23,341.56,337.17,322.53,263.70,268.11,183.08,252.20,250.63,246.45,256.10,258.90,268.48,274.66,271.09,269.30,266.04,262.81,272.65,270.66,269.48,263.98,268.06,262.64,255.80,245.85,241.70,240.38,234.46,237.89,240.87,261.32,272.28,273.49,281.75,279.17,274.27,274.83,281.07,250.31,285.36,285.54,297.40,303.37,310.29,317.97,321.48
2019-05-23 22:00:18.688000,L8,384.99,338.66,368.85,401.63,398.77,390.44,392.12,394.86,387.10,368.54,289.08,253.27,280.19,297.65,367.11,345.15,371.63,365.38,359.05,362.15,311.60,362.28,364.53,339.45,354.69,364.94,362.25,375.03,388.77,387.78,380.65,376.46,379.05,372.13,367.08,364.00,366.59,369.25,376.07,376.53,377.42,382.56,374.85,383.11,379.89,372.54,368.35,367.24,366.48,308.85,356.56,315.66,273.39,278.24,357.68,357.24,361.04,364.52,364.19,362.67,373.81,378.39,380.81,383.91,349.92,388.76,391.10,393.99,289.03,401.66,298.68,401.66,399.05,311.04,313.68,324.04,335.63,336.50
2019-06-08 22:00:26.359000,L8,389.74,398.85,345.18,307.13,341.80,389.11,389.95,389.00,383.53,322.66,290.18,266.64,277.55,299.09,369.56,364.50,371.24,371.25,360.68,360.95,361.12,366.67,368.10,335.15,358.68,364.16,368.69,384.09,393.88,392.75,387.11,384.10,380.48,372.75,370.92,364.61,368.18,369.69,371.24,373.06,379.69,376.66,377.07,384.46,378.58,371.02,365.02,365.33,355.99,362.39,285.94,292.39,282.48,281.51,280.75,276.52,262.48,265.45,266.69,254.70,260.33,277.10,295.61,293.59,335.42,383.47,380.62,391.31,290.81,401.11,397.22,301.72,355.75,312.81,363.32,365.50,353.03,338.49
2019-06-15 22:06:39.812000,L8,416.62,418.93,403.82,411.92,407.84,393.01,397.62,398.49,393.59,382.29,378.68,383.74,423.72,459.14,450.24,392.90,390.42,371.75,379.56,380.60,377.57,382.73,375.97,375.20,371.30,378.76,364.49,358.46,389.49,388.42,365.21,346.83,350.16,344.63,333.72,327.68,336.48,337.48,361.23,373.02,381.64,389.25,393.62,386.67,380.22,385.13,362.83,371.46,376.02,367.48,356.58,353.29,317.62,282.76,280.29,276.76,323.76,360.26,363.29,349.78,378.19,377.56,383.05,390.90,390.44,388.55,392.10,399.87,385.99,400.28,398.04,397.22,396.69,402.49,388.22,414.14,404.92,379.55
2019-07-01 22:06:44.414000,L8,275.97,292.72,340.38,292.02,329.61,357.11,357.21,345.24,322.27,302.02,280.53,232.88,270.82,277.71,317.11,320.34,332.85,335.49,326.77,341.25,300.94,331.43,337.89,322.75,336.50,338.87,343.48,353.40,368.02,368.24,360.59,347.00,358.74,353.55,345.31,345.50,351.42,345.87,352.17,354.33,361.21,358.26,362.50,277.57,279.66,277.84,276.66,273.76,274.04,277.96,278.26,273.43,270.29,274.59,267.67,260.85,253.74,248.13,243.65,238.14,240.46,242.14,253.80,265.36,272.93,280.01,280.34,276.98,281.73,284.25,262.27,288.09,294.99,301.63,305.93,310.69,318.36,321.76
2019-07-10 22:00:35.303000,L8,,,227.38,240.86,233.09,289.97,323.72,307.21,259.73,251.83,242.34,,,,281.90,296.48,304.06,293.84,290.92,240.14,275.28,305.97,306.35,250.92,307.26,308.34,307.86,305.41,336.08,330.26,295.11,,,,,,,,,,171.82,179.81,235.30,249.19,253.86,257.60,243.63,246.88,251.66,235.77,249.55,250.37,247.49,247.66,245.73,235.47,,227.29,215.89,221.26,220.79,217.10,233.06,244.26,256.24,261.72,266.95,250.83,260.38,256.49,205.39,,,,,,,
2019-07-26 22:00:40.154000,L8,383.75,338.60,346.20,357.73,340.71,384.21,385.49,386.20,379.84,313.74,285.52,261.90,279.83,299.28,358.73,355.79,358.30,359.25,357.35,358.34,311.34,349.74,358.96,336.47,351.95,359.68,360.94,376.14,389.01,385.48,384.51,377.42,378.01,371.64,367.71,363.37,367.88,369.86,366.19,373.33,379.41,374.73,375.08,382.89,377.23,373.34,367.18,369.22,359.75,366.25,356.29,355.47,353.78,283.82,353.50,354.41,356.19,362.01,324.79,362.56,370.59,377.76,372.26,363.89,279.98,384.36,393.27,391.89,289.40,403.01,398.27,396.37,368.34,309.44,319.70,362.71,348.05,336.97
2019-08-02 22:06:53.904000,L8,206.52,206.05,230.20,255.06,280.29,301.39,332.82,317.13,266.79,263.55,253.12,198.14,261.32,257.24,292.31,307.69,313.44,306.53,307.70,316.37,282.31,315.51,319.27,301.94,316.42,319.07,320.52,229.06,344.94,341.67,339.34,334.95,220.54,260.51,319.64,272.35,329.15,326.12,259.32,249.78,247.12,255.10,254.38,260.63,268.21,261.95,261.88,259.06,255.76,254.89,253.74,256.16,253.58,250.16,242.10,241.09,229.31,222.64,211.88,215.29,,,,,,,,,,,,,,,,,,
2019-08-18 22:06:59.153000,L8,430.49,423.96,424.76,412.67,409.05,412.90,411.36,397.44,400.56,384.27,397.98,335.17,313.70,337.25,400.10,388.31,382.05,396.22,393.67,385.54,390.87,393.77,386.92,393.89,384.63,392.96,399.90,409.86,401.92,409.22,400.24,389.28,393.10,382.29,377.63,380.03,374.55,380.92,392.83,396.73,388.67,392.31,394.24,394.32,398.56,396.66,392.15,388.70,380.24,374.57,369.22,371.54,362.95,364.44,365.08,364.44,373.54,372.58,374.23,377.07,385.12,394.17,400.69,409.46,408.89,413.29,411.72,408.16,414.52,415.92,418.65,422.73,419.32,419.65,420.72,412.88,419.08,360.38
2019-09-19 22:07:08.182000,L8,391.31,344.19,355.38,342.82,343.62,386.33,390.81,395.03,385.40,314.96,294.27,269.12,514.73,535.65,508.83,529.38,372.46,374.15,366.15,371.76,318.25,371.16,372.95,340.75,359.04,371.40,369.42,387.69,398.19,395.14,396.01,381.70,387.50,382.96,376.70,370.86,372.72,376.04,379.39,381.04,382.32,385.87,381.57,386.71,388.01,381.48,368.93,373.25,370.55,374.69,372.77,360.87,364.12,361.25,365.62,363.70,375.83,375.90,372.20,377.16,384.00,389.24,401.92,401.91,403.92,407.72,416.27,434.01,441.36,422.68,410.69,415.06,430.33,418.47,421.82,416.16,457.37,464.12
2019-10-05 22:07:12.239000,L8,375.94,337.08,354.16,354.38,345.77,382.16,385.61,389.47,366.38,314.12,302.44,269.60,299.00,317.15,366.67,360.29,365.83,369.82,363.59,369.22,325.19,362.98,373.19,350.56,358.44,372.69,377.66,378.56,393.77,396.46,391.89,380.73,387.32,377.25,374.00,369.72,370.14,374.48,383.48,378.77,385.79,386.15,380.73,389.08,387.66,386.92,369.67,375.87,375.06,374.55,368.06,369.30,362.76,365.18,365.48,363.25,374.69,369.56,370.27,369.51,382.75,387.28,398.43,390.61,406.09,406.63,401.83,404.03,409.82,408.14,399.92,406.65,417.62,418.09,420.90,417.36,417.48,420.55
2019-10-21 22:07:13.798000,L8,442.93,444.46,431.34,443.89,419.65,438.65,424.17,411.60,407.83,424.01,426.70,416.25,400.73,394.54,400.86,403.73,404.44,400.19,389.64,395.47,416.50,399.30,397.15,443.24,438.72,404.29,405.89,439.58,414.11,421.01,414.56,405.58,404.05,404.54,400.90,396.18,396.56,394.78,395.82,422.22,402.87,402.30,408.77,419.35,404.28,392.39,393.44,390.81,384.33,383.38,384.32,387.38,382.05,379.60,380.94,382.20,386.60,383.23,382.27,394.38,394.87,402.97,420.21,411.15,421.30,412.29,417.47,456.86,419.39,426.52,425.22,430.67,438.63,432.13,426.37,423.45,434.10,432.73
2019-10-30 22:01:02.711000,L8,432.93,428.65,427.32,415.44,417.25,418.95,411.04,405.26,400.88,392.15,405.45,403.74,389.71,403.13,398.92,408.43,396.46,392.13,395.14,383.49,383.52,387.78,379.36,389.52,403.29,405.68,409.34,406.27,406.32,406.37,410.07,407.09,405.96,405.54,406.05,400.28,394.77,385.01,392.00,397.93,400.17,398.76,404.20,420.73,400.04,406.19,395.59,384.41,384.12,375.27,377.17,377.54,376.29,377.29,380.15,379.07,386.64,385.28,384.03,388.14,401.49,399.25,403.15,403.50,402.81,410.41,413.55,414.15,419.19,423.97,422.74,431.37,426.47,420.21,419.13,415.79,420.53,422.20
2019-12-08 22:07:08.652000,L8,,,246.21,272.92,301.01,309.76,343.42,329.94,296.88,282.85,274.83,206.24,270.30,281.32,302.07,315.23,320.57,317.26,311.15,333.15,290.33,322.94,331.37,317.97,328.00,332.46,334.80,345.74,363.32,357.84,355.49,351.77,349.50,348.11,342.73,324.53,341.06,346.56,339.38,340.64,350.33,349.22,346.60,343.27,341.95,339.08,332.99,306.96,323.56,335.08,261.82,258.26,252.81,263.47,257.09,257.23,259.43,243.11,327.59,324.74,329.89,358.20,365.15,368.65,356.76,374.66,374.29,373.81,382.82,373.51,370.55,275.37,261.64,288.73,389.38,379.91,380.86,390.96
2020-01-02 22:00:51.777000,L8,353.34,323.83,357.05,336.32,342.32,371.42,,,,,,,,,,,,,,,,,,,,,,,220.52,359.26,308.62,348.47,364.50,350.08,345.13,335.79,343.51,352.40,345.74,346.83,304.77,340.42,349.36,377.78,380.00,363.08,370.23,379.75,379.73,376.18,371.75,361.15,363.89,368.80,362.04,354.46,362.59,364.33,364.73,370.42,379.74,392.27,399.92,400.51,394.68,405.54,407.68,405.09,404.15,414.82,409.96,418.51,423.62,424.53,419.13,421.20,422.01,427.21
2020-02-19 22:00:40.027000,L8,404.62,343.56,357.90,331.96,345.88,397.48,393.84,393.65,394.24,379.19,299.83,293.64,293.14,370.09,382.18,399.68,385.38,388.46,378.59,371.14,373.53,379.35,375.36,369.17,377.62,379.07,378.82,393.30,399.02,416.14,410.46,385.32,387.62,377.56,380.02,376.38,377.50,375.30,387.01,379.92,385.08,391.42,389.91,386.08,394.40,385.96,372.61,377.92,385.62,376.40,369.62,377.39,381.44,370.48,372.65,370.79,377.39,381.66,374.07,375.69,387.58,385.98,396.89,404.06,393.52,401.94,402.96,413.66,419.83,435.39,405.48,418.99,432.30,420.82,416.53,418.60,414.18,429.41
2020-02-26 22:06:48.736000,L8,244.30,292.42,337.20,289.61,328.86,329.14,356.59,346.97,324.13,296.79,283.69,235.39,273.83,280.85,316.88,327.56,333.24,337.71,330.29,340.51,305.76,335.32,340.21,328.62,340.68,340.17,347.48,360.40,370.22,372.24,359.56,351.14,359.92,354.64,352.53,346.22,353.16,349.22,350.95,357.11,362.93,362.15,364.58,370.68,365.21,346.32,340.14,347.46,352.55,355.11,350.19,332.47,327.74,322.46,324.58,318.34,353.31,328.24,329.87,335.89,343.67,366.94,374.93,381.80,329.34,377.93,380.32,381.68,366.29,387.21,392.00,378.40,371.91,382.30,392.47,382.83,391.19,376.42
2020-03-06 22:00:34.507000,L8,245.76,248.06,271.51,287.55,312.54,335.22,359.20,305.12,330.73,260.23,236.92,202.26,211.20,273.28,301.70,318.79,294.40,310.54,298.90,322.88,326.05,314.88,317.62,329.13,342.60,367.79,338.76,384.46,426.41,230.19,,,341.48,359.77,331.46,338.93,378.69,371.63,332.71,365.12,386.89,355.61,369.69,384.06,382.09,331.24,241.48,269.31,356.45,342.02,327.17,348.16,396.42,,232.86,318.40,325.76,331.70,334.68,363.87,377.33,373.79,378.09,380.42,324.69,373.30,401.80,318.35,442.95,312.35,384.16,436.97,401.84,,,379.92,427.12,390.42
2020-03-13 22:06:42.111000,L8,335.02,337.04,403.21,381.01,374.97,418.37,394.20,396.36,388.44,376.46,294.68,291.79,291.42,346.66,392.95,393.73,396.10,386.27,387.90,385.36,376.64,380.13,382.82,379.56,389.38,382.68,376.55,399.03,405.07,392.18,416.98,387.40,398.91,383.13,381.38,383.75,375.59,382.70,395.65,395.04,394.13,394.04,396.06,389.39,393.07,397.09,388.06,386.20,381.96,378.23,381.89,374.25,373.71,368.33,368.17,373.24,373.80,381.02,378.53,376.33,390.72,389.87,392.71,399.97,402.91,415.61,401.67,407.32,408.34,425.16,421.87,419.37,421.64,428.11,413.35,419.56,418.83,420.75
2020-03-29 22:06:33.069000,L8,426.12,405.17,425.81,406.58,404.18,418.65,396.12,394.01,391.12,382.46,294.27,276.77,287.76,343.08,383.55,380.84,492.71,497.96,493.62,381.60,380.29,380.11,378.54,373.59,375.35,378.55,376.01,398.60,400.99,404.66,395.98,393.03,391.00,385.59,381.93,378.10,375.11,376.31,386.59,386.05,387.82,391.35,392.18,388.01,391.33,391.56,380.49,382.23,375.91,374.98,376.33,370.04,367.04,366.31,367.24,367.37,367.96,373.93,372.91,376.12,381.18,384.27,393.74,395.84,395.68,402.99,403.08,411.73,409.96,416.27,411.45,418.35,417.95,416.74,418.15,416.93,428.83,419.31
2020-04-14 22:06:26.078000,L8,235.40,283.06,204.70,,,292.28,315.42,320.04,283.81,287.36,269.95,,267.55,273.88,310.29,320.94,327.91,328.48,320.87,333.95,302.32,328.75,336.41,323.14,333.13,335.35,336.07,349.00,360.05,359.37,343.65,343.44,340.29,347.66,338.05,329.11,344.57,342.13,339.21,343.17,354.08,350.17,349.22,357.26,346.66,339.59,,,264.32,323.30,280.91,294.03,180.28,208.47,231.00,253.92,256.19,251.59,250.49,244.22,249.25,248.43,259.42,267.75,281.27,272.65,275.38,267.68,264.31,263.39,223.42,268.32,268.16,288.65,296.31,378.10,215.02,294.98
2020-04-23 22:00:11.077000,L8,270.51,291.12,338.54,290.51,327.45,335.87,353.26,343.35,324.17,299.11,278.49,232.77,272.21,280.52,318.22,325.87,335.98,339.48,330.75,342.36,306.13,337.99,345.14,328.33,341.36,342.79,348.95,357.68,363.81,370.10,355.84,346.53,359.11,359.55,346.93,340.26,352.89,351.45,355.30,353.81,368.16,363.35,364.22,371.32,372.54,339.87,286.97,281.68,286.83,290.26,279.41,274.39,273.57,276.66,275.21,267.08,257.26,253.52,258.18,242.65,329.88,355.09,316.86,366.15,361.73,382.17,382.77,389.51,383.69,398.51,395.35,396.93,398.57,402.62,401.24,325.02,323.06,337.07
2020-05-09 22:00:02.918000,L8,388.59,335.22,346.08,327.27,338.64,386.06,387.39,395.78,384.20,368.62,287.55,250.88,282.25,300.04,367.43,335.79,371.89,364.67,362.42,363.21,311.19,360.61,362.56,334.85,366.23,377.71,366.26,375.92,389.82,388.46,379.16,381.50,382.42,371.60,370.31,365.87,365.46,366.14,370.15,374.13,376.01,375.61,376.33,378.78,381.18,377.25,367.86,363.99,359.80,361.87,359.15,358.65,352.84,354.90,359.08,358.97,358.01,363.78,365.28,363.09,371.15,371.17,369.87,379.59,378.33,388.84,295.75,303.50,290.23,395.24,389.82,396.20,399.14,311.43,310.91,325.39,334.25,337.84
2020-05-16 22:06:15.529000,L8,393.00,390.12,403.61,397.54,401.75,388.57,391.30,391.00,389.71,379.41,289.52,263.61,282.47,309.33,371.07,368.62,374.29,371.17,366.35,367.04,351.19,369.21,371.03,334.21,363.90,370.26,362.94,381.12,394.07,390.60,385.13,382.79,379.59,377.24,376.37,372.38,369.02,366.42,371.24,372.75,381.31,383.96,379.10,382.11,384.15,299.65,301.16,303.46,364.58,366.46,306.06,323.34,303.20,327.62,326.64,323.44,317.33,259.52,251.82,305.13,303.12,317.58,258.80,321.98,283.65,322.45,299.72,303.30,367.05,299.32,286.38,405.07,403.85,409.36,404.53,330.72,330.01,338.60
2020-05-25 22:00:06.436000,L8,280.33,301.52,341.50,295.97,332.15,363.54,363.48,348.88,327.17,302.13,280.28,234.87,273.40,272.22,309.01,325.55,335.62,337.25,330.33,339.36,305.89,330.34,338.06,321.70,326.22,327.48,327.56,331.39,352.55,349.37,338.80,336.03,352.25,344.40,341.90,341.85,353.63,349.80,358.10,358.63,369.28,367.58,372.80,375.80,384.51,343.60,379.88,351.06,354.37,368.30,357.23,329.36,354.57,358.67,374.95,380.85,359.39,368.00,380.96,360.62,366.43,370.77,369.38,376.16,359.96,378.97,382.81,390.29,377.80,405.23,395.35,394.79,372.70,368.85,364.94,365.74,360.59,362.13
