dates,satname,nzd0343-0000,nzd0343-0001,nzd0343-0002,nzd0343-0003,nzd0343-0004,nzd0343-0005,nzd0343-0006,nzd0343-0007,nzd0343-0008,nzd0343-0009,nzd0343-0010,nzd0343-0011,nzd0343-0012,nzd0343-0013,nzd0343-0014,nzd0343-0015,nzd0343-0016,nzd0343-0017,nzd0343-0018,nzd0343-0019,nzd0343-0020,nzd0343-0021,nzd0343-0022,nzd0343-0023,nzd0343-0024,nzd0343-0025,nzd0343-0026,nzd0343-0027,nzd0343-0028,nzd0343-0029,nzd0343-0030,nzd0343-0031,nzd0343-0032,nzd0343-0033,nzd0343-0034,nzd0343-0035,nzd0343-0036,nzd0343-0037,nzd0343-0038,nzd0343-0039,nzd0343-0040,nzd0343-0041,nzd0343-0042,nzd0343-0043
2014-11-01 22:01:14.483000,L8,412.03,450.11,437.85,436.43,456.99,449.56,440.73,459.11,452.14,433.61,432.63,442.23,451.65,410.15,391.72,413.05,388.31,368.52,349.71,371.85,390.79,377.75,477.83,523.18,373.01,362.34,361.01,512.62,517.49,414.04,477.86,426.25,361.24,375.85,378.75,402.08,377.00,369.01,347.85,388.32,381.16,382.82,363.29,357.86
2014-11-17 22:00:50.637000,L8,285.50,280.29,253.35,281.25,267.91,274.89,269.85,289.56,330.12,317.38,316.70,320.14,288.46,313.59,317.96,325.64,317.56,310.08,338.13,321.04,306.62,305.90,310.05,311.75,296.11,297.63,299.17,307.38,299.12,307.44,306.74,295.42,286.41,292.66,300.82,316.14,303.46,278.82,284.67,286.79,295.84,302.61,298.98,315.11
2014-11-17 22:01:14.600000,L8,356.82,344.29,341.43,335.77,297.59,299.60,312.62,305.71,352.62,339.23,390.86,371.08,301.66,332.76,331.59,335.95,329.69,328.94,345.78,333.08,341.55,334.32,331.26,325.68,311.72,315.09,321.63,328.22,344.09,347.11,336.58,336.16,325.81,329.86,327.16,327.80,316.94,323.79,331.90,328.49,310.10,310.66,303.27,322.67
2015-01-04 22:00:41.874000,L8,297.19,300.65,290.30,290.49,281.41,289.07,303.04,301.88,340.88,326.43,324.14,322.53,288.58,323.69,321.37,328.28,319.35,312.37,307.73,312.97,306.86,306.28,308.50,314.93,302.22,300.70,296.31,310.24,307.43,309.45,313.11,301.01,291.77,295.45,307.54,308.64,297.64,286.69,288.91,291.05,290.22,306.77,308.68,320.23
2015-01-04 22:01:05.828000,L8,297.24,300.40,289.85,289.95,280.89,288.57,302.77,302.14,340.30,325.42,323.89,322.15,287.30,323.59,321.09,328.04,319.10,312.42,307.78,313.00,306.67,306.01,308.72,314.86,301.96,300.72,295.93,309.40,306.86,309.36,312.76,300.68,291.04,295.02,306.60,308.17,297.09,285.93,288.27,290.60,289.48,306.63,307.70,320.08
2015-03-09 22:00:18.465000,L8,368.23,341.22,334.33,342.97,343.82,342.34,357.19,522.61,485.55,427.40,377.08,373.40,361.70,353.25,354.20,368.42,359.50,345.22,340.94,331.80,347.32,347.70,334.15,342.05,343.22,335.66,323.32,323.42,350.06,350.67,351.99,345.77,319.31,327.89,341.58,333.75,316.88,320.73,326.41,322.89,317.30,316.12,319.60,314.51
2015-03-09 22:00:42.428000,L8,369.29,341.56,334.66,343.71,344.93,343.57,357.54,523.43,486.71,382.93,377.55,373.81,362.26,354.75,355.27,368.46,359.30,345.17,341.21,332.68,348.70,348.10,334.70,342.29,343.62,336.77,323.73,323.71,350.28,351.12,353.04,345.72,319.86,328.54,342.17,337.37,317.67,321.33,327.66,323.41,317.71,316.52,320.23,314.83
2015-04-19 21:54:14.629000,L8,297.20,309.31,257.12,291.37,266.04,274.59,273.69,293.57,331.15,319.81,318.04,323.03,287.21,306.09,318.07,351.21,342.41,310.69,314.97,325.94,308.53,307.22,307.97,315.44,307.11,296.13,300.66,316.51,301.61,310.19,312.33,300.98,296.01,297.64,312.21,310.53,303.79,285.23,290.46,291.56,291.86,292.43,301.95,314.23
2015-05-12 21:59:40.983000,L8,302.96,325.12,305.81,310.60,316.05,338.61,330.90,366.02,377.36,330.58,321.67,352.46,284.33,346.09,349.81,348.14,348.05,337.77,334.00,336.98,342.61,336.07,325.50,326.15,329.44,318.80,312.31,324.55,335.69,332.73,338.61,310.60,313.62,313.97,320.90,321.17,305.38,298.16,317.41,320.40,307.05,300.25,302.04,317.23
2015-05-12 22:00:04.946000,L8,303.92,325.56,307.43,311.39,316.20,340.49,331.90,369.19,380.33,334.17,323.79,354.27,286.28,347.46,350.78,348.35,348.94,338.53,335.01,337.43,328.44,336.21,325.96,327.12,329.31,317.33,314.77,326.04,335.47,334.24,340.95,312.16,314.99,315.53,322.18,323.26,306.87,298.64,319.06,321.55,307.98,301.59,303.31,317.36
2015-05-28 22:00:07.580000,L8,306.22,325.69,322.86,321.06,311.02,337.49,361.37,312.65,368.45,381.14,362.78,362.27,275.69,358.30,356.85,347.10,337.24,326.94,336.79,334.96,339.23,320.89,332.94,330.85,328.62,314.62,328.60,322.31,314.52,317.59,319.84,309.86,311.86,317.37,315.52,337.63,325.91,316.82,313.59,308.37,316.76,309.28,314.08,312.74
2015-06-06 21:54:04.546000,L8,310.10,326.06,312.92,316.66,350.01,293.86,343.46,361.88,378.04,371.42,352.77,357.86,295.19,353.09,351.22,353.40,340.74,340.17,326.13,319.00,329.29,335.25,332.25,326.75,336.29,324.61,318.73,327.67,324.49,335.63,339.13,330.03,317.53,309.59,322.98,317.93,315.61,304.82,310.88,311.52,316.15,312.52,310.61,307.95
2015-06-13 21:59:55.847000,L8,322.25,322.12,324.77,323.47,338.97,338.80,344.36,374.84,392.13,375.32,366.39,357.04,364.31,361.83,367.30,355.78,352.08,355.90,332.87,337.08,332.43,326.66,325.81,334.66,323.67,314.68,319.77,333.32,317.20,317.54,316.08,310.67,297.78,326.59,333.91,321.06,317.99,312.96,305.71,314.04,300.46,326.82,323.90,317.55
2015-06-13 22:00:19.815000,L8,307.41,319.29,321.58,319.55,301.44,336.88,342.25,372.43,390.46,373.78,365.45,353.43,280.92,315.71,362.66,354.44,350.05,353.90,330.12,334.00,326.46,323.17,322.92,333.67,320.04,311.07,312.93,312.14,314.08,310.66,308.76,301.71,291.64,310.49,331.12,318.23,316.37,312.13,298.00,299.39,296.63,311.20,322.34,315.32
2015-06-29 22:00:02.432000,L8,308.85,321.94,308.05,301.71,304.46,314.33,326.01,363.32,387.26,376.09,362.73,340.16,285.66,352.35,349.28,347.83,323.78,320.26,322.04,319.48,310.22,323.15,317.25,323.04,316.04,316.04,307.25,330.50,317.01,314.88,337.01,322.63,310.14,316.30,327.78,312.19,319.24,294.59,301.39,322.12,313.69,313.28,322.54,318.36
2015-06-29 22:00:26.396000,L8,311.00,323.48,310.60,303.51,306.73,318.79,363.58,365.58,388.79,376.67,363.35,345.23,287.68,353.32,349.95,348.48,325.56,321.28,325.18,326.89,311.81,324.63,319.10,325.45,318.91,320.85,309.18,334.11,319.16,317.14,339.81,324.21,330.84,319.31,328.33,312.70,321.65,297.30,303.84,322.86,314.72,316.20,323.27,319.72
2015-07-24 21:54:28.327000,L8,,,,,,,,,,,,,,,211.55,293.13,228.68,262.55,249.20,276.20,259.26,266.91,260.84,272.18,264.09,255.29,253.49,268.09,262.13,251.47,255.02,245.80,255.50,263.01,279.04,280.38,274.27,251.89,264.29,268.12,265.79,270.20,268.06,271.63
2015-07-31 22:00:40.324000,L8,348.18,332.73,328.56,311.79,312.57,364.01,369.82,389.54,399.48,390.29,376.85,372.71,366.98,367.58,368.81,364.29,351.43,342.45,334.50,347.59,329.50,325.27,324.97,336.03,336.80,339.75,319.75,354.88,322.52,344.62,351.76,330.69,328.83,329.75,336.66,333.52,330.53,328.39,319.66,327.65,323.05,305.40,313.77,316.96
2015-08-09 21:54:31.851000,L8,,,,,,,,,,,,,,,,,,,,,,,192.71,207.17,204.33,212.86,204.95,224.59,232.25,,,,,,,,,,,,,,,
2015-08-16 22:00:22.731000,L8,295.98,293.49,287.20,305.52,265.16,275.91,285.66,290.86,350.11,325.22,314.74,333.61,254.95,239.24,348.30,352.74,336.87,331.13,333.14,326.82,316.79,315.70,307.41,325.37,313.32,309.21,309.04,329.66,355.67,329.78,336.36,332.47,299.88,329.18,334.20,312.68,314.49,313.43,320.84,311.59,303.10,303.54,304.15,312.85
2015-08-16 22:00:46.699000,L8,296.12,318.51,314.73,305.42,265.55,277.03,285.80,291.78,350.49,325.80,315.07,334.17,255.62,239.36,327.24,352.70,337.98,332.01,334.00,327.81,317.72,316.33,308.69,325.87,314.63,309.64,309.50,330.43,341.29,330.53,336.68,332.58,300.66,330.00,335.90,313.26,315.09,313.86,321.40,312.89,303.66,304.42,304.81,313.41
2015-08-25 21:54:39.518000,L8,301.08,296.47,310.73,303.61,273.53,287.54,298.72,297.05,352.25,336.59,328.33,336.40,296.06,317.95,326.53,351.50,347.16,332.60,325.61,323.95,326.55,321.82,332.03,322.62,312.90,306.83,307.99,319.67,316.70,328.28,335.86,323.86,327.60,332.77,327.54,321.36,322.86,315.41,305.88,322.74,303.45,307.60,317.66,320.62
2015-09-17 22:01:00.336000,L8,421.31,396.58,397.09,394.69,396.97,397.87,442.81,450.10,469.57,466.04,479.45,448.05,380.69,374.20,408.02,468.59,430.32,,524.50,376.89,338.08,353.00,344.74,376.62,389.63,383.51,410.65,465.76,515.30,438.66,382.59,399.81,360.11,358.11,367.77,381.50,328.10,335.85,331.64,324.00,324.03,326.55,341.69,344.31
2015-12-06 22:00:46.946000,L8,336.51,315.54,308.76,304.78,338.02,353.57,374.83,382.48,403.91,398.15,384.61,379.12,389.38,373.27,367.37,356.19,337.75,338.43,332.61,339.83,331.00,329.87,326.97,333.57,313.24,315.43,314.95,344.92,359.07,334.98,347.74,333.03,321.41,325.43,337.20,335.31,323.40,322.45,321.57,307.83,310.64,307.15,314.73,314.05
2015-12-06 22:01:10.909000,L8,280.75,281.47,255.73,271.70,267.36,273.25,266.53,286.62,318.58,313.66,315.89,317.21,264.55,313.70,315.65,323.31,320.76,307.61,311.53,311.94,311.85,305.46,319.20,311.00,296.74,297.50,293.90,304.17,302.72,308.56,305.08,290.29,284.17,290.78,299.13,303.38,313.06,277.72,283.00,299.01,298.50,299.42,308.95,307.58
2016-02-08 22:01:03.169000,L8,294.01,297.26,289.03,289.02,282.49,289.07,307.34,293.25,341.76,319.06,322.85,322.43,277.61,322.27,319.66,325.40,317.64,306.42,307.86,313.97,304.74,302.99,303.25,311.68,301.72,297.82,295.18,308.41,305.92,305.90,306.33,297.00,287.44,293.87,305.20,303.70,295.30,283.22,285.58,290.34,287.53,319.11,288.32,322.60
2016-02-24 22:00:32.934000,L8,292.10,298.61,290.74,290.23,278.67,286.67,306.01,295.00,341.47,319.66,316.93,326.03,272.04,323.11,320.80,326.54,316.13,305.19,305.04,312.23,303.65,303.04,301.98,313.00,302.32,297.83,293.46,320.45,306.63,307.05,309.00,298.18,288.70,293.66,304.45,309.15,295.19,284.47,285.75,287.49,286.31,303.28,310.42,315.00
2016-02-24 22:00:56.902000,L8,292.97,298.96,291.50,291.32,280.18,286.62,306.30,296.14,342.78,319.99,319.15,326.16,274.90,323.86,321.52,327.12,316.79,305.91,305.27,333.94,304.65,303.54,302.83,313.44,302.79,298.17,294.67,321.09,308.22,308.24,310.77,298.89,290.24,294.91,305.71,309.54,296.47,285.11,287.19,288.59,287.31,304.56,311.02,317.49
2016-03-27 22:00:21.157000,L8,299.03,318.22,324.44,297.94,331.47,289.61,315.03,296.17,350.87,367.28,376.08,373.63,292.60,331.48,351.00,354.81,324.84,325.45,319.42,327.12,325.94,319.30,326.68,328.01,335.09,312.84,311.42,328.65,336.60,324.86,335.32,318.29,313.82,309.55,324.02,323.49,309.02,300.19,315.60,318.65,297.59,305.00,302.98,304.79
2016-03-27 22:00:45.116000,L8,299.51,318.41,325.10,298.93,276.63,287.58,314.80,296.69,351.23,331.23,376.54,345.65,290.80,325.44,351.41,354.93,325.05,326.21,322.21,328.75,326.93,319.74,328.65,328.71,334.62,314.37,312.35,329.73,336.68,343.90,336.02,319.90,315.26,311.54,325.29,324.69,310.08,301.81,316.02,320.24,298.53,306.09,303.38,305.21
2016-04-28 22:00:13.508000,L8,308.50,328.83,324.32,310.23,339.45,347.43,329.79,313.02,363.46,376.39,374.67,344.36,297.01,332.50,353.30,360.23,334.84,337.89,327.79,338.65,327.66,323.40,322.19,321.48,330.59,319.45,305.86,334.04,352.32,337.94,339.22,321.67,314.45,323.65,322.02,323.60,308.27,313.78,309.81,319.94,302.77,300.19,310.90,318.49
2016-04-28 22:00:37.466000,L8,294.01,309.18,304.18,295.39,270.99,274.32,306.99,294.82,346.84,322.86,317.12,332.00,273.25,322.67,322.48,328.38,318.33,314.19,308.04,334.46,311.60,319.56,317.87,316.74,318.23,309.61,301.76,330.06,307.74,312.61,334.04,314.97,308.09,309.66,316.91,315.77,304.24,289.08,294.47,291.80,292.45,290.96,303.87,305.24
2016-05-07 21:54:27.379000,L8,306.82,317.20,307.16,302.57,302.65,311.06,316.03,300.54,357.63,328.72,323.55,337.25,278.57,319.43,329.12,335.98,325.82,318.29,320.55,318.51,317.22,312.58,312.21,319.77,312.21,298.60,301.70,316.45,313.93,315.75,315.46,306.54,301.26,302.82,312.78,310.67,301.75,292.79,294.47,295.93,290.94,290.41,295.12,308.12
2016-05-23 21:54:29.497000,L8,346.92,350.39,340.74,332.68,358.65,366.09,369.37,375.75,386.94,378.29,368.11,373.29,356.03,357.90,357.64,368.81,350.96,331.62,347.89,336.35,318.77,320.85,324.70,328.38,329.29,318.86,309.63,320.17,336.42,340.27,340.81,326.35,313.67,320.28,329.80,324.21,318.76,310.06,315.58,307.14,308.39,314.04,313.78,317.87
2016-06-08 21:54:33.646000,L8,,,,,,246.68,223.40,263.28,283.63,264.90,295.99,274.52,236.02,,217.42,296.79,233.39,274.53,277.37,274.85,234.74,238.00,218.95,226.28,225.32,248.28,224.75,258.95,238.02,221.62,247.48,240.66,247.93,242.92,271.42,273.76,256.27,251.73,246.98,263.15,247.56,261.99,213.62,269.43
2016-06-15 22:00:21.016000,L8,303.93,316.86,302.00,299.47,264.44,273.25,313.40,294.74,355.37,332.14,316.25,339.42,280.03,313.98,352.09,332.38,320.34,312.21,318.90,325.60,316.23,311.44,311.75,317.95,313.38,299.64,306.19,310.95,311.59,312.55,312.23,305.35,299.14,300.93,311.91,316.10,312.94,293.71,295.48,293.30,287.26,290.38,308.39,317.55
2016-06-15 22:00:44.975000,L8,303.87,316.75,301.78,298.86,264.59,273.49,313.70,294.73,355.19,331.36,316.75,339.44,279.01,315.85,350.31,332.98,321.22,313.22,324.07,326.25,316.21,311.83,312.54,320.87,316.20,302.31,306.32,311.16,311.55,312.38,312.34,305.03,298.50,301.17,312.65,316.48,312.69,293.47,295.94,293.50,288.06,291.36,308.46,319.07
2016-06-24 21:54:39.639000,L8,201.73,194.54,230.98,232.12,150.61,,,,,,,,,,208.43,277.37,179.94,235.59,,260.62,241.65,237.28,246.34,259.84,262.26,245.55,247.92,265.54,261.33,242.17,256.30,257.93,255.97,268.49,288.97,288.00,280.04,266.27,275.21,277.73,276.51,283.45,289.07,297.01
2016-07-01 22:00:30.433000,L8,300.90,314.42,299.74,297.15,262.67,271.68,307.39,292.52,350.22,326.94,314.86,332.76,273.57,312.70,318.79,328.91,317.53,311.04,312.89,315.76,309.62,303.98,304.53,313.47,309.51,299.05,303.13,309.87,310.85,309.82,311.52,303.55,294.86,299.50,308.23,306.89,296.78,289.86,292.31,288.16,285.08,289.14,294.47,306.78
2016-07-01 22:00:54.396000,L8,305.17,317.55,304.34,301.37,303.56,277.20,322.65,306.00,358.40,334.24,372.10,340.23,283.03,338.82,338.59,334.32,322.78,319.26,323.23,327.42,316.39,308.94,310.02,340.66,330.35,313.09,307.90,314.85,314.81,313.43,315.48,306.96,297.22,303.29,311.41,309.23,301.32,292.86,295.30,293.69,290.98,293.63,298.36,312.54
2016-07-26 21:54:52.598000,L8,414.29,389.50,387.59,382.08,373.78,398.78,418.27,428.52,436.86,420.85,408.05,383.90,407.23,402.73,399.19,400.37,361.62,348.50,366.10,345.26,363.12,338.73,353.95,362.63,365.12,363.34,376.10,364.56,401.52,373.02,368.40,374.59,382.59,368.35,360.11,350.52,355.97,372.03,355.08,344.85,343.95,348.18,348.45,342.10
2016-08-18 22:00:44.970000,L8,,,,188.52,239.52,252.98,223.16,264.85,292.76,260.68,252.52,275.68,274.71,271.09,310.22,320.68,305.59,298.65,302.46,307.49,314.17,318.80,300.59,308.32,294.21,295.84,294.33,302.91,304.54,312.95,315.52,300.37,292.74,299.45,311.10,309.91,309.47,290.75,294.91,299.09,305.45,303.65,309.70,314.10
2016-08-27 21:55:02.012000,L8,299.19,315.03,308.55,298.61,268.88,276.61,278.10,292.53,345.74,327.63,316.29,333.76,290.85,317.69,320.26,327.63,319.34,309.75,323.53,315.94,320.61,312.06,318.45,323.41,334.23,317.17,310.85,340.11,317.09,320.28,346.16,313.51,315.01,315.10,325.19,322.32,312.89,296.21,300.13,327.44,321.38,309.02,313.19,313.37
2016-09-12 21:55:06.035000,L8,265.90,255.00,251.10,259.84,238.39,270.43,265.67,285.19,314.80,312.10,313.89,311.13,273.91,295.39,311.33,317.43,307.52,302.33,302.39,307.25,305.75,301.74,302.98,308.54,297.81,292.12,292.67,306.52,294.96,307.30,297.18,292.33,291.51,293.47,305.42,306.39,299.96,281.35,287.21,288.11,286.42,288.48,291.02,304.15
2016-10-30 21:55:13.361000,L8,224.94,178.19,323.94,246.16,248.66,299.71,248.12,275.36,407.86,338.35,233.32,184.10,,,,304.36,334.30,344.28,337.35,372.74,261.85,227.18,245.59,200.63,211.10,170.86,188.29,195.64,280.39,297.73,308.18,320.40,285.07,301.86,306.38,299.17,293.28,300.64,337.63,339.44,296.15,319.82,313.41,324.21
2016-11-15 21:55:12.541000,L8,272.34,252.35,253.77,257.82,262.65,270.54,266.45,283.29,313.08,312.41,315.72,312.14,305.35,306.72,313.13,317.87,308.56,302.32,301.70,310.87,304.59,300.80,302.58,304.19,288.93,293.02,293.99,300.02,296.69,303.04,299.97,289.18,283.69,291.03,301.14,301.68,297.18,277.72,282.57,286.19,286.01,296.03,294.46,300.40
2016-11-22 22:00:59.693000,L8,347.85,342.61,331.21,335.00,346.31,349.14,349.87,305.62,346.32,357.37,387.81,382.35,307.60,323.83,322.97,356.92,340.94,339.08,332.54,326.42,334.16,323.09,322.90,317.55,335.20,325.15,312.33,325.01,337.56,332.26,319.57,317.70,313.93,319.71,327.95,335.19,320.61,316.39,314.44,310.78,310.40,305.97,307.10,310.99
2016-11-22 22:01:23.648000,L8,325.79,341.27,324.54,291.69,284.50,290.48,309.62,301.22,342.71,333.15,323.67,336.99,305.68,321.96,320.83,331.69,339.14,338.25,331.15,325.05,332.43,321.73,321.82,315.43,313.25,322.78,310.89,321.51,323.59,330.41,317.36,316.86,311.65,315.25,327.30,335.57,319.18,284.66,310.97,308.61,309.14,304.30,305.40,309.44
2017-01-09 22:00:50.195000,L8,286.40,278.77,257.64,278.99,265.42,273.25,269.40,285.35,328.17,314.59,316.11,318.98,266.37,318.73,314.46,320.97,310.73,323.27,310.14,313.50,301.83,296.46,301.42,305.35,294.90,294.40,296.37,306.00,300.74,303.64,304.34,290.78,284.72,291.83,305.20,300.59,293.89,277.26,282.39,285.72,297.49,298.29,303.04,295.88
2017-01-09 22:01:14.158000,L8,288.69,281.39,258.80,283.08,268.22,274.65,271.17,288.35,331.59,316.53,317.50,320.82,268.63,319.99,316.19,322.25,311.99,323.95,311.66,319.26,302.66,301.24,302.78,307.70,296.88,295.20,297.98,309.44,301.71,305.23,305.94,292.17,285.87,292.73,307.76,301.55,295.44,279.04,283.50,286.98,298.67,299.92,305.42,299.27
2017-01-25 22:00:44.753000,L8,280.70,283.50,259.06,280.23,269.36,274.79,271.13,290.83,334.45,317.77,318.30,321.02,271.28,317.25,316.76,322.93,317.26,308.18,334.32,338.37,307.83,300.58,306.66,314.58,297.11,297.38,293.78,301.07,303.51,308.81,307.36,292.37,285.21,308.02,309.00,300.84,326.09,320.82,315.99,303.21,298.36,311.72,309.04,316.55
2017-01-25 22:01:08.707000,L8,282.56,284.90,258.84,283.28,270.16,275.12,274.57,292.35,335.98,318.51,319.43,322.04,272.62,317.90,317.77,323.82,318.22,308.96,334.32,338.88,309.50,302.06,306.64,315.22,297.81,297.38,294.57,301.60,303.86,309.74,309.14,293.49,286.04,306.22,311.26,301.48,327.13,322.15,322.44,304.25,298.99,312.43,309.80,317.70
2017-02-10 22:00:36.499000,L8,286.58,293.16,276.90,286.83,274.01,279.53,306.16,290.68,334.53,318.52,318.11,320.56,269.70,320.03,317.28,322.47,313.29,305.71,333.75,338.48,332.92,345.32,305.51,313.28,298.80,296.87,300.94,308.61,302.42,308.52,305.95,292.93,286.19,293.34,304.78,302.97,297.03,279.22,284.82,286.91,290.59,307.58,313.54,316.98
2017-02-10 22:01:00.454000,L8,289.44,295.95,280.93,289.42,279.83,284.94,308.25,295.12,339.77,322.10,320.66,323.35,274.80,321.81,319.48,324.29,316.24,309.36,334.40,339.68,334.21,346.40,309.83,322.10,300.73,298.08,309.92,312.52,305.37,310.69,308.68,294.96,288.04,295.15,310.23,305.65,299.48,281.42,287.34,289.67,335.47,312.98,319.15,319.22
2017-03-30 22:00:14.213000,L8,403.05,390.45,415.47,416.69,423.05,436.48,435.36,440.17,456.81,458.24,446.37,430.87,423.77,411.92,412.19,421.73,392.47,466.04,400.05,411.26,397.11,384.47,367.96,429.66,472.90,380.50,362.71,396.45,387.94,392.41,419.71,429.00,366.34,369.55,367.35,356.77,392.11,414.68,385.17,385.82,377.25,366.06,373.17,370.27
2017-03-30 22:00:38.167000,L8,288.22,263.19,252.06,286.51,261.78,270.75,269.66,285.12,329.49,316.05,316.90,324.32,267.09,318.83,315.67,334.94,319.29,320.88,313.16,313.32,305.04,301.71,317.23,311.64,303.06,295.33,304.26,311.43,298.69,316.78,312.08,296.10,292.70,296.45,317.46,313.21,303.66,284.45,289.39,291.10,298.56,291.44,291.65,304.15
2017-04-15 22:00:06.096000,L8,298.91,309.74,295.93,294.84,274.64,303.93,346.81,298.60,369.81,325.86,375.94,340.15,305.87,330.85,327.93,338.16,331.50,319.10,318.38,318.64,334.34,331.34,335.97,321.99,328.04,316.54,313.27,327.91,335.78,334.06,323.36,309.11,303.42,309.75,318.53,312.91,310.04,298.70,300.67,312.54,294.75,294.39,301.46,305.93
2017-04-15 22:00:30.050000,L8,297.18,308.36,294.56,293.94,273.22,300.15,345.88,296.84,349.33,324.41,320.43,336.12,304.00,327.52,324.06,336.74,330.67,318.20,318.12,317.72,333.33,331.05,335.87,322.33,327.95,315.91,312.86,327.84,335.71,333.27,322.59,308.81,303.66,309.28,318.43,313.93,310.50,298.09,300.59,312.58,294.70,294.31,301.72,305.93
2017-05-01 21:59:55.729000,L8,331.77,321.82,319.80,309.15,325.60,332.08,342.79,352.99,373.51,361.91,369.45,369.92,325.41,351.42,340.70,350.86,331.25,320.16,323.01,324.21,328.95,322.36,314.44,322.70,321.70,314.65,306.33,319.83,333.71,313.54,328.73,319.79,310.95,306.40,307.61,312.17,298.84,300.63,309.52,300.83,293.49,294.26,296.14,302.76
2017-05-01 22:00:19.697000,L8,332.35,323.23,321.05,309.74,325.93,332.14,343.59,354.10,375.34,362.93,370.11,370.69,297.48,352.08,342.46,351.59,332.77,321.42,324.12,325.31,332.13,324.00,315.84,323.75,324.70,315.10,307.18,320.46,334.78,315.10,329.61,320.24,313.62,306.99,308.19,312.91,299.80,302.28,311.61,302.48,294.89,297.90,297.94,304.17
2017-06-11 21:54:33.448000,L8,310.34,349.89,337.74,307.89,346.14,358.51,366.22,381.87,365.40,392.59,374.24,370.36,366.21,357.87,362.60,358.94,356.98,346.70,348.38,342.71,319.49,331.81,325.17,333.91,329.69,327.09,315.84,323.35,326.22,330.33,336.99,322.91,322.89,315.83,329.57,326.11,320.34,308.15,307.15,323.90,313.27,312.41,311.86,319.08
2017-06-18 22:00:46.718000,L8,333.85,329.43,305.97,305.57,308.87,319.88,358.91,377.89,397.19,377.87,373.67,371.61,295.48,363.12,361.08,368.90,346.46,339.65,329.76,336.70,322.14,325.60,319.99,333.10,328.66,319.66,307.38,333.65,338.12,328.09,322.45,311.65,305.87,310.15,327.12,319.67,319.48,311.98,325.85,313.16,297.85,298.36,312.17,309.65
2017-07-04 22:00:26.578000,L8,350.62,324.14,330.04,304.50,306.31,328.39,324.32,363.61,390.66,338.35,315.62,342.90,293.36,356.46,350.00,345.64,331.81,333.80,339.48,331.57,323.35,329.60,338.58,330.75,329.92,322.14,310.90,329.59,316.74,325.37,333.31,322.73,308.04,305.97,313.27,315.41,306.46,298.63,303.67,302.43,328.95,320.94,316.67,328.70
2017-07-04 22:00:50.541000,L8,297.45,316.59,304.22,299.38,300.12,308.80,285.21,295.55,375.11,332.06,313.50,334.21,279.36,327.49,348.60,343.63,329.45,329.66,336.80,331.67,318.90,322.74,335.43,324.73,319.05,313.48,305.75,312.31,311.34,319.47,329.63,311.96,305.95,304.30,311.01,313.60,305.96,296.05,295.52,299.81,295.43,319.89,315.58,327.43
2017-09-06 22:01:09.877000,L8,309.16,317.35,310.84,324.70,310.66,321.18,323.61,309.30,357.62,338.79,325.97,345.84,316.87,315.10,332.34,342.33,332.37,325.46,335.61,333.57,332.15,342.61,340.41,331.55,324.21,313.95,323.53,334.65,321.72,329.75,329.44,313.11,314.13,320.39,324.39,324.89,313.76,312.03,314.75,308.12,313.82,309.39,318.60,323.66
2017-09-22 22:00:49.855000,L8,348.50,341.51,346.25,329.27,333.35,342.79,344.74,367.87,390.45,366.92,367.98,365.36,356.05,369.63,369.45,349.82,344.44,341.61,336.42,341.97,340.44,337.56,325.51,333.67,341.97,330.73,321.33,331.39,323.06,325.86,337.36,325.61,314.69,318.59,326.13,333.11,319.84,312.92,320.37,322.46,311.32,311.40,315.36,318.83
2017-09-22 22:01:13.818000,L8,336.14,331.11,338.54,325.40,331.13,339.15,342.59,320.62,361.08,365.65,365.84,363.10,326.74,331.41,368.60,346.35,342.70,339.75,334.95,340.19,339.21,335.39,324.28,332.13,329.02,329.45,320.28,328.21,317.65,324.17,331.14,320.87,311.87,317.29,324.82,330.26,319.37,310.09,318.39,320.71,310.33,310.28,313.85,317.84
2017-10-01 21:55:06.697000,L8,298.06,326.38,267.57,323.12,332.39,294.28,308.03,297.18,342.85,333.86,323.34,337.35,316.29,322.28,322.09,368.56,361.48,335.41,344.81,336.82,343.39,336.58,324.21,341.40,309.33,304.01,307.19,317.31,313.68,322.89,335.30,321.58,317.07,321.07,323.33,338.01,312.47,310.37,309.40,324.07,332.00,312.49,311.63,318.34
2017-10-24 22:01:21.408000,L8,304.80,300.93,300.30,302.87,289.61,297.30,310.07,301.08,341.03,332.79,326.52,334.11,315.84,330.17,326.82,355.24,340.44,335.89,314.92,337.88,314.48,328.63,321.17,323.93,328.90,320.21,311.21,331.02,346.77,334.68,339.38,314.91,307.38,310.97,322.99,322.66,313.32,306.19,309.83,307.55,304.13,306.18,304.31,310.60
2017-12-11 22:00:48.493000,L8,290.56,292.21,281.89,286.16,275.33,282.69,275.33,290.03,331.40,318.61,319.50,320.42,265.16,304.33,318.93,325.51,315.13,305.98,306.52,312.57,306.76,302.01,306.73,310.31,300.57,303.55,295.22,305.27,305.04,308.17,304.65,292.43,286.51,294.63,306.32,307.87,299.99,282.02,286.85,289.61,286.49,294.34,309.01,316.44
