dates,satname,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0037,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052
2006-12-13 21:55:19.357000,L5,296.05,286.75,278.36,274.90,271.08,268.64,269.73,262.70,265.38,257.64,259.43,261.43,255.53,244.72,238.43,227.23,218.26,213.53,223.62,222.72,246.72,260.22,264.61,275.75,255.92,243.20,242.04,244.35,240.73,253.33,257.59,246.01,256.06,268.11,276.42,280.99,277.21,228.32,258.90,257.43,255.36,246.39,241.69,246.72,243.59,236.01,240.03,250.98,253.06,262.49,271.52,282.70,295.10
2007-01-30 21:55:36.438000,L5,353.39,336.43,335.12,322.15,318.20,321.37,315.31,325.19,310.52,305.16,310.04,319.91,297.88,296.48,290.42,272.75,265.93,255.38,275.48,276.42,263.08,257.46,282.62,300.51,292.80,280.93,277.38,293.02,293.04,302.69,304.84,307.99,303.24,317.34,321.16,328.55,327.68,245.63,287.59,300.51,313.47,295.78,292.45,304.84,306.78,304.71,301.03,306.64,310.17,309.79,318.61,321.77,328.24
2007-02-08 21:49:26.499000,L5,330.10,325.12,318.76,305.61,306.10,292.28,289.94,276.65,273.51,275.06,265.17,282.31,272.08,269.94,268.56,257.87,253.24,248.83,251.50,246.73,233.33,223.93,254.04,271.01,270.55,267.29,263.34,280.00,278.95,288.76,290.67,283.01,277.15,287.82,296.46,286.08,300.27,230.32,280.81,292.65,306.72,288.01,286.76,296.15,288.63,282.78,279.85,282.20,284.11,293.15,297.93,310.51,315.30
2011-01-02 21:44:23.135000,L5,353.45,338.75,333.14,326.08,326.45,323.06,315.54,314.90,306.87,308.82,302.66,307.77,296.88,298.18,289.77,275.38,273.77,275.71,279.93,274.23,267.66,254.66,285.94,287.97,294.80,287.90,283.65,294.17,296.41,313.39,313.02,310.86,308.34,310.52,326.76,328.78,311.17,260.55,296.00,307.08,313.88,300.54,310.98,307.48,308.84,302.69,295.80,301.83,308.96,304.52,314.57,328.99,336.11
2011-01-18 21:44:24.452000,L5,350.76,334.24,333.55,326.60,321.62,322.16,321.64,316.23,306.63,312.93,306.84,306.50,302.18,299.76,296.14,277.99,275.16,276.57,279.83,273.24,272.21,256.22,287.51,292.86,291.09,288.14,283.52,295.98,295.23,302.76,313.43,303.20,312.39,318.04,329.22,329.96,317.25,267.83,299.03,306.51,315.76,300.69,301.43,310.30,308.96,306.66,305.75,308.34,315.86,308.37,316.13,326.36,331.46
2011-01-25 21:50:35.036000,L5,365.95,354.88,360.16,361.35,346.57,339.81,340.12,343.95,342.14,318.18,326.79,335.96,336.19,329.62,318.16,326.28,316.87,315.50,321.75,320.06,302.52,276.85,305.22,312.85,319.36,322.11,311.20,316.76,322.68,329.65,334.42,331.53,329.89,328.70,328.26,327.52,329.66,295.66,319.91,321.89,323.77,314.51,310.63,307.36,307.01,302.91,299.10,302.42,312.13,309.85,317.78,329.91,335.88
2011-10-24 21:48:11.730000,L5,355.78,334.27,332.54,331.17,322.30,313.06,303.17,308.35,304.93,301.49,305.72,314.16,303.14,298.89,281.34,271.79,265.96,258.00,260.08,263.20,255.61,218.37,155.90,285.98,292.04,285.96,275.43,290.97,287.56,300.29,302.81,293.33,304.96,308.85,314.84,322.70,311.41,,294.30,293.37,308.28,300.45,291.31,291.26,287.88,296.00,294.69,288.04,288.06,301.52,317.30,324.46,330.80
2011-10-24 21:48:35.845000,L5,358.39,336.15,333.51,334.51,324.67,313.21,304.34,310.76,306.79,302.48,307.89,316.46,304.99,301.46,282.25,273.36,266.27,260.09,260.78,264.39,257.73,220.71,158.83,287.87,293.65,287.15,276.57,293.38,288.49,302.10,304.58,294.14,304.52,311.71,316.07,323.41,311.97,,296.40,295.37,309.89,300.73,292.81,292.58,288.28,296.65,295.36,290.24,289.25,302.22,318.58,326.35,332.22
2013-05-15 21:56:27.145000,L8,361.99,449.32,444.27,433.50,350.96,332.69,325.29,322.71,326.86,326.26,331.18,345.26,337.97,329.48,319.79,317.74,318.98,313.72,312.09,303.58,268.91,312.83,314.06,311.91,312.64,320.77,312.51,318.80,322.12,330.92,325.26,317.42,319.07,323.41,322.02,319.01,328.25,322.64,328.25,328.77,323.23,312.46,310.92,315.17,310.85,304.12,301.37,297.21,308.45,314.14,323.28,336.35,340.26
2013-05-31 21:56:31.642000,L8,330.33,316.85,315.77,309.78,302.47,291.69,284.14,285.94,282.90,273.76,275.25,293.84,274.95,280.14,271.50,264.90,255.91,250.87,250.69,251.68,245.71,186.53,197.55,271.92,272.56,270.19,261.90,279.27,281.20,288.02,291.91,284.38,288.10,290.85,299.51,306.52,293.43,,283.81,300.24,316.05,292.68,283.62,304.53,280.63,282.11,279.33,269.75,276.55,287.74,311.74,324.69,332.77
2013-06-07 22:02:16.944000,L8,387.48,394.59,376.79,336.33,316.90,344.55,363.72,383.66,402.83,417.36,366.31,356.06,351.55,350.23,332.18,351.22,276.91,331.35,323.48,253.56,256.18,226.40,199.26,274.85,280.35,277.03,272.04,285.36,284.70,290.27,295.36,286.13,290.27,293.12,300.81,312.38,307.97,,284.56,296.77,300.50,286.60,281.84,283.09,279.38,302.57,280.18,271.04,279.46,290.63,330.60,338.73,339.82
2013-06-16 21:56:25.784000,L8,302.74,291.78,283.82,288.28,269.97,268.16,257.91,269.13,263.38,251.37,214.26,209.62,189.84,153.26,201.49,221.77,203.73,,,,,,,204.53,247.82,245.29,235.97,245.87,237.46,265.28,270.82,205.63,182.76,,,,,,267.24,280.68,280.05,271.53,238.95,257.38,261.24,261.23,257.54,255.40,258.91,272.26,250.19,201.67,307.21
2013-06-23 22:02:10.678000,L8,380.39,341.36,365.63,349.52,337.31,375.48,341.46,334.57,329.46,327.15,338.96,346.51,335.84,340.57,328.41,322.90,319.31,321.14,315.75,320.64,300.13,336.57,327.98,320.51,303.16,309.85,311.25,319.00,332.58,342.10,331.28,324.91,338.20,332.57,339.47,341.13,335.19,319.65,335.65,332.62,331.97,330.59,327.65,325.33,317.53,311.25,317.94,316.31,316.43,330.53,356.82,358.92,359.92
2013-06-23 22:02:34.637000,L8,366.76,338.53,361.95,346.98,335.76,374.18,337.74,331.63,324.82,321.50,334.97,344.43,332.79,337.84,326.87,320.12,315.50,317.82,311.80,318.18,284.91,307.29,325.03,317.29,283.61,303.39,307.31,315.27,328.27,339.18,329.52,320.34,334.71,329.66,336.18,335.93,326.44,306.56,331.75,329.08,328.39,325.09,322.50,321.90,313.41,307.85,314.08,310.97,312.86,326.01,352.01,352.75,355.98
2013-07-18 21:56:26.327000,L8,332.15,316.92,317.15,309.58,298.78,291.62,286.15,285.59,282.67,275.36,273.81,291.19,271.95,279.63,270.85,262.07,253.48,256.40,252.44,253.83,243.74,186.83,182.77,270.80,274.96,272.46,262.71,280.34,280.94,291.32,293.25,283.84,290.14,292.53,298.38,305.64,296.07,,286.84,305.46,307.81,288.62,280.55,289.21,272.26,276.33,272.16,259.75,267.03,279.73,298.17,317.55,326.12
2013-07-25 22:02:13.906000,L8,346.84,332.17,352.17,345.48,324.31,317.51,304.65,305.80,301.95,302.88,454.10,475.70,482.05,480.39,403.82,411.14,429.81,506.53,290.96,286.21,279.80,274.03,476.41,481.38,488.60,297.97,306.60,306.99,401.37,502.55,510.15,487.60,491.02,507.83,328.93,322.45,314.88,300.84,306.78,312.61,308.09,296.67,293.95,297.32,291.69,289.17,285.24,287.93,296.08,303.34,322.20,328.76,331.00
2013-07-25 22:02:37.865000,L8,346.34,331.61,350.95,345.39,323.75,316.75,302.39,304.84,301.88,302.34,295.34,475.09,481.16,480.13,488.85,502.48,499.95,280.06,290.21,285.66,278.73,241.69,473.59,481.18,486.50,499.83,304.61,306.86,400.88,500.86,509.65,486.44,491.72,533.17,327.40,321.29,313.65,298.35,305.98,311.39,306.13,295.77,292.10,296.23,289.67,287.95,284.16,285.62,295.13,301.09,320.64,326.23,329.16
2013-08-26 22:02:18.205000,L8,346.07,335.83,337.23,328.71,324.80,318.18,304.43,302.00,300.69,300.88,310.82,326.97,311.30,293.73,291.85,282.08,290.25,289.68,292.55,282.53,265.09,225.44,286.65,287.95,294.41,300.34,309.43,307.08,297.73,306.00,320.82,322.58,306.33,306.01,314.64,319.13,307.41,289.29,308.82,306.65,302.22,299.20,292.89,294.42,286.74,281.76,283.35,281.02,286.46,296.94,315.51,325.08,333.39
2013-10-06 21:56:21.607000,L8,371.00,467.97,493.61,474.51,484.21,341.10,331.33,329.21,315.04,340.54,339.86,348.34,334.83,327.15,322.17,314.29,317.35,312.20,309.03,318.79,319.77,317.71,309.29,309.96,312.81,317.72,320.43,327.05,323.00,330.84,323.31,323.46,331.78,346.81,334.90,331.18,322.55,309.96,321.61,325.16,318.15,307.65,307.77,311.07,306.63,303.97,295.03,299.18,307.80,312.26,324.67,334.78,336.60
2013-10-29 22:01:58.276000,L8,341.32,321.34,318.06,314.40,304.90,301.30,292.54,288.05,289.13,283.74,289.92,297.19,276.97,282.75,274.63,265.68,258.64,256.68,256.34,252.46,236.89,215.87,181.15,275.20,277.98,276.62,264.99,283.11,282.99,292.89,294.79,285.83,289.01,293.05,300.50,307.01,293.54,,286.31,303.94,301.06,287.63,285.67,290.44,279.39,274.82,280.09,270.61,273.69,287.87,313.89,325.45,330.88
2013-10-29 22:02:22.230000,L8,342.32,322.87,318.47,316.38,305.99,302.20,293.58,288.92,290.03,284.80,291.66,297.76,277.60,282.97,275.14,266.46,259.45,257.85,257.08,253.18,238.04,216.40,182.06,275.67,278.63,277.73,266.76,283.66,283.74,293.40,295.18,286.46,289.58,293.79,301.01,307.65,294.12,,286.84,304.76,302.09,289.10,286.39,291.48,279.90,275.82,282.12,270.82,274.22,288.37,314.90,325.82,331.59
2013-11-07 21:56:13.098000,L8,432.31,426.15,449.24,464.34,344.29,331.15,332.58,322.80,319.52,326.89,329.42,347.16,329.59,325.11,320.37,453.61,391.87,459.12,435.63,314.41,478.13,467.17,406.08,471.61,467.94,484.54,479.34,472.64,479.55,509.11,514.87,501.14,360.84,,356.21,403.62,429.43,431.40,504.92,492.68,475.25,342.29,322.69,312.72,313.29,305.78,297.91,304.73,316.10,313.96,327.72,334.44,343.19
2013-11-14 22:01:57.437000,L8,335.85,322.42,317.30,309.98,300.09,301.68,293.92,291.60,283.35,275.48,280.10,295.40,274.79,281.41,271.51,262.55,253.09,252.66,253.98,251.74,250.37,224.95,191.88,272.42,274.40,271.98,260.49,279.32,279.14,288.75,293.39,281.99,283.62,287.17,300.11,307.75,297.86,,282.35,296.55,298.07,294.86,282.49,285.14,284.57,291.03,289.69,269.10,269.34,299.95,321.02,329.26,339.40
2013-11-14 22:02:21.400000,L8,338.08,325.12,318.46,311.68,301.02,306.26,296.91,296.90,286.85,280.64,281.69,296.93,276.22,282.70,272.93,264.58,254.31,255.16,255.86,256.59,259.95,227.91,194.20,273.84,275.84,273.23,261.66,280.75,281.78,289.95,294.93,283.79,285.88,289.34,302.13,311.83,300.48,,283.49,308.84,300.30,302.02,284.08,292.46,296.88,294.68,292.32,270.85,290.01,304.85,323.23,331.38,342.39
2013-11-30 22:02:16.559000,L8,333.56,323.71,315.70,309.96,299.16,296.07,294.09,284.27,280.75,272.72,275.63,290.48,268.77,278.28,271.49,260.49,252.48,249.27,251.32,247.89,232.38,210.56,181.14,273.01,269.59,270.31,260.38,278.32,274.37,285.00,285.67,281.99,284.01,289.47,303.88,306.38,292.27,,282.28,295.78,296.70,288.29,282.20,282.18,270.20,272.19,272.97,262.82,268.61,281.31,314.26,325.88,332.00
2013-12-16 22:01:45.949000,L8,329.95,313.32,315.07,309.31,299.82,301.91,283.84,283.61,282.18,275.96,279.24,289.16,266.89,278.95,270.13,260.72,253.07,250.56,251.31,250.45,235.17,207.51,186.67,270.87,269.79,270.73,259.93,277.20,274.09,285.29,285.05,280.11,283.43,290.16,300.27,307.77,304.03,,283.53,297.19,298.55,295.18,277.92,282.72,276.51,275.11,279.11,269.55,271.48,289.10,319.28,326.83,332.55
2013-12-16 22:02:09.908000,L8,329.59,313.39,314.89,309.20,299.57,301.12,283.59,283.78,282.11,274.75,277.72,288.86,267.59,278.84,269.82,260.49,252.66,249.28,250.78,250.10,234.99,207.01,185.08,270.36,269.47,270.18,259.42,276.69,273.55,284.55,284.11,280.04,282.66,289.63,299.48,307.34,304.09,,282.53,296.56,297.58,294.31,277.15,282.64,275.25,274.08,277.81,268.89,271.02,287.97,318.56,325.70,330.66
2014-02-02 22:01:17.613000,L8,358.73,361.16,367.62,351.86,351.40,344.98,330.45,326.59,343.03,333.53,330.08,327.35,308.65,302.86,295.74,296.17,298.21,287.40,292.86,303.33,273.55,224.38,278.72,306.27,313.32,307.12,311.17,326.16,344.37,336.29,333.04,320.58,319.68,319.00,328.45,330.18,320.76,298.67,333.12,329.74,328.52,321.26,318.34,316.38,310.91,301.32,304.22,300.52,313.46,311.53,322.82,331.72,344.70
2014-02-02 22:01:41.567000,L8,361.94,365.81,379.18,357.90,356.04,349.21,337.28,334.98,350.85,339.27,335.99,332.01,314.13,315.40,301.97,299.77,302.61,292.69,296.12,306.78,280.22,306.78,314.17,318.65,320.58,316.68,327.46,347.49,350.40,341.69,345.34,326.30,327.40,323.85,334.06,334.74,325.64,260.61,343.00,337.09,333.97,326.48,321.63,319.12,480.71,505.37,477.61,515.39,319.34,314.95,328.24,334.98,348.59
2014-02-11 21:55:20.778000,L8,336.45,318.91,313.75,306.98,299.80,307.64,296.43,294.89,282.35,275.19,275.27,291.14,274.27,280.23,270.64,263.02,255.26,253.43,253.04,250.65,245.94,218.55,204.32,271.64,272.06,269.71,261.96,278.13,279.60,286.37,290.11,282.26,286.02,294.03,302.50,322.03,302.34,,283.81,309.69,316.66,295.82,287.70,303.17,284.79,294.14,290.98,290.80,295.38,303.56,320.21,331.27,337.94
2014-03-06 22:00:49.280000,L8,347.67,340.72,320.65,344.75,323.12,307.42,303.60,308.66,318.51,319.28,314.49,323.83,314.99,294.61,283.71,281.42,291.88,296.94,291.25,288.71,268.07,223.64,283.83,310.65,301.25,295.77,301.48,309.06,308.32,304.22,298.13,305.71,328.10,332.14,323.74,318.42,311.96,296.22,326.50,332.99,316.94,298.68,294.96,296.05,294.32,293.88,295.52,294.53,307.57,312.50,323.18,330.92,340.72
2014-03-06 22:01:13.234000,L8,347.43,339.85,319.83,344.03,323.07,306.60,303.23,308.29,318.16,319.29,314.10,323.21,314.60,294.34,282.89,281.02,291.27,296.00,291.34,287.98,267.63,223.30,284.08,309.97,299.76,295.08,300.88,308.05,307.65,303.15,297.62,305.01,327.78,331.45,323.16,317.75,310.52,294.29,325.05,332.22,314.67,297.84,294.11,295.22,293.53,293.05,294.69,293.53,306.37,311.52,322.48,329.19,339.46
2014-05-02 21:54:10.285000,L8,360.41,351.46,350.14,347.13,331.42,319.30,315.97,313.55,320.84,317.72,322.15,331.52,311.98,304.61,299.11,300.32,290.31,299.75,460.84,486.97,465.12,283.14,303.89,297.54,301.49,296.62,312.69,314.41,322.30,327.93,333.37,325.07,327.42,331.58,323.59,322.11,307.92,303.06,328.54,323.54,319.91,307.50,306.04,303.42,303.35,429.61,457.18,487.84,435.60,421.42,420.41,445.71,334.86
2014-05-09 21:59:51.499000,L8,334.37,318.37,315.07,307.90,298.79,293.08,284.87,284.50,283.26,275.30,274.00,290.31,270.92,279.02,269.80,260.75,255.35,250.33,253.58,250.42,240.00,191.33,183.96,271.68,274.42,272.93,261.41,279.55,279.61,288.91,291.46,282.38,283.89,289.96,294.29,298.58,293.51,,286.39,297.13,297.63,284.35,277.96,284.48,271.33,271.93,269.80,267.25,271.98,281.20,303.87,320.43,326.08
2014-05-09 22:00:15.454000,L8,333.54,317.35,314.03,306.93,297.72,292.13,283.96,283.87,282.32,274.24,272.95,289.04,270.30,278.09,268.23,259.00,253.55,248.39,252.74,249.02,238.19,190.62,182.31,270.48,273.53,271.75,260.19,278.26,277.70,287.70,289.67,281.18,282.01,288.30,292.80,298.21,293.11,,284.66,295.94,296.79,283.85,276.32,283.74,269.61,269.68,268.76,265.83,270.65,279.74,304.95,318.01,324.07
2014-05-18 21:53:59.589000,L8,331.49,317.68,315.81,309.10,298.38,292.12,288.63,286.69,282.51,273.75,277.91,291.71,273.17,280.99,269.02,262.52,254.44,254.48,253.22,249.80,238.90,191.81,192.57,271.10,274.88,271.27,260.93,278.26,281.79,289.61,290.13,281.88,286.94,174.36,294.58,298.10,294.12,,286.84,301.29,302.23,291.69,284.73,288.21,277.34,287.03,271.57,268.41,271.60,283.07,310.44,321.19,336.59
2014-05-25 21:59:46.755000,L8,327.63,312.03,312.26,305.90,294.92,290.21,280.38,281.45,280.78,272.75,271.17,287.61,268.96,277.10,267.93,259.47,252.08,249.35,251.19,247.77,235.78,187.19,185.80,270.38,272.68,271.17,257.70,277.64,273.57,286.57,287.18,281.80,282.04,287.84,293.36,301.35,290.07,,283.59,296.09,297.55,283.23,278.51,281.41,267.89,268.67,268.03,265.36,268.60,279.65,312.04,317.05,330.44
2014-05-25 22:00:10.718000,L8,326.22,310.95,311.17,304.66,293.89,289.34,279.75,280.93,279.41,271.60,270.78,286.52,268.43,275.49,266.10,257.68,250.50,246.51,249.60,246.17,233.11,185.94,183.63,269.33,271.25,270.28,256.68,276.19,272.10,285.39,284.14,280.68,279.67,285.74,291.93,300.63,289.01,,282.46,294.49,295.94,282.56,276.87,280.09,267.16,267.69,267.40,264.05,267.83,277.71,307.51,315.88,327.96
2014-06-19 21:54:11.305000,L8,331.60,314.66,313.93,308.44,298.74,290.62,285.25,283.87,283.17,274.14,273.89,291.50,273.41,277.04,270.49,263.12,256.39,249.32,251.79,247.66,241.78,188.67,191.74,269.78,268.96,270.50,256.23,276.59,274.92,285.86,290.00,277.54,284.53,286.95,292.34,298.66,291.41,,285.03,296.73,300.31,285.26,278.00,283.61,274.29,274.04,270.48,267.56,271.38,282.93,307.25,320.20,334.58
2014-07-05 21:54:17.655000,L8,368.15,367.15,365.10,358.38,346.71,335.66,329.65,330.31,328.71,333.51,333.23,338.06,324.93,327.48,324.74,317.33,318.90,314.49,313.37,318.42,296.31,310.79,314.25,320.27,328.00,341.27,332.52,334.22,338.87,343.70,345.22,323.61,334.58,345.41,347.73,342.11,323.03,328.78,340.11,332.77,325.72,323.40,318.54,313.30,316.09,309.89,312.71,308.05,311.37,316.34,335.97,343.71,354.68
2014-07-12 22:00:07.159000,L8,336.55,322.47,316.02,310.68,297.01,290.61,285.91,286.35,283.70,275.00,276.96,293.50,275.08,280.47,270.03,262.95,255.76,251.22,253.07,255.73,242.72,212.31,192.59,271.00,275.52,270.07,258.22,277.52,277.10,288.19,290.37,278.57,282.63,288.92,294.53,301.97,296.16,,285.31,297.53,303.62,284.76,280.35,281.14,276.59,270.55,272.12,268.05,271.44,282.53,316.32,322.29,339.14
2014-07-12 22:00:31.114000,L8,380.01,382.03,379.05,364.44,371.92,342.93,330.85,352.11,363.89,322.23,322.75,338.95,335.36,336.34,328.78,323.93,320.65,295.72,306.56,302.17,279.52,302.25,256.98,320.41,324.14,334.76,327.72,335.67,337.20,344.29,349.30,349.29,350.77,363.82,366.80,346.29,329.47,299.24,336.74,349.69,351.36,338.82,332.98,327.72,327.06,321.57,321.71,320.50,323.88,334.01,349.94,360.46,371.36
2014-07-21 21:54:20.985000,L8,350.61,325.39,315.29,309.21,298.61,293.11,286.64,288.77,284.03,276.87,277.22,293.87,275.60,280.56,271.43,264.23,256.11,251.45,253.34,248.54,246.33,210.71,193.73,269.73,272.87,269.43,257.43,278.25,275.57,287.26,290.32,279.91,285.93,289.18,294.72,302.57,294.09,,287.12,297.46,298.26,290.95,280.02,283.96,279.28,274.90,274.28,261.68,270.44,282.59,314.29,326.12,339.87
2014-08-06 21:54:29.719000,L8,336.46,319.58,316.59,310.70,299.17,293.03,283.90,283.98,284.49,278.51,282.02,293.06,270.69,280.17,271.70,264.05,257.17,252.66,255.66,256.39,240.50,190.09,185.97,270.69,274.65,272.15,259.76,280.30,278.30,289.10,291.63,278.81,286.13,288.76,246.74,301.27,295.38,,287.10,299.31,299.85,287.80,280.12,283.83,276.24,274.39,270.93,267.01,271.49,284.30,313.37,322.49,339.10
2014-08-13 22:00:18.767000,L8,354.90,340.66,332.61,337.49,328.91,326.50,321.03,313.76,315.77,318.47,315.93,310.96,315.75,305.83,311.76,299.84,293.05,298.14,307.10,305.41,274.06,298.85,308.76,302.53,307.46,305.93,308.13,306.70,302.26,324.26,312.84,304.41,321.08,331.96,337.57,328.15,309.40,299.59,319.44,323.17,468.89,432.99,452.88,471.73,305.30,297.59,302.05,300.05,298.95,308.61,323.97,336.59,346.28
2014-08-13 22:00:42.730000,L8,354.87,340.14,332.26,337.15,328.72,326.65,320.98,313.21,315.51,318.47,315.89,309.55,315.06,305.27,310.86,299.64,292.60,297.99,306.60,304.82,273.58,295.40,308.44,301.68,306.47,304.97,306.56,306.30,301.33,323.24,313.28,303.29,319.12,330.83,337.27,327.71,309.45,297.43,318.55,322.58,314.94,314.37,307.73,305.79,304.24,296.97,300.71,410.08,437.61,429.23,448.83,335.39,345.30
2014-09-07 21:54:36.706000,L8,332.14,317.01,315.25,309.43,299.90,293.60,287.01,282.23,282.81,276.39,279.54,292.63,273.88,280.12,270.86,263.46,257.24,253.30,254.75,248.24,240.72,199.29,180.39,269.89,273.79,270.95,259.04,280.84,278.40,288.06,290.13,280.59,284.83,288.16,293.87,303.79,299.36,,285.63,298.70,302.99,284.39,282.89,292.40,278.34,273.91,277.71,267.53,274.62,290.68,315.36,323.00,338.13
2014-09-23 21:54:33.372000,L8,384.41,387.67,376.61,371.66,368.12,363.66,349.10,343.22,350.98,341.44,336.66,343.82,338.11,343.26,327.40,322.15,332.05,299.67,313.96,300.06,285.63,315.16,318.66,323.67,320.30,320.98,324.40,334.16,332.60,343.57,341.98,348.12,345.60,351.31,359.48,354.64,331.65,320.71,340.32,339.67,346.72,334.45,333.95,338.57,327.72,318.08,319.33,322.15,325.29,341.41,360.52,383.30,378.30
2014-10-25 21:54:40.727000,L8,332.59,315.48,313.86,308.30,299.78,290.93,284.28,282.05,281.25,275.20,277.48,289.39,271.44,279.03,270.88,263.74,255.53,253.62,253.74,248.26,233.59,190.82,179.69,269.31,271.12,271.17,259.97,279.34,278.40,287.74,290.20,280.35,283.70,285.73,291.89,285.00,293.34,,282.04,293.75,305.89,282.94,277.18,282.26,269.84,269.37,273.21,267.85,275.36,283.01,304.20,320.69,327.80
2014-11-01 22:00:26.566000,L8,335.85,314.29,314.12,308.03,299.33,291.82,285.59,279.92,281.74,276.77,279.21,292.43,269.34,280.01,271.51,265.06,256.77,254.14,254.60,256.94,233.21,190.82,179.47,270.70,272.49,271.79,261.48,281.42,281.33,289.75,289.63,280.89,284.47,288.51,293.87,289.91,292.51,,283.42,296.70,298.89,286.30,280.18,282.31,270.82,270.35,276.28,269.24,274.24,284.57,308.41,317.28,325.39
2014-11-01 22:00:50.529000,L8,335.64,314.30,313.96,307.78,299.20,291.81,285.87,279.87,281.47,275.39,279.27,292.01,269.42,279.80,271.29,264.71,256.77,253.20,254.18,256.49,233.02,190.57,178.93,270.37,272.10,271.44,261.15,281.05,280.99,289.40,289.00,280.86,284.03,215.78,293.38,289.75,292.33,,282.87,296.27,298.09,285.26,279.48,281.93,270.22,270.06,275.20,268.95,272.81,284.18,307.45,316.06,324.65
2014-11-17 22:00:50.637000,L8,333.85,315.69,313.59,306.76,298.01,290.89,284.91,282.34,281.33,278.16,283.23,290.34,271.60,281.55,271.76,265.25,255.19,252.71,254.74,252.71,236.78,190.43,182.02,270.89,274.81,272.25,262.38,279.99,278.15,288.42,291.20,282.23,285.80,287.56,295.77,296.25,291.50,,282.47,291.96,306.44,283.07,279.73,280.86,269.84,268.33,270.73,267.75,271.10,282.54,309.97,324.94,334.05
2014-12-03 22:00:25.829000,L8,334.73,318.69,316.46,310.41,299.58,291.29,283.31,282.34,284.14,278.26,282.18,293.93,273.05,282.91,276.78,265.33,255.15,256.61,257.38,254.19,240.15,191.38,187.01,274.15,277.75,277.87,265.40,285.04,280.35,290.75,293.32,282.45,289.29,290.12,300.49,303.07,292.95,,285.14,297.88,309.39,285.15,282.11,284.15,276.83,274.72,278.90,272.07,276.00,285.15,318.97,328.50,336.64
2015-01-04 22:00:17.911000,L8,391.32,385.49,384.45,362.97,360.44,348.97,351.63,350.04,347.74,355.37,360.07,353.60,352.06,346.06,344.37,340.38,334.23,337.42,342.69,343.28,307.89,339.55,345.79,346.87,358.90,344.59,358.72,352.77,367.41,362.17,359.58,368.57,360.67,369.28,372.05,374.48,351.58,364.35,364.03,354.24,349.34,343.46,343.15,340.55,337.11,338.28,339.07,336.71,337.76,341.67,350.22,357.99,360.80
2015-01-04 22:00:41.874000,L8,390.55,384.87,383.57,361.41,358.38,347.49,349.75,346.63,345.57,353.84,352.69,352.54,350.42,344.17,341.21,339.14,331.44,334.37,338.66,338.87,302.46,335.75,343.41,344.65,352.74,339.25,355.90,349.60,345.76,354.66,352.24,367.05,356.90,366.86,366.72,369.92,344.07,361.11,360.45,351.04,344.76,339.57,338.17,336.84,331.66,335.30,335.90,330.75,335.47,337.25,347.23,348.70,358.46
2015-04-03 21:53:50.839000,L8,337.08,326.94,315.70,309.09,300.13,290.47,286.08,283.88,281.14,272.07,280.26,289.66,269.94,278.77,272.09,263.04,255.39,253.87,255.14,251.08,513.56,522.30,157.74,272.45,276.37,274.00,258.96,280.22,277.16,292.43,291.56,283.06,288.19,289.82,296.68,297.66,290.52,,283.70,303.63,307.99,283.68,276.88,285.91,270.12,269.57,270.81,265.18,275.87,285.35,318.56,322.42,326.71
2015-04-19 21:53:50.674000,L8,332.18,315.96,313.95,307.23,296.54,291.83,284.30,280.89,280.23,271.46,272.41,292.28,272.53,277.50,271.73,263.84,255.01,251.27,254.64,250.55,240.80,184.50,162.57,271.58,272.73,270.72,257.73,279.78,278.25,288.86,294.76,282.20,287.61,288.81,295.59,291.03,291.56,,282.00,303.03,310.16,289.59,279.32,290.36,269.22,270.45,270.13,263.90,275.36,283.43,306.69,326.63,326.12
2015-05-05 21:53:36.670000,L8,323.27,310.05,309.55,296.26,289.12,277.07,272.69,273.43,276.81,268.56,267.36,288.86,267.70,275.67,272.69,261.46,254.24,251.49,254.18,246.35,231.93,183.46,163.77,268.22,273.29,270.60,256.78,280.19,274.57,289.42,291.04,281.34,284.18,285.78,287.27,285.59,290.09,,283.08,297.17,298.75,282.51,270.46,280.41,267.31,267.34,266.28,258.99,268.84,278.49,296.44,302.63,308.85
2015-05-12 21:59:17.028000,L8,329.46,314.04,314.60,307.50,297.73,290.94,284.39,280.62,280.95,273.21,271.40,288.95,267.21,277.52,271.51,262.16,256.18,250.46,255.71,253.97,238.44,184.02,158.63,269.10,272.00,272.48,259.14,280.23,276.96,290.42,288.22,281.15,282.97,287.40,289.58,288.79,284.61,,283.71,297.62,302.57,283.52,274.35,279.81,268.50,269.88,268.95,264.09,276.62,282.86,303.18,318.01,318.61
