dates,satname,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0011,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0007,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0079,nzd0390-0080,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0075,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0117,nzd0390-0118,nzd0390-0141,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0142
2021-03-16 22:07:03.784000,L8,429.84,433.54,398.66,430.68,429.96,436.85,448.84,400.43,410.05,416.60,425.37,437.74,449.46,444.27,426.50,450.77,452.07,463.55,462.25,468.23,469.45,473.00,477.84,485.53,487.35,485.25,490.65,465.95,486.79,454.33,453.44,382.62,452.41,490.98,492.24,495.03,493.95,481.32,475.58,465.55,456.79,463.01,493.40,496.00,504.90,504.99,511.01,502.00,503.31,483.16,443.46,440.57,461.01,453.04,463.86,429.00,495.10,476.64,366.44,344.40,320.77,339.28,277.47,,511.12,435.52,454.23,447.76,448.94,,,,,,,294.82,284.78,295.26,379.03,388.58,405.25,401.47,404.05,521.12,506.96,515.43,514.46,429.79,424.28,,,,,515.41,307.43,328.01,364.13,362.56,333.61,318.42,317.05,334.59,328.24,332.58,349.97,328.69,366.95,337.87,294.44,297.70,301.56,304.90,252.88,292.25,298.69,313.72,278.13,301.99,312.29,370.36,377.22,378.95,391.52,457.50,,,283.85,331.60,,,436.31,,,407.41,312.67,,322.85,307.30,446.30,467.95,441.40,433.12,470.26
2021-03-16 22:07:27.743000,L8,435.21,435.67,402.39,435.00,433.55,440.43,457.23,410.45,424.09,426.33,432.70,443.99,451.95,448.69,436.81,456.49,458.85,467.26,468.37,471.55,474.12,477.44,482.96,488.14,492.68,490.05,493.46,483.23,490.68,486.06,489.79,391.81,490.79,493.79,496.26,499.64,497.89,485.41,478.48,474.21,459.07,471.53,497.59,498.99,507.62,507.18,513.03,506.68,505.98,489.36,481.21,468.12,463.86,459.18,468.11,442.11,498.87,503.43,517.69,353.57,334.75,347.56,438.15,,,,457.55,450.51,529.09,,,,,,,296.89,287.13,298.54,471.76,473.44,474.93,407.84,469.26,459.33,452.08,435.96,,435.92,430.09,,,,,487.96,495.58,441.99,419.97,498.56,492.50,504.08,459.82,489.68,503.41,498.92,357.01,421.11,,452.98,452.05,529.00,321.86,312.49,258.38,298.91,303.99,317.18,281.00,306.90,322.38,374.11,380.57,399.38,396.03,463.19,389.72,,326.94,335.08,356.52,420.09,,,,406.43,385.62,,324.56,363.98,492.93,503.22,448.08,440.90,306.90
2021-04-17 22:06:54.118000,L8,438.39,436.64,398.18,435.00,429.76,446.52,446.94,414.15,407.26,413.00,423.59,429.56,447.67,439.19,433.09,449.61,454.41,456.08,465.13,464.87,471.66,471.67,474.94,481.83,471.42,478.55,460.80,470.12,461.14,483.29,454.57,422.49,459.68,485.87,492.23,496.82,488.02,481.18,471.57,467.14,453.57,467.82,484.10,496.85,498.75,506.70,505.88,500.92,496.00,484.71,447.14,463.70,454.87,453.37,450.76,428.91,490.55,473.93,373.77,438.18,434.41,432.92,443.59,490.93,425.71,449.73,451.13,450.84,449.21,520.08,517.80,501.84,483.46,504.13,509.87,300.54,287.45,299.50,388.99,425.81,403.57,398.22,408.45,485.01,502.79,508.29,513.47,435.65,424.99,498.33,500.06,502.80,508.53,502.51,505.09,327.38,322.90,356.19,336.10,318.06,320.52,336.95,318.27,333.57,360.02,278.55,303.10,337.76,291.66,292.27,298.20,294.03,253.65,292.59,299.31,316.14,281.44,302.89,306.84,376.90,379.84,380.20,387.76,456.72,,,330.76,161.35,,398.06,441.05,512.31,521.75,407.57,288.16,,324.09,284.71,515.90,470.19,434.81,438.20,476.03
2021-04-17 22:07:18.077000,L8,,,,,,,,418.88,415.93,419.27,427.56,434.77,450.93,443.24,440.34,453.62,460.01,462.47,469.33,470.74,475.16,476.55,480.20,486.48,482.48,487.91,485.49,478.00,484.76,487.53,485.91,427.23,489.99,490.65,496.48,501.75,493.94,484.95,475.07,472.19,457.32,474.83,493.15,500.58,501.86,509.20,510.33,506.64,501.59,488.58,454.89,468.46,460.05,457.32,459.36,436.21,417.29,481.09,378.03,,,,,,525.78,446.97,455.80,454.36,453.85,,,,,,,304.05,289.76,314.94,397.54,441.55,407.31,405.33,490.64,521.42,467.08,513.13,517.23,442.92,428.56,,,,,494.04,497.48,502.51,495.99,521.21,496.86,528.34,463.03,520.05,511.91,507.67,519.50,526.49,526.62,526.08,295.63,297.43,354.53,302.46,255.47,503.70,300.81,320.82,283.49,304.48,308.28,379.20,382.26,405.08,389.12,208.87,385.15,,224.90,333.52,350.10,401.12,438.66,,,,,,326.65,297.62,495.06,483.89,439.87,442.80,476.09
2021-05-03 22:06:44.632000,L8,439.17,435.58,392.94,401.62,429.89,445.42,450.77,419.02,409.26,408.56,422.51,425.67,443.88,439.20,427.86,449.05,453.91,456.65,461.34,463.73,471.31,470.68,475.23,470.59,472.77,478.36,478.40,470.68,470.78,460.22,455.90,424.82,458.78,463.43,490.34,492.45,487.53,475.85,466.79,426.23,447.92,466.64,480.58,491.03,492.56,475.33,501.80,496.35,479.90,479.67,445.28,456.17,446.11,447.60,445.81,426.28,488.61,473.76,393.10,444.73,438.05,435.98,446.59,492.89,423.92,452.99,450.23,446.11,450.03,523.27,513.65,490.92,483.74,493.59,470.32,297.45,285.06,298.67,491.25,493.64,500.50,499.18,485.68,498.23,499.83,508.50,498.94,433.05,422.95,494.47,496.88,499.83,504.25,495.42,496.76,319.74,347.07,359.73,333.92,316.69,319.83,334.03,315.31,308.32,355.48,265.14,478.72,459.01,288.38,288.31,297.27,272.52,248.36,290.55,301.11,311.24,279.47,302.14,306.44,377.06,375.58,379.92,385.16,456.24,,,320.21,331.61,346.78,399.38,443.46,512.04,520.15,408.86,369.94,,322.05,280.05,514.60,470.15,432.49,435.22,482.27
2021-05-03 22:07:08.587000,L8,,,,,,,,422.29,412.38,414.95,424.82,427.49,446.54,442.21,429.79,451.46,457.08,459.34,464.44,467.46,474.04,472.88,477.76,478.15,477.47,482.08,480.23,473.51,472.68,464.28,462.61,,486.17,465.18,492.58,497.10,490.17,479.50,471.15,428.06,450.11,467.34,485.90,495.21,496.30,478.77,503.94,499.33,487.48,482.60,449.22,457.47,448.58,449.01,448.11,426.40,490.69,477.25,396.05,,,,,496.06,424.88,449.71,452.56,447.36,452.11,525.54,517.05,496.50,489.57,500.69,468.74,297.29,290.27,314.71,497.32,501.80,522.69,503.39,492.33,507.20,502.71,511.61,503.48,441.35,424.88,496.92,500.50,502.29,507.17,492.01,495.44,502.32,495.34,361.96,327.40,318.05,321.26,334.84,316.81,309.36,358.54,280.82,293.37,339.96,287.67,292.00,298.62,274.55,244.95,290.19,296.92,311.96,279.89,299.73,306.55,377.32,374.71,380.25,383.55,455.36,391.30,,318.71,154.68,,,442.23,514.47,522.94,407.24,370.73,,323.14,278.89,448.76,509.28,433.71,436.43,472.76
2021-05-19 22:06:52.116000,L8,442.46,438.46,389.24,434.98,433.70,447.46,454.18,411.77,406.75,415.41,421.98,423.05,446.19,437.14,436.62,449.21,454.23,456.45,463.83,465.48,469.69,472.04,472.65,477.16,473.64,474.08,472.21,467.29,476.88,471.89,475.10,416.29,478.35,479.99,483.96,489.81,465.02,473.32,466.34,455.74,447.89,460.72,483.16,486.99,493.70,496.48,501.84,492.45,490.84,477.93,444.12,455.32,449.96,448.43,447.60,438.85,489.39,485.91,486.56,453.66,446.16,433.73,454.35,,462.11,458.42,440.17,437.72,427.18,,514.39,492.25,486.63,441.52,475.07,299.68,286.12,303.35,507.96,510.88,521.96,510.01,498.20,505.00,498.49,507.38,500.45,432.19,423.53,496.91,498.90,497.28,510.30,487.78,494.83,495.89,501.70,525.01,335.72,319.51,319.38,329.24,316.51,329.22,348.85,258.00,273.99,279.24,286.59,289.97,281.75,272.29,255.21,290.01,300.01,317.05,280.89,307.60,308.51,375.29,377.65,382.47,388.44,229.82,,,335.51,327.92,,,426.42,514.27,528.64,,,361.94,300.79,279.28,299.93,465.76,437.27,436.27,485.90
2021-05-19 22:07:16.079000,L8,,,,,,,,,,,,,,,,,,,,,,,,485.68,484.56,479.97,482.11,474.99,483.97,483.01,483.17,,486.40,487.47,491.20,497.91,489.91,481.46,473.19,465.57,455.34,467.88,490.22,495.15,500.69,506.26,509.90,502.23,501.22,485.20,470.15,464.55,456.41,453.05,453.32,440.42,494.86,496.34,505.82,,,,,,516.63,449.42,444.25,441.10,435.33,,519.57,507.11,507.51,503.65,507.22,300.88,291.42,317.62,518.19,519.09,,,,,,,,444.36,427.83,506.59,512.55,512.09,,458.17,486.56,444.70,454.49,518.53,334.21,326.02,323.16,333.45,318.46,334.73,358.91,260.83,298.03,331.99,292.63,297.01,301.62,294.32,254.00,289.37,298.98,321.72,282.44,305.78,328.56,379.03,377.84,383.94,389.12,457.55,390.81,,345.80,327.90,,,,,,,,,319.73,281.38,456.96,510.47,441.81,443.71,275.92
2021-07-22 22:07:12.797000,L8,443.06,439.75,349.62,397.63,429.65,450.03,451.13,408.77,407.38,418.20,420.55,421.96,448.36,435.49,430.73,450.81,455.56,459.01,465.80,467.89,471.70,474.55,472.14,478.48,473.68,474.87,474.16,466.78,474.89,461.62,457.71,415.83,457.82,465.85,461.93,487.42,461.79,474.28,460.92,435.03,443.94,457.75,475.20,478.30,476.49,477.37,494.85,489.61,489.46,274.38,291.50,316.05,337.87,354.99,359.23,370.10,489.68,482.83,488.13,439.95,439.95,428.69,446.22,421.64,423.12,416.19,435.11,436.10,416.81,,464.98,147.66,242.24,273.75,377.31,297.72,284.71,318.02,505.02,508.72,512.33,506.42,497.05,493.82,502.20,504.51,436.74,422.20,418.61,380.19,377.45,385.47,361.11,477.78,488.35,444.73,499.77,526.06,317.85,309.52,307.72,318.10,309.04,306.87,352.53,252.73,271.42,277.52,274.53,286.84,270.98,263.41,256.25,293.33,304.80,320.99,287.13,287.32,302.71,365.72,376.03,378.89,388.81,452.86,,,,327.04,,,425.17,194.63,525.91,412.22,373.29,396.38,309.98,272.46,458.15,424.12,430.44,432.54,486.11
2021-07-22 22:07:36.760000,L8,,,,,,,,,,,,,449.93,437.70,423.78,451.89,457.55,461.31,468.03,469.43,473.28,475.89,474.19,479.93,479.00,474.93,471.09,468.66,473.39,463.73,460.71,,459.85,465.56,464.19,486.42,464.44,476.57,460.78,433.14,447.61,451.50,477.34,481.07,473.96,478.21,494.78,493.87,485.65,278.24,295.48,322.43,340.22,353.64,364.25,379.59,489.63,483.86,486.92,,,,,422.60,423.93,414.87,427.59,432.31,416.51,,513.72,442.04,436.37,434.01,436.33,296.67,286.85,314.79,503.65,507.19,513.15,507.42,498.81,491.02,502.20,490.35,445.24,422.07,418.35,449.46,448.22,441.37,456.79,476.43,487.37,494.18,496.73,528.28,309.94,310.16,310.13,315.91,308.93,300.57,343.85,234.39,267.39,277.43,270.08,282.76,271.57,263.90,248.50,288.52,300.78,318.83,283.46,284.84,301.70,368.62,371.63,377.22,385.73,450.38,,,,322.23,,,425.07,446.99,338.12,410.45,375.36,395.85,291.30,269.84,455.27,422.83,429.84,429.87,358.36
2021-08-23 22:07:25.117000,L8,464.91,468.13,442.61,469.91,462.07,476.50,484.15,427.29,436.02,438.44,444.87,454.02,461.67,457.46,456.47,469.33,474.03,477.97,483.36,484.43,488.74,489.85,493.90,498.28,499.71,500.82,499.37,495.30,497.94,499.71,495.07,439.07,501.05,496.64,505.50,512.03,508.62,494.67,483.08,481.09,465.83,492.72,514.13,515.57,515.35,,,526.46,514.51,505.94,486.93,486.57,473.58,474.84,483.81,494.61,507.44,518.61,,479.01,474.10,444.86,480.19,,,,,,,,,,,,,325.42,527.62,498.90,,,,,,,,,,512.50,,,,,,,,,,471.93,451.50,477.41,,,,,,,,,,,,426.35,326.59,,516.49,449.35,382.95,,,,,,,,,,,,,,,,,,,,,,,,515.25,514.37,
2021-08-23 22:07:49.080000,L8,,,,,,,,,,,,,,458.85,457.33,470.45,475.35,479.40,484.04,485.57,489.85,492.49,495.23,499.09,500.35,502.39,499.97,496.24,498.54,500.65,495.81,,501.43,497.94,505.74,512.64,508.20,495.43,484.15,481.75,466.95,491.79,513.54,517.19,,,,527.14,519.11,506.72,487.58,487.06,474.33,475.64,484.44,493.64,507.77,,,,,,,,,,,,,,,,,,,326.27,529.46,499.15,,,,,,,,,,515.98,,,,,,,,,,471.52,472.86,479.56,,,,,,,,,,,,427.48,327.43,,518.99,399.97,387.40,,,,,,,,,,,,,,,,,,,,,,,,517.30,518.29,
2021-09-08 22:07:29.873000,L8,443.41,367.14,281.32,401.99,431.12,450.20,436.51,409.51,419.52,421.29,426.32,438.66,450.06,443.01,424.32,454.73,462.86,465.15,474.43,471.73,479.57,480.00,482.22,481.73,482.95,481.47,481.95,472.76,478.65,475.27,467.27,416.62,477.00,477.01,476.50,492.98,477.10,481.72,468.63,446.39,450.85,466.47,484.22,491.55,492.17,496.68,500.05,506.90,494.63,491.24,469.65,468.88,458.67,460.59,455.94,434.60,489.93,471.26,469.26,440.22,437.80,425.66,446.13,,424.29,415.52,442.34,439.33,442.91,,526.04,434.50,431.52,442.49,455.97,298.61,283.63,301.14,480.93,483.64,494.64,492.02,485.37,480.26,501.19,509.00,457.17,432.58,421.56,441.83,448.26,442.78,445.26,470.65,474.65,479.50,476.96,518.79,324.11,317.32,318.15,328.29,312.21,307.98,358.73,251.79,271.56,277.98,291.92,293.02,274.86,298.48,244.13,294.35,300.97,318.97,278.68,289.91,300.99,362.57,378.33,379.01,387.65,456.13,388.40,,327.35,332.99,,,431.97,445.43,524.97,,,345.84,316.66,284.37,449.49,430.61,434.67,435.99,263.70
2021-09-24 22:07:32.728000,L8,447.44,445.36,311.03,430.99,432.62,443.91,452.00,412.04,416.65,423.23,421.02,435.33,448.09,437.62,427.57,450.31,456.54,459.48,466.49,468.15,472.23,475.57,474.43,478.55,475.77,478.81,476.06,468.15,477.16,472.51,470.49,418.28,469.53,476.61,474.88,491.33,477.52,476.38,462.50,449.11,450.02,462.01,480.95,485.93,489.62,490.01,496.80,498.97,494.17,486.58,470.78,466.73,457.53,455.41,454.68,440.85,477.99,464.44,478.24,444.37,438.84,427.02,448.93,,507.22,452.56,448.12,446.39,442.63,,,,,499.65,464.59,295.18,287.56,298.90,494.55,490.83,503.17,500.68,492.88,495.72,501.11,507.22,497.20,432.47,425.47,451.90,481.64,492.83,509.92,451.99,255.44,440.93,421.25,507.15,499.43,318.60,318.21,329.37,517.39,525.76,506.39,522.68,521.51,507.74,522.37,526.11,492.52,300.95,245.84,293.68,293.67,315.92,277.96,296.27,304.63,366.79,381.11,371.19,388.07,209.47,394.41,,354.24,329.66,,437.73,520.69,510.93,,,,,511.32,538.27,449.25,517.14,439.18,437.32,259.17
2021-09-24 22:07:56.691000,L8,,,,,,,,,,,,,450.40,439.91,433.18,452.95,459.41,462.21,469.56,470.88,474.95,478.31,477.35,482.12,479.74,481.89,480.16,472.29,481.04,476.23,476.22,,476.25,480.82,480.80,495.28,484.66,479.62,466.68,454.44,452.15,465.76,485.27,490.06,493.30,495.67,501.67,502.56,497.02,489.19,474.31,469.50,460.18,457.74,457.82,449.94,483.49,363.48,369.35,,,,,,501.99,450.49,,,,,,,,505.53,506.26,297.05,288.85,304.14,504.47,503.82,512.96,508.47,506.07,516.17,505.12,510.30,502.58,443.30,482.07,502.56,503.10,503.44,521.45,382.70,411.56,337.29,359.81,501.79,497.22,320.72,459.27,332.53,315.09,344.79,365.14,328.48,265.83,337.74,293.94,308.19,275.23,305.48,248.50,297.24,296.57,320.37,279.74,299.27,328.65,371.86,384.37,373.02,389.94,462.97,400.02,214.83,440.21,450.66,441.16,385.05,,527.73,,,,,326.29,307.91,451.22,456.59,442.82,443.53,256.21
2021-12-21 22:07:31.120000,L9,420.62,427.83,393.83,430.39,430.79,448.89,453.10,401.94,329.04,412.46,415.12,378.23,370.25,383.15,427.44,443.16,446.84,453.40,460.92,461.65,464.81,465.72,467.16,469.54,469.74,472.26,470.81,466.73,471.71,468.03,467.54,402.92,469.39,471.49,469.73,480.16,473.24,472.30,460.31,453.63,442.24,459.24,472.36,477.67,477.35,482.22,487.31,489.04,483.02,477.57,463.81,460.87,449.60,446.22,452.09,469.32,484.10,494.03,486.94,437.94,430.09,417.15,442.34,,497.07,444.18,455.75,452.64,456.07,,,,,497.45,505.33,293.62,285.19,295.54,503.19,501.05,508.64,503.03,516.70,500.93,497.22,502.77,502.77,424.60,421.86,508.24,504.38,504.79,519.40,341.12,473.43,478.91,487.14,499.41,496.70,502.72,467.94,492.07,495.88,496.23,497.14,493.09,511.70,519.02,293.12,301.31,278.73,264.83,247.24,293.75,302.27,310.05,269.45,297.01,310.15,357.43,380.79,376.56,397.64,459.56,385.94,,346.91,333.47,445.02,435.90,448.35,520.87,,406.83,379.59,,324.82,276.20,451.85,516.43,433.37,429.97,267.87
2021-12-21 22:07:55.088000,L9,,,,,,,,,,,,,,,,,445.44,452.30,459.88,460.44,463.15,464.61,465.43,468.82,467.94,471.09,469.40,465.56,470.76,465.80,466.96,,468.02,470.16,468.25,478.68,469.94,470.92,459.57,451.81,440.60,459.60,471.18,475.65,476.79,480.53,487.07,486.76,483.56,475.92,462.72,460.17,449.42,446.29,451.50,472.64,483.83,493.79,483.71,,,,,,499.43,448.56,456.39,453.93,459.25,,,,,496.21,505.70,294.92,284.63,296.91,503.18,503.32,507.01,502.96,520.06,492.87,497.43,502.40,503.20,424.88,422.74,509.31,505.45,506.60,519.80,461.10,474.53,455.13,489.54,348.82,496.67,502.74,472.60,495.12,496.85,319.07,499.40,493.03,297.78,325.63,297.43,304.10,277.89,264.42,251.34,296.73,305.46,311.75,271.67,298.05,315.94,358.35,384.73,378.13,403.90,463.24,,,203.87,336.24,453.36,438.73,449.17,522.01,,408.80,376.04,,324.17,277.49,456.64,428.11,433.59,430.14,479.51
2021-12-29 22:07:29.143000,L8,420.36,431.66,404.18,432.64,432.63,451.39,455.64,408.59,333.02,421.24,419.02,388.66,378.38,422.80,431.26,445.02,448.63,456.62,461.94,464.75,466.20,467.85,469.72,475.13,473.98,478.25,476.83,468.16,474.16,468.34,470.61,415.97,473.44,480.13,468.34,482.74,474.83,472.70,464.00,455.74,449.21,464.67,478.08,479.66,483.52,485.26,487.87,490.51,487.15,479.23,468.46,462.77,455.04,449.41,458.26,472.69,486.83,497.30,494.70,440.58,434.83,426.66,445.02,,,,451.61,448.43,446.62,,,,,504.67,510.79,298.51,284.24,305.07,509.46,508.81,516.55,506.17,527.89,,,,,431.00,425.56,514.86,512.04,511.61,527.70,455.58,406.27,442.89,481.68,501.32,497.68,503.69,465.99,489.63,494.96,497.38,499.51,488.20,398.07,472.05,480.79,529.32,283.39,296.64,251.31,298.74,305.68,312.67,276.28,299.45,311.98,362.20,381.57,377.32,397.20,463.80,,384.42,418.07,454.31,450.40,439.85,,531.07,,406.88,371.04,,323.51,305.83,450.30,523.42,436.75,437.40,473.37
2021-12-29 22:07:53.106000,L8,,,,,,,,408.58,333.66,421.48,419.45,389.93,379.01,401.08,432.03,445.55,448.75,456.74,462.20,465.04,466.28,468.21,470.10,475.46,474.81,478.85,477.23,468.63,474.93,470.04,471.72,416.02,474.20,480.72,471.31,483.58,476.01,472.90,464.31,456.35,449.51,465.02,479.12,480.89,485.31,487.41,492.02,490.78,488.09,479.42,468.81,463.07,455.27,449.89,458.42,474.41,486.94,497.91,496.84,,434.75,426.66,,,,,451.80,448.81,447.18,,,,,,,298.84,283.82,308.11,510.36,510.14,517.85,507.47,,,,,,431.55,426.17,,,,,454.63,301.68,441.88,481.02,500.37,497.19,503.94,464.11,489.21,493.44,496.84,498.29,330.65,490.44,471.51,475.82,528.88,285.90,296.13,252.21,299.74,307.01,314.22,277.19,300.27,321.11,362.51,382.74,378.05,400.20,465.36,,385.01,416.70,455.85,453.80,440.97,,,,406.45,369.85,,323.84,307.14,514.56,525.89,437.22,438.75,263.67
2022-01-14 22:07:27.312000,L8,400.74,421.43,400.85,429.60,431.40,452.35,455.84,402.95,410.18,407.17,413.75,413.21,426.42,421.98,418.90,437.94,441.12,449.59,458.64,456.80,459.97,456.70,462.25,466.45,467.71,472.61,468.99,464.59,461.73,458.22,453.53,408.12,464.50,457.22,456.58,475.05,462.07,466.91,452.74,449.63,446.26,459.44,464.77,474.02,471.63,478.33,481.78,485.26,479.41,473.47,462.97,461.20,446.96,444.43,455.01,465.45,480.62,492.85,492.55,442.14,435.92,429.96,446.32,,495.36,439.55,449.39,447.79,448.05,510.36,513.56,495.11,511.88,495.66,488.00,292.88,286.03,296.64,502.89,504.71,511.61,504.64,506.00,499.14,498.33,504.82,499.25,426.67,423.00,508.34,509.65,503.13,520.28,459.90,471.88,445.25,484.20,504.96,498.52,512.59,462.05,489.99,499.08,495.66,501.20,507.11,502.95,518.53,522.83,530.11,284.43,292.11,245.01,297.63,297.17,308.40,277.30,296.65,305.94,363.85,376.51,375.39,391.02,210.63,453.08,382.05,439.84,448.01,443.76,435.21,447.02,523.20,522.64,525.72,398.50,,318.92,282.09,448.10,517.07,430.20,432.70,270.89
2022-01-14 22:07:51.275000,L8,,,,,,,,399.70,405.91,403.27,410.70,409.31,396.63,420.44,417.47,434.25,436.86,446.34,455.85,453.55,455.65,452.90,448.52,462.56,463.03,467.63,463.73,461.47,457.96,454.59,446.50,401.83,457.62,449.83,451.72,470.76,457.24,462.51,449.37,368.59,442.28,457.53,460.48,467.59,467.32,474.79,476.67,481.18,475.99,469.35,458.44,458.44,444.29,442.77,452.04,465.91,477.80,490.19,485.80,,,426.84,,,498.11,443.06,448.64,447.29,448.49,507.70,511.31,490.28,485.65,491.14,492.56,292.68,284.80,296.34,500.22,501.24,506.82,500.56,498.24,488.32,496.48,502.80,494.99,424.67,421.39,505.15,492.95,500.31,515.22,463.93,293.28,310.39,487.23,346.01,498.67,525.03,463.79,518.29,500.27,496.33,512.19,508.89,296.84,523.09,526.20,531.83,275.91,265.92,245.87,298.43,301.27,307.87,277.96,295.06,306.57,346.47,377.14,375.10,394.01,462.73,,,355.41,330.84,,434.82,448.72,514.85,516.77,521.13,401.13,,317.68,281.02,450.76,495.94,427.55,429.90,272.51
2022-01-30 22:07:22.237000,L8,361.50,409.23,394.27,418.21,427.79,442.78,446.63,406.83,412.27,398.67,411.66,422.95,432.10,424.15,411.67,427.88,427.46,441.21,441.42,447.04,439.87,440.29,434.26,451.08,461.73,461.79,461.15,459.77,449.11,450.20,443.07,408.80,451.37,441.31,444.28,464.80,447.55,436.28,393.35,368.64,434.77,452.33,458.46,462.84,465.90,473.86,477.43,478.09,473.08,466.97,457.12,456.88,440.18,440.01,448.75,451.23,472.98,479.32,488.80,437.68,431.27,423.66,438.89,,422.49,420.85,441.35,412.55,438.96,500.74,504.08,479.72,480.12,464.00,473.75,290.18,283.39,297.16,497.25,498.14,504.48,501.59,493.18,488.04,485.98,491.70,486.12,421.88,416.66,495.32,488.94,498.50,506.94,470.04,479.18,483.12,488.03,515.63,316.02,313.91,310.42,324.25,308.35,303.58,350.65,241.16,289.66,274.34,286.97,293.80,278.00,265.10,242.73,285.63,298.92,308.73,276.93,294.68,304.93,340.46,375.01,371.91,390.10,236.88,,,326.12,327.85,,,425.76,512.25,516.37,522.17,276.71,392.06,318.00,276.86,447.85,425.77,424.18,425.51,489.90
2022-01-30 22:07:46.196000,L8,,,,,,,,409.01,416.55,403.76,416.27,428.92,435.05,427.47,421.74,434.70,436.02,448.94,453.25,453.65,451.60,451.96,463.66,462.71,467.60,470.04,470.97,463.25,459.38,459.38,461.16,413.55,467.04,463.96,464.55,473.50,462.95,458.95,450.72,439.82,440.51,459.97,467.15,474.19,474.23,480.98,486.61,484.97,480.20,473.71,462.34,461.93,444.52,445.01,453.87,466.04,477.77,490.64,499.43,440.78,434.05,427.42,443.15,,,,447.55,442.65,450.64,516.62,510.89,496.34,512.42,493.28,507.66,294.73,286.17,306.27,506.49,509.44,516.59,509.36,512.07,501.00,494.26,500.59,502.00,426.78,421.90,515.16,517.48,514.84,,457.74,464.04,442.14,482.34,497.60,497.56,517.87,466.50,505.18,501.39,497.37,505.09,506.75,380.48,512.24,456.06,526.52,289.46,272.67,248.45,298.40,305.51,316.23,281.60,300.34,310.88,357.01,382.75,376.29,399.65,209.62,,,427.68,457.04,456.39,438.86,,,,406.21,376.97,349.50,324.83,303.36,515.23,509.61,431.04,431.57,477.51
2022-02-15 22:07:18.025000,L8,442.00,462.12,457.99,465.36,465.65,480.83,486.21,440.87,442.32,442.57,451.99,460.59,464.40,466.26,458.66,474.61,475.51,485.58,487.04,490.41,493.20,494.93,499.29,501.61,506.36,504.58,504.60,507.57,501.70,505.02,501.38,442.51,505.78,504.30,509.82,514.14,512.40,496.04,488.73,485.70,474.44,492.34,511.63,512.99,515.79,,,524.38,515.72,508.07,494.79,489.51,477.34,471.01,486.42,500.31,508.33,522.49,,467.22,462.16,451.30,468.68,,,,,,,,,,,,,519.85,520.76,495.96,,,,,,,,,,,,,,,,,,,,468.65,445.32,473.73,,,,,,,,,,,,,,,509.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
