dates,satname,nzd0378-0000,nzd0378-0001,nzd0378-0002,nzd0378-0003,nzd0378-0004,nzd0378-0005,nzd0378-0006,nzd0378-0041,nzd0378-0042,nzd0378-0043,nzd0378-0044,nzd0378-0045,nzd0378-0046,nzd0378-0047,nzd0378-0048,nzd0378-0061,nzd0378-0062,nzd0378-0063,nzd0378-0064,nzd0378-0065,nzd0378-0066,nzd0378-0103,nzd0378-0104,nzd0378-0105,nzd0378-0106,nzd0378-0115,nzd0378-0116,nzd0378-0120,nzd0378-0121,nzd0378-0122,nzd0378-0123,nzd0378-0124,nzd0378-0125,nzd0378-0126,nzd0378-0127,nzd0378-0149,nzd0378-0150,nzd0378-0151,nzd0378-0157,nzd0378-0158,nzd0378-0159,nzd0378-0160,nzd0378-0162,nzd0378-0163,nzd0378-0164,nzd0378-0173,nzd0378-0174,nzd0378-0175,nzd0378-0192,nzd0378-0193,nzd0378-0194,nzd0378-0195,nzd0378-0198,nzd0378-0199,nzd0378-0200,nzd0378-0201,nzd0378-0202,nzd0378-0203,nzd0378-0204,nzd0378-0205,nzd0378-0206,nzd0378-0207,nzd0378-0208,nzd0378-0209,nzd0378-0210,nzd0378-0211,nzd0378-0212,nzd0378-0049,nzd0378-0050,nzd0378-0068,nzd0378-0069,nzd0378-0070,nzd0378-0076,nzd0378-0077,nzd0378-0078,nzd0378-0079,nzd0378-0086,nzd0378-0087,nzd0378-0088,nzd0378-0089,nzd0378-0090,nzd0378-0091,nzd0378-0092,nzd0378-0093,nzd0378-0094,nzd0378-0097,nzd0378-0098,nzd0378-0114,nzd0378-0117,nzd0378-0118,nzd0378-0119,nzd0378-0128,nzd0378-0129,nzd0378-0130,nzd0378-0131,nzd0378-0136,nzd0378-0137,nzd0378-0138,nzd0378-0152,nzd0378-0153,nzd0378-0154,nzd0378-0155,nzd0378-0156,nzd0378-0161,nzd0378-0165,nzd0378-0166,nzd0378-0167,nzd0378-0168,nzd0378-0169,nzd0378-0170,nzd0378-0171,nzd0378-0172,nzd0378-0184,nzd0378-0185,nzd0378-0186,nzd0378-0187,nzd0378-0188,nzd0378-0189,nzd0378-0190,nzd0378-0191,nzd0378-0196,nzd0378-0197,nzd0378-0213,nzd0378-0214,nzd0378-0215,nzd0378-0216,nzd0378-0217,nzd0378-0218,nzd0378-0084,nzd0378-0085,nzd0378-0095,nzd0378-0096,nzd0378-0101,nzd0378-0102,nzd0378-0147,nzd0378-0148,nzd0378-0099,nzd0378-0100,nzd0378-0145,nzd0378-0146,nzd0378-0176,nzd0378-0177,nzd0378-0083,nzd0378-0108,nzd0378-0109,nzd0378-0110,nzd0378-0143,nzd0378-0144,nzd0378-0178,nzd0378-0179,nzd0378-0067,nzd0378-0071,nzd0378-0072,nzd0378-0132,nzd0378-0025,nzd0378-0026,nzd0378-0027,nzd0378-0028,nzd0378-0040,nzd0378-0056,nzd0378-0057,nzd0378-0058,nzd0378-0059,nzd0378-0060,nzd0378-0073,nzd0378-0074,nzd0378-0075,nzd0378-0080,nzd0378-0081,nzd0378-0082,nzd0378-0007,nzd0378-0008,nzd0378-0012,nzd0378-0013,nzd0378-0039,nzd0378-0051,nzd0378-0052,nzd0378-0053,nzd0378-0054,nzd0378-0055,nzd0378-0107,nzd0378-0133,nzd0378-0015,nzd0378-0016,nzd0378-0017,nzd0378-0018,nzd0378-0019,nzd0378-0020,nzd0378-0021,nzd0378-0022,nzd0378-0023,nzd0378-0024,nzd0378-0029,nzd0378-0030,nzd0378-0031,nzd0378-0032,nzd0378-0033,nzd0378-0034,nzd0378-0035,nzd0378-0036,nzd0378-0037,nzd0378-0038,nzd0378-0014,nzd0378-0180,nzd0378-0181,nzd0378-0183,nzd0378-0141,nzd0378-0142,nzd0378-0009,nzd0378-0010,nzd0378-0011,nzd0378-0112,nzd0378-0113,nzd0378-0134,nzd0378-0135,nzd0378-0139,nzd0378-0140,nzd0378-0182,nzd0378-0111
2002-03-04 21:56:09.860000,L7,,,,,,429.09,274.04,516.98,507.00,497.23,503.73,513.26,513.48,498.96,506.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.30,221.58,247.20,,,,,,338.28,367.62,315.35,,,,,,,,510.36,511.03,,,,,,,,472.16,443.78,441.34,492.09,497.27,503.32,506.32,508.40,525.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.89,,,,,,,,,,,,,,,,296.43,222.30,,,,507.51,513.54,,,,,,,,,,,,,,250.02,281.91,,508.31,503.98,512.38,517.07,512.91,,,,,,,,,,,260.50,195.53,153.13,,,,,,,,
2002-05-07 21:56:03.729000,L7,,408.76,260.45,,,419.05,,527.94,515.61,515.79,504.87,516.60,513.45,507.61,516.62,,,,,,,,,,,334.75,359.16,,,,,399.55,253.07,,,,,,468.21,402.00,420.04,180.67,303.15,,,,,501.45,,,,,,,,,,,,,,,,,,,,522.63,,,,,,,,,237.92,299.18,441.42,502.18,517.96,168.47,,,,429.81,470.33,,,,514.36,,,,,,,,,,,441.46,499.37,194.54,,287.13,324.49,370.08,454.68,,,,,,,,193.51,361.92,521.99,463.52,,,,,,,,,,340.37,,488.26,393.53,359.82,,,,207.01,,,486.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-27 21:55:12.096000,L7,,,,,,418.05,,257.86,280.64,321.53,279.31,277.94,246.70,229.99,221.07,423.19,389.33,394.29,373.50,302.80,,,,,,424.12,365.01,387.31,421.13,429.82,312.00,223.18,178.58,178.34,,471.92,388.72,363.78,,,,387.70,408.73,,516.55,,,,,,,,,,,,,,,,,,,,,,,242.01,299.45,,,,,,,,,,,,,,,,,,,466.18,381.51,390.16,324.46,,198.13,228.95,402.38,287.67,275.13,238.84,385.58,404.79,422.14,494.37,,423.79,384.45,269.92,277.39,350.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.78,,,,,,,,523.11,482.93,520.49,,,,,,,,408.75,,,,,465.09,,,192.27,387.05,462.40,,,,,,,,,508.33,480.35,508.27,368.28,405.45,409.89,467.15,,,258.92,,,,139.27,284.98,352.82,349.71,436.53,417.86,,,496.81,511.98,511.53,,,,,524.13,513.41,,,,,,,451.95,467.88,492.48,,512.24,263.31,274.22,,,,
2002-09-12 21:55:07.575000,L7,,,,,,423.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.68,472.47,509.74,530.05,,,,,,,,,,,,234.56,,,,,,,,,,,,409.64,,,248.61,280.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-14 21:54:55.882000,L7,,,,,,421.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-30 21:55:01.471000,L7,,,,,,422.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-02 21:55:34.113000,L7,,,,,,412.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-18 21:55:42.118000,L7,,,,510.58,476.78,423.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-19 21:55:54.479000,L7,,,,,478.21,425.35,,514.99,498.10,,356.80,435.25,461.02,333.20,402.19,508.37,513.47,,,,,,,,,397.55,396.96,394.18,507.98,,,414.01,307.12,276.48,,,154.27,342.91,404.03,467.08,421.91,401.68,192.12,351.07,431.19,434.04,343.56,365.57,433.97,369.68,394.54,333.75,224.37,363.28,367.95,365.72,364.49,360.04,370.18,,310.65,361.78,200.43,270.03,309.39,327.72,320.99,390.18,475.54,,,,448.82,488.67,503.56,501.36,,,,331.79,322.07,,,294.11,,,,431.39,412.74,,,,287.81,323.81,240.98,337.77,402.65,360.22,365.01,448.23,471.72,504.11,397.78,448.59,429.56,250.24,334.51,372.19,470.66,458.00,383.48,390.92,318.25,339.25,325.21,323.24,296.13,358.18,463.88,,285.31,156.99,368.04,383.47,310.70,385.10,363.99,,,,,,,,,,,,,,,,320.78,248.79,,,,,,,,,,255.44,,416.42,483.63,443.49,429.58,411.46,518.01,,,485.66,,,431.86,239.52,208.10,282.13,,,,,432.02,438.93,497.70,489.68,498.25,496.85,292.12,238.85,,,284.13,,,,,354.50,384.22,392.52,380.25,,,313.07,321.38,329.77,,449.93,395.41,512.29,,,,179.74,219.37,,,,,436.22,464.11,261.06,230.84,287.99,323.90,,322.71
2003-03-23 21:55:52.571000,L7,,,,,482.56,438.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.62,200.06,388.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.10,482.41,501.07,525.27,,,,,,,,,,,,519.91,,,,,,,,,,,,402.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.31,,,,,,,,,330.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-08 21:55:59.443000,L7,453.96,288.71,261.98,,486.11,439.17,341.40,503.99,493.70,517.35,500.24,500.73,488.20,510.47,518.05,,,,,,,,517.96,515.99,355.73,,,,,,,,,,,410.94,295.36,,,,228.36,400.45,465.11,,,,,,483.93,491.61,500.03,486.08,507.29,498.65,499.29,489.32,481.29,519.12,518.87,468.06,432.14,489.07,496.27,481.99,464.00,475.58,451.95,514.01,519.81,,,,,,,,446.24,412.25,429.10,483.69,489.08,491.33,498.99,510.06,486.19,333.69,350.11,,,,328.06,,413.08,,,,,,,,,,,428.45,,282.04,311.99,356.82,475.77,,,,506.17,480.46,470.60,495.70,491.88,493.57,450.12,452.39,476.32,485.11,462.90,468.37,481.78,486.40,481.13,463.07,339.20,455.08,439.21,387.03,303.56,,290.71,339.44,403.92,379.28,349.32,,,,297.00,,,,324.22,355.89,,,,,,,,,,,519.69,,,,,,,,,,,,165.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.36,175.49,,,,,,,,,,,
2003-04-24 21:55:58.309000,L7,439.36,,,490.50,438.30,450.26,382.32,322.61,269.88,250.70,288.46,282.87,263.77,184.09,243.10,408.08,415.79,471.87,490.84,496.95,500.52,459.05,504.61,466.59,307.59,503.56,275.94,307.81,510.07,435.99,312.50,416.34,432.84,325.02,307.86,436.34,500.82,450.89,453.25,399.98,332.11,,319.26,353.39,418.99,504.53,444.90,448.10,434.56,475.09,480.21,472.21,415.50,429.12,173.23,285.70,459.36,427.27,318.18,333.04,310.30,456.74,485.33,198.53,341.04,464.18,413.63,197.79,240.51,433.95,425.15,449.79,428.04,492.75,510.06,,,,,,,,337.15,442.93,226.54,235.60,298.59,418.61,309.23,,,,284.21,260.30,272.21,,,,435.33,474.70,391.00,441.83,488.99,186.63,487.32,379.40,455.05,202.29,361.61,347.79,472.52,425.39,236.28,205.69,455.68,493.71,486.11,460.04,,,395.25,379.93,444.89,438.47,205.91,241.92,223.77,453.02,402.83,485.73,423.90,209.45,,407.75,315.38,363.99,269.87,,382.89,384.70,415.43,463.98,214.89,275.62,487.66,311.14,422.09,367.54,523.03,512.30,392.05,452.18,495.75,440.51,344.66,218.59,285.97,208.54,467.91,370.82,466.49,401.76,509.33,460.79,487.72,521.95,442.96,,,,307.15,314.05,,,497.14,244.49,250.95,332.10,376.48,383.46,219.19,,,,,,,,330.65,341.91,,,527.37,481.63,481.00,463.83,481.45,488.01,427.61,410.14,418.03,480.90,,512.16,,208.33,,288.59,392.81,415.72,476.97,426.70,427.51,,,,,,
2003-07-21 21:43:45.776000,L5,464.59,,,,491.30,443.15,238.99,,,,,,,,,,,,,,,262.63,478.11,431.76,329.26,380.34,404.33,,,,,378.96,448.86,,,430.41,,,,,,405.13,273.70,519.96,,,,,480.49,475.45,495.05,491.64,463.04,444.30,512.38,,,,426.62,442.65,495.29,508.77,509.71,488.75,490.36,499.62,497.88,,,,,,,,,,236.45,428.96,435.94,485.63,498.33,494.11,516.11,461.19,506.55,416.10,374.62,,379.81,363.22,,,,,,,,,,,,,,444.56,,289.32,299.53,508.51,,,,,516.39,482.46,482.33,519.91,502.31,492.54,453.76,408.29,476.65,472.50,474.97,480.33,472.63,481.68,484.17,461.01,349.99,345.83,460.56,433.05,398.07,453.52,163.05,351.48,419.30,372.40,,374.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-02 21:46:30.745000,L5,,,,,,431.37,291.89,,521.87,510.84,516.56,514.72,518.68,510.35,511.29,,,,,,,,,,,,,,,,,,,,,,,433.45,434.67,370.50,350.13,382.03,,,,,,,,,,,,,,,,,,,,,,,,,,519.62,,,,,,,,,,,,,,,,,,,,,,,,505.05,,309.80,483.34,,,,344.85,,300.10,167.43,,404.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.15,309.36,,,,,,,,344.80,346.33,,
2004-05-04 21:47:27.968000,L5,,,,,,437.58,306.72,509.46,504.52,486.74,492.46,508.37,507.14,487.20,516.73,,,,,,,,,,,358.26,386.63,519.56,,,,479.89,497.59,418.47,258.08,414.66,,,434.60,509.39,244.81,475.22,314.36,,,,,,493.90,488.45,516.73,491.08,507.58,466.11,,208.78,272.74,257.20,266.33,412.42,514.90,519.75,511.53,,,,,527.24,,,,,,,,,439.14,439.92,455.15,499.04,515.43,351.14,421.20,,,416.39,493.61,,399.25,243.42,512.12,,,,,,,,,,,463.88,500.76,209.01,,300.82,324.39,490.11,,,,,,,,,,,455.41,438.61,423.41,503.56,,,,,,,,482.53,,500.71,364.53,352.79,162.41,273.78,426.54,234.07,,,,,,,,,,,,,,,,371.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-20 21:47:56.357000,L5,,,,,,168.38,312.88,,,509.24,501.84,495.24,482.78,444.17,365.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.39,426.25,345.57,361.40,329.74,,,,,,,,,,,,,,,484.63,,,,,,,,,,,,,,,,,,,,,,,,470.32,,,,,,,,,,,,,,,,,,,,,,426.24,384.14,247.02,227.48,204.34,194.68,,377.44,350.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-05 21:48:24.950000,L5,485.67,,,,380.28,427.66,249.55,,,504.77,498.60,511.30,499.23,496.96,515.38,,,,,,,282.72,,,,375.75,417.37,518.89,,505.71,513.17,214.86,,,,428.90,,,455.95,408.34,,174.59,280.46,368.26,492.04,,,,495.79,488.79,515.02,499.12,,,,,,,422.70,525.92,529.65,521.20,514.11,503.21,515.91,522.72,523.42,,,,,,,,,,245.56,429.10,440.96,488.45,,357.79,443.90,455.72,516.35,415.60,373.90,,193.72,195.41,309.31,,,,,,,,,,,453.46,496.83,210.18,,499.07,479.93,,,,,,,,,145.67,193.85,344.98,456.23,376.51,485.78,522.45,506.79,340.28,374.43,341.31,318.23,488.89,340.66,245.02,447.19,425.61,410.49,451.43,488.37,284.33,420.85,397.83,,428.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-07 21:49:21.098000,L5,,,,,446.56,428.17,229.16,,,517.51,490.48,390.71,419.39,356.42,,,,,,,,273.59,,457.00,498.52,375.07,387.86,,,,537.23,236.37,465.27,,,429.19,,,,,,416.39,260.03,445.41,,,,,496.11,477.59,,,,,,,421.69,397.79,442.63,505.51,321.80,373.17,285.56,225.56,265.97,303.92,257.01,,468.08,,,,,,,,243.18,234.16,443.82,500.78,523.14,355.53,438.10,,,421.12,390.26,,345.74,,336.40,,,,,,,,,,,,,520.01,,498.24,471.84,496.13,454.32,,,,,,,238.22,194.59,333.31,453.63,146.24,,,500.77,488.17,472.46,483.73,,,149.87,357.08,,503.64,404.34,443.91,442.60,363.88,424.51,397.72,,404.19,,,,,376.74,312.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.71,366.86,327.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-23 21:49:45.084000,L5,478.47,,528.22,455.58,501.01,447.82,349.32,473.50,476.02,465.97,469.57,502.08,476.43,479.10,495.67,,,,,500.24,416.85,270.34,309.81,,,384.87,408.36,,,502.58,522.46,,,,,429.38,,,278.96,179.19,346.20,407.66,,,,,,442.91,476.23,463.51,506.73,489.56,,,,358.28,432.71,,432.67,458.23,430.42,514.16,511.46,503.26,506.79,508.39,499.33,434.13,363.23,495.10,474.50,,,,,,245.36,255.04,430.64,482.08,508.08,530.41,518.19,478.35,505.03,410.23,496.03,,317.11,258.16,,,314.76,,,,,,,,,,250.11,523.07,,464.46,514.65,,,,,,,,,231.39,198.98,516.33,454.60,170.35,466.37,528.54,505.72,491.97,481.01,485.30,476.41,474.12,150.17,341.29,451.90,417.40,380.86,376.34,301.34,351.27,488.01,465.70,,,276.92,,,,,,,,,,526.32,,,,,,,,517.38,,,,,,,,,,,,351.51,388.59,,,,496.20,500.42,484.67,,,,,,,,,,,,,,,497.45,479.15,514.36,513.73,482.84,497.06,495.14,,,,,,,,,,,,,,,,,,,,
2004-08-24 21:50:29.935000,L5,,,,,451.25,433.90,321.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.96,,,,302.19,328.12,481.82,,,,,,,,,,,,,,,,,,,,,,,268.03,322.41,,,,,485.74,448.01,486.11,506.17,522.83,,,,,430.00,496.49,,,,,,,,,,,,,,,,,394.74,,266.67,272.77,345.78,,,,,,,,,,,,,,,,,,,,,,461.63,,,,,,,457.40,,,,510.11,375.37,,,,,,,367.46,,,330.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-25 21:51:19.231000,L5,,,,,,425.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.83,400.53,403.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.59,358.30,,,,,,,333.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-27 21:51:59.516000,L5,,,,,386.32,446.15,385.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.31,414.44,412.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.58,441.35,481.49,490.82,505.14,,,,,430.52,512.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.08,,,,,468.01,,,,262.70,373.77,,,,,,,306.02,,,,,,,,,,,,,,,,,,,,,,413.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-15 21:53:21.356000,L5,,,,,,418.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.48,455.01,482.29,501.34,514.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-04 21:54:04.136000,L5,,306.58,278.91,,,424.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.92,370.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-05 21:54:19.058000,L5,485.99,,,,,452.60,298.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.84,,,,,,,366.90,,,,,,,497.74,486.21,516.95,504.52,,,,,,,,,,,,505.24,512.97,511.95,496.92,,,,,,,,,,492.68,451.61,474.07,501.89,516.25,,,,,443.94,498.53,,,,,402.12,510.93,213.09,,,,,,,,,,409.93,,,,,,,,,,,,,,,476.81,482.97,488.36,511.13,495.75,347.10,358.64,507.56,494.91,483.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-21 21:54:22.812000,L5,469.48,,,,357.96,446.01,307.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.22,416.78,,,,,,487.00,475.69,506.75,494.88,,,,,,,529.39,518.85,502.77,505.74,502.58,491.89,498.62,505.55,489.37,,,,,,,,,,465.66,441.61,450.95,487.11,492.61,491.79,518.29,509.86,524.11,434.62,499.91,,,,,,,,,,,,,,,,,407.78,,251.65,275.77,271.39,,,,,,,,,,,467.69,466.08,492.89,516.68,484.81,485.24,485.79,492.43,491.40,474.51,,444.67,,490.65,,,,,454.80,455.07,,,,,,,,,,,,,,,,,,,,381.07,,,,,,,,,,,,,,,449.89,442.80,,,,,,,,,464.08,468.64,,,,,,,,,397.43,397.84,,,,,,,,,415.59,,,,,,,,311.54,,,,,,,,
2005-06-08 21:54:44.925000,L5,484.91,,,,489.63,448.24,231.91,416.74,,,,,,397.29,412.34,,,,,,,282.90,,,,376.55,410.47,,,,,477.32,432.97,,,429.44,,,,,,431.00,,,,,,,497.89,474.62,,,,,,,,,532.06,523.01,518.26,510.72,505.30,489.97,499.04,511.67,507.73,,,,,,,,,,263.88,430.12,438.90,490.33,511.74,164.86,445.51,493.57,513.35,398.12,375.83,,378.58,299.83,306.50,,,,,,,,,,,,,494.01,,406.51,306.36,448.96,,,,,,,,222.89,191.08,505.74,460.55,402.64,,,496.94,490.56,493.92,494.31,501.55,483.65,318.33,219.34,462.19,432.06,379.78,383.85,305.02,354.69,425.74,329.23,,356.12,,,307.85,,,,,,,,,,,,,,313.40,362.21,416.80,,,,,,,,,,,,,434.25,475.82,429.72,359.36,425.26,468.67,473.04,467.12,471.49,,,239.17,263.46,425.94,514.77,513.06,487.04,400.39,524.32,436.57,505.46,372.65,372.73,457.18,477.77,,,,,,,421.36,,,,,,509.92,527.67,411.91,,,,,,,,
2005-07-10 21:54:55.488000,L5,483.94,,,,492.82,448.67,230.35,322.47,457.58,374.19,430.01,292.96,392.45,350.33,274.55,467.26,,,,482.27,423.95,439.55,482.17,375.18,325.31,396.84,302.46,,,,,459.54,437.74,,,425.18,,,,,,438.95,278.53,381.72,506.00,,,446.45,490.97,478.37,,,,,,,,,429.56,516.61,513.80,505.59,496.91,482.32,499.17,506.97,498.46,264.80,307.46,473.04,433.87,443.10,485.52,,,,205.09,163.19,379.26,431.35,373.69,,329.64,435.88,292.20,395.44,333.27,,490.13,344.21,,,,493.95,508.86,,,,,,,,,208.85,,264.49,303.26,358.43,,,,,,,,260.02,203.28,323.69,490.23,407.09,,,486.79,503.11,487.04,490.01,496.56,483.86,416.70,350.18,434.40,382.72,,152.70,290.75,349.61,246.94,146.89,,399.20,399.14,365.86,424.89,404.31,206.84,396.32,,,,,525.66,427.98,500.08,283.51,529.36,295.71,234.24,375.56,490.12,467.77,454.74,465.87,463.13,445.48,506.93,448.67,512.63,506.53,472.80,,,452.28,,271.16,450.59,483.81,489.96,495.74,473.51,459.72,,,242.26,409.90,511.43,,,359.40,405.51,408.58,516.89,515.66,527.82,268.87,492.58,408.00,376.83,520.32,412.66,517.05,,520.35,146.51,,,,,,356.80,364.45,485.94,,,,,,,,
2005-08-27 21:55:20.007000,L5,487.03,,,,,,,495.36,502.90,509.85,486.42,499.35,505.86,515.00,524.40,,,,,,,,,,,,,,,,,,,,,423.68,,,,,,369.33,,,,367.38,413.04,417.70,,,,,,,,,,,,,527.31,518.73,514.68,507.96,495.97,509.09,502.50,,,,,,,,,,486.33,449.92,475.91,500.49,505.00,523.42,509.68,506.70,510.23,421.08,507.88,,,,,,,,,,,,,,,,,406.52,,,,,,,,,,,,,,,,,,,484.58,505.63,497.22,490.36,516.76,487.70,,,485.00,508.08,,,186.31,345.25,473.98,471.38,,,386.50,368.13,,,,,,,347.92,,,,,,,,,,517.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-19 21:57:51.685000,L5,,,,,,420.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
