dates,satname,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0041,nzd0231-0042,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0104,nzd0231-0105
2006-07-06 21:52:45.642000,L5,216.35,219.39,238.71,214.16,204.14,268.15,242.02,219.43,230.37,236.18,309.80,298.55,298.10,311.72,313.42,300.07,293.00,297.98,302.79,310.75,305.79,319.40,315.22,302.18,303.43,318.91,326.25,312.26,305.73,300.92,299.69,304.14,304.86,307.28,307.29,298.43,294.35,297.67,282.58,290.57,284.21,280.05,284.13,288.00,284.48,287.10,288.01,288.33,298.13,289.93,290.14,295.23,291.54,295.80,297.44,300.91,295.03,291.29,289.20,295.79,284.12,288.75,287.41,281.86,281.29,277.99,279.12,274.66,273.95,277.80,280.04,281.43,279.78,276.01,286.60,285.01,285.62,288.35,291.44,288.98,286.29,282.16,282.59,282.88,281.85,271.63,260.25,230.63,237.38,245.44,,,,,292.19,286.01,297.50,298.40,296.06,294.44,289.45,283.44,279.44,274.77,,
2006-07-22 21:52:58.572000,L5,235.10,244.79,263.29,267.88,289.08,296.32,292.62,309.58,310.94,316.82,316.50,319.44,316.57,318.93,317.18,312.97,310.78,314.09,315.76,318.73,318.57,319.31,321.15,316.64,319.67,320.31,320.47,314.90,322.47,314.38,318.97,319.07,322.94,320.63,321.42,311.23,308.76,307.82,302.98,301.81,303.83,297.76,305.04,303.56,301.34,298.85,309.17,306.89,313.37,309.40,302.12,308.41,306.60,316.85,314.41,314.81,312.78,314.67,304.74,312.19,300.68,306.79,307.24,299.02,300.11,293.26,299.54,293.85,296.21,296.03,295.93,297.27,300.43,294.71,300.15,309.09,303.97,308.58,312.31,308.84,306.29,306.89,301.43,296.95,297.57,296.14,295.34,297.44,286.61,285.03,280.95,268.70,269.55,260.83,303.16,303.01,306.69,311.96,308.89,311.62,309.32,301.77,299.41,293.56,235.81,
2006-08-07 21:53:11.255000,L5,,211.71,221.79,237.91,255.13,263.48,267.82,280.48,281.60,277.81,237.04,286.16,280.71,,,,,,,,,,,,,,,208.49,256.41,258.00,268.02,276.27,276.82,285.05,278.83,264.76,,,,,,,226.62,219.85,231.86,243.60,237.77,253.50,268.72,268.59,260.30,274.92,272.14,274.11,265.16,252.91,267.79,264.96,271.40,272.37,235.24,,,,,,,,,,,181.91,242.75,199.34,211.34,230.36,238.46,254.09,265.37,256.84,174.20,,,,,,,,,,,,,,263.62,258.38,248.81,225.26,,,,,,,,
2006-08-23 21:53:23.469000,L5,361.26,352.36,357.94,352.69,364.53,364.30,364.49,372.07,365.19,368.17,361.75,358.57,354.90,357.62,349.08,350.66,359.52,366.34,367.12,363.93,363.17,363.46,367.70,364.03,369.65,369.50,367.24,374.30,376.69,373.58,373.65,364.86,361.11,355.92,355.60,355.08,344.48,348.64,338.19,338.16,332.31,333.87,331.52,337.36,338.12,331.05,326.71,332.85,344.92,349.34,340.96,343.41,350.89,349.48,347.29,343.08,340.27,352.24,343.79,341.74,341.67,339.42,340.76,336.50,328.80,325.85,330.28,334.19,335.20,334.63,332.89,324.36,335.68,333.57,337.11,329.71,338.24,338.42,341.02,347.23,344.84,347.75,346.47,347.72,334.78,332.43,325.47,335.83,339.35,343.20,336.59,339.55,324.19,319.03,354.46,348.54,345.17,345.88,340.39,346.97,340.97,334.31,325.12,330.46,336.87,340.17
2006-10-10 21:53:56.892000,L5,340.07,338.82,336.04,331.86,335.55,346.18,342.52,353.05,351.26,347.73,343.95,345.44,341.95,342.02,334.18,337.50,340.91,348.07,346.30,344.77,347.54,346.26,345.67,346.97,353.63,351.21,350.49,343.91,347.66,349.79,347.78,349.08,350.41,347.79,339.99,336.11,335.28,330.01,319.96,323.67,319.70,322.53,320.65,323.19,327.28,320.54,324.55,324.73,330.47,326.59,328.21,332.38,334.70,336.79,334.48,337.08,328.02,335.59,332.82,329.29,324.73,323.60,320.14,315.60,310.13,313.11,316.47,316.26,309.18,311.54,315.14,310.23,317.57,311.13,317.04,317.11,320.98,323.07,328.97,325.96,326.47,331.60,326.59,325.63,317.64,319.47,316.22,317.95,323.81,317.66,301.55,302.50,307.76,313.28,333.47,326.82,330.52,334.03,332.14,332.60,330.70,328.97,323.20,321.56,313.87,253.62
2006-12-13 21:54:55.384000,L5,343.86,365.88,348.06,350.54,346.72,347.48,349.82,354.02,361.93,362.43,365.57,363.76,361.16,366.06,368.49,375.19,377.13,370.47,372.40,366.65,366.58,367.89,369.89,368.40,367.80,367.69,368.09,362.20,358.59,354.18,355.82,357.24,360.26,355.86,357.35,351.74,339.64,343.08,336.42,328.87,326.13,312.33,315.92,324.09,321.91,331.03,330.48,328.82,333.47,335.46,341.62,346.45,345.15,340.75,339.71,338.93,340.82,335.80,334.12,335.92,328.99,323.17,322.40,320.43,315.93,315.00,320.04,309.37,309.24,310.23,312.31,316.51,316.23,320.45,323.95,326.30,326.46,334.17,338.05,339.66,345.36,346.58,346.53,344.44,339.35,346.60,354.36,351.38,344.98,326.09,324.28,319.19,308.54,302.20,343.78,334.85,339.98,340.50,336.70,342.97,333.61,338.72,334.56,334.20,290.56,184.68
2007-01-30 21:54:48.635000,L5,339.30,353.05,363.07,367.28,359.48,351.23,342.69,350.51,354.08,356.57,355.10,358.80,361.19,364.54,357.32,364.08,362.32,361.92,369.69,360.10,362.23,364.82,360.84,367.75,366.67,367.53,367.88,363.29,357.68,356.93,357.33,353.97,349.98,356.39,358.36,351.31,337.95,340.79,330.38,332.70,342.11,338.14,323.92,323.14,330.91,337.97,327.91,338.67,347.40,342.65,335.17,341.39,337.33,342.47,337.10,334.79,340.59,336.51,339.79,336.83,324.30,324.38,326.01,324.54,318.08,313.97,318.39,323.50,324.52,320.30,319.69,322.23,321.82,331.32,347.29,347.30,358.06,364.48,365.63,368.44,361.66,361.47,360.68,357.15,364.72,369.87,365.46,357.16,350.61,339.32,343.51,347.21,338.00,350.03,338.88,331.10,340.79,341.09,340.58,346.14,348.24,353.60,350.26,334.91,381.71,410.00
2007-02-15 21:54:49.756000,L5,346.73,347.89,343.66,337.44,341.27,344.33,342.38,342.49,351.20,354.03,353.11,354.72,342.55,339.03,344.18,339.11,340.71,339.06,340.51,339.51,340.41,341.78,341.53,343.39,352.96,350.74,343.77,342.87,341.03,342.16,339.41,338.67,337.12,338.95,337.75,335.74,331.38,332.72,329.84,323.74,326.12,321.09,321.70,327.18,326.09,326.61,333.85,334.01,329.78,330.69,331.26,335.26,330.12,334.00,337.91,333.30,330.80,332.76,329.94,331.06,323.90,324.02,323.38,314.72,314.66,309.97,309.90,311.62,312.40,312.91,311.76,321.99,329.71,323.34,329.64,326.14,327.72,331.42,334.16,333.53,331.86,324.92,326.79,327.11,324.81,319.50,322.79,325.20,316.30,315.70,309.89,315.47,306.88,333.73,328.68,325.53,327.31,329.74,336.80,332.27,328.64,333.91,330.63,331.01,333.14,313.50
2011-01-25 21:49:47.233000,L5,472.55,398.60,415.03,436.09,433.88,420.43,403.71,392.01,395.19,390.71,486.66,481.06,383.62,378.74,381.85,383.88,383.65,384.96,395.09,385.01,392.13,378.80,380.65,381.90,391.50,412.87,390.95,411.28,411.52,419.06,396.90,387.65,390.69,391.98,388.34,380.10,400.73,393.82,391.17,380.49,391.87,387.53,382.48,374.26,382.13,383.74,382.12,373.60,386.45,379.19,386.07,394.85,389.45,400.32,393.69,392.43,399.65,389.36,393.86,396.42,405.22,395.20,376.54,392.36,432.33,383.19,373.92,444.95,,,457.44,442.74,418.42,408.80,439.85,444.91,379.01,361.90,366.98,391.79,373.63,380.37,387.95,387.02,371.27,372.53,380.16,382.07,373.78,453.65,408.63,401.10,427.99,420.35,377.97,378.78,373.34,392.53,395.45,390.02,378.84,381.44,385.66,386.47,393.10,511.08
2011-10-24 21:47:48.042000,L5,246.23,255.93,279.50,274.66,296.67,305.15,307.30,307.46,311.02,316.40,322.66,320.20,320.17,318.49,314.63,313.18,309.42,313.79,318.60,319.52,318.28,322.86,318.29,316.33,319.72,322.35,320.67,320.26,320.09,314.46,313.60,315.93,320.61,314.80,314.92,310.12,314.88,312.73,298.45,301.72,293.81,299.51,296.24,299.19,300.68,299.90,297.11,302.04,301.76,306.90,307.03,306.92,312.17,316.29,313.17,314.31,310.32,304.88,303.39,306.06,308.15,306.07,304.75,296.88,292.01,292.65,290.64,296.69,287.90,293.51,292.90,291.02,302.18,297.72,299.77,303.57,304.03,302.59,312.64,311.76,309.64,307.85,304.31,295.40,300.45,296.26,296.54,293.76,293.79,289.94,278.84,272.01,270.83,270.11,307.09,300.70,304.14,305.18,315.60,308.97,305.39,299.63,300.48,300.06,185.72,
2013-05-22 22:01:53.656000,L8,237.67,246.90,238.22,268.42,277.96,280.91,299.68,303.42,312.15,313.29,313.23,312.80,313.63,313.57,308.90,311.98,309.79,310.43,312.04,315.81,318.94,319.34,322.35,314.15,320.74,322.16,323.43,318.27,314.50,311.17,311.54,316.94,317.82,313.49,309.37,308.76,303.01,299.06,290.04,295.00,295.21,292.68,295.47,296.36,296.84,301.57,296.81,295.85,300.76,300.98,303.53,303.16,304.24,307.03,305.95,308.64,305.72,303.68,299.86,305.96,305.91,307.29,299.48,286.75,276.68,245.29,268.74,272.22,271.99,278.80,300.45,281.10,251.68,250.65,266.48,293.42,292.62,290.87,291.52,295.92,295.94,295.55,286.01,284.19,294.58,290.27,288.70,283.29,278.70,278.56,260.06,266.27,185.47,,300.77,296.00,298.39,301.84,296.47,295.75,291.42,293.87,289.98,289.54,,
2013-06-23 22:01:46.719000,L8,250.01,267.53,283.96,276.28,303.73,308.61,309.99,317.80,318.27,322.31,321.55,318.37,320.48,318.63,313.18,318.87,313.41,321.28,318.26,318.96,325.71,327.19,326.56,324.07,325.90,329.67,332.61,325.76,323.72,321.67,321.79,326.23,325.29,323.32,320.34,315.16,314.05,308.65,302.37,308.92,302.22,303.93,302.87,303.83,303.77,306.00,305.50,301.91,303.49,308.28,312.41,313.54,310.81,313.71,317.65,316.64,313.47,309.07,310.58,308.57,306.14,307.76,303.39,294.95,292.77,297.01,296.93,296.40,296.48,295.70,294.75,295.78,298.30,303.05,299.95,301.28,302.94,308.01,311.25,308.42,311.66,312.34,305.25,301.50,303.00,303.43,299.80,296.95,300.40,298.90,285.26,284.23,276.97,274.73,309.96,304.56,308.73,312.70,309.52,311.42,309.50,304.78,300.73,302.72,,
2013-07-25 22:01:49.952000,L8,232.40,250.26,221.83,,354.56,545.93,305.64,285.62,336.61,306.08,250.91,539.13,382.69,382.99,310.07,317.90,325.28,330.84,520.93,317.84,322.50,330.66,336.77,315.22,323.14,325.60,326.89,319.09,315.63,313.16,314.69,315.57,316.81,313.71,311.53,308.64,306.14,303.19,291.76,301.20,291.99,296.68,295.57,293.92,302.05,300.20,299.82,298.32,292.28,291.67,281.58,,,,,,,,,234.93,243.82,448.13,452.79,327.36,287.79,283.08,290.77,286.17,286.07,283.76,274.63,280.37,293.06,296.04,292.60,296.17,298.57,302.34,297.68,301.71,304.60,304.67,299.40,291.10,298.68,293.95,289.58,292.03,296.56,293.80,279.35,274.84,269.44,269.19,300.53,296.48,299.89,306.96,306.97,304.92,302.72,297.57,291.60,293.24,,
2013-09-27 22:01:43.236000,L8,190.82,213.67,218.72,250.09,276.40,284.84,283.99,290.77,295.21,297.35,297.53,296.44,296.86,296.91,289.98,281.96,287.24,285.67,,,,,,,,,,,,,,224.76,299.20,284.65,294.43,290.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.84,247.33,253.22,246.09,248.42,234.80,,,,,,,,,,286.67,281.35,249.47,193.16,,,,,,,,
2013-10-29 22:01:34.321000,L8,237.93,245.21,272.48,267.25,291.99,298.26,298.75,304.26,306.14,307.31,309.93,307.04,307.59,308.32,303.37,304.75,301.15,306.49,306.99,309.00,312.85,315.13,314.96,307.02,312.48,315.18,318.30,312.67,309.04,306.92,307.36,309.61,312.41,308.86,306.44,303.94,300.12,296.50,,,,,199.84,193.96,199.75,305.05,282.82,,,533.33,539.64,518.10,,,311.61,306.93,298.35,299.30,289.44,295.00,288.28,296.70,289.04,283.11,280.22,278.90,278.88,278.16,278.90,289.70,290.39,285.31,323.95,240.57,291.23,297.42,297.19,298.19,264.93,250.43,219.76,255.24,295.53,286.07,224.65,,,,,,,,,,295.52,292.47,295.44,298.32,299.39,294.82,290.85,289.51,,,,
2013-11-14 22:01:33.487000,L8,,,,,,316.13,299.72,314.20,293.36,313.63,305.06,303.59,308.07,306.12,302.57,302.85,299.77,305.46,305.38,308.63,313.84,313.70,314.96,307.45,311.62,315.46,316.54,305.59,302.95,297.30,297.68,302.13,306.61,302.00,299.75,298.86,300.07,318.88,287.89,291.01,279.78,289.72,286.75,287.69,554.13,398.35,291.63,289.81,293.85,289.60,296.62,298.51,297.10,302.67,301.70,302.26,298.12,294.53,294.01,294.65,293.22,292.53,287.21,279.07,278.45,279.75,279.44,278.45,278.18,278.18,277.32,279.99,281.84,282.99,283.30,285.35,288.51,292.85,288.54,296.41,290.90,291.44,287.28,281.45,288.80,284.28,279.47,283.92,282.53,280.70,267.85,266.23,261.41,258.08,287.79,288.38,295.13,288.60,301.31,288.80,285.43,281.98,285.38,287.12,,
2013-12-16 22:01:21.990000,L8,249.28,252.70,290.08,296.38,301.15,306.01,306.15,309.28,313.57,314.61,315.74,311.01,316.30,313.21,309.59,320.75,346.97,314.29,312.46,315.97,321.93,320.76,322.44,317.79,319.60,326.44,325.46,317.67,313.46,312.27,312.88,314.78,317.55,312.08,309.78,308.61,302.93,302.67,297.45,298.70,292.96,301.33,295.52,292.11,296.13,296.06,298.03,296.97,297.97,298.63,302.79,304.85,303.72,308.32,307.82,308.76,306.11,304.61,300.36,301.78,298.37,297.50,292.88,286.81,285.36,285.48,283.41,286.67,285.48,285.41,284.42,286.43,288.13,291.49,289.12,292.68,294.02,297.55,298.53,300.52,302.45,300.44,295.39,297.31,296.36,294.17,287.57,290.68,292.70,288.72,279.58,275.29,270.75,268.74,298.58,295.35,299.50,306.98,304.77,301.43,299.46,298.21,294.67,296.36,227.86,
2014-01-17 22:00:59.983000,L8,230.10,227.06,266.68,257.64,278.16,369.24,548.33,541.22,,,,,,,,,,530.26,253.68,543.74,488.73,410.13,484.20,542.85,505.02,316.45,318.23,312.55,312.21,307.36,307.60,312.45,312.26,309.16,305.85,303.71,301.54,296.84,290.13,292.46,287.93,291.50,288.59,289.94,290.30,291.82,290.30,291.29,295.50,293.08,299.06,300.96,300.94,304.81,302.89,303.68,301.19,298.79,298.09,298.00,294.63,292.79,289.77,283.88,281.07,281.65,281.59,282.24,282.82,282.95,282.11,282.06,285.23,288.26,286.23,289.71,290.20,295.16,294.50,298.78,297.50,294.34,291.14,288.68,291.47,289.70,284.54,287.69,288.64,284.46,274.66,271.79,262.37,262.33,298.72,291.32,294.74,297.91,299.38,296.68,293.90,292.90,290.23,290.82,,
2014-03-06 22:00:25.321000,L8,341.84,348.59,365.60,361.38,376.15,383.60,428.40,378.32,393.22,409.69,391.61,355.45,350.23,355.17,374.09,363.98,365.94,354.25,377.73,353.81,379.49,394.43,383.51,372.24,370.82,368.62,367.88,381.64,366.62,357.78,363.31,375.83,446.31,441.71,431.51,372.17,340.60,405.58,377.08,366.17,348.94,338.30,339.81,328.61,369.90,387.23,335.20,336.92,390.05,391.45,377.33,401.23,395.34,373.99,367.53,356.61,383.74,383.74,346.18,393.91,385.64,362.76,377.73,375.75,387.54,362.77,347.95,330.53,345.56,362.92,353.21,340.81,338.95,344.33,347.17,341.83,346.77,352.14,347.84,359.21,347.63,343.42,340.22,357.78,356.68,345.60,356.03,361.71,360.95,351.72,340.93,343.37,342.22,362.96,363.51,377.22,390.37,343.23,345.73,394.47,385.86,417.10,419.47,378.71,412.44,312.25
2014-03-22 22:00:13.558000,L8,242.15,259.94,289.77,277.34,302.12,301.40,302.85,308.90,310.72,312.46,312.83,310.17,314.70,312.16,306.37,309.60,303.47,311.24,308.93,314.72,321.24,319.42,318.94,313.03,318.61,323.31,319.03,315.52,315.67,310.62,310.79,311.85,313.38,311.95,309.05,308.89,301.37,294.86,294.11,298.13,292.09,295.16,293.55,292.80,297.72,297.54,293.51,293.54,298.22,296.80,302.96,301.02,304.38,309.30,308.71,310.26,303.67,304.91,296.48,300.91,299.99,302.39,296.16,286.58,285.96,292.64,302.90,292.97,265.46,297.75,299.46,298.40,298.31,297.20,280.84,295.88,,,,,,,,306.21,287.53,289.58,266.43,267.61,261.27,272.07,239.64,,,,302.64,293.44,298.80,303.87,308.42,300.57,297.31,295.77,293.53,297.23,,
2014-05-09 21:59:27.549000,L8,248.90,260.81,287.54,296.39,303.68,311.12,312.88,314.59,318.83,321.71,317.22,318.47,319.43,317.39,314.70,317.88,315.51,318.32,316.78,318.09,322.53,324.04,325.97,322.64,326.27,329.60,327.73,325.14,322.24,322.08,322.90,322.38,323.56,319.02,315.62,313.05,309.60,307.14,299.18,303.23,297.95,296.76,297.42,295.03,298.67,297.33,299.33,300.03,299.84,302.25,307.52,311.13,310.64,310.33,311.50,313.16,310.63,310.38,305.86,308.74,301.67,300.12,297.89,291.86,291.12,289.25,293.19,291.06,292.72,293.82,291.71,292.87,294.72,296.73,295.96,298.20,302.45,304.87,304.48,309.47,306.59,309.86,301.44,299.86,301.74,298.62,295.35,293.59,295.20,299.20,283.92,278.85,277.24,274.67,306.69,300.02,304.09,308.34,311.17,305.44,304.45,303.41,297.76,301.90,,
2014-05-25 21:59:22.796000,L8,248.21,259.98,289.23,295.77,302.99,310.97,311.13,311.26,318.09,319.61,317.01,380.41,313.91,308.79,311.38,309.16,313.61,318.11,321.63,331.58,310.08,303.28,312.35,320.44,330.00,329.49,327.49,323.23,324.76,323.20,321.42,321.62,322.21,318.56,314.42,311.14,309.65,309.00,301.15,305.47,300.36,297.38,298.34,298.94,301.91,301.06,292.68,300.91,301.63,304.56,307.47,307.22,311.43,311.44,311.85,314.34,309.27,310.09,307.46,306.63,305.06,301.41,297.57,292.60,291.07,295.26,291.58,290.87,293.76,292.62,294.13,289.68,285.86,295.19,296.00,300.02,301.04,306.45,308.92,306.57,292.96,296.51,287.82,284.20,289.33,286.11,282.72,282.83,281.62,355.97,474.29,497.36,418.79,424.20,306.87,301.65,304.24,309.73,308.71,305.74,306.55,305.75,297.85,301.85,355.80,204.88
2014-07-12 21:59:43.196000,L8,246.23,260.30,291.84,303.22,311.68,315.57,314.39,316.35,319.84,320.90,318.97,322.97,320.95,319.52,313.36,322.07,317.28,320.15,320.01,319.00,326.03,325.15,326.87,322.78,325.35,331.50,333.38,328.71,325.33,322.19,322.43,323.97,322.22,318.70,315.55,313.30,312.80,307.78,300.87,306.40,299.88,301.11,299.22,298.99,300.88,300.89,300.88,302.21,300.65,303.87,308.11,310.76,312.37,311.07,308.79,315.52,311.78,311.73,308.58,307.30,307.33,303.61,304.16,299.06,293.59,296.63,295.96,298.36,296.13,293.96,294.51,291.64,299.91,297.61,298.66,301.94,302.07,307.55,308.87,309.79,311.02,306.39,303.28,303.48,304.45,304.41,300.44,294.31,296.98,296.27,286.05,285.75,278.75,276.50,309.59,302.12,304.71,311.40,310.95,307.13,309.14,307.55,299.78,303.14,,
2014-07-28 21:59:47.112000,L8,241.38,264.70,291.22,292.87,302.71,312.17,311.99,314.89,319.30,325.07,319.94,320.87,318.88,314.32,315.75,316.77,312.67,312.39,317.31,315.83,321.07,324.91,324.86,317.49,324.40,326.20,326.77,323.29,321.72,319.87,322.95,321.11,324.93,318.87,311.33,311.51,307.27,304.64,297.20,302.67,309.42,304.27,308.30,302.00,306.94,304.18,291.49,301.64,300.12,301.24,304.51,308.83,314.81,309.69,316.34,315.26,320.27,315.90,312.93,315.49,313.10,309.41,302.45,491.21,513.46,,,546.29,299.33,289.72,290.64,293.14,295.93,295.01,293.11,297.41,300.00,304.60,306.95,308.23,309.09,306.57,303.71,304.00,301.44,297.08,299.24,297.46,298.68,298.13,290.66,289.29,277.03,275.81,305.90,299.32,302.96,307.09,304.88,306.91,302.94,302.67,295.79,299.79,244.78,262.56
2014-08-13 21:59:54.812000,L8,334.52,351.73,347.66,340.70,361.88,341.86,377.34,341.50,349.51,383.40,370.50,336.45,391.14,410.38,380.96,383.19,386.68,386.85,378.31,347.35,358.52,361.03,389.20,397.88,392.05,377.59,379.35,388.69,362.35,397.71,375.81,386.82,465.18,410.99,384.93,357.22,453.28,352.22,379.47,372.05,359.13,375.68,350.66,372.99,369.06,365.49,353.53,356.64,356.59,372.95,370.65,371.81,379.62,349.96,368.13,360.58,369.17,366.16,370.09,380.75,355.15,368.82,360.44,335.26,347.88,349.71,330.81,340.27,343.18,357.11,350.78,324.95,330.43,348.09,343.52,343.82,349.62,329.85,331.01,362.71,330.37,331.54,363.26,352.43,332.00,359.92,319.48,343.62,340.04,330.10,331.35,354.94,321.44,346.29,382.08,376.12,375.30,375.24,391.74,365.58,345.07,369.68,377.20,382.71,342.40,348.04
2014-09-14 21:59:59.788000,L8,360.64,357.55,354.99,349.55,357.87,363.27,363.94,374.78,381.28,368.14,387.67,377.85,374.00,382.28,377.57,362.02,359.74,376.15,376.49,366.97,357.90,344.98,385.60,391.75,363.30,372.57,377.77,388.08,346.34,359.99,360.12,400.31,382.87,382.24,354.57,401.36,371.78,357.28,338.87,365.03,416.94,365.90,358.19,351.07,365.64,370.20,370.48,360.04,361.97,371.25,361.99,368.79,365.44,363.16,360.27,360.46,371.36,361.46,362.01,359.91,354.04,350.24,343.82,341.26,341.35,341.80,339.47,336.45,329.32,336.71,333.04,337.88,341.08,340.33,349.04,341.90,345.67,339.27,345.01,354.13,349.29,348.71,352.58,342.10,336.62,334.10,327.77,331.80,337.02,329.76,328.17,331.74,334.53,325.81,352.58,360.33,362.75,365.20,370.26,346.15,366.56,354.49,359.72,364.61,328.61,327.53
2014-12-03 22:00:01.875000,L8,243.93,249.77,284.22,423.29,447.52,439.56,306.72,307.15,307.55,310.97,311.59,308.27,312.31,310.62,305.28,306.81,303.57,309.56,313.20,313.24,318.96,319.90,318.91,355.66,314.87,315.53,311.20,305.83,306.86,300.04,303.20,309.22,317.29,311.16,309.67,309.89,308.51,302.02,293.54,296.63,287.47,309.51,285.67,285.13,221.57,278.93,279.95,291.07,287.77,,,,,,,,170.00,281.41,324.01,391.25,298.39,295.11,292.28,284.70,288.34,285.03,284.39,282.89,283.18,287.17,282.36,283.36,284.56,288.58,286.63,289.81,293.38,295.80,294.38,298.53,296.90,298.39,294.19,290.33,293.65,290.02,281.17,287.33,286.21,287.15,274.14,274.00,268.09,261.98,299.65,296.04,302.89,304.62,302.64,295.35,291.03,295.23,291.53,295.18,,
2015-01-04 21:59:53.956000,L8,300.56,294.89,304.01,307.59,310.56,317.02,317.39,325.74,325.83,315.45,332.50,328.94,329.42,337.72,330.78,330.50,339.51,337.82,341.66,348.17,378.89,357.89,332.65,338.17,341.76,340.82,345.59,340.36,334.13,333.96,336.67,338.82,342.83,337.42,335.44,335.47,315.66,326.47,319.91,321.30,320.18,317.76,328.30,319.69,323.16,320.98,317.54,322.43,314.78,319.88,322.57,320.29,326.29,324.46,325.64,323.91,321.10,327.18,323.29,324.92,320.11,316.55,326.08,307.67,310.11,302.82,309.00,303.98,300.47,309.75,310.09,307.53,307.27,329.48,329.19,308.12,330.12,332.06,333.24,329.77,327.16,320.37,324.25,324.21,320.21,313.42,308.68,308.55,310.49,304.62,302.16,298.35,294.65,294.92,324.48,335.97,321.56,320.26,320.95,328.22,330.73,324.19,320.77,325.87,290.94,267.27
2015-03-09 21:59:30.556000,L8,336.65,342.39,379.16,337.20,334.95,342.73,343.20,338.33,351.09,354.73,353.35,362.75,340.65,347.34,360.59,356.10,356.43,369.14,357.98,361.44,350.20,352.97,386.60,356.55,393.50,385.91,393.08,403.39,401.32,349.27,359.13,354.73,357.26,356.60,348.03,354.27,343.88,346.27,360.12,336.88,355.45,343.29,344.99,369.57,363.96,375.12,353.80,347.69,361.80,359.44,368.28,358.59,340.46,388.67,361.86,349.23,342.26,348.27,342.49,334.92,348.03,342.42,332.42,334.09,335.23,360.89,329.76,331.99,345.83,340.48,325.99,323.85,344.50,379.46,356.90,338.11,337.06,335.88,342.99,359.75,365.53,339.62,345.36,326.48,336.49,333.83,355.05,348.87,337.25,333.80,326.72,323.36,308.53,316.32,339.98,337.18,346.09,337.99,348.90,366.89,363.67,378.73,355.66,336.99,325.96,295.56
2015-04-10 21:59:13.702000,L8,,,,,,,,,,,,,,,,,,,,,257.91,271.52,306.19,,,,,,,,,,,,,,255.89,257.16,268.13,273.15,257.70,262.63,245.46,235.80,216.97,201.54,170.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.14,230.46,261.51,278.54,278.29,273.19,271.80,,
2015-05-12 21:58:53.078000,L8,449.60,370.49,410.68,452.45,424.62,466.46,428.65,432.39,417.20,417.69,413.76,462.18,381.77,462.14,471.60,478.93,450.08,420.39,448.09,408.59,499.74,508.79,495.80,517.60,511.74,494.49,486.76,491.39,416.90,477.44,483.25,491.04,500.04,497.47,488.19,488.91,472.99,491.03,491.17,487.82,480.14,469.51,472.76,412.83,403.13,445.20,452.26,457.25,460.66,447.88,466.37,453.51,396.76,388.29,386.88,398.75,384.84,396.98,460.18,454.28,451.71,453.18,454.17,413.35,372.49,405.76,405.32,385.49,417.88,366.54,367.82,343.50,355.61,355.73,362.34,390.48,371.40,377.76,409.54,383.42,370.72,371.78,380.55,414.55,377.40,376.84,378.54,385.26,372.50,401.34,385.65,395.25,348.71,401.05,483.76,468.16,493.36,480.98,487.90,427.41,482.28,443.16,388.08,469.14,338.79,463.57
