dates,satname,nzd0376-0000,nzd0376-0001,nzd0376-0002,nzd0376-0003,nzd0376-0004,nzd0376-0005,nzd0376-0006,nzd0376-0007,nzd0376-0008,nzd0376-0009,nzd0376-0010,nzd0376-0011,nzd0376-0012,nzd0376-0013,nzd0376-0014,nzd0376-0015,nzd0376-0016,nzd0376-0017,nzd0376-0018,nzd0376-0019,nzd0376-0020,nzd0376-0021,nzd0376-0022,nzd0376-0023,nzd0376-0024,nzd0376-0025,nzd0376-0026,nzd0376-0027,nzd0376-0028,nzd0376-0029,nzd0376-0030,nzd0376-0031,nzd0376-0032,nzd0376-0033,nzd0376-0034,nzd0376-0035,nzd0376-0036,nzd0376-0037,nzd0376-0038,nzd0376-0039,nzd0376-0040,nzd0376-0041,nzd0376-0042,nzd0376-0043,nzd0376-0044,nzd0376-0045,nzd0376-0046,nzd0376-0047
2006-08-21 22:06:55.521000,L5,424.01,279.80,284.40,289.49,266.44,261.54,262.94,254.03,259.20,268.13,271.33,277.34,277.51,271.18,286.54,285.58,278.59,287.72,283.49,283.33,281.69,275.47,268.77,277.82,288.93,302.90,302.22,288.52,280.36,274.93,272.62,259.91,248.88,265.13,261.38,251.12,263.80,265.06,286.61,265.56,273.18,279.88,282.78,269.09,242.19,234.66,232.86,243.39
2006-08-28 22:13:11.682000,L5,360.50,242.93,281.93,283.63,269.28,271.88,272.43,270.90,271.75,265.64,271.40,273.94,263.52,261.22,283.52,298.83,292.02,303.78,303.28,304.67,298.44,286.14,267.56,279.85,280.36,291.96,287.87,281.11,287.44,286.77,279.43,274.50,267.27,283.88,283.64,259.37,269.47,259.84,268.79,250.44,265.25,281.65,282.86,270.82,243.13,237.55,232.68,234.01
2006-09-13 22:13:23.482000,L5,306.56,249.53,275.21,273.25,256.48,260.81,260.38,260.24,275.53,285.86,291.67,291.68,282.05,272.53,310.33,282.08,278.63,291.15,292.21,295.69,286.72,287.43,291.63,297.89,303.27,308.66,304.04,298.97,268.06,271.53,261.39,256.93,252.07,266.15,255.43,278.14,284.20,285.43,287.68,274.79,287.27,276.58,267.95,252.26,214.96,205.56,205.41,199.06
2006-10-08 22:07:29.137000,L5,510.94,350.45,352.12,302.99,287.96,282.85,285.33,266.03,272.01,274.16,286.22,284.58,277.24,275.59,308.22,298.80,293.23,299.91,306.59,307.25,297.73,293.53,284.73,295.59,298.45,304.00,299.68,296.61,289.34,285.07,282.49,279.13,261.96,272.72,267.26,264.06,277.23,270.02,285.50,268.66,287.64,298.31,293.70,277.38,258.27,254.63,267.35,264.11
2006-10-24 22:07:38.411000,L5,372.98,278.12,301.74,291.92,266.47,272.50,277.02,269.69,281.54,288.43,291.81,296.66,284.36,283.35,309.80,300.57,295.79,304.64,312.37,310.59,303.93,297.78,298.64,310.87,314.38,312.85,310.86,302.33,294.61,286.82,278.96,272.51,255.64,276.35,277.84,281.38,288.77,284.12,295.12,281.22,289.09,298.65,296.96,276.77,257.39,261.68,270.59,283.20
2007-02-04 22:14:33.490000,L5,321.82,243.85,288.52,288.22,263.63,263.81,275.83,268.85,256.80,265.23,274.91,271.20,267.62,260.24,292.75,297.75,293.38,306.51,311.02,312.58,305.10,286.85,271.31,285.59,288.16,290.28,288.28,279.13,289.29,283.70,276.39,273.23,267.70,278.52,263.03,255.33,268.06,258.04,266.94,255.80,265.60,285.91,285.67,271.53,243.47,235.82,237.49,237.95
2007-02-13 22:08:23.117000,L5,403.70,300.12,307.07,296.53,278.43,287.51,298.77,295.92,298.56,304.87,307.09,302.03,281.71,283.78,312.22,298.33,301.41,315.38,326.11,334.47,324.76,330.33,327.13,325.94,337.82,321.36,306.05,289.82,286.67,286.83,283.26,282.97,289.22,291.57,299.41,296.06,303.40,298.09,292.63,283.68,288.16,305.77,296.97,292.35,268.74,296.20,312.31,355.16
2007-09-09 22:06:33.244000,L5,408.67,281.08,284.53,284.72,263.80,264.42,271.18,268.15,272.95,278.63,286.36,278.30,277.97,282.68,301.86,286.23,286.24,292.59,299.14,298.29,297.31,293.79,295.52,301.24,295.20,307.46,301.66,293.23,276.45,275.45,270.66,266.18,260.05,273.40,270.03,270.38,283.30,270.86,287.31,272.01,279.06,278.99,285.02,270.34,255.48,261.73,284.91,285.22
2007-10-02 22:12:30.868000,L5,382.18,285.11,288.12,283.66,268.72,262.15,271.87,269.18,298.24,298.32,302.98,300.74,302.63,294.62,305.92,295.51,292.22,301.90,300.00,314.83,306.44,313.46,323.49,311.14,323.25,325.54,324.84,313.94,286.36,286.62,274.21,267.68,268.91,287.47,288.78,296.68,302.76,286.93,298.80,292.22,309.97,289.29,284.45,269.52,264.30,236.71,277.44,285.49
2009-01-24 22:04:54.778000,L5,336.26,272.23,281.34,274.23,251.27,254.62,264.14,267.34,285.29,292.66,296.81,296.18,295.30,293.80,310.17,284.73,278.82,287.62,290.80,294.27,288.83,294.15,290.21,296.13,299.82,306.27,304.30,296.19,277.86,271.17,263.93,263.40,261.45,272.15,280.05,283.79,287.37,282.49,290.85,285.66,289.72,284.32,283.58,270.49,252.10,253.40,285.12,317.76
2009-02-09 22:05:19.855000,L5,368.42,280.31,299.88,278.99,262.35,264.78,274.24,269.72,279.81,290.47,292.95,291.33,281.59,286.95,307.46,292.12,281.82,293.67,295.24,308.41,298.95,296.98,295.97,297.43,296.22,299.90,293.69,288.15,281.96,274.00,271.71,273.30,274.31,279.78,279.52,275.90,284.95,279.26,283.60,279.78,284.23,293.88,292.78,279.26,262.62,277.51,303.45,312.75
2010-02-21 22:04:20.664000,L5,384.60,253.21,271.40,259.30,250.89,248.41,259.78,258.36,263.44,268.74,272.43,269.38,269.06,262.35,285.93,274.93,267.74,277.76,282.35,281.22,277.33,275.01,263.97,272.27,272.64,282.49,274.50,272.73,254.11,254.68,253.26,251.69,252.94,258.16,260.38,260.03,263.91,250.91,258.46,257.62,265.54,267.12,272.85,268.45,244.63,239.25,249.27,254.82
2010-12-29 22:09:29.646000,L5,363.93,259.53,288.32,274.30,259.77,254.29,265.13,257.05,255.04,269.88,274.96,275.55,270.66,272.11,299.55,283.85,280.24,286.41,287.74,288.78,278.42,274.21,263.19,269.26,276.00,280.58,284.96,285.20,270.38,263.56,254.85,259.45,256.85,256.17,252.49,260.59,266.15,262.73,259.28,262.34,272.39,281.11,283.61,270.42,246.50,250.07,264.65,264.13
2011-01-07 22:03:20.155000,L5,396.64,308.60,345.12,319.87,268.15,286.82,283.37,292.32,290.45,308.52,306.11,309.21,301.81,290.94,311.01,298.37,287.29,290.97,296.23,299.46,305.81,295.65,303.13,304.69,309.92,305.75,300.82,287.70,290.67,283.20,287.56,279.51,272.82,291.09,288.37,283.87,296.76,290.48,300.87,296.86,285.14,295.46,307.00,291.56,292.52,276.31,335.27,366.46
2011-01-23 22:03:20.850000,L5,372.15,252.19,281.67,269.69,254.60,254.13,266.43,264.60,272.51,275.34,281.92,280.10,277.01,271.76,294.23,282.61,273.98,287.15,288.47,285.92,281.32,278.76,269.58,275.16,280.71,283.78,284.23,280.84,266.08,262.02,253.81,255.46,252.52,258.23,261.22,264.88,273.45,264.88,263.94,268.43,274.09,282.85,281.31,272.82,249.36,250.71,262.08,265.84
2011-02-08 22:03:23.241000,L5,378.43,269.04,290.46,286.71,266.89,257.30,274.69,271.32,288.13,293.76,305.16,297.42,313.82,371.52,338.84,287.64,280.81,291.89,284.66,275.15,281.06,294.86,285.27,298.68,300.42,309.68,304.85,289.42,276.72,278.67,319.15,372.51,407.79,452.04,362.40,281.10,298.55,282.00,302.01,302.86,285.21,286.91,309.22,283.16,255.80,263.50,272.87,287.84
2011-02-15 22:09:34.535000,L5,314.69,268.97,288.90,267.16,250.13,251.83,261.26,257.66,264.35,288.54,293.79,292.53,287.75,282.42,312.94,282.26,270.19,284.17,287.70,286.00,282.18,278.00,279.52,287.20,291.79,294.86,295.69,293.99,266.81,258.80,259.95,259.69,254.16,261.19,263.28,279.01,284.76,276.33,283.36,279.56,286.80,291.60,276.42,266.88,244.14,244.85,259.94,266.69
2011-03-12 22:03:19.303000,L5,392.04,254.94,274.21,267.54,251.37,249.98,259.49,258.11,257.33,269.12,277.20,274.28,270.96,269.49,291.16,278.12,271.30,282.14,284.79,279.49,276.33,270.61,264.14,267.31,275.60,277.39,278.54,274.58,259.94,257.20,250.30,251.86,251.78,254.18,254.29,260.23,266.81,261.08,255.51,260.01,266.46,274.37,275.75,265.30,242.21,244.50,260.34,264.54
2013-05-11 22:21:31.047000,L8,537.42,308.18,283.03,287.14,268.48,265.44,268.43,265.43,267.26,274.37,280.80,324.39,325.47,328.52,334.11,277.16,270.03,280.52,280.40,278.68,273.30,274.92,274.35,265.99,280.89,292.33,288.51,282.55,274.15,268.07,267.22,258.74,256.11,259.98,266.63,262.83,270.37,268.09,271.80,267.65,274.00,283.38,282.63,274.79,264.17,266.12,281.73,296.91
2013-05-27 22:21:38.875000,L8,544.83,315.63,328.39,316.02,296.00,260.75,299.29,309.40,311.71,318.35,286.47,271.55,274.97,274.17,280.91,269.41,264.10,276.72,280.70,273.03,272.63,271.32,287.36,301.25,318.50,291.06,286.68,284.01,277.41,276.42,269.35,264.91,279.46,300.86,310.66,328.61,343.86,345.43,336.67,386.79,406.09,408.89,403.16,329.98,365.59,328.69,433.24,494.62
2013-06-05 22:15:27.079000,L8,360.67,232.79,223.42,239.72,216.38,217.01,227.74,206.55,,,,,,,,221.83,217.47,224.75,229.26,227.98,191.18,178.93,,,,254.04,254.96,241.07,234.80,230.28,202.88,215.12,202.65,164.67,,,,,,,,,,,,,,
2013-06-28 22:21:33.030000,L8,436.66,238.13,229.03,237.70,231.32,225.98,232.82,219.53,201.23,220.01,225.97,233.40,227.38,219.42,,230.69,225.46,234.78,237.72,238.54,218.99,227.14,221.59,221.96,,256.13,263.05,246.83,237.74,231.19,202.01,220.12,207.58,207.49,,,,,,,,,,,,,,
2013-07-14 22:21:34.493000,L8,,497.65,485.10,425.61,365.40,297.13,285.14,269.22,266.88,273.62,278.86,274.55,272.72,271.33,283.07,271.64,265.48,274.97,276.50,274.61,266.14,363.13,399.47,419.36,440.91,439.44,289.67,477.58,479.66,472.32,464.67,462.75,262.21,261.29,262.69,266.14,271.61,268.71,269.26,271.07,279.14,286.31,292.22,277.40,267.50,272.16,286.22,298.55
2013-07-23 22:15:22.744000,L8,350.19,245.84,231.79,239.02,231.35,222.92,229.06,224.89,209.00,223.32,233.64,234.69,227.55,229.24,,233.12,231.46,239.41,238.92,225.25,182.60,,,,,256.61,261.49,244.88,232.41,229.35,,,,,,,,,,,,,,,,,,
2013-09-16 22:21:33.422000,L8,537.80,321.19,286.40,284.03,265.99,269.45,274.46,268.89,266.42,274.37,281.83,273.82,277.30,272.80,285.53,274.81,268.02,279.26,280.95,278.42,273.39,274.80,272.26,268.53,279.71,293.52,289.67,282.80,269.92,265.64,258.71,258.74,257.71,258.68,261.09,264.69,273.13,269.12,269.41,268.97,272.03,281.74,278.46,273.52,259.70,264.53,281.90,299.65
2013-10-18 22:21:25.531000,L8,555.54,302.34,299.78,295.37,266.18,266.78,276.82,272.48,273.23,279.14,306.21,299.42,293.29,289.10,286.41,274.93,270.26,287.27,326.71,292.02,307.04,302.96,306.08,275.23,282.25,294.09,289.98,289.50,292.54,283.48,286.62,269.14,279.83,266.07,265.62,260.19,267.43,267.39,270.11,266.80,268.91,282.81,285.28,278.40,275.12,304.68,374.57,278.49
2013-11-12 22:15:08.029000,L8,478.89,305.49,292.90,296.67,271.99,271.79,276.60,269.24,271.59,278.68,289.51,287.58,282.92,285.75,302.86,284.65,281.94,291.83,296.16,294.15,286.53,283.17,280.08,271.71,290.90,489.16,474.13,478.87,485.14,487.28,493.15,519.42,519.35,271.15,516.92,542.43,509.13,524.30,276.75,276.48,280.76,285.49,290.17,284.86,272.50,279.91,300.60,309.31
2013-12-14 22:14:57.422000,L8,427.13,301.23,291.43,291.27,266.73,268.04,271.69,267.75,276.47,276.80,288.31,323.97,315.72,282.49,346.08,321.78,331.10,287.46,292.78,290.05,285.33,280.27,278.61,273.47,286.54,294.58,292.00,284.73,276.85,270.41,266.03,265.36,265.97,265.02,267.87,272.27,281.15,274.45,276.49,273.47,279.89,286.25,285.66,283.39,267.87,271.88,284.88,306.95
2013-12-21 22:21:03.131000,L8,,,,,,,207.09,239.46,235.42,236.81,249.55,254.29,247.25,250.65,250.08,234.02,237.50,224.04,184.14,,,,,,184.12,265.20,266.18,262.68,249.54,237.71,225.49,232.21,230.80,234.01,234.74,236.28,238.53,,,248.01,248.07,260.90,259.36,248.93,233.36,,,
2014-02-07 22:20:33.142000,L8,478.68,314.37,287.55,294.68,270.30,271.26,271.75,267.76,271.10,276.34,280.80,278.56,277.30,277.46,293.16,284.34,279.13,289.68,289.93,291.72,283.58,285.90,282.30,282.93,289.21,301.11,293.73,287.84,276.98,269.97,265.41,265.24,266.14,270.18,269.17,273.80,279.82,272.55,282.01,276.30,278.65,286.35,288.69,281.55,267.45,275.64,296.34,317.85
2014-02-16 22:14:14.638000,L8,477.55,313.49,293.64,289.35,269.73,270.18,271.23,268.13,272.68,276.66,281.30,279.56,276.58,276.85,294.06,281.99,274.88,285.62,286.73,287.60,283.71,280.73,280.63,279.58,288.01,294.93,291.33,284.57,273.61,268.93,265.19,264.74,265.72,264.43,267.46,270.73,278.35,271.60,278.52,275.27,277.81,285.73,286.63,280.63,266.57,272.22,289.03,309.91
2014-03-20 22:13:49.616000,L8,537.44,326.49,289.03,292.42,272.27,271.45,271.54,269.33,274.20,280.23,285.99,279.34,278.84,277.86,291.59,279.15,274.58,283.00,289.82,285.27,280.27,283.01,278.44,538.56,536.10,534.54,527.95,289.30,277.68,275.83,268.60,263.52,265.52,266.23,268.10,271.45,279.67,273.62,280.70,278.30,281.17,288.76,291.24,284.42,269.30,275.27,288.63,290.24
2014-05-14 22:19:08.687000,L8,474.67,309.02,273.34,280.40,265.82,282.46,260.63,262.55,260.63,272.02,265.62,271.31,275.59,263.43,276.00,264.47,260.61,270.17,269.47,267.00,260.70,262.09,266.88,252.66,272.33,286.09,286.26,280.47,270.86,271.70,276.95,292.80,292.14,244.36,266.63,277.40,291.83,259.13,274.48,262.96,269.54,270.72,271.46,265.59,256.55,255.66,268.17,275.22
2014-05-30 22:19:10.974000,L8,,321.94,282.47,414.46,328.51,294.68,310.38,307.09,299.30,350.30,346.11,315.85,339.19,343.14,357.71,346.17,264.89,272.92,276.33,272.20,266.43,268.82,270.15,266.00,271.58,282.16,283.53,276.24,265.53,263.80,252.70,255.17,251.96,250.85,253.76,255.57,265.92,258.97,267.15,260.01,265.74,272.79,273.47,272.07,258.33,263.06,278.06,287.26
2014-07-26 22:13:18.997000,L8,359.05,231.17,224.58,240.58,225.21,222.53,233.92,220.16,208.12,220.33,216.09,256.82,251.71,248.22,192.47,243.18,236.48,247.93,251.94,243.23,241.15,237.14,238.98,235.37,232.15,267.11,265.99,255.37,251.43,241.54,231.94,233.40,233.41,215.59,,,,,,,,,,,,,,
2014-08-27 22:13:29.246000,L8,523.00,343.13,281.16,317.28,313.51,343.69,334.95,313.73,264.39,297.56,327.75,320.76,274.45,266.28,283.13,265.10,263.59,275.36,283.04,282.17,267.27,272.66,265.13,261.73,271.66,294.44,280.96,295.65,288.60,256.42,242.87,248.28,252.60,245.38,233.94,265.75,259.21,252.32,241.23,243.98,259.92,258.57,,,,,268.08,265.42
2014-09-03 22:19:42.686000,L8,508.93,317.03,291.18,292.69,270.94,270.03,274.12,269.17,270.41,276.28,280.52,275.33,277.21,276.32,290.83,276.11,274.17,281.19,287.08,283.04,277.67,276.06,275.45,276.97,285.90,295.33,292.74,296.85,286.81,277.05,268.99,266.06,265.83,265.11,268.50,269.36,278.53,270.31,278.46,276.82,281.48,285.78,287.18,276.23,265.27,267.19,293.54,324.56
2014-09-28 22:13:32.732000,L8,510.93,315.36,286.72,293.54,270.16,268.80,275.10,270.05,273.87,278.17,281.77,289.77,279.29,277.12,291.65,279.92,272.48,282.52,287.48,288.58,283.62,279.67,276.96,271.94,496.38,499.40,495.56,493.77,494.98,484.27,436.64,425.65,427.86,495.18,505.41,269.71,279.82,321.81,350.94,357.31,283.69,288.52,291.70,286.56,273.44,283.08,297.54,330.02
2014-10-14 22:13:38.532000,L8,474.52,315.59,286.92,291.90,271.93,271.21,272.01,429.93,437.43,443.48,445.00,446.18,438.44,274.27,286.61,275.18,269.35,277.64,282.81,283.59,284.07,281.70,275.01,277.38,287.12,301.84,297.10,289.25,278.97,270.76,266.19,261.27,264.66,261.76,370.05,359.65,369.84,365.32,368.33,272.14,276.81,283.91,285.93,276.92,266.72,270.76,293.52,306.29
2014-11-06 22:19:49.237000,L8,519.29,339.66,365.19,328.54,320.90,298.29,297.82,295.72,297.66,315.32,292.07,280.71,284.56,285.35,303.09,298.25,285.51,290.37,295.84,306.61,293.13,306.31,324.88,348.05,353.77,355.63,348.83,317.61,318.21,310.82,286.88,279.98,286.15,282.09,289.79,294.01,295.28,288.75,307.63,306.39,295.31,316.48,317.56,305.46,282.59,286.96,332.45,396.96
2014-11-15 22:13:37.425000,L8,473.03,314.36,285.63,288.96,266.12,267.03,271.44,267.77,269.55,275.03,280.14,273.85,276.67,274.03,289.84,279.40,275.61,284.06,285.33,278.75,275.40,284.72,287.03,288.17,297.18,301.53,301.42,285.33,273.42,268.32,262.09,344.58,337.93,356.68,363.03,368.23,374.23,367.90,380.74,371.75,364.76,373.98,387.16,374.50,261.00,269.67,278.94,280.86
2014-12-01 22:13:36.144000,L8,455.74,301.90,286.52,287.93,271.59,270.10,272.02,268.96,273.13,278.96,324.55,340.03,346.61,342.84,355.70,278.67,273.34,281.32,288.87,284.78,278.45,279.83,275.28,274.72,297.06,297.51,299.15,287.65,274.11,273.51,269.84,269.42,270.93,262.00,271.73,271.87,280.44,272.75,278.28,277.99,281.27,287.11,289.70,280.12,265.36,270.99,277.75,279.43
2015-01-25 22:19:32.598000,L8,484.00,298.47,286.08,298.31,275.32,273.69,275.07,268.02,269.83,275.12,278.62,274.17,274.40,274.68,288.76,274.27,269.08,276.82,281.89,282.84,277.02,280.04,275.77,282.77,295.90,305.05,301.66,289.61,282.39,272.64,264.96,262.66,260.31,261.09,264.36,272.76,279.35,272.19,283.27,276.88,278.34,284.69,291.20,279.70,264.82,271.75,289.03,304.04
2015-02-10 22:19:26.793000,L8,498.42,302.36,286.57,300.24,271.36,272.93,275.90,268.87,270.35,274.25,279.45,273.52,274.02,273.45,287.25,273.41,268.95,275.95,281.13,280.05,276.64,278.05,279.59,281.79,291.92,303.81,298.15,293.75,282.76,272.47,265.10,262.45,262.63,262.57,263.94,269.59,278.79,271.34,279.89,277.24,504.54,516.96,534.21,535.61,265.00,271.89,289.57,306.58
2015-02-19 22:13:13.545000,L8,541.22,346.99,371.43,390.44,472.82,506.41,432.71,346.68,344.03,355.15,374.07,406.35,410.09,337.43,348.67,330.47,326.16,342.54,338.56,346.28,337.44,361.43,321.59,372.83,379.65,430.78,519.97,488.25,490.65,392.85,328.46,349.98,363.06,359.61,379.42,437.12,420.72,411.93,349.33,355.59,450.27,461.38,544.65,388.58,521.61,469.15,539.05,484.41
2015-02-26 22:19:22.786000,L8,499.50,309.13,286.96,290.41,274.83,272.32,275.57,268.02,270.49,274.49,277.58,273.78,275.22,271.60,285.88,273.22,265.54,276.24,280.36,281.38,275.52,278.21,278.53,290.84,297.08,301.61,300.91,292.19,281.86,269.62,263.68,261.25,261.15,264.09,263.38,271.67,276.37,271.75,279.84,275.62,276.92,284.42,285.85,276.37,263.85,267.43,290.78,300.22
2015-03-14 22:19:11.321000,L8,514.49,305.67,288.75,290.55,268.20,272.74,275.25,270.23,272.02,274.78,278.13,270.26,267.51,268.17,286.39,271.60,265.40,274.56,281.97,279.26,276.34,276.64,274.66,277.11,287.76,298.53,299.36,291.21,279.96,271.70,267.05,263.95,263.64,267.08,265.96,468.84,489.78,476.40,276.08,272.19,275.90,282.93,285.92,280.37,262.01,270.23,284.84,295.24
2015-04-15 22:18:58.633000,L8,506.52,313.10,280.97,284.80,303.18,303.85,317.85,309.18,320.47,332.69,276.39,269.74,270.00,269.58,313.83,297.36,289.72,449.20,449.69,455.84,495.02,322.26,270.94,269.53,277.05,291.74,288.46,287.12,272.86,268.28,300.28,295.65,282.45,261.82,285.92,292.12,308.07,291.89,310.29,322.04,330.17,334.65,332.49,271.31,256.71,263.35,277.06,286.94
2015-05-26 22:12:28.969000,L8,401.40,255.80,245.60,260.08,241.62,245.44,236.74,236.53,244.57,240.80,235.54,227.61,214.59,189.69,204.45,227.76,221.70,238.78,243.91,234.33,234.53,232.26,235.13,236.22,216.67,255.03,257.33,238.95,228.73,207.86,209.82,223.46,215.83,213.70,207.29,221.25,230.15,231.11,207.88,216.58,231.18,231.17,168.69,238.76,220.89,224.70,,
2015-07-20 22:19:10.496000,L8,441.16,237.80,236.68,246.98,233.07,218.75,199.90,231.38,232.62,233.93,227.82,213.75,199.69,177.10,187.65,217.50,211.58,226.22,227.71,195.94,177.83,,,,,240.32,234.70,212.13,,,,,,,,,,,,,,,,,,,,
2015-08-05 22:19:12.883000,L8,444.29,246.03,247.96,262.06,241.23,245.57,233.07,236.95,228.50,236.91,228.94,232.46,225.07,194.07,198.06,234.75,227.89,244.78,248.59,232.54,231.95,228.83,229.67,231.81,221.33,249.26,254.35,235.68,228.84,212.96,219.29,223.33,227.97,220.38,201.85,194.69,,,,215.47,198.32,227.05,,,,,,
2015-09-06 22:19:26.774000,L8,363.46,233.63,243.06,251.30,233.70,240.31,204.03,227.11,215.62,222.50,220.45,235.34,228.24,196.46,233.64,238.14,234.78,249.95,254.55,246.77,241.18,242.54,236.91,238.74,235.71,269.34,268.30,252.85,247.74,224.95,226.52,235.19,234.32,229.72,216.71,220.23,227.86,224.53,217.69,223.67,232.00,238.95,238.00,230.62,211.60,209.47,,
2015-12-20 22:13:33.327000,L8,473.49,313.13,290.32,285.46,265.59,260.29,258.89,254.31,254.99,259.08,260.53,266.56,259.78,248.33,286.41,270.22,266.05,273.69,281.43,283.65,276.49,280.20,277.79,281.49,290.77,297.03,294.07,289.43,274.81,274.15,266.82,262.14,263.64,262.57,266.00,269.15,274.56,266.73,275.03,270.21,273.58,281.38,283.63,276.25,259.57,270.18,290.54,276.92
2015-12-27 22:19:43.199000,L8,511.95,452.77,457.17,468.30,429.81,467.98,481.07,260.60,301.89,314.98,292.69,271.82,273.72,265.86,290.39,273.75,271.07,281.19,321.83,322.43,311.26,286.25,397.69,393.63,410.37,422.31,303.04,293.28,285.36,277.80,269.78,268.57,265.86,262.85,268.91,279.08,283.08,275.28,282.75,277.37,280.19,285.17,299.06,288.17,273.28,278.96,302.54,325.31
2016-01-05 22:13:29.107000,L8,540.56,475.45,490.10,452.22,451.95,311.83,326.97,319.40,372.57,365.18,398.48,435.74,423.62,419.35,538.68,516.33,466.22,526.63,470.80,458.88,377.43,333.93,329.41,346.22,374.92,388.55,438.41,443.60,481.24,424.07,426.49,479.78,346.75,349.69,367.42,401.70,390.68,407.62,461.84,412.36,489.36,522.28,516.90,512.75,327.25,368.43,390.21,392.14
2016-02-06 22:13:25.747000,L8,553.77,344.22,334.38,319.91,276.41,281.91,289.10,300.40,310.32,286.78,314.25,323.19,319.03,268.71,332.89,281.98,276.85,307.09,296.82,304.32,308.19,322.32,338.08,332.41,321.74,388.43,398.37,411.57,422.82,436.01,429.45,449.32,469.97,462.00,428.23,285.18,296.17,310.43,333.62,327.56,274.50,285.63,328.45,323.38,304.61,328.93,272.68,286.97
2016-02-13 22:19:32.514000,L8,489.70,323.68,288.72,283.44,263.57,259.35,257.44,251.55,251.82,253.00,258.22,260.06,256.74,246.68,282.78,268.58,262.32,271.31,274.13,274.50,267.71,270.94,271.46,274.24,284.23,291.61,289.19,284.38,272.20,266.97,267.42,262.17,264.67,260.78,258.47,262.99,263.77,256.97,268.08,264.92,268.78,280.76,285.68,272.18,263.14,267.92,281.30,267.41
2016-04-17 22:19:09.462000,L8,496.01,333.08,278.19,279.02,259.49,257.63,253.96,248.05,242.29,250.17,242.09,256.59,254.08,240.81,278.11,264.46,261.61,265.13,270.25,270.79,264.58,266.38,267.46,269.28,276.76,287.45,282.22,278.79,267.60,263.96,256.48,256.50,252.17,255.79,250.53,254.37,254.45,252.45,255.75,255.31,259.72,266.96,271.76,262.81,248.42,253.89,265.99,278.62
2016-04-26 22:12:57.053000,L8,387.42,252.99,283.89,310.59,,,,191.98,255.96,256.66,309.07,223.50,242.83,239.00,263.82,255.44,249.64,260.77,265.27,265.88,261.27,262.40,261.65,264.96,271.62,281.27,281.44,273.90,266.57,259.49,248.85,240.24,,,,,,,,,,,,,,,,
2016-06-04 22:19:16.236000,L8,,,,,359.98,494.45,509.11,394.54,317.56,315.12,327.35,287.47,293.33,302.89,374.50,361.77,319.29,326.93,348.73,358.21,346.33,328.24,311.24,306.68,315.47,315.54,318.00,312.70,295.06,270.38,539.19,544.46,482.63,291.78,282.20,279.73,293.07,277.13,291.41,283.20,269.06,285.69,290.80,294.45,256.27,253.99,259.29,270.37
2016-06-13 22:13:06.505000,L8,544.99,347.49,278.21,285.28,264.01,263.40,255.46,249.15,246.08,252.06,239.67,256.38,257.23,246.84,275.46,267.47,259.54,271.89,274.41,272.20,270.81,266.76,269.56,276.92,279.81,289.24,288.70,281.11,273.44,266.62,256.21,256.42,253.83,258.23,251.85,257.12,261.23,255.96,260.37,258.73,260.58,268.53,271.54,264.16,248.77,258.17,279.92,289.43
2016-08-07 22:19:37.341000,L8,510.37,326.55,277.07,282.73,260.57,520.09,528.28,519.08,545.15,539.30,231.67,246.06,248.08,222.55,271.85,264.44,254.56,264.42,269.55,268.18,262.84,265.76,263.77,457.80,457.40,486.15,284.68,278.76,272.47,267.66,257.70,251.80,255.85,260.45,235.15,253.08,245.74,255.16,257.47,247.40,253.73,266.61,274.34,266.21,246.38,249.15,263.57,269.01
2016-09-08 22:19:48.652000,L8,493.09,302.45,276.90,284.56,261.40,256.79,252.28,246.49,236.71,247.20,239.67,252.28,249.41,229.37,276.83,265.11,260.96,269.55,274.97,269.62,263.32,265.64,265.62,271.84,276.46,291.96,287.78,285.85,277.01,267.15,255.43,249.29,254.96,259.02,247.11,254.77,252.95,254.16,253.22,250.33,257.32,264.56,268.77,265.59,249.08,259.08,280.63,315.30
2016-12-29 22:19:49.454000,L8,301.84,231.48,238.53,,,,,,,,,,,,231.96,228.27,229.48,234.96,236.38,,191.03,188.27,228.49,235.61,242.62,256.21,262.35,256.32,245.36,242.56,226.29,209.16,224.69,207.52,,,,,,207.20,220.79,229.47,179.38,212.60,190.77,181.77,194.39,194.92
2017-01-23 22:13:31.167000,L8,472.53,334.56,307.98,301.16,277.73,270.52,273.04,263.81,250.97,259.27,255.81,266.58,262.09,231.28,289.40,276.17,273.82,278.71,284.52,282.94,348.13,360.67,356.15,279.51,289.20,297.14,297.63,287.18,277.55,270.88,269.04,260.29,266.46,264.67,262.89,267.42,266.52,265.28,267.19,258.27,267.50,269.46,270.89,264.09,253.33,261.04,293.72,318.60
2017-02-08 22:13:22.774000,L8,504.49,396.46,358.16,329.01,355.83,363.19,324.20,339.52,329.90,336.72,366.29,384.61,381.14,423.11,436.29,367.66,360.97,422.08,422.27,425.93,382.73,426.51,492.78,493.25,473.21,422.18,412.64,436.94,432.21,433.88,434.71,441.56,329.75,342.46,370.70,367.95,350.68,399.88,465.88,441.68,445.37,379.62,362.25,427.66,361.30,324.10,338.81,349.30
