dates,satname,nzd0124-0000,nzd0124-0001,nzd0124-0002,nzd0124-0003,nzd0124-0004,nzd0124-0005,nzd0124-0006,nzd0124-0007,nzd0124-0008,nzd0124-0009,nzd0124-0010,nzd0124-0011,nzd0124-0012,nzd0124-0013,nzd0124-0014,nzd0124-0015,nzd0124-0016,nzd0124-0017,nzd0124-0018,nzd0124-0019,nzd0124-0020,nzd0124-0021,nzd0124-0022,nzd0124-0023,nzd0124-0024,nzd0124-0025,nzd0124-0026,nzd0124-0027,nzd0124-0028,nzd0124-0029,nzd0124-0030,nzd0124-0031,nzd0124-0032,nzd0124-0033,nzd0124-0034,nzd0124-0035,nzd0124-0036,nzd0124-0037,nzd0124-0038,nzd0124-0039,nzd0124-0040
2005-01-22 21:58:02.481000,L5,,,,,,,,,,,,,,,259.94,341.96,310.06,336.41,334.92,335.54,333.21,314.30,329.41,342.30,344.96,346.12,343.21,352.17,349.12,360.22,371.95,339.92,339.62,337.17,340.68,352.95,337.44,385.55,378.12,370.61,450.07
2005-02-07 21:58:15.209000,L5,,,312.63,358.27,331.53,305.83,,,,374.71,382.54,387.01,362.80,350.76,214.90,252.33,301.94,329.76,319.24,296.19,318.69,247.91,317.87,297.87,292.59,242.29,301.33,349.03,324.86,339.15,340.36,333.45,333.84,333.03,331.69,336.30,337.30,334.81,324.35,316.16,310.41
2005-02-23 21:58:31.621000,L5,326.18,329.37,331.96,322.42,310.78,255.65,316.81,,,,,,,260.76,243.86,232.02,,,,,307.89,281.98,306.83,308.19,304.85,308.91,309.87,305.45,313.18,312.30,297.25,303.02,302.52,302.58,304.26,310.42,305.50,301.87,296.50,279.13,285.03
2005-03-11 21:58:44.158000,L5,324.50,333.88,257.78,328.55,313.72,301.06,326.57,,,,,191.01,220.26,235.43,254.50,248.34,,,,,,283.90,305.91,305.49,300.65,309.50,310.10,312.53,314.57,318.59,304.14,306.79,304.13,306.31,308.64,307.08,300.13,300.99,292.76,281.15,280.72
2005-04-12 21:58:55.193000,L5,319.51,328.72,335.56,324.18,308.72,296.22,218.48,,326.86,338.58,328.28,187.83,233.36,270.42,296.36,243.63,,,,259.54,313.65,291.57,315.75,317.94,311.83,310.27,311.92,312.54,318.90,319.19,304.40,307.92,310.55,317.76,317.78,313.37,309.61,303.24,298.00,283.26,284.63
2005-04-21 21:52:46.920000,L5,330.38,336.16,267.94,332.25,315.78,297.02,322.14,,,,,,219.12,251.74,250.29,246.44,207.02,,,,,281.10,303.99,304.05,303.09,310.11,312.33,312.92,323.64,321.57,307.73,309.53,308.93,307.54,310.35,305.10,302.01,297.28,292.40,279.95,277.31
2005-05-23 21:53:00.685000,L5,312.68,322.40,327.63,314.76,297.06,288.96,323.23,,,,,,,,,,,,,,,266.71,308.85,305.58,302.42,294.41,307.07,308.07,310.16,308.55,292.53,313.27,309.76,308.96,311.86,311.98,301.51,297.92,294.78,280.36,284.37
2005-06-08 21:53:09.034000,L5,320.81,326.93,330.97,322.15,312.40,254.63,319.49,,337.58,336.08,329.08,270.07,250.37,270.25,294.68,233.55,,204.98,215.08,247.00,306.89,277.28,303.37,306.16,303.85,306.04,309.80,307.28,315.47,315.89,302.65,306.26,301.60,302.36,309.37,308.74,302.73,293.99,290.87,277.25,275.31
2005-07-17 21:59:35.576000,L5,320.46,330.88,303.82,309.74,302.01,281.06,299.87,,329.96,336.80,328.34,242.20,226.08,248.38,271.57,226.72,,,,248.34,295.80,271.11,297.56,299.07,293.80,297.89,299.11,297.82,299.13,303.45,282.77,292.35,288.55,292.47,295.40,293.70,290.44,285.53,287.60,270.96,269.51
2005-07-26 21:53:30.504000,L5,306.60,317.24,303.06,253.64,302.05,,,,,,,,,,,,,,,,300.73,273.07,296.16,300.32,290.66,286.01,290.75,282.01,294.37,300.29,279.37,285.86,284.75,286.34,295.37,295.11,293.33,280.66,281.04,267.16,269.77
2005-11-22 22:00:23.113000,L5,232.57,348.56,357.67,354.81,317.07,302.54,325.35,,,,,218.73,227.75,276.42,284.67,268.58,,,,206.09,302.87,289.60,302.88,312.31,316.74,321.76,322.52,324.72,333.49,330.72,317.48,301.09,310.46,310.18,310.54,308.03,302.53,299.99,293.55,285.23,287.18
2006-02-03 21:55:55.062000,L5,327.77,332.76,335.35,327.69,316.78,296.94,321.37,,,271.18,321.34,291.50,225.62,286.55,291.75,240.98,207.94,,,273.60,308.92,290.23,309.85,306.02,308.93,309.26,311.77,311.03,319.56,317.32,305.20,307.73,309.01,309.01,310.05,314.20,306.95,302.29,298.50,283.72,288.07
2006-02-19 21:56:15.936000,L5,238.27,255.88,255.26,247.88,230.53,245.79,323.02,,,,,210.68,224.02,272.77,289.73,251.21,204.04,198.62,217.68,247.32,313.56,292.82,306.47,310.95,307.65,312.90,315.60,315.94,324.02,322.99,308.24,307.09,312.61,309.79,312.03,311.59,306.06,303.80,296.69,285.90,288.30
2006-04-08 21:57:12.628000,L5,248.16,257.06,256.50,250.66,315.83,292.83,317.15,,,,318.20,280.63,234.54,258.85,304.41,246.32,203.44,183.82,216.48,262.19,308.41,284.39,301.04,307.50,300.42,305.26,308.16,308.17,316.84,316.31,301.29,304.19,305.27,304.83,306.23,303.22,297.85,295.04,289.21,276.81,277.12
2006-05-17 22:03:57.969000,L5,249.54,327.74,332.51,323.94,312.92,282.88,305.91,,,,,,217.24,244.70,261.50,225.70,,,,,300.06,281.33,300.36,303.81,299.63,302.84,307.26,306.32,313.81,316.50,296.36,298.64,302.83,302.89,302.30,302.74,298.04,293.54,285.41,273.51,277.14
2006-06-27 21:58:24.681000,L5,,,,,,,,,,,,,,,,,,,,,,269.28,287.22,290.89,290.45,291.07,292.55,296.81,303.23,304.17,282.83,289.26,287.44,286.15,293.96,294.30,288.32,256.48,244.94,260.98,221.19
2006-07-13 21:58:38.362000,L5,,314.85,337.79,318.69,208.41,241.66,318.65,197.21,352.93,347.18,338.30,339.67,325.63,359.92,350.15,334.84,285.12,314.83,345.38,347.03,338.06,330.08,306.77,312.11,332.80,342.25,341.33,348.85,339.60,338.85,339.31,343.09,347.85,340.73,337.35,344.11,350.48,373.70,354.32,318.47,310.61
2006-08-21 22:05:19.629000,L5,308.99,318.62,312.87,,,,,,328.13,328.88,325.83,270.15,,165.70,251.85,224.22,,,,246.92,305.80,278.65,296.15,295.58,292.96,296.11,289.54,288.03,296.84,300.95,281.27,291.09,290.71,291.53,295.99,296.71,293.24,287.21,283.81,270.12,269.58
2006-11-25 22:06:43.926000,L5,449.78,438.72,441.92,445.71,429.57,414.17,442.04,257.31,419.37,417.67,393.11,247.40,286.29,344.20,327.77,233.05,236.04,268.54,260.90,319.63,249.87,268.46,260.60,253.47,317.96,318.93,315.09,313.15,313.29,312.83,299.13,298.70,301.17,296.17,288.77,281.28,270.14,262.48,208.50,236.91,236.28
2006-12-11 22:06:52.177000,L5,300.92,314.63,276.71,186.45,368.04,375.72,391.74,222.20,346.85,374.66,345.38,229.57,308.18,318.39,272.18,260.50,213.82,215.05,219.76,316.90,293.91,296.93,302.13,296.63,292.06,291.37,283.87,285.16,278.91,268.74,257.99,256.60,261.48,256.01,249.05,246.89,244.82,239.67,234.88,237.72,254.85
2007-02-13 22:06:47.368000,L5,297.23,319.74,339.52,337.75,317.81,311.28,223.96,,,,,,,267.89,289.25,251.66,205.71,179.76,215.87,218.51,292.36,280.78,300.63,302.96,296.96,300.57,309.87,314.52,319.45,320.89,310.09,308.98,314.48,312.83,307.77,306.66,297.61,295.71,295.24,279.66,284.18
2007-09-18 21:58:42.182000,L5,326.06,336.99,341.98,337.74,327.20,307.73,322.94,,253.85,341.27,334.89,336.76,276.40,293.81,311.53,275.69,223.84,282.04,246.50,292.44,312.19,294.87,310.43,308.11,314.57,312.14,313.85,314.59,322.56,321.07,309.73,313.15,313.37,313.68,310.78,311.08,307.18,301.89,294.90,284.45,280.62
2008-02-16 22:02:22.163000,L5,235.02,254.42,215.76,260.39,246.14,245.50,331.76,,,,,,286.99,280.80,289.88,244.54,211.83,205.45,219.03,244.79,307.58,297.20,315.99,306.23,306.63,309.18,311.22,314.45,322.45,319.07,306.85,315.03,319.27,317.15,319.69,318.07,312.06,309.10,304.08,291.24,292.61
2008-12-25 21:50:10.387000,L5,232.32,259.77,266.60,230.54,244.16,256.53,324.57,,341.50,315.91,326.96,205.38,246.77,261.08,285.88,234.86,,,,248.34,301.68,290.54,305.40,305.72,297.82,303.69,308.66,313.40,319.20,318.11,308.76,308.40,312.76,314.97,310.32,305.87,301.69,298.57,294.42,281.37,280.87
2009-02-02 21:57:22.411000,L5,328.06,255.03,257.78,245.77,241.77,243.58,330.24,,,,,,,267.55,233.29,232.90,,,,,253.06,207.61,234.80,222.05,306.55,311.33,313.37,313.26,319.12,318.95,,,,,,,,268.39,289.75,274.05,268.17
2010-01-13 21:56:25.416000,L5,324.05,336.41,335.17,341.32,325.74,314.20,330.42,,,,,,,,,,,,,,,264.35,312.73,311.19,307.98,311.33,193.10,318.54,321.71,319.86,313.61,308.63,316.79,319.97,316.89,313.88,311.65,308.68,300.98,293.63,284.93
2010-02-14 21:56:32.865000,L5,327.72,338.77,342.86,347.34,347.92,325.05,344.86,,351.00,354.55,337.84,191.98,276.54,288.12,237.19,258.78,,,,,,299.97,317.87,312.05,307.77,312.58,316.45,317.41,324.86,324.03,315.47,315.55,326.32,324.88,324.88,319.80,318.08,310.43,302.70,294.96,282.75
2010-02-21 22:02:44.773000,L5,242.88,251.97,258.06,228.42,235.73,244.69,322.67,,,342.63,343.74,202.34,250.03,252.72,238.56,234.58,,,,219.10,318.59,293.47,315.72,315.70,309.51,312.71,310.63,303.72,309.45,313.25,302.55,305.21,312.69,311.14,317.75,313.91,313.47,306.98,301.23,285.54,284.40
2010-10-28 21:55:27.339000,L5,335.50,343.06,353.92,364.69,356.69,330.81,359.83,364.19,264.24,334.46,361.07,358.52,323.71,304.49,299.09,281.65,296.94,245.87,286.59,326.15,342.99,326.51,335.18,337.15,330.23,337.72,332.25,334.80,338.92,339.58,339.37,333.75,339.62,340.10,354.99,357.36,334.87,328.17,318.39,305.27,303.98
2010-12-31 21:55:32.560000,L5,334.62,347.93,351.96,357.93,,,,,345.30,352.12,190.03,,259.43,304.69,313.21,268.24,,208.16,212.72,286.10,319.82,317.98,330.51,333.67,324.28,328.54,330.72,330.38,325.94,323.26,321.93,332.25,260.15,301.84,352.94,331.13,330.15,318.54,313.28,301.97,297.23
2011-01-07 22:01:44.406000,L5,332.57,251.06,199.25,247.12,189.91,226.01,332.04,,345.87,342.79,343.93,355.70,,268.49,252.83,256.37,,,,269.02,309.93,295.52,310.94,317.62,309.61,314.31,317.16,319.65,325.20,324.98,315.82,310.77,316.28,319.08,319.02,314.91,311.44,304.56,298.05,291.62,285.43
2011-02-17 21:55:37.006000,L5,328.59,336.15,338.08,343.72,332.93,317.22,210.01,,354.25,346.85,341.43,351.66,291.95,270.40,259.59,255.82,,,,276.77,319.53,299.99,316.42,317.47,310.78,312.76,312.51,316.03,321.82,321.97,316.06,314.12,322.92,323.15,324.43,320.41,316.31,310.00,304.47,290.11,292.24
2011-03-28 22:01:38.376000,L5,324.58,336.64,333.19,338.24,328.81,311.44,329.35,,,,,,,,,,,,,252.84,304.45,284.86,314.47,313.90,309.68,312.44,313.56,315.37,316.30,316.79,306.49,310.58,319.31,317.72,315.78,311.75,312.88,306.63,301.70,284.55,287.56
2011-04-13 22:01:34.017000,L5,318.81,332.83,335.97,334.95,337.04,316.22,333.27,,349.26,346.75,279.34,328.29,285.59,272.42,293.77,256.51,,,,246.51,316.18,291.31,310.75,307.37,303.29,306.06,308.35,310.53,316.06,318.01,314.14,312.91,319.66,321.54,318.73,315.30,312.41,306.27,297.72,283.90,277.66
2011-09-04 22:00:27.603000,L5,321.88,326.82,329.27,335.36,323.60,310.80,326.67,,351.69,347.18,334.85,348.17,275.32,260.42,286.26,244.66,227.44,266.69,231.38,254.25,312.43,287.74,306.38,305.91,301.74,303.83,300.85,302.86,306.39,312.52,302.75,304.87,309.97,309.86,311.79,308.94,306.69,296.86,290.71,272.47,277.40
2013-04-11 22:07:51.092000,L8,315.38,335.95,336.17,330.25,333.09,305.74,357.86,306.62,302.55,348.37,350.36,338.74,297.92,327.17,279.26,287.13,247.76,249.05,262.44,329.70,324.10,315.55,320.14,312.29,316.34,321.06,318.54,324.38,325.02,332.61,326.94,324.30,330.19,330.66,333.57,330.79,324.90,319.51,310.37,301.63,297.58
2013-04-27 22:07:23.594000,L8,326.45,346.19,337.12,360.34,349.15,350.37,445.68,269.77,282.06,364.49,348.03,415.41,298.52,339.19,342.91,319.92,292.86,253.09,269.71,323.70,323.58,316.83,323.30,325.63,314.31,326.18,323.34,327.93,330.89,338.15,323.92,330.81,334.81,334.42,333.94,329.81,321.93,321.65,315.37,300.84,302.28
2013-05-20 22:13:50.559000,L8,307.15,321.35,284.43,320.84,320.52,289.67,320.83,,,,,,,266.61,204.28,,,,,,,290.95,299.59,296.72,295.37,310.54,305.23,314.64,313.20,322.18,320.68,309.23,323.50,322.63,304.09,231.75,238.02,179.75,297.37,196.67,229.94
2013-06-05 22:13:51.261000,L8,251.51,322.42,325.75,320.42,321.88,260.35,323.50,,344.51,333.61,,,,,,,,,,,,249.72,305.92,298.84,294.65,311.79,305.97,316.40,314.06,323.26,321.62,312.30,323.12,321.58,325.00,320.99,314.26,310.18,298.48,290.43,287.94
2013-06-21 22:13:43.313000,L8,249.15,268.68,275.66,271.59,324.60,291.90,327.17,328.49,341.69,332.78,321.83,,,,,,,,,,,295.95,316.63,304.40,301.53,314.86,307.59,318.63,318.89,328.48,323.33,313.41,326.22,325.30,319.82,324.38,309.91,307.77,298.73,187.14,226.33
2013-06-30 22:07:36.163000,L8,252.91,317.88,319.68,311.90,311.34,287.03,315.79,,,,,,,,,,,,,,,283.37,297.98,293.20,291.13,307.40,300.70,310.98,310.37,321.70,318.85,306.33,317.31,246.21,191.58,227.49,237.90,179.08,295.52,203.33,243.55
2013-07-07 22:13:48.209000,L8,307.36,324.59,325.44,323.63,322.37,259.32,343.26,332.09,348.76,311.16,326.09,,,283.02,212.10,182.69,,,,,,297.21,316.86,302.45,299.45,315.52,307.99,317.38,321.03,328.65,323.73,318.46,327.51,326.01,326.63,326.67,319.10,314.79,301.50,293.77,291.72
2013-08-08 22:13:49.700000,L8,305.93,270.61,325.78,326.11,323.20,261.66,325.70,332.10,348.69,338.58,321.51,,,280.18,257.07,204.54,,,,,,292.19,314.23,299.57,298.39,311.62,302.20,317.41,315.71,326.10,321.99,315.35,326.01,323.61,326.02,311.18,319.85,313.29,300.82,194.52,236.99
2013-09-02 22:07:40.639000,L8,303.69,318.76,325.34,322.96,319.63,289.92,312.12,,,,,,,,,,,,,,,285.40,303.67,292.07,292.79,304.82,300.20,311.05,307.45,253.54,232.64,309.02,318.71,318.35,317.71,317.37,311.42,305.96,293.00,197.49,235.20
2013-09-09 22:13:49.699000,L8,312.19,328.33,268.34,256.47,331.89,306.23,350.54,342.58,353.56,348.93,330.85,344.99,289.08,292.76,269.45,241.37,244.79,255.27,258.95,246.66,314.44,311.33,319.15,308.82,310.09,316.54,311.54,322.08,321.28,328.20,325.18,321.25,328.26,327.88,328.66,327.08,322.67,312.56,302.67,293.85,292.40
2013-10-11 22:13:41.596000,L8,323.31,340.51,345.59,358.85,167.44,249.21,241.15,304.04,304.28,362.95,345.94,,,,261.77,241.90,249.97,299.01,265.94,,,,,,,319.42,300.53,325.46,328.08,333.28,329.62,326.83,310.01,329.48,337.84,,,,,301.16,296.73
2013-10-27 22:13:31.854000,L8,241.93,265.72,274.64,259.75,248.78,252.75,241.97,310.53,295.06,346.14,344.79,313.11,,,,,,,,,,245.57,316.04,308.74,310.99,317.75,308.48,326.43,318.04,326.18,322.69,318.47,324.94,324.45,326.63,320.58,317.06,309.54,300.12,291.48,289.12
2013-11-05 22:07:22.900000,L8,239.60,263.67,274.87,261.07,250.75,251.36,240.51,310.00,304.24,346.92,346.73,344.03,236.46,323.40,213.29,241.42,176.66,208.29,213.34,321.81,290.90,205.33,245.43,313.90,313.63,319.58,316.28,325.96,325.57,334.00,329.29,321.98,332.64,331.33,332.35,329.95,325.96,318.18,309.98,296.74,297.88
2013-11-12 22:13:32.202000,L8,317.37,337.83,345.27,354.12,349.12,324.58,363.74,341.41,357.14,349.80,351.05,351.96,310.07,296.46,283.60,246.77,,,255.14,327.38,322.10,298.79,176.58,241.04,272.57,318.97,318.16,325.35,325.51,330.75,326.85,323.01,330.84,330.69,330.88,312.93,252.98,319.56,310.43,297.69,295.22
2013-11-21 22:07:13.797000,L8,,,,,365.53,354.03,381.21,374.62,374.10,368.29,359.61,362.91,346.25,344.35,334.83,260.03,323.18,331.27,336.80,333.49,332.41,319.91,327.14,323.42,323.35,327.03,324.36,329.53,331.33,336.94,330.90,328.76,336.83,336.32,336.93,335.24,328.46,324.11,315.79,302.12,301.40
2013-11-28 22:13:25.971000,L8,329.66,351.29,385.28,390.19,383.97,440.44,436.12,434.02,439.37,428.07,421.48,365.70,356.97,346.86,342.73,331.92,334.09,339.85,339.63,336.92,333.61,322.89,328.91,327.35,327.13,332.18,326.59,332.65,334.93,338.14,334.75,332.75,338.13,342.13,341.03,337.89,332.67,353.48,393.20,308.52,304.83
2013-12-07 22:07:14.870000,L8,231.47,258.16,341.00,352.26,254.08,249.73,224.15,306.39,300.13,346.37,182.60,285.78,199.45,320.79,246.93,245.37,249.92,244.79,258.77,328.22,320.39,317.84,320.79,314.95,317.34,326.32,322.43,326.81,326.80,334.80,330.62,327.86,331.03,334.06,332.53,332.37,327.64,321.85,312.14,308.01,301.61
2013-12-14 22:13:21.591000,L8,235.99,260.77,339.77,345.91,246.01,216.00,237.43,230.96,353.61,343.70,345.25,340.00,165.89,302.57,214.89,244.50,245.19,251.78,260.42,326.13,319.06,315.09,320.27,312.48,312.55,320.38,316.91,324.77,326.97,323.33,328.94,323.28,334.36,330.62,332.92,328.63,319.14,313.23,300.18,296.29,200.17
2013-12-30 22:13:13.343000,L8,481.54,444.37,453.37,446.67,450.91,340.74,413.71,444.07,442.93,424.47,412.67,405.84,396.03,386.72,375.07,372.57,337.84,349.37,345.44,343.32,342.33,327.07,331.69,329.39,328.34,331.74,329.26,334.18,336.64,339.68,336.51,335.79,340.30,340.08,339.43,338.49,334.54,329.34,322.11,307.78,307.44
2014-01-08 22:06:55.162000,L8,385.06,375.70,447.74,451.32,444.11,442.54,437.01,434.63,440.19,428.01,370.95,367.89,363.43,350.87,344.58,361.63,337.63,344.54,344.45,342.87,334.41,321.81,327.09,327.37,325.35,329.66,327.03,330.62,334.57,339.27,332.98,333.59,338.80,339.01,338.75,338.47,334.02,328.82,320.35,307.93,305.78
2014-01-24 22:06:45.554000,L8,233.35,261.44,336.09,341.92,337.98,307.47,237.42,308.80,300.30,339.83,339.84,332.24,247.01,307.07,272.73,244.02,236.96,206.67,254.70,325.63,318.46,314.62,319.43,311.40,310.35,320.09,317.32,322.50,322.85,331.38,328.26,322.59,330.06,330.82,331.07,329.23,324.22,318.43,309.15,301.34,297.59
2014-01-31 22:12:52.806000,L8,193.55,263.20,265.35,260.07,337.35,312.02,203.35,270.15,301.99,347.31,346.22,339.28,290.35,295.34,271.11,242.26,243.54,248.03,214.36,324.56,313.32,313.32,318.93,309.94,311.15,318.87,313.95,323.95,322.67,330.40,327.65,320.69,331.04,330.48,329.58,327.58,324.27,316.37,306.84,298.01,297.61
2014-02-09 22:06:33.299000,L8,314.78,334.03,335.66,344.53,339.83,308.51,361.49,305.85,289.72,343.63,343.03,340.63,294.55,325.35,276.37,245.31,244.62,254.98,261.19,325.90,316.31,313.61,317.57,308.74,302.31,317.88,314.25,322.00,314.62,231.78,188.81,313.16,324.96,323.23,311.05,324.63,313.98,319.80,311.41,301.45,297.34
2014-02-16 22:12:38.819000,L8,243.63,268.65,336.98,343.94,338.24,307.92,239.22,313.01,302.47,342.06,331.90,285.33,237.93,303.87,263.76,244.17,246.57,206.58,207.99,325.08,311.75,315.11,314.51,303.79,304.80,313.72,308.05,323.36,321.27,331.14,328.18,318.09,333.57,330.78,334.02,327.82,320.88,315.72,308.28,301.24,296.55
2014-03-20 22:12:13.789000,L8,245.78,263.71,274.93,261.69,334.65,301.73,359.51,332.04,353.59,343.05,244.40,332.77,238.64,289.06,212.06,242.56,,,,218.25,309.07,312.18,317.90,307.58,307.91,316.81,312.60,322.68,205.01,250.34,166.50,320.05,329.79,329.92,330.75,328.12,323.45,316.74,309.04,296.39,296.26
2014-03-29 22:05:52.007000,L8,320.59,340.52,377.75,369.61,382.50,350.09,375.94,348.71,371.47,367.39,359.65,355.83,340.01,338.20,335.67,289.16,313.10,320.34,335.07,329.02,332.00,316.93,323.06,315.58,314.79,319.82,322.76,325.87,325.47,263.62,270.43,279.77,279.16,352.48,335.96,336.12,393.65,385.85,317.00,301.51,300.12
2014-04-05 22:11:58.702000,L8,317.41,336.24,337.03,343.40,340.18,307.54,361.66,308.43,288.35,309.22,197.46,239.24,296.31,301.48,280.14,246.87,209.60,247.77,264.76,328.12,318.35,313.54,321.34,311.21,311.69,322.79,316.78,323.93,324.03,332.70,327.37,324.36,332.02,330.28,332.00,330.87,323.30,319.70,307.89,302.06,295.45
2014-04-21 22:11:42.175000,L8,313.73,332.44,332.82,333.28,329.93,295.35,315.95,329.70,304.97,336.12,333.05,328.31,,,,,,,,,,311.43,320.15,305.82,307.10,318.68,313.27,320.53,321.13,331.51,324.75,309.66,323.73,319.79,325.74,329.68,322.74,319.77,305.86,190.25,237.90
2014-04-30 22:05:22.578000,L8,242.54,240.24,273.05,259.22,251.66,253.92,239.49,310.97,303.94,310.14,290.36,321.79,286.68,290.26,256.55,239.80,199.57,203.68,211.56,,,311.68,316.99,304.77,305.79,316.97,313.57,319.13,319.65,329.39,324.95,320.44,325.85,327.99,329.01,327.10,321.14,316.23,301.13,297.54,292.97
2014-05-16 22:05:09.831000,L8,,,,,,,,,356.95,349.73,349.13,344.32,342.54,307.11,299.91,285.47,262.81,254.41,266.33,329.13,323.77,316.55,321.53,314.36,316.39,323.02,320.49,323.78,325.57,332.30,327.70,328.80,329.68,331.56,333.28,332.12,325.83,320.50,310.22,303.09,298.62
2014-05-23 22:11:18.694000,L8,325.15,343.10,336.64,348.72,332.32,,373.16,272.76,,357.23,351.14,359.34,,368.83,338.16,294.30,279.59,209.97,214.75,168.97,213.82,280.53,330.90,322.59,314.90,320.66,315.90,328.62,322.60,290.82,340.13,419.14,424.22,338.46,331.43,334.49,329.06,320.17,300.60,310.22,367.08
2014-06-17 22:05:20.950000,L8,304.94,322.62,323.09,320.53,321.20,262.84,317.12,,,,,,,,,,,,,,,285.73,293.54,294.35,293.36,300.28,301.06,310.54,311.52,322.84,317.39,309.71,322.39,318.58,300.98,301.69,300.07,303.52,291.81,,286.66
2014-07-26 22:11:43.162000,L8,309.32,324.95,280.79,315.11,319.07,284.01,,,,330.46,320.69,319.01,,282.37,258.24,181.47,249.78,256.57,259.52,275.05,310.22,299.36,317.72,306.51,306.15,315.45,308.07,321.34,315.66,326.67,323.37,316.90,328.31,329.81,329.01,327.29,321.31,315.48,302.04,296.27,296.01
2014-08-04 22:05:38.545000,L8,303.83,317.43,322.16,321.89,321.88,288.06,328.34,,,,,,,,,,,,,,,,255.57,291.93,291.43,299.60,297.57,309.26,306.62,319.93,316.84,308.38,321.26,319.80,310.71,303.83,300.20,300.19,294.22,287.17,285.87
2014-08-20 22:05:42.763000,L8,305.98,324.16,325.77,319.34,322.14,293.65,333.52,,343.92,334.10,230.82,259.29,235.77,282.46,205.87,,172.78,202.79,205.65,,,,,,,292.96,296.43,299.99,301.10,316.00,318.86,305.87,317.73,322.46,318.94,298.18,290.23,303.19,292.57,285.78,285.32
2014-10-07 22:05:49.968000,L8,306.15,319.85,325.96,326.22,257.82,291.23,320.10,,,,,,,,,,,,,,,279.68,299.04,295.27,292.49,304.36,299.79,312.30,187.92,255.03,169.38,306.52,319.57,319.34,315.97,306.07,306.99,304.04,293.93,285.49,285.14
2014-10-30 22:11:58.859000,L8,313.20,327.23,334.54,339.46,333.49,303.20,350.60,,351.66,336.32,320.84,,,208.74,180.38,238.38,,,,,,,,303.87,302.16,209.56,,299.15,317.24,327.62,324.83,311.11,326.13,328.00,326.77,322.13,317.39,311.03,302.08,290.89,289.88
2014-11-08 22:05:52.173000,L8,228.91,262.66,266.60,256.34,346.44,251.54,365.49,343.25,358.59,309.66,242.24,236.91,236.42,287.81,271.88,241.63,231.98,207.59,255.74,,312.52,311.49,315.64,309.91,310.93,316.68,312.49,321.11,319.95,329.52,324.48,317.99,328.60,328.65,327.72,326.73,317.44,312.33,304.76,293.96,295.47
2014-12-01 22:12:00.318000,L8,237.59,262.47,269.05,255.62,229.81,252.04,238.55,309.61,298.53,340.48,245.14,256.32,,281.76,210.74,240.58,,207.13,251.27,323.86,316.84,313.38,318.52,309.04,311.69,317.88,313.27,322.07,322.96,330.78,325.28,319.93,331.07,329.29,332.56,328.32,321.33,315.64,307.03,298.51,295.50
2014-12-26 22:05:43.117000,L8,314.27,333.29,269.02,258.98,249.25,248.91,238.26,347.55,358.52,339.97,347.56,322.85,,197.87,267.27,248.62,244.42,252.07,262.39,323.71,312.67,311.29,317.00,310.45,312.67,322.30,316.74,321.98,323.90,334.33,328.55,322.27,333.12,332.91,334.31,327.56,325.41,318.51,310.92,302.86,300.27
2015-01-02 22:11:50.958000,L8,388.78,351.85,383.83,378.33,380.46,355.06,378.89,380.72,373.02,366.79,437.46,364.56,342.20,345.43,334.28,329.77,329.04,339.57,337.84,338.31,336.91,388.30,359.38,324.10,324.92,330.05,324.63,335.85,331.31,340.41,338.25,330.36,433.12,493.53,340.47,341.74,337.87,522.59,514.79,,523.74
2015-02-28 22:05:24.487000,L8,314.36,334.01,337.42,343.89,335.92,311.42,363.04,335.39,351.19,338.67,336.13,335.22,290.87,298.86,266.84,243.65,242.01,208.46,257.95,325.67,319.97,314.30,318.80,310.04,310.89,319.67,312.55,320.91,321.73,331.82,326.73,324.99,328.64,331.06,328.79,329.12,274.64,248.82,306.88,299.97,297.32
2015-03-07 22:11:30.209000,L8,320.00,340.20,269.48,254.30,344.23,320.02,371.55,307.97,298.44,307.81,255.97,352.11,,308.52,326.48,248.43,243.03,319.05,326.09,330.26,326.88,317.78,323.69,317.79,319.49,324.07,322.04,326.63,326.63,332.67,330.11,326.91,333.43,335.15,334.77,332.46,325.30,318.59,310.78,297.67,298.92
2015-03-16 22:05:13.611000,L8,317.28,342.51,356.58,354.08,343.70,321.77,371.79,341.47,357.49,353.55,354.13,345.37,307.65,338.30,323.44,243.85,245.68,324.86,324.23,329.25,324.44,316.82,321.71,314.72,315.92,321.18,320.05,323.50,324.30,332.63,326.31,323.69,329.82,330.77,332.53,329.25,322.06,316.51,308.16,295.61,298.09
2015-04-24 22:11:08.401000,L8,309.60,324.22,327.42,326.71,256.15,296.58,349.12,,,,,,,,,,,,,,,294.73,308.37,298.00,293.27,311.24,306.69,315.91,312.44,328.52,322.83,312.89,325.83,325.89,326.44,321.85,310.83,314.02,297.33,195.80,234.15
2015-05-10 22:10:52.487000,L8,310.43,325.94,328.44,328.57,329.77,297.35,328.22,,350.79,330.84,328.05,259.05,,,,,,,,,,310.76,311.43,298.55,299.72,315.07,309.24,317.58,315.01,329.95,324.15,314.20,327.01,327.76,325.27,327.24,313.81,314.12,298.89,187.55,226.30
2015-05-19 22:04:40.718000,L8,308.21,322.52,322.15,273.18,324.07,291.63,320.14,,,,,,,,,,,,,,,290.35,300.49,294.23,293.19,307.26,304.27,313.95,308.89,324.51,320.13,308.60,319.11,324.98,309.10,303.45,311.01,309.28,295.23,290.78,288.38
