dates,satname,nzd0430-0000,nzd0430-0001,nzd0430-0002,nzd0430-0003,nzd0430-0004,nzd0430-0005,nzd0430-0006,nzd0430-0007,nzd0430-0008,nzd0430-0009,nzd0430-0010,nzd0430-0011,nzd0430-0012,nzd0430-0013,nzd0430-0014,nzd0430-0015,nzd0430-0016,nzd0430-0017,nzd0430-0028,nzd0430-0029,nzd0430-0030,nzd0430-0031,nzd0430-0032,nzd0430-0033,nzd0430-0034,nzd0430-0035,nzd0430-0036,nzd0430-0037,nzd0430-0052,nzd0430-0053,nzd0430-0054,nzd0430-0055,nzd0430-0056,nzd0430-0057,nzd0430-0058,nzd0430-0059,nzd0430-0060,nzd0430-0061,nzd0430-0062,nzd0430-0063,nzd0430-0064,nzd0430-0065,nzd0430-0066,nzd0430-0067,nzd0430-0068,nzd0430-0069,nzd0430-0070,nzd0430-0071,nzd0430-0072,nzd0430-0073,nzd0430-0074,nzd0430-0075,nzd0430-0076,nzd0430-0077,nzd0430-0078,nzd0430-0079,nzd0430-0080,nzd0430-0081,nzd0430-0082,nzd0430-0083,nzd0430-0084,nzd0430-0085,nzd0430-0086,nzd0430-0087,nzd0430-0088,nzd0430-0089,nzd0430-0090,nzd0430-0091,nzd0430-0092,nzd0430-0093,nzd0430-0094,nzd0430-0095,nzd0430-0096,nzd0430-0097,nzd0430-0098,nzd0430-0099,nzd0430-0100,nzd0430-0101,nzd0430-0102,nzd0430-0103,nzd0430-0104,nzd0430-0105,nzd0430-0106,nzd0430-0107,nzd0430-0108,nzd0430-0114,nzd0430-0115,nzd0430-0116,nzd0430-0117,nzd0430-0118,nzd0430-0119,nzd0430-0120,nzd0430-0121,nzd0430-0122,nzd0430-0123,nzd0430-0124,nzd0430-0125,nzd0430-0126,nzd0430-0127,nzd0430-0128,nzd0430-0129,nzd0430-0130,nzd0430-0155,nzd0430-0156,nzd0430-0160,nzd0430-0161,nzd0430-0162,nzd0430-0166,nzd0430-0167,nzd0430-0168,nzd0430-0179,nzd0430-0018,nzd0430-0020,nzd0430-0021,nzd0430-0022,nzd0430-0026,nzd0430-0027,nzd0430-0038,nzd0430-0039,nzd0430-0040,nzd0430-0041,nzd0430-0042,nzd0430-0043,nzd0430-0019,nzd0430-0023,nzd0430-0024,nzd0430-0025,nzd0430-0044,nzd0430-0157,nzd0430-0158,nzd0430-0159,nzd0430-0169,nzd0430-0170,nzd0430-0171,nzd0430-0172,nzd0430-0177,nzd0430-0178,nzd0430-0109,nzd0430-0110,nzd0430-0111,nzd0430-0112,nzd0430-0113,nzd0430-0142,nzd0430-0143,nzd0430-0144,nzd0430-0145,nzd0430-0146,nzd0430-0147,nzd0430-0148,nzd0430-0151,nzd0430-0152,nzd0430-0153,nzd0430-0154,nzd0430-0163,nzd0430-0164,nzd0430-0165,nzd0430-0176,nzd0430-0049,nzd0430-0050,nzd0430-0051,nzd0430-0131,nzd0430-0132,nzd0430-0133,nzd0430-0134,nzd0430-0135,nzd0430-0136,nzd0430-0137,nzd0430-0138,nzd0430-0139,nzd0430-0140,nzd0430-0141,nzd0430-0149,nzd0430-0150,nzd0430-0173,nzd0430-0174,nzd0430-0175,nzd0430-0045,nzd0430-0046,nzd0430-0047,nzd0430-0048
2000-08-12 22:04:53.965000,L7,,260.23,241.77,225.72,441.52,430.20,,,,,,,,488.82,497.04,408.64,452.04,515.31,514.98,,,,,,,,,,518.87,517.35,509.81,507.72,506.55,499.25,495.80,496.76,479.99,489.33,490.52,488.13,481.81,468.04,476.45,476.43,470.19,487.67,488.55,433.27,454.96,469.07,480.10,464.69,435.16,479.96,479.71,487.78,486.92,487.33,477.78,480.52,481.29,471.11,469.11,476.34,464.68,471.57,485.09,476.66,469.65,465.08,461.96,468.17,469.83,465.05,476.11,467.34,422.41,459.52,480.58,497.05,499.57,482.29,496.19,485.59,498.51,495.52,497.27,494.93,496.64,494.93,497.45,496.95,496.50,492.15,491.90,265.90,281.96,297.71,505.23,511.61,515.10,522.22,431.78,364.76,423.34,432.86,465.28,504.93,492.92,485.29,314.25,,,,524.64,510.15,522.63,,,,,,,,503.42,514.79,517.70,,352.98,201.64,323.88,484.16,516.06,512.07,517.91,381.78,308.65,495.20,497.94,505.46,491.72,497.50,501.77,497.98,498.85,503.02,513.89,484.92,486.29,390.38,163.70,297.88,375.82,476.89,476.10,445.15,478.03,527.67,523.02,520.48,518.64,518.59,510.59,512.05,506.33,500.72,491.63,496.59,487.48,509.88,499.35,519.52,428.68,520.60,521.70,516.81,,,,
2000-10-08 21:58:00.300000,L7,,145.66,158.81,188.27,223.88,212.75,,,258.55,299.74,480.03,500.59,504.30,507.25,488.41,418.84,467.76,519.62,510.65,527.04,514.16,515.86,515.98,521.77,527.19,,,,,,518.24,521.48,516.98,514.02,520.37,509.65,504.74,504.21,513.75,512.33,499.48,492.98,501.37,508.30,499.01,506.79,503.86,485.08,479.73,487.91,492.37,477.50,486.96,490.60,499.34,506.01,499.62,504.78,485.38,490.78,483.82,488.90,480.91,490.83,487.63,489.90,498.02,496.47,489.84,484.82,485.83,478.59,495.55,487.25,485.90,477.56,439.31,465.05,496.74,499.73,506.16,496.42,504.21,498.85,500.33,509.59,516.86,511.84,514.34,511.62,513.40,516.62,509.95,513.63,514.73,509.36,514.14,512.21,,,,,,,,,,,,,456.22,,,,,,520.89,,,,,,,,,,,,,,,,,,,491.47,460.58,498.07,507.65,512.75,500.21,505.54,,,,,,,,,,,,,,,508.98,,,,,,,,,,,,,,,,,,,,,,,
2000-11-09 21:57:57.236000,L7,,,,,,,,,,,,,,,,,445.86,496.90,465.47,473.24,459.65,455.35,462.76,469.20,474.59,508.32,481.52,478.75,511.50,499.50,487.12,504.83,504.80,478.45,483.71,487.36,481.17,491.97,478.14,468.21,466.50,466.61,457.86,449.18,467.16,486.51,483.87,407.11,403.71,430.38,447.59,428.81,382.79,435.72,363.52,375.54,410.16,376.91,354.40,281.65,322.56,295.83,344.73,320.61,323.11,341.90,293.18,286.50,239.66,253.48,275.54,316.42,329.72,333.17,330.07,320.83,335.78,312.60,271.23,177.10,,219.51,242.78,209.63,164.36,271.74,263.46,226.50,195.98,232.17,231.48,215.79,231.13,202.55,220.61,172.69,,,,,,,342.06,327.55,378.32,317.51,347.36,387.27,251.62,337.06,,529.03,441.33,474.66,470.42,506.12,471.96,474.09,481.01,491.82,520.29,506.76,402.93,265.50,490.59,468.33,358.73,478.07,358.06,328.90,396.19,289.67,293.38,295.04,247.19,300.21,269.68,,,,272.84,233.50,482.99,469.62,469.41,464.00,472.79,474.00,399.06,404.30,340.59,382.01,371.62,416.90,370.35,328.83,323.00,517.21,510.23,510.90,349.49,316.27,371.09,352.37,307.83,383.92,325.84,362.91,331.01,351.67,353.96,357.02,363.67,231.47,347.00,340.36,485.51,451.02,466.09,501.96
2000-11-25 21:57:58.896000,L7,385.04,415.63,423.80,397.10,457.95,,482.44,396.46,319.19,316.50,363.56,344.25,307.47,252.82,234.15,220.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-03 22:04:12.237000,L7,,,,,,,,,,,,493.10,500.28,502.28,487.96,417.64,463.81,521.77,503.27,510.50,521.05,512.62,517.38,520.34,519.36,520.87,,,,527.28,519.17,521.02,517.12,514.49,512.84,508.72,503.97,504.38,503.43,502.66,496.40,488.64,497.10,495.80,498.45,503.03,503.12,483.68,476.49,483.76,490.07,479.20,458.75,485.28,491.47,493.73,495.22,492.61,480.35,487.12,492.13,487.95,491.55,495.46,494.65,484.45,489.92,490.76,477.83,480.84,480.45,473.75,487.51,482.04,490.71,472.50,446.01,470.05,495.20,498.94,497.83,485.81,497.72,497.11,500.47,510.22,509.38,509.61,507.17,504.51,512.68,508.28,503.01,509.46,509.91,506.97,509.83,510.46,510.00,520.88,,,499.88,466.69,503.10,496.42,520.72,504.69,503.73,494.42,463.35,,,515.80,507.11,518.91,516.23,,,,,,,,508.43,524.43,515.93,,478.76,506.63,507.32,505.47,,,,470.87,498.66,503.88,503.25,505.56,506.94,505.45,,,,,,,,520.29,483.57,470.30,496.93,486.40,497.58,462.55,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-25 21:56:04.528000,L7,,,,,,,,,,192.78,162.19,506.50,424.69,402.49,345.57,249.13,,,,,,,,,,,,,,,522.42,520.45,516.39,508.11,505.96,510.40,496.60,499.55,498.68,505.33,491.46,490.84,494.01,500.73,488.21,501.55,509.54,485.41,474.86,484.55,494.23,489.65,467.55,488.14,491.59,500.37,502.10,494.84,485.14,486.77,490.56,489.92,480.06,486.76,483.55,483.60,495.55,491.29,490.13,482.51,479.78,474.71,483.75,476.93,483.05,469.94,526.20,510.54,483.77,518.88,,,,,,,,,,505.89,505.38,507.98,502.57,506.90,507.79,507.09,516.15,512.48,507.84,520.84,,,,,,,,507.86,527.97,,487.55,,,513.54,519.12,515.97,,,,,,,,,515.76,522.93,521.72,,,,,,,,,511.32,493.60,,,,,,,,,,,,,,,,,502.82,502.22,434.84,527.14,,,,,,,,,,,,,,,,,,,,,,,
2001-10-02 22:02:04.420000,L7,286.28,259.33,245.12,345.37,314.63,153.41,315.62,338.76,332.43,342.54,368.68,354.83,332.68,262.04,236.54,203.58,,,,,,,,,,,,,,518.33,519.78,526.67,519.00,511.67,507.31,505.52,501.65,501.21,500.06,502.47,491.85,486.11,494.16,505.72,490.77,502.25,505.11,488.01,475.77,482.44,495.61,487.57,476.55,488.20,496.38,526.18,518.99,513.98,480.89,510.38,511.51,508.10,513.45,508.31,509.07,512.06,516.45,,,,,,,,,497.05,479.90,496.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-14 21:56:17.682000,L7,,,,,,,,,,,,475.94,500.23,521.44,435.75,418.47,464.10,518.40,,,,,,,,,,,,,,527.92,527.43,518.23,522.34,518.25,510.78,507.61,507.01,502.81,498.07,492.26,498.38,503.03,500.48,510.98,514.15,498.03,492.76,486.34,495.81,494.47,475.31,483.78,493.61,500.89,504.09,506.43,492.15,499.67,497.91,503.06,494.72,497.87,505.55,498.35,499.85,498.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.94,482.15,502.80,500.43,505.23,516.36,516.18,517.27,331.96,,,,,,,,,,,,,,,,,,484.46,488.19,503.18,,,,,456.13,378.79,,,,,,,,,,,,,497.49,487.11,474.40,496.72,516.12,508.47,476.77,510.87,,,,,,,,,,,,,,,,497.73,,,,,,,
2001-12-30 21:56:13.010000,L7,445.02,435.50,379.52,388.84,369.92,,,341.00,395.03,455.12,449.33,444.29,411.07,386.29,323.28,213.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-16 21:56:30.006000,L7,,,,,,,,,,,,,474.13,484.84,407.09,410.73,447.55,514.31,,,,,,,,,,,,,,521.53,520.44,513.72,510.86,514.71,501.13,502.56,502.16,502.46,493.34,493.60,494.32,503.19,497.11,499.12,499.50,473.83,472.65,474.81,486.24,480.30,447.16,482.23,484.72,493.16,493.68,496.54,483.17,484.43,486.50,485.94,482.29,485.45,480.45,482.57,494.27,485.58,479.14,479.67,477.57,474.39,486.55,478.38,490.05,469.64,435.93,461.98,497.14,499.06,501.39,490.00,503.82,492.97,505.77,509.30,512.99,517.21,512.43,510.60,514.04,513.94,505.82,501.39,510.79,506.04,505.21,508.28,511.12,517.65,520.72,530.87,458.10,449.84,476.92,487.60,486.11,502.08,497.15,489.01,309.47,,,,,,,,,,,,,,,,,,465.80,468.77,466.28,493.39,526.34,,,425.69,350.23,499.43,499.58,522.71,523.63,508.93,,,,,,,,473.34,473.97,460.33,471.87,491.65,493.37,429.98,489.04,,,,,,,,,,,,,,,506.42,485.36,,,,,,,
2002-03-04 21:56:33.807000,L7,,,,,,,,,,,,,,,,,,296.55,426.81,418.30,,437.76,301.93,459.28,391.08,369.09,438.74,439.66,500.08,394.68,398.14,344.31,355.19,375.31,369.99,378.96,343.03,315.00,311.36,342.03,324.92,370.47,372.43,359.66,348.79,316.95,338.37,329.04,266.88,326.84,323.89,403.65,367.03,,,,506.47,472.64,434.07,366.67,453.91,367.87,358.97,334.45,378.88,391.38,448.46,443.67,183.30,284.17,352.33,345.45,257.56,431.78,417.74,432.41,336.18,296.04,262.67,,,,,,,,,,,,,,,,,,,,,,,285.64,314.00,314.44,285.13,314.91,312.19,364.34,349.30,343.02,200.28,307.20,297.38,254.50,,290.07,477.71,473.13,478.34,473.28,461.68,499.68,444.24,337.59,357.70,457.44,333.42,482.50,275.11,235.47,280.02,418.97,307.47,344.81,346.60,225.99,198.14,,,,,,357.54,418.94,400.54,377.32,336.23,406.98,307.95,339.35,323.05,320.61,183.03,294.31,,233.80,422.37,512.13,507.22,495.23,357.46,307.24,349.05,369.60,297.82,363.46,324.10,348.78,312.25,329.92,341.23,309.96,346.63,339.42,356.36,387.90,483.02,485.20,465.01,485.11
