dates,satname,nzd0433-0000,nzd0433-0001,nzd0433-0002,nzd0433-0003,nzd0433-0004,nzd0433-0005,nzd0433-0006,nzd0433-0007,nzd0433-0008,nzd0433-0009,nzd0433-0010,nzd0433-0011,nzd0433-0012,nzd0433-0013,nzd0433-0014,nzd0433-0015,nzd0433-0016,nzd0433-0050,nzd0433-0051,nzd0433-0052,nzd0433-0053,nzd0433-0054,nzd0433-0055,nzd0433-0056,nzd0433-0057,nzd0433-0058,nzd0433-0059,nzd0433-0060,nzd0433-0061,nzd0433-0062,nzd0433-0063,nzd0433-0064,nzd0433-0065,nzd0433-0066,nzd0433-0067,nzd0433-0049,nzd0433-0017,nzd0433-0018,nzd0433-0019,nzd0433-0020,nzd0433-0021,nzd0433-0022,nzd0433-0023,nzd0433-0024,nzd0433-0025,nzd0433-0026,nzd0433-0027,nzd0433-0028,nzd0433-0029,nzd0433-0030,nzd0433-0031,nzd0433-0032,nzd0433-0033,nzd0433-0034,nzd0433-0035,nzd0433-0036,nzd0433-0037,nzd0433-0038,nzd0433-0039,nzd0433-0040,nzd0433-0041,nzd0433-0042,nzd0433-0043,nzd0433-0044,nzd0433-0045,nzd0433-0046,nzd0433-0047,nzd0433-0048
2014-03-02 22:26:45.220000,L8,286.83,275.71,276.52,275.33,237.85,231.72,235.95,260.30,261.70,258.47,251.91,267.13,268.08,268.68,268.10,268.56,260.74,271.94,275.38,271.78,322.31,326.13,330.69,322.83,276.89,309.68,275.77,276.71,275.63,275.69,273.76,270.77,271.81,269.22,259.93,268.98,258.68,273.60,284.42,292.22,297.32,293.45,305.67,276.78,274.49,268.72,262.87,256.75,250.91,251.13,252.68,260.45,261.01,253.13,254.14,257.88,259.88,263.40,263.98,256.76,257.18,256.38,258.41,260.05,259.36,260.87,264.96,264.40
2014-05-14 22:19:32.642000,L8,260.65,245.01,249.18,236.01,219.43,206.96,204.69,235.80,,,,,,,,,,238.46,246.31,245.49,242.61,248.66,233.96,243.14,237.77,243.03,243.34,237.30,241.75,238.37,243.48,235.93,240.12,245.00,230.98,229.70,,,,,,214.99,227.84,194.19,225.83,220.92,219.77,203.64,188.42,,,,209.84,201.86,207.76,209.01,217.35,220.28,206.83,206.40,210.88,206.28,201.33,202.99,,,,
2014-05-30 22:19:34.937000,L8,269.57,253.80,256.16,238.16,219.08,,,,,,,,,,,,,245.62,242.24,186.60,184.00,246.86,244.77,250.47,249.73,253.00,252.12,250.42,252.24,248.78,253.18,247.82,248.37,244.51,241.74,241.67,,,227.76,230.38,237.47,223.96,234.25,206.65,232.85,232.98,230.65,219.31,206.34,,,,215.61,211.85,212.39,213.00,213.50,216.28,209.55,208.76,212.07,205.86,205.35,222.76,215.05,227.24,242.75,244.03
2014-07-01 22:19:46.174000,L8,284.72,269.66,269.30,256.13,240.83,225.94,231.59,250.14,249.50,250.08,242.51,201.73,224.03,231.18,233.41,215.48,227.68,253.12,255.97,252.33,253.30,256.45,253.23,255.47,259.19,261.43,258.72,262.90,261.72,257.12,260.00,256.32,257.50,255.30,250.89,249.26,233.04,232.37,241.28,248.41,255.45,239.71,248.74,252.11,251.67,245.84,244.48,225.26,223.88,217.56,218.55,210.73,223.52,207.14,211.41,223.17,212.82,217.12,209.38,205.72,209.61,202.62,203.94,225.20,216.66,235.96,249.11,250.43
2014-07-17 22:19:52.017000,L8,264.92,257.58,259.01,244.82,227.95,212.48,218.46,243.67,245.61,243.58,235.13,188.90,203.17,208.12,224.67,196.44,191.31,246.25,249.72,248.99,247.33,250.20,245.53,250.86,251.14,255.13,252.24,256.03,254.14,249.79,254.61,249.48,251.15,248.69,242.85,242.91,,,,,,,189.96,192.50,224.99,232.16,220.52,193.84,,,,,,,,,,,,,,,,,,,242.50,243.93
2014-09-03 22:20:06.649000,L8,308.27,279.21,282.25,272.81,262.94,250.96,254.27,267.31,282.41,281.15,253.27,247.08,256.71,255.16,252.57,244.58,244.14,276.18,279.58,277.00,276.16,276.46,276.31,278.33,281.07,280.75,279.61,282.54,279.65,281.11,279.21,275.57,275.23,273.78,267.37,272.34,245.31,250.79,256.59,265.11,264.24,265.73,274.34,274.91,278.80,273.26,267.94,263.05,255.81,259.90,255.42,267.77,260.41,257.10,256.80,258.86,261.80,266.16,266.33,259.60,258.25,256.38,256.73,260.51,260.71,263.41,270.36,267.96
2014-09-19 22:20:06.551000,L8,294.36,279.43,277.30,266.62,261.84,270.34,280.50,296.51,301.60,308.58,300.48,257.51,266.50,281.91,281.26,278.62,270.97,325.32,325.80,319.99,314.86,326.16,331.50,328.08,330.74,312.16,323.62,319.50,271.75,334.11,329.60,299.67,318.03,321.93,313.30,324.65,267.66,269.44,283.38,274.68,278.47,281.75,295.99,296.19,305.02,311.48,311.94,321.44,307.68,305.96,301.10,310.28,309.74,296.66,308.01,306.87,324.33,320.77,329.83,325.76,309.44,313.89,325.03,329.62,314.03,317.86,328.46,310.61
2014-10-21 22:20:13.482000,L8,277.39,264.42,264.95,253.94,245.69,254.77,264.14,285.19,272.12,261.65,240.60,241.44,254.64,253.84,249.43,271.72,243.44,273.31,274.95,272.43,270.82,272.56,272.25,274.36,277.09,277.80,277.75,278.40,277.43,277.31,276.11,272.81,274.16,272.60,263.30,270.19,244.65,258.36,265.44,271.79,267.56,267.46,282.51,286.50,298.58,281.09,266.42,257.54,247.72,250.93,249.55,258.74,255.05,253.19,255.10,255.80,260.20,259.71,257.86,258.68,257.98,254.47,259.73,261.38,261.10,262.51,266.93,267.42
2014-11-06 22:20:13.200000,L8,,,,222.95,198.81,198.38,203.75,235.31,234.64,210.74,196.66,171.17,211.71,213.14,215.02,201.25,208.92,232.73,244.60,235.41,241.79,242.79,240.85,178.06,244.06,244.06,242.53,247.54,233.79,244.88,240.94,243.78,238.41,241.50,222.08,240.09,206.24,211.01,218.88,227.65,227.84,224.88,230.33,234.08,241.41,237.86,237.28,230.93,199.71,,,224.71,222.24,223.89,229.34,229.91,233.77,233.00,227.06,230.86,230.96,228.57,230.81,231.19,235.21,235.95,234.96,241.48
2014-12-24 22:20:05.791000,L8,284.24,270.32,268.18,263.92,246.42,242.33,240.26,263.90,271.26,265.46,245.53,244.23,255.62,257.59,253.61,247.72,244.66,274.91,275.12,273.92,271.33,272.14,273.09,274.23,279.52,276.69,277.74,278.02,277.89,276.84,275.91,271.87,271.64,273.06,261.53,269.50,242.78,245.74,249.42,256.61,256.45,251.60,259.71,263.74,267.91,271.95,266.90,268.28,250.99,251.41,251.38,257.17,258.45,254.30,257.66,259.14,263.11,265.42,262.64,262.94,260.14,261.70,260.98,264.41,262.76,264.27,265.88,270.15
2014-12-31 22:26:11.523000,L8,329.06,273.89,288.38,262.00,254.15,243.53,264.26,297.28,292.70,289.43,305.12,274.81,257.60,259.85,263.57,251.31,244.89,276.33,279.24,276.04,274.03,276.82,337.75,330.22,328.63,333.88,324.00,280.52,279.12,278.33,276.27,273.33,308.92,319.17,326.01,274.54,269.59,268.28,263.42,270.86,268.13,261.61,267.42,285.52,285.17,288.14,287.78,290.23,296.63,298.41,304.50,299.33,316.38,313.29,258.76,261.01,265.40,270.51,266.59,265.74,260.78,268.63,267.32,264.40,268.73,264.97,273.49,270.86
2015-01-16 22:26:11.235000,L8,229.71,229.42,197.20,241.83,242.43,220.36,227.85,246.92,252.56,252.39,237.17,236.88,249.59,255.71,247.59,244.55,237.98,269.74,272.86,268.78,269.29,270.02,270.05,272.22,274.79,274.16,274.09,275.16,332.51,331.69,324.74,269.12,269.03,268.57,258.16,268.05,241.02,246.41,254.88,256.88,264.93,250.63,267.86,272.30,269.47,270.74,263.92,260.03,250.94,250.20,251.37,253.98,252.37,250.55,253.16,254.78,259.18,263.18,258.07,258.70,255.29,256.55,254.70,259.37,259.91,259.84,265.06,264.45
2015-02-10 22:19:50.748000,L8,289.65,276.03,277.63,270.49,250.44,236.35,250.98,273.38,284.48,279.42,248.44,242.32,254.95,256.18,253.92,246.59,242.20,274.24,277.68,273.56,273.37,273.84,273.78,276.39,278.39,278.35,277.15,278.79,276.83,278.49,276.24,272.86,271.78,271.16,264.21,272.33,245.23,247.75,251.94,255.99,253.28,246.47,258.45,261.65,267.48,264.80,264.22,260.49,252.23,252.08,249.44,257.10,257.12,256.81,256.94,259.10,262.05,265.44,262.50,259.86,259.39,259.56,260.91,264.10,266.04,262.58,269.41,268.47
2015-02-17 22:25:59.091000,L8,291.38,283.07,286.05,267.96,254.44,241.53,242.74,266.59,276.53,271.13,255.39,246.67,257.45,259.84,256.19,250.58,246.68,276.83,278.86,277.66,275.05,277.45,275.45,277.94,280.69,279.83,279.69,280.94,280.24,278.89,277.60,274.79,273.21,274.18,265.57,274.90,245.64,247.33,253.84,256.68,256.88,252.58,257.75,262.68,268.30,266.64,267.44,262.40,256.17,253.19,254.40,259.87,259.26,261.26,260.81,262.22,265.57,269.40,266.43,265.11,264.70,263.12,266.68,264.69,267.59,265.58,271.49,271.75
2015-02-26 22:19:46.745000,L8,291.10,278.30,282.25,279.68,252.48,238.75,247.08,270.21,281.03,276.30,254.03,247.60,255.71,257.66,255.58,247.98,244.63,275.11,278.11,273.04,273.54,272.64,275.29,276.46,280.86,278.07,278.79,279.86,278.08,278.76,276.30,273.88,271.57,273.51,264.33,270.78,245.48,247.19,253.55,257.32,257.17,248.37,257.01,261.98,268.19,266.58,265.28,262.67,254.01,251.06,250.10,256.88,256.08,256.04,257.62,259.98,262.45,266.10,261.19,261.73,258.65,261.34,260.08,264.71,261.78,264.99,267.49,271.17
2015-04-15 22:19:22.587000,L8,251.55,237.14,239.32,230.47,215.17,192.77,,,,,,,205.79,209.89,218.16,200.85,205.21,238.02,242.67,237.53,242.31,241.80,239.92,177.67,236.34,235.26,232.13,236.10,231.30,235.90,236.60,235.21,229.09,236.24,225.13,238.54,,202.08,210.75,214.73,213.29,209.75,202.54,214.90,228.83,223.40,228.02,221.58,208.56,,,,216.38,217.13,216.90,222.94,223.35,229.17,224.32,222.41,225.63,223.06,225.34,226.25,223.58,231.97,238.88,238.22
2015-05-01 22:19:12.426000,L8,260.12,245.28,246.70,237.03,218.72,206.81,213.66,237.93,238.69,242.66,221.44,185.79,216.89,218.02,224.03,207.82,212.86,245.85,247.89,246.76,246.61,247.74,244.54,243.49,250.91,247.02,249.75,250.03,250.33,245.89,245.50,247.43,242.80,245.52,234.21,240.79,204.81,207.08,216.75,223.12,220.70,214.44,217.46,220.64,230.29,230.76,232.33,226.42,213.44,205.98,,204.93,220.85,218.72,222.15,225.72,226.77,229.37,226.87,228.06,225.76,227.92,224.82,232.04,223.23,235.59,241.49,244.66
2015-05-24 22:25:14.229000,L8,300.93,288.01,293.20,274.45,250.16,236.82,243.43,266.51,285.44,284.18,262.26,249.36,256.49,256.45,256.37,246.06,246.78,275.76,277.83,275.90,276.40,277.49,275.34,277.16,281.99,280.13,281.02,283.01,279.95,282.72,279.84,275.90,273.62,274.27,267.87,269.24,247.86,272.90,280.36,285.17,260.86,243.97,256.68,261.78,320.65,267.85,267.78,259.48,253.98,253.28,251.14,257.38,257.62,257.13,259.87,259.21,263.38,265.83,264.32,258.09,258.12,257.19,259.39,260.86,260.11,263.14,266.66,271.05
2015-08-05 22:19:36.851000,L8,276.11,252.53,254.66,,,212.97,221.37,243.38,250.48,253.70,232.28,191.55,,,,,,252.81,255.51,255.33,240.19,188.65,236.94,255.66,260.17,263.31,265.01,266.12,258.38,256.71,263.05,255.81,253.78,250.94,,248.82,,,,,,199.30,195.20,178.47,207.90,210.54,174.46,,,,,,,,,,,,,,,,,,220.30,239.32,248.88,250.61
2015-08-21 22:19:45.276000,L8,262.22,246.01,244.85,237.86,219.63,206.84,214.20,238.79,239.51,242.76,221.33,183.63,,,,,,244.06,244.98,248.32,242.29,247.71,237.80,243.31,246.44,247.69,247.49,247.05,250.04,244.85,247.97,245.78,241.94,245.30,233.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-06 22:19:50.737000,L8,302.51,287.35,305.33,268.58,263.79,248.98,252.72,275.63,282.51,277.07,259.58,253.39,259.29,256.47,254.05,245.28,241.86,322.49,281.99,279.52,278.49,280.93,347.05,315.48,343.64,349.45,340.78,341.51,349.68,341.60,281.85,277.65,274.85,275.31,265.47,340.73,241.85,244.44,246.92,253.43,251.93,246.51,256.04,263.60,268.25,268.43,307.83,285.92,307.93,314.90,323.04,325.52,317.59,264.37,263.38,319.89,334.99,333.08,333.71,330.99,333.99,321.53,315.70,331.22,336.80,345.95,306.41,342.65
2015-09-13 22:26:05.653000,L8,321.77,326.48,342.37,339.61,339.98,336.72,349.17,356.98,366.79,372.54,374.22,357.24,360.12,352.17,429.68,438.48,456.69,372.66,402.66,389.88,387.17,369.87,360.39,380.28,373.40,376.20,384.98,386.41,359.03,368.07,379.04,360.86,370.36,350.64,360.83,378.00,439.25,434.44,445.55,436.57,430.09,410.16,415.97,413.99,387.80,360.71,361.98,375.21,374.69,365.66,350.25,346.13,347.03,361.92,359.44,330.94,361.89,335.98,338.11,361.23,337.31,363.93,358.26,378.71,358.92,381.28,359.57,384.06
2015-12-27 22:20:07.153000,L8,240.05,231.22,229.89,218.82,195.58,,,,,,,,221.10,226.16,223.47,208.04,208.21,246.56,241.97,239.22,241.57,246.21,240.22,243.27,246.08,242.67,235.78,202.70,187.18,,,,,,,243.11,206.45,214.57,220.53,228.39,227.51,220.83,227.60,234.50,240.87,241.54,237.95,232.44,209.12,222.38,,227.34,226.72,225.97,230.78,229.97,235.80,236.00,232.47,231.86,234.87,232.05,235.33,238.13,239.90,239.62,241.44,245.09
2016-01-03 22:26:15.584000,L8,277.03,264.59,277.92,259.75,243.69,229.97,236.07,261.73,271.45,265.70,245.66,243.07,255.42,256.73,259.08,250.42,240.86,273.64,277.15,273.96,273.95,274.61,272.98,276.78,278.92,278.39,278.33,280.29,279.75,277.67,276.59,271.63,272.38,271.95,259.59,271.89,238.86,245.77,250.90,253.92,254.79,246.77,252.54,256.47,263.63,266.82,259.37,255.08,248.26,251.07,251.00,256.25,257.30,254.43,257.44,259.70,262.35,265.48,260.68,261.10,258.60,260.96,262.74,263.17,265.40,263.34,268.37,268.71
2016-02-13 22:19:56.477000,L8,287.97,270.72,282.47,267.00,249.02,234.98,240.61,266.35,279.47,270.83,248.89,242.96,255.40,255.46,254.13,248.65,241.40,275.77,277.93,276.13,274.37,276.26,274.16,278.00,279.86,279.94,278.99,281.82,280.25,279.18,277.41,273.00,274.04,271.97,261.36,273.02,239.81,246.25,248.85,254.58,254.95,246.44,253.95,256.47,264.89,264.80,260.36,254.87,249.00,252.07,249.70,256.57,255.91,254.82,258.22,255.98,263.68,263.58,264.60,259.50,262.88,258.89,264.45,262.53,264.93,263.74,269.31,270.16
2016-02-20 22:26:03.799000,L8,362.22,371.35,399.14,416.29,422.14,408.76,427.71,349.47,344.33,460.19,340.47,348.18,347.42,347.35,342.42,341.32,334.34,375.08,367.14,370.92,376.87,383.51,377.36,373.54,381.76,373.82,393.48,397.18,404.49,425.77,419.18,421.42,461.61,485.58,336.82,369.99,334.11,333.52,350.89,347.41,351.13,363.97,340.29,352.72,348.27,307.48,296.92,322.68,339.16,324.48,339.79,344.94,339.35,354.28,355.79,411.65,420.37,416.70,397.83,406.36,384.22,414.39,439.21,437.79,391.61,421.26,413.79,474.65
2016-02-29 22:19:53.146000,L8,291.11,276.37,285.27,267.64,248.30,234.01,239.96,264.41,291.74,287.91,249.77,245.19,255.50,255.61,253.73,248.53,241.92,337.08,336.79,273.50,276.14,275.53,276.75,277.12,281.31,279.58,280.72,281.84,278.94,280.78,277.61,274.94,273.77,275.33,263.50,342.95,241.62,244.96,249.58,254.62,255.23,246.24,253.57,256.63,264.19,267.42,259.50,254.00,249.64,252.30,251.02,256.96,255.03,255.45,257.34,259.55,263.11,266.61,263.42,261.81,258.59,261.07,262.82,264.39,263.31,265.02,268.05,350.46
2016-03-07 22:26:02.901000,L8,246.57,231.97,233.97,224.00,197.82,,,,,,,,208.79,212.79,215.40,201.15,195.38,240.24,245.16,239.80,244.92,244.75,239.59,176.72,241.98,235.58,247.56,242.44,226.49,234.14,235.91,230.51,228.74,229.14,221.93,242.12,188.37,205.26,213.36,216.88,213.22,212.51,217.32,215.34,231.84,232.83,229.65,224.62,203.01,,,213.45,218.86,219.32,222.33,224.97,227.43,227.90,225.63,226.77,224.37,226.15,225.72,232.66,224.23,235.31,240.36,242.14
2016-03-16 22:19:48.512000,L8,315.15,274.22,288.26,268.77,248.69,233.37,240.85,264.60,272.50,268.97,248.61,242.28,254.63,254.63,252.36,246.23,241.66,275.03,277.20,274.79,274.13,276.31,273.82,276.99,279.92,279.05,279.72,280.96,279.51,279.52,277.63,273.63,274.31,273.79,261.49,269.83,240.03,245.55,248.30,253.87,256.28,246.82,252.96,256.49,265.13,261.17,257.08,253.84,249.85,253.34,251.43,255.73,257.71,254.23,257.79,255.99,263.30,263.37,264.55,259.47,260.31,258.80,261.14,263.84,263.77,263.79,267.31,269.24
2016-04-17 22:19:33.425000,L8,259.73,244.32,244.91,233.82,219.72,205.75,208.91,232.14,243.70,232.85,222.78,184.81,222.93,216.86,222.87,212.65,206.61,237.18,244.80,240.47,244.48,247.34,242.90,239.52,241.60,243.07,246.95,246.23,227.63,240.53,238.69,232.12,227.64,232.78,228.45,238.64,205.33,212.49,214.05,226.23,222.12,216.15,222.91,216.35,234.15,226.66,225.78,220.51,207.70,,,211.93,214.89,216.29,221.63,225.17,229.21,228.04,224.76,221.27,225.62,222.40,224.97,227.97,225.06,230.20,237.17,238.57
2016-04-24 22:25:40.542000,L8,260.44,243.93,247.78,235.12,218.02,200.46,207.83,229.31,231.55,234.59,224.06,184.17,209.04,205.41,216.44,201.65,199.99,239.80,244.27,240.41,244.44,245.78,244.09,191.07,246.03,239.13,247.93,248.20,229.74,242.84,238.42,231.53,232.57,234.97,231.05,236.49,,202.37,211.93,220.57,213.87,214.29,218.29,215.64,233.86,224.07,227.58,216.99,204.88,172.64,,205.16,214.84,213.87,218.39,221.15,226.17,224.53,225.79,221.57,225.52,223.28,225.84,233.61,226.20,235.45,233.77,242.91
2016-09-08 22:20:12.615000,L8,287.45,281.16,273.72,263.82,248.90,243.85,241.16,264.46,279.78,280.65,248.23,241.61,253.96,252.87,249.40,240.13,237.43,344.88,275.16,273.55,273.62,275.60,273.93,277.01,280.09,279.13,279.28,280.60,279.42,278.79,277.11,272.60,272.32,272.50,260.28,353.75,234.97,239.92,242.38,250.43,247.78,240.94,245.21,249.85,257.40,254.70,251.60,248.08,239.51,244.90,245.60,251.02,247.70,249.33,250.94,253.75,259.29,258.11,257.69,253.37,252.95,255.12,313.14,333.77,345.37,341.04,347.65,352.48
2016-11-18 22:26:30.748000,L8,278.82,265.74,265.74,264.70,250.50,247.03,247.27,265.21,275.94,271.03,254.90,251.01,258.32,259.40,257.11,250.93,242.18,276.25,277.75,276.27,275.82,275.98,277.21,278.12,282.98,279.93,280.35,282.16,280.42,279.88,277.46,273.57,272.92,276.12,259.14,272.34,241.90,244.92,247.63,256.58,256.53,251.35,252.37,252.91,258.06,257.08,254.01,252.54,244.18,250.06,251.85,257.29,256.73,257.81,260.73,260.34,266.72,266.84,265.99,265.59,265.37,264.56,263.73,265.69,267.15,265.79,268.72,272.46
2016-12-04 22:26:29.548000,L8,275.13,263.42,262.43,257.78,247.67,232.33,236.47,262.01,269.62,265.65,246.64,246.70,256.22,256.15,253.18,246.39,238.03,273.84,275.33,272.02,272.80,272.71,274.08,275.71,279.31,277.28,277.73,278.64,277.61,334.92,336.42,331.15,329.77,269.38,257.05,268.01,237.08,240.67,243.97,252.32,249.38,244.60,248.03,248.63,254.88,254.76,251.26,250.47,240.63,246.46,244.65,252.59,247.91,250.48,252.86,255.64,261.51,262.21,260.34,258.02,259.02,259.47,260.46,264.18,263.02,263.84,266.24,269.43
2017-02-15 22:19:55.596000,L8,293.23,270.87,278.37,272.06,253.35,250.17,264.47,278.15,291.46,285.75,273.72,247.60,257.21,259.03,254.49,245.75,240.96,275.41,276.64,275.32,274.24,275.13,277.27,278.08,282.39,278.93,279.69,280.85,280.03,279.70,277.34,273.16,271.19,271.55,258.63,271.67,240.85,243.70,248.90,252.52,251.94,246.59,248.79,251.38,256.30,256.60,256.00,253.65,242.55,246.57,247.76,255.55,253.55,250.74,252.92,253.92,259.92,264.12,261.49,257.79,256.87,260.91,259.78,265.14,263.88,265.12,267.47,271.07
2017-04-20 22:19:23.200000,L8,,239.96,241.53,229.17,217.00,198.83,198.48,227.38,241.41,239.04,220.38,182.41,203.82,203.95,221.90,206.06,205.57,246.01,247.83,244.58,247.30,248.82,245.25,248.75,248.51,252.24,248.19,252.79,241.37,243.16,244.20,234.25,234.84,237.97,229.38,243.34,202.39,205.86,205.07,221.70,220.31,219.07,220.45,218.79,229.99,224.18,224.11,219.58,211.17,212.58,,217.18,219.40,219.93,225.61,227.47,228.77,230.25,228.57,224.62,230.03,226.18,233.04,234.58,233.07,236.67,241.97,243.50
2017-05-06 22:19:19.163000,L8,259.02,247.06,247.57,233.62,217.65,,,,,240.25,228.00,186.67,200.43,186.83,215.54,207.26,204.49,247.55,251.35,250.10,252.24,251.66,250.29,245.23,252.51,252.64,250.76,241.24,246.87,246.01,241.65,240.98,233.41,228.62,229.57,245.88,,202.05,210.00,221.83,220.17,221.25,219.49,218.66,230.38,226.57,228.23,221.42,217.35,209.53,161.11,214.92,221.74,219.17,222.38,228.33,230.05,227.91,226.84,224.25,229.26,229.12,231.89,236.98,234.65,239.06,244.43,246.46
2017-06-07 22:19:38.989000,L8,266.47,253.78,252.87,241.50,228.21,209.37,214.24,238.86,,252.38,236.00,191.01,198.17,,,,,245.37,248.52,247.89,249.65,249.77,249.71,247.24,255.63,251.93,254.42,249.10,255.16,247.62,247.50,247.07,243.77,248.90,241.21,239.21,,,,,,212.09,194.74,201.30,220.41,217.85,216.51,202.42,202.52,,,,,,,,,,,169.68,200.47,205.64,190.65,224.54,,232.74,241.58,245.32
2017-07-09 22:19:47.659000,L8,275.57,259.18,259.52,244.07,228.31,211.43,215.69,239.91,,256.66,238.93,193.97,204.49,195.73,224.72,204.17,178.95,246.84,247.94,250.73,246.48,250.62,243.19,179.63,,234.80,228.10,227.20,240.90,,,,,,,240.54,,,,,,197.24,188.39,192.79,216.71,216.14,208.29,174.05,189.28,,,,,,,,,,,,,,,,,,239.61,245.53
2017-08-01 22:26:08.551000,L8,265.18,255.22,263.36,247.03,232.45,215.73,223.09,246.40,252.91,256.17,237.96,198.53,225.81,221.04,227.69,208.82,205.54,254.44,256.56,255.72,258.91,257.20,255.69,256.41,261.59,262.21,261.32,266.40,263.90,257.25,260.39,256.64,255.96,253.92,246.59,246.43,208.64,207.83,209.43,213.27,191.10,218.59,219.64,206.47,228.29,225.30,218.84,192.23,193.66,213.47,212.30,,,,,,,,,,,,,,,238.31,246.73,252.00
2017-09-02 22:26:16.853000,L8,302.93,290.11,293.93,274.78,280.71,286.34,304.80,314.13,319.89,306.48,291.45,298.11,307.64,303.72,295.25,302.45,299.80,311.60,315.37,343.30,285.94,292.86,328.25,326.13,293.95,291.32,295.51,309.05,324.08,288.95,285.50,283.59,280.59,278.72,267.04,341.90,265.39,261.40,267.53,273.03,288.37,268.29,296.35,313.63,280.37,281.44,307.61,296.30,257.64,259.31,265.21,298.02,309.60,309.71,313.99,312.56,278.59,281.15,311.19,293.25,315.64,312.70,274.15,278.25,329.74,335.28,345.11,340.35
2017-09-18 22:26:19.014000,L8,322.49,302.89,307.62,308.87,311.89,328.91,343.04,356.21,366.81,363.68,367.49,363.62,358.40,344.43,341.30,342.18,334.79,386.39,382.52,391.73,381.69,386.28,384.75,373.38,376.25,373.00,381.41,370.77,371.45,377.85,376.94,368.72,357.41,357.36,366.29,385.50,332.46,343.65,341.03,349.44,349.79,353.30,355.40,360.67,362.39,366.56,369.72,360.87,367.44,370.24,385.19,366.81,362.41,439.04,488.62,472.32,363.25,362.76,359.96,352.57,370.59,350.25,371.08,367.70,372.39,392.58,386.07,394.14
2017-11-05 22:26:27.533000,L8,246.40,237.62,231.65,225.40,199.62,,,,,,,,202.61,202.71,216.00,200.61,203.70,238.83,241.46,241.44,231.50,227.23,,,,,,,,,,,,,,233.75,196.42,208.62,213.55,218.94,225.53,225.28,220.56,227.91,233.14,229.06,228.58,226.56,213.05,218.53,209.27,226.55,226.32,229.52,231.64,232.33,235.05,235.29,234.22,231.51,234.86,232.56,235.82,237.89,235.78,237.22,238.08,239.79
2017-11-30 22:20:08.264000,L8,237.26,224.22,222.67,216.65,195.29,175.29,,,,,,,220.70,220.87,220.38,205.41,198.03,236.58,238.41,238.63,238.00,243.74,207.34,,,212.98,214.95,224.13,221.50,228.25,228.01,,,,,235.73,201.80,205.56,215.26,219.39,222.35,218.16,222.37,222.45,229.44,228.16,226.05,226.50,201.94,,,215.36,218.99,218.25,224.15,224.40,222.87,229.00,229.21,226.35,229.38,226.87,229.44,229.63,231.63,232.88,238.62,240.74
2017-12-16 22:20:10.471000,L8,,,,174.74,214.48,224.88,239.98,271.27,272.09,272.62,272.48,285.13,268.51,278.33,260.55,253.01,241.33,279.34,276.64,273.23,277.55,278.97,276.36,278.42,285.58,280.89,285.32,284.08,279.31,277.73,280.28,271.76,274.28,271.33,252.29,276.99,240.14,243.33,248.48,254.08,251.57,252.77,251.23,254.84,259.65,258.56,288.60,285.07,265.08,249.70,250.99,253.33,253.26,253.05,253.83,252.47,260.81,262.91,263.42,257.65,260.25,265.13,250.73,266.63,270.40,270.10,277.68,272.63
2018-02-02 22:19:51.630000,L8,265.25,255.61,272.66,250.10,234.86,224.46,242.12,273.70,280.10,267.06,243.04,224.70,233.72,244.43,235.82,229.58,223.16,268.29,269.43,267.98,267.04,264.22,261.13,265.31,272.70,272.80,277.05,277.86,275.40,273.47,273.68,271.00,298.59,252.35,,262.62,229.17,231.97,236.15,237.14,241.39,235.22,238.81,237.52,245.88,248.56,249.86,248.77,237.99,245.17,242.06,247.39,244.74,242.91,246.09,245.75,252.61,255.25,253.99,249.50,248.52,245.28,246.77,250.43,253.41,260.41,262.97,262.19
2018-02-25 22:25:54.146000,L8,286.92,286.82,266.01,261.22,264.55,257.36,257.68,286.85,294.08,293.16,243.03,238.69,243.35,244.37,241.22,229.24,225.76,275.53,276.88,275.67,273.31,275.04,277.19,276.42,283.29,279.74,278.77,279.54,279.45,277.28,328.57,328.73,318.42,294.18,316.69,273.02,228.82,232.03,235.64,238.57,241.56,237.95,240.33,243.61,248.24,254.39,256.62,253.69,255.65,261.19,310.47,262.38,258.33,256.45,252.83,256.84,254.97,261.76,257.76,255.79,256.02,252.41,254.29,257.86,260.64,262.58,268.18,272.72
2018-03-06 22:19:38.520000,L8,281.39,275.55,274.58,278.63,243.13,238.30,246.93,263.62,271.68,266.29,247.47,239.57,249.49,247.78,244.95,233.83,226.72,275.92,279.08,274.58,275.01,275.35,277.76,278.13,281.32,343.53,342.43,341.00,278.78,278.56,276.47,320.66,322.83,323.35,328.57,275.17,293.86,294.52,296.84,304.92,242.17,241.26,244.57,244.16,251.26,260.08,257.41,252.35,254.96,257.59,258.89,263.72,256.26,258.14,253.22,257.34,254.85,262.43,258.05,257.15,256.11,254.71,254.51,260.05,261.04,264.09,269.24,271.24
