dates,satname,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117
2018-11-01 22:19:54.556000,L8,,,,,,,,,,,,,,,,,,,,,,268.17,291.47,258.56,260.37,327.11,347.00,328.90,334.47,,,,,239.51,327.72,367.38,372.93,,,174.26,284.42,359.23,378.35,453.93,386.24,277.26,289.89,317.08,321.41,270.49,264.68,269.18,265.80,258.23,259.98,265.74,268.89,258.92,254.88,253.21,255.16,252.86,243.63,215.20,204.68,232.96,218.68,224.25,233.80,237.31,237.90,264.42,255.58,253.11,269.84,273.29,277.74,312.14,327.54,325.30,323.86,324.48,321.47,324.48,325.45,329.24,334.39,336.96,338.15,332.04,327.71,335.22,340.03,341.32,347.87,348.30,345.55,343.23,345.82,343.69,338.41,337.90,339.09,339.78,340.13,341.64,337.04,335.11,339.05,330.41,323.24,319.94,321.06,319.46,325.63,323.38,308.97,
2018-11-10 22:13:44.803000,L8,,212.67,343.81,314.11,302.27,299.03,290.69,287.67,297.48,271.33,309.01,291.06,302.53,380.83,393.05,307.59,291.09,293.40,298.12,305.11,321.90,359.19,374.60,353.22,385.56,376.25,384.17,386.86,399.30,423.96,449.48,429.09,433.94,412.08,404.86,403.22,407.93,384.42,381.13,404.33,390.47,393.04,410.31,405.66,408.01,402.75,402.70,406.36,418.35,429.83,396.55,419.92,399.73,407.82,370.79,381.97,394.46,405.16,380.40,352.67,319.84,387.02,311.99,314.13,402.01,419.29,428.15,399.10,414.81,432.47,450.06,451.77,339.02,356.99,371.58,394.63,358.62,380.72,378.53,384.41,397.82,400.71,413.46,403.51,432.02,404.45,441.67,406.82,434.64,398.41,400.98,402.73,429.08,414.78,408.75,406.49,400.93,404.75,409.32,441.25,440.23,452.24,467.90,480.48,537.40,537.32,450.72,409.14,410.24,395.88,435.94,422.91,407.19,455.84,439.98,437.87,445.95,430.77
2018-12-03 22:19:53.961000,L8,,,285.60,279.03,286.35,263.15,254.12,246.04,241.31,236.77,240.03,239.95,241.10,246.70,259.68,272.20,283.67,283.93,287.49,293.61,307.03,309.19,321.77,331.24,341.18,351.79,362.43,352.86,365.82,365.85,371.75,380.33,383.62,383.03,385.77,410.91,416.80,358.51,366.94,361.35,361.41,355.08,368.62,356.76,356.49,362.44,364.37,354.85,345.83,337.03,340.08,338.18,333.05,339.41,335.71,359.52,358.57,538.27,446.44,479.87,504.77,535.73,311.40,315.09,314.75,413.16,292.60,301.28,313.55,324.21,324.01,330.71,332.43,334.10,339.41,418.62,531.36,545.51,440.63,432.28,441.04,422.53,447.51,476.20,416.48,462.10,393.56,385.00,394.79,385.13,381.48,387.58,517.86,535.50,,,,,423.25,419.91,422.16,,466.55,393.54,394.79,402.08,398.84,392.25,395.27,384.51,382.09,374.40,386.07,400.60,385.05,379.05,362.75,344.99
2019-02-05 22:19:45.318000,L8,520.40,259.19,279.70,283.88,276.56,310.11,298.41,269.66,297.61,276.15,265.85,260.40,260.88,282.85,271.67,286.12,283.67,289.56,325.91,301.18,310.28,310.39,349.44,333.24,355.69,349.94,389.85,384.76,405.97,387.18,412.24,501.90,392.08,388.32,382.06,411.92,386.49,403.43,391.08,373.42,361.89,376.35,360.76,362.79,369.32,371.63,393.02,379.33,393.41,386.36,398.05,354.99,359.52,361.21,385.94,374.91,376.97,383.72,390.26,361.88,369.71,385.73,344.97,371.40,409.08,419.53,357.05,320.75,420.87,410.81,443.80,450.62,333.31,339.67,341.26,349.10,353.88,388.68,377.20,409.66,405.50,423.82,398.40,428.98,413.22,443.66,435.45,409.66,438.33,412.41,413.32,398.96,421.42,423.56,435.08,431.49,435.61,421.66,423.51,431.23,420.95,398.01,424.85,400.46,414.92,445.93,429.33,428.40,452.09,422.81,415.81,392.56,410.46,396.23,431.75,391.21,373.07,391.88
2019-02-14 22:13:33.263000,L8,,,,,,197.80,212.77,217.58,219.07,213.46,217.00,219.75,196.35,223.30,229.35,234.80,250.16,252.13,253.73,263.54,272.28,274.37,286.42,299.52,300.85,300.33,313.63,365.40,366.35,355.06,342.76,337.99,322.44,320.07,320.02,315.16,314.17,300.57,302.25,299.75,300.69,290.98,287.56,288.27,293.52,288.58,283.91,265.13,269.00,280.09,279.51,276.69,270.99,265.99,267.51,271.96,269.12,264.66,256.65,259.57,257.05,254.49,244.86,217.02,227.38,235.44,224.45,234.98,238.19,235.46,239.32,253.14,252.86,255.34,277.37,275.98,277.15,315.02,332.03,333.57,329.72,343.63,384.82,378.14,336.48,340.56,394.36,410.07,368.79,370.04,340.35,340.05,338.94,343.36,349.24,351.82,350.98,344.23,345.87,344.13,339.04,337.55,339.08,338.68,339.08,339.47,337.49,336.49,338.77,334.25,327.47,324.66,323.43,325.38,330.84,327.09,314.19,
2019-03-02 22:13:29.085000,L8,,,,,,,210.48,215.19,216.04,211.79,215.32,216.59,187.16,221.92,229.82,232.81,251.34,256.08,256.13,261.89,276.14,274.08,305.24,289.68,311.74,313.79,311.22,327.96,329.96,345.48,338.43,333.29,321.15,317.16,314.98,312.85,310.20,300.02,296.77,297.01,291.31,284.47,284.82,291.36,288.86,285.27,281.93,267.52,273.54,275.34,273.13,274.10,269.41,267.65,267.55,272.55,267.75,257.58,253.26,253.33,252.94,251.79,243.58,217.26,228.27,237.34,237.53,236.28,238.97,236.76,238.16,262.17,264.82,252.06,276.01,274.99,278.13,313.08,325.64,330.68,325.39,327.42,327.86,331.86,331.48,336.43,339.10,357.83,341.21,330.88,329.19,334.33,338.41,368.54,371.38,347.46,346.38,342.13,344.81,343.16,340.10,368.14,340.43,340.58,356.73,338.15,335.16,336.89,338.35,332.57,325.23,321.28,320.30,320.95,325.63,323.29,315.31,
2019-05-05 22:13:16.778000,L8,,,334.64,323.59,278.32,281.25,282.04,349.86,284.27,260.27,285.14,283.81,267.83,303.62,325.77,341.55,352.47,350.37,369.38,320.72,284.72,366.60,315.69,336.89,346.85,343.58,397.59,405.63,408.80,380.10,392.43,393.67,392.98,389.07,385.48,369.79,369.90,369.07,390.72,359.94,374.55,383.07,368.46,363.02,386.70,361.32,390.46,356.49,391.36,351.77,382.72,357.28,371.47,333.73,323.06,332.06,359.44,342.62,356.59,326.39,324.90,316.61,333.50,321.05,330.35,312.79,312.32,320.76,329.06,421.04,436.68,410.83,339.83,343.05,335.38,365.15,351.74,361.32,370.45,414.64,386.98,391.11,450.75,494.74,468.99,483.42,537.24,391.37,437.71,418.74,394.42,385.24,397.09,391.16,398.94,402.59,405.13,410.28,412.01,422.33,439.47,409.00,407.42,407.77,407.10,418.99,414.48,469.11,456.80,442.35,408.78,401.40,428.21,431.87,444.61,447.35,398.70,374.13
2019-05-12 22:19:32.441000,L8,,,,,204.50,206.70,221.11,228.99,228.42,226.14,227.00,226.87,218.61,230.24,238.05,243.37,254.66,257.35,257.01,276.97,293.32,297.92,308.13,301.59,306.73,308.49,321.94,349.12,355.93,373.29,361.53,364.04,396.23,336.36,333.01,325.09,322.64,309.39,310.02,314.13,307.60,301.99,299.97,296.15,302.44,297.30,297.17,286.36,283.62,275.80,284.57,282.35,279.00,275.77,273.99,274.78,332.10,341.79,333.83,329.85,264.70,260.55,260.81,240.07,263.70,252.04,246.50,249.41,250.80,251.67,245.31,260.92,258.39,258.62,273.12,289.60,360.20,370.29,374.33,340.85,341.14,341.17,339.29,346.36,341.59,347.30,347.73,348.41,348.32,343.97,337.54,343.07,348.22,349.41,398.76,353.83,356.31,355.92,354.26,352.66,350.78,351.38,354.63,359.78,359.11,366.09,354.63,368.11,358.21,357.34,346.60,344.97,341.63,343.50,347.50,340.03,182.29,
2019-06-06 22:13:35.075000,L8,,,,,187.64,202.09,228.32,228.31,258.76,227.80,235.25,233.41,226.75,246.08,280.01,239.02,256.78,270.91,283.54,279.49,282.60,294.87,294.50,296.51,308.87,324.79,335.83,348.21,361.57,380.58,388.90,395.35,341.74,372.29,379.47,352.87,384.58,386.18,306.99,332.98,331.44,330.15,293.95,304.69,298.54,348.34,359.47,360.61,283.02,284.70,293.15,335.26,281.84,272.65,317.74,326.20,327.64,317.49,321.26,324.47,263.93,259.55,270.98,234.66,271.66,236.10,258.73,244.42,252.46,247.31,247.19,257.10,253.62,262.29,310.35,288.42,324.50,352.20,360.42,373.14,385.95,337.19,358.92,347.63,340.57,394.93,377.51,395.78,381.04,360.36,353.31,356.70,372.92,372.55,369.75,377.56,383.29,397.76,372.98,413.32,348.30,344.61,351.07,359.59,357.28,366.57,356.48,357.43,361.28,361.90,356.00,366.34,350.26,339.58,340.88,336.91,325.21,301.52
2019-06-29 22:19:53.477000,L8,,,,,,,217.33,224.37,224.95,225.03,228.53,223.58,191.79,228.59,230.38,224.95,246.46,251.15,253.06,258.60,261.44,275.80,280.56,298.35,291.71,302.65,307.82,355.75,333.82,348.77,353.71,356.37,360.47,361.39,360.68,367.72,376.52,305.81,296.71,299.80,290.95,285.40,281.70,284.88,287.68,287.32,283.72,271.53,273.93,271.44,273.35,270.01,269.89,262.61,266.35,263.88,276.89,260.27,255.64,256.30,255.10,256.53,253.27,228.30,199.95,223.46,230.48,238.63,238.55,243.86,243.13,252.71,251.33,252.68,269.34,323.06,281.90,291.74,331.64,327.45,321.75,325.38,325.60,329.96,327.59,332.10,339.74,364.06,340.13,334.27,324.09,333.46,334.58,368.35,351.76,350.23,351.21,393.80,401.12,345.59,342.68,335.39,341.54,341.92,341.49,345.06,342.17,340.46,344.28,340.66,333.37,327.29,323.43,326.66,334.33,333.36,321.04,271.98
2019-07-24 22:13:48.790000,L8,,,,,,203.16,216.19,225.97,227.01,224.86,225.79,227.55,200.21,228.37,232.19,237.52,247.23,254.45,255.64,254.65,254.00,261.44,266.93,281.53,294.04,299.53,307.61,327.26,331.67,338.44,343.51,339.96,326.83,319.89,319.02,315.20,310.00,308.39,298.30,299.93,295.04,289.65,285.22,288.20,290.92,289.71,284.24,273.94,280.71,273.05,273.16,272.32,270.36,263.86,268.33,266.66,274.24,264.91,258.99,260.00,259.09,259.62,255.08,237.95,203.66,219.88,229.89,240.26,336.79,345.05,355.05,356.57,371.57,384.96,398.17,414.33,285.37,301.49,328.13,331.67,327.01,328.63,330.78,333.40,334.54,335.33,340.98,343.73,340.77,335.11,330.52,333.24,337.28,342.22,350.61,351.32,426.89,429.25,439.39,433.67,345.48,337.93,346.79,347.76,352.60,348.89,346.51,344.42,350.29,341.34,332.14,325.94,323.02,323.79,329.82,329.17,316.72,261.96
2019-07-31 22:20:02.646000,L8,498.01,454.80,488.08,465.80,399.22,397.58,417.72,449.88,395.93,357.89,376.72,324.81,307.28,382.97,355.20,328.18,375.72,394.79,404.36,419.26,383.03,312.13,376.46,432.15,481.05,482.48,492.00,,,,,,416.51,386.45,402.18,380.50,416.55,409.68,458.01,533.64,503.49,520.13,505.99,527.51,521.11,506.32,539.06,,,442.92,444.87,543.01,373.54,342.35,351.23,340.19,388.78,358.52,370.19,349.02,379.02,369.15,353.70,377.97,365.45,343.47,361.79,362.09,339.30,375.21,372.29,367.33,369.82,394.17,400.54,446.14,448.92,506.21,452.04,,,,,,,,,,,,,,,464.16,409.97,424.75,503.14,413.96,449.36,506.66,488.93,499.83,501.47,491.14,502.68,510.19,431.16,473.22,513.89,482.85,486.60,514.85,475.24,,,,,
2019-09-17 22:20:17.064000,L8,,,,,,,216.93,223.39,223.55,218.31,222.22,219.71,194.77,223.63,231.62,234.78,253.63,260.46,279.10,244.16,246.17,250.20,258.12,280.11,292.84,299.77,309.92,329.49,334.24,349.89,363.23,334.13,318.59,343.67,309.08,309.60,304.36,298.71,295.44,294.34,293.41,286.42,284.84,283.94,287.13,284.69,278.80,267.87,265.63,266.93,268.16,267.35,265.04,263.03,262.42,267.00,268.80,263.35,260.91,255.49,318.78,317.62,330.96,334.02,204.12,218.62,226.67,233.99,353.33,367.23,367.44,362.34,369.01,370.54,273.70,280.38,378.77,382.72,381.97,355.34,393.13,326.70,326.33,329.94,331.71,330.93,332.74,337.14,338.46,334.35,359.81,336.29,377.77,341.29,373.18,349.85,345.76,347.75,347.14,344.36,342.92,340.82,343.74,344.83,342.71,342.94,338.70,339.40,340.76,338.30,331.28,323.93,321.72,321.59,328.72,327.60,316.50,
2019-11-13 22:14:09.911000,L8,,,,,,,221.55,227.48,227.74,221.07,224.83,223.26,214.72,230.04,234.55,240.73,247.39,252.35,251.68,269.95,257.17,285.17,288.70,302.65,315.98,336.08,341.21,484.23,394.67,,381.14,451.95,429.61,523.06,526.03,453.60,465.94,347.48,342.64,322.83,328.37,332.52,344.57,356.67,437.83,416.93,419.64,321.94,308.95,293.33,293.85,294.03,328.41,333.45,311.87,286.06,294.21,298.87,294.75,296.73,291.74,290.02,288.87,294.12,299.75,303.56,304.07,307.80,248.64,266.35,249.24,264.96,265.14,260.78,283.53,287.21,322.09,333.50,334.46,356.47,353.81,366.50,375.05,374.66,372.88,373.21,371.16,374.86,367.40,355.60,344.44,355.47,373.49,373.71,387.16,378.72,378.98,378.36,375.77,369.25,364.94,377.26,358.95,363.51,376.95,366.80,378.88,388.32,373.04,362.85,380.22,368.94,360.38,365.50,358.71,353.64,176.87,333.08
2019-12-22 22:20:15.572000,L8,,,316.17,310.89,287.16,276.39,279.17,269.43,260.49,264.67,255.75,259.74,257.78,260.78,276.92,287.18,283.67,275.31,270.01,270.28,284.69,294.88,316.72,323.88,363.68,353.86,361.00,363.19,370.22,373.18,377.97,343.29,344.19,489.49,511.75,522.04,513.53,341.32,340.36,322.59,533.70,526.52,546.11,520.75,530.64,333.23,343.98,336.60,338.83,357.63,326.23,333.80,324.87,349.20,333.15,336.44,346.50,367.47,349.55,354.24,321.36,314.91,308.54,310.76,315.63,391.86,398.23,435.79,462.98,471.46,408.37,437.77,351.49,360.70,381.38,415.71,425.11,389.55,394.26,392.35,388.72,390.02,427.82,433.03,431.28,455.33,399.87,508.84,462.39,467.62,498.22,473.38,489.57,493.85,382.53,386.08,402.02,413.43,420.73,383.65,368.31,381.56,383.70,385.40,391.57,395.50,393.53,404.06,401.12,393.90,390.41,376.25,390.85,400.58,388.36,411.02,418.28,432.07
2020-01-23 22:20:07.663000,L8,296.30,329.09,323.06,322.33,308.55,295.93,306.20,289.48,286.44,279.53,329.97,247.43,249.15,247.80,252.59,268.62,275.67,287.60,290.26,290.43,294.71,308.48,311.53,322.05,325.75,346.48,346.19,359.99,364.52,384.09,373.13,361.74,354.99,339.15,344.98,344.21,345.45,359.60,319.89,314.45,311.13,324.09,330.60,328.65,323.33,329.30,332.72,330.97,332.66,339.60,328.66,323.36,328.99,325.80,322.88,317.95,320.86,323.17,321.56,324.13,324.48,319.36,310.16,310.37,312.88,320.59,340.29,327.38,333.93,329.53,338.73,348.02,351.63,347.22,362.50,366.97,374.84,379.43,384.11,391.02,394.80,397.46,393.60,397.38,403.34,401.95,391.58,383.48,371.97,369.18,361.81,372.19,373.13,382.98,380.55,386.26,390.98,395.50,397.36,390.54,393.97,388.38,381.64,367.31,381.04,386.23,386.80,391.74,396.85,392.93,390.34,377.98,380.51,389.77,384.23,376.35,363.37,347.06
2020-02-08 22:20:02.656000,L8,,,,530.80,474.23,483.58,416.14,403.71,333.63,282.46,266.17,265.03,495.91,259.78,495.14,363.13,411.14,478.42,451.25,493.21,541.73,363.69,351.58,518.71,,,,,,,385.53,412.27,364.76,350.96,358.83,352.65,359.59,403.94,440.69,323.89,331.08,330.16,331.64,356.91,354.65,335.19,350.34,384.30,338.24,346.06,318.78,353.82,331.49,330.65,375.58,328.64,342.74,383.16,348.31,353.04,340.01,358.42,355.97,355.02,359.02,384.16,358.61,356.15,353.65,338.23,369.38,400.99,425.68,421.51,436.37,380.25,377.62,392.90,403.19,431.29,433.97,522.66,537.82,396.60,395.96,397.64,395.10,386.45,370.13,376.18,368.76,367.18,407.74,439.60,434.77,382.09,398.21,391.04,421.65,424.51,427.35,430.86,431.50,440.61,441.20,466.65,460.98,433.57,448.99,526.13,477.79,428.17,391.23,428.56,427.68,422.10,394.09,359.57
2020-02-24 22:19:58.916000,L8,,,,,,200.60,207.95,225.58,224.39,213.96,215.35,214.97,185.46,224.29,230.01,235.72,249.03,260.84,230.41,270.18,240.31,245.03,254.02,276.33,317.65,290.16,319.52,344.62,355.22,355.12,335.68,309.69,302.07,306.96,345.32,313.74,317.71,299.22,296.10,299.00,290.45,310.33,288.05,286.87,284.82,285.87,281.17,266.01,269.56,267.36,299.06,274.19,267.25,262.82,263.11,267.19,269.45,261.39,257.86,258.91,255.41,258.65,255.17,185.90,213.44,223.11,212.19,223.67,228.40,231.85,233.98,252.53,256.42,256.85,276.34,277.55,274.34,306.99,327.02,325.34,322.79,323.73,322.14,326.53,332.58,337.97,336.41,348.94,339.50,330.32,326.20,340.77,328.78,332.13,321.20,337.52,345.74,374.22,376.16,385.44,380.76,381.30,351.19,365.34,369.35,379.35,349.45,376.90,345.38,338.36,333.41,326.37,323.93,327.67,335.05,332.17,344.68,
2020-03-04 22:13:44.849000,L8,,,,,,208.02,208.81,222.65,226.17,219.00,219.62,218.83,198.74,225.13,232.75,238.27,247.44,253.80,255.02,277.42,282.01,296.62,304.36,309.68,320.20,336.85,363.27,353.22,333.57,385.97,389.35,338.62,349.68,346.92,345.39,347.93,357.37,355.01,295.83,330.12,285.14,330.35,337.14,342.59,345.65,342.23,342.97,316.74,271.64,283.52,285.82,296.34,284.95,315.07,324.67,270.10,270.44,263.06,259.15,259.18,309.36,334.92,337.84,351.45,349.73,225.78,217.26,227.91,238.08,239.87,242.04,257.49,250.63,259.85,279.17,284.61,285.83,311.28,330.16,332.64,332.03,333.67,334.59,335.39,335.65,339.66,340.77,343.56,339.29,333.74,332.20,339.15,345.03,343.30,350.15,350.27,346.40,345.19,345.54,343.48,377.29,356.48,389.29,358.39,348.23,342.43,340.43,339.37,345.69,340.34,333.28,329.68,324.67,327.70,332.56,332.43,318.53,
2020-03-27 22:19:43.868000,L8,,,,,,206.04,207.95,222.64,223.18,218.36,219.01,219.57,189.77,226.61,239.84,248.78,265.82,289.74,291.86,246.84,244.64,250.56,259.29,281.97,304.54,321.68,332.85,348.94,374.66,348.71,353.77,338.33,319.08,322.49,328.13,330.18,342.99,367.08,294.80,298.32,302.03,287.46,284.57,282.27,326.95,328.56,332.63,328.01,343.18,269.41,275.39,272.60,294.57,305.57,324.06,325.38,306.30,266.09,258.75,258.79,258.85,259.27,265.56,226.81,236.87,221.56,219.92,226.82,235.78,238.96,241.96,252.27,251.22,256.10,277.41,282.20,282.12,306.92,329.85,331.95,330.61,330.34,330.83,333.85,333.55,337.31,340.32,342.80,340.25,335.69,331.83,336.67,338.91,349.74,357.96,358.49,388.29,349.21,350.87,389.01,374.73,381.75,394.86,342.80,344.70,345.23,376.49,383.18,408.10,341.44,333.60,330.39,323.46,326.64,335.16,332.62,327.29,
2020-04-28 22:19:28.688000,L8,,,,,,208.66,213.88,226.63,231.24,226.03,227.39,224.90,204.81,229.26,239.27,244.76,259.63,251.88,276.38,274.64,294.71,280.60,325.58,281.51,296.18,302.02,312.79,328.95,335.04,338.44,343.30,320.77,303.66,302.07,300.54,305.06,305.42,333.07,303.35,298.47,293.47,292.17,293.35,293.53,295.22,292.49,292.19,286.62,279.01,281.88,282.11,283.37,276.28,275.59,271.83,281.84,282.98,268.41,262.43,264.93,264.96,263.05,265.66,234.76,241.91,253.03,371.47,363.80,390.21,254.45,242.96,258.02,255.76,261.77,278.47,288.00,284.18,302.49,334.40,332.80,334.01,336.85,337.19,338.48,340.59,340.50,342.25,343.76,341.22,337.47,335.75,339.66,348.65,347.21,353.73,351.04,352.75,351.96,353.50,350.32,348.37,345.49,347.51,351.04,350.29,350.59,347.84,348.77,354.02,351.26,345.82,343.06,338.54,339.66,343.71,340.41,329.03,
2020-05-30 22:19:28.682000,L8,,,,,,212.99,213.51,229.01,232.96,230.34,227.78,231.93,211.92,232.15,242.92,246.69,248.43,251.01,250.95,251.00,252.25,257.35,262.96,284.87,296.25,301.68,311.23,329.72,332.50,339.50,343.10,336.48,311.36,301.64,303.91,303.36,300.86,305.07,298.56,297.36,291.82,291.15,288.68,288.13,292.87,292.57,290.00,278.81,273.88,273.69,278.48,274.90,274.01,268.97,273.20,275.46,279.04,272.51,269.77,269.87,266.79,266.92,265.06,233.87,235.37,228.89,229.61,240.94,244.38,255.78,246.24,258.48,256.81,254.74,279.69,287.77,288.27,298.73,334.38,335.13,336.69,335.70,333.98,338.24,340.01,342.67,344.41,345.00,341.59,338.93,333.91,336.98,339.08,344.91,350.15,352.35,353.25,350.57,352.42,348.23,346.73,343.35,347.55,347.10,349.64,350.10,347.92,348.42,355.49,352.87,346.96,341.54,337.71,340.40,340.73,339.99,327.93,260.63
2020-06-08 22:13:23.822000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.15,293.00,278.19,285.52,256.35,251.17,269.86,265.41,,,,,,,,234.64,240.80,247.26,259.71,261.05,261.13,258.78,230.27,200.11,233.07,225.75,235.59,241.52,249.86,240.32,251.47,250.19,249.56,273.80,288.34,285.92,295.80,336.76,342.91,337.88,346.83,322.46,325.83,331.60,325.79,327.23,326.00,327.95,331.71,316.98,326.27,323.10,321.99,328.79,332.75,333.03,325.69,333.19,335.30,338.43,336.48,337.46,336.60,326.27,328.05,324.70,321.03,320.56,260.88,245.63,229.61,237.44,255.40,283.61,304.89,291.61,
2020-07-01 22:19:46.705000,L8,301.32,353.52,381.12,472.12,394.41,370.37,399.37,389.82,361.37,414.73,336.26,290.67,266.26,295.60,292.79,274.89,282.71,296.35,335.58,323.20,350.82,396.92,382.25,343.53,354.06,337.88,380.72,374.27,511.98,445.87,443.44,421.81,456.59,373.21,358.86,370.73,342.63,374.43,357.36,345.76,347.39,363.96,378.48,396.33,405.22,364.36,385.23,343.16,342.79,336.83,334.20,340.23,335.49,339.75,326.48,330.56,326.20,345.88,339.80,339.47,340.21,346.06,344.53,344.52,349.61,343.91,379.86,363.78,409.60,416.91,412.09,365.86,369.31,371.00,376.16,370.27,385.36,402.02,464.90,458.98,414.64,473.37,515.55,495.33,527.95,459.26,466.56,520.41,440.13,407.35,413.96,413.14,423.41,421.80,439.90,434.58,422.55,395.78,399.87,388.37,396.69,424.94,403.40,403.84,403.47,430.43,430.71,432.47,435.19,416.19,432.92,432.97,424.44,409.23,445.22,489.80,468.77,369.05
2020-07-17 22:19:52.728000,L8,261.26,420.60,406.01,352.53,384.95,377.92,340.26,373.72,320.44,335.10,363.50,339.65,327.56,260.53,264.18,265.00,296.55,282.97,296.77,302.97,333.05,327.47,367.62,357.51,389.91,382.69,382.66,358.92,377.70,402.94,420.25,426.28,379.99,393.91,354.65,354.81,371.40,361.28,338.20,345.75,363.28,345.11,411.01,358.44,381.26,366.18,402.13,396.13,423.79,398.35,411.95,402.29,356.11,372.99,372.09,353.19,357.43,351.04,408.40,328.72,347.65,345.54,341.98,342.46,361.31,345.79,342.73,358.49,353.89,365.38,359.62,370.66,435.76,440.87,442.19,412.70,416.99,370.32,370.68,388.18,384.84,403.39,398.44,441.03,450.64,425.70,497.64,518.12,529.70,407.81,421.81,390.17,418.11,395.31,417.16,394.86,427.98,446.70,477.30,432.03,475.88,,,517.04,518.53,520.54,512.01,420.50,463.01,491.21,476.18,397.07,431.08,443.06,442.82,416.13,455.43,412.94
2020-07-26 22:13:44.447000,L8,,,,,,,179.19,221.34,239.69,232.81,227.21,231.19,216.04,232.42,241.98,244.89,246.91,251.84,256.56,248.81,248.11,254.90,263.40,282.86,295.12,300.15,313.47,328.11,332.58,341.80,349.50,322.76,299.92,302.22,304.63,301.45,299.09,302.23,296.98,295.34,290.38,286.62,289.17,285.56,293.32,288.28,285.21,276.25,281.23,276.00,277.68,278.82,278.95,265.77,271.56,277.25,280.09,270.36,264.72,267.54,266.10,267.34,265.94,237.51,236.56,239.34,250.45,421.70,445.51,452.30,464.27,470.50,495.56,251.72,272.17,287.82,286.72,305.86,330.18,331.37,330.75,333.98,331.61,335.47,338.48,338.26,340.68,342.93,341.82,339.64,336.68,336.66,338.78,345.62,351.93,353.50,353.41,346.75,351.90,350.67,347.08,349.44,348.44,353.41,353.76,362.27,345.86,347.87,350.44,347.15,337.69,333.85,326.13,334.24,339.98,349.82,323.71,284.03
2020-08-11 22:13:47.460000,L8,,,,,,,180.45,219.46,232.42,227.02,222.60,225.29,199.95,228.85,238.69,242.22,252.39,252.22,276.74,286.45,306.95,301.90,314.72,341.79,348.47,351.39,310.08,342.93,346.81,376.65,369.95,393.06,296.21,300.15,299.92,300.70,295.95,299.36,294.64,291.33,284.06,281.47,279.32,281.68,281.91,282.39,277.73,271.23,272.47,272.31,274.32,276.68,269.23,265.59,265.69,268.46,272.95,265.94,259.71,261.85,261.08,265.09,259.21,235.56,202.86,226.47,218.16,230.66,236.23,241.37,241.47,254.67,255.85,244.38,269.41,282.82,284.20,302.51,328.40,331.24,325.67,327.65,325.97,326.77,332.17,332.17,336.66,337.22,338.07,333.81,328.23,333.50,338.65,341.56,351.87,350.50,351.86,347.76,348.06,344.05,343.72,339.31,343.96,339.96,340.27,341.96,343.01,338.19,345.76,338.58,331.86,326.24,321.62,322.89,330.39,329.53,318.05,274.85
