dates,satname,nzd0450-0000,nzd0450-0001,nzd0450-0002,nzd0450-0003,nzd0450-0004,nzd0450-0005,nzd0450-0006,nzd0450-0007,nzd0450-0008,nzd0450-0009,nzd0450-0010,nzd0450-0011,nzd0450-0012,nzd0450-0013,nzd0450-0014,nzd0450-0018,nzd0450-0019,nzd0450-0020,nzd0450-0021,nzd0450-0022,nzd0450-0023,nzd0450-0024,nzd0450-0025,nzd0450-0026,nzd0450-0027,nzd0450-0028,nzd0450-0029,nzd0450-0030,nzd0450-0031,nzd0450-0032,nzd0450-0033,nzd0450-0034,nzd0450-0035,nzd0450-0036,nzd0450-0037,nzd0450-0038,nzd0450-0039,nzd0450-0040,nzd0450-0041,nzd0450-0042,nzd0450-0043,nzd0450-0044,nzd0450-0045,nzd0450-0046,nzd0450-0047,nzd0450-0048,nzd0450-0049,nzd0450-0050,nzd0450-0051,nzd0450-0052,nzd0450-0053,nzd0450-0054,nzd0450-0055,nzd0450-0056,nzd0450-0057,nzd0450-0058,nzd0450-0059,nzd0450-0060,nzd0450-0061,nzd0450-0062,nzd0450-0063,nzd0450-0064,nzd0450-0065,nzd0450-0066,nzd0450-0067,nzd0450-0068,nzd0450-0069,nzd0450-0070,nzd0450-0071,nzd0450-0072,nzd0450-0073,nzd0450-0074,nzd0450-0075,nzd0450-0076,nzd0450-0077,nzd0450-0078,nzd0450-0079,nzd0450-0080,nzd0450-0081,nzd0450-0082,nzd0450-0083,nzd0450-0084,nzd0450-0085,nzd0450-0086,nzd0450-0087,nzd0450-0088,nzd0450-0089,nzd0450-0090,nzd0450-0091,nzd0450-0092,nzd0450-0093,nzd0450-0094,nzd0450-0095,nzd0450-0096,nzd0450-0097,nzd0450-0098,nzd0450-0099,nzd0450-0100,nzd0450-0101,nzd0450-0102,nzd0450-0103,nzd0450-0104,nzd0450-0105,nzd0450-0106,nzd0450-0107,nzd0450-0108,nzd0450-0109,nzd0450-0110,nzd0450-0111,nzd0450-0112,nzd0450-0113,nzd0450-0114,nzd0450-0115,nzd0450-0116,nzd0450-0117,nzd0450-0118,nzd0450-0119,nzd0450-0120,nzd0450-0121,nzd0450-0122,nzd0450-0123,nzd0450-0124,nzd0450-0125,nzd0450-0126,nzd0450-0127,nzd0450-0128,nzd0450-0129,nzd0450-0130,nzd0450-0131,nzd0450-0132,nzd0450-0133,nzd0450-0134,nzd0450-0135,nzd0450-0136,nzd0450-0137,nzd0450-0138,nzd0450-0139,nzd0450-0140,nzd0450-0141,nzd0450-0142,nzd0450-0143,nzd0450-0144,nzd0450-0145,nzd0450-0146,nzd0450-0147,nzd0450-0148,nzd0450-0149,nzd0450-0150,nzd0450-0151,nzd0450-0152,nzd0450-0153,nzd0450-0015,nzd0450-0016,nzd0450-0017
2002-12-06 22:14:49.731000,L7,225.50,246.95,239.86,284.76,249.96,254.92,271.02,255.11,226.48,223.80,314.78,306.97,289.02,290.03,282.28,237.53,270.09,251.37,283.94,295.73,342.69,333.66,331.40,308.39,244.65,242.24,252.05,264.46,270.53,277.95,296.20,280.68,364.65,206.69,349.30,341.50,313.05,332.62,338.56,309.96,389.07,426.16,375.82,376.23,363.83,418.20,379.50,233.06,334.55,346.51,365.74,405.71,247.21,412.10,368.16,305.15,359.02,399.68,544.41,250.84,261.65,263.19,264.21,275.73,295.90,288.67,314.81,319.50,319.70,317.21,346.71,350.24,371.44,354.06,374.82,367.14,380.98,374.20,388.34,422.58,396.18,409.70,403.59,411.93,485.65,539.58,462.99,300.53,324.65,358.27,354.36,423.67,274.07,371.19,315.33,423.98,269.44,396.11,,294.27,179.32,197.18,207.06,208.05,210.45,280.47,261.20,279.01,235.54,239.13,245.57,238.40,242.64,291.95,317.00,383.83,366.67,231.90,398.01,236.26,373.77,231.11,235.45,231.74,228.46,225.32,219.84,219.58,213.93,213.50,221.80,227.43,234.23,237.64,233.27,233.07,231.31,244.01,249.57,243.34,250.99,250.53,258.22,254.92,253.96,264.05,260.90,280.95,353.73,367.84,400.54,250.83,230.11,240.56
2002-12-31 22:08:44.062000,L7,,,,,,,,,,,,,,,,,,,216.20,218.79,209.93,218.88,242.20,241.26,248.26,270.33,238.20,221.20,224.97,236.18,232.98,229.36,235.21,217.52,221.21,219.19,215.20,214.87,221.34,252.40,224.22,228.71,254.51,234.08,236.53,246.35,243.99,248.33,257.99,266.16,271.20,281.76,273.30,287.54,285.01,276.24,299.50,320.50,279.87,284.00,295.80,293.33,301.53,303.43,322.99,341.05,330.72,373.29,375.89,392.74,389.27,375.45,391.28,352.12,352.20,365.28,365.69,339.73,332.29,357.36,368.00,323.14,335.25,345.33,357.71,346.77,346.66,333.81,321.66,302.81,286.99,364.01,411.47,381.62,224.40,213.18,221.57,234.08,254.45,260.85,281.48,274.52,290.41,265.99,275.13,284.00,292.10,303.78,208.65,220.01,226.96,239.65,285.26,262.80,228.97,217.54,242.88,241.28,201.24,207.62,265.91,270.19,249.50,261.28,250.22,238.44,248.15,263.57,266.97,254.34,271.01,286.10,290.08,292.02,298.03,292.39,301.48,297.03,259.21,307.66,226.39,290.28,308.97,298.40,313.81,322.13,337.66,330.67,286.45,331.89,318.59,,,
2003-01-07 22:14:28.836000,L7,306.82,320.14,316.44,317.34,307.65,300.69,296.99,295.52,275.69,272.06,277.65,271.99,259.34,253.22,252.20,211.77,215.87,217.28,208.20,231.16,225.28,204.69,225.16,215.10,217.83,224.82,217.15,227.05,223.63,224.54,235.31,229.57,238.97,220.23,243.80,220.57,224.77,218.48,214.48,216.54,207.54,210.96,218.49,237.88,239.04,258.77,241.83,265.57,251.83,284.64,299.84,306.17,306.20,313.71,287.31,261.86,262.85,263.08,267.74,267.54,293.08,284.48,297.75,284.32,354.67,358.04,363.48,387.07,373.70,343.67,345.90,382.22,349.64,345.26,348.73,335.60,352.37,352.55,344.55,364.56,368.05,398.28,367.16,359.49,357.61,329.17,376.89,379.95,304.94,297.27,298.62,302.35,399.34,376.06,250.73,224.53,219.59,210.83,225.09,228.47,233.66,248.66,283.48,288.43,297.98,307.81,328.23,352.21,337.86,366.25,375.41,361.54,358.02,374.17,375.95,381.13,361.81,303.48,281.37,277.64,294.51,278.82,304.93,281.56,293.82,257.07,274.02,309.95,313.54,319.47,376.74,380.09,333.87,340.89,315.90,299.25,289.08,298.82,315.85,335.96,323.22,299.27,333.13,335.60,334.91,333.85,357.31,350.02,359.32,356.18,355.98,237.42,224.27,215.99
2003-01-16 22:08:50.595000,L7,,,,,,,,,,,,,,,,,,,192.37,187.75,186.77,190.35,199.21,191.71,197.31,202.07,197.06,217.69,212.96,212.26,208.24,227.05,215.23,236.11,240.33,227.25,210.42,240.01,206.67,196.48,202.73,198.86,218.56,225.84,241.10,222.59,231.30,251.28,265.25,255.37,287.74,291.54,274.02,307.75,255.22,291.08,322.33,296.43,283.17,334.77,304.12,289.57,301.95,302.67,350.68,362.76,347.03,368.49,366.88,337.38,338.77,346.83,338.87,342.30,411.56,234.11,241.59,245.29,238.52,233.00,226.47,225.23,220.11,268.96,225.20,219.30,245.60,386.86,390.11,416.19,378.73,335.47,386.79,350.35,221.51,218.25,213.31,202.70,240.29,241.91,257.93,279.07,305.51,280.72,297.25,293.32,324.03,345.22,380.80,337.61,391.25,371.24,369.27,308.97,298.19,288.31,279.21,287.89,273.88,269.12,297.14,296.24,288.00,286.87,293.43,191.82,285.19,301.88,333.90,349.30,325.43,378.58,320.12,287.77,267.39,301.44,286.27,310.65,163.91,177.33,183.31,187.50,189.86,192.27,192.29,198.77,195.63,199.78,211.26,213.53,215.65,,,
2003-02-17 22:09:04.448000,L7,,,,,,231.93,271.76,257.16,416.09,268.22,192.44,196.75,192.06,431.13,352.37,211.04,243.62,265.56,450.98,432.07,391.15,347.64,284.11,254.52,276.48,242.27,249.24,239.02,242.33,269.97,257.72,233.32,264.42,278.91,321.24,292.60,256.28,297.03,313.51,234.88,222.73,216.73,,,399.40,291.35,179.87,180.48,182.61,196.29,198.03,191.34,207.82,210.75,207.50,204.83,206.05,216.15,210.19,213.10,217.98,214.06,221.90,217.27,223.22,246.36,232.87,244.00,266.02,266.34,272.48,281.70,283.53,269.74,275.99,281.02,274.36,271.86,267.75,244.49,248.61,253.81,246.12,252.80,252.73,241.72,251.01,244.41,253.77,246.66,230.93,207.75,213.77,196.93,306.10,269.96,,337.96,239.97,270.13,283.64,178.66,179.30,180.03,193.78,194.55,204.97,208.83,233.30,333.00,356.45,389.23,330.60,353.10,267.53,377.78,217.73,373.67,362.17,297.85,427.51,418.95,358.73,410.11,381.19,399.14,201.90,203.51,398.56,387.01,407.33,434.23,426.06,419.33,423.68,390.06,230.27,239.56,244.84,252.40,249.45,252.36,245.84,267.02,269.95,276.90,275.66,268.78,450.54,272.77,291.16,299.52,312.65,223.49
2003-02-24 22:14:49.328000,L7,299.78,314.47,298.86,296.33,294.60,299.65,281.04,282.79,303.98,272.05,300.21,261.27,249.02,244.79,238.21,227.58,249.17,229.58,223.06,210.23,199.75,190.31,192.84,203.95,213.56,211.77,215.17,230.51,222.15,238.12,234.30,244.21,242.92,226.37,228.08,252.32,218.19,208.65,217.33,212.40,210.66,213.09,220.95,227.44,250.56,232.32,240.17,254.99,248.71,269.27,261.31,280.32,266.62,262.14,268.31,274.21,282.02,302.52,299.21,295.86,287.47,280.27,316.35,332.88,315.36,303.73,352.33,309.80,339.50,331.29,355.39,361.55,353.19,357.24,353.06,347.21,342.01,381.38,347.20,352.96,353.00,346.48,331.81,315.64,326.08,345.81,311.29,301.87,347.80,325.97,307.57,358.40,409.52,379.74,247.31,220.04,237.72,200.65,180.40,197.44,235.44,238.79,257.67,273.32,321.40,311.67,295.68,347.51,334.66,396.08,349.34,405.72,355.03,371.63,339.04,343.97,375.28,361.49,339.08,338.53,345.58,293.68,305.00,329.26,310.93,301.50,341.70,310.66,329.65,317.82,276.06,272.76,292.70,294.44,281.07,334.72,280.44,294.15,321.14,316.20,327.89,325.10,222.82,246.98,254.20,261.59,268.63,271.21,272.69,260.15,257.00,231.59,274.98,246.77
2003-03-05 22:09:07.414000,L7,,,,,,,,,,,,,,,234.50,218.25,218.39,248.61,211.96,205.84,199.48,234.04,236.89,222.01,209.00,210.39,216.72,209.18,223.91,222.57,234.08,226.83,238.12,238.91,226.03,209.14,209.08,201.41,205.31,205.88,203.53,211.03,212.26,223.93,227.25,244.87,237.78,247.88,242.86,256.72,256.60,259.83,262.75,254.56,261.36,249.11,260.33,264.61,274.50,263.59,287.01,279.11,295.50,284.58,297.18,291.87,295.12,304.18,313.71,317.20,326.12,337.15,344.37,349.44,320.86,298.10,300.73,276.50,286.27,352.70,344.76,307.27,362.30,351.08,361.19,310.10,306.02,325.50,263.84,275.59,288.80,265.04,471.90,464.53,236.01,206.99,,,,,,222.81,236.43,244.71,247.48,273.22,282.39,277.39,242.36,247.16,252.35,265.98,283.60,260.04,263.67,251.98,245.29,241.03,218.07,235.39,234.96,250.76,245.66,229.09,241.02,192.72,256.41,225.82,224.12,211.07,223.22,228.90,235.00,235.95,247.08,252.66,236.70,265.47,246.19,271.31,266.28,240.33,278.22,261.32,290.28,271.67,268.01,252.94,262.70,266.64,300.54,229.96,219.21,216.95
2003-03-12 22:15:18.779000,L7,272.11,288.64,278.99,277.53,274.20,280.57,273.14,273.93,269.48,284.98,272.77,269.34,258.65,236.39,222.79,208.73,206.15,214.74,208.53,207.62,194.92,191.72,214.09,214.73,230.85,211.95,222.24,225.26,229.29,215.13,215.14,221.55,234.63,215.89,218.80,219.50,212.54,213.97,200.88,213.76,209.64,214.53,216.71,233.10,234.80,227.74,232.04,268.18,243.80,260.17,300.18,268.09,264.84,265.91,282.40,278.62,293.06,285.25,301.56,298.37,268.01,278.55,286.91,285.21,288.51,296.65,297.76,306.37,331.42,319.59,332.35,381.19,345.61,342.22,331.71,330.77,337.10,322.72,323.95,335.81,304.06,308.36,307.65,295.65,326.80,320.77,310.12,358.83,330.80,286.56,301.84,294.78,402.78,371.43,196.45,196.63,199.25,225.96,201.93,210.63,226.80,219.03,251.36,267.37,251.64,264.08,268.12,299.99,294.52,296.64,305.34,372.08,365.40,299.26,348.58,322.20,309.06,265.29,336.22,310.75,280.60,291.70,284.99,336.89,264.24,268.13,332.87,287.47,262.54,310.30,318.13,284.82,282.17,278.46,300.40,301.11,352.47,351.63,322.43,317.91,264.29,306.15,312.34,315.05,310.58,337.30,256.26,268.01,333.39,324.39,336.92,214.68,210.25,207.49
2003-04-13 22:15:19.708000,L7,320.80,280.94,289.80,372.98,382.15,314.69,289.30,280.63,299.64,310.71,296.79,279.45,285.56,355.33,313.03,285.74,232.95,249.17,232.49,213.82,231.80,224.69,239.90,219.29,228.80,274.38,240.05,254.08,246.11,266.23,261.43,224.14,264.52,246.40,258.50,269.83,228.71,284.93,230.60,198.27,218.98,227.96,213.08,225.11,242.22,259.58,268.43,226.78,236.54,203.54,206.98,207.30,219.06,324.95,297.91,297.87,263.59,284.29,309.31,334.45,296.93,311.86,293.00,286.38,286.90,291.02,329.32,315.37,319.70,362.50,326.11,359.00,369.45,382.51,391.22,370.76,332.68,332.89,347.45,324.01,329.08,317.38,325.96,343.55,329.15,295.79,327.31,306.96,371.44,346.16,415.78,462.66,397.74,377.72,207.95,221.59,244.33,240.53,225.76,294.33,268.25,260.28,328.55,211.08,224.31,232.44,245.38,234.63,359.27,372.09,331.41,352.64,238.56,236.32,226.45,205.14,274.48,271.74,280.44,289.39,318.36,328.79,307.36,287.70,218.39,227.42,234.19,195.99,204.30,215.70,222.54,212.86,294.66,293.87,262.80,300.30,323.19,315.31,199.23,224.53,230.80,229.32,290.97,334.72,222.61,247.74,266.56,255.71,382.55,324.70,349.14,295.15,245.21,298.04
2003-08-11 22:03:03.501000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.14,172.69,178.66,182.72,187.78,188.57,189.93,196.06,206.45,202.16,199.14,201.99,198.33,197.47,188.91,188.87,180.54,181.08,186.43,182.45,184.93,178.45,187.80,183.07,183.26,185.07,185.95,185.11,188.36,188.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-11 22:03:27.617000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.67,170.23,176.96,182.43,183.94,193.05,195.67,195.46,200.32,208.18,215.45,212.67,210.80,212.87,207.33,206.47,199.62,193.90,191.65,188.93,200.37,191.81,192.67,188.30,198.61,193.61,189.51,192.74,193.98,191.06,193.78,196.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-27 22:03:21.662000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.24,176.34,176.25,182.64,182.94,192.30,195.28,201.44,204.05,201.05,201.99,200.01,194.53,194.98,189.07,193.84,189.89,194.37,198.22,188.63,191.41,189.15,196.37,192.33,187.26,187.07,187.07,185.60,192.86,189.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-27 22:03:45.777000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.43,176.11,177.19,185.31,186.64,193.88,200.20,203.69,205.42,202.39,203.23,199.09,196.35,196.80,188.99,195.23,191.92,196.14,197.90,191.15,190.36,194.11,198.92,193.45,189.20,187.86,190.10,188.21,192.69,192.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-28 22:03:50.431000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.83,174.08,167.90,176.24,186.12,195.77,194.99,195.81,198.25,197.43,194.31,190.32,194.74,196.25,193.39,187.32,183.25,186.00,185.72,185.83,183.23,183.84,188.29,190.40,198.09,194.79,191.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-24 21:58:51.198000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.42,171.96,175.08,182.30,178.87,175.92,180.50,175.57,191.99,182.56,182.39,184.38,184.70,179.67,184.27,186.56,189.83,186.05,188.18,187.09,189.62,186.67,185.01,184.86,183.41,182.18,185.92,185.53,187.75,186.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-10 21:58:53.775000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.58,176.76,174.24,179.63,178.71,184.71,187.03,183.99,189.19,187.16,192.89,193.20,198.98,202.56,205.84,202.21,201.45,199.75,200.11,194.15,197.28,194.41,188.88,189.01,188.41,191.58,194.83,195.44,195.86,196.02,197.85,198.52,198.52,199.25,197.79,167.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-18 22:04:57.325000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.22,189.25,195.67,202.39,200.28,206.81,204.23,212.00,199.93,194.81,195.02,190.46,190.40,186.81,188.33,199.00,204.88,203.83,199.73,195.50,201.04,201.72,183.42,183.44,190.37,185.05,182.26,184.54,183.90,200.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-18 22:05:21.441000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.71,193.37,197.63,203.95,203.93,210.25,208.36,214.22,203.79,197.21,198.38,195.30,193.26,190.06,192.17,201.37,211.69,206.72,203.44,198.66,203.88,206.83,189.83,185.99,193.08,188.39,186.01,188.75,185.95,203.58,166.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-19 22:05:07.713000,L5,220.89,231.57,235.20,248.78,245.66,260.52,254.50,248.05,242.76,238.87,218.18,220.95,219.94,226.05,235.06,210.60,239.08,242.19,222.45,273.13,274.00,299.08,304.48,260.09,284.66,283.95,294.75,341.16,359.02,429.29,377.29,402.00,303.49,252.45,211.25,216.68,298.68,306.46,270.84,330.03,247.08,248.83,185.09,198.36,200.23,236.99,252.67,259.86,256.64,231.62,239.59,237.00,265.97,214.35,226.15,210.12,232.06,342.23,,531.85,480.85,420.70,415.60,416.14,283.76,312.48,325.01,427.72,528.53,,,353.54,527.39,310.83,365.35,475.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.86,449.13,547.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.64,333.03,354.10,347.82,482.75,417.17,448.92,345.42,373.09,367.60,418.99,415.98,249.96,239.42,206.98
2004-04-23 22:06:05.736000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.67,172.36,181.12,184.40,183.94,192.65,200.23,207.24,209.61,207.26,202.17,201.84,197.87,195.47,182.09,186.53,185.77,182.02,184.56,184.30,190.26,198.88,201.16,200.66,197.14,197.05,194.49,196.34,183.32,183.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-23 22:06:29.851000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.86,172.20,177.08,166.79,173.85,172.08,180.61,182.10,185.97,193.50,198.58,206.81,208.75,207.91,200.65,202.84,196.21,197.41,183.82,187.43,184.79,182.65,188.18,183.64,189.87,198.70,202.39,201.06,199.09,199.60,196.39,198.04,182.04,184.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-18 22:01:02.739000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.29,172.06,177.24,179.93,183.68,190.90,190.25,193.36,199.14,203.94,206.53,196.33,197.72,196.58,196.11,197.91,191.68,193.43,192.85,195.75,192.80,190.94,190.62,197.96,197.88,195.77,195.24,189.37,190.34,193.54,192.35,190.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-10 22:07:29.750000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.36,175.43,178.92,183.08,186.67,190.12,193.36,195.12,201.23,197.85,192.38,194.78,190.77,189.85,184.74,185.99,184.14,183.86,187.57,185.39,190.60,188.68,188.50,187.50,187.24,184.14,183.73,184.15,187.42,185.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-10 22:07:53.866000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.97,188.22,183.78,187.89,189.05,195.57,198.49,201.14,204.78,209.62,216.77,214.12,206.26,212.97,214.04,205.40,200.27,199.47,205.60,199.43,202.35,203.20,199.65,203.50,200.40,202.66,201.48,200.05,198.20,200.49,199.81,211.83,178.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-22 22:03:36.375000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.66,182.43,179.07,177.11,184.18,188.38,195.64,209.05,207.32,214.38,203.73,217.23,217.98,214.63,210.32,212.21,212.30,206.83,208.65,202.18,202.41,206.48,202.59,211.80,202.61,208.13,209.59,205.60,209.65,202.38,205.97,203.90,197.90,208.58,178.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-29 22:09:58.221000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.34,170.35,178.21,176.96,173.88,183.21,183.26,188.20,190.51,191.27,195.32,191.49,185.90,178.95,172.65,180.30,183.83,178.01,180.80,181.54,186.04,183.24,185.53,181.65,182.49,176.82,178.57,184.63,183.81,188.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30 22:10:21.832000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.55,169.92,184.17,183.37,186.46,187.52,193.80,198.52,203.93,202.56,196.08,193.05,192.11,187.05,189.82,187.08,189.57,189.88,194.60,198.50,191.74,191.09,192.90,198.07,189.70,184.54,187.29,189.72,186.08,187.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30 22:10:46.090000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.98,170.83,179.64,180.77,194.31,195.66,199.53,195.29,210.94,211.53,224.22,215.61,214.34,202.42,201.36,203.02,201.71,201.08,200.15,204.48,206.68,210.53,200.17,203.65,204.91,208.81,203.29,197.74,195.20,202.01,194.61,198.60,166.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-26 22:05:41.422000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.68,170.34,182.02,185.22,198.74,185.38,193.19,187.43,191.83,195.41,179.83,192.10,216.71,197.11,224.01,203.46,234.61,210.67,243.00,255.70,233.48,243.33,288.46,280.24,260.80,260.13,260.17,283.08,264.70,277.22,253.64,277.54,265.45,275.74,257.17,262.13,286.90,267.92,252.77,274.48,239.27,255.71,241.50,239.66,221.44,255.52,244.43,197.18,175.56,175.33,,,,,,,,,191.64,220.25,229.87,239.36,213.32,197.55,209.42,254.61,211.15,206.46,203.06,222.76,193.27,198.28,183.79,206.82,233.28,213.78,237.06,216.45,223.00,194.99,189.74,203.93,184.06,221.41,228.25,205.44,201.76,218.09,211.96,228.76,222.53,229.27,239.55,240.89,244.68,268.67,269.15,251.29,267.61,260.10,274.45,250.76,258.73,280.79,257.66,,,
2005-02-14 22:06:57.276000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.56,178.87,181.45,184.11,188.85,191.22,194.93,180.67,179.49,184.89,185.00,190.98,193.33,197.71,206.34,204.08,205.20,200.00,200.48,198.92,200.29,181.96,179.90,182.24,181.55,185.86,185.41,186.48,203.95,199.69,202.82,202.43,202.59,199.61,174.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-21 22:12:51.062000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.06,170.86,178.39,184.33,182.29,187.34,189.20,199.18,203.00,198.62,197.95,193.52,194.54,189.54,186.33,182.24,184.20,185.04,182.54,183.59,182.63,189.22,191.94,188.59,193.10,188.20,189.79,190.87,189.17,184.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-21 22:13:15.178000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.78,172.71,175.10,178.56,184.15,190.75,189.70,192.82,198.15,206.26,212.42,205.03,207.43,200.47,200.89,197.06,191.97,189.01,189.86,191.74,187.60,190.35,189.12,195.54,198.33,194.19,200.30,198.42,194.68,195.40,193.96,189.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-02 22:07:12.006000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.56,181.96,181.52,184.99,192.83,199.97,199.63,202.00,198.88,201.73,207.55,205.22,200.21,198.46,199.55,199.07,199.02,198.68,198.30,198.06,199.67,197.83,197.96,196.67,196.25,197.14,196.49,194.90,191.69,195.05,195.84,197.40,170.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-13 22:14:07.273000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.06,169.03,172.64,179.30,183.47,192.78,195.68,195.58,197.37,205.01,207.22,204.44,203.06,199.90,200.00,199.02,191.44,199.42,192.83,192.87,190.97,193.36,197.42,194.59,197.09,196.85,196.06,190.11,193.67,188.88,192.53,185.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
