dates,satname,nzd0347-0000,nzd0347-0001,nzd0347-0002,nzd0347-0003,nzd0347-0004,nzd0347-0005,nzd0347-0006,nzd0347-0007,nzd0347-0008,nzd0347-0009,nzd0347-0010,nzd0347-0011,nzd0347-0012,nzd0347-0013,nzd0347-0014,nzd0347-0015,nzd0347-0016,nzd0347-0017,nzd0347-0018,nzd0347-0019,nzd0347-0020,nzd0347-0021,nzd0347-0022,nzd0347-0023,nzd0347-0024,nzd0347-0025,nzd0347-0026,nzd0347-0027,nzd0347-0028,nzd0347-0029,nzd0347-0030,nzd0347-0031,nzd0347-0032,nzd0347-0033,nzd0347-0034,nzd0347-0035,nzd0347-0036,nzd0347-0037,nzd0347-0038,nzd0347-0039,nzd0347-0040,nzd0347-0041,nzd0347-0042,nzd0347-0043,nzd0347-0044,nzd0347-0045,nzd0347-0046,nzd0347-0047,nzd0347-0048,nzd0347-0049,nzd0347-0050,nzd0347-0051,nzd0347-0052,nzd0347-0053,nzd0347-0054,nzd0347-0055,nzd0347-0056,nzd0347-0057,nzd0347-0058,nzd0347-0059,nzd0347-0060,nzd0347-0061,nzd0347-0062,nzd0347-0063,nzd0347-0064,nzd0347-0065,nzd0347-0066,nzd0347-0067,nzd0347-0068,nzd0347-0069,nzd0347-0070
2016-07-01 22:00:54.396000,L8,406.80,388.98,375.74,381.50,392.48,386.02,385.53,384.79,394.46,402.61,391.10,392.90,393.29,402.27,402.34,379.78,371.67,397.19,410.97,405.59,414.30,423.13,413.34,420.56,418.48,422.74,411.99,406.17,410.59,401.70,396.80,412.40,428.28,380.48,368.39,410.92,414.28,406.09,407.71,416.33,416.18,412.17,409.39,404.73,402.86,394.94,390.68,396.36,388.87,390.88,404.16,400.20,404.08,407.75,399.53,389.96,397.59,411.06,402.25,422.56,412.79,403.91,404.28,397.41,411.61,411.75,393.89,387.06,385.79,387.08,403.89
2016-11-22 22:01:23.648000,L8,356.60,350.30,336.36,338.14,341.59,329.76,330.69,338.86,341.10,347.31,337.18,340.80,337.99,344.19,314.31,320.34,306.33,325.67,327.16,333.26,336.78,361.66,361.47,357.81,363.82,369.75,363.75,356.87,352.95,352.30,366.51,372.04,363.48,358.75,353.46,270.27,355.92,370.04,366.92,275.60,371.37,367.23,362.27,352.98,355.72,336.35,351.33,351.76,354.59,371.89,372.55,370.57,373.90,373.04,368.44,360.01,364.90,370.42,365.25,376.44,376.81,377.96,378.39,378.43,387.32,387.97,375.96,370.97,365.06,356.40,368.12
2017-01-09 22:01:14.158000,L8,453.23,354.05,343.67,340.54,350.12,331.71,330.49,342.41,343.56,349.77,344.23,343.77,338.74,346.51,314.21,323.10,308.22,327.03,328.89,333.21,331.54,357.60,361.42,358.77,353.77,370.15,362.80,358.41,353.83,353.00,366.71,371.27,359.90,356.57,351.00,270.32,264.44,374.25,369.07,372.70,373.55,368.11,362.53,349.95,354.96,341.72,353.55,355.04,352.68,369.62,374.76,371.83,367.87,370.79,366.31,359.87,364.00,372.40,365.43,380.77,374.16,381.44,381.16,380.28,390.50,393.01,377.41,370.17,365.26,362.00,397.92
2017-01-25 22:01:08.707000,L8,351.48,345.02,309.15,325.90,330.07,321.13,324.68,336.58,337.81,340.69,335.82,335.10,336.48,339.30,310.24,312.82,301.32,310.24,317.54,325.30,323.88,339.85,340.58,334.90,324.65,331.06,311.27,196.04,,,,,,,,,,,,,323.92,308.98,260.26,278.93,,,,297.05,311.90,331.63,210.15,337.81,351.80,349.94,342.16,340.50,181.73,363.42,360.06,372.06,287.17,359.73,365.93,376.75,372.92,372.27,358.69,361.49,354.59,346.64,358.90
2017-02-10 22:01:00.454000,L8,374.08,391.52,373.22,377.27,379.00,393.62,343.01,346.24,352.77,369.69,354.20,369.29,355.26,361.23,353.26,354.22,326.46,345.50,357.34,358.39,362.35,376.08,378.92,375.83,384.88,390.17,393.15,372.98,372.24,363.79,377.56,382.82,378.09,366.76,357.41,280.87,372.21,393.26,386.71,382.66,380.94,383.96,372.44,365.04,370.17,356.42,356.81,357.30,359.43,375.28,388.33,380.38,373.77,376.01,372.90,364.10,366.85,373.38,373.04,387.29,385.69,395.83,381.72,389.98,400.50,406.03,392.52,379.29,379.79,375.07,370.52
2017-03-30 22:00:38.167000,L8,447.91,433.32,448.00,437.42,432.43,421.13,477.79,473.27,485.90,472.46,488.31,496.59,452.25,494.50,462.04,460.14,465.95,473.22,472.47,464.56,474.04,482.38,468.90,471.81,467.69,454.35,455.36,437.09,442.85,438.25,433.39,450.74,493.28,449.89,436.07,446.60,442.40,434.27,435.29,473.81,493.00,442.75,435.99,444.95,444.01,439.53,445.74,433.03,419.35,410.83,420.36,419.37,420.94,426.05,415.55,412.38,424.41,447.94,465.33,429.77,420.82,442.61,439.55,428.80,426.91,432.56,408.20,395.36,394.31,398.90,407.43
2017-04-15 22:00:30.050000,L8,396.14,391.51,363.65,373.78,386.80,382.67,373.98,374.68,385.68,386.63,391.01,382.11,382.32,398.87,392.23,382.04,341.74,388.54,393.90,402.46,400.61,415.13,400.30,414.00,413.74,419.79,406.45,401.64,403.16,393.03,398.11,404.67,410.72,418.96,419.75,368.81,405.42,400.39,398.75,406.95,402.47,404.76,391.49,391.89,393.93,380.55,381.16,382.96,385.28,382.96,400.46,401.03,386.20,387.14,392.19,379.55,387.20,394.33,391.78,391.80,393.24,391.46,388.13,392.35,398.33,398.42,386.52,381.25,376.33,370.51,376.87
2017-05-01 22:00:19.697000,L8,384.78,375.22,366.70,361.14,380.45,377.43,373.69,366.79,376.05,382.84,383.04,378.05,363.61,387.46,380.92,368.31,367.09,378.51,395.99,390.23,386.78,393.51,400.70,410.37,407.92,405.14,397.73,394.33,404.27,400.02,400.24,410.02,414.91,365.78,394.67,396.41,396.89,392.73,397.20,405.71,403.85,399.15,398.35,394.97,385.82,384.63,380.55,383.78,377.17,378.92,389.61,387.98,381.20,382.42,380.76,379.24,383.50,386.29,385.26,394.94,390.83,390.55,387.43,395.91,391.77,396.72,384.09,376.36,369.48,377.45,380.57
2017-06-18 22:00:46.718000,L8,397.77,381.44,376.98,379.48,391.34,385.93,380.69,383.72,392.02,399.96,394.27,389.92,379.60,386.50,381.96,385.14,383.52,393.90,395.89,402.70,397.59,411.45,412.69,418.58,415.59,426.29,404.85,404.00,402.74,395.49,402.03,414.16,406.29,403.06,409.00,393.96,412.32,408.84,401.01,410.03,411.38,405.04,403.84,395.21,395.41,387.08,388.09,386.45,377.96,388.26,405.74,398.72,390.13,396.83,396.70,397.58,389.28,408.29,401.36,397.13,402.21,403.71,397.07,392.01,399.80,398.94,390.22,380.72,381.88,384.08,386.16
2017-07-04 22:00:50.541000,L8,388.69,381.81,373.06,375.24,384.80,384.49,376.08,379.61,389.43,393.21,388.80,379.48,380.22,387.72,380.03,369.09,342.31,377.81,390.06,395.58,391.69,407.93,403.86,415.31,420.27,421.98,400.41,397.24,399.45,403.44,400.90,411.71,377.10,376.39,391.49,397.32,408.52,405.13,399.12,405.17,403.30,397.62,404.03,396.08,391.36,387.51,386.38,378.62,380.98,382.72,401.08,392.70,394.18,402.68,387.07,380.91,387.10,390.68,393.55,401.53,407.71,400.51,396.06,394.43,398.62,404.70,388.77,379.17,377.01,378.18,385.57
2017-09-06 22:01:09.877000,L8,403.85,394.08,377.23,379.59,391.41,383.76,383.02,386.77,399.82,408.70,399.31,403.45,396.16,393.16,392.53,384.67,395.18,405.05,413.55,418.59,422.73,418.47,415.90,421.12,431.46,435.25,424.14,423.82,412.92,397.00,402.64,415.02,418.10,415.13,407.78,407.94,413.10,416.35,421.63,410.70,411.33,408.76,412.51,402.94,399.18,395.73,395.28,396.50,386.96,393.40,403.55,403.47,397.87,396.78,393.95,387.88,390.79,387.23,397.21,400.82,404.36,400.38,401.94,404.02,403.60,405.09,395.00,383.76,382.72,380.28,385.19
2017-09-22 22:01:13.818000,L8,401.47,457.04,432.60,379.58,390.50,386.91,386.87,382.86,391.90,391.52,394.47,387.49,386.45,481.34,389.43,381.35,380.35,392.83,504.05,498.40,,,,501.82,479.46,433.89,415.62,403.24,402.54,394.62,400.83,410.70,451.42,432.12,453.32,376.42,404.28,403.04,409.46,401.39,405.43,408.39,404.00,392.71,391.89,392.33,390.30,387.37,382.77,381.04,401.39,405.85,395.29,394.96,402.28,385.56,385.34,392.25,391.77,394.11,410.27,402.54,394.15,401.13,406.65,407.11,489.16,480.29,523.72,517.94,410.25
2017-10-24 22:01:21.408000,L8,442.70,462.43,458.80,444.44,463.86,479.09,,,,,,,,,,,478.51,454.71,468.27,465.99,454.12,454.82,462.71,444.58,462.47,460.59,445.11,434.10,435.25,430.92,426.39,439.55,457.80,448.60,451.38,463.02,449.61,456.17,470.85,454.52,440.09,458.22,443.71,434.28,444.82,449.21,440.61,441.79,434.70,431.48,448.02,434.42,420.82,426.65,417.12,434.98,453.97,444.58,468.17,423.24,424.88,440.63,418.40,417.14,416.35,421.73,407.92,401.15,402.22,408.03,416.31
2017-12-11 22:01:12.448000,L8,374.29,362.49,382.36,378.61,357.34,347.01,345.13,346.75,353.28,359.74,349.71,348.88,348.14,354.84,324.44,332.65,313.01,337.44,343.18,349.82,356.49,371.30,371.26,374.16,380.42,383.90,372.47,368.67,366.32,361.40,371.14,380.19,352.26,350.19,351.95,254.99,362.66,379.97,379.22,378.82,376.30,376.35,370.69,364.07,364.37,356.32,362.66,361.64,358.44,366.60,377.68,375.04,372.04,373.82,368.78,361.91,362.88,373.08,368.99,378.91,376.62,376.71,373.10,390.59,394.45,393.40,380.81,372.45,366.15,358.32,371.41
2018-03-17 22:00:35.960000,L8,413.24,400.80,388.35,385.54,399.90,397.65,394.26,401.69,399.18,399.68,405.56,407.90,408.28,404.13,414.04,392.70,388.95,391.63,407.01,405.48,408.84,413.64,418.35,418.15,425.36,427.87,410.77,404.64,404.02,398.61,399.95,415.72,383.63,406.43,412.14,410.02,396.48,413.40,414.40,412.40,412.56,413.82,402.77,411.34,393.36,393.41,407.17,400.88,401.68,399.91,410.20,410.37,402.65,404.27,401.68,400.44,395.06,407.91,409.68,411.31,405.47,401.59,405.91,404.00,408.08,412.82,398.08,384.32,383.00,383.37,391.30
2018-04-18 22:00:19.528000,L8,437.46,379.00,373.05,377.43,387.60,386.43,376.95,380.22,390.22,389.90,392.17,390.78,385.22,394.89,382.90,377.99,386.83,387.76,393.24,399.81,400.69,411.54,402.82,412.64,414.47,416.99,408.52,406.58,402.01,390.38,395.52,405.96,415.53,403.11,402.53,399.79,404.00,406.97,399.48,406.78,407.68,401.96,395.35,402.43,393.34,389.87,386.27,388.47,389.51,394.65,402.92,407.81,402.07,401.36,404.13,392.11,392.36,398.97,405.12,393.89,402.78,397.96,397.10,402.47,403.07,406.07,394.44,379.90,382.96,382.05,386.86
2018-05-20 21:59:59.627000,L8,484.12,513.54,534.75,469.46,475.16,444.26,403.33,407.64,413.85,418.17,421.96,419.09,428.19,410.87,410.00,424.73,428.87,424.86,438.13,449.58,444.11,451.58,458.07,458.43,446.08,452.15,436.68,418.83,418.54,429.16,421.18,425.54,452.56,458.48,449.21,469.43,453.94,462.81,451.47,448.96,428.46,419.05,406.31,420.66,432.14,433.13,432.96,430.61,424.21,424.68,432.97,422.39,416.31,430.61,434.13,428.87,421.25,442.64,428.11,424.58,437.63,431.07,422.11,411.32,412.37,411.67,400.36,391.62,390.22,387.35,393.72
2018-06-21 22:00:01.138000,L8,386.19,378.35,367.77,365.07,380.45,369.22,353.01,363.73,371.07,365.80,363.06,370.67,363.91,369.21,338.87,343.45,325.54,335.17,340.78,350.13,351.25,350.90,367.22,375.47,359.37,389.26,392.45,371.83,378.10,359.21,381.89,380.08,349.75,354.48,372.43,319.24,351.89,390.35,392.03,389.24,384.88,385.67,382.13,389.16,384.89,380.93,384.79,381.01,382.16,391.76,410.77,401.09,400.30,402.19,401.27,431.76,388.35,396.16,406.77,401.16,419.52,411.56,420.62,403.90,410.67,413.96,394.01,390.57,384.66,383.54,386.98
2018-08-08 22:00:25.669000,L8,,,,,279.95,225.52,215.45,192.93,,,,,,,,,,,263.19,306.82,301.81,,,,,,,260.43,285.53,302.86,319.82,352.80,308.75,284.45,298.15,,,325.68,323.84,352.31,356.05,338.01,342.34,329.70,336.94,277.16,,334.97,342.76,352.54,357.55,358.85,355.73,361.84,361.38,352.12,349.58,366.85,357.93,367.10,242.25,,363.80,368.52,378.79,381.06,370.18,360.22,350.94,349.18,357.65
2018-08-24 22:00:33.638000,L8,402.45,388.89,379.67,379.90,397.46,389.95,385.23,385.34,391.69,387.99,394.11,386.16,394.98,397.32,392.49,390.86,382.55,385.76,395.59,406.29,410.84,419.59,427.16,431.59,434.90,427.65,412.41,406.90,407.65,405.40,396.97,404.80,397.59,405.59,406.22,409.05,404.13,404.65,409.16,412.11,409.72,404.61,400.49,396.99,402.64,398.47,398.35,404.76,403.73,397.32,406.28,405.10,406.34,409.40,408.75,412.20,395.87,419.63,406.43,399.62,413.08,409.24,403.70,403.60,409.86,415.60,394.74,386.37,383.73,385.01,387.95
2018-10-27 22:00:57.222000,L8,394.26,368.80,354.58,358.60,359.72,342.80,334.09,345.28,350.67,354.51,349.54,351.69,349.56,359.19,323.73,332.07,321.36,338.33,340.96,350.60,356.33,370.24,372.09,372.43,379.65,384.25,373.77,370.44,367.39,362.43,379.78,381.23,360.69,356.21,356.74,271.32,362.11,373.76,384.33,397.13,379.12,384.05,376.64,363.83,368.81,373.73,253.12,186.29,159.01,378.57,381.54,379.27,375.35,377.80,374.39,364.74,376.27,375.11,369.99,385.81,354.31,302.09,347.57,332.12,395.98,395.18,375.98,374.88,373.35,364.50,374.57
2019-02-16 22:00:47.319000,L8,391.74,386.73,359.42,360.56,361.38,347.53,347.83,348.51,355.67,360.69,352.45,351.33,349.39,357.52,324.97,334.72,321.00,337.10,341.49,355.92,354.92,375.43,372.34,375.20,377.32,387.51,375.83,375.24,366.36,362.50,375.75,381.49,357.59,349.34,354.32,272.65,355.65,372.33,374.89,380.05,379.11,376.04,371.03,363.78,364.88,359.03,362.24,362.35,359.22,368.16,383.76,376.28,376.01,375.26,372.37,363.29,365.13,373.37,367.42,374.78,378.04,379.97,374.08,380.70,387.59,393.54,378.70,368.70,378.69,362.97,372.63
2019-03-04 22:00:42.823000,L8,405.37,386.73,372.03,374.31,360.63,346.72,344.38,349.78,355.61,361.09,352.20,352.47,347.37,357.19,323.04,334.43,318.95,337.36,338.77,355.80,351.36,378.83,372.91,375.82,375.54,386.78,375.37,373.71,368.86,363.30,374.33,381.66,355.08,347.76,352.26,272.67,374.60,374.51,375.39,391.48,393.36,381.24,370.88,364.18,364.22,359.64,363.38,362.01,360.09,366.31,381.88,377.77,374.69,376.09,371.38,364.33,366.20,374.73,368.06,377.47,378.01,380.22,370.81,378.80,393.77,394.68,374.79,371.92,367.56,363.27,370.28
2019-05-07 22:00:32.643000,L8,388.56,387.99,375.46,376.87,386.59,384.63,382.29,378.56,381.11,393.19,385.33,380.02,372.32,380.64,378.56,367.87,376.71,388.13,393.30,393.51,396.21,409.26,409.02,406.20,408.04,414.77,399.43,398.42,404.01,395.42,399.00,410.17,423.18,402.89,398.85,406.85,375.09,407.68,400.91,398.87,400.55,400.32,392.42,396.61,399.84,389.15,384.79,389.37,379.43,381.83,395.07,398.19,391.33,395.97,388.71,372.82,381.99,403.67,399.02,400.19,393.61,396.86,395.70,392.72,399.09,404.65,391.95,384.77,383.21,384.13,386.28
2019-05-23 22:00:42.651000,L8,393.31,376.56,367.83,372.39,383.10,379.32,377.28,373.33,381.61,389.80,380.53,384.16,379.80,381.66,378.77,365.11,375.47,379.78,395.41,404.29,402.76,405.69,402.23,407.18,413.16,414.75,404.00,401.74,403.09,391.80,393.14,402.94,409.24,403.45,398.38,394.48,397.59,401.11,393.66,398.47,404.40,397.29,399.09,389.89,394.08,386.02,379.65,379.67,378.39,383.85,394.38,394.39,397.10,393.08,391.33,380.95,389.63,401.31,403.24,398.61,392.40,392.25,390.20,391.07,399.54,401.20,389.76,377.58,375.51,379.06,381.55
2019-06-08 22:00:50.322000,L8,382.17,372.75,361.38,365.70,369.64,370.14,368.68,359.17,373.33,377.40,361.38,375.70,372.22,378.36,380.36,382.77,367.92,375.04,384.23,383.27,382.32,383.44,397.73,397.49,401.74,412.56,399.36,393.51,401.25,381.07,382.77,392.19,400.99,359.66,378.49,379.46,376.69,390.47,387.26,392.22,395.83,403.03,387.84,388.00,388.06,379.09,382.35,380.69,375.84,379.40,395.63,398.83,388.68,391.02,377.61,378.48,384.24,388.11,393.71,392.29,386.90,386.88,383.84,381.48,390.65,398.03,389.01,378.74,374.37,376.59,374.35
2019-07-10 22:00:59.262000,L8,387.68,381.42,370.37,369.50,380.11,371.89,371.37,373.78,381.31,384.13,385.05,384.42,375.80,384.64,381.18,383.38,376.42,384.54,391.69,392.65,387.26,397.61,400.62,402.85,405.67,417.07,401.50,396.55,395.02,391.26,399.61,406.96,377.24,374.27,386.85,366.12,395.89,390.43,398.51,408.13,401.42,396.79,397.59,397.45,392.45,383.08,380.31,377.14,373.15,379.65,394.21,392.76,393.63,394.74,387.66,377.87,388.26,393.64,386.09,396.08,396.59,388.81,384.61,385.14,401.57,399.76,387.65,380.46,377.55,371.17,374.51
2019-07-26 22:01:04.108000,L8,392.28,374.42,372.05,376.42,392.55,383.30,371.34,374.30,392.77,391.36,384.86,379.93,372.46,403.77,388.67,383.42,461.62,453.37,450.40,389.14,393.24,401.22,409.12,425.50,422.38,416.79,399.14,390.82,391.89,391.14,400.59,423.48,409.86,377.89,397.47,406.35,398.26,399.43,393.06,407.27,400.05,397.51,391.46,382.46,389.24,392.71,386.90,380.04,368.33,385.84,401.62,390.14,392.52,395.60,387.17,385.89,387.93,385.14,391.04,401.81,407.94,399.70,392.88,391.45,400.18,403.25,389.54,383.04,381.77,380.03,385.91
2019-08-11 22:01:10.247000,L8,,,,,,,,,,,,,,,177.84,275.39,314.24,320.41,329.61,269.71,288.97,182.45,362.34,352.09,356.66,368.16,366.01,358.21,326.47,336.38,318.16,354.57,338.76,344.34,342.57,275.44,271.39,366.46,364.13,371.68,375.61,363.77,364.58,351.33,359.86,351.74,359.48,355.24,355.84,364.06,374.26,374.20,370.12,364.03,365.79,359.28,364.53,374.74,360.69,380.13,374.50,355.02,354.53,353.83,370.85,366.96,357.30,350.76,335.89,346.56,367.36
2019-08-27 22:01:14.407000,L8,406.99,388.87,377.02,382.85,392.80,384.08,385.40,383.29,392.03,395.23,391.76,390.92,389.39,400.59,399.24,398.46,399.98,402.71,399.38,400.53,412.77,406.82,407.48,416.87,425.17,427.82,412.28,405.58,401.79,391.12,394.46,417.81,424.75,418.66,410.86,409.97,416.48,405.27,404.89,418.64,414.24,402.04,402.19,406.76,404.18,397.34,400.78,396.87,385.00,385.06,406.23,409.83,406.57,407.35,396.51,390.83,392.45,400.61,407.79,412.27,417.25,400.50,399.63,399.05,409.94,412.93,400.83,388.75,388.73,387.63,391.04
2019-10-30 22:01:26.665000,L8,392.42,369.25,352.70,353.33,354.00,338.03,332.58,343.09,346.32,351.96,342.96,347.45,343.06,348.74,323.07,327.31,319.35,336.94,346.24,359.77,358.72,368.28,371.92,370.37,377.89,386.07,375.17,375.92,370.16,361.72,379.21,379.10,356.65,353.33,350.95,278.35,363.44,377.02,378.31,378.77,384.70,374.98,371.99,360.47,365.96,359.84,365.55,369.62,366.48,366.94,379.51,379.74,372.21,376.53,372.34,363.61,365.38,375.70,368.99,384.47,383.96,376.13,372.06,378.88,387.45,394.33,237.80,375.88,365.30,359.50,372.14
2020-02-03 22:01:07.154000,L8,393.71,371.88,373.35,376.35,358.96,345.67,343.06,348.46,353.59,359.58,352.67,353.63,347.79,356.74,320.74,335.19,320.16,341.18,343.22,350.68,357.50,376.72,371.36,371.97,377.75,384.19,374.31,369.75,368.78,362.20,402.41,382.37,355.23,356.87,353.15,268.72,347.86,363.88,371.62,376.74,377.73,372.66,368.57,357.99,360.27,355.95,360.38,357.61,357.32,362.26,374.29,375.42,378.05,372.87,370.07,365.85,363.94,371.61,377.16,374.60,383.57,382.52,377.95,381.25,388.63,392.22,375.75,369.78,366.20,372.77,375.37
2020-03-06 22:00:58.462000,L8,419.99,385.25,384.84,383.35,382.97,348.50,349.36,354.95,386.34,361.09,353.10,354.32,352.55,359.93,332.27,338.44,323.11,342.21,353.33,363.55,360.77,383.85,375.22,380.19,383.03,410.20,393.48,396.89,374.98,366.30,375.43,385.45,365.76,363.13,358.50,277.22,353.36,373.60,378.08,381.32,379.10,376.47,370.62,362.15,362.94,358.93,362.35,364.79,359.00,362.49,383.83,378.00,375.39,378.90,370.63,366.25,365.98,373.44,375.89,376.33,382.71,379.76,377.96,390.46,392.72,396.33,384.58,377.72,367.45,363.73,403.00
2020-04-23 22:00:35.031000,L8,407.52,382.16,360.33,373.55,379.27,347.22,349.85,357.79,359.64,360.38,357.65,357.68,353.53,366.51,322.36,343.71,319.10,324.84,339.67,361.05,352.83,375.94,370.68,379.25,377.85,408.67,375.28,387.29,384.32,369.10,381.71,384.77,358.23,357.18,346.66,280.00,348.97,370.65,357.21,384.93,388.06,384.23,376.87,355.11,368.24,359.28,366.12,363.38,358.88,363.46,380.07,379.45,375.72,377.71,375.01,367.72,366.77,372.88,365.67,380.73,381.58,379.65,376.54,380.43,384.10,391.83,375.11,369.15,367.09,360.01,366.66
2020-05-09 22:00:26.885000,L8,393.89,385.74,381.74,381.64,392.77,520.36,513.96,504.97,495.27,479.69,498.53,393.98,393.64,401.34,394.54,387.81,380.75,391.12,401.60,406.44,409.91,421.67,416.34,417.86,417.23,415.79,403.75,403.20,404.08,399.53,404.57,418.30,416.09,407.16,404.65,408.20,402.39,399.95,399.93,403.18,402.10,396.73,394.89,400.85,404.52,396.65,389.65,388.96,381.20,388.57,402.77,406.99,399.08,404.21,402.60,389.62,386.97,387.63,384.42,396.07,396.81,401.75,398.79,399.77,398.79,402.61,391.48,384.17,380.92,385.29,384.56
2020-06-10 22:00:39.456000,L8,384.44,379.23,366.50,366.32,373.68,375.84,373.82,370.31,382.51,385.38,369.89,380.74,382.36,379.06,380.50,366.98,359.26,380.49,392.05,388.61,390.09,403.72,399.87,410.97,414.06,413.91,406.92,401.25,398.39,388.91,389.64,400.98,413.33,403.94,398.59,378.07,384.19,384.26,382.02,389.04,396.09,396.62,393.30,397.56,392.11,390.77,388.81,387.78,392.11,375.05,392.88,394.80,391.87,399.56,387.48,389.81,386.21,384.50,393.61,394.78,395.35,395.26,390.49,394.66,393.70,393.31,382.10,372.93,371.24,375.69,377.55
2020-08-29 22:01:11.546000,L8,385.04,364.62,349.40,352.75,358.06,341.69,337.98,347.88,350.45,352.33,346.40,354.18,348.14,356.35,321.20,330.51,320.08,326.92,342.63,358.51,353.82,362.42,370.05,372.03,374.76,385.96,372.97,374.91,373.16,362.33,374.70,378.74,350.96,350.39,347.62,279.51,350.19,367.51,357.36,379.16,384.21,379.01,371.99,362.11,369.99,359.45,363.70,358.67,358.80,364.67,376.07,376.98,374.54,378.06,374.42,365.20,364.32,373.49,366.68,382.22,383.31,379.62,379.22,384.68,389.08,395.63,378.92,370.75,362.99,352.19,365.57
2020-09-14 22:01:17.845000,L8,,433.26,478.90,506.85,499.44,483.77,493.14,483.54,488.07,495.22,435.24,452.18,458.92,442.18,438.11,449.07,510.92,490.46,461.89,521.49,525.88,520.20,497.91,507.47,521.92,508.01,474.83,492.13,504.42,500.98,487.50,438.28,457.84,508.74,511.72,486.76,519.06,525.33,516.56,500.69,527.54,494.69,496.13,514.83,463.80,481.30,491.96,,416.50,514.84,511.40,505.56,514.19,492.23,490.59,447.31,462.63,453.44,519.76,491.84,440.55,430.39,428.47,426.47,423.79,442.56,411.84,401.70,407.47,429.10,408.72
2020-09-30 22:01:21.925000,L8,410.69,391.95,379.80,380.04,388.02,388.13,403.46,404.08,419.76,421.98,423.36,391.95,413.18,401.81,402.37,399.30,369.88,407.51,409.75,406.05,402.31,407.26,409.84,415.98,416.78,418.53,413.98,407.01,399.82,410.61,403.87,422.87,384.86,380.50,404.60,406.51,371.82,400.23,387.98,401.85,404.33,403.22,403.16,396.83,400.08,395.89,387.72,384.66,383.63,393.20,414.49,407.16,391.13,404.20,400.17,390.12,392.51,403.63,398.23,407.37,410.62,411.30,417.25,405.63,408.37,409.26,395.74,386.90,379.78,378.88,385.12
2021-01-04 22:01:18.489000,L8,366.58,357.84,335.52,341.95,348.80,336.37,332.37,341.94,346.07,352.26,342.27,345.30,340.66,350.23,315.97,325.85,311.48,332.15,332.13,342.25,346.80,367.56,365.59,364.97,368.31,379.89,369.93,364.74,361.11,358.25,370.14,376.33,349.89,349.33,348.23,268.04,345.52,360.21,349.83,376.59,376.08,371.11,364.33,356.66,357.96,355.55,356.27,355.14,356.43,363.86,377.62,376.50,370.14,374.36,374.56,358.75,366.63,369.60,364.48,381.62,376.00,379.64,375.72,374.99,385.49,390.70,373.41,364.33,361.13,359.38,364.84
2021-02-21 22:01:05.416000,L8,386.13,365.06,351.46,352.85,359.73,341.58,342.64,348.12,354.41,357.52,351.70,353.02,347.50,357.60,321.54,334.64,317.03,335.86,338.06,355.34,351.17,374.86,369.61,374.03,375.03,385.65,374.84,396.53,367.78,361.05,373.88,380.27,356.55,357.20,351.69,273.47,350.00,367.21,352.56,378.26,380.85,393.26,366.56,356.83,360.33,356.28,355.91,357.48,358.56,379.99,376.92,374.03,372.34,374.66,370.05,372.02,367.47,369.19,369.76,376.19,383.34,381.56,375.52,389.94,395.73,393.72,374.54,367.88,365.88,358.90,369.10
2021-03-25 22:00:51.177000,L8,382.16,369.72,348.66,364.85,358.24,339.71,341.01,347.29,352.85,355.10,351.06,354.92,348.28,358.84,319.63,334.36,319.65,330.48,332.41,280.07,283.08,374.16,367.44,367.28,363.11,382.34,371.61,375.13,361.62,360.90,376.11,377.53,351.72,353.35,350.68,275.09,348.73,369.60,355.84,377.72,380.18,376.54,365.86,350.60,358.86,355.03,353.74,353.10,357.21,367.76,376.28,375.48,374.41,374.44,371.59,365.05,367.63,372.00,369.47,377.49,384.14,377.27,376.67,383.18,389.70,392.56,375.93,366.98,368.30,359.65,367.66
2021-04-10 22:00:46.354000,L8,417.23,404.62,393.51,392.26,404.50,403.58,402.62,396.83,405.23,411.04,410.89,406.60,407.87,427.65,413.85,399.75,389.01,398.84,407.79,408.85,396.41,411.26,416.85,419.83,420.89,431.45,415.09,407.59,412.64,409.62,424.15,423.34,422.50,422.41,418.58,397.39,416.93,412.35,407.32,406.00,397.37,397.69,397.99,402.00,409.43,398.41,389.77,388.71,397.02,402.66,411.78,412.39,410.67,400.18,398.53,403.90,410.93,409.22,439.32,451.91,418.11,411.76,406.28,406.05,422.02,458.20,398.46,395.32,385.88,392.19,391.70
2021-05-12 22:00:36.748000,L8,366.69,358.82,341.79,346.04,355.21,337.49,342.49,350.63,363.99,370.03,361.95,363.90,360.14,364.30,323.26,336.03,342.51,353.75,349.25,373.44,383.92,396.07,397.38,396.97,398.70,405.11,395.87,388.43,379.97,369.50,376.94,377.47,358.76,365.50,357.59,314.85,365.12,378.73,370.51,396.72,394.14,392.03,391.67,387.15,382.45,379.49,380.52,375.91,367.72,373.24,368.33,367.77,365.26,236.49,243.63,212.29,265.88,253.59,347.90,386.43,376.33,382.26,391.06,392.96,383.06,395.00,378.94,369.95,376.24,360.66,382.09
