dates,satname,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0064,nzd0269-0065,nzd0269-0070,nzd0269-0074,nzd0269-0080,nzd0269-0081,nzd0269-0063,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062
2010-01-29 21:57:17.114000,L5,333.04,346.98,345.28,373.59,359.51,376.42,354.17,347.27,335.23,325.13,329.23,326.20,323.32,313.71,320.17,335.19,323.27,319.78,325.61,335.06,325.19,319.88,339.37,327.23,323.16,306.05,303.94,323.10,308.13,315.08,306.96,315.02,305.41,293.48,281.41,278.79,271.79,293.62,328.30,295.37,301.32,301.18,303.91,307.98,299.78,303.97,296.13,296.10,303.08,299.75,298.07,298.68,291.64,297.36,286.58,337.93,332.31,336.78,335.88,298.41,300.37,298.23,282.50,286.75,299.33,319.46,311.00,299.57,304.70,293.31,300.37,299.98,294.35,308.59,303.69,313.25,314.13,320.11,325.95,348.51,352.65,380.40,350.62,346.65,334.14,356.62,335.61,325.01,317.73,321.42,331.20,343.60,341.46,352.68,326.73,312.87,328.11,345.14,324.38,353.37,332.30,342.26,347.71,339.91,340.81,335.87,328.22,318.76,319.47,322.42,311.09,330.32,227.27,250.59,275.82,300.07,324.07,334.18,315.25,269.26,303.81,296.21,326.38,295.70,327.11,316.56,319.67
2010-12-31 21:56:20.363000,L5,298.12,325.50,326.97,322.55,312.83,311.57,306.89,312.49,310.19,300.23,303.13,304.97,322.74,306.59,312.05,313.89,305.77,301.46,299.76,304.08,301.24,294.91,294.03,301.19,305.00,289.77,278.45,289.32,284.67,280.97,269.89,262.73,261.99,256.65,257.00,254.97,250.36,280.65,276.74,280.54,286.67,284.84,274.73,285.98,274.50,283.79,275.61,267.22,277.90,281.62,285.82,289.43,281.01,273.17,261.96,287.23,287.30,282.54,,272.11,280.23,282.53,251.48,225.86,273.95,274.33,261.60,262.52,277.02,283.80,279.44,286.04,286.29,299.76,289.66,301.99,304.21,288.14,228.80,194.92,,,,311.75,196.33,208.49,277.38,300.12,291.10,286.85,295.36,188.73,,,,,272.07,280.03,290.32,293.38,298.51,288.90,,,,,,,,,,,,,,,,299.94,,,268.42,256.72,,256.52,273.70,278.82,276.46
2011-01-16 21:56:21.862000,L5,350.56,358.27,351.74,339.68,340.99,333.29,334.34,335.04,353.34,366.67,368.45,342.52,343.49,345.00,342.21,327.29,317.09,320.62,318.11,318.88,327.62,333.89,351.79,342.73,342.56,332.71,338.92,329.27,302.94,311.75,301.79,301.33,307.25,300.34,297.72,303.33,298.49,307.57,305.72,313.85,301.27,301.26,303.28,302.02,301.62,304.41,315.07,312.15,316.33,319.83,313.79,316.35,308.92,292.91,284.73,180.77,338.61,329.48,318.50,318.18,323.54,314.98,305.95,306.58,305.19,298.47,289.77,295.38,311.43,314.14,317.14,327.46,326.26,332.02,329.21,323.82,317.04,341.50,321.65,311.37,304.08,320.61,344.65,342.64,337.28,343.58,344.33,341.06,315.27,315.41,326.40,333.73,341.67,344.06,339.19,322.46,309.09,325.66,349.69,337.79,336.11,337.27,347.56,340.86,322.27,324.92,327.60,326.60,320.90,320.45,321.67,339.41,245.55,,253.02,273.99,237.42,217.91,314.62,321.25,296.89,291.60,232.72,303.87,169.51,193.09,216.63
2013-05-13 22:08:23.242000,L8,345.45,353.14,356.19,356.69,359.32,355.84,372.43,377.25,385.06,406.64,449.03,420.06,413.99,410.34,422.16,405.86,428.25,431.98,402.17,404.31,413.16,451.11,411.60,388.06,355.79,390.61,416.93,409.45,418.00,469.81,444.89,403.35,394.06,416.79,426.68,422.79,424.49,413.56,408.37,354.43,340.97,383.21,382.17,367.23,393.04,393.34,416.17,405.31,421.93,400.01,437.95,430.79,430.61,446.98,446.58,438.31,431.49,386.31,410.54,429.76,417.48,387.38,354.79,391.05,367.28,366.68,395.01,376.54,402.49,447.64,424.49,425.49,410.31,415.45,439.86,447.67,481.22,442.53,428.72,393.06,423.82,406.98,391.36,402.45,392.46,391.33,375.74,408.26,386.25,414.38,426.30,454.37,450.66,425.04,466.69,377.13,341.83,373.76,376.44,379.21,425.43,438.93,435.47,459.51,407.72,446.70,419.81,366.74,387.79,374.64,375.73,381.48,439.37,464.11,423.00,405.81,433.13,437.64,418.10,374.19,372.78,381.85,407.99,384.83,376.70,355.49,363.58
2013-08-17 22:08:27.088000,L8,316.00,342.60,348.50,337.97,351.36,343.73,341.29,338.10,362.09,381.89,384.57,386.22,374.75,310.11,313.25,315.21,354.34,370.14,385.07,399.95,362.18,387.94,380.05,386.28,381.66,371.92,369.92,299.73,367.55,354.12,324.73,323.87,306.62,288.92,272.99,267.31,251.10,285.67,291.74,288.62,420.96,435.27,431.09,401.97,286.63,292.07,308.34,297.15,295.77,305.51,299.88,299.94,291.72,294.96,281.37,392.91,336.34,353.69,309.31,300.46,300.70,296.67,223.92,221.07,319.18,286.63,286.40,364.75,333.34,367.50,375.00,337.73,423.75,425.68,430.64,399.35,383.23,379.88,382.65,332.64,370.06,325.03,354.10,436.73,343.51,335.49,334.26,372.50,363.93,367.81,362.72,339.90,348.65,351.90,340.61,404.79,360.91,368.82,337.00,369.13,341.95,357.49,349.42,338.92,338.24,328.62,334.35,387.22,385.35,344.93,362.99,392.65,238.13,,,205.84,361.92,392.32,297.28,360.61,306.61,289.13,419.39,268.88,379.67,365.65,400.45
2013-09-02 22:08:28.553000,L8,370.22,362.20,357.35,355.65,354.50,347.94,342.20,357.30,353.06,382.48,395.35,409.62,408.16,406.24,401.13,396.75,397.53,395.14,430.82,425.55,433.78,411.05,481.12,445.20,443.47,413.79,404.64,429.09,422.26,432.58,418.09,417.62,417.87,404.70,417.98,396.92,397.11,396.12,398.11,339.99,369.41,372.48,371.79,372.97,340.98,340.31,366.14,403.64,433.46,422.76,434.73,427.97,465.75,466.97,445.48,547.19,485.67,187.94,191.15,374.97,355.18,347.37,342.07,332.92,367.25,388.54,369.88,379.11,383.49,395.99,427.21,416.89,433.10,423.73,453.78,479.28,441.46,439.32,448.47,421.22,399.43,392.92,393.32,392.27,367.92,352.79,346.97,475.30,494.98,438.01,465.77,478.37,423.91,407.91,388.58,389.62,349.76,355.74,370.34,360.99,419.35,364.21,531.04,442.24,378.84,384.92,485.56,354.55,403.12,386.09,426.72,425.55,344.79,373.98,530.93,490.19,220.10,449.83,186.86,351.13,409.63,375.71,233.60,332.96,171.49,183.26,220.76
2013-11-21 22:08:01.711000,L8,451.25,449.17,422.46,351.51,351.68,345.91,349.96,336.73,343.93,338.84,350.14,395.25,400.59,383.28,373.36,381.18,371.64,424.05,366.42,391.16,384.32,375.53,409.96,361.63,396.90,363.69,371.87,422.03,420.87,425.03,434.45,434.09,422.11,408.26,408.82,411.12,412.34,401.94,389.04,391.11,351.11,322.39,380.20,371.88,337.87,355.14,367.85,345.08,387.03,325.05,332.40,340.84,365.69,367.00,356.03,190.71,181.26,196.59,199.62,183.70,339.43,360.33,352.55,378.66,341.62,405.55,376.04,354.72,361.92,354.94,390.61,390.65,375.54,368.36,379.78,384.23,383.66,381.15,381.74,383.21,378.80,387.90,390.71,373.76,382.16,372.91,357.76,357.69,369.97,343.55,351.58,399.04,386.85,395.11,418.30,365.08,326.26,351.31,520.62,442.38,364.98,361.30,363.30,363.94,412.50,373.48,383.09,362.35,355.56,336.66,347.43,354.90,302.64,281.18,339.64,324.91,187.06,189.01,190.38,375.74,374.04,353.89,237.66,323.59,174.83,189.11,221.21
2014-01-24 22:07:33.459000,L8,315.99,316.98,337.03,323.64,326.35,319.57,308.88,309.28,322.30,311.41,329.82,316.42,330.33,312.31,313.74,318.19,314.99,317.41,315.27,308.21,326.48,321.79,330.24,310.30,312.35,297.82,302.02,303.00,297.74,311.33,304.06,303.54,306.39,302.76,278.61,271.11,259.46,288.93,290.57,288.75,298.14,298.37,299.21,303.33,295.24,311.68,304.45,309.00,313.21,313.98,301.16,307.53,293.87,291.38,284.82,317.01,314.02,316.54,298.86,297.82,312.44,305.87,291.56,293.85,303.80,284.87,291.49,292.42,303.94,304.13,292.54,312.74,300.49,321.70,303.46,317.86,308.77,313.54,312.86,311.66,305.98,253.38,340.81,356.51,343.85,317.05,325.32,340.81,330.66,328.26,338.49,358.75,351.51,341.56,386.06,303.92,283.36,288.16,310.91,315.25,329.14,344.01,337.92,350.92,337.90,430.06,454.60,377.28,325.09,330.09,310.61,331.12,214.13,466.85,,216.83,309.97,311.93,295.95,,289.41,289.83,295.13,272.90,282.65,290.05,300.23
2014-02-25 22:07:08.406000,L8,301.79,307.33,328.14,290.34,307.52,308.28,306.78,305.73,305.72,307.58,360.45,365.28,367.94,311.10,307.41,309.83,308.21,308.56,305.94,295.49,312.95,301.82,316.41,305.37,302.76,294.72,287.60,295.95,291.97,299.19,295.59,288.70,281.38,274.79,260.35,255.68,251.19,281.78,257.24,255.80,287.72,293.73,279.56,285.89,286.01,292.19,295.66,296.66,281.39,272.48,272.43,274.56,276.95,271.27,254.93,335.48,208.95,297.13,249.00,267.90,241.03,260.22,,,,,,325.91,366.34,285.00,302.27,,,,249.42,236.50,295.08,299.71,299.76,392.19,375.13,370.77,363.58,368.39,371.98,377.16,385.40,338.72,319.69,311.05,325.56,335.76,340.36,347.20,328.71,295.24,278.79,277.08,267.19,275.81,291.25,311.96,292.38,275.34,290.25,285.07,314.23,300.27,306.99,300.24,283.63,286.58,,,,,253.28,209.33,262.82,230.72,373.46,238.10,,266.44,273.01,283.63,277.99
2014-04-30 22:06:10.487000,L8,354.03,356.65,353.97,354.88,353.43,354.76,388.62,415.51,473.29,430.57,522.61,535.54,489.04,475.50,477.40,463.57,448.86,515.55,486.15,,537.10,504.50,471.36,423.31,445.93,427.35,442.92,439.56,412.35,459.65,408.08,348.31,384.10,373.41,390.61,421.17,443.17,411.84,357.00,332.28,358.69,370.16,351.25,359.20,398.83,344.28,330.13,338.37,335.86,375.98,360.06,379.25,406.14,415.40,420.08,213.22,189.31,210.77,221.83,190.59,405.67,357.72,456.47,453.61,424.44,372.57,429.03,342.46,345.79,375.92,365.70,388.02,418.71,405.86,411.84,402.97,399.10,384.38,420.11,391.98,393.01,396.04,391.82,415.42,380.14,347.20,346.21,405.41,383.42,347.89,358.53,356.68,380.16,381.19,455.70,417.49,333.50,358.62,372.22,375.78,391.12,353.21,380.24,451.17,412.98,383.28,358.59,359.59,348.77,371.41,420.81,460.83,339.06,294.61,363.27,351.42,245.52,239.04,215.63,423.83,411.94,366.81,252.65,189.96,178.24,196.22,223.62
2014-06-01 22:06:02.776000,L8,532.23,483.39,448.76,359.29,355.41,387.95,364.36,394.97,388.95,420.30,420.99,544.95,501.84,426.02,461.93,459.01,459.16,445.99,474.66,464.98,519.81,494.90,507.54,504.54,450.94,518.60,452.47,439.56,429.43,437.59,450.99,452.36,446.32,478.73,452.33,443.01,424.36,430.79,424.63,390.16,375.11,455.65,438.43,429.70,434.64,446.36,438.22,447.11,439.00,470.28,475.55,517.71,489.75,463.95,534.67,405.08,376.59,433.68,437.73,386.49,465.39,398.98,391.40,357.51,359.13,373.03,370.35,440.03,421.15,422.15,421.16,405.82,417.42,420.48,420.61,420.23,399.20,421.86,393.80,427.76,404.63,397.14,428.20,409.13,410.15,400.41,412.47,408.10,408.64,384.01,445.86,431.03,424.15,441.53,465.81,440.50,409.69,373.05,420.63,532.50,510.23,478.81,526.82,481.09,415.07,420.59,483.45,378.07,371.99,422.53,397.89,412.73,530.86,350.34,381.02,502.58,442.61,457.00,375.68,381.24,404.66,381.63,443.76,508.86,520.26,397.14,436.54
2014-07-03 22:06:14.073000,L8,308.53,310.86,327.44,329.44,302.22,319.11,310.12,350.40,360.85,380.26,398.40,384.56,376.81,379.81,380.34,369.27,328.62,317.77,304.24,311.96,306.26,313.64,308.79,330.45,307.95,295.63,289.79,296.62,293.00,300.03,299.26,294.72,294.76,288.05,269.14,272.06,249.69,284.66,287.58,283.99,293.35,295.42,296.56,270.44,276.89,256.57,265.97,267.11,281.91,293.63,295.30,297.68,290.40,289.10,275.70,311.80,316.47,211.52,361.65,196.97,297.71,297.58,272.88,295.60,282.26,290.25,286.89,291.73,295.33,298.07,301.30,264.42,293.18,310.01,292.28,310.12,307.81,299.76,307.27,393.27,376.83,389.91,387.87,357.88,378.24,345.13,339.86,335.25,339.65,341.40,355.53,351.28,355.75,350.69,336.91,308.23,280.03,286.05,299.78,304.08,311.52,361.77,342.57,330.71,311.10,329.06,319.01,326.61,316.09,333.20,299.78,,246.87,,,243.33,308.13,317.81,295.86,,290.29,285.64,368.48,272.53,377.27,389.39,389.53
2014-08-20 22:06:30.681000,L8,305.89,360.00,371.38,352.27,351.41,352.21,355.60,371.94,385.85,390.17,354.00,376.11,320.13,309.59,309.35,310.71,312.06,311.52,303.74,304.82,314.52,306.47,317.54,306.34,303.63,298.32,291.64,297.79,297.18,298.32,299.92,299.36,284.37,294.03,264.17,261.62,241.03,283.80,285.70,259.93,291.69,295.58,341.92,333.49,327.30,339.76,350.57,358.12,350.98,302.58,296.34,296.84,289.65,281.01,277.29,314.54,204.39,214.07,307.75,331.35,360.68,372.69,227.57,319.05,370.07,327.97,326.51,336.96,343.04,347.14,363.55,371.06,377.99,368.80,373.74,329.04,308.05,308.08,307.26,307.45,349.69,364.91,358.54,355.32,365.12,360.74,347.36,338.40,334.64,360.98,356.56,349.77,347.59,341.20,421.06,411.09,352.85,358.16,352.12,356.42,371.72,356.92,349.45,337.16,336.68,324.72,318.40,369.45,328.21,377.31,375.26,393.92,240.36,,,,340.99,344.86,293.25,377.14,330.09,315.65,382.41,270.11,282.10,290.51,295.82
2014-10-23 22:06:39.356000,L8,340.85,340.26,338.07,340.26,340.83,342.39,344.04,343.42,357.59,368.82,366.87,384.52,404.62,433.95,402.26,408.19,432.94,440.48,380.61,414.74,366.38,538.18,443.83,461.74,469.64,467.18,406.29,399.81,370.73,358.86,317.65,322.91,325.22,344.10,325.02,327.87,386.97,403.96,422.50,392.70,395.98,402.23,433.24,440.82,399.71,408.75,435.78,402.79,333.52,344.03,348.52,346.45,344.78,430.87,411.93,211.47,189.07,332.61,331.42,392.82,410.22,426.52,386.42,428.59,408.26,387.63,366.34,416.55,408.14,486.75,432.11,428.23,438.30,442.51,422.95,405.75,432.68,332.58,378.58,381.94,407.73,447.11,413.42,408.87,425.29,394.89,397.61,420.69,326.70,379.56,478.71,458.17,413.42,373.51,371.07,332.29,332.75,355.29,360.07,356.33,351.14,349.86,387.47,453.61,369.91,380.15,362.59,350.55,373.75,355.70,355.97,354.46,380.33,430.86,383.63,183.24,221.72,237.54,390.74,407.71,423.56,399.18,260.08,189.71,188.36,193.46,224.34
2015-01-27 22:06:23.288000,L8,311.73,427.64,473.12,468.92,485.96,476.31,536.46,443.51,,,,,,,470.33,497.91,447.72,317.10,422.25,404.25,465.42,483.17,475.12,487.12,505.06,473.18,469.60,473.83,465.11,462.79,463.59,465.23,468.11,461.29,456.35,452.92,456.81,436.73,416.72,480.34,376.93,405.43,410.73,,545.13,407.34,398.77,445.34,449.64,415.50,407.21,405.39,410.34,423.59,418.76,493.64,316.18,299.04,312.04,298.47,297.00,297.69,400.69,429.48,433.21,417.01,418.73,425.89,404.65,411.16,445.96,423.92,419.73,434.06,437.21,449.53,448.67,447.44,447.93,443.55,415.76,438.91,391.03,439.21,434.36,445.52,435.94,437.50,435.12,436.87,442.19,408.32,477.98,459.08,473.47,457.52,286.46,293.19,309.84,316.29,326.94,342.77,347.15,354.76,428.26,432.26,454.01,363.48,323.93,326.03,314.62,336.39,438.50,452.11,461.25,480.28,509.39,506.73,294.90,399.59,419.54,423.26,503.29,492.81,497.69,511.04,505.88
2015-02-12 22:06:15.200000,L8,307.69,313.68,337.83,342.61,305.28,334.05,371.02,516.29,531.62,535.68,534.76,366.61,379.61,402.00,414.93,416.14,422.51,440.63,450.49,443.42,466.44,470.13,489.25,323.18,410.98,302.46,455.94,389.29,452.33,416.14,303.50,424.55,409.56,465.03,463.36,455.00,403.00,289.05,291.23,286.92,448.89,444.65,440.66,460.24,417.99,292.65,306.54,304.66,428.41,432.88,416.18,421.99,418.52,423.38,417.02,324.24,317.68,404.86,436.33,381.88,402.54,424.77,427.18,429.15,389.89,439.69,424.42,426.31,432.10,437.00,451.73,410.52,452.65,461.51,457.74,462.02,447.02,447.59,444.47,443.61,435.30,439.06,417.61,428.39,447.50,436.19,425.10,431.54,432.54,376.17,429.73,437.21,440.32,440.56,342.91,315.38,287.25,347.48,353.24,317.17,326.50,342.93,342.30,339.27,332.23,331.99,470.69,393.54,388.82,379.35,380.99,383.35,391.65,437.33,413.98,242.75,325.29,321.69,411.03,417.79,418.70,419.66,300.82,271.96,284.36,293.49,306.61
2015-02-28 22:06:12.396000,L8,527.17,531.63,513.06,496.14,346.29,360.53,355.10,362.42,370.41,356.26,356.19,361.57,374.08,369.58,435.44,431.08,341.29,438.31,313.95,320.86,415.60,444.63,311.25,462.85,389.72,388.59,449.82,373.16,401.35,404.35,402.49,408.62,412.95,423.05,413.80,417.24,412.25,412.99,400.70,402.68,408.54,410.96,413.89,413.35,421.19,418.73,378.73,406.37,412.94,421.80,382.83,353.61,393.18,393.44,400.70,318.77,313.49,304.05,406.56,378.16,380.35,313.34,378.73,384.76,402.24,407.05,397.42,384.37,404.64,396.44,413.88,384.00,376.30,328.89,305.37,311.07,313.45,313.23,322.35,317.26,314.27,287.10,336.85,337.40,320.16,323.32,322.09,327.61,326.03,323.35,329.21,337.59,343.40,348.97,336.33,305.66,323.09,335.19,311.89,313.23,319.91,358.12,357.33,342.17,329.55,331.31,328.75,321.30,339.40,336.99,346.45,339.53,398.36,405.94,420.14,430.98,310.51,319.70,404.06,381.68,383.43,383.00,432.59,445.49,441.72,478.27,471.84
2015-04-01 22:05:49.742000,L8,,363.60,348.47,441.29,430.74,384.77,,,,,454.48,458.53,395.78,468.83,471.05,416.80,419.39,480.63,476.22,504.69,475.51,502.92,494.33,472.30,467.38,501.65,467.01,461.13,449.39,441.89,439.11,427.28,456.59,477.73,434.53,403.54,420.32,419.82,413.11,433.07,430.65,427.97,437.08,461.63,448.02,437.09,438.88,413.23,399.93,395.87,434.62,417.17,431.78,413.78,463.77,211.96,186.48,208.85,218.32,186.52,439.88,445.50,389.93,410.72,452.56,414.65,426.04,402.78,412.09,446.04,453.09,435.54,434.19,447.32,476.34,479.48,451.61,451.32,452.49,447.54,423.05,422.24,416.47,438.58,438.65,433.78,439.88,413.59,438.54,411.74,393.32,465.74,471.68,498.94,505.61,529.88,333.56,429.69,,,,,,536.96,428.86,464.43,451.27,373.46,399.19,379.18,426.97,468.72,431.97,279.86,325.64,327.28,193.15,236.33,212.69,439.72,436.96,406.15,397.08,315.40,349.86,365.52,375.45
2015-06-04 22:05:36.569000,L8,,,,,223.20,266.27,214.07,300.17,,251.42,236.61,,,202.21,223.37,260.82,195.45,,,224.50,206.26,202.11,237.34,287.06,241.23,242.44,252.12,261.85,254.52,261.21,267.20,259.33,264.36,252.87,,,,,,,,,,,210.61,181.94,233.01,221.62,245.10,234.72,257.80,,195.63,242.69,209.13,,,,,,,,,,,,,,,,186.76,226.81,251.83,270.30,255.89,244.97,270.05,238.88,240.77,240.29,269.05,202.08,186.11,288.45,280.64,256.97,268.45,284.29,271.95,261.99,270.14,261.00,299.80,317.17,301.23,268.86,223.60,231.63,245.01,256.50,,325.62,327.43,,,255.27,275.69,290.76,309.68,307.18,,,,,,,,,,,,,,,,,
2015-07-22 22:06:01.523000,L8,302.11,309.02,322.56,330.11,319.56,311.62,311.66,315.01,312.35,299.87,318.52,304.45,320.87,290.37,254.81,308.00,310.10,314.33,299.74,307.57,319.56,309.59,324.43,311.59,304.14,299.49,292.45,297.44,294.01,444.18,458.50,461.80,472.77,403.97,449.68,449.06,450.90,449.87,454.35,442.81,439.02,278.70,291.26,273.58,283.97,267.20,300.49,271.62,287.23,303.56,299.71,297.24,291.60,287.82,280.00,318.32,314.98,310.03,224.10,297.49,301.21,176.37,374.36,376.75,348.81,351.65,440.10,356.23,352.81,367.26,363.39,464.51,363.71,357.78,378.80,412.82,426.83,403.79,389.60,410.50,420.71,413.24,450.00,481.95,462.51,367.24,366.22,366.14,318.55,388.44,394.43,332.75,454.56,458.39,468.82,465.68,332.15,346.45,352.50,312.40,319.09,347.85,337.00,338.13,335.84,423.25,448.32,407.02,319.75,327.60,317.94,413.27,244.39,,,441.73,312.61,320.42,297.88,222.91,378.81,363.04,237.74,272.85,281.85,290.12,297.52
2015-09-24 22:06:25.709000,L8,308.25,310.69,351.16,362.06,362.63,362.73,370.99,334.67,382.53,398.48,330.35,307.48,350.83,358.15,344.30,358.05,353.06,312.86,308.38,308.05,308.26,319.92,317.21,312.58,305.74,294.19,375.38,318.35,347.76,332.91,315.63,305.61,303.85,304.94,262.59,262.95,245.40,283.69,287.98,251.59,286.46,275.66,290.43,286.78,303.08,310.86,324.43,309.24,328.19,331.26,344.52,307.31,289.38,287.61,281.50,427.93,427.30,424.87,417.00,416.61,422.83,423.04,277.73,294.75,297.92,371.33,361.73,334.73,334.83,343.97,344.19,347.64,375.61,389.22,408.01,405.54,404.41,405.92,401.76,386.58,375.84,385.22,388.23,389.65,390.02,387.89,387.91,378.40,379.93,377.65,393.80,339.17,345.96,352.18,339.20,315.29,328.87,345.87,338.89,345.16,368.23,360.05,346.46,355.20,340.70,328.26,345.56,346.18,351.35,358.15,357.88,359.82,,,,,439.35,430.44,414.95,356.87,298.40,335.41,304.70,272.71,284.71,290.23,299.73
2015-11-11 22:06:32.057000,L8,320.94,320.10,327.77,333.93,339.74,340.07,337.46,338.32,348.01,355.91,358.81,361.11,366.02,376.52,365.13,314.00,329.43,329.59,336.55,342.30,330.43,338.28,335.13,350.48,346.98,327.59,324.74,312.81,302.13,309.23,303.30,292.36,304.46,326.32,323.89,269.45,322.28,333.30,263.28,333.59,331.54,293.28,306.32,310.61,328.75,348.23,340.81,332.40,339.63,333.70,350.47,350.04,306.72,342.39,322.02,388.59,376.60,319.03,338.17,534.10,492.22,545.85,347.51,350.32,286.89,324.80,324.56,302.66,314.67,312.14,309.64,328.70,336.34,353.70,359.83,339.71,341.52,343.28,318.15,349.00,290.70,248.78,354.83,343.60,336.74,334.65,335.18,335.87,335.72,333.50,346.73,234.52,,,,,,,,,,,,,,,,,,,,,392.07,401.58,411.04,255.51,379.81,246.86,297.49,338.35,307.36,294.85,362.91,270.78,326.96,336.77,350.30
2015-12-13 22:06:33.519000,L8,313.04,323.24,331.55,340.35,344.40,339.21,334.52,344.43,348.79,356.22,344.13,357.29,360.89,368.69,360.48,348.03,325.14,325.55,319.58,333.99,352.19,345.25,350.45,351.63,369.47,352.81,344.00,337.20,315.17,300.85,312.01,314.47,317.43,323.86,318.94,316.50,315.77,312.77,318.90,307.12,309.88,306.36,321.43,310.01,312.13,315.15,335.92,325.79,320.06,344.88,332.16,347.19,293.83,322.48,309.90,358.93,304.65,179.76,251.64,213.13,192.79,193.85,225.58,222.66,180.09,321.65,316.14,307.85,313.85,320.17,323.97,318.63,329.40,374.43,347.91,363.40,348.28,341.96,352.65,351.96,358.19,351.66,350.29,357.31,345.68,336.30,329.96,342.19,340.82,343.96,334.72,350.34,358.98,366.58,346.33,322.13,307.21,319.29,323.36,328.58,360.39,351.68,346.44,348.31,340.46,348.97,352.46,340.24,325.80,339.63,332.23,335.28,,,217.62,262.23,276.78,350.61,225.08,290.95,313.03,323.24,360.70,203.10,320.93,301.35,355.65
2015-12-29 22:06:33.122000,L8,295.07,307.44,327.50,294.86,300.57,309.63,305.02,299.12,303.82,344.91,344.73,357.43,351.07,380.63,357.81,365.19,401.09,309.12,307.40,299.85,304.90,304.22,311.05,307.36,300.89,291.86,288.06,321.88,308.42,303.29,311.67,308.44,316.70,291.16,278.90,266.64,244.26,284.91,255.90,248.40,295.88,292.94,304.95,312.20,320.03,316.47,348.22,356.59,337.61,336.57,338.37,312.74,292.07,288.68,283.66,316.42,312.16,311.53,293.04,291.31,289.28,285.37,263.74,268.01,280.81,277.34,279.23,283.46,340.73,334.98,341.79,296.18,297.61,308.35,301.77,308.72,348.76,340.56,340.74,353.51,361.48,378.82,369.07,357.76,358.08,319.54,321.30,325.61,319.96,318.55,326.60,334.19,336.13,344.40,337.52,314.73,319.01,332.32,334.46,338.76,342.98,356.70,360.24,361.06,340.17,337.46,339.72,365.61,325.82,329.91,307.12,318.52,228.94,,,,307.03,311.62,290.87,,281.97,276.13,290.72,268.25,278.61,288.00,302.85
2016-01-30 22:06:29.534000,L8,318.81,334.56,340.95,353.46,353.92,356.47,355.92,364.58,363.67,370.63,355.83,371.14,378.72,386.53,413.05,409.92,416.21,438.62,472.80,527.90,529.13,517.81,,,,,527.03,505.29,455.95,325.41,308.84,329.89,387.86,378.32,384.32,380.47,386.82,373.90,406.00,433.77,389.83,376.24,372.05,327.73,322.23,317.95,414.45,420.29,550.74,,,,,,543.65,477.95,409.29,419.79,421.91,,,454.69,410.57,407.62,407.97,419.54,413.38,347.13,383.26,389.42,381.91,387.62,396.03,475.07,468.55,439.20,405.39,387.72,351.48,347.58,347.15,383.84,392.95,389.01,455.81,437.71,397.34,495.49,429.60,331.42,398.32,414.83,433.64,422.86,462.64,416.28,543.79,,,,,,519.60,490.11,429.85,413.39,450.38,371.69,381.86,383.43,377.12,398.87,510.26,471.34,443.64,393.67,422.14,402.67,428.88,416.68,420.36,430.81,457.08,402.18,325.95,336.39,397.56
