dates,satname,nzd0270-0000,nzd0270-0001,nzd0270-0002,nzd0270-0003,nzd0270-0004,nzd0270-0005,nzd0270-0006,nzd0270-0007,nzd0270-0008,nzd0270-0009,nzd0270-0010,nzd0270-0011,nzd0270-0012,nzd0270-0013,nzd0270-0014,nzd0270-0015,nzd0270-0016,nzd0270-0017,nzd0270-0018,nzd0270-0019,nzd0270-0020,nzd0270-0021,nzd0270-0022,nzd0270-0023,nzd0270-0024,nzd0270-0025,nzd0270-0026,nzd0270-0027,nzd0270-0028,nzd0270-0029,nzd0270-0030,nzd0270-0031,nzd0270-0032,nzd0270-0033,nzd0270-0034,nzd0270-0035,nzd0270-0036,nzd0270-0037,nzd0270-0038,nzd0270-0039,nzd0270-0040,nzd0270-0041,nzd0270-0042,nzd0270-0043,nzd0270-0044,nzd0270-0045,nzd0270-0046,nzd0270-0047,nzd0270-0048,nzd0270-0049,nzd0270-0050,nzd0270-0051,nzd0270-0052,nzd0270-0053
2006-04-26 21:45:56.580000,L5,299.56,280.92,288.06,287.07,219.30,,213.54,306.82,301.41,304.18,249.37,301.48,294.94,268.19,288.75,243.88,252.01,264.45,287.04,281.00,274.42,270.44,274.86,266.96,251.81,261.35,246.20,226.09,257.66,273.97,235.48,209.40,242.14,229.49,264.89,274.58,246.85,313.64,340.12,349.51,350.69,340.09,340.93,336.62,319.65,225.68,,279.39,249.82,173.09,306.93,322.94,276.70,321.18
2006-05-12 21:46:09.770000,L5,299.08,157.57,303.65,287.81,,,,,,,,,,,,,177.62,309.19,327.88,336.60,345.40,342.79,332.68,328.26,332.07,335.98,320.52,314.75,271.07,283.03,241.35,221.34,251.94,268.89,334.00,334.94,331.95,332.63,344.94,352.28,355.53,344.56,343.31,337.39,334.90,326.91,325.36,303.55,268.45,305.97,319.99,338.19,325.76,357.89
2006-06-13 21:46:37.602000,L5,240.52,279.94,289.57,259.75,208.24,296.74,207.99,199.90,220.39,221.70,192.65,304.43,296.75,273.70,294.63,293.18,302.76,317.85,323.92,337.21,336.94,340.25,325.96,327.97,325.64,259.11,244.11,205.24,237.12,282.06,298.09,221.54,213.77,252.26,247.35,279.67,260.20,215.95,,354.68,352.08,211.37,343.51,343.58,303.34,222.36,317.28,272.00,194.44,178.95,307.14,315.41,271.72,248.28
2006-09-01 21:47:43.231000,L5,297.44,285.04,297.61,278.97,301.13,294.49,291.72,250.84,303.46,311.31,314.46,309.45,301.62,236.14,240.54,247.04,246.69,267.78,329.48,334.66,333.44,337.14,261.27,261.13,251.42,254.18,244.69,313.02,257.30,283.18,244.59,225.97,215.85,,267.38,270.24,319.39,302.29,339.80,344.61,350.71,213.78,338.27,262.66,329.42,305.01,307.86,282.19,285.54,278.99,311.37,325.23,256.43,329.82
2006-09-17 21:47:54.852000,L5,295.95,279.63,288.62,274.49,290.49,293.32,290.86,304.27,299.67,265.30,315.85,306.44,300.72,282.49,298.20,308.72,311.51,327.09,322.19,331.95,331.28,331.22,321.61,322.19,313.40,254.65,315.12,294.61,250.93,272.17,243.59,212.25,217.83,,256.64,252.50,311.96,211.86,338.12,230.11,241.14,214.34,299.31,263.51,325.59,224.65,,269.80,275.29,169.10,297.71,293.22,263.31,327.06
2006-12-06 21:48:41.029000,L5,323.43,313.72,324.95,334.96,329.21,329.55,346.40,350.22,349.62,355.79,346.35,333.58,320.53,318.85,326.53,350.07,327.00,327.82,349.58,354.15,356.81,351.84,356.36,359.19,369.36,370.23,373.17,386.42,361.24,373.36,349.34,355.73,348.60,336.80,340.37,342.86,345.76,359.17,367.02,366.15,374.19,370.23,372.15,367.03,353.27,355.60,356.44,352.28,362.86,350.22,351.55,355.02,357.49,366.74
2007-01-07 21:48:55.368000,L5,,,,,,,,,,,,,,208.24,283.43,271.99,252.64,218.04,168.13,249.89,220.53,181.12,308.44,311.23,322.71,327.24,320.17,301.74,266.15,283.00,304.77,326.95,341.68,344.35,347.04,351.20,355.13,343.35,340.77,364.01,363.56,358.26,355.46,347.50,343.54,333.98,338.50,357.59,343.35,337.08,360.25,358.09,368.90,382.45
2011-01-02 21:43:59.020000,L5,311.10,295.02,282.40,280.15,281.11,293.38,289.80,311.18,292.17,293.63,307.68,297.21,303.80,220.04,302.77,302.13,307.31,325.10,331.29,346.97,329.73,325.79,322.92,316.32,305.09,335.72,245.65,316.92,284.89,293.71,318.82,320.45,291.96,318.30,333.03,321.09,325.97,336.49,346.90,351.23,358.38,351.81,219.25,352.92,324.49,333.66,337.91,342.40,327.62,321.21,321.52,325.33,349.34,360.74
2013-04-29 21:55:51.104000,L8,296.53,283.46,221.08,236.63,209.91,197.46,195.25,186.88,200.40,211.06,176.61,289.60,,,287.60,265.13,269.31,291.87,290.88,322.60,296.47,312.15,293.69,276.21,279.78,313.07,317.11,255.90,241.35,291.93,295.39,207.87,186.28,206.83,263.74,295.95,263.74,276.58,177.29,247.14,262.48,188.84,223.74,251.45,264.91,200.91,237.04,273.54,224.95,182.63,245.31,,297.73,295.87
2013-05-31 21:56:07.688000,L8,152.56,225.57,215.82,250.53,203.23,,,,,297.98,292.00,292.01,,,287.15,264.88,273.73,293.48,261.31,,306.02,311.85,294.59,276.98,321.54,,,257.01,243.89,285.78,294.33,296.94,,196.94,260.23,262.07,254.41,251.55,324.76,213.85,228.49,188.05,223.69,245.49,230.90,184.90,,178.87,284.56,250.07,312.62,,294.77,295.16
2013-07-18 21:56:02.364000,L8,147.18,224.12,208.23,243.26,199.90,,,,,301.08,290.35,292.53,,,,,,,,,,305.11,293.93,318.54,303.68,327.24,313.03,261.61,237.71,261.56,285.43,282.19,,193.50,257.53,236.61,237.89,195.03,,209.79,220.05,188.89,215.54,232.31,231.25,,,,,247.59,242.75,,198.63,258.43
2013-08-19 21:56:06.167000,L8,315.41,297.27,308.64,321.88,308.60,304.62,305.08,315.67,315.28,324.19,318.52,310.30,303.54,301.50,303.27,309.30,312.50,330.58,353.12,352.14,353.74,353.61,348.29,350.34,340.50,344.32,338.97,318.59,305.64,293.04,313.88,322.02,330.39,333.82,333.53,357.82,346.31,357.45,353.83,365.87,366.51,365.75,355.68,340.90,347.93,334.61,342.65,365.32,364.29,348.03,357.04,368.43,377.70,385.27
2013-10-06 21:55:57.648000,L8,295.84,279.99,227.76,261.16,229.90,217.67,197.07,192.93,213.24,219.80,184.77,206.95,201.17,183.87,289.37,288.08,284.97,306.74,331.34,324.58,253.60,321.28,312.64,322.36,280.11,326.08,318.28,284.36,248.29,257.46,293.70,301.20,188.90,217.48,246.68,248.47,254.76,279.27,174.80,225.54,209.39,186.56,226.68,228.30,201.86,197.91,,227.26,190.44,246.56,227.03,,185.64,290.09
2014-01-10 21:55:19.190000,L8,295.86,283.20,229.59,287.16,249.94,202.14,226.12,309.31,307.53,298.33,291.62,280.79,309.75,296.06,272.60,300.10,294.89,317.19,334.89,321.53,330.79,330.16,326.60,338.07,,244.88,322.64,315.99,276.04,297.67,308.12,318.79,327.21,324.16,329.19,323.98,341.25,333.55,328.41,346.43,354.20,347.64,333.19,338.04,332.27,330.86,343.50,353.25,337.87,331.15,335.09,350.49,338.89,367.73
2014-02-11 21:54:56.823000,L8,294.73,279.25,224.58,257.74,212.83,196.25,193.77,188.84,203.44,220.73,177.82,186.62,201.22,,260.53,274.37,240.15,281.61,287.04,196.33,210.57,208.32,189.05,272.71,259.12,312.74,278.25,247.49,178.29,283.50,290.31,207.95,182.29,200.85,258.65,248.14,252.85,245.43,321.22,327.39,291.82,181.06,230.21,240.18,251.52,230.18,,269.69,288.11,297.12,248.67,240.80,298.23,294.54
2014-02-27 21:54:44.238000,L8,310.93,292.33,306.29,317.38,304.60,301.33,303.06,304.46,311.11,320.68,312.19,306.05,301.64,302.16,303.58,300.78,307.84,322.35,339.45,348.08,347.16,347.38,341.92,340.00,336.27,338.60,325.43,314.02,287.00,298.11,319.79,324.20,331.82,332.23,347.60,358.30,343.07,347.78,361.15,367.02,377.68,370.42,364.80,364.01,360.12,356.06,365.54,365.95,378.33,329.95,350.16,376.07,371.57,391.54
2014-03-15 21:54:34.241000,L8,309.21,294.83,304.72,303.96,315.20,,,,,,294.17,300.59,292.79,287.23,300.08,300.60,308.06,310.77,255.21,260.34,252.87,259.13,309.95,321.93,325.54,348.28,354.00,316.23,285.97,299.90,314.30,319.62,330.38,326.16,329.20,347.74,342.84,347.08,339.64,369.76,375.61,371.08,367.95,356.04,346.22,331.64,360.56,354.15,341.03,325.63,345.58,376.84,360.99,372.21
2014-05-02 21:53:46.331000,L8,295.96,286.12,219.64,255.26,201.77,193.24,195.98,186.82,208.95,213.07,179.66,182.99,203.35,178.98,288.99,277.55,287.94,300.69,326.28,332.48,332.47,322.10,250.43,320.16,321.63,328.15,317.84,271.32,254.77,261.30,297.63,301.99,185.54,249.78,259.82,268.87,269.54,276.68,324.71,335.69,329.11,325.10,287.27,252.77,272.98,232.81,,271.59,285.82,253.68,246.50,246.62,295.67,296.17
2014-05-18 21:53:35.635000,L8,154.33,231.51,216.43,255.87,200.16,286.50,194.32,185.93,206.26,208.80,179.17,181.35,202.76,,289.34,272.89,292.97,307.02,325.16,332.38,332.92,331.84,303.04,319.75,322.63,327.39,316.34,275.95,253.64,277.03,295.44,302.77,184.92,230.98,256.78,266.70,239.21,276.28,175.97,236.41,199.20,188.42,227.48,249.03,270.82,193.69,,275.60,221.95,178.98,245.21,,295.81,346.23
2014-06-19 21:53:47.342000,L8,146.04,226.79,218.03,247.66,198.28,184.97,189.78,184.65,200.59,208.16,175.56,292.80,283.69,254.82,282.94,264.60,278.69,290.08,295.84,325.13,308.42,306.72,297.91,316.93,322.22,330.24,315.50,262.87,248.78,258.98,294.62,298.53,186.84,250.04,252.78,274.06,251.11,273.12,177.51,335.73,330.78,190.13,199.23,253.93,271.78,189.94,,270.82,287.39,251.96,312.23,,278.81,295.15
2014-07-21 21:53:57.022000,L8,,231.56,221.70,254.66,202.18,186.83,192.43,188.33,205.90,212.11,178.31,182.42,287.55,,230.54,272.86,282.50,302.86,296.37,,,306.10,299.11,319.73,249.19,328.88,316.25,274.90,240.57,264.52,292.51,302.62,187.26,260.49,260.45,264.22,275.79,193.18,173.75,243.88,224.38,193.31,196.19,253.21,271.24,230.87,,272.63,293.14,256.33,251.14,,291.64,294.36
2014-08-06 21:54:05.764000,L8,290.65,287.08,217.67,252.02,200.01,190.59,192.41,187.10,204.33,210.23,176.22,182.90,204.17,,288.34,231.41,273.12,296.23,295.40,,,304.72,294.81,317.87,,,,274.80,231.38,263.38,291.64,282.14,,227.08,259.57,257.60,261.83,275.09,174.24,226.11,199.41,188.27,195.33,230.77,252.83,228.98,,272.12,198.92,251.87,244.55,,278.10,295.09
2014-09-07 21:54:12.743000,L8,311.60,296.16,305.92,315.89,304.97,301.99,302.87,308.76,312.88,322.85,317.87,310.96,303.15,299.87,303.81,307.91,318.45,332.17,347.04,348.79,348.95,346.94,346.14,344.03,338.26,340.92,329.21,315.21,298.76,299.07,315.59,320.41,327.85,331.20,335.81,345.55,339.76,342.04,369.24,375.06,372.88,371.15,365.42,364.76,358.44,331.97,359.35,365.97,368.47,333.90,359.44,371.55,355.25,397.67
2014-09-23 21:54:09.418000,L8,297.23,282.86,230.55,260.70,232.18,210.50,199.91,191.81,218.38,219.22,182.62,189.27,204.85,265.90,230.00,286.49,285.44,246.02,326.76,326.10,306.75,322.22,302.31,321.54,318.33,326.29,315.39,297.94,229.51,261.65,294.36,297.79,186.87,218.25,249.26,260.47,227.40,196.10,323.49,333.65,329.58,184.59,226.35,223.47,221.49,199.46,,270.90,187.65,186.91,252.31,,299.63,347.53
2014-10-25 21:54:16.772000,L8,295.79,280.49,219.85,252.46,200.76,193.81,192.90,188.32,208.48,216.60,181.81,193.60,203.68,,266.33,278.77,278.09,294.74,293.00,292.38,,295.33,290.06,280.32,,,,267.80,250.81,201.48,288.37,203.47,,191.33,243.77,244.57,190.10,192.52,330.40,215.35,211.47,185.38,191.99,223.91,229.42,194.80,,260.44,181.67,187.32,247.19,,199.67,283.27
2014-11-10 21:54:18.528000,L8,298.04,283.32,230.13,261.61,208.95,200.73,196.64,195.41,217.90,220.22,188.29,190.49,209.09,189.62,287.42,285.49,285.30,306.57,326.55,327.17,310.76,317.47,312.96,318.73,192.14,195.29,187.59,297.42,247.96,260.20,263.01,302.01,,314.25,261.67,251.58,188.84,278.11,332.23,336.66,331.33,323.82,319.59,228.47,269.85,201.34,,269.84,221.39,254.70,254.99,241.15,298.40,344.08
2014-12-28 21:54:07.841000,L8,292.79,278.69,225.59,255.05,206.63,208.53,197.22,187.95,207.96,221.74,292.56,287.84,287.38,,268.07,277.10,269.68,293.59,289.34,195.66,211.09,209.20,191.45,,262.55,320.89,313.55,250.12,249.72,276.52,290.82,297.24,,194.40,255.94,247.90,188.25,271.63,169.81,216.42,210.97,179.19,190.46,228.49,238.72,198.51,,263.49,184.70,215.51,252.13,,298.91,292.94
2015-04-03 21:53:26.876000,L8,297.04,282.43,,249.47,204.19,191.88,193.68,187.03,197.27,,,,,,,,,,,,,,,,,,,,243.31,254.82,285.77,202.99,,,260.65,253.33,190.70,175.78,307.57,214.76,216.78,194.97,191.97,226.32,252.15,223.24,,270.75,171.15,222.07,233.96,,208.24,245.71
2015-04-19 21:53:26.711000,L8,154.82,229.16,215.50,251.47,206.05,193.29,195.21,186.10,203.65,208.15,174.57,183.63,203.38,,283.03,267.58,279.15,299.31,293.81,322.38,306.34,314.74,295.90,277.59,186.94,196.37,192.45,180.29,160.55,164.12,290.61,305.19,186.58,226.81,261.56,255.32,267.34,252.81,326.11,332.13,329.83,200.16,194.51,230.52,270.60,234.33,236.53,275.03,286.71,296.68,251.53,255.84,299.71,344.44
2015-05-05 21:53:12.716000,L8,,223.09,211.38,248.85,200.24,182.25,191.75,182.60,193.66,,,,,,,,,,,,,,,,,,,,,,,,,172.43,256.64,178.03,231.87,174.19,169.28,214.71,197.89,191.91,191.96,,,,,227.76,,250.47,236.70,,212.80,292.09
2015-06-06 21:53:16.624000,L8,,,,222.58,198.12,,,,,,,,,,,,,,,,,,,,,,,251.02,238.98,258.14,288.24,202.51,185.16,213.44,253.17,240.85,236.20,187.79,169.07,334.15,328.32,206.72,194.71,227.14,240.60,189.95,,178.61,203.60,252.09,251.91,,233.86,290.39
2015-08-25 21:53:51.592000,L8,,,,,,,,,,,,,,,251.35,260.30,264.77,282.56,291.05,,,,,,,,,,,,,,,225.39,258.28,181.68,224.75,195.22,170.05,334.60,293.26,200.77,193.07,211.76,228.23,201.41,,,,253.08,249.92,,236.00,287.02
2015-10-12 21:54:05.008000,L8,297.33,283.13,224.76,256.55,211.36,194.03,195.21,190.55,209.46,216.87,185.90,191.09,207.22,181.69,267.34,279.44,272.10,295.70,258.29,296.89,302.87,301.46,292.25,313.09,,,,278.22,250.00,262.64,290.17,299.27,187.32,210.22,258.33,243.67,192.87,274.85,169.23,230.67,225.62,194.61,285.41,227.57,271.90,230.79,,268.83,223.01,254.65,253.95,,285.64,294.87
2015-10-28 21:54:10.619000,L8,293.90,282.17,215.82,250.99,203.88,196.86,193.67,190.25,205.01,214.14,186.15,185.84,205.60,,233.43,272.97,266.68,287.83,289.15,,,,,,,,,,,,,,,,237.04,240.11,186.71,250.62,324.06,224.01,224.32,190.66,188.61,223.75,246.04,223.23,,237.91,178.06,251.39,310.72,,277.76,294.70
2015-11-13 21:54:10.716000,L8,303.05,291.16,303.17,316.37,296.99,298.34,297.07,306.65,304.51,314.95,306.67,,,,,,,,,265.06,320.06,330.49,332.06,324.47,322.14,329.79,319.07,305.45,307.32,284.30,304.00,310.03,257.69,169.66,327.62,329.00,217.27,,,,,,,,301.80,298.26,346.47,349.25,335.66,329.56,330.53,341.76,341.44,349.63
2015-11-29 21:54:13.512000,L8,301.16,285.57,298.59,304.13,293.42,293.49,290.26,302.12,299.64,310.20,297.45,295.57,264.69,,292.43,293.87,304.43,163.94,306.79,291.25,327.61,333.05,325.22,324.68,329.82,345.44,312.44,305.31,291.40,292.53,303.38,300.19,317.54,315.24,316.33,348.35,334.37,335.88,345.18,345.38,331.78,344.78,359.25,338.07,265.37,324.17,292.96,213.48,237.77,303.47,318.71,276.84,319.65,381.99
2015-12-15 21:54:12.402000,L8,296.13,280.41,226.47,259.41,211.96,215.28,198.27,192.19,214.23,222.42,188.60,189.09,210.36,,,278.36,268.56,291.22,289.28,200.16,215.14,210.95,192.37,,,,,266.97,249.09,260.79,293.94,298.85,305.02,314.18,259.00,224.84,186.90,277.83,328.27,331.07,329.36,324.07,319.09,308.91,270.60,240.45,,272.40,220.26,253.76,314.07,239.37,298.58,346.87
2016-01-16 21:54:09.540000,L8,303.06,291.25,301.92,311.32,298.64,298.99,299.32,304.67,305.00,317.60,304.50,300.11,298.68,296.75,297.06,295.76,298.97,311.72,334.76,338.43,337.69,342.40,332.30,336.36,330.33,336.40,323.89,309.58,285.77,285.04,306.98,313.49,326.70,328.65,326.33,340.09,340.68,344.23,347.49,375.14,380.42,371.22,371.75,338.66,358.37,331.16,353.13,363.61,357.72,341.81,350.71,369.83,386.90,364.55
2016-02-01 21:54:07.333000,L8,302.91,288.53,296.84,306.49,295.85,296.50,295.20,300.16,302.98,315.57,303.16,297.42,294.83,289.36,292.92,293.84,298.75,309.63,329.50,336.12,338.00,335.84,328.28,333.64,326.42,335.13,322.46,309.68,284.54,279.44,305.52,312.52,322.51,324.22,325.01,328.70,335.81,339.20,341.32,346.71,345.61,340.43,331.82,331.31,332.62,328.53,333.53,348.55,340.50,328.21,335.80,355.24,342.19,374.79
2016-02-17 21:53:58.323000,L8,291.11,279.63,218.52,252.59,215.11,217.78,193.86,188.79,204.99,218.56,181.65,188.46,200.68,,253.52,273.95,181.28,191.84,208.52,193.72,,,,,,257.96,311.94,,246.01,256.64,288.86,205.53,187.39,,,,,,,269.72,327.22,317.84,283.29,230.09,253.94,233.97,,,182.12,303.81,255.47,,,
2016-03-04 21:53:57.602000,L8,293.31,279.23,219.78,250.97,201.48,215.53,194.91,187.57,207.08,216.10,182.90,188.87,200.50,182.09,,271.67,267.33,282.00,283.78,,,297.74,289.70,273.39,,,,268.15,249.20,259.95,290.97,297.24,,209.08,263.61,174.39,215.76,274.83,326.55,284.37,326.86,197.09,316.22,227.70,243.75,201.31,,269.50,191.48,306.54,253.24,243.96,299.09,341.55
2016-05-07 21:53:39.461000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.73,237.03,265.15,288.67,295.35,,,222.16,174.71,234.22,192.71,321.05,331.48,328.53,194.67,193.30,225.41,213.53,,,,,294.53,240.49,,208.44,294.62
2016-05-23 21:53:41.571000,L8,151.48,233.77,220.57,245.33,202.75,175.30,191.92,184.52,204.58,205.80,178.17,293.66,287.11,,284.21,271.70,245.07,296.04,291.33,333.59,317.80,303.03,300.42,317.74,321.30,295.98,259.75,274.51,245.36,273.76,291.00,297.80,184.40,186.54,259.61,188.85,264.29,188.65,328.31,337.40,335.10,199.80,194.39,232.03,270.32,184.78,,272.21,173.32,256.95,244.63,,225.14,292.13
2016-06-08 21:53:45.728000,L8,,227.72,208.26,233.99,,,,,,,,,,,269.67,262.41,271.10,258.44,288.74,332.07,310.50,300.58,298.26,,,,,273.06,230.31,277.53,264.90,298.30,186.24,197.45,257.17,194.43,262.35,276.55,304.59,338.56,338.15,329.13,319.79,236.59,269.07,227.02,287.93,277.40,184.56,220.39,249.21,231.61,277.56,292.63
2016-07-26 21:54:04.677000,L8,299.91,283.75,226.31,259.31,205.60,285.20,282.03,291.17,210.19,303.09,295.04,290.65,284.04,258.56,285.34,264.43,278.00,293.64,294.38,327.68,318.47,307.91,299.56,317.83,301.24,327.69,315.66,274.27,248.30,275.20,292.91,301.58,186.70,250.70,256.93,192.21,328.16,309.52,302.75,340.57,286.64,330.50,322.04,232.48,264.09,228.92,247.13,279.44,295.72,294.50,252.99,266.29,296.97,340.53
2016-08-11 21:54:06.433000,L8,294.35,245.13,224.98,266.24,208.18,,,,,,,,,,,,,,,,,,,,,,,250.10,220.87,205.16,227.16,212.88,186.81,,256.44,190.85,311.01,257.70,326.13,215.30,194.23,200.00,314.86,237.49,260.25,,,,,,,,,
2016-08-27 21:54:14.090000,L8,295.32,226.21,222.68,254.78,212.19,188.06,190.50,186.67,208.89,205.93,177.58,181.56,196.30,,,,,,,,,,,,,,,274.30,240.69,205.52,228.88,205.43,185.81,212.06,256.81,184.65,320.29,192.25,327.15,332.90,329.92,200.90,226.84,228.12,270.22,191.57,,271.50,220.98,252.28,247.27,,189.10,246.70
2016-09-12 21:54:18.117000,L8,297.27,226.19,225.40,257.90,213.44,196.69,190.07,187.26,207.55,207.09,179.51,184.68,198.55,,260.51,266.40,263.16,284.24,287.53,,,,,,,264.51,312.90,276.30,245.09,238.92,284.63,203.63,185.34,218.20,257.48,182.65,320.06,195.06,327.31,331.51,329.56,200.62,312.24,229.16,269.62,191.64,,179.22,265.67,251.24,246.27,,284.48,288.99
2016-10-14 21:54:24.092000,L8,299.52,285.04,272.19,269.89,266.49,291.91,289.90,295.14,293.60,308.70,299.59,293.68,289.54,277.01,289.73,289.47,292.24,308.33,326.24,258.53,332.67,330.96,318.26,324.09,322.09,327.24,320.46,305.01,268.28,257.88,291.97,299.92,239.71,316.49,288.96,292.29,282.14,201.97,330.38,338.50,338.53,331.10,322.10,313.45,321.23,236.17,274.78,278.73,237.55,,,,,
2016-12-17 21:54:19.694000,L8,296.62,281.90,227.10,253.93,207.08,204.74,193.18,189.84,207.71,221.86,184.16,189.71,203.50,,,276.71,265.57,290.33,283.86,,,,,,,,,,,,287.53,295.60,,,,,,,,220.88,215.48,197.29,188.34,228.85,236.08,201.09,,267.90,178.24,251.34,253.98,237.49,295.35,287.04
2017-02-03 21:54:05.431000,L8,299.97,287.27,286.73,279.54,293.34,297.33,294.38,301.17,301.78,313.34,304.70,298.46,294.04,214.49,292.04,293.13,295.67,310.54,307.27,333.86,336.19,333.56,327.91,332.10,328.22,335.05,221.52,223.06,255.41,283.12,302.09,311.81,320.77,319.40,325.63,329.81,335.56,339.12,339.39,348.14,340.86,338.54,327.57,314.21,324.90,323.12,328.53,335.06,318.90,311.44,327.43,383.26,387.34,386.62
2017-06-11 21:53:45.526000,L8,146.37,221.99,209.95,244.06,195.80,179.06,,,,,,,,,,,,,,320.97,318.23,264.23,295.40,,,,,265.53,226.05,251.95,286.55,201.60,,,,,,,,,,,,,,,,,,249.73,242.90,,203.10,208.02
2017-06-27 21:53:50.454000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.86,217.78,260.07,226.89,201.33,,,,180.91,257.94,157.24,,,,,188.69,226.34,214.52,,,,,246.31,219.90,,256.87,250.27
2017-08-14 21:54:07.255000,L8,295.48,254.39,215.81,252.63,193.78,186.58,190.44,185.18,204.34,206.70,174.29,177.25,168.43,,281.31,263.08,265.66,304.20,293.97,325.88,322.36,326.19,297.84,252.79,319.52,323.63,315.67,276.35,234.16,258.01,287.24,,,,186.84,183.72,231.71,191.85,326.77,338.26,330.08,161.40,193.17,229.45,213.11,181.17,,227.37,173.06,,,,222.80,210.30
2017-10-01 21:54:18.775000,L8,297.46,284.26,225.24,260.02,202.28,213.20,193.30,190.34,215.05,216.66,183.04,200.95,204.15,,285.91,288.82,285.01,248.62,324.89,331.75,250.98,328.07,318.06,247.87,316.96,325.16,318.12,279.06,248.54,248.13,289.55,298.14,186.79,,314.72,317.99,291.56,195.05,326.42,334.61,330.43,197.55,233.95,233.57,270.68,230.20,,272.10,296.56,298.54,254.78,,296.70,343.79
2017-12-04 21:54:13.271000,L8,294.37,279.84,220.67,254.66,204.08,218.68,190.31,190.67,214.13,221.79,188.34,194.48,201.21,,,,,,,,,,,,,,,,,,,,,,,,,,,229.13,213.71,,,225.53,172.22,195.90,,,,250.21,307.53,,282.03,280.89
2018-03-26 21:53:33.717000,L8,292.43,230.46,221.51,253.13,205.91,219.41,193.02,187.89,206.66,211.97,178.37,200.58,167.90,,,262.35,270.14,283.50,288.72,202.48,212.57,211.33,184.47,,286.77,293.20,312.63,273.56,223.33,259.48,289.06,296.72,183.69,,172.95,181.72,321.27,240.13,,329.14,326.84,,244.39,233.35,265.71,237.20,,267.90,175.14,252.76,309.34,237.36,295.30,296.76
2018-04-11 21:53:25.350000,L8,159.28,221.65,218.31,248.09,233.30,,,295.11,252.25,308.22,300.38,292.74,291.04,,,,,,,,,,,,,,,,,,291.73,303.52,317.40,,,,,,,,,,,,,,,,265.30,212.81,,,,354.66
2018-06-30 21:53:07.704000,L8,,225.95,214.26,236.95,192.10,,,,,,,,,,,,,,,,,,,,,,,246.66,221.62,258.10,272.73,198.84,,,166.00,188.24,321.51,162.97,,,,,,,,,,192.00,,,,,227.81,254.22
2018-07-16 21:53:15.277000,L8,,220.87,225.45,238.43,198.27,173.84,,,,,,,,,,,,,,,,,,,,,,262.38,229.34,258.97,284.58,202.89,,,,,,,,337.84,328.02,,,,,,,270.82,,225.52,218.95,,220.80,295.03
2018-08-01 21:53:22.789000,L8,,220.29,210.43,237.85,193.49,181.10,190.96,187.90,215.09,213.61,181.04,189.49,185.27,184.25,288.46,228.82,273.89,301.77,296.09,327.46,312.90,,,,,,,,,,,,,,,,,,330.62,341.87,334.32,,271.85,236.19,273.79,,,272.60,219.55,298.04,326.08,266.34,302.41,337.45
2018-08-17 21:53:31.689000,L8,208.66,289.50,229.10,259.38,286.49,290.17,286.56,295.89,288.51,304.92,299.34,293.01,281.94,260.58,,,266.73,287.80,295.24,,302.78,308.33,253.73,272.14,276.23,324.89,313.80,266.87,228.10,252.43,285.16,205.96,,180.58,299.12,320.82,328.62,330.38,179.00,236.92,229.49,194.79,,232.81,274.27,,,270.57,190.24,253.09,251.19,,298.76,296.72
2018-09-02 21:53:38.308000,L8,,,,,206.45,195.89,191.24,186.59,210.17,213.31,174.03,204.16,,,,,,,,,,,,,,316.81,314.72,276.22,243.46,251.14,264.41,203.62,,,180.05,298.59,323.21,194.93,309.23,337.51,330.12,,,,,,,,,254.61,222.98,,237.51,294.04
2018-10-04 21:53:50.552000,L8,298.60,285.89,260.86,264.00,288.53,290.48,259.18,298.31,298.00,305.81,302.59,293.07,290.33,280.67,289.32,290.46,289.35,308.36,328.58,332.48,330.26,330.27,319.75,322.99,319.67,325.74,318.25,306.25,251.44,253.76,290.64,299.85,312.85,,317.64,320.28,324.69,328.95,330.40,337.56,227.25,324.41,314.96,312.94,320.08,318.83,312.08,275.10,230.82,300.70,318.53,329.06,303.86,346.25
2018-10-20 21:53:56.677000,L8,298.28,281.64,222.26,259.27,200.97,205.55,192.30,190.01,214.09,299.11,297.86,287.64,286.40,,270.96,279.27,269.10,301.81,294.29,323.56,309.33,308.19,298.76,309.58,293.99,322.01,315.53,279.82,243.83,257.62,285.75,294.52,,,177.79,177.74,311.25,255.03,327.75,329.60,327.78,,,,,,,269.03,,252.76,310.77,,298.08,296.29
2018-11-05 21:54:00.051000,L8,298.11,282.64,262.21,265.28,285.13,290.07,288.92,240.10,292.64,302.23,298.22,290.58,288.08,190.06,287.12,283.69,232.57,234.98,251.49,253.78,247.29,253.52,245.28,249.14,258.45,237.22,231.70,222.74,176.69,264.05,290.34,299.02,312.43,312.36,316.55,318.72,325.56,275.85,284.38,332.59,329.17,301.07,247.06,310.19,272.88,249.09,236.02,268.72,302.87,216.18,317.48,324.17,302.66,344.09
2018-12-07 21:53:57.973000,L8,295.31,277.66,216.32,255.20,203.03,204.75,189.96,189.08,209.41,215.91,294.20,284.64,281.28,,,,269.48,294.34,289.28,,,,,,,,,271.69,247.25,253.34,287.99,293.23,,,175.42,174.84,292.26,261.36,171.35,215.30,195.74,,,,,,,,,251.36,251.89,,296.64,295.81
