dates,satname,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0014,nzd0310-0015,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0023,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0035,nzd0310-0036,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0042,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0049,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0058,nzd0310-0059,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0065,nzd0310-0066,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0071,nzd0310-0072,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0079,nzd0310-0080,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0085,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0089,nzd0310-0090,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0134,nzd0310-0135,nzd0310-0136,nzd0310-0137,nzd0310-0138,nzd0310-0139,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0171,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,nzd0310-0004,nzd0310-0005,nzd0310-0006,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0028,nzd0310-0033,nzd0310-0034,nzd0310-0091,nzd0310-0123
2016-07-17 22:00:37.249000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.39,187.09,195.62,212.76,236.58,242.60,258.53,259.90,305.11,314.11,311.24,310.83,283.30,283.47,285.35,285.36,296.89,289.72,273.65,278.41,278.74,278.30,,,,,,,,,,,
2016-07-26 21:54:28.635000,L8,314.69,295.54,262.26,242.08,465.51,484.48,458.57,450.66,480.44,502.70,531.28,486.70,457.00,444.09,489.54,467.49,301.94,281.14,529.43,303.39,483.83,461.18,460.91,438.62,355.02,355.94,353.72,350.04,347.64,345.63,347.83,342.19,341.94,307.24,340.95,341.90,307.96,344.15,346.49,348.54,353.93,364.35,370.85,376.48,378.37,367.02,403.10,247.83,253.74,252.72,248.71,243.50,234.14,264.50,264.87,233.10,188.23,150.70,,,,,520.75,513.22,505.75,487.71,491.31,493.38,488.11,483.41,494.41,482.53,489.88,487.87,516.19,522.01,508.02,491.70,439.52,,,,,,,469.71,486.17,471.37,480.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.69,412.32,409.23,443.21,441.92,443.65,446.51,,443.46,475.76,467.91,469.02,474.68,,,,,,,,,,,,,,,516.57,423.38,440.61,386.03,475.55,507.85,,,,,,166.57,172.86,190.29,210.80,219.31,184.65,,283.33,280.49,248.22,251.82,233.00,240.71,244.77,250.12,254.95,248.12,224.78,239.47,244.44,240.50,510.29,490.78,479.43,477.00,461.32,439.54,466.84,353.53,354.46,,
2016-08-11 21:54:30.396000,L8,313.78,294.89,257.32,241.73,308.69,349.63,345.83,355.90,488.20,192.95,202.53,173.11,239.41,249.71,290.03,245.41,519.95,506.61,519.01,287.16,302.46,276.27,528.62,522.29,388.28,530.16,507.28,509.13,505.54,210.93,170.48,159.24,319.48,370.23,368.72,365.85,370.02,375.47,355.54,384.32,387.75,393.16,393.51,400.47,408.27,419.02,426.94,437.71,444.86,454.71,461.77,469.43,475.64,485.42,495.16,487.91,482.16,475.82,474.24,464.77,463.23,455.05,453.19,448.07,447.31,445.89,437.25,431.87,421.64,411.80,496.91,498.57,495.18,496.43,493.00,491.22,487.58,497.25,501.30,512.93,395.91,394.12,411.04,389.24,385.32,385.84,380.99,376.12,383.95,331.92,381.50,377.99,387.32,336.81,388.33,393.54,403.93,408.34,418.76,428.69,437.75,443.72,452.73,460.65,461.11,454.02,444.58,425.53,399.56,,,,,337.55,370.17,374.25,363.79,353.54,353.87,355.76,355.89,359.46,356.80,350.07,356.74,368.32,359.55,369.73,307.17,370.26,373.67,379.43,385.45,387.69,392.23,402.69,348.66,395.78,392.42,391.31,381.86,373.20,366.15,363.19,365.21,298.08,350.09,348.64,343.68,347.82,339.31,335.65,337.49,335.97,342.09,343.63,344.49,345.33,348.41,354.61,360.51,284.00,369.44,361.22,361.84,374.52,389.86,342.73,369.08,291.14,285.67,323.80,318.10,320.47,322.86,317.26,304.68,306.09,297.76,297.26,218.37,189.74,352.98,362.51,356.87,355.08,281.09,519.04,498.36,413.91,281.99
2016-08-27 21:54:38.045000,L8,314.62,295.67,264.12,244.92,337.47,468.30,482.47,487.06,352.95,187.25,199.88,368.41,376.04,383.45,387.50,385.09,391.61,398.93,407.79,412.95,404.28,409.75,396.00,383.97,391.20,383.50,371.98,371.83,366.49,370.99,363.22,361.97,364.27,363.51,364.02,367.92,375.34,376.88,381.15,386.62,392.98,393.74,357.74,400.74,406.48,406.05,416.00,428.28,440.35,454.65,467.04,477.10,487.12,457.13,498.69,457.29,484.65,445.88,477.26,462.30,455.37,452.05,450.97,442.64,439.37,438.05,434.38,425.85,419.71,409.89,409.68,411.32,410.19,413.20,388.52,416.01,411.09,411.57,406.03,396.70,261.01,235.86,379.98,507.80,284.67,518.35,390.83,380.95,255.87,381.62,337.05,337.21,378.78,381.73,398.09,405.79,411.41,421.22,428.31,443.05,450.23,463.54,475.03,468.01,,,,,,,,,,,,357.96,356.34,351.80,345.92,352.90,348.51,352.08,349.10,358.31,357.88,362.19,496.68,503.96,463.80,476.01,371.19,368.91,373.39,383.83,395.19,402.67,362.71,401.21,394.02,391.29,377.80,374.78,371.67,368.42,357.81,356.25,358.93,358.47,349.63,338.71,337.22,332.27,335.15,337.43,340.06,342.96,348.54,352.39,361.61,368.43,366.95,343.50,366.65,368.14,327.42,389.61,345.10,529.86,517.08,512.98,507.65,493.56,483.42,511.53,505.64,509.63,510.41,495.30,468.08,300.45,350.28,348.44,345.32,348.41,340.56,332.17,404.02,375.78,369.27,389.24,
2016-09-12 21:54:42.081000,L8,398.46,386.10,382.90,361.56,347.12,351.26,354.56,491.86,501.89,493.30,498.40,509.78,500.63,386.92,330.18,399.61,323.85,353.05,357.78,356.32,530.93,522.37,516.53,516.22,513.93,509.14,525.77,282.12,517.78,507.37,509.48,513.89,513.32,501.65,489.75,304.21,311.67,319.34,314.23,317.83,326.40,334.51,343.84,347.42,352.89,356.95,369.18,250.80,389.79,396.02,408.84,246.12,426.71,434.87,444.95,438.35,434.58,428.77,421.83,417.00,404.60,408.27,398.43,382.96,387.43,371.92,374.66,371.03,368.87,363.89,367.17,361.97,359.39,365.05,361.01,353.95,351.11,348.98,336.86,348.57,335.73,275.33,409.07,436.91,394.20,393.06,441.14,305.12,261.47,325.45,254.20,389.73,392.54,397.00,404.57,413.64,351.06,367.33,376.41,381.37,388.79,395.84,388.24,401.08,398.56,397.40,379.51,365.18,316.14,197.37,,296.79,336.69,365.38,373.95,369.95,357.64,352.64,349.69,348.94,346.86,349.27,352.50,357.13,362.28,364.48,304.73,369.58,372.39,375.46,383.47,387.35,388.92,386.95,395.65,348.21,402.41,399.83,390.09,337.59,384.12,379.21,373.58,370.35,362.59,362.85,364.36,350.77,347.97,343.78,344.79,334.33,341.07,340.37,343.91,349.88,343.86,354.09,352.80,373.70,368.83,374.63,366.27,375.58,350.41,386.58,401.08,389.67,380.89,360.83,346.83,334.26,366.82,390.41,377.63,355.62,302.92,301.40,305.46,311.53,370.46,359.99,346.67,349.50,284.60,349.48,522.34,504.31,528.92,281.90,353.63
2016-10-14 21:54:48.055000,L8,287.79,228.45,,,,,,,,190.30,195.93,178.43,220.62,235.95,240.20,235.90,234.45,262.53,249.32,262.51,271.26,243.88,234.34,220.34,195.09,185.35,175.17,158.35,,,,,,,,,,,,,,,191.59,176.95,194.63,185.96,193.20,196.72,205.28,233.12,239.44,231.43,210.41,207.10,219.00,194.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.09,173.58,183.81,202.68,225.98,234.83,235.07,255.12,298.97,306.79,288.79,268.78,252.27,253.49,260.67,317.27,302.48,273.08,279.18,282.50,290.35,292.75,,,,,,,230.33,180.46,170.14,,
2016-11-15 21:54:48.578000,L8,416.99,481.44,398.13,362.39,,,243.19,168.21,266.04,,166.06,169.11,162.24,226.22,222.33,182.04,201.34,235.48,232.48,264.83,265.98,397.36,378.73,368.81,367.69,365.75,351.94,350.46,350.86,346.88,350.64,342.94,341.40,346.84,345.90,368.95,,,,356.71,369.00,375.62,154.34,175.10,185.44,184.44,191.35,195.30,243.50,244.13,218.39,231.01,224.84,215.38,214.18,238.17,193.96,149.34,461.82,460.78,453.46,446.04,438.27,437.08,431.65,420.77,420.66,415.55,409.83,411.40,411.21,407.48,406.63,403.90,407.49,405.67,403.23,396.70,391.27,388.57,388.31,387.96,382.52,378.50,374.84,373.50,376.07,376.62,376.18,381.16,380.61,384.28,384.81,388.44,,,,,,,,,437.10,453.26,453.28,435.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.15,362.00,383.95,380.60,370.40,360.32,358.56,347.67,345.61,346.90,344.13,338.51,334.92,333.72,327.24,328.12,328.70,325.70,323.48,290.55,331.82,330.92,327.48,329.89,338.19,299.99,335.68,346.92,347.50,332.43,350.44,344.61,372.40,355.57,329.54,314.63,300.68,303.62,306.38,303.24,300.64,289.76,291.62,292.24,293.29,343.78,323.78,156.39,153.44,162.58,153.87,417.04,356.09,359.27,383.02,
2016-11-22 22:00:59.693000,L8,368.61,360.28,358.74,344.51,464.67,323.66,320.64,333.80,338.57,338.61,177.05,347.35,360.20,369.27,375.07,383.75,246.75,387.95,399.07,400.33,350.81,247.78,241.84,219.76,377.69,378.23,351.84,345.47,349.71,354.80,351.54,350.25,342.70,353.54,356.14,366.18,359.59,365.86,368.11,370.91,368.58,374.24,387.32,394.41,402.81,409.86,414.72,425.45,428.81,442.90,452.28,460.04,469.64,481.41,486.66,480.09,476.63,469.68,465.43,463.39,455.56,417.29,443.09,437.75,432.96,426.43,422.47,418.15,416.60,414.75,380.88,405.75,406.16,409.34,405.74,404.63,400.31,394.68,396.61,389.54,390.28,387.01,386.15,383.71,380.67,381.06,381.54,379.02,375.31,377.67,382.41,389.87,390.28,387.77,392.01,399.16,408.86,420.38,422.68,420.57,438.34,446.94,459.16,462.79,460.66,436.40,403.59,381.76,,,,,,357.74,356.87,354.91,338.72,337.11,351.05,354.36,351.33,352.88,320.31,352.51,353.99,357.61,361.68,369.55,370.88,371.33,373.90,378.16,381.85,388.39,392.19,399.97,403.98,399.83,391.17,386.16,375.66,368.24,365.47,361.70,358.05,353.34,352.50,345.90,342.67,335.44,338.99,331.26,336.86,334.59,335.82,333.19,335.81,336.63,346.35,348.21,351.72,349.42,360.85,368.06,277.47,379.17,390.56,383.55,367.43,347.48,332.75,320.11,313.66,313.06,316.09,497.92,495.94,493.35,457.38,307.40,342.76,340.02,491.59,488.55,477.34,470.62,227.78,352.63,365.24,385.97,343.53
2016-12-17 21:54:43.657000,L8,355.62,345.39,334.15,326.66,309.91,311.70,307.80,314.79,322.25,453.09,481.05,482.44,477.16,477.73,222.87,184.60,199.57,244.84,239.39,247.73,259.23,378.66,367.02,204.72,163.06,,,333.16,473.80,477.73,442.72,484.11,462.33,460.43,481.29,493.57,467.52,495.67,486.38,478.21,496.44,498.34,503.69,514.34,518.41,524.50,523.86,517.69,244.62,245.34,241.84,192.16,221.78,210.99,232.87,226.25,176.53,,,,,,,,515.75,507.77,503.49,518.18,525.45,393.23,387.38,390.44,516.77,518.00,511.24,498.66,496.92,481.35,,,,,,,,,484.69,453.27,488.76,493.77,489.98,476.54,476.63,484.61,490.94,490.97,459.04,486.12,490.11,478.05,,,,,,,,,,,,,,,,,,,,,414.62,435.09,440.00,436.14,442.59,,,,,,,,,,,,,,,,,,,460.64,453.66,437.09,441.31,427.04,321.44,318.45,321.47,320.56,313.04,316.22,311.59,314.77,316.68,311.85,321.03,301.11,337.73,336.38,343.36,351.94,360.45,374.89,344.22,338.33,357.97,338.15,290.07,324.97,265.71,315.54,310.78,304.75,298.77,297.95,296.83,297.22,328.18,453.36,474.27,463.37,456.36,306.55,368.31,,,,
2017-01-09 22:00:50.195000,L8,301.04,278.03,249.30,224.76,213.78,208.07,296.98,327.87,332.61,324.22,229.16,347.96,355.24,361.64,369.28,364.63,357.58,383.96,394.50,381.28,366.75,244.79,244.09,214.42,199.40,192.67,348.80,346.85,186.66,223.56,348.36,336.63,340.15,343.76,352.15,358.67,362.93,321.48,369.74,371.62,371.92,381.71,387.69,398.32,399.84,407.46,417.80,428.26,385.44,443.22,451.96,462.85,472.09,483.71,490.59,488.73,479.31,474.46,468.81,464.37,458.95,458.07,403.45,445.26,435.74,431.29,427.15,425.22,419.09,417.63,418.97,419.98,415.71,417.67,415.81,413.04,407.65,404.00,400.57,395.85,395.78,392.90,391.85,393.01,349.98,385.94,391.23,389.15,355.59,393.48,398.22,401.10,403.43,412.18,407.02,422.21,420.89,420.79,428.70,451.87,463.28,466.85,465.11,462.96,455.93,445.11,420.26,367.76,,,,,,372.51,374.94,369.51,356.46,356.85,357.96,359.31,358.29,361.23,363.18,363.85,365.09,372.81,371.88,374.63,373.73,383.69,384.73,389.85,397.22,394.84,395.99,401.81,404.34,403.81,395.17,341.65,377.53,325.69,371.16,363.11,359.54,352.51,351.52,343.91,344.18,338.31,338.09,332.04,289.64,329.77,335.56,335.68,332.78,338.60,337.50,345.06,345.66,346.68,357.93,364.12,365.79,380.15,393.60,388.20,380.56,352.49,335.71,328.04,328.15,324.72,317.20,312.74,302.66,300.52,301.81,305.28,194.29,159.79,294.51,224.50,228.16,215.22,233.82,178.36,163.02,392.43,368.26
2017-01-25 22:00:44.753000,L8,299.84,273.93,246.59,224.57,330.17,318.64,322.75,329.32,311.85,150.60,165.51,184.51,179.12,230.50,233.24,239.02,237.64,251.75,252.20,266.96,264.14,240.67,236.08,215.72,184.35,188.38,173.21,351.41,349.08,347.64,349.54,344.13,346.86,348.93,354.11,361.09,367.39,376.36,371.59,375.29,377.23,381.79,360.00,395.15,399.87,412.15,415.75,427.54,444.44,445.70,457.85,470.35,478.34,487.94,498.49,494.01,478.50,154.22,468.48,438.75,463.46,453.15,443.12,440.15,409.78,438.31,433.33,435.24,425.20,418.98,426.42,418.09,436.54,429.17,408.96,412.98,407.59,,,,392.85,395.22,390.75,387.00,383.71,386.11,387.47,391.13,393.97,396.19,403.59,403.37,405.55,409.09,415.79,411.62,413.48,416.85,433.17,452.80,468.07,470.05,441.71,474.77,462.74,453.83,436.91,392.82,,,,,364.63,374.87,375.93,373.31,365.58,362.85,366.23,372.23,372.46,372.50,364.70,358.87,367.15,376.20,377.77,375.12,382.99,352.61,385.07,393.86,356.21,398.74,402.26,406.10,412.21,410.78,399.27,392.46,387.33,381.40,372.61,365.23,359.17,348.69,349.32,348.57,308.45,337.78,336.95,349.22,335.59,349.13,330.80,335.57,329.00,334.23,297.06,343.48,358.45,309.34,351.97,387.41,369.25,379.83,359.00,388.72,383.66,354.27,289.29,315.58,304.42,320.15,319.26,316.52,303.27,298.45,306.08,309.72,190.66,159.53,333.80,337.31,334.23,332.59,231.63,177.47,159.24,391.65,377.74
2017-02-03 21:54:29.385000,L8,301.92,278.24,251.63,225.50,,,,,,151.46,165.04,182.46,238.38,228.36,225.41,234.28,246.13,263.10,262.27,262.98,269.65,236.81,231.34,214.76,172.68,160.85,,,,,,,,,,,,,,,,,,172.04,181.35,174.83,189.82,184.70,243.92,243.66,242.17,242.63,226.01,215.02,,,,,,,,,,,,,,,,,410.32,412.07,392.73,420.58,,,,,,,,,388.72,389.50,384.85,380.36,389.32,390.09,394.21,388.32,,,,,,,,429.94,440.05,453.32,460.67,,,,466.07,465.89,452.32,403.85,,,,,368.65,385.50,386.19,,,373.54,361.82,365.14,362.28,374.57,372.96,380.83,379.41,,,,,,,,403.81,445.47,403.91,403.34,421.45,395.96,403.55,393.13,372.03,342.31,373.97,363.08,354.86,355.38,331.34,384.49,369.43,337.28,356.61,331.64,330.42,327.93,332.91,327.82,332.36,297.43,337.08,343.26,349.17,311.50,328.57,359.78,333.76,385.82,403.68,394.52,387.23,368.61,359.16,352.83,282.39,331.17,316.67,313.80,310.40,305.10,309.32,310.93,192.24,160.76,,,,,230.63,171.40,156.08,392.55,343.78
2017-02-10 22:00:36.499000,L8,301.97,274.63,247.89,224.87,,,498.24,492.30,508.16,151.53,164.55,182.03,169.21,227.38,225.42,187.79,198.21,248.24,247.27,258.72,266.67,226.88,216.95,211.55,174.57,517.16,522.27,523.80,519.70,512.83,509.42,,,,,,,,,,,,,173.46,181.24,178.88,192.36,184.31,197.20,200.09,190.44,237.42,219.03,215.49,218.81,227.43,188.20,154.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.22,390.19,385.45,,,,,,,,,,,267.11,276.69,233.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.59,333.20,337.52,335.90,397.26,406.23,229.12,329.88,379.66,339.32,298.69,,174.39,197.40,210.53,287.54,305.84,321.53,285.43,294.91,284.82,282.46,277.98,192.65,160.89,,,,,217.13,507.54,502.61,,
2017-03-30 22:00:14.213000,L8,307.68,284.07,253.83,232.83,161.79,207.71,325.85,329.40,342.34,342.30,341.49,357.70,367.82,372.68,372.15,373.06,513.82,529.85,492.98,508.41,517.74,396.12,382.13,380.43,368.67,339.63,497.35,486.31,348.90,346.07,348.83,340.73,342.22,344.63,354.61,364.42,366.44,200.59,192.63,184.62,202.42,206.00,209.35,225.15,236.39,242.39,240.99,252.13,256.21,252.95,254.37,243.15,230.28,237.88,267.09,231.20,177.06,461.33,462.18,459.70,447.15,439.84,439.00,436.38,429.67,418.11,413.55,404.48,411.10,411.37,402.95,400.48,394.83,405.18,401.72,399.55,504.38,384.74,387.34,378.63,384.91,378.58,498.01,511.04,373.39,375.23,371.93,371.47,349.60,370.95,,,,385.61,393.74,406.67,411.13,387.90,428.81,436.26,,447.45,470.46,462.60,,,390.62,379.56,316.21,,,536.28,530.53,515.45,502.71,503.51,,474.72,342.55,337.44,336.01,343.98,348.82,342.56,483.17,486.02,485.26,350.21,498.54,457.51,500.78,491.62,457.05,366.20,,508.03,375.71,379.30,376.77,343.90,362.29,509.70,498.39,488.13,483.94,476.86,436.40,468.50,460.89,472.00,470.54,466.26,438.64,491.61,503.18,492.67,464.11,510.97,500.85,431.49,456.45,448.08,452.16,362.14,365.43,382.70,392.39,385.05,482.46,479.59,475.42,434.36,332.18,482.63,467.33,431.42,308.82,297.87,295.54,301.76,204.00,178.66,162.26,458.33,157.68,160.57,390.01,361.25,468.01,502.32,522.74
2017-04-08 21:53:59.259000,L8,414.14,399.93,377.55,376.94,499.20,494.92,506.92,365.11,366.01,321.66,172.43,495.59,518.86,504.26,522.44,290.37,294.14,304.61,310.59,260.02,271.00,231.62,233.75,218.43,188.01,157.13,,373.46,381.69,365.77,361.58,,,,,,368.04,381.21,385.18,388.78,386.79,388.20,388.36,224.07,407.74,417.84,425.35,426.22,437.11,447.95,430.21,251.41,233.73,263.06,281.88,234.82,206.80,149.25,,,,,447.53,443.00,438.59,428.79,424.86,,,,,,,,,,,,,,,,,,,,,,,382.62,383.38,388.06,,,,,,,,,,,,,,,,,,,,,353.12,345.58,360.69,508.39,506.24,496.16,357.17,356.52,356.59,332.11,363.11,358.19,332.63,360.18,360.38,365.62,366.03,372.90,382.75,387.62,380.91,,,,,,,380.42,377.95,376.45,375.94,369.71,364.13,351.79,357.78,350.76,,339.77,332.45,309.56,324.41,334.09,340.55,348.84,342.90,,156.70,177.21,355.67,352.05,313.64,306.24,295.50,319.54,352.59,391.73,386.16,389.78,386.05,380.47,369.12,362.08,361.26,315.57,338.73,327.63,338.95,342.72,369.14,358.46,510.61,511.39,512.64,504.35,227.63,,,,373.81
2017-04-15 22:00:06.096000,L8,354.76,353.01,254.34,271.38,309.54,210.70,498.19,504.76,494.58,194.11,200.61,179.60,226.20,264.48,238.12,236.19,236.02,260.68,260.49,300.49,274.04,245.94,239.52,217.60,208.91,199.44,,520.33,211.85,214.55,167.79,158.06,499.84,213.08,194.32,194.77,196.60,203.95,194.87,185.34,202.11,200.33,208.53,228.52,241.46,245.63,244.11,255.13,258.82,257.99,260.72,263.17,249.43,280.67,286.74,247.04,208.98,156.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.92,197.85,203.48,202.11,190.39,201.33,181.02,206.78,215.39,214.55,220.97,,,,,,,,,,,,,,509.82,501.27,487.37,442.38,450.46,451.65,467.14,466.26,477.48,493.07,492.80,493.76,500.55,508.97,494.75,511.79,491.62,498.93,503.46,494.26,492.87,495.53,519.38,517.52,530.42,,,,,,,,495.65,495.81,492.10,495.91,493.31,489.28,,,,,,216.02,269.47,253.62,254.86,287.42,293.38,274.26,307.28,273.79,320.37,356.35,352.87,336.06,316.44,305.04,296.69,297.34,295.10,295.70,292.80,283.49,283.23,280.94,276.70,237.29,191.54,193.03,198.40,207.68,184.46,233.34,184.62,177.93,,502.43
2017-05-01 21:59:55.729000,L8,325.12,301.36,262.70,253.16,173.82,192.03,,,163.03,190.35,193.10,191.87,225.60,249.79,241.26,286.89,291.41,301.70,266.74,305.10,278.47,254.02,240.82,240.98,220.35,214.47,194.93,166.67,194.05,168.85,172.55,169.95,507.28,533.58,524.21,522.65,188.10,192.09,181.34,169.36,193.55,198.27,205.09,220.22,234.35,238.84,236.71,244.26,245.19,246.44,250.78,250.66,247.76,274.65,277.41,242.00,206.55,156.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.59,495.30,471.09,495.68,,,,,,,,,,,,,,,,,,432.08,415.36,418.29,404.21,,,,,,,,,149.64,162.42,193.61,191.06,226.15,225.73,246.29,306.13,309.86,314.70,357.55,321.66,312.47,307.52,297.07,287.80,294.79,298.13,296.28,284.44,269.05,263.63,273.24,283.37,224.37,190.20,188.06,166.89,187.00,177.17,245.04,190.46,179.03,,
2017-06-11 21:54:09.489000,L8,311.15,288.35,257.12,237.73,242.84,190.93,266.58,282.72,270.53,179.75,178.96,172.52,221.31,236.98,235.28,238.87,260.19,273.81,255.56,286.48,276.47,248.44,241.75,221.03,215.14,202.91,341.74,312.02,333.81,326.70,330.19,281.82,327.78,327.71,328.01,335.60,,334.06,345.18,340.44,312.83,353.33,370.48,376.99,389.56,389.48,397.41,406.38,422.12,253.49,254.93,257.09,279.43,291.58,288.38,246.24,209.28,156.97,,,,,,,,,392.23,381.91,375.68,384.84,378.58,385.21,344.74,372.07,335.36,369.41,373.14,379.57,377.95,368.66,367.15,356.42,359.98,356.78,,,,,,363.24,372.86,373.32,368.41,377.61,389.17,393.92,401.37,413.35,422.68,436.23,430.77,427.18,437.09,424.60,416.38,398.21,367.22,335.05,,,,,,323.28,317.61,331.05,280.40,303.61,295.93,308.82,323.54,324.30,306.78,322.24,316.67,317.83,328.65,329.19,333.44,334.06,344.86,357.66,350.89,351.06,347.07,353.31,358.19,363.14,362.00,352.26,356.83,344.13,341.72,333.80,335.17,325.84,321.39,313.11,311.76,318.36,321.38,321.72,280.71,276.67,312.64,312.49,319.53,325.90,317.82,315.60,318.17,325.64,339.14,302.19,343.31,358.02,372.82,334.43,345.28,299.83,341.54,325.16,331.28,330.45,317.67,311.24,307.33,297.01,296.77,299.88,215.18,188.68,292.47,319.13,318.41,326.01,233.77,185.82,173.46,356.54,299.52
2017-06-27 21:54:14.417000,L8,329.76,299.12,263.95,244.47,227.95,191.16,,,,185.63,201.74,219.80,224.73,247.96,238.94,267.83,267.36,281.07,264.17,288.25,286.58,255.02,264.41,243.16,221.73,211.28,186.61,167.07,212.71,172.11,173.48,171.75,191.40,205.06,182.94,191.48,190.30,196.91,191.07,186.51,198.78,204.36,207.94,223.92,233.61,238.64,239.95,251.06,251.13,252.37,253.38,254.33,268.07,282.84,282.39,243.93,213.84,162.00,,,,,,,,,,,,,,,,,,,,467.23,475.72,478.30,471.09,,,,,,,,,,,,,488.05,496.04,508.31,,,,,,,,,,,,,,,,,,,505.19,510.19,529.01,520.16,475.85,490.09,509.05,479.39,,467.55,510.28,524.36,518.72,517.18,492.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.55,164.76,193.85,269.42,283.98,292.57,303.16,309.17,308.29,319.74,349.02,347.02,330.42,322.04,317.03,307.36,301.16,302.47,298.12,306.77,280.30,277.32,272.71,275.07,222.55,192.33,189.14,279.83,291.41,230.36,245.37,194.31,175.05,,
