dates,satname,nzd0362-0000,nzd0362-0001,nzd0362-0003,nzd0362-0004,nzd0362-0005,nzd0362-0006,nzd0362-0007,nzd0362-0055,nzd0362-0056,nzd0362-0057,nzd0362-0058,nzd0362-0059,nzd0362-0060,nzd0362-0061,nzd0362-0062,nzd0362-0063,nzd0362-0064,nzd0362-0065,nzd0362-0066,nzd0362-0067,nzd0362-0068,nzd0362-0069,nzd0362-0070,nzd0362-0071,nzd0362-0072,nzd0362-0073,nzd0362-0074,nzd0362-0075,nzd0362-0076,nzd0362-0077,nzd0362-0078,nzd0362-0079,nzd0362-0080,nzd0362-0081,nzd0362-0082,nzd0362-0083,nzd0362-0084,nzd0362-0085,nzd0362-0086,nzd0362-0087,nzd0362-0088,nzd0362-0089,nzd0362-0090,nzd0362-0091,nzd0362-0092,nzd0362-0093,nzd0362-0094,nzd0362-0095,nzd0362-0096,nzd0362-0097,nzd0362-0098,nzd0362-0099,nzd0362-0100,nzd0362-0101,nzd0362-0102,nzd0362-0103,nzd0362-0104,nzd0362-0105,nzd0362-0106,nzd0362-0107,nzd0362-0108,nzd0362-0109,nzd0362-0110,nzd0362-0111,nzd0362-0112,nzd0362-0113,nzd0362-0114,nzd0362-0115,nzd0362-0116,nzd0362-0117,nzd0362-0118,nzd0362-0119,nzd0362-0120,nzd0362-0121,nzd0362-0122,nzd0362-0123,nzd0362-0124,nzd0362-0125,nzd0362-0126,nzd0362-0127,nzd0362-0128,nzd0362-0002,nzd0362-0035,nzd0362-0011,nzd0362-0012,nzd0362-0013,nzd0362-0014,nzd0362-0015,nzd0362-0016,nzd0362-0017,nzd0362-0018,nzd0362-0019,nzd0362-0020,nzd0362-0021,nzd0362-0022,nzd0362-0030,nzd0362-0031,nzd0362-0032,nzd0362-0033,nzd0362-0054,nzd0362-0008,nzd0362-0009,nzd0362-0010,nzd0362-0023,nzd0362-0024,nzd0362-0029,nzd0362-0034,nzd0362-0036,nzd0362-0037,nzd0362-0038,nzd0362-0039,nzd0362-0040,nzd0362-0041,nzd0362-0042,nzd0362-0043,nzd0362-0044,nzd0362-0050,nzd0362-0051,nzd0362-0052,nzd0362-0053,nzd0362-0129,nzd0362-0130,nzd0362-0131,nzd0362-0132,nzd0362-0133,nzd0362-0134,nzd0362-0025,nzd0362-0026,nzd0362-0027,nzd0362-0028,nzd0362-0045,nzd0362-0046,nzd0362-0047,nzd0362-0048,nzd0362-0049,nzd0362-0135,nzd0362-0136,nzd0362-0172,nzd0362-0173,nzd0362-0174,nzd0362-0177,nzd0362-0178,nzd0362-0179,nzd0362-0180,nzd0362-0185,nzd0362-0186,nzd0362-0144,nzd0362-0147,nzd0362-0148,nzd0362-0149,nzd0362-0150,nzd0362-0164,nzd0362-0183,nzd0362-0184,nzd0362-0138,nzd0362-0139,nzd0362-0175,nzd0362-0151,nzd0362-0152,nzd0362-0153,nzd0362-0154,nzd0362-0155,nzd0362-0156,nzd0362-0157,nzd0362-0158,nzd0362-0159,nzd0362-0160,nzd0362-0161,nzd0362-0162,nzd0362-0181,nzd0362-0182,nzd0362-0137,nzd0362-0140,nzd0362-0141,nzd0362-0142,nzd0362-0143,nzd0362-0145,nzd0362-0146,nzd0362-0176,nzd0362-0169,nzd0362-0170,nzd0362-0171,nzd0362-0163,nzd0362-0165,nzd0362-0166,nzd0362-0167,nzd0362-0168
2001-09-25 21:55:40.572000,L7,515.43,,,,,,,,524.47,515.42,507.45,484.89,471.27,462.64,459.38,454.31,453.86,455.90,435.63,422.51,520.81,516.63,521.53,477.02,374.37,417.06,431.20,418.18,410.23,407.86,394.90,394.45,386.65,385.08,383.81,377.72,371.67,363.96,354.62,353.29,349.12,339.11,337.17,336.21,327.13,327.02,317.69,301.29,299.87,299.94,280.36,279.60,271.49,265.56,264.37,261.09,265.58,249.34,254.40,239.60,234.87,233.07,232.29,223.56,217.04,215.30,208.44,201.01,192.22,193.66,179.48,167.14,168.77,168.82,168.25,185.15,173.76,180.47,171.88,192.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-11 21:55:21.747000,L7,,,,,,,,502.78,489.70,468.61,462.77,448.40,436.50,402.07,384.84,365.21,360.36,330.29,370.34,354.95,300.39,344.27,357.95,331.92,341.18,,396.30,384.90,377.21,366.79,367.97,271.34,268.52,260.59,273.30,226.90,243.29,231.23,236.62,282.52,270.35,250.19,275.21,281.55,294.87,284.81,262.18,270.72,233.54,272.82,258.12,248.09,209.27,193.80,206.95,206.46,213.94,,,,,,,,,,,,,,,,,,,,,,,,,,,272.44,207.02,147.33,,,532.67,439.45,354.57,411.91,339.12,361.49,,301.86,334.01,360.61,337.08,517.50,373.44,426.37,356.97,,,,,444.84,161.91,363.83,252.51,483.41,453.80,440.10,500.04,482.39,490.32,515.72,522.56,520.87,,,,,,,,,,,464.23,458.15,458.81,464.65,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-30 21:55:49.115000,L7,,,,,,,,,,,,,,,,,,,,,,,533.18,525.19,508.69,490.78,490.02,484.88,487.83,468.08,470.79,466.58,460.90,452.99,445.89,435.36,430.77,436.16,424.70,429.59,426.33,431.50,409.87,402.64,399.68,399.87,383.68,382.66,371.55,357.98,345.65,343.04,329.98,333.69,316.27,324.52,322.20,312.78,308.08,297.88,296.66,286.57,287.96,292.56,283.68,280.57,266.66,255.36,251.00,249.15,238.60,224.17,220.16,216.50,211.42,209.29,210.40,205.28,223.76,218.18,196.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.42,186.18,177.74,172.69,174.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-15 21:55:59.365000,L7,,,365.03,289.52,229.30,,,,,512.45,511.23,488.56,478.81,466.84,463.25,463.01,459.63,455.23,436.62,428.56,426.85,447.21,439.34,399.16,384.02,426.65,435.09,419.88,414.16,409.02,402.70,394.48,387.82,391.20,394.53,391.92,378.50,369.96,363.32,366.23,359.93,354.75,349.87,389.66,378.95,373.94,324.14,308.10,304.00,298.22,329.53,304.72,316.91,272.13,305.94,303.36,296.17,294.38,259.06,247.44,243.51,234.54,248.81,250.00,221.01,214.86,209.61,199.08,188.91,189.14,176.43,170.57,163.94,168.60,166.37,159.47,159.22,166.90,170.88,162.26,,484.59,,305.43,211.27,,,,,,,,,,,,,,,,,466.48,367.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-04 21:56:09.860000,L7,,,,,,,,,,,,499.21,484.61,482.75,470.74,474.44,469.76,466.46,467.30,433.36,508.47,475.40,477.56,488.07,469.01,470.70,465.30,424.54,443.49,456.07,447.35,434.66,425.62,419.84,410.77,407.19,404.21,370.84,359.82,356.56,354.30,350.03,348.83,338.67,339.66,371.47,377.17,334.35,306.62,297.56,289.87,276.96,269.15,261.63,301.00,284.39,295.58,302.58,305.10,280.42,277.02,242.21,270.01,273.81,231.70,221.71,208.33,214.78,208.54,234.18,498.51,528.92,256.04,202.49,201.08,181.27,195.60,188.86,194.01,199.95,185.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.16,163.26,,,,,,,,,,,,,,,,,,,,464.89,330.84,216.36,456.92,495.71,,,,,,,335.75,339.44,,,,207.64,530.95,393.71,355.95,462.01,508.32,172.88,193.92,179.62,313.26,453.47,509.65,234.03,212.04,,,,,,,,,,,,,,,,
2002-05-07 21:56:03.729000,L7,,,,,,,,518.45,510.28,380.76,418.60,230.23,271.56,453.81,452.86,447.73,449.08,443.94,426.51,407.52,394.74,374.21,372.25,377.97,,,376.98,378.11,338.28,362.12,369.79,350.07,339.57,273.93,355.47,325.63,345.96,340.44,333.23,327.29,310.50,322.87,296.05,303.02,302.63,288.00,274.08,284.58,295.85,284.01,270.45,255.84,260.74,243.52,258.20,257.99,222.25,240.29,240.14,229.03,227.70,226.94,222.57,210.62,,209.72,204.18,196.77,189.68,182.50,168.28,160.23,161.00,164.45,163.08,160.18,165.73,166.25,171.45,171.62,,,280.52,472.15,282.34,214.18,152.32,282.73,276.37,197.51,,,,,,314.95,329.52,267.38,521.52,526.59,,,431.13,437.79,441.11,434.52,305.40,450.24,,,263.31,251.63,319.47,,,,,,,,,,,,,,219.04,,329.98,362.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-27 21:55:12.096000,L7,326.63,526.12,,,,,,527.82,516.24,505.65,504.26,484.65,479.41,460.68,459.10,456.78,460.65,446.16,433.38,420.78,406.93,393.09,386.39,384.86,367.80,155.69,481.61,481.07,470.11,431.86,454.01,451.50,449.67,445.28,431.57,424.86,411.61,422.94,416.45,412.72,416.26,422.97,407.14,410.74,397.44,389.98,381.01,369.84,357.92,348.88,339.70,270.70,315.70,320.09,319.42,315.62,317.22,313.45,308.92,293.36,277.89,252.38,270.48,276.06,243.25,262.68,257.35,249.04,245.34,233.21,218.89,184.19,162.72,210.54,208.00,202.59,192.81,163.07,154.21,205.15,203.91,,,277.03,174.33,,,,,,,,,,,,,,,529.60,,344.17,311.28,,,,,,,,,,,,,,,,,,159.11,189.01,177.95,173.89,172.10,152.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-12 21:55:07.575000,L7,,,,,,,,,,,,,,,,,,,,,,,,,515.62,505.34,499.22,483.89,486.38,464.99,462.16,447.26,451.92,445.52,436.71,444.05,447.81,447.88,429.99,427.75,422.35,427.09,397.39,396.18,407.45,379.94,380.70,363.03,350.83,352.60,334.16,350.74,325.95,330.58,315.01,325.82,315.27,314.54,306.55,312.34,319.48,287.21,279.38,279.53,266.61,261.94,253.52,257.93,251.87,250.63,270.00,223.04,217.18,204.32,203.69,198.04,225.53,216.41,223.04,209.98,209.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.95,269.75,221.51,167.18,180.27,174.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-14 21:54:55.882000,L7,,,361.26,296.14,234.32,507.73,490.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.24,,507.89,497.64,315.20,501.57,447.73,430.52,227.65,322.20,377.60,333.74,190.69,280.44,489.11,424.20,432.94,399.64,,496.89,414.58,,200.95,350.78,,,,,,,,,,,,,,,,,,,,,,275.04,210.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-30 21:55:01.471000,L7,,,369.96,303.68,241.37,222.87,243.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.84,,529.79,511.75,456.41,398.51,251.40,144.52,354.16,472.28,380.46,493.31,386.66,423.94,427.21,411.55,424.19,397.89,,430.77,476.66,470.07,423.47,473.63,197.93,,,,,,,,,,,,,,,,,,,,,411.88,314.58,236.31,284.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-02 21:55:34.113000,L7,189.75,328.59,374.42,307.89,230.32,149.66,,511.33,504.24,489.21,478.56,455.07,448.25,444.26,441.04,433.48,434.44,426.97,414.60,399.55,390.93,401.81,416.92,368.98,359.95,374.70,409.24,394.48,392.01,377.23,383.91,353.44,347.12,346.81,365.87,360.16,345.69,330.16,325.86,318.66,298.80,311.90,306.79,307.56,300.33,292.62,279.48,269.87,275.07,275.77,263.17,248.67,238.42,218.67,228.71,252.05,233.65,235.69,235.06,221.93,217.43,232.15,212.66,209.19,169.58,210.92,199.57,194.61,186.47,182.28,174.35,160.80,,,,,,,,,,515.38,,,,,,,,,,,,,,319.58,235.44,,,522.52,,316.51,312.70,,526.70,407.44,,,,,,,,,,,,,525.54,523.78,,,,,,,388.31,368.54,226.75,494.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-18 21:55:42.118000,L7,175.40,532.61,,,,,244.71,526.16,518.73,498.64,495.08,468.66,457.36,453.72,454.25,442.78,443.06,435.16,427.04,406.12,395.45,385.61,392.72,377.61,369.18,331.26,412.01,406.36,404.02,397.18,385.29,308.22,333.30,293.29,374.43,364.78,356.50,334.80,334.68,333.31,297.45,280.43,299.02,302.92,297.46,301.28,278.67,276.69,293.50,277.46,273.59,253.07,246.81,225.02,222.62,253.63,244.73,241.32,241.01,225.83,197.68,229.41,222.00,209.22,163.89,208.22,207.79,194.65,187.30,,,,,,,,,,,,,,,,,,,,,,,,,,,337.98,239.98,377.56,311.16,527.32,311.86,269.61,153.20,,,515.64,,433.01,516.14,247.45,206.84,164.39,,,,276.20,,,,,,,,,,,486.74,442.25,296.67,230.52,282.25,304.11,413.47,432.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-19 21:55:54.479000,L7,,,246.60,306.62,247.20,184.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.88,252.55,240.44,164.32,,537.80,458.06,375.04,299.19,,,,291.65,,,,521.51,294.88,487.93,398.03,,504.20,324.48,,,,,,,,,,,516.54,510.23,511.74,508.65,,,,,,,376.99,285.41,262.07,368.62,,,527.43,525.52,518.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-23 21:55:52.571000,L7,,,374.06,305.37,242.85,166.12,,,,,,,,423.49,427.25,429.02,431.51,,,,,505.12,491.86,490.38,,,,,,,,,,,,,,402.03,406.44,397.69,398.06,391.95,386.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.57,,382.68,310.85,245.39,161.46,,492.71,411.88,318.40,230.35,490.57,429.72,,353.76,270.83,,,,,491.49,458.65,,,435.34,,,,,,,,,,,,,,,,,,,,,,,,505.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-08 21:55:59.443000,L7,,,375.18,305.70,249.57,176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.33,,332.51,264.62,194.70,,520.89,498.41,407.89,319.30,483.74,527.24,446.92,276.14,202.57,287.67,,,,,492.95,414.63,521.28,403.91,176.54,,,,,,,,,,,,,,,,,,,,,401.86,303.10,231.64,237.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-24 21:55:58.309000,L7,287.11,413.29,,,,,,523.22,506.10,499.95,488.63,478.33,455.96,454.37,455.61,452.18,449.77,444.53,433.17,408.77,400.27,392.53,321.06,376.18,362.72,397.94,413.98,398.67,390.08,386.93,384.53,376.14,370.33,364.77,369.91,364.47,358.96,353.99,357.28,341.92,344.97,331.71,335.74,296.54,306.83,303.09,282.26,281.17,293.51,281.97,277.49,253.94,259.13,254.62,266.10,259.43,250.38,244.49,242.88,231.30,228.48,228.57,219.40,212.24,211.85,210.93,207.58,193.91,189.67,185.09,175.02,163.32,164.20,166.81,164.51,160.36,,,,,,,323.86,447.38,296.14,229.67,176.50,403.07,310.28,219.05,345.17,250.35,179.62,,,,,,255.97,528.43,,530.12,462.98,,,,349.62,439.91,438.87,,,,,,,,,,,527.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-21 21:43:45.776000,L5,,285.54,379.53,311.66,252.24,,,520.67,519.91,502.01,497.56,477.84,466.98,456.51,453.52,440.91,441.51,430.94,419.89,400.88,388.14,389.38,393.76,379.19,372.89,398.44,413.80,402.41,390.08,382.06,383.66,379.93,372.35,365.66,363.12,360.05,357.84,348.62,341.59,338.91,325.43,291.02,313.51,300.06,306.19,303.37,294.16,280.89,285.31,288.15,274.14,263.83,251.07,237.62,233.02,250.75,247.24,235.85,237.08,227.03,224.23,216.95,205.47,205.24,,,,,,,,,,,,,,,,,,457.06,512.20,297.64,236.57,151.48,165.86,,451.77,479.85,459.14,376.76,,,,338.59,343.33,361.98,,527.89,,451.72,380.23,,,364.92,,,,,,,279.28,345.33,416.56,422.89,,,,,,,,,,,472.58,373.19,275.98,194.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-28 21:45:57.554000,L5,,,,,477.36,470.54,218.89,503.46,504.56,499.97,493.76,473.07,451.93,451.53,442.73,418.43,413.97,403.53,396.96,381.88,342.69,364.50,400.31,369.67,380.34,406.23,415.05,401.79,391.48,368.23,355.77,345.09,341.05,335.65,336.95,355.15,353.88,342.59,335.10,336.22,313.65,283.36,305.12,303.56,296.93,284.44,279.33,258.40,260.65,261.70,252.76,241.83,228.94,201.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.17,533.58,300.82,227.18,148.55,526.08,453.26,372.37,,,,,,,,,513.93,300.14,362.45,370.04,,,,,,,364.06,,,174.13,359.51,421.14,,524.37,517.93,516.19,514.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-02 21:46:30.745000,L5,,,390.79,379.79,260.28,214.61,293.24,516.89,508.52,497.66,486.91,470.84,455.29,456.38,450.66,438.74,442.33,433.15,424.59,396.64,384.29,384.41,405.37,374.04,370.89,399.38,420.52,413.62,405.27,402.46,385.73,358.94,348.52,346.62,343.69,360.40,349.26,338.88,325.98,327.63,331.95,328.34,320.03,321.82,321.55,311.30,303.18,281.88,282.17,277.71,271.84,256.54,248.67,217.76,236.06,251.67,247.67,241.96,245.75,228.55,216.78,211.14,,,,,,,,,,,,,,,,,,,,476.18,,,,,,,,,,,,,,312.40,328.29,354.99,,521.94,350.16,463.05,,,,323.03,,,,,,,,,,,,,,,,,,,,,,,507.81,427.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-04 21:47:27.968000,L5,,,,,,,,,,,,,,,,,,,517.89,509.29,507.55,496.09,500.11,494.22,486.83,485.38,484.59,455.99,466.90,450.73,439.23,443.52,429.81,423.57,421.31,409.05,417.35,412.17,416.26,410.39,410.60,407.53,395.16,379.32,388.60,402.11,362.30,366.43,359.87,350.77,338.84,537.32,,,465.69,300.26,310.32,313.70,307.01,272.51,275.62,285.36,337.07,533.33,421.53,,,380.03,346.71,387.91,,386.66,407.23,387.95,392.80,399.70,197.34,180.04,183.64,193.98,163.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.63,437.15,448.85,456.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-20 21:47:56.357000,L5,,,,,,,211.73,520.90,513.61,498.15,490.40,472.02,457.34,446.99,446.68,437.08,436.86,423.49,418.34,401.13,391.84,380.57,397.96,381.43,375.95,397.77,417.47,405.82,394.93,389.60,367.79,282.57,275.16,271.20,365.43,363.44,356.88,348.15,341.89,336.17,327.30,320.54,311.60,310.35,308.93,298.49,287.30,285.52,284.79,277.46,263.45,252.73,236.31,208.40,209.76,226.00,229.08,226.63,230.60,,,,,,,,,,,,,,,,,,,,,,,,,491.73,,,497.09,429.75,384.52,335.49,252.58,277.02,,,,,,,,528.93,272.30,335.94,375.29,506.18,334.82,,,,,,,,,,,,,,,,,,,,,,268.80,155.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-05 21:48:24.950000,L5,,,497.60,432.81,370.71,,240.57,521.67,513.29,496.63,486.67,472.32,459.94,452.70,448.95,439.72,445.29,430.24,420.12,398.48,384.87,389.82,404.42,383.37,369.74,193.97,416.69,407.22,394.14,387.43,372.58,309.11,313.88,303.99,363.39,367.67,361.83,350.52,342.03,338.78,335.28,310.27,319.25,309.31,316.29,311.06,297.96,289.67,293.11,288.14,276.98,258.36,251.45,233.52,237.31,256.46,246.20,249.35,252.76,235.18,225.26,224.39,217.21,209.98,173.79,,,,,,,,,,,,,,,,,525.66,508.62,304.10,237.37,537.80,464.52,391.92,313.42,234.42,460.56,278.48,286.72,204.21,,,,,,528.44,272.63,317.15,378.88,382.35,280.03,,,388.63,,,,,,,,,,,,,,,,,,,256.02,176.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-07 21:49:21.098000,L5,,,,,,,,476.27,437.22,268.97,213.55,,308.49,266.25,225.37,325.22,310.09,199.80,,192.53,246.97,326.00,338.22,356.67,,,377.77,376.29,373.68,354.89,310.01,278.15,273.58,160.73,147.65,303.78,332.90,328.47,320.85,317.41,316.30,307.88,302.16,308.75,305.39,302.80,289.43,288.50,293.63,287.66,275.28,254.80,240.31,217.56,211.48,,232.38,186.56,170.35,190.75,190.58,177.80,176.20,211.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.21,,,,,,,,,493.94,224.96,215.13,282.58,493.30,509.93,502.38,494.87,485.96,514.81,505.53,496.70,,,,,,,,,,,386.51,434.36,413.19,360.91,378.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-23 21:49:45.084000,L5,,,373.51,311.27,248.74,,,,521.66,508.76,501.63,500.44,478.97,464.83,479.34,454.45,473.81,418.95,384.57,420.94,410.95,421.41,461.02,399.73,406.05,401.08,417.27,407.31,418.35,396.05,392.12,386.39,384.38,374.97,303.17,373.18,362.64,344.76,345.24,351.67,329.59,329.52,330.82,328.74,318.69,314.37,306.48,296.30,304.61,295.24,275.79,259.00,245.85,232.06,241.20,243.74,238.59,236.96,242.13,220.85,,,,,,,,,,,,,,,,,,,,,,446.88,,358.90,293.80,456.25,461.35,412.12,528.96,425.56,344.59,263.30,265.16,260.98,190.02,338.77,346.73,373.36,,,,,434.42,,481.97,304.73,,,,,,,,,,,,,,,,,,,,,383.93,298.47,526.78,390.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-24 21:50:29.935000,L5,,,,,,,,,,,,,,,,,,,,529.88,521.20,518.52,518.14,501.62,493.59,492.95,490.05,483.35,463.75,462.76,450.93,445.87,436.74,429.21,426.31,427.66,422.29,411.03,414.93,413.66,413.15,412.00,406.42,394.33,388.96,377.42,377.76,361.66,366.74,355.32,341.74,338.29,330.95,325.76,321.48,316.99,304.12,304.23,301.82,301.37,299.46,285.61,282.08,280.92,286.85,276.96,262.29,264.06,258.39,257.10,238.87,230.25,221.98,216.33,215.89,211.23,205.88,212.30,208.11,204.96,199.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.04,187.18,181.45,184.48,172.34,175.01,,,,,,,,,,157.34,152.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-25 21:51:19.231000,L5,,,,,,,,,523.15,504.75,492.21,482.01,465.76,457.06,450.55,446.85,443.45,436.33,429.41,416.64,407.56,418.64,409.25,383.13,377.98,408.22,419.29,411.53,404.34,404.18,399.96,388.44,383.34,380.36,385.02,378.15,369.92,351.70,347.60,342.18,340.41,331.29,321.53,327.63,323.17,317.86,312.90,299.37,300.13,294.99,278.33,265.89,257.57,237.09,240.08,258.82,249.36,250.08,255.32,239.67,233.42,234.59,231.63,220.99,198.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-12 21:52:15.232000,L5,,,,,,,,,,,,505.25,478.16,479.13,469.12,504.59,491.44,478.37,488.11,463.14,469.30,472.59,452.03,418.99,398.04,436.76,431.47,426.69,418.55,432.01,425.33,415.29,414.03,406.98,403.78,404.28,382.95,373.53,366.54,362.60,360.58,351.51,352.97,362.48,358.48,350.61,345.51,327.33,322.53,316.49,293.32,279.80,277.04,274.02,271.89,273.79,270.00,275.03,276.37,265.75,256.79,258.70,255.64,247.25,235.76,216.03,207.98,196.97,184.86,176.47,171.80,157.08,170.78,179.01,179.23,171.38,173.69,179.24,180.73,179.24,156.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-15 21:53:21.356000,L5,,,419.52,372.21,256.89,233.51,294.89,510.84,511.03,496.17,490.33,471.93,450.63,440.03,427.25,408.62,420.45,404.26,388.45,377.55,369.78,379.55,407.55,371.57,385.96,402.18,410.58,397.58,376.59,367.82,364.60,353.57,351.90,346.48,361.72,365.01,359.76,348.59,338.99,336.64,323.79,300.73,300.76,300.47,295.92,287.22,282.03,267.05,277.94,276.32,265.97,253.66,246.72,211.26,226.72,243.63,225.88,205.53,,,,,,,,,,,,,,,,,,,,,,,,478.89,,300.39,230.95,158.36,429.00,350.35,282.14,181.14,,472.21,390.22,,382.50,,,,,508.21,359.12,272.69,210.08,201.88,,,,,,,,,280.30,248.59,,,518.01,520.43,516.86,514.62,,,,,,,,,,,,,,,519.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-04 21:54:04.136000,L5,389.95,,,,,,,519.18,512.63,499.92,494.40,473.03,454.46,447.94,441.55,433.76,434.46,424.04,412.21,397.95,392.66,411.47,420.60,379.34,381.38,406.57,407.03,389.81,383.10,374.25,361.74,349.63,330.41,345.05,363.99,363.39,354.84,348.23,338.68,336.09,320.45,320.41,315.34,316.22,307.96,297.77,294.64,280.67,278.08,273.79,263.96,256.41,244.45,223.17,227.22,241.89,241.66,226.53,232.89,214.14,,,,,,,,,,,,,,,,,,,,,,,,288.11,219.24,144.79,,,,,,,,,,,,,,526.62,,305.12,353.90,,,,,,,425.44,264.32,432.39,,,,,,,,526.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-05 21:54:19.058000,L5,460.29,,,,,,,520.57,508.44,491.11,493.40,471.82,456.79,452.67,447.84,437.44,436.65,428.73,421.76,399.00,391.55,412.05,413.43,375.61,376.26,409.38,420.44,402.00,394.51,384.62,375.76,364.50,361.30,359.54,367.79,366.60,354.81,349.32,343.32,341.66,336.68,327.94,318.87,317.91,308.64,302.44,293.04,282.31,283.55,278.10,263.97,253.82,247.96,223.93,235.42,257.05,242.01,239.29,238.69,210.96,,,,,,,,,,,,,,,,,,,,,,,,207.64,,,,,,,,,,,,,,,,526.54,,316.18,295.87,,462.29,,,,,,,,,,,,,,,,,,,,,,402.74,320.37,232.29,161.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
