dates,satname,nzd0377-0000,nzd0377-0001,nzd0377-0002,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0042,nzd0377-0043,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0060,nzd0377-0061,nzd0377-0062,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0069,nzd0377-0070,nzd0377-0071,nzd0377-0072,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0079,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0103,nzd0377-0104,nzd0377-0105,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0003,nzd0377-0111,nzd0377-0112,nzd0377-0113,nzd0377-0014,nzd0377-0015,nzd0377-0016,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0031,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0038,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0009,nzd0377-0008,nzd0377-0010,nzd0377-0012,nzd0377-0013,nzd0377-0030,nzd0377-0036,nzd0377-0037,nzd0377-0114,nzd0377-0115,nzd0377-0011,nzd0377-0035
2008-12-09 21:51:18.382000,L5,,,,,,,,283.33,297.21,439.01,464.62,486.08,,,,,,,,,,206.92,198.76,245.13,316.76,437.50,435.09,294.23,280.00,277.17,,,278.32,314.05,306.39,282.79,187.42,,168.51,263.71,270.02,334.50,343.23,273.33,281.05,285.45,296.84,245.88,236.49,318.34,299.44,157.40,197.56,295.06,293.88,289.12,287.34,279.25,274.35,271.30,259.55,253.70,245.32,248.24,234.48,239.54,233.71,231.25,230.03,249.19,229.10,205.64,184.02,163.55,170.98,161.02,,145.92,,,,,,,,,,,,,,,,,,,,,,421.25,383.35,348.38,350.24,330.77,,,,,,,351.72,363.87,,,,402.13
2008-12-25 21:51:46.135000,L5,287.85,299.04,233.09,520.55,468.81,456.54,491.04,398.52,418.46,432.60,439.70,421.85,431.40,446.81,450.28,404.07,458.47,443.02,445.62,452.17,451.72,437.32,401.42,441.02,467.94,439.85,430.96,415.07,380.30,378.19,358.83,355.38,350.15,327.82,299.77,268.06,,,174.05,326.28,325.88,319.94,327.31,321.30,281.06,263.35,263.14,266.64,263.93,273.07,279.92,282.98,285.02,265.03,247.42,242.72,265.40,258.79,254.71,248.13,241.70,233.24,225.36,225.77,215.64,211.98,224.79,210.90,205.10,229.70,212.89,194.46,155.88,,,,212.33,,,,,,,,,,,,,,,,,,,,,,367.54,278.28,,358.92,340.23,364.86,,,,,,,316.57,,,,,276.12
2010-01-29 21:58:05.346000,L5,293.72,195.62,236.36,522.80,420.65,453.16,491.26,425.50,445.11,264.02,305.57,337.04,339.23,297.95,283.01,272.20,296.74,189.91,328.62,322.43,296.95,302.81,343.58,278.86,349.45,439.13,433.02,403.72,392.19,381.22,365.88,353.91,342.42,315.92,295.66,265.47,,,183.38,335.34,327.65,322.89,330.14,323.07,299.42,282.93,290.89,276.69,281.95,283.88,282.30,285.73,281.57,276.86,270.25,255.91,271.37,266.00,257.25,254.79,247.27,239.65,231.80,234.61,222.26,222.77,223.87,215.11,214.96,232.52,213.36,195.59,171.72,,,,417.56,,,,,,,,,,,,,,,,,,,,,,,,,472.69,480.81,467.48,,,,,,,,,,,,
2010-10-12 21:57:13.086000,L5,284.87,369.53,468.63,,367.16,459.52,502.25,493.15,473.53,268.18,299.01,336.32,342.68,210.34,257.09,270.24,294.79,323.20,327.75,315.00,292.77,441.32,420.24,443.12,476.38,450.82,433.65,404.47,395.31,387.60,357.21,354.47,349.59,321.65,307.39,283.34,192.94,,164.44,340.57,331.70,324.54,325.20,325.46,314.53,319.75,319.40,310.26,317.22,307.11,303.70,304.89,297.00,283.96,285.20,275.06,273.58,259.79,253.47,252.74,247.01,238.40,243.60,244.55,235.93,237.43,232.85,225.30,224.18,237.79,210.95,193.35,177.57,163.02,158.06,,,,,,505.46,520.74,,,,,,,,,,,,,,,,,,,,,,,,,,386.23,486.79,,,,,,,
2011-01-16 21:57:09.950000,L5,,,,,,,,,,514.78,522.26,516.85,498.48,503.90,510.80,506.13,509.59,284.72,296.51,279.99,481.64,461.38,442.53,465.37,510.14,478.49,462.10,443.91,422.01,409.04,382.92,366.09,353.84,363.72,338.18,297.29,227.36,148.44,208.48,376.94,367.79,359.45,364.63,354.04,341.38,347.98,351.31,347.69,149.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.11,269.59,257.61,447.34,,,,,,,,,,,,,,,,,,,,,,,,175.47,212.55,,,,,,,
2011-02-17 21:57:12.898000,L5,297.62,277.56,238.02,520.14,444.50,417.35,449.73,423.58,443.17,461.44,467.29,470.80,443.20,466.27,480.86,488.45,473.44,452.06,452.58,461.64,462.91,439.61,410.18,450.63,486.84,457.84,444.88,415.77,402.24,394.59,377.05,365.78,351.94,323.84,307.93,284.81,,,151.78,334.24,336.41,328.13,342.68,334.30,310.05,297.20,305.05,285.34,277.64,280.66,294.64,276.61,292.32,274.77,261.83,248.38,273.08,268.40,262.48,257.28,252.49,243.61,233.63,227.43,220.89,217.38,232.07,213.31,210.52,237.74,221.99,202.63,167.53,,,,427.04,,,,,,,,,,,,,,,,,,,,,,,,,421.74,353.26,377.27,,,,,,,,,,,,
2011-09-13 21:55:45.838000,L5,,,,,,,,,,,,,,,,,,507.58,483.89,496.17,491.83,464.12,429.36,465.04,503.70,476.13,462.85,445.59,424.45,409.47,340.14,363.54,352.62,363.46,350.54,322.24,290.36,191.88,289.26,367.41,363.67,361.97,367.36,358.15,356.55,362.99,367.23,365.39,374.13,345.59,346.98,332.34,329.62,318.79,302.74,298.23,293.75,287.09,276.62,273.24,264.77,267.37,262.44,261.97,253.13,247.72,251.57,239.97,234.55,253.46,232.79,212.33,195.13,181.81,185.20,174.64,,153.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11 22:09:26.995000,L8,,,,,,,,,527.17,507.96,504.18,492.24,484.48,496.72,509.32,503.88,500.57,289.97,296.50,270.83,257.27,445.45,421.14,454.91,481.79,455.55,437.89,417.06,405.63,395.34,359.06,343.64,346.04,352.04,330.96,264.37,,,166.74,361.38,350.20,349.14,346.36,348.63,335.37,345.13,347.68,344.26,339.79,328.20,323.26,316.39,303.73,294.22,291.86,279.77,296.19,281.69,267.26,260.47,256.70,265.49,247.93,238.53,243.98,239.26,240.84,227.45,237.88,253.24,227.09,205.63,186.32,176.61,176.11,158.79,,150.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29 22:09:17.297000,L8,294.62,355.82,506.60,220.03,,435.93,488.94,514.99,460.06,473.73,476.07,422.63,432.36,443.79,424.79,373.82,436.99,430.13,433.26,439.81,441.72,424.77,395.76,436.50,463.57,432.03,423.39,404.78,379.17,384.46,331.78,330.78,319.70,305.53,278.32,249.39,,,144.68,348.98,314.02,311.44,327.29,309.37,299.46,308.81,300.41,292.36,298.29,288.86,279.11,305.43,279.23,276.26,279.66,268.68,274.84,261.33,253.75,252.88,243.48,232.31,236.44,231.40,217.77,223.33,224.41,210.97,212.03,234.75,207.05,184.35,170.38,174.97,158.36,,510.08,,,,442.80,503.31,492.95,,,,,,,,,,,,,,,,,,498.61,372.09,435.70,398.67,394.89,344.37,229.44,245.79,171.37,,,,,,241.50,
2013-06-30 22:09:11.994000,L8,277.97,275.96,263.12,196.86,,,,293.45,387.64,404.52,370.28,,,,,,,,182.75,176.42,204.99,185.32,175.74,183.21,253.46,299.86,363.28,354.18,356.09,356.94,271.74,302.53,212.72,,,,,,,281.74,219.91,,208.52,292.49,262.53,248.37,253.39,252.03,271.51,265.84,258.32,257.34,264.15,257.81,253.68,239.01,256.69,241.60,239.58,239.52,230.11,211.26,220.60,218.82,209.82,212.19,215.54,201.21,196.20,212.65,202.95,181.06,157.94,,,,413.94,,,,319.36,406.53,474.58,,317.18,452.22,505.39,395.12,312.87,217.57,368.67,359.32,300.77,,241.05,334.34,300.48,189.04,296.23,,418.13,317.63,300.23,301.15,,,497.50,,293.42,274.61,,,,,,
2013-09-02 22:09:16.475000,L8,305.70,391.54,,,,,,,525.86,500.50,496.71,487.91,479.55,488.14,487.79,495.38,488.00,246.44,297.86,275.58,264.05,435.22,411.44,448.07,482.98,443.58,428.50,410.70,405.44,388.50,361.82,351.95,335.40,345.04,298.15,265.86,,,155.99,354.74,338.86,338.82,338.36,326.22,324.76,339.44,339.91,337.36,335.76,324.57,318.81,326.80,302.61,323.43,285.59,278.71,292.19,263.93,255.58,251.79,245.30,237.26,236.46,234.48,225.83,226.01,223.21,226.66,231.10,246.35,212.42,196.16,170.54,173.78,168.25,155.49,,160.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-07 22:08:50.709000,L8,303.98,400.67,,,,,,,522.37,499.84,498.35,486.11,479.99,491.08,503.68,498.09,494.57,284.45,291.98,269.44,259.05,437.89,414.63,450.79,474.58,443.30,430.72,410.19,411.90,388.85,372.52,353.53,340.96,342.90,302.44,261.37,,,152.28,349.26,339.65,339.60,336.02,341.44,325.76,338.88,338.54,336.26,331.53,320.69,312.09,305.34,295.22,286.54,279.51,275.19,274.17,262.63,256.50,253.19,244.13,236.53,234.94,230.78,222.63,222.37,222.26,217.83,222.20,245.89,214.04,189.31,171.60,170.37,172.25,159.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24 22:08:21.364000,L8,313.24,484.32,,,,,,,523.42,503.58,495.93,490.33,480.60,490.41,504.54,500.99,497.07,490.66,488.53,472.66,455.23,441.30,413.89,454.59,477.77,444.31,436.11,413.06,408.87,397.21,372.58,357.76,343.92,341.25,301.31,265.01,,,154.81,353.49,341.67,340.50,337.63,340.83,327.58,340.28,339.26,335.94,332.43,322.39,316.57,309.86,301.52,288.65,279.03,275.14,276.52,271.21,261.76,262.35,255.66,247.13,242.40,240.56,233.22,226.43,227.96,228.75,233.92,256.15,222.91,199.53,190.03,178.74,185.21,158.36,,148.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13 22:07:45.256000,L8,,,,,,,,,,511.94,503.50,489.09,483.24,497.79,508.93,502.12,499.93,284.30,293.36,268.31,461.43,446.66,418.30,454.47,481.37,451.55,436.91,417.65,413.94,397.64,368.12,352.60,342.09,341.79,336.86,267.52,,,291.67,368.05,345.71,345.32,341.31,342.63,331.56,343.98,343.75,343.46,341.91,328.00,321.32,312.73,305.92,291.81,283.01,278.02,285.00,272.72,265.69,258.78,249.82,244.00,265.15,242.60,235.48,228.28,237.62,226.80,230.40,253.22,228.60,201.39,178.02,174.11,177.33,159.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30 22:06:58.400000,L8,284.50,253.80,232.16,203.13,,527.94,500.60,421.05,448.06,460.81,438.66,406.53,141.71,437.90,418.21,337.58,413.98,425.63,330.18,436.76,436.71,419.20,384.73,364.15,459.37,425.47,416.88,370.22,370.15,354.25,335.16,336.96,256.68,,,,,,,318.05,306.27,301.51,305.04,301.79,274.13,287.88,265.02,257.00,279.97,272.01,261.56,268.91,272.21,252.95,250.16,242.65,262.17,250.01,243.69,242.51,233.05,225.17,218.28,214.70,209.49,210.24,212.28,202.74,204.18,222.84,201.64,178.43,156.76,,,,428.09,,,,371.56,504.57,483.51,,,,289.53,,,,341.90,308.99,159.38,,,,,,,,499.13,333.32,334.89,328.20,,,,483.10,447.00,,,,,,408.75,
2014-05-16 22:06:45.666000,L8,287.41,347.17,509.14,210.41,495.93,455.78,490.94,513.49,466.99,474.76,477.62,463.74,436.26,185.87,245.03,261.21,299.09,311.63,315.08,312.36,219.11,311.85,346.74,353.02,346.87,429.61,421.64,401.62,374.93,379.24,330.15,345.02,316.23,273.02,274.56,227.44,,,,325.60,315.36,309.95,325.12,309.45,301.87,306.49,302.55,290.63,294.38,287.51,268.80,285.82,275.17,265.84,264.62,251.27,264.09,251.76,245.00,245.81,237.07,229.32,222.93,221.18,213.90,214.14,214.16,202.77,206.14,225.61,203.67,179.31,159.35,,,,474.82,,,,451.44,507.67,491.93,,,,,,,,,,,,,,,,,,,,,,,,,487.99,489.71,,,,,,397.43,
2014-06-01 22:06:50.694000,L8,,,,,,,,340.94,435.92,462.10,443.08,410.95,456.20,464.93,445.45,377.52,412.65,383.92,186.46,178.91,218.27,216.98,224.12,246.32,284.51,425.79,427.72,407.36,398.57,394.44,353.62,350.57,334.13,301.63,284.12,243.92,,,154.19,358.63,336.19,336.59,334.81,322.45,320.00,338.87,330.79,319.40,319.54,321.87,315.10,306.08,296.24,283.43,283.20,271.78,275.70,261.78,258.19,255.32,250.33,238.57,232.37,231.47,231.94,222.10,230.82,213.90,227.09,236.45,213.14,193.97,169.86,167.97,164.56,148.53,,,,,,,,,,,,423.76,488.50,419.29,377.14,403.45,368.07,,342.09,339.62,322.42,185.10,297.10,,301.16,296.49,321.08,315.22,,,,,,328.83,520.83,472.73,,,,
2014-07-03 22:07:01.995000,L8,286.78,329.13,447.58,201.95,,488.53,499.92,431.86,245.96,259.25,308.94,193.57,361.41,349.85,319.35,334.63,324.30,315.41,363.06,386.20,308.61,339.58,356.20,188.89,369.28,417.76,418.55,370.44,367.64,377.21,325.71,343.78,256.52,264.11,271.26,160.94,,,142.74,317.57,311.68,301.75,302.54,302.86,295.43,302.25,285.25,258.05,291.61,282.67,259.51,265.58,265.81,259.36,245.53,243.71,257.69,244.19,242.26,241.76,234.23,225.59,217.91,216.75,209.66,212.91,214.37,200.36,202.58,219.06,201.79,179.38,155.74,,,,500.89,,,,382.04,492.01,486.02,,,180.13,356.50,,,,358.17,345.16,289.50,,250.86,328.51,300.10,182.53,291.79,,477.52,429.05,487.46,524.51,400.70,362.57,241.90,259.02,203.61,,,,,,251.18,
2014-08-04 22:07:14.381000,L8,,,,304.75,288.66,283.61,279.80,,,,,309.93,256.98,273.08,513.41,510.57,508.11,288.29,295.35,271.12,468.96,450.42,422.35,457.93,493.09,453.06,439.21,417.56,411.65,400.96,335.16,337.96,319.55,338.02,340.35,237.50,,,185.18,369.85,356.87,349.41,345.62,337.65,337.77,350.82,351.08,347.53,340.80,332.57,324.56,314.27,308.04,298.64,293.49,286.81,287.91,275.96,264.85,262.03,258.31,258.78,262.62,260.97,244.18,245.91,241.64,231.29,236.72,245.84,223.93,209.19,184.11,175.62,187.06,161.23,,150.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-07 22:07:25.795000,L8,,,,,,,,,520.61,498.96,498.66,485.89,477.39,492.07,495.33,492.57,487.13,281.93,291.61,260.59,458.19,446.73,417.71,446.24,480.23,449.05,431.72,417.14,407.35,412.98,363.78,353.79,344.58,333.72,303.21,239.78,,,180.32,349.82,336.04,339.91,334.99,330.46,328.96,335.76,337.40,336.11,333.56,322.82,314.41,308.31,299.24,289.27,280.72,275.08,275.95,263.11,255.70,255.19,247.92,245.85,247.13,243.19,242.91,233.02,222.67,229.66,219.97,239.63,212.10,193.20,180.96,170.90,167.53,157.88,,148.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-08 22:07:28.004000,L8,301.55,488.98,,,,,,,527.57,505.69,500.47,307.77,258.09,276.21,501.70,498.66,496.85,286.31,294.04,272.41,461.80,440.26,417.42,455.15,481.37,449.35,432.33,417.29,411.41,406.47,373.65,354.70,341.42,352.59,305.05,221.82,,,173.37,352.56,343.19,341.45,339.99,339.97,329.35,339.39,340.09,338.34,336.25,324.79,317.44,309.87,300.23,288.73,282.52,274.40,274.55,263.30,256.45,257.33,269.94,260.59,255.08,256.09,232.93,227.69,230.93,218.73,241.62,244.43,213.12,196.16,181.88,187.88,166.84,154.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26 22:07:18.944000,L8,306.34,484.26,,,,,,,522.02,503.58,498.33,490.48,482.90,493.60,500.05,500.01,497.60,280.66,216.42,266.61,458.09,436.56,417.36,450.03,476.80,444.14,429.45,414.52,405.66,392.26,366.27,351.78,341.93,363.93,326.65,203.97,,,174.62,350.72,341.63,339.95,337.27,337.28,328.15,336.02,336.69,335.65,332.28,317.96,311.44,302.93,295.87,284.61,280.34,275.82,275.19,265.55,257.60,254.11,250.06,238.48,237.54,237.63,227.66,223.40,221.89,219.24,225.27,240.08,213.68,190.97,177.88,169.37,169.97,152.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11 22:07:16.745000,L8,303.92,490.73,,,,,,,512.24,493.45,491.06,479.67,468.35,453.00,483.16,497.66,291.28,290.59,299.52,327.33,268.14,432.66,412.79,447.66,484.40,446.88,431.02,415.01,396.18,389.53,368.56,350.88,343.41,317.62,289.30,202.30,,,161.13,347.39,335.88,334.52,330.86,330.03,321.94,335.01,329.19,,,,207.49,306.79,221.37,265.45,,185.70,263.26,252.66,236.27,,,,,,,217.04,200.20,211.76,214.41,161.75,213.95,188.36,171.62,,,,,,,,,262.66,343.89,373.64,403.82,431.18,234.64,182.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12 22:07:03.113000,L8,310.90,490.19,,,,,,,,503.80,497.82,308.03,254.94,274.92,496.23,494.56,495.24,286.69,294.39,195.79,457.16,436.30,417.72,449.41,241.05,,,256.19,333.72,294.14,288.82,215.02,198.47,456.39,402.39,259.59,,429.86,261.81,420.84,365.01,345.07,342.87,213.17,,,,,,,,,,,,,,273.16,284.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-28 22:07:00.305000,L8,312.98,486.44,,,,,,,,506.29,498.45,488.83,484.71,492.20,502.11,500.86,505.29,283.98,294.54,267.32,457.53,440.56,431.68,468.20,521.79,487.70,433.46,417.46,410.24,417.14,374.62,354.62,346.66,367.95,333.75,212.80,,,170.91,359.55,346.40,342.60,343.42,338.87,333.38,341.80,348.29,343.26,340.52,326.12,321.91,316.53,302.63,291.19,285.68,279.68,300.68,292.80,279.83,266.23,261.11,256.18,259.69,260.34,245.00,246.78,241.26,225.43,233.89,248.64,219.74,195.49,173.67,163.64,172.42,151.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01 22:06:37.659000,L8,,,,,,,,,,,,308.91,249.44,275.89,,513.13,512.24,516.11,517.27,483.81,466.67,446.09,422.67,467.41,515.67,485.36,439.31,418.59,413.45,404.12,369.22,348.30,347.09,333.50,339.23,214.95,,,167.82,362.58,353.18,353.84,356.33,342.65,341.03,348.36,350.54,345.58,346.88,331.15,328.81,311.94,307.09,295.59,292.06,282.24,278.20,269.45,265.51,262.53,257.72,249.74,247.08,254.22,248.19,242.98,242.87,226.71,225.56,254.16,215.40,187.52,168.86,177.41,173.69,163.33,,151.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-20 22:06:32.847000,L8,286.58,341.65,512.28,194.57,,486.47,493.69,369.16,265.14,425.37,425.03,,,,,,,,187.46,177.56,213.34,192.52,175.86,183.27,248.30,273.98,363.55,355.65,354.89,346.59,267.44,157.94,213.37,,,,,,,309.24,244.77,233.79,301.18,263.60,279.96,305.04,289.76,244.98,286.69,277.17,,259.52,235.27,248.81,237.67,245.99,254.93,240.50,240.73,235.34,223.67,211.33,201.09,199.39,199.20,201.98,214.24,204.12,202.29,219.93,203.55,178.13,157.91,,,,385.05,,,,373.11,476.35,482.04,,,187.19,411.24,387.99,210.90,379.05,310.94,350.65,298.45,,258.66,331.82,298.96,190.78,300.39,236.63,335.48,316.25,300.05,308.30,420.92,450.51,518.60,365.60,299.82,,,365.04,,,,
2015-07-22 22:06:49.445000,L8,287.64,356.31,508.10,435.67,441.97,436.94,488.09,432.13,457.95,283.91,467.74,420.06,426.72,442.00,428.31,364.18,366.10,171.28,192.41,181.37,218.32,211.45,391.41,403.43,458.79,427.63,421.63,401.62,366.48,376.85,266.39,219.23,222.45,162.38,,,,,141.96,313.70,299.36,300.28,323.33,301.63,297.17,310.33,301.12,284.54,297.17,286.41,260.79,271.45,263.65,260.56,261.86,248.90,260.07,245.93,244.32,242.19,237.53,224.45,218.07,220.83,208.65,212.72,219.97,206.18,203.72,232.07,210.33,183.75,162.23,,,,485.72,,,,501.20,498.47,492.41,,,,358.20,,,,,325.37,223.59,,234.52,319.22,,,,,427.51,481.16,484.08,474.32,,295.86,,231.74,492.98,,,,,,235.73,
2015-08-23 22:07:00.453000,L8,295.01,359.53,504.93,303.69,265.19,268.54,,522.70,480.85,482.23,484.38,472.52,465.45,477.92,238.49,256.83,214.24,307.12,313.89,184.29,291.34,305.57,337.44,336.65,336.16,436.95,425.44,407.98,387.01,379.67,270.80,214.65,255.33,167.24,248.90,197.35,,,145.06,342.45,315.52,321.68,329.87,308.98,311.75,315.51,318.27,314.12,303.38,296.56,295.38,288.59,281.26,273.99,267.84,261.31,267.85,254.09,249.48,245.06,234.84,229.49,227.58,238.16,215.11,216.08,218.59,206.72,207.44,232.55,208.51,182.11,173.84,160.54,,,,,,,440.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.36,,,,,,,
2015-09-08 22:07:06.448000,L8,,,,,,,,,,,,311.46,260.67,276.76,,,,288.19,297.07,275.08,458.27,441.07,435.19,450.04,495.64,446.01,432.41,416.46,406.92,391.09,356.07,345.77,331.82,277.26,291.69,234.98,,,364.40,372.46,348.52,342.36,344.43,330.15,330.89,343.68,350.14,367.37,353.28,331.96,327.68,333.96,309.78,306.85,302.27,297.75,287.79,285.17,273.97,277.01,255.43,251.17,249.22,245.23,238.25,231.64,236.50,222.29,224.04,246.46,229.13,203.02,184.56,181.11,188.23,161.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-10 22:07:14.813000,L8,,,,,,,,,520.03,499.91,498.23,487.04,480.47,491.28,501.71,496.02,494.22,288.39,296.23,271.49,262.06,442.03,423.48,444.30,473.37,444.77,430.20,413.90,400.42,388.61,359.77,350.29,344.46,283.58,290.04,220.84,,,189.86,355.17,339.69,340.26,337.60,323.45,328.73,337.74,337.33,334.90,336.12,324.77,324.34,311.36,305.87,291.82,280.51,289.34,290.63,288.03,269.41,281.53,256.76,247.56,253.80,243.90,253.23,243.31,236.63,238.90,236.71,257.11,217.25,186.63,185.60,186.12,165.73,150.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27 22:07:23.156000,L8,,,,,,,,,516.11,497.42,495.83,483.99,475.89,483.83,496.42,493.89,491.88,246.69,293.95,267.82,259.41,441.21,420.86,445.09,471.76,441.54,427.32,411.72,397.34,386.39,374.35,354.42,346.14,345.35,383.23,383.74,,,298.27,351.55,339.08,338.39,333.80,323.85,326.37,335.15,335.03,330.38,328.11,318.35,309.87,305.27,300.90,290.76,279.72,276.10,289.59,288.48,267.48,267.62,253.25,246.74,249.06,242.39,235.77,240.85,222.44,221.76,210.51,234.00,211.96,183.26,181.55,162.99,166.70,149.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-13 22:07:21.432000,L8,,,,,,,,,519.02,496.99,494.87,484.80,479.36,485.46,500.62,495.84,496.21,286.77,295.40,271.13,259.26,440.70,413.21,444.79,471.95,440.59,428.14,412.38,399.29,386.95,372.82,354.70,345.64,418.69,405.99,392.87,370.20,,348.45,352.91,341.28,338.45,336.80,328.30,327.95,336.61,335.31,331.99,330.81,320.94,317.86,306.55,295.87,285.24,278.74,274.03,274.19,265.43,258.35,255.07,246.18,235.69,234.50,231.74,221.15,220.62,220.33,215.70,212.53,235.93,212.13,185.35,177.77,164.31,166.53,148.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29 22:07:21.036000,L8,,,435.85,302.97,245.27,429.23,459.68,371.66,430.36,398.79,417.39,329.86,191.40,,,319.33,409.68,381.30,,,,,,,,230.56,153.55,237.96,,,254.00,333.38,261.33,175.48,,,,,156.72,289.69,304.65,225.19,192.58,216.43,255.37,254.15,248.59,224.67,236.40,295.60,223.66,224.30,269.01,226.00,257.87,251.53,273.77,254.06,268.90,242.15,238.47,227.23,230.60,232.44,212.58,207.44,225.52,210.43,225.17,232.33,200.97,158.87,,,,,494.72,,,,280.36,516.79,,,442.40,435.19,477.80,,516.60,423.99,413.67,457.29,444.39,,,454.33,493.83,472.47,245.15,,441.08,292.07,342.78,338.90,,,,288.75,278.63,380.86,301.29,435.87,,,252.78,352.98
2016-02-15 22:07:09.441000,L8,303.43,487.17,,,,,,,519.40,498.34,495.32,312.02,253.79,276.30,500.69,495.40,494.71,245.67,295.12,268.83,452.93,444.83,422.93,453.42,471.90,443.56,428.61,412.21,401.49,387.82,378.37,355.78,346.11,343.15,307.76,203.21,,,175.63,355.28,341.98,340.73,337.32,328.41,328.69,336.87,336.93,333.19,331.17,321.63,312.20,304.42,295.60,285.01,278.97,272.42,272.05,263.51,254.58,250.37,241.58,232.39,229.60,230.17,219.43,220.68,219.54,213.24,213.06,238.60,212.34,187.90,176.14,175.79,172.72,154.96,,145.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02 22:07:07.398000,L8,292.48,357.12,513.38,,,,,515.46,464.90,475.45,484.15,472.13,459.09,468.69,473.58,485.82,480.71,438.44,433.06,443.06,446.47,428.04,403.64,430.02,466.28,434.50,425.64,404.60,389.93,379.62,370.62,354.05,341.65,279.75,285.80,198.24,,,152.02,342.67,326.62,328.87,328.47,318.94,315.14,318.41,322.25,306.34,297.90,295.45,300.57,291.56,283.92,272.67,269.01,260.83,268.36,257.36,247.90,253.80,254.31,248.53,220.53,227.18,224.58,211.20,218.45,213.31,210.81,231.93,220.05,202.46,168.45,,,,500.58,,,,,,,,,,,,515.31,437.49,435.20,493.50,433.78,487.66,,,,,,,,,410.33,399.02,,,,,,,,,,,,
2016-03-18 22:07:01.867000,L8,,,,,,,,,,,,308.04,249.94,276.42,,,,285.93,294.79,266.02,463.59,457.51,430.09,458.73,519.93,492.19,474.59,417.39,408.24,390.48,374.74,356.32,345.81,422.84,404.05,390.05,382.54,,347.87,366.30,356.90,349.75,349.11,342.71,334.10,344.97,350.98,350.13,340.74,334.16,339.20,318.61,311.77,299.67,314.82,281.01,281.39,275.49,267.18,276.47,261.01,260.97,258.09,255.12,247.39,242.98,247.77,239.50,240.67,266.62,242.45,212.29,202.48,193.48,183.31,178.54,,156.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
