dates,satname,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0037,nzd0279-0038,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0061,nzd0279-0080
2015-11-13 21:54:10.716000,L8,420.84,446.30,441.00,443.92,449.10,431.99,449.19,454.95,421.36,429.18,435.04,420.67,457.99,452.37,445.74,430.66,413.84,374.86,364.10,359.58,350.57,346.08,340.89,346.89,344.96,340.23,342.31,341.45,337.37,340.16,345.01,353.45,351.67,351.87,356.39,351.78,342.55,370.51,370.06,394.46,400.18,387.72,380.00,368.87,371.47,371.23,356.86,363.69,338.06,335.50,335.21,334.46,332.73,332.79,333.68,335.34,336.44,337.62,338.96,343.84,347.79,353.61,265.87,296.17,366.09,371.95,372.10,368.85,371.50,373.34,371.65,347.50,366.91,357.11,354.75,347.98,344.59,341.74,340.06,332.08,355.37
2015-11-29 21:54:13.512000,L8,444.91,417.88,388.22,394.34,395.27,401.18,406.63,414.29,425.17,429.80,431.77,418.81,413.87,407.18,394.91,387.08,380.93,370.41,362.34,354.95,350.29,345.02,342.29,346.09,345.19,342.28,342.04,342.22,337.71,342.41,344.82,352.84,352.58,356.66,357.04,352.25,344.23,369.32,373.42,392.68,398.62,385.50,383.71,366.26,372.02,370.75,360.65,363.36,338.82,339.05,333.16,333.78,326.86,329.26,331.43,333.05,248.54,323.88,290.97,280.68,292.67,347.97,221.34,276.63,327.22,255.31,314.59,281.94,356.14,322.01,,348.55,366.92,355.72,350.02,345.59,343.60,342.77,342.56,328.65,
2015-12-15 21:54:12.402000,L8,445.90,415.76,442.93,395.32,393.40,398.00,402.64,415.00,422.32,429.03,435.06,422.33,418.95,408.02,396.80,390.07,378.76,373.37,364.86,360.58,350.26,348.06,343.24,345.64,347.52,344.76,348.34,348.16,340.41,346.54,349.79,355.79,358.31,360.38,365.01,362.00,366.35,378.37,387.20,395.27,402.83,401.42,391.89,386.41,382.13,381.26,371.48,368.49,346.03,340.54,340.37,341.94,338.71,335.57,337.92,338.33,339.77,339.56,341.99,345.22,349.32,354.61,277.82,356.78,368.36,373.63,373.27,372.77,254.88,377.97,374.09,365.61,373.40,366.56,360.30,352.50,350.78,346.88,345.75,338.49,365.53
2016-01-16 21:54:09.540000,L8,427.83,452.65,391.45,395.04,395.04,402.10,406.53,416.25,423.11,432.20,436.50,421.82,417.67,408.52,400.25,391.08,382.39,373.76,363.92,362.21,350.44,347.33,347.27,350.69,348.09,347.90,348.97,347.92,343.43,348.91,350.40,355.48,357.37,363.06,365.58,359.30,366.69,381.86,390.76,394.90,403.36,399.46,393.36,386.09,382.62,380.90,370.72,368.62,346.10,344.50,340.84,341.74,340.10,335.76,337.62,340.02,341.51,340.84,342.79,346.96,351.56,356.29,275.62,339.36,370.51,377.72,380.63,374.56,378.21,379.82,379.72,363.80,376.57,362.94,358.25,356.64,352.33,347.40,346.63,340.25,365.61
2016-02-01 21:54:07.333000,L8,442.48,446.59,447.91,444.87,387.48,397.59,403.02,409.65,419.67,427.73,434.36,419.48,412.02,406.21,396.78,388.49,377.61,371.51,362.59,359.06,348.85,345.08,339.08,346.01,347.37,341.55,345.10,345.05,337.71,342.18,346.53,353.69,353.69,355.83,357.12,353.43,345.70,370.22,265.69,388.43,396.55,382.45,382.55,369.52,371.75,368.64,352.19,359.37,340.18,338.04,336.88,339.11,336.07,334.99,335.07,336.06,338.19,339.35,341.54,345.06,350.46,355.98,270.03,302.09,369.66,377.59,378.96,241.54,378.14,376.70,373.15,346.91,369.98,354.34,343.28,348.08,346.35,344.43,341.03,339.31,361.66
2016-02-17 21:53:58.323000,L8,398.96,390.28,383.74,384.57,386.78,391.20,405.01,412.45,419.79,485.44,489.31,474.35,465.16,454.08,432.23,431.67,430.65,371.74,364.56,360.15,351.31,346.53,346.10,342.16,344.04,346.24,350.04,347.67,344.16,350.42,350.38,355.82,355.47,358.14,361.33,357.89,359.26,374.76,377.38,391.52,400.94,396.37,391.54,380.87,378.66,373.74,370.32,365.12,342.58,342.20,339.91,337.82,338.00,336.23,336.04,337.86,339.19,339.25,341.92,345.33,350.08,355.20,271.22,330.16,368.02,374.22,180.17,369.38,375.15,374.24,372.34,363.66,370.79,357.48,354.79,352.07,349.39,346.96,344.04,338.37,360.61
2016-03-04 21:53:57.602000,L8,399.90,391.77,386.98,387.70,387.42,395.83,399.04,409.09,416.50,424.77,431.97,415.58,410.65,403.45,392.72,386.09,376.73,370.12,360.70,356.36,348.23,342.82,337.85,345.85,343.70,339.81,344.48,342.32,336.23,340.61,344.84,352.60,350.85,354.36,358.81,351.55,342.36,370.16,263.67,387.46,396.46,384.77,380.24,349.34,372.01,367.23,356.24,358.45,342.07,340.54,338.80,338.36,337.02,334.64,335.59,335.11,339.51,338.95,341.41,343.90,348.56,355.88,263.18,297.53,366.77,163.30,190.52,373.52,374.27,374.02,372.10,344.96,365.38,353.02,345.03,348.20,347.98,343.77,342.75,338.51,359.61
2016-03-20 21:53:51.169000,L8,402.36,393.64,387.91,389.65,392.75,397.74,398.16,412.27,418.20,425.91,432.30,418.36,414.91,405.94,393.05,386.92,376.81,370.36,362.42,358.47,348.03,344.62,343.00,344.63,345.21,344.44,348.21,345.54,338.84,345.61,346.12,352.98,353.98,357.83,360.47,353.92,348.02,372.38,377.07,389.52,399.56,388.79,384.99,376.46,376.75,370.35,363.90,363.51,343.29,341.74,338.57,340.11,338.73,334.99,337.57,338.23,339.74,340.63,343.09,346.02,349.47,356.18,269.07,295.58,367.91,374.32,376.79,372.33,375.76,374.93,376.27,348.54,367.93,358.20,350.13,351.42,348.40,345.63,344.22,339.34,361.03
2016-04-21 21:53:36.277000,L8,405.74,391.20,379.80,383.66,400.29,390.93,402.99,414.94,418.11,424.11,430.75,417.09,393.07,390.27,380.90,386.51,363.81,359.40,353.26,344.00,340.03,338.84,342.03,342.30,347.13,334.40,329.27,358.21,343.35,339.61,344.33,350.51,318.96,333.95,254.03,240.02,338.19,331.14,272.31,380.14,348.08,266.33,220.65,196.79,238.20,330.54,298.13,329.45,,,250.86,288.68,263.49,,317.33,331.83,,229.36,329.58,338.07,320.56,339.62,218.95,289.30,363.38,371.01,245.90,,353.24,354.14,357.69,339.52,271.54,174.11,,269.36,209.32,190.24,213.31,168.26,
2016-05-07 21:53:39.461000,L8,402.95,396.26,386.64,389.38,391.97,395.80,399.04,411.03,417.87,426.08,432.16,418.82,414.77,405.37,393.87,387.04,377.36,370.30,363.15,358.16,348.54,344.03,342.95,344.07,344.24,345.12,347.78,345.55,341.68,348.10,346.23,353.13,353.16,358.58,361.08,356.08,358.48,374.74,349.04,391.51,401.02,399.21,387.57,381.69,379.59,375.62,371.59,364.90,344.36,330.96,305.74,251.66,341.55,,242.80,204.20,257.47,288.81,342.28,342.65,346.61,354.52,249.48,291.17,365.73,372.00,369.66,,,,,358.76,368.73,362.54,358.45,352.30,352.09,343.37,347.10,333.06,
2016-05-23 21:53:41.571000,L8,452.06,447.89,439.60,438.97,441.88,448.33,459.55,466.69,483.86,487.34,478.23,470.40,461.93,452.03,439.03,429.96,418.13,425.63,410.15,535.76,511.55,502.56,502.90,501.61,513.00,514.47,505.62,510.46,529.97,516.25,400.43,408.82,413.83,409.81,412.78,413.95,421.83,436.36,440.16,449.47,455.72,454.18,449.60,433.48,428.37,423.67,421.85,415.55,396.41,395.72,389.98,385.99,382.84,382.79,384.32,389.05,384.14,404.39,382.55,388.44,395.10,397.25,368.83,384.89,393.04,164.33,189.17,224.40,247.04,267.26,284.49,426.86,429.58,409.28,404.23,403.92,399.76,396.34,393.60,384.70,305.28
2016-06-08 21:53:45.728000,L8,387.63,379.33,366.24,366.59,350.85,321.39,329.51,300.61,333.80,317.13,291.23,332.48,362.49,389.68,380.05,366.19,347.82,353.84,345.49,337.94,328.14,301.43,243.37,311.37,233.99,177.03,,,225.25,234.86,293.18,280.12,294.77,250.92,229.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-26 21:54:04.677000,L8,422.71,413.42,400.72,396.57,399.42,405.57,410.60,417.51,423.86,433.33,439.49,424.58,418.90,408.93,403.63,392.75,386.00,374.86,370.25,363.33,356.51,349.03,348.60,352.27,349.08,350.99,352.99,349.49,352.94,352.88,353.79,360.31,357.79,364.42,365.57,361.51,369.22,383.84,385.62,398.31,407.23,404.60,396.24,389.70,384.18,383.13,376.31,369.63,348.01,346.76,345.19,344.89,344.33,341.48,341.69,342.69,347.22,347.99,351.32,351.86,355.94,359.40,288.92,307.79,374.62,378.96,382.41,377.06,380.81,382.34,381.75,371.57,379.80,365.63,362.56,357.79,354.91,353.95,350.13,343.65,365.47
2016-08-11 21:54:06.433000,L8,424.95,417.28,404.54,405.50,401.36,405.67,469.01,471.96,479.99,483.95,489.49,478.77,417.69,408.58,402.75,391.39,383.25,376.35,366.98,361.55,356.78,349.32,347.00,352.04,350.66,349.45,352.54,349.95,348.53,351.49,351.91,357.42,357.08,360.92,365.89,358.25,364.65,380.29,380.11,394.99,403.91,398.24,390.96,382.62,381.42,377.42,370.32,365.83,343.71,342.12,341.36,339.82,338.74,337.97,338.10,338.17,341.60,341.46,344.47,346.58,350.55,357.57,286.37,301.66,368.99,374.63,377.99,371.75,374.75,374.84,371.83,368.99,376.75,361.13,356.58,353.22,351.88,348.59,343.67,339.88,364.20
2016-08-27 21:54:14.090000,L8,404.96,397.24,387.36,391.89,391.66,394.50,401.74,409.83,413.36,426.08,430.78,417.71,409.97,405.18,395.13,388.36,375.31,371.20,362.15,356.62,347.73,342.55,336.45,341.46,344.00,341.46,341.86,341.93,337.01,339.50,343.67,350.37,348.98,353.40,356.55,350.12,347.57,372.15,351.61,387.54,397.13,382.18,379.20,345.89,368.26,365.11,357.15,359.02,336.71,337.02,336.08,335.30,333.58,332.32,335.44,331.22,336.54,337.16,340.30,342.76,345.26,352.79,276.71,293.65,364.07,369.08,372.08,366.05,370.01,370.97,369.11,343.62,367.29,356.14,346.57,345.59,342.79,339.55,339.08,336.53,359.75
2016-09-12 21:54:18.117000,L8,443.27,400.36,390.22,393.99,395.47,398.13,402.35,413.20,419.52,431.25,436.28,419.42,414.39,406.48,394.88,388.35,377.57,371.07,362.40,359.44,348.72,343.97,338.50,343.20,344.66,343.92,343.37,343.30,337.99,339.83,345.20,351.62,350.44,354.56,357.03,349.79,347.04,375.54,375.10,390.54,399.98,381.68,381.20,347.94,371.02,369.38,358.26,361.39,337.66,335.36,336.11,336.99,335.46,334.13,336.47,334.74,338.22,337.09,340.33,344.74,348.67,354.10,276.14,296.49,366.94,372.65,373.61,367.78,374.49,372.95,369.06,344.16,369.38,357.16,349.56,350.05,343.71,340.45,340.76,334.05,360.46
2016-10-14 21:54:24.092000,L8,404.43,398.27,388.21,392.51,387.53,399.29,400.46,407.43,418.70,428.65,433.01,417.85,409.72,405.73,393.52,385.78,375.99,370.18,360.87,357.61,347.85,342.51,335.97,342.85,344.15,339.45,341.05,341.55,334.07,336.21,342.86,350.39,349.80,357.09,352.19,340.05,336.78,369.76,268.81,390.20,399.11,373.04,377.42,344.39,367.43,363.82,356.02,356.05,335.90,333.20,333.72,334.02,332.90,334.16,331.91,332.42,335.68,333.43,337.44,342.32,346.97,352.67,227.25,291.86,362.17,371.37,370.99,363.58,369.13,369.34,366.92,340.38,367.35,354.00,344.49,340.39,341.33,337.71,338.83,336.48,356.62
2016-12-17 21:54:19.694000,L8,428.48,419.23,419.23,395.40,393.50,400.88,405.15,415.79,422.23,431.14,438.36,420.49,416.78,409.10,403.33,392.23,380.84,376.28,364.04,361.34,354.52,346.85,342.30,349.04,347.14,346.02,347.38,348.06,342.61,347.94,350.94,356.18,357.67,361.51,367.58,361.78,367.22,379.28,386.20,397.07,406.29,400.04,394.30,386.62,380.57,378.13,373.14,368.13,344.25,342.48,338.50,339.65,339.70,337.07,337.96,339.31,341.14,343.45,344.42,346.14,350.48,357.02,279.13,357.40,369.79,373.98,375.49,373.67,376.58,374.04,372.58,373.66,373.25,363.75,356.86,354.54,350.80,346.47,345.71,341.58,362.92
2017-02-03 21:54:05.431000,L8,451.38,411.69,450.69,447.18,451.58,401.26,402.86,418.38,423.34,430.74,436.75,420.90,418.64,447.79,435.00,430.15,429.52,376.20,368.04,363.73,356.67,348.82,345.41,358.19,349.68,350.96,360.09,352.53,352.44,356.81,352.46,357.19,359.99,363.43,369.66,361.95,367.42,380.80,390.38,397.29,406.03,401.57,391.08,387.21,383.09,379.07,376.35,368.91,350.44,347.52,342.41,344.98,346.71,342.47,342.36,343.23,346.89,348.11,350.08,351.33,353.54,359.84,360.68,366.92,374.89,381.17,386.07,381.56,382.66,274.67,381.10,371.71,376.29,365.63,359.26,356.68,354.36,350.32,348.92,346.21,374.59
2017-06-11 21:53:45.526000,L8,386.55,383.37,370.58,369.97,342.85,310.21,328.38,309.74,323.38,307.63,269.23,334.79,374.96,395.56,381.15,367.68,345.48,355.39,350.64,340.69,335.82,308.21,283.90,313.28,245.03,245.14,220.81,220.67,283.59,307.07,302.39,280.34,299.36,,,,,,,,,,,,,,,,,203.38,184.54,167.91,198.02,,,,160.37,244.11,238.96,305.37,283.28,315.65,205.87,266.78,243.61,,,,,,,,,,,,,,,,
2017-08-14 21:54:07.255000,L8,420.83,415.00,403.42,407.22,402.50,409.54,413.72,419.20,427.06,437.72,444.35,425.84,420.99,416.44,410.03,395.98,391.41,379.99,375.84,366.83,361.17,351.58,352.92,356.96,350.57,353.41,353.49,350.96,353.33,353.50,355.53,357.39,358.28,364.66,366.20,360.37,365.04,384.97,381.71,398.03,405.89,404.27,393.79,385.91,382.07,377.67,373.80,367.79,348.24,342.64,340.62,343.61,342.25,336.96,339.99,340.52,343.34,343.87,347.29,350.67,355.46,360.13,288.07,300.41,370.07,168.28,382.32,375.79,378.16,377.85,377.02,366.19,377.82,361.36,358.03,356.54,352.77,352.37,347.34,342.82,365.22
2017-10-01 21:54:18.775000,L8,432.06,452.04,455.28,458.61,403.71,457.31,454.63,464.33,471.42,451.01,448.22,431.96,422.13,456.46,449.25,406.38,416.67,407.20,394.26,398.52,398.06,400.42,406.22,380.86,399.84,353.85,354.00,351.97,352.26,354.21,355.96,360.39,359.15,362.03,363.13,360.35,363.52,382.75,379.72,398.24,405.86,403.71,393.38,383.39,382.88,377.58,373.02,367.55,346.28,343.20,342.00,342.32,340.60,338.73,339.98,340.24,341.49,343.15,347.14,350.41,352.46,357.42,281.73,359.83,369.89,376.67,379.26,374.32,377.71,378.32,272.32,367.06,377.59,363.62,358.47,352.97,352.40,350.69,346.18,339.94,362.99
2017-12-04 21:54:13.271000,L8,400.05,389.38,382.47,387.72,383.43,388.73,393.45,405.09,406.83,421.08,426.85,362.25,405.36,402.91,395.53,384.77,372.24,367.11,360.26,354.89,346.23,338.73,331.45,337.56,338.51,337.33,334.44,334.59,328.80,331.81,338.79,347.85,338.55,345.53,330.32,298.17,195.30,353.85,214.00,260.35,378.12,365.37,371.34,266.61,355.97,339.69,333.07,338.79,330.91,328.20,330.84,329.90,322.92,328.06,330.34,326.37,331.08,328.73,335.83,337.92,341.96,349.49,224.42,286.03,253.24,365.22,363.53,360.36,367.31,366.90,365.39,331.83,356.83,175.00,316.37,327.69,335.50,313.75,328.75,328.93,
2018-03-26 21:53:33.717000,L8,450.14,438.66,437.77,451.95,452.38,442.74,470.79,474.92,481.04,485.11,495.45,487.66,471.51,456.77,443.57,431.18,432.76,428.52,412.50,393.36,357.24,349.53,348.23,356.33,349.86,350.92,353.85,351.51,349.35,355.16,355.27,359.17,361.17,363.63,364.78,363.80,365.80,383.01,393.04,397.43,404.78,401.06,389.65,383.62,381.17,379.10,372.50,367.01,349.43,343.17,340.91,341.54,341.29,337.58,340.24,341.55,343.44,344.59,347.66,349.95,354.44,359.15,284.26,363.97,373.20,381.31,189.04,380.66,381.04,379.96,377.26,372.90,377.42,365.02,358.85,353.75,350.37,347.74,347.40,342.31,328.69
2018-04-11 21:53:25.350000,L8,,,160.04,433.37,398.43,390.12,391.28,411.10,420.09,428.33,434.59,420.46,415.44,409.18,400.84,391.03,381.48,374.70,363.77,357.42,353.96,375.57,325.20,338.13,340.05,327.49,223.52,377.82,329.54,374.68,342.81,328.39,344.33,356.47,353.60,310.98,337.38,373.07,286.91,388.95,397.72,389.46,382.66,371.92,373.44,364.40,358.27,352.16,238.19,198.69,255.08,159.45,257.02,312.69,334.96,266.86,,,292.14,222.11,244.89,266.63,223.56,273.85,252.88,,,,299.03,363.40,303.90,347.54,371.09,178.98,184.96,213.06,219.33,203.82,202.53,325.49,
2018-06-30 21:53:07.704000,L8,451.24,449.62,452.81,447.77,428.95,444.61,452.68,469.25,455.29,433.58,436.58,423.12,420.48,413.34,404.57,394.27,387.13,377.29,368.99,363.97,358.15,348.85,350.64,356.26,348.32,351.45,355.22,349.05,351.05,354.53,352.02,356.79,357.40,363.40,365.83,358.83,363.40,378.93,389.68,398.49,403.90,401.74,393.15,387.79,381.55,379.71,375.12,369.63,349.19,343.89,341.66,343.38,343.21,336.42,341.85,343.22,347.10,348.75,349.80,353.30,356.68,361.53,356.62,365.68,374.93,382.31,388.32,383.83,383.59,382.56,382.17,363.92,378.40,365.71,360.81,356.28,354.60,349.50,347.92,343.18,366.63
2018-07-16 21:53:15.277000,L8,431.23,423.33,418.44,421.83,422.34,431.55,440.34,459.05,462.25,469.94,475.42,459.57,429.77,443.73,435.08,430.56,540.52,535.59,529.00,515.83,509.31,511.94,508.19,502.65,483.02,480.89,511.96,500.96,512.01,478.39,507.25,514.41,517.02,513.19,372.45,370.88,373.24,417.31,424.75,432.39,440.02,435.15,402.85,391.93,393.52,394.43,388.12,413.54,363.63,376.60,362.24,372.31,362.24,345.42,345.07,345.20,348.30,348.14,350.51,352.83,354.96,361.75,353.46,369.64,375.64,381.30,384.39,226.04,382.44,387.89,393.11,381.35,388.16,405.31,399.12,387.81,364.58,359.01,356.50,347.33,412.35
2018-08-01 21:53:22.789000,L8,447.22,450.84,440.19,443.72,398.73,406.08,407.00,415.94,424.50,432.84,436.37,422.61,420.71,413.63,405.09,393.61,386.36,377.64,370.21,364.68,358.80,349.81,351.07,356.92,350.04,352.38,354.94,349.35,350.61,355.05,352.08,358.41,357.04,364.15,367.36,359.95,363.31,379.91,386.47,399.54,405.02,402.80,392.13,386.06,381.03,379.43,376.87,369.80,350.23,343.62,340.94,343.88,343.99,336.95,340.98,341.28,345.68,345.23,348.44,351.05,350.99,357.89,349.38,320.03,369.59,375.71,203.06,373.70,374.33,374.86,374.08,363.57,376.87,365.17,360.41,357.08,353.50,350.26,348.67,344.02,358.62
2018-08-17 21:53:31.689000,L8,435.87,437.89,424.37,417.08,401.72,438.96,434.99,418.65,460.79,436.25,449.78,428.45,420.12,417.78,407.61,398.15,391.50,378.95,371.44,365.76,359.33,350.11,351.46,356.57,351.87,352.64,354.78,351.38,353.13,353.82,354.62,358.19,358.20,364.76,367.72,360.72,367.29,385.32,391.38,400.98,408.26,405.06,397.82,387.40,383.32,381.60,378.34,371.34,349.50,345.37,342.54,342.09,344.57,339.79,340.84,342.02,345.76,345.75,348.96,355.34,355.69,361.26,291.23,367.17,373.42,379.93,388.03,384.38,385.12,383.70,379.16,368.86,381.92,364.69,361.29,358.11,351.77,349.69,348.80,344.25,365.92
2018-09-02 21:53:38.308000,L8,437.32,425.87,424.77,427.30,438.33,434.61,443.55,452.56,462.71,470.37,475.74,463.65,447.27,445.47,435.72,424.14,417.78,405.35,401.77,401.54,395.48,392.76,394.49,387.82,387.03,380.68,380.89,384.73,389.96,380.18,376.16,383.49,388.57,383.81,384.89,397.89,405.28,407.31,419.83,434.56,435.37,434.53,423.89,410.47,398.83,393.10,397.41,407.62,368.47,374.68,380.44,368.46,365.29,349.09,362.58,362.73,367.85,374.90,384.83,394.17,398.91,396.49,397.03,397.14,396.85,413.71,434.35,424.72,414.52,414.24,389.76,406.47,414.04,394.86,373.90,387.91,378.38,359.44,365.56,359.88,376.56
2018-10-04 21:53:50.552000,L8,407.04,400.41,390.92,394.99,393.90,457.42,476.59,488.81,469.38,495.14,504.90,490.95,416.09,408.41,399.48,390.69,381.94,374.89,363.80,361.81,352.87,345.72,344.17,347.15,345.40,347.03,344.93,344.88,342.57,344.36,347.98,354.34,352.54,355.07,358.02,351.58,346.45,376.74,379.82,398.20,401.41,387.58,384.44,355.70,372.37,369.41,372.67,365.22,342.00,337.86,337.82,337.64,338.76,334.75,337.38,338.91,342.30,343.07,345.76,352.87,353.43,358.50,275.12,362.92,371.18,379.69,194.28,376.22,379.18,379.07,378.04,347.84,372.38,360.95,358.86,351.06,346.18,344.56,343.08,336.65,362.67
2018-10-20 21:53:56.677000,L8,411.77,416.05,390.53,396.36,395.67,401.10,406.79,412.74,420.93,430.00,435.87,423.28,416.07,408.43,403.28,393.64,383.11,375.59,367.66,362.57,354.98,418.11,400.19,412.86,420.00,409.94,345.87,345.53,346.16,346.64,349.88,357.81,356.51,359.60,362.60,357.86,355.61,381.10,385.85,400.48,405.24,400.49,389.99,383.31,380.15,375.59,377.33,369.21,344.47,341.14,340.62,339.99,338.54,337.53,339.20,339.79,342.17,345.14,349.18,353.21,352.74,358.25,279.29,366.22,372.79,378.84,382.35,381.61,382.72,381.04,377.32,361.52,375.34,364.72,361.16,353.87,348.71,348.98,346.76,339.74,364.37
2018-11-05 21:54:00.051000,L8,403.96,399.33,391.45,396.50,395.99,402.40,403.68,412.95,421.03,429.36,434.42,420.13,416.49,408.50,398.89,391.39,382.75,374.52,364.51,360.86,352.31,346.46,344.54,348.58,346.85,347.37,346.29,345.20,345.02,346.53,348.81,355.03,354.91,358.62,361.50,356.33,352.22,377.35,383.05,399.38,402.96,396.36,390.29,379.67,378.18,372.82,375.64,368.05,344.97,341.65,338.71,339.16,337.81,335.52,337.97,339.37,341.98,343.77,347.93,350.46,353.13,358.75,270.35,363.12,371.76,379.39,381.86,380.19,383.06,380.66,377.97,355.22,373.80,362.90,357.92,352.62,348.19,346.41,345.94,339.68,362.60
2018-12-07 21:53:57.973000,L8,430.73,433.35,427.78,433.03,435.68,402.37,405.92,411.17,420.91,429.40,435.36,421.47,418.50,408.90,402.47,392.96,381.57,375.83,368.48,361.77,353.42,348.38,341.55,346.89,348.65,346.47,344.33,346.99,342.33,346.06,348.77,355.53,356.07,358.70,361.69,357.53,349.26,378.03,385.99,395.31,400.69,390.38,387.27,376.58,376.32,373.66,371.64,364.72,345.18,341.71,340.28,339.66,337.88,338.56,338.52,339.24,342.68,344.15,348.19,349.21,353.89,357.81,271.84,363.07,372.13,378.76,384.53,379.95,381.49,379.44,376.52,350.42,374.60,361.69,352.22,350.80,349.57,346.78,345.26,339.41,364.04
2019-06-17 21:53:54.928000,L8,418.68,414.74,401.32,407.63,403.53,409.69,411.55,417.17,424.28,433.07,437.41,425.95,420.76,416.13,407.71,400.47,389.60,377.85,375.55,368.28,359.36,350.85,350.66,354.55,348.53,353.57,351.30,349.88,353.80,354.33,353.84,358.70,357.91,363.69,365.36,362.51,365.56,385.20,386.23,398.70,405.85,403.74,394.65,386.66,382.64,381.15,374.20,368.80,349.65,344.24,343.40,344.53,343.94,339.33,342.92,345.11,348.95,349.04,353.27,357.00,359.62,363.76,358.62,372.23,378.96,384.50,390.33,383.93,385.56,383.59,381.36,371.17,380.84,365.04,360.74,356.58,351.81,352.11,349.92,341.55,367.09
2019-08-04 21:54:09.092000,L8,429.87,412.45,405.58,409.31,404.19,408.31,410.26,415.89,425.55,434.75,440.86,425.78,422.88,430.08,430.75,412.10,395.02,396.81,389.98,365.39,362.27,351.20,350.46,355.75,352.39,353.58,352.46,352.36,353.96,354.77,354.16,358.46,358.73,362.79,367.66,362.10,366.34,383.23,390.82,399.31,407.00,402.72,395.25,392.83,413.17,415.41,441.66,437.56,353.94,349.91,331.85,310.73,278.35,236.57,,,,,,,,,,,,,,,,,,374.15,381.13,397.90,428.38,442.45,442.25,398.93,357.58,270.36,
2019-10-07 21:54:27.004000,L8,407.74,400.43,391.04,397.35,396.43,402.51,403.94,412.09,421.40,429.43,434.42,421.71,419.07,409.49,401.34,393.10,380.57,375.52,367.20,362.35,352.37,347.95,342.44,346.36,347.21,348.85,344.39,346.77,342.85,345.33,348.08,353.11,352.81,356.71,356.04,350.32,341.00,372.63,276.52,394.76,398.16,381.95,381.79,348.13,370.69,365.53,361.22,360.76,342.60,338.65,339.10,339.15,335.64,336.28,338.19,336.72,340.70,342.85,347.12,349.55,353.57,359.19,266.62,294.67,370.64,163.96,383.10,379.48,380.93,379.66,376.69,343.32,370.64,359.66,344.71,345.92,347.65,344.39,342.05,336.88,363.39
2019-11-08 21:54:26.682000,L8,454.10,449.31,449.12,450.57,415.22,418.95,428.12,436.26,442.38,458.21,455.46,449.83,441.70,457.06,444.97,434.92,433.09,429.39,420.39,410.90,403.84,400.00,394.30,371.67,375.79,368.63,352.29,399.44,390.15,353.19,353.29,356.05,357.87,361.93,365.81,358.81,359.70,384.38,391.11,402.32,407.30,398.98,393.94,386.16,383.01,379.61,373.23,367.98,346.32,342.97,342.46,343.18,341.75,341.71,340.75,342.14,346.08,346.37,350.23,353.39,356.32,362.03,285.11,367.31,374.96,382.68,388.21,383.38,252.87,382.39,379.70,367.12,377.33,367.40,359.91,354.82,352.10,349.41,348.69,339.59,365.28
2019-12-26 21:54:19.351000,L8,456.04,509.82,475.28,,,,,,475.93,486.81,543.19,527.88,524.88,518.70,538.00,438.82,434.14,431.02,418.60,411.24,410.86,406.58,533.49,530.83,534.33,535.72,533.81,515.97,513.50,510.71,506.33,506.06,523.86,524.31,519.82,534.01,530.84,439.09,442.11,446.78,457.25,456.67,453.28,443.05,440.95,426.28,428.44,423.28,389.59,398.69,394.84,393.59,396.97,393.68,394.88,388.61,394.90,389.49,400.68,415.00,410.47,411.08,411.02,417.57,423.94,434.64,177.03,213.79,236.98,260.37,274.36,529.46,432.77,414.30,406.07,410.65,409.78,402.76,396.74,387.94,276.82
