dates,satname,nzd0559-0000,nzd0559-0001,nzd0559-0002,nzd0559-0017,nzd0559-0018,nzd0559-0019,nzd0559-0020,nzd0559-0021,nzd0559-0022,nzd0559-0023,nzd0559-0024,nzd0559-0025,nzd0559-0026,nzd0559-0029,nzd0559-0030,nzd0559-0031,nzd0559-0032,nzd0559-0033,nzd0559-0034,nzd0559-0035,nzd0559-0036,nzd0559-0037,nzd0559-0038,nzd0559-0039,nzd0559-0040,nzd0559-0041,nzd0559-0042,nzd0559-0043,nzd0559-0044,nzd0559-0045,nzd0559-0046,nzd0559-0047,nzd0559-0048,nzd0559-0049,nzd0559-0050,nzd0559-0051,nzd0559-0052,nzd0559-0053,nzd0559-0054,nzd0559-0055,nzd0559-0056,nzd0559-0057,nzd0559-0058,nzd0559-0059,nzd0559-0060,nzd0559-0061,nzd0559-0073,nzd0559-0074,nzd0559-0075,nzd0559-0076,nzd0559-0077,nzd0559-0079,nzd0559-0080,nzd0559-0081,nzd0559-0082,nzd0559-0083,nzd0559-0084,nzd0559-0085,nzd0559-0086,nzd0559-0087,nzd0559-0088,nzd0559-0089,nzd0559-0090,nzd0559-0091,nzd0559-0092,nzd0559-0093,nzd0559-0094,nzd0559-0095,nzd0559-0096,nzd0559-0097,nzd0559-0098,nzd0559-0099,nzd0559-0100,nzd0559-0101,nzd0559-0102,nzd0559-0103,nzd0559-0104,nzd0559-0105,nzd0559-0106,nzd0559-0003,nzd0559-0004,nzd0559-0005,nzd0559-0006,nzd0559-0007,nzd0559-0008,nzd0559-0009,nzd0559-0010,nzd0559-0011,nzd0559-0012,nzd0559-0013,nzd0559-0014,nzd0559-0015,nzd0559-0016,nzd0559-0027,nzd0559-0028,nzd0559-0062,nzd0559-0063,nzd0559-0064,nzd0559-0065,nzd0559-0066,nzd0559-0067,nzd0559-0068,nzd0559-0069,nzd0559-0070,nzd0559-0071,nzd0559-0072,nzd0559-0078
2019-02-12 22:26:43.149000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.35,503.01,495.29,481.02,460.24,408.26,473.20,414.04,418.13,286.59,458.20,447.91,444.42,437.26,425.94,425.88,420.79,413.05,408.08,393.85,375.68,365.96,357.82,345.17,340.38,333.59,332.00,330.99,321.14,324.30,329.07,338.49,337.61,354.60,366.94,356.76,349.94,345.20,337.43,315.80,307.17,305.26,318.38,,,,,,,,,,,,,,,,,253.22,256.05,252.42,257.75,512.34,494.94,498.61,498.00,495.67,486.65,468.60,428.66
2019-02-21 22:20:30.485000,L8,,,428.25,445.39,465.35,480.10,485.22,352.34,,,,,,,,388.24,385.92,426.37,484.44,478.49,471.78,485.28,485.61,473.53,478.01,465.06,471.29,470.93,473.04,472.24,470.00,467.39,464.38,460.01,457.51,445.32,435.37,448.83,417.13,419.78,425.17,409.57,378.17,486.12,352.51,252.87,518.91,458.80,459.78,415.09,264.09,230.68,369.42,318.86,,,,,,,,,,,,,,,,,,,,,,,,,,469.35,291.45,358.21,392.09,411.30,394.82,396.49,409.18,425.96,458.98,452.68,458.71,468.96,458.82,,,258.03,242.14,225.17,221.27,233.13,238.41,234.98,245.84,268.18,,,250.82
2019-02-21 22:20:54.448000,L8,,,427.04,442.96,464.05,478.55,259.38,351.38,,,,,,,,386.26,384.48,424.43,484.16,476.73,471.59,483.67,484.68,472.77,475.88,463.49,469.81,469.90,472.33,470.85,468.79,466.56,462.81,457.98,456.57,444.15,434.21,447.93,416.03,419.23,424.43,408.30,377.50,485.26,351.79,251.28,518.50,457.33,457.83,414.05,268.87,229.01,368.18,323.44,,,,,,,,,,,,,,,,,,,,,,,,,,467.41,290.31,356.24,390.65,412.15,394.65,392.99,407.68,425.78,454.97,452.13,457.70,417.91,460.67,,,257.53,240.06,224.29,220.07,231.38,236.37,233.14,244.82,267.00,,516.73,248.75
2019-03-16 22:26:33.688000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.72,498.29,479.56,445.99,462.63,445.12,427.48,379.58,356.87,296.07,214.77,387.51,280.27,397.18,343.53,374.12,332.02,403.42,399.57,322.61,357.33,361.24,331.76,349.84,329.41,323.21,317.79,310.43,302.12,297.01,298.01,302.01,294.39,298.79,309.90,329.55,269.70,299.59,298.84,311.38,287.67,276.20,261.37,194.95,162.53,,,,,,,,,,,,,,,,,487.49,306.38,304.78,317.66,322.59,318.03,326.92,329.58,336.70,336.79,334.83,410.95
2019-04-17 22:26:24.837000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.71,401.63,416.65,357.97,339.99,343.52,291.72,199.57,398.22,426.03,435.40,406.89,381.33,412.72,400.01,401.59,401.38,377.17,363.41,340.87,351.30,344.56,330.56,323.24,325.64,319.76,310.22,305.83,306.31,299.66,315.88,300.51,228.42,262.67,297.21,294.30,302.15,285.65,272.25,231.09,217.62,240.79,,,,,,,,,,,,,,,,,419.71,413.26,352.73,449.91,445.10,463.27,464.55,415.43,472.89,398.56,434.95,377.64
2019-08-16 22:21:20.050000,L8,,,,404.12,442.52,452.07,452.21,446.62,430.34,446.38,437.99,444.90,297.17,292.98,462.99,441.77,446.15,425.11,470.65,432.20,445.97,452.80,458.62,456.67,472.93,463.62,469.46,466.10,441.55,429.32,438.61,440.17,431.45,420.85,418.85,391.93,368.39,380.56,370.31,382.71,384.24,372.07,333.01,347.55,301.80,243.46,439.01,454.60,419.03,360.11,378.46,430.79,444.45,458.26,458.49,446.44,437.14,419.84,423.15,420.88,411.79,408.67,411.92,408.57,411.62,408.77,422.32,435.83,462.44,468.65,485.60,491.53,482.56,490.48,490.69,486.76,469.55,469.06,489.06,,,,,,,367.01,385.25,377.70,381.37,382.48,408.48,381.70,393.60,397.30,283.46,335.62,320.60,342.31,,,,,,395.43,400.09,440.98,384.88
2019-09-08 22:27:12.355000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.99,464.14,453.23,456.49,440.01,436.31,425.56,424.29,416.44,402.91,388.43,374.60,369.61,354.75,351.89,341.01,337.82,352.69,349.00,343.16,347.58,361.17,370.40,361.17,366.33,364.89,355.72,349.96,351.04,367.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.27,435.48
2019-11-11 22:27:19.914000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.57,448.74,442.46,437.86,428.95,424.54,419.30,412.54,407.47,395.75,375.14,367.19,356.78,349.54,342.38,335.21,332.17,334.45,323.41,328.88,330.20,338.84,337.98,353.48,359.85,350.96,346.76,344.84,334.06,312.90,300.70,306.16,316.78,,,,,,,,,,,,,,,,,,,,,508.48,489.86,496.52,489.95,491.30,484.29,466.81,427.67
2020-01-14 22:27:08.860000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,437.86,504.80,379.73,344.70,299.08,391.32,400.47,483.70,448.21,509.52,489.55,358.87,425.85,452.75,440.31,399.53,381.12,312.58,352.23,401.08,431.61,432.55,422.64,426.46,416.17,414.35,405.75,401.33,393.18,384.47,360.80,352.52,332.83,326.71,327.44,316.67,307.71,,,,,,,,340.97,130.83,318.75,308.45,279.85,,,,,,,,,,,,,,,,,,,,,486.46,509.89,292.33,321.26,294.46,272.48,312.35,304.75,270.13,469.80,449.60,415.88
2020-01-23 22:20:55.593000,L8,434.83,421.79,390.44,475.83,469.22,478.22,483.13,480.99,479.03,477.62,485.81,472.48,470.85,466.82,463.75,462.52,462.60,462.85,469.12,470.33,462.25,480.61,477.67,470.14,467.97,464.86,469.51,471.35,472.05,467.49,468.47,461.81,460.05,457.00,457.13,442.25,434.88,424.62,416.68,414.59,414.99,396.78,372.49,473.66,489.13,495.19,462.86,457.88,453.51,455.91,453.48,460.66,458.02,457.11,453.71,447.76,440.65,425.44,422.49,415.68,412.73,412.76,411.45,412.81,414.53,414.11,426.07,447.77,456.77,468.49,486.52,490.64,482.26,490.42,493.34,475.97,463.57,462.27,486.10,342.41,279.18,355.05,377.72,416.93,394.19,404.51,413.83,427.01,451.83,450.25,457.63,456.96,471.56,471.09,467.96,492.69,488.78,485.46,487.79,486.54,484.94,481.89,481.01,480.07,476.74,472.73,451.47
2020-04-12 22:20:24.358000,L8,418.36,345.65,405.05,,,,,,,252.29,236.06,239.56,252.47,279.08,308.01,309.88,,212.63,338.48,325.16,344.48,360.48,349.44,384.27,372.65,395.16,450.04,451.20,429.27,431.04,438.96,440.37,437.02,430.03,427.25,421.48,421.40,419.70,406.37,421.04,401.19,374.42,354.20,482.91,495.79,255.92,464.10,462.30,458.87,455.69,454.65,456.70,456.31,458.41,454.96,450.23,442.28,427.00,424.27,421.40,409.84,412.01,407.49,410.26,412.79,410.68,424.42,437.11,451.21,432.12,461.18,411.93,399.14,452.04,456.88,345.57,434.72,447.36,487.43,405.41,,,,,387.69,182.28,397.78,,,,,,,229.41,228.45,263.70,242.30,227.70,227.77,239.67,242.09,237.38,246.78,274.48,221.04,475.70,449.21
2020-04-12 22:20:48.321000,L8,418.08,410.07,406.34,,,,,,,253.29,236.06,234.72,260.38,269.02,305.48,,,209.06,342.03,320.94,343.29,358.82,348.66,381.53,371.01,376.73,450.14,434.93,426.95,427.44,436.74,438.82,436.17,429.65,426.54,421.26,421.15,419.21,408.77,421.05,401.73,374.14,352.89,358.90,299.40,239.81,465.71,463.78,459.51,457.56,456.54,458.76,458.33,460.20,456.21,451.63,443.59,428.89,426.40,423.10,412.19,413.39,409.78,412.16,414.11,413.01,425.54,438.08,451.99,429.91,391.08,407.71,371.13,454.65,283.32,350.25,361.28,448.89,489.66,,,,,,387.59,335.30,396.06,,,,,,,224.67,225.35,197.85,427.07,496.08,491.79,489.44,482.99,240.43,480.09,479.67,479.82,476.71,450.56
2020-05-14 22:20:12.530000,L8,402.14,371.82,246.65,266.79,273.13,286.45,281.34,384.03,385.98,444.47,420.43,395.08,401.95,465.64,436.14,419.75,407.86,391.88,403.29,390.91,404.12,430.01,419.66,459.78,463.03,461.81,469.05,468.22,468.18,470.81,448.26,462.67,448.75,464.10,425.52,406.76,397.20,389.16,374.96,379.03,393.34,378.78,363.08,344.00,299.89,219.82,452.28,453.57,449.51,424.16,444.97,451.96,453.45,458.88,451.77,437.73,438.77,424.99,421.58,416.73,409.23,404.97,408.69,406.24,405.40,403.01,419.60,429.98,456.81,439.73,473.77,474.73,470.52,471.02,206.54,289.07,368.52,394.82,418.75,237.03,,,,,,,,,,139.26,155.21,163.92,189.14,391.48,385.86,183.10,496.13,487.05,483.41,428.47,452.92,446.36,438.32,471.59,465.27,446.48,443.80
2020-05-14 22:20:36.493000,L8,405.90,376.04,342.05,273.84,276.31,292.01,303.86,389.78,388.78,446.07,427.39,396.53,404.92,400.68,436.99,437.73,410.34,397.09,380.16,394.28,408.91,451.93,458.09,461.59,468.74,463.11,474.59,469.58,443.99,422.29,473.26,465.39,451.60,434.32,427.26,410.19,398.50,386.34,377.35,383.21,395.89,378.01,364.19,349.40,301.22,224.89,464.03,455.72,451.01,431.92,448.73,456.16,457.06,461.42,454.47,441.29,439.78,430.36,423.85,420.09,410.95,407.56,412.30,408.98,410.16,407.10,420.14,431.55,459.73,441.43,476.36,473.95,472.93,473.16,474.96,464.28,442.32,455.23,476.62,239.24,,,,,,,,,,142.52,162.18,171.40,192.81,395.50,387.66,187.61,500.96,489.17,484.02,432.45,455.60,448.46,440.03,463.59,473.22,449.11,442.94
2020-05-21 22:26:24.857000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.17,291.24,290.28,301.12,285.80,270.67,264.14,276.19,294.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30 22:20:16.612000,L8,415.64,355.74,340.84,,,,,155.15,234.93,233.42,256.37,245.82,261.51,273.36,282.81,260.74,278.99,287.58,219.61,295.78,300.84,268.39,274.43,282.58,277.51,281.07,297.37,312.26,391.02,384.64,360.99,373.50,356.94,347.89,390.26,330.34,327.81,327.71,285.23,301.80,303.45,308.82,279.12,292.52,296.71,213.06,409.01,425.07,394.93,412.09,392.11,444.61,445.20,450.87,446.87,409.33,416.33,417.97,411.85,393.44,399.60,386.50,403.08,397.52,382.30,384.78,392.83,389.53,414.97,385.88,397.45,397.38,433.52,431.64,443.63,177.37,275.87,296.24,456.06,238.62,208.92,207.92,211.91,277.18,281.96,242.90,155.31,,,,,,,166.68,238.52,165.12,381.60,348.29,,292.71,305.16,297.95,317.79,319.84,336.32,405.31,412.46
2020-05-30 22:20:40.575000,L8,418.17,388.52,342.22,,,214.29,160.03,273.66,238.11,241.62,259.25,249.38,264.34,279.31,285.75,267.52,288.66,291.62,225.43,298.77,303.93,316.25,282.86,287.39,281.73,285.66,304.12,318.19,396.77,388.39,364.92,378.55,359.17,357.70,392.20,332.59,331.37,335.06,308.18,304.46,306.08,314.81,282.65,328.45,298.45,216.44,412.73,432.49,399.21,395.96,445.53,447.88,447.72,454.63,449.88,419.72,434.05,422.27,413.68,398.00,403.08,390.80,407.57,402.96,386.32,389.59,397.01,397.99,416.77,386.67,400.96,404.53,435.26,435.01,446.93,180.48,279.88,300.29,317.27,242.10,236.36,210.80,217.23,281.27,286.68,217.36,219.81,,,,,,,174.11,262.40,173.52,295.42,352.68,316.16,296.20,273.90,276.38,285.05,314.71,417.69,180.33,413.79
2020-06-15 22:20:50.632000,L8,407.32,241.21,258.09,,,,,,192.46,231.18,219.57,241.87,259.48,279.52,283.68,266.54,276.28,296.95,222.45,281.35,303.35,314.74,281.65,294.63,284.08,288.07,309.28,322.75,441.11,391.81,368.88,383.85,364.08,424.11,421.12,403.84,383.09,339.59,364.19,379.44,391.98,359.66,293.38,314.56,289.37,388.08,364.88,391.19,368.01,372.84,381.90,393.47,387.26,376.90,419.41,370.25,374.19,365.40,374.87,374.46,365.40,379.47,382.42,391.73,382.78,384.95,396.79,400.96,420.02,434.44,405.69,405.23,438.61,455.43,450.91,452.89,429.31,449.67,462.23,233.68,,,,,,,,,,,,,,170.63,262.51,397.44,387.29,368.02,383.59,342.36,256.97,429.50,419.40,353.78,317.26,366.30,377.68
2020-07-17 22:20:40.662000,L8,186.48,201.29,206.59,,,,,,,,,,,,236.89,183.85,263.48,276.80,207.75,213.87,213.81,,,,,,,,,377.59,331.82,184.09,204.40,205.34,244.48,244.89,271.51,221.59,237.16,244.72,234.22,251.94,271.97,283.37,246.54,193.51,,333.86,343.03,344.67,338.55,399.71,390.22,428.84,436.19,401.45,387.29,373.07,378.56,373.85,366.88,362.40,369.93,374.68,368.63,349.55,370.04,369.64,371.74,361.04,383.74,386.40,398.67,428.79,415.15,171.20,282.97,301.60,317.32,216.52,181.44,198.53,208.69,166.68,,,,,,,,,,,,,,,,,,,,,,,363.09
2020-07-17 22:21:04.625000,L8,189.67,377.00,339.21,,,,,,,,,,,,249.03,258.99,268.78,283.88,212.14,219.22,223.31,,,,232.41,273.10,233.04,301.23,309.86,383.51,357.30,193.71,212.86,215.28,253.56,250.37,276.84,241.18,242.09,252.55,248.17,256.47,281.89,287.44,251.75,198.19,,347.06,349.05,348.97,346.63,406.23,394.10,433.45,439.80,406.20,397.91,378.65,384.77,379.11,373.26,370.81,374.61,379.55,371.91,354.44,376.32,378.12,377.36,366.23,395.17,391.85,408.14,434.11,441.51,180.55,287.25,305.51,322.92,179.52,193.17,207.00,215.10,174.28,149.34,,,,,,,,,,,,,,,,,,,,,,369.05
2020-08-02 22:20:44.744000,L8,209.68,289.62,331.30,,210.96,206.74,212.40,268.07,236.32,179.45,,,,284.16,324.06,380.39,368.26,302.60,347.42,391.04,355.45,383.84,358.29,337.90,334.96,348.31,332.67,308.72,275.67,182.72,187.85,344.71,347.65,191.60,257.48,274.17,317.21,185.57,230.86,241.83,297.05,313.35,300.94,301.56,263.48,192.47,441.82,448.50,446.18,437.16,452.75,457.22,456.68,459.18,454.18,444.11,439.20,423.74,421.20,416.76,411.82,405.14,404.81,408.20,411.06,407.83,420.11,424.56,445.98,452.03,470.62,465.43,446.76,454.07,462.60,459.79,453.11,460.33,484.07,,209.85,207.82,223.14,289.90,297.11,,,,,241.05,235.06,269.74,,,234.34,,,,,,308.15,303.30,263.04,439.68,422.57,444.25,444.20
2020-09-19 22:21:03.690000,L8,434.97,421.40,389.32,476.03,470.23,484.41,488.32,493.08,480.57,479.91,497.99,464.12,335.09,473.05,465.71,464.11,463.97,462.62,467.24,471.02,457.29,461.67,462.40,467.88,463.91,463.47,468.74,472.93,474.02,472.71,465.77,463.82,458.26,447.29,467.76,443.27,417.38,400.04,394.56,387.11,398.02,394.41,372.58,481.20,502.04,485.64,459.72,460.64,454.74,452.09,453.53,456.16,457.81,459.61,457.26,448.37,445.43,428.61,426.37,420.94,412.09,414.00,410.07,412.82,420.04,417.43,430.58,449.83,465.32,471.51,490.19,498.45,489.56,492.81,498.91,491.39,479.60,471.20,492.92,336.97,390.43,411.63,382.97,396.58,381.78,472.21,407.48,435.59,440.24,450.10,457.57,454.46,471.98,336.65,366.96,494.02,492.06,492.51,490.89,489.08,483.53,479.54,480.82,480.18,478.52,471.45,449.69
2020-10-12 22:27:18.337000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.13,302.80,304.38,303.08,299.78,289.58,291.60,281.49,267.49,260.75,281.47,272.63,303.29,292.08,318.95,285.56,275.59,268.45,281.96,296.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22 22:21:06.915000,L8,427.10,419.16,387.59,463.75,462.43,464.13,471.55,470.66,468.74,456.74,476.06,458.60,463.81,463.67,462.88,455.17,456.47,459.55,462.41,467.04,462.86,471.19,465.80,460.81,463.88,457.68,464.97,469.09,467.72,464.20,466.56,460.41,458.30,455.65,450.31,438.05,424.17,406.51,405.77,422.07,406.59,386.90,372.28,468.86,345.93,482.92,456.86,452.72,447.99,451.95,450.33,456.02,452.77,453.95,449.61,448.21,439.31,420.29,417.11,416.16,406.95,403.18,406.51,411.37,413.05,412.22,422.40,447.61,456.69,468.45,481.56,487.61,480.42,485.92,488.32,467.38,462.53,457.02,484.45,340.24,280.80,349.80,372.99,376.96,384.66,391.77,395.61,406.83,428.70,434.66,432.65,421.82,465.03,459.61,459.14,486.70,483.11,481.99,483.21,479.51,476.18,474.04,472.40,473.79,473.45,469.86,448.17
2020-11-22 22:21:30.887000,L8,426.47,418.22,386.75,463.65,462.58,464.02,470.96,470.49,468.31,456.36,475.49,458.25,463.66,463.30,461.53,455.03,455.94,459.03,461.77,466.66,463.47,471.06,465.44,460.29,463.40,457.49,464.12,468.52,467.26,463.75,466.28,459.58,457.93,455.22,449.97,437.40,423.70,405.52,404.88,421.52,405.99,386.59,372.08,468.54,488.03,482.62,456.47,451.97,447.70,451.68,450.06,455.91,452.63,453.88,449.25,447.77,438.79,420.17,416.93,415.87,406.78,403.10,406.26,411.22,412.86,412.10,422.12,447.43,456.49,468.22,481.36,487.33,480.28,485.47,488.22,467.23,462.21,457.08,484.22,339.36,278.37,348.84,372.88,376.88,383.97,391.59,395.30,406.91,427.40,433.81,432.78,421.27,464.19,458.93,457.90,486.33,482.81,481.62,482.67,478.66,475.22,473.50,471.69,473.25,473.19,469.50,447.78
2021-02-17 22:27:01.970000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.81,374.77,391.15,404.54,350.23,314.80,264.30,307.81,383.38,475.72,437.47,409.66,428.77,379.18,203.35,511.57,401.71,401.08,445.00,436.21,415.40,398.75,404.46,403.30,392.24,371.98,360.47,361.30,342.71,333.39,327.99,326.64,323.76,319.15,317.93,321.86,335.65,338.70,348.35,354.00,345.66,341.67,339.29,330.20,304.17,293.74,278.08,308.96,,,,,,,,,,,,,,,,,268.73,257.98,257.99,263.97,477.07,,,367.12,410.69,481.96,465.97,428.52
2021-06-18 22:20:38.709000,L8,414.18,393.88,380.60,267.61,,,309.07,202.76,192.99,235.49,256.70,249.58,260.87,279.83,283.91,260.13,280.60,290.69,223.07,310.29,334.20,325.52,268.64,287.84,280.67,290.66,308.60,314.65,402.03,389.34,365.93,372.58,359.79,357.29,389.95,331.42,326.20,330.02,202.95,206.72,227.62,249.52,273.13,295.15,285.15,198.14,398.38,426.21,393.91,424.47,445.76,444.39,442.85,450.32,441.15,407.40,409.41,417.11,407.83,384.25,396.50,388.62,398.25,400.81,394.31,384.83,388.63,391.36,416.79,417.80,397.73,459.40,436.95,461.74,446.29,449.55,429.21,438.00,458.15,297.06,193.58,212.27,217.73,227.75,282.37,214.05,222.82,180.66,148.84,,,240.51,239.44,165.41,252.40,289.51,385.17,288.56,345.13,291.92,406.09,254.86,419.62,381.87,416.52,378.51,415.44
2021-06-18 22:21:02.676000,L8,414.38,391.92,353.03,,,,,222.86,305.70,186.12,255.51,248.43,,278.51,250.40,258.69,272.84,280.86,223.72,299.76,266.51,321.53,268.10,287.62,279.94,287.39,307.13,312.46,360.29,388.44,366.06,360.10,359.04,330.63,387.42,331.06,323.93,190.34,200.85,204.81,212.61,247.82,269.36,293.22,257.62,197.82,390.99,422.18,391.54,425.34,386.85,443.86,405.82,450.46,441.47,404.07,406.56,416.50,405.83,383.50,394.72,386.66,396.27,400.62,390.50,384.02,389.65,390.88,415.37,383.51,396.64,402.01,407.55,455.40,445.46,447.88,428.29,410.22,455.55,223.59,188.85,210.29,217.54,218.28,223.68,211.02,,,,,,,,,,336.96,322.32,353.55,253.92,290.74,337.94,306.29,314.98,324.49,415.88,372.35,413.99
2021-08-12 22:27:06.377000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.94,308.57,289.43,270.62,280.03,268.81,254.94,290.76,292.12,277.76,287.47,262.10,238.68,265.40,274.38,221.33,235.92,284.29,272.12,266.78,286.47,295.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-22 22:21:05.391000,L8,437.96,424.96,387.80,482.25,483.42,486.55,488.49,489.35,483.92,480.13,494.33,480.31,484.99,470.65,471.59,469.54,475.43,470.94,477.92,479.54,484.06,487.16,483.84,471.55,472.22,466.21,472.51,475.14,476.13,473.02,472.92,468.30,460.57,458.66,455.66,443.68,428.47,422.16,420.97,408.58,402.43,383.73,396.99,483.46,495.84,487.23,458.56,459.10,454.05,449.11,451.73,454.57,454.51,457.12,453.96,444.23,440.42,423.32,420.09,415.05,409.48,406.89,407.99,408.54,416.84,416.85,428.81,448.06,462.64,473.04,485.20,496.07,488.79,493.19,497.29,477.06,463.60,460.57,487.41,349.94,304.81,360.73,381.26,419.37,399.28,404.60,411.79,436.09,464.85,457.66,462.55,475.58,477.93,484.15,480.09,494.98,492.71,489.39,485.34,485.02,484.64,481.62,477.30,476.87,473.70,470.95,449.93
2021-12-19 22:21:04.274000,L9,438.53,423.90,397.62,467.61,465.40,477.03,483.02,477.25,477.63,476.88,480.59,474.08,473.51,466.61,463.37,462.31,459.57,462.00,467.56,469.78,469.48,476.60,472.56,465.39,468.33,460.38,466.47,470.59,470.72,464.80,468.09,459.49,458.36,451.76,452.69,439.88,430.29,416.98,406.34,400.59,403.19,387.98,373.97,364.25,309.40,246.05,463.60,453.02,448.57,452.39,450.85,455.95,452.18,452.35,448.24,447.79,433.65,422.41,417.77,414.29,408.86,410.15,407.66,413.85,414.10,413.39,421.35,447.37,458.42,470.98,484.40,489.58,483.19,489.58,492.87,469.15,463.19,458.16,484.60,356.19,286.48,354.35,377.25,412.92,390.55,398.68,403.71,421.39,446.06,444.42,449.28,422.51,467.35,468.53,467.48,192.88,485.09,227.09,483.28,237.92,479.88,480.49,478.16,472.24,474.70,472.91,448.65
2022-01-27 22:27:14.862000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.43,353.99,357.12,352.03,348.89,345.49,331.54,306.28,298.05,292.08,310.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28 22:20:55.692000,L8,437.10,421.21,397.20,475.99,479.95,485.99,488.16,489.58,482.71,482.05,494.04,482.61,481.63,470.31,467.19,466.50,465.18,465.49,473.22,474.90,479.51,483.92,477.92,468.48,470.57,465.26,471.21,473.91,474.46,467.88,470.53,466.40,459.28,454.17,454.87,442.87,431.94,425.90,417.43,443.83,407.27,388.02,378.90,431.29,492.17,489.62,462.64,456.88,449.86,450.78,452.51,455.48,455.94,454.75,454.08,441.69,437.45,422.67,419.13,414.13,412.34,409.20,409.99,412.31,416.12,414.08,423.34,449.28,460.80,474.53,486.64,492.15,486.15,494.73,496.12,475.40,463.31,460.67,486.43,353.55,303.94,357.03,382.64,417.95,397.65,402.86,412.37,421.18,452.37,456.54,460.08,462.14,469.49,477.56,476.12,495.51,490.30,488.40,484.17,484.22,483.94,483.69,480.11,477.84,477.28,474.92,453.00
2022-02-13 22:20:52.491000,L8,417.94,405.73,376.01,290.23,309.89,328.09,318.25,316.90,325.54,300.92,265.37,312.58,279.57,276.98,298.35,361.08,337.17,307.94,346.74,325.65,333.53,353.17,345.23,358.62,333.72,346.29,342.02,369.99,406.86,413.83,428.28,439.02,433.14,423.23,428.65,411.45,401.23,377.61,351.86,364.90,349.00,354.65,319.92,313.22,286.36,209.69,434.30,420.42,415.39,423.02,430.23,434.40,432.64,434.72,432.78,425.16,410.89,399.56,395.64,395.40,386.34,385.65,387.57,391.85,390.79,390.07,390.70,401.17,420.61,422.30,464.48,462.58,437.08,461.00,472.49,453.56,429.37,432.74,228.39,311.57,247.58,278.39,284.48,283.47,289.00,262.59,260.10,266.24,293.77,284.83,302.78,308.40,294.70,265.15,265.78,399.72,442.39,441.38,441.03,441.75,414.56,436.82,443.33,430.15,448.47,439.27,424.89
2022-02-13 22:21:16.458000,L8,418.44,407.33,375.83,301.10,308.82,330.41,320.10,318.38,327.39,301.48,266.45,315.25,280.86,278.66,300.61,362.56,391.26,309.92,349.95,329.48,335.86,355.02,347.01,364.16,354.79,351.75,373.47,378.27,437.02,416.61,432.75,441.22,434.70,424.85,429.43,414.44,402.29,379.78,354.59,366.99,358.36,355.73,320.93,315.78,286.33,211.26,435.24,423.30,418.86,424.49,431.55,435.62,433.27,435.16,433.46,426.38,411.94,400.25,396.63,396.44,387.81,387.63,388.59,392.63,391.91,391.54,392.58,404.88,424.15,429.33,466.43,464.47,449.06,464.00,474.98,455.35,433.79,433.88,225.62,311.84,249.98,282.96,293.87,285.75,291.30,264.13,268.37,269.39,296.21,289.02,306.95,313.04,296.05,265.77,266.30,404.85,449.85,468.44,447.29,451.83,449.96,439.12,445.08,437.61,450.76,443.26,426.47
2022-02-20 22:26:59.945000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.52,492.31,496.41,463.13,441.67,455.80,,,291.66,461.64,448.53,442.01,441.69,434.59,426.18,420.99,411.90,406.18,395.02,376.03,365.02,357.21,348.22,336.73,336.29,334.49,332.30,320.60,327.38,329.04,343.04,348.16,356.54,360.69,352.68,351.68,346.46,334.84,310.00,300.42,296.97,315.66,,,,,,,,,,,,,,,,,264.11,247.77,254.26,259.46,514.46,504.00,501.32,492.30,495.40,487.21,474.07,428.87
