dates,satname,nzd0538-0000,nzd0538-0001,nzd0538-0002,nzd0538-0003,nzd0538-0004,nzd0538-0005,nzd0538-0006,nzd0538-0007,nzd0538-0008,nzd0538-0009,nzd0538-0010,nzd0538-0011,nzd0538-0012,nzd0538-0013,nzd0538-0014,nzd0538-0015,nzd0538-0016,nzd0538-0017,nzd0538-0018,nzd0538-0019
2021-11-02 22:15:01.893000,L8,294.06,269.48,280.10,287.43,305.26,305.17,309.17,321.73,324.90,315.24,314.68,314.69,318.97,311.24,290.68,288.40,289.68,284.62,281.17,253.52
2021-11-18 22:14:56.496000,L8,293.64,272.03,235.64,273.28,297.26,301.81,306.45,316.44,323.84,312.41,308.60,315.44,315.15,307.30,291.46,288.19,287.93,284.27,281.98,237.28
2021-12-11 22:21:08.661000,L8,,,,,,262.24,242.80,139.93,,,,,302.44,296.81,277.29,279.39,280.55,277.59,271.02,217.18
2021-12-12 22:14:55.412000,L9,292.99,272.13,223.13,259.20,298.06,303.99,304.73,316.87,325.24,317.91,316.33,314.96,314.41,308.52,294.71,288.81,293.82,289.73,284.28,248.54
2021-12-19 22:21:04.274000,L9,290.91,265.95,225.32,261.74,297.35,302.58,306.34,314.86,323.45,313.50,308.40,314.43,314.79,307.48,290.09,288.19,288.43,284.60,279.77,250.97
2021-12-20 22:14:55.954000,L8,301.83,285.61,280.77,296.20,314.45,312.45,315.07,327.38,335.85,329.93,325.27,320.30,325.48,318.32,302.43,297.55,298.97,294.59,291.50,256.42
2022-01-13 22:14:50.477000,L9,293.89,274.99,247.17,274.71,293.66,297.10,301.44,314.60,323.41,312.81,308.62,313.13,314.35,306.70,290.19,287.39,286.91,284.17,277.69,244.67
2022-01-28 22:20:55.692000,L8,294.40,267.78,224.90,263.59,293.11,300.35,301.82,314.60,324.47,312.28,305.40,315.03,315.91,307.20,291.21,288.03,288.62,283.95,278.07,252.02
2022-02-06 22:14:44.088000,L8,,,,,198.45,239.55,253.97,304.31,312.95,297.74,298.58,300.99,306.70,299.15,279.46,276.72,276.50,272.73,264.51,224.00
2022-02-13 22:20:52.491000,L8,292.85,265.19,223.21,276.30,295.34,299.13,302.93,314.46,323.58,311.43,304.79,314.88,316.81,306.01,291.14,287.39,286.90,283.20,277.02,249.97
2022-02-22 22:14:38.338000,L8,,,,,165.67,255.27,258.42,299.79,307.60,296.09,294.22,297.66,302.78,291.99,277.57,273.88,272.67,268.73,259.07,216.55
2022-03-01 22:20:48.516000,L8,297.88,281.28,277.38,286.08,299.41,304.95,308.46,318.96,325.83,317.18,313.83,315.47,320.52,308.76,296.33,289.78,290.97,284.80,279.67,248.23
2022-03-02 22:14:37.725000,L9,294.85,273.70,277.93,287.78,296.10,301.78,304.75,316.79,323.81,313.66,309.46,314.53,315.40,306.97,293.33,287.62,287.09,282.89,278.04,245.93
2022-03-09 22:20:49.257000,L9,,,,,166.43,258.89,258.94,302.90,311.54,296.23,293.36,,,,,,,,,
2022-04-02 22:20:31.499000,L8,292.02,264.81,225.39,272.58,294.33,300.92,303.54,316.46,323.91,314.25,309.37,313.63,316.84,304.73,295.15,288.62,290.40,284.36,281.76,245.96
2022-04-10 22:20:41.030000,L9,287.78,264.19,218.50,194.64,292.85,299.23,302.69,314.59,323.98,309.96,303.91,313.83,314.48,303.77,289.27,287.77,285.93,282.29,277.99,253.79
2022-05-04 22:20:37.713000,L8,274.75,250.24,212.27,,171.63,286.26,288.68,308.03,313.21,299.80,297.85,301.98,309.23,289.26,280.80,277.94,274.68,271.90,267.80,219.26
2022-05-28 22:20:18.438000,L9,,,,,,179.34,249.93,303.07,297.46,274.45,279.86,293.17,305.21,274.82,237.92,233.72,257.87,259.43,257.38,184.99
2022-06-05 22:20:51.340000,L8,170.95,209.18,216.35,,165.44,285.45,289.66,306.54,311.17,296.72,294.94,301.29,311.98,289.02,277.32,276.90,272.14,268.92,268.02,215.89
2022-06-21 22:21:00.653000,L8,,,,,,,,,,,250.78,241.35,217.21,262.30,153.89,,,,,
2022-07-15 22:20:36.379000,L9,141.17,253.23,216.36,,167.63,283.11,289.18,306.34,312.87,291.47,291.87,300.61,319.88,283.74,265.57,269.27,260.23,261.17,255.45,193.81
2022-07-23 22:21:07.605000,L8,,,,,,189.86,253.84,295.05,297.76,263.60,270.74,284.44,305.23,277.89,240.04,233.95,173.87,190.45,186.48,170.20
2022-07-31 22:20:51.284000,L9,175.93,252.62,212.35,,168.54,283.93,287.49,308.15,312.61,291.58,285.03,296.80,316.79,281.90,260.21,236.94,257.95,257.89,253.88,185.81
2022-08-08 22:21:16.880000,L8,,,,,136.03,269.36,281.45,296.84,307.45,285.74,274.78,290.01,308.03,281.55,250.57,234.22,174.37,,,
2022-08-09 22:14:46.212000,L9,,,,,169.93,281.16,287.95,304.32,311.19,294.04,282.01,294.02,311.95,284.28,257.50,239.82,256.65,258.03,253.21,182.15
2022-08-24 22:21:19.767000,L8,311.14,330.91,328.14,338.87,348.98,347.56,344.28,353.12,361.96,353.15,356.47,359.21,366.27,387.65,339.31,338.11,335.57,336.76,343.33,339.10
2022-08-25 22:14:50.743000,L9,275.54,253.25,210.69,,166.97,284.70,288.15,306.94,307.95,290.95,278.25,292.70,309.43,288.05,263.19,249.58,255.41,161.99,201.55,183.38
2022-09-10 22:14:51.402000,L9,,,,,167.98,197.09,261.41,293.30,311.33,294.29,275.84,289.65,308.07,279.99,242.14,235.46,258.66,214.79,253.04,181.62
2022-09-17 22:21:06.325000,L9,317.06,315.12,319.11,319.03,336.16,334.58,342.71,352.76,354.87,347.63,344.91,348.52,347.95,345.81,327.35,326.89,324.62,319.97,313.94,284.64
2022-10-19 22:21:14.754000,L9,,,,,287.03,285.83,291.31,306.01,310.63,295.54,295.85,298.53,308.05,296.43,276.69,275.60,269.24,263.00,259.33,219.15
2022-12-06 22:21:13.854000,L9,301.65,286.94,286.56,296.62,311.16,309.79,323.75,339.41,343.22,331.33,322.41,325.85,327.56,321.56,314.96,306.22,301.05,295.41,296.32,260.96
2022-12-30 22:21:12.462000,L8,290.71,263.77,228.98,271.05,288.01,294.18,266.66,313.71,313.48,313.33,309.70,310.56,312.94,303.78,289.95,284.88,284.54,278.09,277.09,229.15
2023-01-07 22:21:14.460000,L9,299.52,282.87,283.01,287.20,302.23,306.23,323.17,335.90,337.03,322.81,318.71,319.51,322.85,311.13,314.07,298.43,299.46,284.99,295.36,259.66
2023-01-08 22:15:00.142000,L8,,,,,171.44,246.86,266.01,305.21,309.97,297.30,297.93,301.74,304.97,296.75,280.79,276.03,274.75,265.53,262.05,215.65
2023-01-15 22:21:05.646000,L8,291.99,273.64,225.93,275.80,291.88,303.52,305.25,316.71,323.76,315.44,311.28,316.26,314.16,304.94,291.59,287.44,285.95,281.08,277.94,237.58
2023-02-01 22:15:05.201000,L9,287.28,260.67,219.22,184.55,205.96,293.03,298.27,310.69,317.98,307.79,307.10,310.86,312.75,303.34,287.47,282.84,281.98,273.47,270.86,238.71
2023-02-17 22:15:01.258000,L9,295.10,268.79,225.56,275.30,284.12,299.56,306.29,317.73,325.99,319.56,315.12,318.41,321.95,307.22,297.38,287.62,292.57,281.61,281.33,250.38
2023-02-24 22:21:03.459000,L9,293.71,264.84,224.24,272.35,208.84,295.68,302.88,313.55,320.86,311.13,309.36,312.56,315.33,304.15,290.35,284.34,284.09,274.55,272.12,236.76
2023-02-25 22:14:39.957000,L8,228.48,253.76,214.34,,195.36,243.71,256.49,306.22,314.61,300.43,300.44,303.28,307.69,298.38,280.31,277.38,276.10,265.16,261.63,223.17
2023-03-05 22:14:49.135000,L9,,,,,172.61,263.40,266.54,304.50,311.21,297.75,297.02,304.27,307.49,293.54,282.21,276.40,275.26,266.89,267.43,219.73
2023-03-12 22:20:56.415000,L9,260.27,,,,,,,,,,,252.64,297.76,296.31,281.72,278.23,275.28,263.89,262.97,227.82
2023-04-14 22:14:09.763000,L8,,,,,,265.10,280.94,302.06,310.08,294.25,293.11,296.04,303.75,284.94,277.21,274.46,270.74,264.46,263.17,211.65
2023-04-29 22:20:31.914000,L9,,,,,165.46,283.23,293.06,305.72,314.16,299.64,297.45,302.34,308.55,291.99,279.36,278.19,276.37,270.50,269.68,220.60
2023-05-23 22:20:05.625000,L8,,,,,160.30,247.09,243.91,245.86,,223.49,228.08,243.76,208.30,175.32,152.71,177.85,145.98,,,
2023-05-24 22:14:04.912000,L9,,,,,,264.75,273.64,290.41,297.30,256.89,281.85,290.95,298.60,270.49,232.94,229.60,174.81,203.17,151.96,
2023-05-31 22:20:15.755000,L9,302.68,295.97,294.86,302.02,318.03,319.23,331.41,337.89,350.48,343.90,346.98,347.81,357.01,351.89,340.40,330.83,349.32,352.96,347.75,338.76
2023-06-16 22:20:06.681000,L9,,,,,286.17,286.58,297.19,306.37,315.96,299.52,297.28,302.66,312.79,283.28,271.75,275.72,271.74,264.19,265.58,215.83
2023-06-24 22:20:18.087000,L8,,,,,,262.09,275.31,295.39,283.36,261.49,276.83,293.85,304.00,275.02,232.06,232.37,181.60,207.47,164.48,150.16
2023-07-10 22:20:29.201000,L8,,,,,,251.24,269.29,290.66,266.47,252.26,262.44,265.40,295.80,266.68,222.29,221.61,179.45,183.00,150.23,
2023-07-27 22:14:14.688000,L9,,,,,,266.19,268.32,281.20,262.40,255.72,261.23,260.24,302.83,267.82,222.26,221.82,180.04,202.28,150.07,147.24
2023-08-27 22:20:47.606000,L8,,,,,161.44,283.04,290.66,299.55,307.18,285.58,269.35,285.52,305.91,282.02,251.37,236.14,238.60,234.98,193.00,173.53
2023-09-04 22:20:46.451000,L9,,,,,288.20,285.52,292.40,302.88,309.85,276.12,268.68,288.97,307.00,282.27,250.47,236.74,236.63,254.11,191.31,172.16
2023-09-05 22:14:34.496000,L8,,,,,287.41,282.70,290.75,304.27,309.77,275.91,268.26,283.82,306.51,280.43,242.00,235.96,234.74,227.35,193.12,172.31
2023-09-29 22:14:38.579000,L9,,,,,284.26,288.32,292.69,305.82,309.89,290.86,287.29,295.59,307.67,294.28,262.87,238.06,244.12,240.22,252.81,199.27
2023-10-22 22:21:02.157000,L9,,,,,163.71,284.81,293.24,305.49,307.59,294.95,296.02,300.09,302.56,291.83,271.04,265.51,263.82,257.33,256.48,215.13
2023-11-24 22:14:51.719000,L8,295.62,274.49,238.76,278.71,299.20,302.86,311.08,321.10,326.34,318.92,312.90,318.64,318.51,308.87,295.76,288.08,284.17,280.35,280.76,239.27
2023-12-09 22:21:02.419000,L9,,,,,170.64,278.40,289.91,309.92,313.50,305.93,304.91,305.19,301.03,277.86,232.41,203.74,197.37,205.72,263.81,219.02
2023-12-10 22:14:45.117000,L8,295.87,276.51,228.64,282.01,297.43,303.79,309.36,321.37,322.73,316.07,314.72,315.38,317.50,311.15,297.77,288.25,283.99,278.26,291.47,238.24
2024-01-26 22:21:02.147000,L9,302.05,288.20,282.56,292.06,303.71,306.48,320.83,336.43,336.66,327.42,322.57,324.90,327.58,313.71,311.20,301.63,293.04,283.46,286.81,258.73
2024-01-27 22:14:37.376000,L8,305.81,284.12,277.61,284.55,302.77,307.15,329.75,339.38,343.46,333.49,340.08,336.48,332.37,317.61,320.80,311.55,300.36,296.46,286.61,261.49
2024-02-04 22:14:55.450000,L9,,,,,161.57,235.31,205.91,302.43,310.98,297.85,298.04,300.27,302.75,294.31,277.37,276.69,269.88,260.98,258.87,216.75
2024-02-28 22:14:35.965000,L8,295.83,282.23,278.12,275.79,298.67,307.43,353.60,328.92,339.28,385.98,384.41,377.57,321.90,309.97,360.23,364.90,349.53,357.43,387.83,273.43
2024-03-22 22:20:30.323000,L8,347.50,339.59,349.11,355.54,359.02,355.05,360.28,365.05,384.70,381.86,381.45,382.54,379.66,377.49,356.64,351.96,352.04,349.07,357.69,336.98
2024-04-16 22:14:07.010000,L8,,,,,176.04,267.15,290.39,305.73,312.96,303.33,298.63,303.07,310.30,295.54,281.19,278.79,272.91,266.04,266.61,222.52
2024-04-24 22:14:13.960000,L9,292.18,271.89,280.77,289.91,297.44,302.40,308.09,323.92,324.94,317.93,312.34,315.80,323.13,304.78,297.44,288.89,283.23,276.24,279.36,242.58
2024-05-26 22:13:59.921000,L9,,,,,,197.86,245.55,296.91,303.52,289.80,284.09,291.39,303.67,273.45,242.36,236.18,252.87,256.90,251.14,200.91
2024-06-03 22:13:41.381000,L8,,,,,164.88,255.13,258.64,305.25,310.81,292.45,292.17,297.98,310.35,281.30,262.65,250.45,257.84,258.41,256.17,192.97
2024-06-10 22:19:52.325000,L8,,,,,,258.60,278.31,304.75,307.82,296.50,287.77,297.53,309.65,275.50,260.60,237.55,259.03,151.89,254.19,200.09
2024-06-19 22:13:49.014000,L8,,,,,,,,,,202.24,220.97,227.88,215.41,189.45,153.30,,,,,
2024-06-26 22:20:04.343000,L8,,,,,130.83,279.41,286.44,305.91,313.03,291.33,291.33,297.39,314.38,274.87,252.00,237.02,143.91,,,
2024-07-12 22:20:12.667000,L8,,,,,,252.54,263.90,305.38,309.22,290.20,279.55,293.31,308.03,276.95,240.91,237.00,157.91,148.19,192.92,182.42
2024-07-13 22:14:02.265000,L9,,,,,164.14,252.92,258.39,302.91,311.77,291.25,280.56,295.28,309.57,277.68,254.46,234.95,152.02,145.53,190.01,176.35
2024-08-05 22:20:18.332000,L9,413.21,265.35,282.61,289.27,300.16,301.38,309.70,322.64,325.41,311.86,304.15,313.20,326.98,305.06,286.71,285.32,278.48,266.93,266.86,225.65
2024-08-13 22:20:26.422000,L8,290.23,280.27,226.30,288.38,303.25,303.78,309.04,325.56,324.72,319.89,308.74,312.78,323.91,303.08,290.10,284.87,277.92,269.96,271.10,225.85
2024-08-30 22:14:23.037000,L9,231.93,197.12,213.20,,288.66,291.71,298.96,308.63,312.58,299.61,288.03,298.09,313.59,292.11,262.80,240.83,261.32,257.91,256.45,198.92
2024-09-07 22:14:30.806000,L8,295.09,269.42,265.92,292.08,305.18,304.79,308.19,324.31,323.87,319.65,308.94,314.21,324.03,305.99,293.10,287.73,278.98,269.82,270.50,235.02
2024-09-22 22:20:32.853000,L9,,,,,159.49,240.46,203.01,302.67,307.67,278.12,274.70,290.98,303.60,281.58,254.04,245.35,185.12,193.97,181.19,175.27
2024-10-16 22:20:51.445000,L8,299.79,278.98,285.12,285.37,301.82,304.91,312.60,339.61,340.10,329.74,321.02,321.32,325.63,321.92,307.59,299.76,292.68,280.57,287.62,256.83
2024-10-24 22:20:57.649000,L9,227.55,258.95,211.07,,294.33,295.46,302.20,313.62,317.29,308.67,304.82,308.31,309.10,304.42,284.68,282.46,278.02,270.45,270.67,224.85
2024-11-10 22:14:37.391000,L8,300.73,280.89,267.61,289.77,303.44,306.99,312.38,328.28,335.58,330.76,322.01,318.12,322.36,322.24,308.35,290.32,304.93,269.45,252.07,224.97
2024-11-17 22:20:50.529000,L8,392.23,283.55,281.32,292.68,306.96,308.27,324.64,332.02,346.20,326.37,321.27,320.57,325.34,317.94,307.42,303.36,293.96,292.58,290.29,255.15
2024-11-25 22:21:03.583000,L9,165.17,253.96,209.96,,198.16,295.71,300.91,313.10,315.24,305.92,304.07,308.44,309.02,301.58,286.26,283.70,278.17,270.10,271.94,226.10
2024-12-04 22:14:48.196000,L9,294.15,276.71,276.04,279.85,298.40,304.82,312.06,324.76,334.82,320.04,312.93,317.10,320.04,309.49,301.15,295.58,285.19,282.38,283.92,246.82
2024-12-27 22:20:57.717000,L9,296.32,283.04,277.23,289.44,301.63,304.97,310.33,324.82,326.76,320.39,316.11,316.22,315.09,307.35,303.61,292.60,285.43,281.69,281.62,250.52
2025-01-05 22:14:42.782000,L9,487.45,453.39,492.03,486.34,510.87,514.21,499.23,398.55,403.41,398.73,391.31,393.89,383.04,438.77,415.52,348.12,351.03,459.12,482.50,437.43
2025-01-21 22:14:48.959000,L9,295.01,274.34,231.22,270.36,295.74,302.81,309.40,318.96,325.36,315.29,313.87,317.90,319.95,308.08,298.80,288.53,283.48,279.48,281.34,248.77
2025-01-28 22:20:54.198000,L9,249.38,,,,,,,250.04,311.56,300.04,308.26,310.72,309.59,299.21,283.84,278.82,274.75,267.58,265.19,212.63
2025-02-13 22:20:58.575000,L9,446.37,272.64,227.65,281.88,301.35,303.87,309.51,320.56,325.12,317.31,313.94,316.68,315.61,308.32,297.65,289.86,284.68,278.13,279.41,250.26
2025-03-01 22:20:51.126000,L9,,,,,171.87,191.83,242.80,308.23,312.13,298.56,298.27,300.30,300.22,285.11,250.81,209.93,147.54,,,
2025-04-03 22:14:16.015000,L8,329.04,332.37,325.29,331.04,341.39,343.17,349.71,355.80,364.87,361.95,360.94,361.12,364.78,371.18,339.27,332.06,329.86,335.93,340.55,281.95
2025-04-10 22:20:22.528000,L8,294.56,268.84,280.18,280.24,297.88,301.33,308.68,315.90,323.51,316.17,313.09,315.81,323.42,306.48,291.42,286.72,283.02,270.74,274.82,247.78
2025-04-11 22:14:29.386000,L9,166.43,245.48,223.84,285.12,297.50,303.07,308.76,321.28,323.77,315.53,313.71,315.67,321.81,305.00,290.28,286.81,283.08,274.26,277.04,249.19
2025-05-04 22:20:29.330000,L9,276.98,252.98,171.27,,167.40,291.60,295.66,310.37,312.22,301.49,299.69,305.40,309.94,286.57,283.32,279.38,272.66,266.08,265.64,218.44
