dates,satname,nzd0443-0000,nzd0443-0001,nzd0443-0002,nzd0443-0003,nzd0443-0005,nzd0443-0006,nzd0443-0007,nzd0443-0008,nzd0443-0009,nzd0443-0010,nzd0443-0011,nzd0443-0012,nzd0443-0013,nzd0443-0014,nzd0443-0015,nzd0443-0016,nzd0443-0017,nzd0443-0018,nzd0443-0019,nzd0443-0020,nzd0443-0021,nzd0443-0022,nzd0443-0023,nzd0443-0024,nzd0443-0025,nzd0443-0026,nzd0443-0027,nzd0443-0028,nzd0443-0004
2019-02-28 22:25:51.358000,L8,,,,,,202.67,169.53,176.77,202.32,214.47,213.02,219.04,217.77,239.62,250.95,250.30,252.86,263.41,276.71,283.59,291.61,274.53,282.63,282.04,271.43,267.64,268.33,298.09,
2019-04-01 22:25:42.620000,L8,,,,,,191.24,171.85,177.21,213.93,216.84,217.40,224.57,236.32,273.95,275.59,265.29,260.02,271.51,293.65,293.84,294.84,286.89,284.36,291.11,282.56,276.04,278.06,292.18,
2019-04-17 22:25:36.915000,L8,,,,,,,,,,,,,,,,,,,,255.74,270.15,254.24,259.32,259.52,259.96,253.48,242.12,,
2019-05-12 22:19:32.441000,L8,,,,,,206.01,185.72,189.61,220.11,224.79,231.97,227.77,241.99,241.69,261.40,261.54,262.61,299.26,287.69,299.42,313.93,290.49,295.82,305.71,303.54,292.57,277.67,303.74,
2019-05-19 22:25:47.593000,L8,,,,,,,,,,,,,,,,231.09,236.27,247.52,,259.92,279.80,267.18,267.65,257.37,269.64,263.71,235.02,,
2019-06-04 22:25:55.831000,L8,,,,,,,,,,,,,,,,,,,,256.24,272.80,255.06,261.25,233.00,261.93,255.95,,,
2019-07-22 22:26:09.486000,L8,,,,,,,,,,,,,,,,,,,,251.85,273.89,260.01,266.87,256.67,267.25,260.60,237.98,,
2019-07-31 22:20:02.646000,L8,,,,,,,,,,,,,,,,,,,,259.84,270.08,258.81,258.60,234.03,254.05,253.92,,,
2019-07-31 22:20:26.609000,L8,,,,,,,,,,,,,,192.00,232.89,234.05,235.17,237.77,,,,,,,,,,,
2019-09-01 22:20:11.708000,L8,,,,,225.50,218.50,199.27,210.77,214.50,216.65,216.07,224.21,233.31,240.80,253.96,261.62,261.04,275.82,294.95,309.37,306.88,283.92,288.88,293.28,297.49,306.43,279.22,302.24,
2019-09-01 22:20:35.671000,L8,,,,,,,,,,,,,,177.19,226.71,229.54,228.03,231.66,,,,,,,,,,,
2019-09-08 22:26:24.429000,L8,,,,,,182.68,168.60,175.17,197.34,205.04,206.63,215.18,219.66,234.02,252.11,248.43,252.37,262.33,284.64,293.88,309.27,292.16,292.69,285.67,288.90,273.36,271.38,302.56,
2019-09-17 22:20:17.064000,L8,,,,,,191.78,171.85,177.77,200.61,206.91,207.01,215.77,218.83,236.79,250.82,257.68,260.56,267.11,285.94,283.01,300.44,281.62,292.32,306.12,300.27,300.59,277.71,301.03,
2019-11-11 22:26:31.992000,L8,391.20,353.09,309.97,346.82,314.52,308.07,308.54,308.57,296.89,286.26,332.00,338.03,339.13,328.68,295.17,295.95,301.73,349.28,371.29,349.65,389.80,358.62,331.81,337.89,345.32,344.60,324.99,314.43,328.88
2019-12-22 22:20:15.572000,L8,,,447.19,329.43,265.70,274.74,359.72,365.48,315.85,311.72,303.19,370.99,371.68,308.42,352.76,372.85,398.93,434.09,450.26,455.17,449.06,432.42,367.09,350.35,363.21,359.88,384.67,413.54,264.88
2019-12-22 22:20:39.535000,L8,,,,,,187.77,170.12,176.54,192.50,203.73,203.64,211.50,211.02,236.49,254.35,255.45,252.60,287.08,283.80,284.71,289.20,278.81,271.38,280.58,294.14,,,,
2020-02-24 22:19:58.916000,L8,,,,,,210.23,192.63,190.16,210.66,210.98,212.41,221.35,228.91,240.86,255.36,256.42,257.92,264.94,276.18,280.36,290.93,281.63,271.54,286.45,277.00,283.09,281.70,294.58,
2020-02-24 22:20:22.879000,L8,,,,,,210.13,192.01,189.72,210.13,210.83,212.02,221.05,228.60,240.47,255.51,256.55,257.75,264.17,276.37,280.83,291.15,281.85,271.52,286.37,277.21,282.50,282.27,,
2020-04-28 22:19:28.688000,L8,,,,,,,,,,,,,,,,,,,,225.50,250.84,225.88,227.77,174.13,246.84,226.62,,,
2020-05-05 22:25:35.297000,L8,,,,,,,,,,,,,,,,,,,,254.76,274.66,258.89,246.65,262.89,266.53,260.46,,,
2020-05-30 22:19:28.682000,L8,,,,,,,,,,,,,,,,,,,,246.57,269.89,248.29,244.37,241.24,259.61,251.73,,,
2020-06-15 22:19:38.739000,L8,,,,,,,,,,,,,,,,,,,,245.61,260.96,231.80,234.03,232.97,224.21,189.63,,,
2020-06-22 22:25:53.296000,L8,,,,,,,,,,,,,,,,,,,,251.00,272.99,256.62,244.20,248.78,264.17,257.16,,,
2020-07-01 22:19:46.705000,L8,,,,,,,,,,,,,,,233.64,175.98,236.25,247.29,,262.85,280.65,266.50,249.60,264.48,265.46,260.29,,,
2020-07-17 22:19:52.728000,L8,,,,,,,,,,,,,,,,,,,,254.00,275.90,257.18,244.39,240.02,262.42,254.76,,,
2020-08-25 22:26:16.815000,L8,,,,,,,,,,,,,,171.41,228.56,229.57,233.32,240.74,,246.31,267.60,249.37,242.88,234.51,259.06,250.18,,,
2020-09-10 22:26:23.660000,L8,,,,,,218.97,177.70,181.24,208.07,205.69,210.98,216.88,227.33,235.87,253.35,284.33,252.55,292.67,294.20,282.83,304.36,284.89,289.81,289.20,287.97,289.24,268.46,297.25,
2020-10-21 22:20:19.635000,L8,,,,,,210.38,177.63,179.19,206.53,204.05,207.73,214.36,217.81,238.82,251.01,255.47,253.59,267.88,276.24,279.30,291.51,279.94,276.50,279.93,276.93,269.95,269.24,295.61,
2020-10-21 22:20:43.598000,L8,,,,,,210.78,176.97,179.20,205.85,204.86,208.41,215.53,218.28,239.36,251.82,256.50,255.08,268.55,,,,,,,,,,,
2021-02-17 22:26:14.043000,L8,,,,,,,,,,,,,,,,,,,245.06,241.08,263.44,231.34,231.67,239.75,260.77,250.97,196.65,242.12,
2021-03-30 22:19:46.369000,L8,,,,,,219.59,206.61,195.56,226.97,209.93,208.03,220.12,234.01,239.19,251.08,256.72,252.99,272.50,271.75,281.85,288.92,281.32,276.83,284.75,280.61,277.94,273.01,286.17,
2021-03-30 22:20:10.323000,L8,,,,,,,,,,,,,,,,,,,,255.53,275.64,254.06,248.12,264.34,263.91,260.70,256.46,243.71,
2021-05-01 22:19:31.568000,L8,,,,,269.42,268.24,266.68,285.89,288.39,287.97,297.24,302.87,289.38,251.95,275.47,284.47,289.65,290.87,289.27,298.90,308.40,303.08,292.32,292.38,298.02,301.99,287.76,305.71,
2021-05-01 22:19:55.531000,L8,,,,,,,,,156.99,171.75,163.73,178.32,180.10,208.56,229.40,232.34,234.30,241.23,,,,,,,,,,,
2021-05-17 22:19:36.460000,L8,,,,,,,,,,,,,,,228.46,233.45,234.01,244.47,,252.08,271.52,255.44,247.51,236.89,262.54,255.99,,,
2021-05-24 22:25:51.409000,L8,,,,,,,,,,,,,,,,,,,,187.51,255.49,263.80,265.25,269.04,270.58,264.02,259.81,249.40,
2021-06-02 22:19:45.042000,L8,,,,,,,,,,,,,,,,,,,,249.14,272.63,252.03,247.72,254.55,263.05,256.43,,,
2021-06-18 22:19:50.783000,L8,,,,,,,,,,,,,,,227.99,234.07,233.73,244.24,,253.22,272.47,258.09,247.87,250.49,262.50,256.71,,,
2021-08-12 22:26:18.451000,L8,,,,,,,,,,,,,,,,,,,,239.78,255.16,244.41,244.41,260.71,262.47,255.29,,,
2021-08-28 22:26:22.943000,L8,,,,,,,,,,,,,,,,,,,,236.80,256.42,240.49,239.88,247.65,260.62,252.70,236.05,,
2021-09-13 22:26:27.233000,L8,,,,,,,,,,,,,,,,,,,,232.71,244.76,231.54,232.87,238.72,259.23,248.57,,,
2021-09-22 22:20:17.465000,L8,,,,,,221.89,209.36,229.59,228.47,213.44,205.05,235.18,239.14,262.53,276.50,275.80,286.68,288.47,283.32,291.84,291.66,284.34,278.19,282.79,279.85,274.63,278.50,293.21,
2021-09-22 22:20:41.428000,L8,,,,,,222.17,229.18,231.65,228.19,214.66,205.04,237.65,239.52,271.55,277.77,276.72,286.23,288.50,283.63,,,,,,,,,,
2021-09-29 22:26:31.350000,L8,,,,,,210.60,186.71,182.70,220.65,204.21,194.73,209.60,219.66,234.26,248.43,248.51,248.75,260.28,282.87,285.95,293.05,284.23,283.73,278.87,282.77,275.79,274.91,296.11,
2021-10-31 22:26:35.918000,L8,306.29,297.06,268.78,370.68,344.69,289.85,336.20,333.83,359.70,339.32,338.74,318.20,356.93,312.86,299.50,294.74,335.69,323.64,293.39,296.96,299.86,375.21,386.80,292.03,287.93,327.68,299.12,306.37,360.50
2021-11-21 22:22:10.853000,L9,,,,,,,,,,,,,,211.38,234.21,231.26,235.10,240.04,194.05,,,223.98,236.10,258.97,259.09,,,,
2022-01-11 22:26:24.727000,L9,,,,,,220.52,225.86,224.28,224.58,212.82,197.65,221.41,226.51,239.36,256.06,255.00,252.43,261.34,280.60,284.87,296.81,279.69,281.64,279.51,276.30,274.98,273.09,298.46,
2022-01-12 22:20:13.302000,L8,,,,,,217.39,218.47,199.57,223.36,210.05,197.62,223.20,226.14,238.45,250.26,252.04,250.76,259.22,281.57,283.45,294.55,274.05,271.58,285.38,275.68,275.93,270.65,294.48,
2022-01-12 22:20:37.257000,L8,,,,,,218.56,218.60,199.63,224.20,210.62,198.37,221.78,227.01,238.33,250.45,252.59,250.79,259.86,281.01,283.48,294.66,274.78,272.15,284.74,,,,,
2022-01-19 22:26:22.128000,L8,426.16,416.82,425.94,387.90,365.66,350.85,335.58,333.29,344.22,360.52,362.31,360.07,334.41,334.67,338.51,323.91,296.24,339.82,338.80,337.34,336.81,330.71,329.57,303.95,342.33,354.88,395.12,418.82,367.08
2022-01-20 22:20:15.352000,L9,,,,,,,,,,,,,,,,,,,,201.39,243.62,228.01,241.42,236.80,253.05,250.24,229.21,245.42,
2022-01-20 22:20:39.315000,L9,,,,,,219.25,219.11,198.35,223.19,213.47,195.67,224.18,230.54,238.58,254.81,,,,,,,,,,,,,,
2022-01-27 22:26:26.928000,L9,,,,,,216.91,214.58,202.92,221.59,210.78,193.04,221.29,223.60,236.41,250.82,248.81,250.02,260.58,279.61,281.94,294.02,280.29,280.43,279.64,275.56,278.84,273.89,298.75,
2022-01-28 22:20:07.765000,L8,,,,,,219.39,224.32,206.67,224.57,218.59,195.16,225.76,222.89,238.84,250.98,249.29,250.88,260.68,274.52,277.93,289.76,275.85,271.32,276.50,272.60,273.22,268.93,295.82,
2022-01-28 22:20:31.729000,L8,,,,,,215.80,208.14,194.30,220.02,208.11,192.11,220.78,219.56,235.89,248.98,247.15,249.32,258.99,273.12,276.89,288.33,274.50,269.34,275.94,271.44,271.91,267.95,,
2022-02-13 22:20:04.573000,L8,454.48,313.32,293.78,241.20,369.81,334.26,336.20,343.29,349.83,339.87,336.96,342.72,341.14,336.71,311.43,327.86,323.42,314.51,318.69,330.80,316.14,332.46,328.71,321.98,327.84,339.69,335.84,347.86,215.97
2022-02-13 22:20:28.536000,L8,,,,,,211.36,184.04,182.36,195.65,201.06,185.44,207.07,213.83,230.80,244.72,260.02,248.14,261.55,268.63,276.21,287.13,276.07,272.40,271.96,275.71,,,,
2022-02-20 22:26:12.023000,L8,,,,,,,,,,,,,,,,,,,,212.95,266.31,230.21,238.38,244.15,255.57,246.49,197.97,244.14,
2022-02-28 22:26:12.068000,L9,,,,,,220.36,223.18,214.41,225.22,219.24,198.68,226.79,231.51,239.68,252.59,251.64,255.11,263.75,274.25,281.09,289.09,276.25,274.19,277.53,276.81,272.82,270.33,291.43,
2022-03-01 22:20:00.590000,L8,518.09,463.28,404.09,368.10,339.42,333.52,331.24,307.75,313.61,321.47,332.80,335.67,307.82,327.86,287.05,284.42,325.76,289.22,300.56,294.80,342.74,292.73,285.10,285.87,288.52,331.94,325.45,361.08,353.58
2022-03-08 22:26:09.497000,L8,,,,,,,,,,,,,,,,,,,,,230.32,221.90,230.97,234.96,250.62,241.16,,,
2022-03-09 22:20:01.331000,L9,,,,,,,,,,,,,,,,,,,,226.28,264.71,234.08,242.47,242.58,260.42,249.90,,,
2022-03-16 22:26:11.067000,L9,,,,,,223.95,227.26,206.02,227.81,220.22,201.12,220.60,232.46,238.62,257.91,256.80,258.00,265.44,282.68,281.99,290.67,280.16,278.62,278.25,275.80,271.80,275.42,290.50,
2022-03-17 22:19:53.789000,L8,503.70,456.55,415.22,369.75,337.77,322.62,323.00,338.97,329.09,318.88,307.30,310.31,341.42,294.52,304.72,302.59,294.52,302.48,298.45,331.55,312.37,312.40,294.69,299.87,294.06,320.36,298.49,303.11,359.36
2022-03-17 22:20:17.747000,L8,504.57,456.75,415.50,369.25,337.55,320.95,321.76,338.56,325.91,316.11,305.56,308.43,340.49,332.63,304.46,301.42,292.52,300.27,297.84,330.02,311.90,312.20,292.11,,,,,,359.61
2022-03-24 22:25:59.048000,L8,,,,,,218.60,216.10,224.14,224.82,216.81,193.33,219.63,225.75,234.43,249.66,257.37,252.02,265.89,281.43,287.76,294.74,289.95,282.77,284.33,282.22,279.36,269.23,296.46,
2022-03-25 22:19:56.534000,L9,,,,,,,,,,,,183.92,183.17,213.09,231.14,232.75,233.77,240.24,,235.48,268.43,244.66,244.66,255.85,257.03,250.49,241.25,247.97,
2022-03-25 22:20:20.497000,L9,,,,,,,,164.72,159.45,166.68,160.84,189.80,189.24,215.22,233.37,235.15,235.71,244.25,,,,,,,,,,,
2022-04-01 22:26:07.074000,L9,,,,,,220.04,218.80,199.55,219.31,214.73,195.86,217.04,226.70,236.10,250.70,268.54,259.24,275.98,286.13,285.22,292.69,285.36,275.59,279.10,279.19,272.91,274.27,291.92,
2022-04-02 22:19:43.573000,L8,,,,,,,,,,,,,,196.63,227.46,228.73,232.90,237.84,,209.70,256.47,236.04,238.68,256.07,260.76,243.62,,,
2022-04-02 22:20:07.536000,L8,,,,,,,,,,,,,,,,,,,,211.81,261.62,238.11,239.97,259.81,261.23,246.36,,,
2022-04-17 22:25:58.828000,L9,,,,,,,,,163.32,168.76,162.98,191.65,193.69,218.06,235.84,237.60,238.61,247.61,,263.08,273.82,249.81,247.06,263.69,263.76,256.72,241.96,,
2022-04-26 22:19:44.760000,L9,,,,,,,,,,,,,,,,,,,,232.63,263.74,243.60,244.20,255.49,257.27,250.53,236.90,,
2022-05-11 22:26:04.783000,L8,,,,,,,,,,,,,,,227.01,231.11,232.62,244.87,,226.81,262.18,240.06,242.24,242.87,255.41,247.83,,,
2022-05-20 22:19:56.241000,L8,,,,,,,,,,,,,,,,,,,,244.32,271.73,253.97,248.32,255.24,261.15,253.64,,,
2022-05-28 22:19:30.499000,L9,,,,,,,,,,,,,,,229.63,160.83,233.54,246.20,,247.02,270.25,251.74,248.05,249.03,260.18,251.46,,,
2022-06-12 22:26:19.379000,L8,,,,,,,,,,,,,,,,,,,,230.03,272.94,251.11,246.30,246.46,262.17,254.45,,,
2022-06-21 22:20:12.723000,L8,,,,,,,,,,,,,,,,,,,,228.75,272.90,248.31,246.63,253.45,260.67,255.09,,,
2022-07-14 22:26:23.341000,L8,,,,,,,,,,,,,,,,,,,,202.17,268.68,237.86,241.88,236.69,260.98,254.31,,,
2022-07-15 22:19:48.449000,L9,,,,,,,,,,,,,,,,,,,,232.87,228.80,241.78,242.35,252.75,251.36,252.35,,,
2022-07-22 22:26:06.748000,L9,,,,,,,,,,,,,,209.19,236.61,239.13,237.26,249.42,,234.60,272.92,257.81,246.81,248.71,261.85,257.29,237.95,,
2022-08-08 22:20:28.949000,L8,,,,,,,,,,,,,,172.76,230.75,233.31,233.65,238.77,,178.12,225.13,244.81,242.87,236.34,251.81,249.58,,,
2022-09-08 22:26:23.531000,L9,,,,,,220.41,221.77,197.58,223.28,215.18,201.01,220.84,231.59,238.58,251.58,254.25,253.03,270.90,282.97,279.86,293.35,282.65,274.66,277.84,279.24,274.64,273.05,287.08,
2022-09-09 22:20:35.372000,L8,,,,,,223.33,228.81,204.24,233.01,225.18,203.65,223.44,236.99,239.13,254.19,256.37,253.92,271.29,282.05,280.17,292.44,281.22,275.58,277.70,275.29,271.91,270.32,286.00,
2022-10-02 22:26:47.853000,L8,,,,,,,,,,,,,,,,,,,,,243.32,229.11,230.30,229.20,253.71,250.57,240.25,246.08,
2022-10-18 22:26:43.860000,L8,,,,,,215.56,210.36,198.44,225.01,214.46,193.93,219.01,221.04,235.40,252.09,251.10,250.88,261.54,277.72,290.16,292.50,283.91,287.01,278.07,278.95,275.93,278.14,293.25,
2022-11-04 22:20:24.254000,L9,357.95,328.87,297.53,228.71,369.27,372.19,317.62,353.30,355.39,323.40,400.73,369.06,321.47,365.50,431.24,448.62,388.72,398.66,385.79,408.13,348.04,340.16,354.75,361.60,383.69,394.89,410.61,420.35,229.21
2022-12-21 22:26:33.383000,L8,227.19,272.82,397.37,396.33,346.79,,311.62,334.39,508.88,342.59,331.85,321.16,344.38,335.60,310.55,311.03,325.03,310.12,289.20,287.21,296.75,286.71,283.51,288.79,284.75,286.53,283.09,319.69,434.47
2022-12-22 22:20:23.268000,L9,,,,,,225.60,231.94,225.66,228.06,225.05,201.00,223.69,227.01,240.78,251.14,252.69,252.79,260.40,276.64,278.29,285.68,273.01,267.39,273.70,270.34,269.28,271.36,297.85,
2022-12-30 22:20:24.536000,L8,,,,,,233.45,236.10,228.76,228.64,226.09,201.78,226.72,227.34,242.69,254.21,252.87,252.64,260.82,275.58,279.54,291.82,284.09,283.65,282.72,285.11,281.09,284.64,294.96,
2022-12-30 22:20:48.504000,L8,,,,,,231.33,235.71,226.36,228.61,225.99,201.95,226.60,227.99,241.69,254.03,252.87,252.85,261.28,275.08,279.36,,,,,,,,,
2023-01-07 22:20:26.525000,L9,,,,,,234.03,236.21,232.80,231.70,229.19,203.74,227.88,232.66,244.41,252.49,251.01,252.86,263.36,277.75,278.79,286.15,277.23,270.83,280.10,272.61,267.08,269.52,294.24,
2023-01-14 22:26:33.640000,L9,,,,,,,,,,,,,,205.67,203.46,229.26,234.02,235.15,,,202.87,213.61,230.41,258.83,258.64,252.78,240.71,251.96,
2023-01-15 22:20:17.720000,L8,,,,,225.38,234.73,236.55,230.85,230.51,226.69,201.79,225.05,227.09,242.01,250.40,250.73,251.45,260.50,281.34,279.06,289.55,275.13,270.64,277.88,270.24,273.48,271.75,295.57,
2023-01-15 22:20:41.683000,L8,,,,,,232.18,234.22,228.13,229.97,226.48,201.96,224.38,227.03,240.96,250.53,250.87,251.83,260.34,278.47,278.26,289.65,275.04,270.31,277.66,269.67,,,,
2023-01-22 22:26:31.057000,L8,,,,,,225.49,229.66,219.35,225.79,224.34,197.71,219.48,224.21,238.13,246.68,247.57,249.41,258.41,280.48,275.69,285.36,276.36,269.53,271.58,270.55,268.29,268.60,292.50,
2023-01-23 22:20:20.544000,L9,,,,,,233.95,235.41,230.79,230.45,229.26,203.39,225.78,228.36,243.28,251.44,250.10,252.04,259.91,277.15,277.67,287.67,275.77,268.48,279.27,274.26,271.03,271.88,295.37,
2023-02-08 22:20:30.253000,L9,,,,,,225.76,229.71,207.28,224.99,221.95,197.31,222.55,229.07,238.26,251.51,249.72,250.80,268.92,278.88,281.67,291.05,280.63,272.42,276.19,275.56,276.37,276.94,294.66,
2023-02-15 22:26:37.292000,L9,,,,,,233.47,232.20,228.72,228.53,227.86,200.24,220.81,226.69,239.84,251.45,250.57,251.93,263.43,280.55,283.74,291.03,280.27,273.23,276.47,279.00,272.54,273.05,292.86,
2023-02-16 22:20:13.766000,L8,,,,,,231.64,235.63,229.91,230.57,227.91,202.47,221.20,228.01,242.00,252.32,252.55,252.18,262.06,278.05,278.13,286.79,274.95,268.14,276.06,273.77,273.25,271.24,294.41,
2023-02-16 22:20:37.721000,L8,,,,,,231.65,236.39,230.85,230.96,228.35,203.58,221.55,228.75,242.09,252.63,253.15,252.35,,,,,,,,,,,,
2023-02-23 22:26:14.985000,L8,,,,,,226.54,228.67,225.06,226.23,225.68,196.54,217.84,227.97,236.38,249.20,250.04,251.51,260.11,274.87,278.87,288.94,280.03,278.24,277.83,273.19,269.80,268.90,291.20,
2023-02-24 22:20:15.533000,L9,,,,,,224.12,226.69,207.99,224.69,225.37,198.43,219.81,227.33,238.30,250.70,252.10,253.88,261.71,275.62,277.25,288.72,273.61,269.16,275.45,273.14,272.02,273.78,293.62,
2023-02-24 22:20:39.496000,L9,,,,,161.89,230.05,234.93,232.46,230.47,230.03,203.54,222.97,230.63,240.28,253.42,,,,,,,,,,,,,,
2023-03-03 22:26:24.521000,L9,,,,,,222.29,224.59,202.24,225.24,225.20,199.38,220.25,228.07,238.47,251.54,247.92,254.82,263.25,283.47,287.34,293.00,282.75,279.81,277.55,279.22,270.54,273.36,291.49,
2023-03-12 22:20:08.489000,L9,,,,,,,,,158.53,166.92,163.04,190.88,195.81,216.12,236.49,234.84,238.58,245.54,,,,,,,,,,,
2023-03-27 22:25:59.465000,L8,,,,,,234.59,236.62,233.34,230.16,228.79,207.56,225.27,233.51,242.58,254.74,251.32,256.07,266.57,286.14,283.76,295.70,288.89,283.27,283.47,284.42,279.75,280.02,293.26,
2023-03-28 22:19:57.226000,L9,,,,,220.83,234.15,235.12,230.93,228.72,226.61,200.47,223.68,231.52,239.40,254.92,252.64,255.60,262.59,276.47,278.12,292.19,281.15,287.12,278.03,276.84,271.50,273.42,292.69,
2023-04-13 22:19:50.783000,L9,,,,,,,,,,,,,,,,,,,,,216.82,221.35,229.75,226.99,245.25,230.27,,,
2023-04-21 22:19:30.403000,L8,,,,,,,,,,,,,,205.55,229.63,230.86,233.33,237.05,,229.42,261.18,240.39,243.56,237.50,258.02,245.08,,,
2023-04-29 22:20:07.951000,L9,,,,,,,,,,,,180.05,194.43,205.84,231.10,233.40,236.13,240.32,,,,,,,,,,,
2023-05-14 22:25:26.945000,L8,,,,,,,,,156.22,167.55,162.93,191.14,202.25,212.18,234.21,235.33,237.26,246.05,,238.66,271.25,249.77,247.08,256.19,264.72,253.26,214.43,,
2023-05-22 22:25:40.459000,L9,,,,,,,,,,,,,,,,,,,,229.61,269.95,249.54,248.14,248.60,258.09,251.24,,,
2023-05-23 22:19:17.699000,L8,,,,,,,,,,,,,,,229.74,234.54,233.75,195.26,,199.19,261.50,248.63,242.23,234.47,253.12,248.85,,,
2023-06-08 22:19:24.116000,L8,,,,,,,,,,,,,,,232.85,235.37,234.51,246.42,,242.19,270.48,251.60,246.90,248.41,260.86,253.31,,,
2023-06-16 22:19:18.751000,L9,,,,,,,,,,,,,,,,,,,,203.66,270.59,252.61,244.69,238.35,261.53,251.53,,,
2023-07-01 22:25:47.465000,L8,,,,,,,,,,,,,,167.49,235.32,238.15,238.43,247.33,,245.17,278.28,266.55,246.03,252.40,261.19,255.34,,,
2023-07-10 22:19:41.271000,L8,,,,,,,,,,,,,,,,,,,,174.65,252.97,249.24,241.95,237.08,250.53,245.37,,,
2023-07-25 22:25:46.062000,L9,,,,,,,,,,,,,,,233.50,236.96,235.14,195.23,,233.96,271.69,253.75,244.63,255.89,254.37,253.04,,,
2023-07-26 22:19:47.089000,L8,,,,,,,,,,,,,,199.46,235.75,236.30,235.11,191.89,,233.28,259.60,257.95,246.06,250.77,257.68,252.13,,,
2023-08-02 22:26:01.505000,L8,,,,,,,,,,,,,,,231.67,232.37,234.14,241.57,,186.06,270.01,235.50,241.97,254.18,258.87,252.27,,,
2023-08-26 22:26:04.475000,L9,,,,,,,,,,,,182.07,194.87,211.64,234.78,234.05,236.28,244.10,,204.47,259.22,231.61,241.36,231.36,254.21,250.86,,,
2023-08-27 22:19:59.676000,L8,300.24,301.26,264.01,230.39,372.19,375.86,353.76,336.10,342.79,326.56,325.23,340.94,361.62,349.17,321.01,352.78,361.67,357.53,362.68,359.39,350.54,353.44,358.65,366.89,372.36,406.70,362.00,380.96,190.69
2023-09-03 22:26:09.141000,L8,,,,,,251.90,233.31,208.23,228.14,227.49,201.94,219.77,231.22,239.44,252.27,251.24,252.72,265.02,282.85,281.61,299.80,284.88,286.88,282.74,292.33,274.58,271.09,297.69,
2023-10-06 22:20:06.973000,L9,,,,,293.18,286.43,276.65,290.87,231.30,227.53,205.61,226.36,236.58,243.38,256.47,255.15,255.87,269.43,300.18,324.21,309.99,311.15,287.39,291.16,284.68,295.87,276.10,307.24,
2023-10-21 22:26:20.084000,L8,,,,,163.98,249.62,229.80,228.79,225.69,226.27,199.08,217.04,228.31,239.62,251.27,249.82,250.92,263.41,278.11,281.12,290.31,277.89,277.94,275.68,270.75,266.41,267.09,292.77,
2023-10-29 22:26:21.224000,L9,,348.29,345.45,339.91,336.48,319.03,319.45,311.33,303.26,309.06,307.33,333.52,340.28,329.72,319.35,309.40,317.37,319.31,317.38,334.42,344.99,315.74,328.59,301.28,319.50,335.22,339.72,348.77,330.61
2023-11-06 22:26:20.628000,L8,,,,,261.37,249.29,233.04,228.55,224.59,225.67,195.57,216.09,223.54,240.33,250.69,249.21,251.19,266.26,277.38,279.84,287.43,274.81,274.13,273.96,270.79,265.58,266.79,292.01,
2023-11-23 22:20:17.141000,L9,,,,,259.25,248.72,237.19,230.85,229.09,229.31,200.11,218.91,230.23,239.52,252.13,252.16,252.09,270.01,286.48,281.30,298.15,291.96,294.44,283.90,269.88,268.24,270.94,304.62,
2023-11-30 22:26:28.621000,L9,,,,,246.77,240.53,234.56,227.72,227.45,227.10,196.46,217.33,224.99,238.44,249.23,248.51,249.85,263.35,275.59,278.57,287.83,276.23,273.51,275.38,272.43,266.55,269.24,296.13,
2023-12-09 22:20:14.489000,L9,,,,,,209.45,191.46,178.36,165.06,172.68,166.93,199.68,204.76,224.07,236.54,232.78,238.82,240.56,,,,,,,,,,,
2023-12-17 22:20:12.171000,L8,,,,,264.92,248.40,238.58,232.58,229.41,231.08,200.81,224.10,230.82,239.78,252.30,251.37,252.22,265.67,277.67,280.32,289.98,276.78,271.37,276.01,269.15,267.83,271.64,301.35,
2023-12-17 22:20:36.139000,L8,,,,,,,,,159.54,172.61,166.88,200.72,206.88,225.08,,,,,,,,,,,,,,,
2024-02-10 22:26:16.362000,L8,,,,,283.66,280.09,273.36,274.27,270.87,255.17,243.91,290.05,293.72,294.56,303.06,273.82,321.65,317.85,291.12,301.69,300.76,291.69,287.37,280.70,281.43,278.40,281.54,303.95,
2024-02-19 22:20:03.384000,L8,415.61,417.01,356.03,369.52,330.97,312.70,332.75,296.34,303.95,298.10,312.48,340.17,314.13,312.40,313.69,320.94,361.16,332.87,370.81,371.44,360.33,361.94,364.19,358.82,366.31,406.79,402.55,380.01,329.25
2024-02-19 22:20:27.343000,L8,,,,,,209.35,192.56,183.01,161.54,175.10,167.37,200.62,,,,,,,,,,,,,,,,,
2024-03-21 22:26:18.428000,L9,,,,,,,,,,,,,,,,,,,,227.64,266.31,232.47,240.24,242.23,254.92,248.96,,,
2024-03-22 22:19:42.401000,L8,,,,,,,,,,,,,,,,,,,,225.37,274.55,243.64,243.99,262.25,260.60,251.40,,,
2024-03-29 22:25:46.458000,L8,,,,,,,,,,,,,,,,,,,,221.36,264.29,237.17,239.04,242.03,255.15,245.82,,,
2024-04-07 22:19:35.570000,L8,,,,,,,,,,,,,188.49,194.91,228.79,232.52,233.97,187.81,,205.94,268.94,237.43,243.61,248.11,255.97,248.52,,,
2024-04-07 22:19:59.529000,L8,,,,,,,,,,,,162.13,188.43,196.70,228.51,232.29,234.23,238.66,,,,,,,,,,,
2024-05-01 22:19:59.525000,L9,,,,,,,,,,,,175.76,199.77,204.48,231.83,233.99,234.70,240.98,,,,,,,,,,,
