dates,satname,nzd0320-0000,nzd0320-0001,nzd0320-0002,nzd0320-0003,nzd0320-0004,nzd0320-0005,nzd0320-0006,nzd0320-0007,nzd0320-0008,nzd0320-0009,nzd0320-0010,nzd0320-0011,nzd0320-0012,nzd0320-0013,nzd0320-0014,nzd0320-0015,nzd0320-0016,nzd0320-0017,nzd0320-0018,nzd0320-0019,nzd0320-0020,nzd0320-0021,nzd0320-0022,nzd0320-0023
2015-10-24 22:19:16.646000,L8,359.03,346.07,348.79,358.64,360.51,350.65,346.92,338.95,319.59,320.44,330.10,377.16,360.86,538.60,455.64,475.16,455.44,551.18,489.46,414.21,455.92,396.78,378.06,386.65
2015-12-20 22:13:09.373000,L8,336.98,285.35,286.50,286.49,286.78,264.49,256.97,285.93,273.95,297.74,309.24,317.50,324.09,329.03,314.62,301.50,300.56,289.46,307.17,336.11,339.45,307.24,294.92,329.12
2015-12-27 22:19:19.236000,L8,339.07,302.29,300.92,308.60,317.01,335.56,336.76,302.97,284.84,304.01,312.61,321.56,326.79,330.93,321.41,306.41,308.91,301.35,327.24,369.72,373.45,358.15,308.24,330.59
2016-01-05 22:13:05.152000,L8,332.04,285.91,287.24,290.09,293.18,265.21,255.84,286.18,275.44,297.17,308.98,315.54,324.35,325.84,312.46,298.73,299.05,289.89,307.69,336.52,337.96,304.09,296.40,321.65
2016-02-06 22:13:01.784000,L8,345.05,328.92,318.35,322.02,340.21,355.74,367.47,318.68,319.27,349.11,328.43,329.59,345.58,360.64,342.19,333.03,339.72,346.33,356.71,365.34,372.10,362.51,332.39,380.81
2016-02-13 22:19:08.559000,L8,324.33,262.71,273.95,258.70,247.19,245.50,210.95,272.63,261.57,283.55,291.86,303.23,276.49,241.43,,,,,,,,,,
2016-04-10 22:12:37.539000,L8,205.59,234.37,251.63,257.03,245.96,234.31,195.85,268.45,255.37,280.74,275.74,282.05,298.11,299.43,292.94,277.59,200.53,215.77,261.30,309.75,318.79,207.02,259.99,284.45
2016-04-26 22:12:33.098000,L8,340.01,295.12,291.33,291.94,281.71,274.93,260.89,297.25,281.02,300.14,310.42,321.83,328.12,335.75,324.69,304.75,302.11,291.38,308.62,349.43,355.39,323.66,303.55,329.02
2016-05-12 22:12:32.560000,L8,327.27,266.51,267.23,270.03,255.00,205.62,176.11,278.79,253.65,281.71,288.34,271.05,,,,,,196.25,186.21,167.95,217.96,243.29,260.83,302.10
2016-06-13 22:12:42.546000,L8,351.16,306.46,286.05,294.11,287.47,280.49,263.08,301.91,287.12,305.02,314.96,328.56,334.01,345.66,332.28,312.08,307.22,299.68,313.25,358.51,392.62,387.79,304.39,334.28
2016-07-15 22:12:58.211000,L8,329.40,243.91,266.68,269.12,255.96,250.59,,277.68,265.40,284.31,293.67,307.31,311.11,321.38,312.76,294.84,288.67,269.16,291.67,328.43,331.66,249.13,275.04,311.36
2016-08-07 22:19:13.378000,L8,328.54,251.08,266.48,267.79,257.68,243.82,,274.26,263.16,283.70,292.34,296.23,305.96,311.34,298.60,288.56,280.76,260.14,287.28,323.31,328.73,227.16,271.38,302.16
2016-08-16 22:13:05.571000,L8,325.65,240.76,262.44,263.66,253.31,244.75,,271.17,258.78,280.45,290.90,293.08,302.95,308.29,297.31,288.68,275.25,254.56,264.25,313.34,325.15,216.98,263.41,286.22
2016-09-08 22:19:24.689000,L8,345.58,306.05,300.85,305.47,277.24,273.20,261.02,301.97,284.74,303.52,318.30,327.43,334.82,358.18,342.70,313.55,304.85,294.00,315.62,402.80,413.22,419.30,295.47,337.55
2016-10-10 22:19:30.105000,L8,336.97,282.16,298.49,303.10,271.80,267.60,252.20,292.38,281.42,299.07,312.12,324.04,337.68,356.36,346.01,358.99,357.09,355.33,373.89,400.36,401.95,397.41,315.84,368.19
2016-10-19 22:13:21.341000,L8,338.62,287.40,299.80,304.32,267.40,264.77,251.96,292.39,278.27,297.17,309.64,318.52,324.58,338.36,336.48,301.59,302.32,288.01,309.21,386.62,389.48,378.02,288.32,325.34
2016-11-20 22:13:21.277000,L8,337.44,290.40,298.79,302.67,271.12,261.55,255.22,287.38,279.57,306.58,317.61,324.22,328.66,333.06,324.37,306.86,320.70,290.90,322.51,375.30,386.14,381.08,304.18,393.72
2016-12-22 22:13:14.982000,L8,334.13,282.62,299.20,299.66,299.62,289.35,245.76,288.69,277.59,294.15,307.75,317.17,324.34,330.49,320.31,300.69,303.98,289.97,310.24,340.33,391.65,345.63,291.80,360.62
2016-12-29 22:19:25.500000,L8,357.95,356.59,350.47,357.85,363.26,359.60,353.47,352.77,342.00,348.51,355.86,359.18,356.13,339.71,333.80,341.94,378.06,375.99,363.47,370.56,368.93,357.38,310.85,347.17
2017-01-23 22:13:07.208000,L8,291.84,225.09,250.39,251.98,243.28,224.84,181.95,,,,,,,,,,,,218.69,300.13,311.69,219.23,253.61,287.42
2017-02-15 22:19:07.687000,L8,333.01,290.62,294.68,294.88,297.02,293.98,250.85,302.85,299.87,307.73,313.11,321.33,322.50,327.32,317.84,299.70,297.30,289.28,306.09,339.25,343.55,322.03,293.71,324.57
2017-02-24 22:12:53.892000,L8,346.04,334.74,335.35,337.55,354.32,344.70,335.16,341.05,347.87,349.40,356.99,360.47,349.98,353.62,344.39,347.05,343.41,343.96,355.29,371.24,373.79,352.54,328.33,339.39
2017-03-03 22:19:01.549000,L8,334.14,294.67,300.13,302.86,303.06,298.15,251.24,300.64,305.65,305.65,312.10,319.19,324.96,327.67,322.11,309.52,305.92,300.64,310.59,342.71,340.47,320.75,295.29,327.47
2017-05-06 22:18:31.237000,L8,329.29,274.65,270.12,268.15,256.94,245.31,201.94,275.54,263.08,286.83,294.49,301.63,310.09,315.02,304.78,291.81,282.06,265.70,290.29,326.14,329.77,240.61,273.12,308.76
2017-06-07 22:18:51.063000,L8,219.80,241.50,268.40,271.70,259.57,246.51,,277.84,263.09,285.70,291.68,303.72,311.77,317.64,308.67,293.57,282.30,260.94,291.60,327.56,331.41,243.80,273.35,306.36
2017-07-02 22:12:47.839000,L8,356.52,309.91,292.09,295.93,289.82,292.86,258.83,303.25,289.84,306.78,322.72,332.80,335.94,346.31,334.02,317.02,307.82,304.98,315.09,357.78,358.05,343.37,316.69,334.45
2017-07-09 22:18:59.733000,L8,344.90,321.34,300.15,299.88,295.17,295.20,262.70,307.66,288.12,300.61,312.73,348.02,355.39,344.22,342.41,326.68,322.36,322.12,316.88,358.32,374.31,356.56,307.07,336.19
2017-07-25 22:19:06.698000,L8,217.98,232.26,263.96,268.15,256.40,241.60,,,259.72,283.15,291.27,298.30,306.66,316.63,305.92,290.79,279.47,256.87,268.73,321.16,326.37,239.79,267.19,283.73
2017-08-03 22:12:59.825000,L8,343.16,301.14,287.67,288.89,283.83,287.71,259.26,297.67,281.93,300.90,318.52,327.72,331.19,335.86,328.67,313.00,308.00,305.03,313.74,352.19,388.75,342.98,302.61,331.52
2017-09-27 22:19:24.491000,L8,342.97,288.57,295.98,279.62,274.40,278.59,251.63,296.69,288.88,303.43,318.87,328.72,333.65,338.96,325.91,306.50,304.49,298.53,373.78,391.79,399.50,381.02,297.25,350.47
2017-10-13 22:19:28.919000,L8,337.48,288.84,290.13,298.12,270.42,267.23,247.93,286.30,281.91,299.73,319.02,323.40,330.81,338.51,324.86,304.37,302.26,292.87,316.51,383.33,392.40,382.05,301.91,358.93
2017-10-22 22:13:19.023000,L8,,,,,,,,,,,,,,308.81,300.42,271.04,274.87,261.39,220.86,311.45,313.88,,255.43,294.74
2017-11-30 22:19:20.342000,L8,332.42,281.15,289.61,276.20,267.94,263.15,246.73,285.70,277.36,296.36,312.70,316.55,327.17,324.55,312.21,297.37,300.79,289.98,312.66,338.71,338.34,259.07,291.97,321.55
2017-12-16 22:19:22.554000,L8,337.52,327.01,308.88,314.62,324.83,291.63,316.23,315.81,309.01,312.88,333.62,340.09,333.55,331.59,322.03,317.60,320.92,325.87,336.45,345.82,363.12,317.43,299.80,329.26
2018-02-11 22:12:50.362000,L8,262.66,244.54,253.84,262.38,251.07,236.56,,264.03,258.52,280.26,291.04,291.14,298.93,285.94,287.68,275.88,215.98,260.20,239.66,298.81,307.75,,,
2018-03-15 22:12:34.251000,L8,357.00,336.69,336.75,330.52,364.75,411.22,426.93,334.20,339.40,346.77,384.36,421.90,427.67,432.15,388.71,423.06,420.47,402.34,430.90,434.20,396.37,371.49,400.18,371.90
2018-03-31 22:12:27.765000,L8,335.81,314.93,318.86,322.64,336.53,341.28,345.41,333.39,317.18,320.64,327.86,337.69,358.59,352.87,341.67,348.76,353.70,324.29,320.33,367.63,376.93,338.21,307.92,339.38
2018-04-07 22:18:34.855000,L8,338.07,281.52,273.30,282.97,270.53,263.93,248.35,293.46,277.95,297.74,310.07,324.23,327.65,332.00,321.21,303.95,299.20,289.96,309.14,351.63,352.35,333.35,298.21,327.20
2018-05-02 22:12:09.737000,L8,203.39,223.47,247.03,253.43,247.93,225.75,,,247.36,277.88,280.00,280.11,299.46,305.35,296.89,280.77,217.73,250.73,257.27,309.22,317.28,,257.33,280.36
2018-05-25 22:18:03.992000,L8,223.59,243.92,263.15,268.36,262.82,245.04,,277.56,263.32,288.08,299.56,301.58,317.70,319.38,309.42,293.67,288.15,265.41,299.49,327.36,331.86,186.52,271.45,308.01
2018-06-19 22:11:57.514000,L8,352.62,304.39,295.29,289.51,289.82,290.17,255.02,299.38,287.07,310.02,327.26,338.07,340.83,359.94,341.21,322.33,308.23,317.79,318.60,395.96,400.89,394.90,302.70,360.00
2018-06-26 22:18:12.662000,L8,223.02,243.39,262.00,267.71,262.90,244.71,,,262.28,286.04,300.15,308.77,315.71,321.48,311.66,293.53,288.86,264.28,293.14,329.98,333.99,180.03,271.16,311.19
2018-07-12 22:18:20.795000,L8,218.21,236.97,258.86,264.52,259.91,241.27,,,253.33,283.36,292.12,301.21,309.73,317.58,306.70,292.98,288.20,258.33,286.81,325.09,329.37,,265.55,311.57
2018-08-06 22:12:22.164000,L8,353.22,304.69,298.31,293.02,291.28,291.19,267.39,301.08,296.28,311.43,366.95,369.37,375.29,374.77,363.03,362.64,353.01,379.27,348.53,405.29,414.59,408.62,334.14,369.09
2018-08-13 22:18:36.864000,L8,201.11,229.63,257.72,261.70,253.97,235.83,,,249.93,281.77,290.08,296.41,308.07,316.32,304.00,289.76,277.83,257.21,276.53,319.17,324.70,,259.36,281.10
2018-08-22 22:12:30.412000,L8,345.78,289.64,293.51,280.04,282.85,279.30,254.69,296.14,283.42,302.79,318.45,329.24,343.35,347.35,335.83,328.47,303.24,320.66,316.97,391.22,396.35,401.42,296.30,337.62
2018-09-07 22:12:36.278000,L8,320.81,255.34,257.67,260.62,258.64,227.06,189.20,254.74,200.91,277.56,293.07,303.37,314.95,317.57,301.55,286.64,282.01,268.16,292.46,326.18,327.68,179.06,272.88,309.72
2018-09-14 22:18:48.928000,L8,336.00,292.07,288.24,299.03,274.77,289.31,243.32,292.62,280.89,305.82,311.46,324.24,331.48,343.29,325.14,301.89,301.17,290.22,311.46,389.75,393.47,382.48,291.74,360.28
2018-09-23 22:12:41.211000,L8,207.33,253.92,250.41,256.10,238.04,,,,,,,,,,,,,,269.14,318.25,323.13,,,
2018-09-30 22:18:55.798000,L8,336.11,300.58,286.35,299.14,277.28,269.25,242.59,292.91,279.01,300.66,315.34,326.70,332.71,354.95,323.41,302.56,299.17,291.97,308.78,346.92,389.96,389.84,294.63,362.23
2018-11-10 22:12:56.881000,L8,338.93,298.40,293.78,297.55,273.66,267.92,249.84,291.98,282.11,298.21,316.41,322.17,328.63,337.39,324.57,307.52,322.35,288.26,313.39,385.18,381.26,384.75,299.20,326.89
2019-01-04 22:19:03.634000,L8,345.17,338.67,330.22,335.36,346.74,375.38,383.80,347.46,340.37,361.19,358.60,514.26,556.16,501.34,348.39,417.62,479.55,469.65,375.16,390.12,420.02,405.56,435.42,348.80
2019-01-20 22:19:00.370000,L8,200.23,225.81,243.87,247.88,238.39,216.92,172.57,251.42,251.88,271.67,271.02,252.84,286.46,300.12,292.96,272.15,251.08,246.03,264.72,302.14,311.81,,247.14,280.23
2019-01-29 22:12:47.306000,L8,334.34,301.91,297.16,294.98,295.42,277.36,250.12,301.74,293.47,304.35,317.26,325.13,333.97,335.96,327.76,321.18,303.73,297.20,324.33,344.64,385.32,370.54,315.79,348.03
2019-02-14 22:12:45.337000,L8,331.52,294.70,291.63,289.86,274.43,268.96,245.34,291.24,275.75,297.01,307.14,315.65,323.39,326.72,316.06,300.97,298.06,286.00,306.01,339.18,349.19,269.54,295.66,324.56
2019-03-02 22:12:41.167000,L8,335.24,293.15,292.00,289.89,277.49,271.40,248.90,292.47,279.33,296.05,305.66,315.33,320.24,325.12,313.15,296.88,294.69,287.30,302.88,336.75,338.52,269.92,287.04,318.21
2019-04-03 22:12:32.527000,L8,349.87,328.95,322.20,330.65,335.52,337.72,332.60,334.88,328.12,332.74,349.15,356.14,385.40,346.28,348.39,348.01,347.34,350.16,355.48,373.41,382.11,378.29,334.84,362.67
2019-05-21 22:12:39.194000,L8,342.08,300.50,297.54,283.30,281.56,274.00,250.00,297.24,283.00,299.25,308.76,320.44,327.00,333.30,325.59,305.95,301.49,289.59,309.29,348.35,358.99,332.81,292.03,327.69
2019-06-06 22:12:47.153000,L8,216.22,226.13,257.43,258.11,251.68,225.88,,,,275.44,277.40,284.99,287.52,302.96,300.41,280.61,220.74,229.97,250.37,273.43,243.00,209.24,250.53,291.05
2019-06-29 22:19:05.551000,L8,215.32,233.07,260.42,263.86,257.76,238.99,,,,280.71,286.89,289.85,291.68,309.56,305.49,290.06,215.23,255.66,267.36,312.87,324.64,,251.60,275.50
2019-07-08 22:12:56.597000,L8,,207.89,234.66,247.69,245.97,222.49,,,,,,,286.88,306.75,302.62,278.67,214.74,220.89,248.71,289.95,243.17,,,
2019-07-24 22:13:00.868000,L8,347.85,301.07,296.82,298.55,288.67,279.20,253.25,298.95,284.48,300.76,320.08,329.86,335.68,349.88,346.61,313.51,303.68,301.18,313.83,401.32,404.36,407.36,300.89,336.33
2019-07-31 22:19:14.719000,L8,347.50,296.97,289.22,289.92,271.43,272.10,244.40,303.42,284.63,300.11,316.18,326.22,328.20,339.13,328.85,310.15,306.43,308.54,311.10,354.74,354.69,336.09,301.98,328.90
2019-09-01 22:19:23.782000,L8,344.09,293.58,287.35,289.89,284.66,268.38,234.91,290.59,278.53,300.18,309.51,350.50,330.20,348.38,327.08,305.87,298.25,290.30,308.81,340.72,370.51,371.91,290.61,329.54
2019-09-10 22:13:15.713000,L8,337.71,288.03,283.29,283.30,276.79,261.91,232.51,287.36,273.45,296.22,308.61,328.56,335.38,336.56,326.02,303.45,299.48,292.81,310.63,346.68,377.82,327.94,288.46,323.69
2019-09-17 22:19:29.137000,L8,338.52,293.21,289.67,289.55,276.61,277.59,230.76,293.36,280.43,298.13,331.95,334.01,346.44,347.63,326.64,307.30,303.93,291.17,318.01,389.81,390.04,386.17,292.33,332.90
2019-10-03 22:19:33.486000,L8,334.67,294.85,287.56,288.02,281.41,272.64,228.94,289.31,277.37,300.52,316.21,319.58,349.89,360.35,341.09,304.13,298.88,291.16,309.30,401.16,393.02,397.60,295.39,333.37
2019-10-12 22:13:24.068000,L8,363.92,358.67,350.46,357.06,372.31,393.39,358.58,383.89,316.41,310.13,360.67,355.70,345.32,343.30,337.33,344.68,333.87,341.76,326.05,380.31,387.65,386.67,350.31,371.51
2019-10-28 22:13:24.474000,L8,202.82,225.19,247.42,248.47,241.64,221.17,,,252.77,277.75,289.55,298.20,303.08,309.53,297.85,278.24,268.28,260.83,271.95,306.64,313.77,208.38,262.48,299.17
2019-11-29 22:13:20.022000,L8,354.73,352.98,355.13,357.38,368.03,376.83,372.36,352.35,331.71,345.78,338.48,353.63,345.06,354.98,343.09,344.40,368.86,334.39,345.91,387.70,420.35,397.84,374.41,359.58
2020-01-16 22:13:10.914000,L8,333.22,290.12,296.78,291.67,282.55,282.45,261.23,296.08,293.98,300.23,312.26,318.94,326.83,329.04,316.54,299.39,300.34,289.85,309.51,345.86,378.55,366.15,292.84,361.18
2020-03-27 22:18:55.950000,L8,333.34,283.81,285.33,287.13,277.78,276.58,227.02,289.98,279.89,297.58,307.51,317.81,327.35,341.80,320.19,302.52,299.63,287.92,306.91,338.96,339.25,315.09,287.88,320.00
2020-04-28 22:18:40.774000,L8,219.10,234.03,258.82,260.18,251.40,230.28,,265.77,260.36,281.11,289.70,294.46,307.74,310.59,301.15,285.76,277.68,258.63,275.92,312.43,322.37,200.74,259.02,299.12
2020-05-07 22:12:24.481000,L8,325.55,227.70,261.68,262.97,252.66,237.06,,269.68,259.46,282.47,295.32,292.68,308.04,315.22,304.34,285.53,272.00,253.49,268.99,315.10,324.44,191.47,258.92,290.54
2020-05-14 22:18:36.665000,L8,207.59,219.58,255.31,263.14,251.34,234.01,,,,279.24,266.90,268.16,280.52,304.80,301.59,285.22,217.68,221.59,253.56,306.71,320.20,172.99,252.05,265.93
2020-05-30 22:18:40.755000,L8,344.16,309.57,293.18,294.99,288.33,282.57,234.36,301.60,294.90,303.84,319.17,323.74,332.16,339.03,329.70,312.06,306.29,301.34,311.12,350.72,356.85,341.27,292.96,333.01
2020-06-08 22:12:35.900000,L8,218.29,233.06,260.88,264.32,253.83,241.62,,,261.01,282.60,290.53,299.02,302.83,313.38,304.03,288.64,275.39,263.19,275.07,313.91,326.35,223.60,259.25,299.01
2020-07-01 22:18:58.788000,L8,226.09,235.99,264.14,267.99,258.75,244.44,,276.70,263.85,283.32,292.74,300.79,310.30,314.25,308.46,293.68,279.69,259.62,274.03,322.53,327.38,218.81,260.15,293.36
2020-07-10 22:12:51.600000,L8,,,,,,,,271.00,264.91,287.55,299.25,310.26,316.19,322.80,312.92,295.58,285.43,269.84,293.52,332.25,335.44,248.79,274.70,314.48
2020-07-17 22:19:04.802000,L8,344.74,293.94,287.08,290.75,279.90,271.31,243.28,298.97,286.27,299.87,315.11,324.87,326.17,328.96,326.83,306.33,296.11,289.77,305.27,346.97,352.29,336.66,289.87,330.12
2020-07-26 22:12:56.525000,L8,343.43,306.59,294.63,292.32,278.27,270.02,236.35,300.99,285.41,306.42,319.33,329.27,337.21,360.53,336.41,312.58,304.23,300.61,311.17,356.34,384.20,390.19,305.09,333.78
2020-08-11 22:12:59.530000,L8,213.24,246.12,259.34,262.16,251.57,238.08,,270.68,260.39,281.35,288.39,300.01,306.14,313.52,302.93,287.10,278.47,263.37,274.17,317.91,323.82,210.63,261.95,299.38
2020-08-27 22:13:08.244000,L8,,,,,,,,,,270.19,268.86,287.10,296.70,310.56,302.22,283.57,277.64,264.87,284.36,325.44,328.53,233.00,268.31,304.44
2020-09-19 22:19:27.846000,L8,343.21,295.02,283.79,282.41,273.16,265.17,230.59,304.31,311.34,316.13,332.38,334.94,336.55,337.03,327.98,309.58,307.56,292.91,314.22,350.41,371.38,381.17,290.77,329.90
2020-10-14 22:13:20.968000,L8,352.61,305.52,301.76,276.74,276.68,265.82,247.80,297.43,299.05,304.94,334.61,328.15,335.06,337.19,328.24,301.48,307.41,304.16,317.47,366.52,383.97,376.89,298.61,365.52
2020-10-21 22:19:31.713000,L8,334.96,291.97,295.07,273.51,266.69,256.54,231.40,291.48,278.68,300.62,317.91,323.71,332.77,351.76,334.67,307.95,302.56,290.36,376.90,406.29,392.06,392.49,297.15,345.26
2020-12-24 22:19:30.619000,L8,338.89,317.23,305.30,307.25,314.30,334.07,334.24,320.63,322.11,319.20,339.45,325.93,362.36,365.77,335.76,341.38,349.70,360.80,375.89,407.69,397.95,402.19,323.20,375.68
2021-02-03 22:13:08.109000,L8,336.88,299.11,299.38,305.29,306.40,302.38,303.15,303.84,290.32,304.22,314.77,319.16,327.22,327.89,315.40,303.02,301.85,293.68,310.32,342.10,350.69,311.79,301.04,347.55
2021-02-10 22:19:17.410000,L8,343.66,332.71,322.58,321.38,346.66,346.26,342.51,414.72,403.43,352.34,345.38,350.93,365.39,346.60,343.63,323.35,344.90,352.77,370.12,372.58,375.63,373.72,377.78,364.10
2021-03-07 22:12:56.281000,L8,206.48,231.22,253.41,249.73,244.51,221.39,,245.48,257.46,274.85,279.10,269.52,276.59,289.55,280.19,186.96,183.96,,,,,,237.10,275.67
2021-04-15 22:18:52.705000,L8,315.90,241.65,259.29,261.15,247.62,184.77,,,,188.47,293.19,303.84,271.27,306.83,292.58,268.19,209.99,268.76,282.59,311.27,250.99,,,
2021-04-24 22:12:37.250000,L8,211.11,217.30,254.54,252.90,248.52,231.58,,257.53,252.27,274.59,287.66,291.85,301.86,310.15,299.85,283.86,265.32,253.97,267.50,311.62,318.45,208.56,259.91,287.32
2021-06-02 22:18:57.116000,L8,327.54,269.65,267.83,267.25,256.14,246.86,200.51,277.37,262.92,284.69,292.32,304.68,311.10,317.98,308.15,292.73,283.66,264.60,289.41,325.28,330.01,232.66,268.86,308.19
2021-06-27 22:12:54.060000,L8,,,,,,,,,,,,258.11,288.75,286.93,298.50,283.70,246.98,253.24,268.80,313.28,283.73,185.81,,
2021-07-13 22:12:55.390000,L8,380.73,371.80,370.18,379.57,405.99,425.64,467.79,434.58,399.62,391.09,385.59,400.62,398.09,382.30,371.69,375.18,413.51,418.99,427.64,433.97,458.60,446.06,471.26,543.47
2021-08-14 22:13:09.539000,L8,341.10,296.65,294.81,294.33,285.83,288.12,245.85,297.83,285.63,304.08,322.62,329.60,336.97,355.90,331.21,310.83,305.61,298.04,317.76,392.78,396.70,390.83,295.40,375.13
2021-08-30 22:13:14.099000,L8,343.96,301.64,298.36,303.43,298.47,290.79,230.33,299.95,286.68,304.69,325.22,330.87,338.04,354.19,332.18,315.35,303.95,296.37,321.57,403.64,402.04,394.10,304.69,368.45
2021-10-01 22:13:22.595000,L8,382.09,378.60,383.62,391.03,398.80,382.87,386.40,368.56,382.66,342.85,356.82,370.45,368.44,379.00,354.84,337.77,402.01,403.56,426.98,422.93,415.81,424.09,419.24,493.53
2021-11-02 22:13:26.046000,L8,361.69,357.53,364.50,359.71,373.80,382.38,337.31,378.33,375.71,384.08,434.28,363.22,369.29,397.23,360.46,409.79,415.06,363.88,383.91,426.13,427.12,417.92,371.16,388.89
2021-11-06 22:14:00.001000,L9,358.24,348.86,354.54,347.37,349.61,345.87,299.94,308.73,304.91,317.55,325.64,333.50,340.38,340.03,331.10,311.37,314.46,309.06,322.82,354.82,371.46,332.24,310.76,335.21
2021-11-18 22:13:20.648000,L8,363.39,357.72,350.40,362.73,378.46,375.31,420.29,390.37,327.42,336.02,330.72,351.64,342.22,342.32,334.25,347.60,347.75,354.02,327.15,417.86,422.55,374.58,316.69,336.73
2021-12-20 22:13:20.111000,L8,349.99,342.72,331.58,336.90,354.55,357.38,358.86,354.29,365.36,372.07,360.52,345.40,351.87,345.72,336.75,344.23,350.74,340.42,319.80,381.44,392.97,401.96,376.26,389.70
2022-01-20 22:19:27.426000,L9,342.62,335.05,329.10,337.15,345.73,351.53,351.10,352.03,343.30,346.94,343.23,349.10,342.81,347.32,341.12,347.70,351.27,366.06,374.59,393.47,395.13,392.07,388.31,347.42
2022-01-21 22:13:11.780000,L8,327.82,285.69,292.29,292.54,288.41,247.60,247.88,311.79,307.49,311.06,308.04,315.36,323.72,325.96,311.22,296.02,297.25,285.93,307.52,336.86,338.24,261.91,294.36,318.93
2022-01-28 22:19:19.852000,L8,327.99,288.46,293.22,293.98,290.05,303.56,303.95,312.35,307.30,310.94,308.32,315.59,323.35,325.22,312.63,299.54,300.12,290.44,306.04,334.53,337.32,301.36,289.79,319.12
2022-01-29 22:13:17.402000,L9,336.76,313.19,309.83,307.99,309.47,327.35,321.58,321.91,329.05,325.86,345.08,347.38,336.21,341.87,341.78,339.84,345.26,347.29,356.54,378.40,374.39,366.49,323.56,338.95
2022-02-13 22:19:16.656000,L8,356.88,344.88,341.34,340.77,345.80,416.79,384.09,418.37,395.74,417.28,419.86,411.08,400.76,358.84,367.98,365.18,372.58,370.23,392.01,434.97,464.79,467.11,415.89,442.52
2022-03-01 22:19:12.676000,L8,342.49,331.64,318.54,324.79,327.89,346.43,329.20,318.53,323.26,321.38,339.64,343.76,347.80,346.11,333.05,331.17,334.59,340.71,338.03,362.70,365.22,340.41,315.35,335.29
2022-03-02 22:13:01.886000,L9,332.66,314.41,302.65,284.17,294.94,292.48,254.37,294.09,291.02,303.79,318.20,333.35,337.96,334.47,321.57,321.61,316.41,301.15,320.67,348.74,349.27,303.44,299.16,328.38
2022-03-09 22:19:13.418000,L9,333.87,284.75,282.03,281.05,291.59,284.38,220.68,285.51,278.22,294.61,306.82,313.65,322.29,324.93,313.95,306.34,300.62,288.37,305.97,336.56,339.41,262.34,289.45,321.77
2022-03-25 22:19:08.620000,L9,336.32,290.10,280.37,279.99,286.27,283.07,276.21,291.22,281.77,298.93,309.03,318.86,326.04,328.96,319.56,306.96,297.16,290.28,308.40,341.57,342.64,335.52,291.00,325.89
2022-03-26 22:12:47.702000,L8,336.86,293.81,283.24,282.85,283.88,285.02,271.74,295.39,282.71,304.48,310.11,321.85,328.26,331.65,320.94,309.64,298.41,293.29,309.44,343.83,345.56,319.67,295.37,326.35
2022-04-02 22:18:55.660000,L8,352.01,342.19,334.90,338.53,353.96,398.86,376.53,461.40,404.79,365.90,405.83,369.20,385.93,362.29,356.68,369.02,361.55,375.40,353.94,423.36,385.25,382.62,351.63,384.28
2022-04-03 22:12:57.221000,L9,203.62,233.93,260.60,236.78,254.25,230.20,,,,,,,,,,,,273.93,292.26,318.88,319.87,237.60,275.52,310.32
2022-05-04 22:19:01.861000,L8,218.15,233.85,262.02,265.24,254.91,241.93,,,261.05,281.98,291.14,300.82,309.33,314.10,303.05,278.40,279.66,261.12,276.87,322.06,325.78,209.26,265.60,301.06
2022-05-05 22:12:42.986000,L9,341.90,304.41,283.58,289.73,282.11,289.80,224.89,303.41,297.82,307.79,319.06,329.73,335.37,340.57,325.68,313.13,304.93,297.22,311.91,348.83,355.26,334.89,304.83,334.28
2022-05-21 22:12:31.466000,L9,226.40,244.07,265.39,266.63,257.31,245.96,,272.20,264.51,284.81,295.87,306.46,314.48,319.57,308.37,291.11,288.15,273.72,290.45,327.92,329.33,238.88,275.64,309.59
2022-06-05 22:19:15.487000,L8,354.53,307.57,293.11,297.00,282.39,285.47,243.28,304.99,293.43,308.69,330.99,334.91,337.61,345.31,333.66,318.37,311.80,307.62,315.67,422.27,421.37,417.17,311.77,339.31
2022-06-14 22:13:11.037000,L8,,,,,,,,,,,217.58,295.45,307.84,316.41,305.03,280.47,262.36,252.27,250.91,320.87,325.00,201.09,221.18,295.01
2022-06-21 22:19:24.805000,L8,226.34,237.99,265.57,266.95,261.66,253.63,,,253.22,280.72,288.48,301.63,309.09,314.43,305.64,287.88,285.04,260.13,282.73,322.34,329.05,206.54,263.55,304.06
2022-06-22 22:12:50.587000,L9,230.43,243.53,268.74,270.72,263.05,254.33,,277.54,260.39,287.28,295.19,304.84,311.36,318.98,310.45,289.55,288.73,264.49,287.28,324.76,331.34,210.26,270.33,313.00
2022-06-29 22:19:04.324000,L9,226.53,236.82,262.96,266.16,258.45,252.28,,,,278.23,210.11,299.52,308.88,317.88,305.91,287.11,282.47,262.11,280.95,321.40,327.89,207.94,266.53,304.13
2022-07-15 22:19:00.523000,L9,353.16,299.26,286.45,293.23,293.48,279.96,243.31,300.56,291.00,309.07,328.49,336.89,335.44,345.00,327.97,315.13,315.32,310.01,311.41,363.36,387.87,379.56,360.52,348.70
2022-07-16 22:13:14.888000,L8,347.40,291.44,283.39,290.28,283.34,274.64,232.27,297.80,287.74,303.06,316.63,324.51,330.44,339.56,326.83,310.20,303.37,303.43,312.03,397.14,397.04,395.40,299.57,333.59
