dates,satname,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0003,nzd0303-0004,nzd0303-0005,nzd0303-0006,nzd0303-0007,nzd0303-0008,nzd0303-0009,nzd0303-0010,nzd0303-0011,nzd0303-0012,nzd0303-0013,nzd0303-0014,nzd0303-0015,nzd0303-0016,nzd0303-0017,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0040,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0048,nzd0303-0049,nzd0303-0050,nzd0303-0051,nzd0303-0052,nzd0303-0053,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0066,nzd0303-0067,nzd0303-0068,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0076,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0081,nzd0303-0082,nzd0303-0083,nzd0303-0084,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0089,nzd0303-0090,nzd0303-0091,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0095,nzd0303-0096,nzd0303-0097,nzd0303-0098,nzd0303-0099,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0107,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0111,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0121,nzd0303-0122,nzd0303-0123,nzd0303-0124,nzd0303-0125,nzd0303-0126,nzd0303-0127,nzd0303-0128,nzd0303-0129,nzd0303-0130,nzd0303-0131,nzd0303-0132,nzd0303-0133,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0150,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0155,nzd0303-0156,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0168,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0179,nzd0303-0157,nzd0303-0158,nzd0303-0159,nzd0303-0180,nzd0303-0181
2018-04-18 21:59:55.573000,L8,,,,,,329.16,347.14,327.71,280.64,263.41,262.16,237.70,290.83,279.86,309.56,371.70,398.55,374.20,407.01,399.99,402.63,385.42,364.30,249.32,,,,,,,339.64,367.00,382.65,406.02,386.92,394.50,,,,,,,,,,282.43,391.28,382.21,427.08,432.20,439.93,443.12,414.24,420.05,407.46,425.04,399.52,399.44,399.23,412.07,417.29,417.13,404.29,403.76,410.31,390.41,425.58,422.35,413.87,432.31,439.15,439.52,430.73,420.55,391.53,338.33,228.17,,209.93,264.17,420.01,441.46,437.85,428.21,426.81,389.75,383.32,357.20,358.96,309.18,308.94,350.22,409.11,432.09,448.78,449.85,442.97,445.68,433.71,410.20,408.70,430.80,443.90,460.05,443.46,364.00,318.84,330.19,260.63,393.65,386.71,413.90,356.98,336.74,303.22,363.61,491.30,486.49,272.17,342.32,450.07,372.95,420.59,423.19,388.87,418.64,417.87,414.14,413.59,417.73,428.30,423.53,399.43,385.09,368.94,404.35,406.37,300.65,178.92,180.47,,,,,,,252.38,349.61,334.20,208.22,223.72,,242.55,264.24,279.80,269.61,,347.17,388.43,385.25,380.63,387.49,377.90,380.02,403.38,421.15,443.92,446.13,456.22,386.07,,,,,,,,,380.58,369.27,,
2018-05-27 22:05:40.687000,L8,399.94,417.97,422.36,420.78,420.26,419.99,413.94,420.63,427.29,427.28,421.82,421.79,418.98,413.37,345.63,379.65,402.65,409.88,419.21,413.85,412.38,410.79,411.75,420.78,426.10,425.51,427.01,425.87,429.30,430.82,444.18,450.72,446.73,449.98,447.63,444.87,441.89,443.66,448.34,430.44,432.81,429.79,436.47,433.35,423.24,435.96,434.54,433.19,446.91,447.49,449.08,460.34,451.29,455.97,465.08,460.50,456.00,454.11,451.05,482.13,497.04,494.21,496.33,486.78,469.15,478.35,479.09,471.92,479.35,475.56,484.09,470.42,464.81,497.48,485.24,481.86,470.68,468.86,480.50,466.78,497.19,496.61,485.95,490.64,487.17,480.31,486.17,478.63,474.01,493.30,,484.82,477.96,480.13,488.14,495.81,505.26,506.16,508.20,504.89,477.63,481.60,481.38,495.88,494.74,500.25,492.90,501.74,508.92,495.34,500.35,480.17,490.72,509.85,508.66,500.86,492.48,488.98,473.49,468.75,471.62,457.65,488.05,524.39,494.48,484.16,483.18,486.06,475.89,484.92,477.17,435.81,430.41,431.36,434.25,425.84,431.40,429.56,430.01,422.39,421.10,404.77,423.28,459.80,502.64,501.52,506.39,520.95,515.93,,,,487.71,484.16,172.63,189.33,248.18,277.29,271.36,270.46,273.85,270.28,272.70,269.24,240.24,221.83,214.61,517.30,516.44,504.67,516.37,533.21,534.28,275.98,298.62,309.40,353.95,257.06,277.27,270.39,447.18,534.04
2018-06-21 21:59:37.175000,L8,334.57,376.61,397.29,311.70,343.33,388.13,411.40,413.59,416.29,414.24,405.38,402.91,410.11,385.12,388.18,375.39,377.56,366.55,397.84,367.01,388.44,392.79,384.70,345.04,375.19,376.82,410.00,411.69,415.00,407.51,422.72,426.43,429.11,425.09,423.47,433.67,417.94,306.52,297.49,337.12,379.82,384.23,400.19,381.89,392.00,422.39,416.48,384.45,410.48,420.76,430.11,425.39,424.08,442.91,435.55,448.15,442.50,434.74,429.41,440.52,441.39,439.41,432.70,439.01,439.02,440.13,444.00,445.28,456.24,447.74,451.55,450.94,444.03,446.21,437.22,417.63,404.18,423.89,418.20,443.62,421.03,437.36,438.62,435.60,428.10,414.88,416.09,409.37,409.16,419.79,445.47,416.19,425.29,449.99,447.64,461.70,461.15,458.16,455.08,427.56,420.12,436.32,451.06,455.90,462.71,453.29,436.09,449.72,456.06,468.94,462.72,408.67,403.78,440.18,475.10,484.06,474.15,424.10,395.95,399.28,414.05,343.76,364.93,411.31,309.89,266.01,430.69,413.71,429.45,395.83,361.16,399.08,309.76,375.19,394.03,412.85,434.37,417.88,406.40,371.10,400.38,332.25,333.70,368.92,337.25,392.60,387.54,347.09,330.50,,315.90,285.20,250.85,,,,,,,,,,,,,405.35,424.92,442.37,243.10,448.29,483.68,456.64,500.01,381.68,468.57,479.03,440.11,,,,,
2018-06-28 22:05:52.179000,L8,,,,,192.78,349.80,337.01,330.78,323.87,324.45,327.40,343.21,298.26,332.34,299.46,319.11,262.21,214.31,,304.71,362.81,344.93,330.66,348.83,363.96,366.60,349.06,370.34,377.23,375.80,391.66,424.22,415.19,420.41,409.84,420.82,393.90,,,,,,223.46,247.16,242.90,319.83,349.75,365.72,368.96,401.55,406.52,406.87,389.60,353.33,398.59,424.20,402.91,396.13,394.55,399.26,413.18,400.12,390.96,386.27,396.38,353.07,402.49,411.08,435.46,418.30,426.95,423.67,408.44,414.00,417.08,412.25,367.33,295.37,377.46,259.94,238.25,356.72,391.21,354.58,371.05,308.45,224.33,343.15,357.06,289.58,301.17,338.58,373.51,404.81,412.53,426.93,428.68,426.41,342.59,378.48,388.58,414.71,424.01,440.37,330.23,372.06,381.80,373.56,367.16,439.87,387.83,433.76,418.19,459.56,457.00,458.77,469.39,396.80,394.25,391.50,426.03,333.49,383.07,384.02,357.29,374.22,383.68,394.03,390.50,403.96,393.24,,289.34,225.79,376.89,390.37,387.36,377.67,378.26,377.92,393.95,369.63,388.19,353.21,325.61,232.76,235.27,389.07,366.11,357.40,306.58,,356.45,346.79,291.88,236.77,,,,,,343.61,351.19,351.05,373.21,389.85,405.22,417.50,434.54,377.07,413.93,406.08,446.68,417.26,412.85,391.57,,,,,,
2018-08-24 22:00:09.684000,L8,418.21,420.22,427.62,424.62,437.25,443.34,442.74,442.76,448.28,440.64,431.72,427.51,428.13,424.56,420.42,422.60,427.94,428.15,418.72,421.52,421.49,424.18,426.99,437.01,435.01,427.41,434.94,434.23,440.34,440.45,449.78,451.29,451.01,451.83,456.78,458.20,460.76,463.06,460.25,436.53,449.12,446.91,439.36,451.86,454.08,442.73,442.46,444.41,453.75,453.66,454.82,467.62,466.07,459.80,459.50,475.77,465.99,466.80,463.98,462.68,475.68,476.40,466.83,464.41,466.27,478.48,478.76,477.10,480.27,487.68,497.91,497.85,488.75,484.12,483.06,486.03,497.91,503.17,493.44,502.21,489.61,501.70,502.57,494.33,503.11,500.70,499.89,484.19,480.24,497.94,492.54,487.55,494.71,510.48,504.76,504.68,501.39,500.55,508.40,497.43,495.04,491.84,493.01,516.11,511.12,512.10,510.80,502.45,501.68,499.86,498.90,496.27,503.44,507.17,512.82,512.77,517.90,530.42,524.12,514.73,479.17,476.09,507.18,536.80,504.91,491.36,497.94,488.53,478.73,484.99,491.06,482.29,499.00,520.73,534.97,527.25,516.12,509.32,527.23,529.42,534.74,539.36,527.02,517.50,511.63,511.22,515.70,507.81,510.71,522.34,521.32,528.26,,525.23,503.46,493.42,521.74,445.38,442.88,442.20,443.04,442.32,470.51,508.05,532.97,222.43,217.48,212.15,228.34,287.85,335.54,346.43,310.58,273.65,298.87,309.13,354.62,479.39,466.78,450.78,433.35,532.83
2018-08-31 22:06:23.199000,L8,374.51,404.25,418.92,404.94,422.25,429.67,430.51,431.86,429.37,433.48,425.82,419.60,425.93,418.46,415.45,383.29,418.70,417.62,416.84,410.58,417.17,412.26,415.78,441.38,429.82,421.70,426.76,433.85,434.30,435.89,445.11,449.06,453.75,449.60,452.01,456.75,447.49,435.13,347.90,382.66,421.28,422.40,433.34,431.93,431.94,437.51,434.39,423.76,444.73,445.72,451.84,453.43,451.85,455.03,454.62,467.51,457.65,450.00,451.00,452.70,450.01,454.67,451.95,452.10,461.38,464.18,462.39,459.32,462.73,477.66,467.50,469.59,462.07,462.60,465.17,464.46,462.44,464.12,460.98,462.69,458.56,455.75,455.31,452.52,458.31,448.28,465.22,456.00,462.55,462.14,463.51,471.64,468.86,470.54,478.30,486.40,486.52,480.97,485.26,459.05,442.41,459.73,476.36,488.63,484.68,482.30,483.12,479.52,492.43,494.81,491.88,491.81,486.11,501.46,510.86,508.23,512.96,507.87,497.42,486.89,474.29,449.13,453.20,462.45,459.88,460.25,460.84,458.69,461.01,460.14,462.75,464.04,473.77,475.46,479.58,472.48,477.05,475.06,469.33,464.66,479.54,443.65,454.42,447.90,447.01,437.92,460.23,462.05,473.52,474.11,465.46,460.54,441.16,438.57,439.14,440.52,431.24,420.61,273.19,432.82,415.54,428.04,443.19,433.20,439.30,454.30,471.84,477.27,492.92,496.98,497.87,494.01,495.20,496.86,494.69,493.63,491.45,427.81,422.10,419.04,,
2018-09-09 22:00:15.248000,L8,370.82,390.09,417.79,395.92,414.93,418.67,415.91,418.80,423.40,420.87,413.39,402.07,412.38,409.45,408.13,379.96,411.58,406.73,408.81,394.59,404.48,391.49,389.07,410.43,408.92,415.70,418.49,427.97,431.84,438.69,449.28,452.99,450.38,443.12,446.66,450.45,439.92,402.75,322.80,368.59,409.32,417.22,427.76,417.10,423.82,429.70,425.70,396.54,434.51,440.53,444.15,444.82,441.80,452.89,449.94,453.72,447.15,447.90,455.61,451.51,455.35,465.43,463.13,466.04,465.63,470.13,478.46,482.00,494.97,474.73,475.71,475.63,476.44,479.98,476.95,477.80,464.90,461.25,457.95,459.89,453.00,461.96,451.77,455.03,447.09,468.58,478.58,480.17,477.63,482.50,485.84,484.80,493.25,487.72,486.20,486.47,487.89,495.02,489.46,445.18,436.49,444.52,464.58,484.62,491.27,477.41,492.36,496.94,503.83,502.66,495.01,499.07,497.72,501.35,504.86,511.52,506.96,513.15,507.84,504.43,486.61,521.57,512.67,527.65,481.36,495.66,482.00,469.93,478.36,490.92,476.45,489.89,481.75,473.72,469.08,464.92,505.73,493.13,475.36,476.89,448.35,434.91,433.70,438.16,436.39,428.39,449.97,451.76,450.59,452.86,446.87,435.21,421.38,411.22,433.18,430.83,424.18,416.18,431.36,398.07,386.80,394.49,275.36,395.46,413.82,432.93,443.49,453.41,467.36,446.51,460.06,480.94,478.16,486.32,500.81,477.74,457.15,268.49,411.15,410.19,,
2018-09-25 22:00:20.737000,L8,394.49,414.29,420.59,413.12,427.47,423.99,421.61,424.14,426.89,428.55,423.91,417.07,414.77,404.54,403.64,396.84,407.46,409.14,406.72,399.09,407.73,410.72,404.25,408.07,403.84,408.35,419.79,426.35,428.89,430.99,433.04,435.35,440.62,441.16,437.59,444.41,446.44,441.71,412.06,429.04,430.48,453.57,431.15,422.35,423.95,427.23,422.83,426.02,428.85,437.32,441.52,456.26,455.25,451.71,448.52,459.57,457.00,449.90,447.55,454.43,461.73,466.69,467.80,455.57,455.70,462.71,467.86,468.03,471.20,474.10,470.27,468.09,470.46,474.83,472.24,478.91,479.89,469.16,468.99,471.20,492.27,486.18,490.44,483.05,478.87,468.45,473.39,468.75,470.30,471.47,473.65,467.10,460.68,461.26,476.25,480.66,487.07,482.86,485.19,481.92,482.44,483.19,493.74,501.98,494.16,489.34,482.84,490.34,496.05,484.72,490.82,495.26,499.75,500.11,520.18,509.44,502.70,508.69,507.94,499.15,486.38,493.69,487.56,495.44,488.74,478.81,479.17,477.33,473.10,483.27,484.75,472.53,477.63,490.71,496.28,498.45,509.67,528.62,,527.66,532.33,526.85,511.33,486.63,481.01,498.64,507.19,499.91,510.07,487.40,473.31,468.69,443.37,441.01,170.63,192.36,234.76,273.65,271.70,274.83,272.17,272.43,266.80,268.70,239.97,219.88,215.52,212.53,228.39,536.18,515.10,504.51,504.12,515.79,518.28,514.09,509.04,263.37,267.70,268.18,470.85,
2018-10-02 22:06:35.159000,L8,307.97,393.17,412.35,389.95,414.48,415.27,389.64,391.59,391.92,385.81,357.26,372.32,333.87,354.74,319.28,333.72,334.16,366.08,346.27,365.79,407.86,407.20,405.30,415.71,410.90,414.22,419.50,429.30,460.67,421.99,446.01,488.62,452.40,445.79,449.97,449.14,438.70,412.41,352.76,373.69,413.31,429.81,419.69,494.16,407.36,499.38,409.51,298.99,465.41,425.42,280.58,418.02,500.81,399.00,451.51,455.09,453.45,450.27,453.28,454.55,456.25,456.72,450.40,452.00,457.93,452.07,450.02,453.58,451.56,450.42,453.31,187.00,328.26,348.66,244.60,229.81,459.29,462.76,454.87,463.53,502.38,494.49,457.12,446.55,457.16,437.20,462.72,451.52,437.37,473.14,349.92,487.08,425.76,,,,,,427.85,445.33,453.64,448.96,476.22,484.73,474.61,462.13,462.24,463.03,490.36,501.79,483.23,490.54,477.36,502.58,500.58,503.66,507.60,503.41,499.39,481.23,470.08,413.41,439.36,449.28,451.56,465.78,526.63,483.64,445.75,450.72,450.53,445.78,445.65,452.93,462.51,453.95,457.15,472.32,469.64,377.85,450.65,431.13,431.88,430.57,428.89,412.69,439.25,425.18,413.62,440.54,438.05,421.11,411.96,408.97,406.22,372.60,,360.68,265.05,397.47,397.99,399.26,397.31,403.39,421.22,435.15,440.31,468.07,404.44,394.22,,,432.17,431.32,527.77,491.51,204.39,,,,186.14,
2018-10-18 22:06:41.631000,L8,382.75,411.69,420.67,411.12,418.78,424.92,423.99,425.34,428.98,431.79,427.41,422.06,420.98,413.49,412.71,388.86,414.21,417.42,420.52,416.77,420.31,416.43,414.56,422.50,422.94,418.13,422.90,434.94,437.28,437.02,442.63,449.63,449.30,450.87,452.99,456.10,448.94,433.97,347.93,392.44,429.17,431.04,434.77,432.52,432.87,440.58,436.22,426.31,446.26,447.90,454.99,455.95,455.60,458.54,460.03,468.93,460.75,455.77,458.20,464.12,464.35,466.39,465.50,462.20,466.46,468.53,470.17,472.06,469.47,471.75,486.17,473.40,464.44,466.97,470.12,478.52,464.17,468.37,462.98,471.24,462.94,460.37,469.28,475.34,470.36,469.98,472.28,466.57,470.36,469.98,471.31,476.12,475.45,479.83,486.78,489.76,492.09,489.65,491.44,464.06,446.98,465.58,490.47,495.89,496.60,494.85,493.00,493.19,499.14,503.18,500.21,497.44,503.70,500.01,512.31,510.14,511.82,509.79,505.50,495.08,485.54,444.61,452.56,461.29,464.86,466.21,460.75,459.14,458.49,461.49,459.65,466.92,464.72,472.92,477.16,470.74,471.12,461.51,464.07,458.37,448.48,445.01,442.97,452.66,443.59,444.97,457.94,461.10,467.28,468.31,454.45,439.65,423.51,433.01,436.62,438.04,424.94,428.73,263.57,429.84,410.42,414.27,412.90,423.31,436.36,452.57,464.34,207.94,493.30,493.30,497.53,498.14,500.48,495.85,497.72,499.86,488.27,432.94,444.17,435.20,,
2018-11-03 22:06:45.335000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.06,251.32,416.83,423.72,441.16,430.63,442.57,398.47,300.14,317.10,349.79,388.20,390.14,425.91,335.93,353.99,408.46,408.78,393.60,423.22,428.16,427.17,429.83,,,,,,,,,,,,,,,,,,,,291.49,415.36,445.25,451.46,461.90,450.85,444.36,430.09,448.44,441.98,444.36,439.81,440.99,441.31,432.10,427.18,404.12,399.03,420.53,424.33,425.43,418.05,439.26,435.40,466.69,467.70,286.59,294.40,305.72,185.03,450.27,469.20,465.05,472.59,471.33,477.05,487.62,463.81,474.07,468.42,470.84,479.16,493.04,505.85,504.50,507.81,503.47,500.87,482.46,474.75,437.00,444.77,462.47,452.46,455.17,450.20,451.89,453.04,446.66,446.88,446.20,450.23,454.54,458.46,454.47,455.68,446.27,450.13,437.55,436.34,425.43,430.83,442.35,430.38,409.74,435.88,442.35,423.85,442.68,436.12,424.28,413.29,410.35,421.71,421.61,404.76,405.42,401.59,390.35,395.34,280.96,394.61,411.12,415.75,429.41,448.17,457.10,475.68,465.63,458.39,472.84,480.57,465.19,474.99,476.43,452.44,409.51,407.10,402.99,,
2018-11-12 22:00:35.361000,L8,,371.58,258.25,377.17,399.12,405.32,374.78,375.21,354.96,333.37,287.28,314.66,302.75,218.12,,,,,,,,,,,,,,,,,,,,,,,204.80,292.76,336.35,373.13,410.86,418.65,391.53,383.98,408.85,390.23,391.20,423.54,349.40,430.76,449.09,368.15,439.28,443.01,435.83,422.59,427.82,331.81,377.66,324.07,281.73,445.57,403.06,447.05,457.52,445.15,453.68,456.11,464.51,459.96,461.70,455.36,453.82,424.63,439.64,447.32,441.03,450.50,433.30,462.46,449.38,447.76,446.82,445.16,441.40,434.70,437.66,432.72,430.04,431.08,435.91,443.25,444.66,467.40,456.07,475.05,485.74,473.20,481.65,444.90,432.76,450.59,471.16,484.61,484.35,483.30,481.39,478.38,499.98,482.10,495.25,464.10,469.41,492.32,502.95,504.10,506.13,501.01,480.74,470.45,461.47,389.11,427.34,441.34,448.51,443.63,452.21,448.43,446.22,444.64,447.35,442.29,439.97,448.56,454.28,450.07,452.07,443.72,445.13,434.94,433.51,422.53,428.31,436.06,429.93,414.23,435.39,437.82,425.17,439.99,439.33,422.86,412.16,408.57,416.44,424.33,407.29,409.19,278.33,393.29,395.12,398.36,269.49,401.59,413.69,434.78,445.94,459.70,241.86,465.14,461.39,468.95,480.16,469.18,300.79,477.27,448.78,274.05,409.21,410.98,,
2018-12-14 22:00:31.254000,L8,400.43,410.58,416.40,413.18,417.62,424.45,420.23,423.36,424.78,424.98,422.02,418.22,416.92,413.78,409.01,390.50,408.57,412.12,414.71,411.05,412.95,411.64,408.41,416.51,414.28,416.42,418.80,425.10,429.43,431.05,436.47,440.85,440.86,440.02,441.60,448.63,440.25,438.94,342.58,387.40,429.38,427.88,430.68,427.36,426.64,431.49,430.16,418.35,445.28,445.51,449.41,456.32,452.85,457.06,454.65,468.12,460.23,454.31,455.48,457.65,463.16,460.46,459.57,458.68,460.26,465.13,467.55,474.12,475.14,476.93,478.64,477.67,473.98,476.38,473.20,478.65,475.44,477.63,478.31,475.73,467.64,468.68,472.76,470.36,466.05,465.81,463.55,465.46,467.95,469.46,468.60,470.78,473.63,476.12,490.12,494.85,493.22,489.13,485.82,473.42,447.41,469.91,482.95,493.95,488.45,490.76,492.60,494.74,505.16,503.17,502.10,505.03,505.68,497.67,506.96,507.49,511.27,503.90,511.68,490.76,488.39,445.17,459.86,473.28,470.70,469.36,460.47,459.50,468.15,465.48,465.08,474.01,470.54,498.33,507.56,513.81,514.41,510.93,510.81,507.68,500.67,495.68,483.07,478.40,479.10,471.10,486.03,492.53,490.68,489.29,490.19,496.10,434.13,442.17,451.79,465.70,230.30,434.43,441.00,444.48,448.64,462.30,431.06,456.64,481.50,500.94,501.92,497.88,229.40,519.49,511.98,507.62,500.88,493.50,504.84,512.44,500.16,446.66,440.66,437.57,,
2018-12-21 22:06:42.603000,L8,410.55,416.92,421.69,419.85,423.37,430.85,423.58,425.16,424.39,429.32,424.47,423.02,424.40,423.38,419.03,408.95,415.67,421.35,418.05,419.07,418.24,412.81,413.83,419.83,423.27,419.27,424.07,428.46,427.05,434.06,446.13,447.68,449.76,451.92,454.89,457.54,457.19,453.90,452.26,450.16,444.25,438.96,436.38,434.15,433.04,436.56,434.95,437.07,446.08,450.40,451.47,456.72,459.30,461.89,463.04,468.91,466.02,464.53,469.05,470.15,470.93,473.11,471.15,468.25,477.46,479.39,482.99,483.31,483.30,485.93,483.79,488.12,483.45,488.33,491.70,485.51,491.71,492.31,486.52,487.05,489.30,488.09,485.52,479.36,479.97,486.64,482.92,485.77,488.70,488.94,493.36,496.63,501.90,503.58,504.78,,507.91,493.98,520.76,511.01,510.79,507.25,519.07,517.48,507.73,510.61,503.64,505.35,506.39,508.73,507.12,516.71,508.65,516.46,517.63,520.33,532.97,531.32,526.21,512.18,488.72,509.98,508.63,512.57,512.75,501.66,502.28,502.05,496.94,481.62,497.52,539.67,,,,,,,532.09,520.18,512.11,502.35,496.50,500.07,496.41,503.58,509.61,510.80,502.08,503.25,505.46,517.96,504.20,493.03,490.97,480.97,469.54,449.83,449.98,453.14,467.01,468.73,505.10,518.75,520.79,520.51,525.90,534.63,220.51,279.89,528.09,511.26,509.34,276.81,296.61,524.87,520.53,454.42,452.85,449.01,531.80,
2019-01-22 22:06:38.169000,L8,404.09,412.71,419.54,422.64,422.90,422.72,418.74,418.56,419.73,423.36,428.46,427.61,420.28,413.98,412.51,416.24,416.81,418.04,414.90,411.87,417.90,422.64,414.46,421.89,416.71,419.52,427.53,429.78,433.04,437.59,435.15,441.50,450.13,450.55,447.81,449.70,442.87,443.96,447.21,449.59,438.62,433.93,437.74,437.93,434.39,432.67,429.85,427.56,442.77,447.14,457.26,462.15,454.51,459.14,457.99,460.65,462.28,468.19,469.96,466.41,468.06,465.55,469.06,466.80,468.78,465.77,471.48,479.16,475.58,475.48,483.76,479.71,480.07,480.90,487.26,485.45,479.58,489.13,483.92,478.40,478.51,478.39,482.71,498.47,488.12,484.74,481.90,475.08,478.99,485.04,494.69,496.21,488.25,495.92,492.63,485.51,495.82,499.47,488.76,484.06,482.65,479.74,499.16,524.71,516.46,506.17,502.88,503.49,504.53,502.26,501.61,518.19,509.05,498.86,509.89,516.32,516.39,517.58,515.44,502.96,491.97,486.88,509.01,528.70,520.49,511.59,498.94,493.71,492.43,496.60,504.17,502.37,514.56,501.52,502.20,514.21,521.50,512.12,506.37,508.01,513.97,508.63,497.33,498.54,502.05,502.27,513.07,512.57,500.04,512.89,509.72,513.14,515.60,502.93,162.56,187.66,230.41,267.50,262.93,269.11,265.86,267.58,265.33,265.14,237.05,216.20,211.40,207.51,224.35,523.75,511.89,506.77,513.68,520.97,520.47,528.65,510.21,244.63,265.06,262.50,501.54,
2019-02-07 22:06:35.585000,L8,387.21,399.75,414.71,407.16,418.65,421.98,409.90,421.79,419.71,422.27,416.92,413.72,417.01,405.33,355.19,379.76,409.36,407.47,411.79,407.55,411.18,405.41,410.31,414.76,407.74,411.02,419.93,425.61,427.44,427.18,435.01,439.88,441.85,441.18,443.17,445.90,437.91,436.51,345.38,380.93,421.99,420.13,430.18,426.64,423.31,432.47,425.20,408.42,438.42,443.32,540.65,,,,,,,,,,,,,,,,,,451.44,446.38,448.52,445.24,436.86,437.94,440.53,432.66,418.32,419.53,412.32,437.80,437.37,436.38,437.65,439.32,428.75,427.44,355.87,388.50,358.69,359.89,350.29,345.27,389.48,403.10,417.94,442.23,438.75,432.77,380.90,399.42,400.27,425.62,455.26,484.21,479.23,483.99,480.02,483.44,491.05,491.25,491.08,479.35,491.13,495.65,503.57,503.86,504.91,500.34,497.04,481.49,471.20,424.97,436.59,362.49,200.48,353.49,387.48,362.20,383.80,440.11,485.45,455.68,458.59,459.38,469.45,458.41,472.08,460.08,464.81,457.12,452.56,449.44,443.96,444.50,440.63,444.92,456.62,459.18,465.00,453.04,438.64,412.37,417.32,357.10,248.80,,,,,,,,,,329.32,355.76,391.74,474.02,492.14,491.33,489.90,491.70,488.75,483.53,490.92,491.76,458.74,,,,488.94,213.34
2019-02-16 22:00:23.352000,L8,427.38,435.23,451.46,441.56,444.73,445.24,438.87,441.46,443.16,446.72,439.89,444.85,440.47,433.62,429.49,417.89,426.13,421.45,424.09,429.38,429.84,434.22,431.49,428.15,423.77,426.84,435.08,439.97,447.70,457.82,461.66,471.53,477.25,474.44,478.33,471.62,460.92,454.80,444.92,453.66,450.33,450.99,443.86,445.48,440.96,441.84,439.02,434.49,455.17,464.84,470.44,478.50,475.35,469.44,475.39,486.07,500.79,500.83,496.95,491.05,477.15,489.39,505.13,497.96,502.21,506.77,499.80,507.30,513.93,514.55,493.84,506.77,516.90,517.35,534.32,525.04,510.95,509.26,512.03,503.93,503.96,479.32,527.48,502.40,500.07,497.44,526.95,525.84,512.39,515.63,517.75,516.71,511.41,515.09,509.26,516.79,504.87,504.53,495.25,489.97,510.45,540.96,526.75,531.12,514.37,520.47,511.10,507.20,514.84,514.73,516.55,508.27,505.55,500.90,533.78,506.68,532.75,,529.06,499.00,488.66,455.23,459.36,473.49,472.28,470.08,466.21,461.19,476.61,469.31,477.97,483.40,478.18,527.08,490.29,,535.69,477.74,492.84,489.91,479.59,480.78,470.92,466.77,473.84,465.04,478.93,475.71,476.30,481.18,472.28,446.86,445.05,449.82,452.05,448.71,230.81,429.48,433.01,431.36,502.89,478.66,455.68,465.45,475.84,490.24,497.89,502.02,504.59,504.90,503.50,504.29,507.75,504.63,532.27,523.61,490.71,433.00,428.19,258.71,,
