dates,satname,nzd0016-0000,nzd0016-0001,nzd0016-0002,nzd0016-0003,nzd0016-0004,nzd0016-0005,nzd0016-0006,nzd0016-0007,nzd0016-0008,nzd0016-0009,nzd0016-0010,nzd0016-0011,nzd0016-0012,nzd0016-0013,nzd0016-0014,nzd0016-0015,nzd0016-0016,nzd0016-0017,nzd0016-0018,nzd0016-0019,nzd0016-0020,nzd0016-0021,nzd0016-0022,nzd0016-0023,nzd0016-0024,nzd0016-0025,nzd0016-0026,nzd0016-0027,nzd0016-0028,nzd0016-0029,nzd0016-0030,nzd0016-0031,nzd0016-0032,nzd0016-0033,nzd0016-0034,nzd0016-0035,nzd0016-0036,nzd0016-0037,nzd0016-0038,nzd0016-0039,nzd0016-0040,nzd0016-0041,nzd0016-0042,nzd0016-0043,nzd0016-0044,nzd0016-0045,nzd0016-0046,nzd0016-0047,nzd0016-0048,nzd0016-0049,nzd0016-0050,nzd0016-0051,nzd0016-0052,nzd0016-0053,nzd0016-0054,nzd0016-0055,nzd0016-0056,nzd0016-0057
2013-05-11 22:19:31.249000,L8,384.98,399.08,390.05,376.00,356.45,375.11,353.95,327.06,333.69,372.32,354.06,260.36,,,,307.27,,333.71,302.38,269.03,271.42,220.39,305.45,253.81,348.56,347.96,350.76,285.34,284.43,327.19,345.80,326.33,226.59,,,,,,,,262.48,255.31,202.29,229.40,261.26,297.75,239.64,223.40,255.05,269.74,273.94,277.73,314.06,195.70,255.77,253.99,303.99,339.21
2013-06-28 22:19:33.252000,L8,390.13,401.76,393.24,378.24,370.34,378.32,357.57,333.46,335.68,373.52,360.72,260.04,,325.69,307.09,300.14,,337.79,306.94,348.97,276.19,327.44,308.40,342.71,353.94,349.09,320.77,351.44,,333.87,352.95,304.03,350.16,,,,,,,,263.40,295.36,216.38,234.98,322.53,297.91,240.58,229.15,261.26,314.12,292.22,290.07,314.24,357.24,292.65,265.65,319.26,343.88
2013-07-14 22:19:34.707000,L8,392.16,403.06,393.50,378.22,370.50,377.70,359.41,333.86,337.72,372.73,361.40,314.36,320.62,328.03,,235.27,279.17,339.48,343.84,344.35,272.96,329.41,309.69,345.06,353.25,294.62,353.49,352.47,361.01,334.54,356.30,352.11,353.16,,,,,,,,,,210.51,232.71,319.21,301.87,239.03,228.41,261.86,313.78,281.83,324.23,313.91,356.11,272.88,259.94,306.96,302.72
2013-08-31 22:19:38.558000,L8,386.59,401.94,392.13,374.97,354.94,375.95,355.82,330.98,332.31,370.11,357.30,254.54,,,,281.62,,,,,,322.25,301.28,238.78,202.66,,,,,,,,,,,,,,,,,,207.35,227.66,276.38,297.42,238.68,226.51,255.71,261.18,283.30,284.85,311.48,239.11,271.08,253.25,,342.33
2013-10-18 22:19:25.762000,L8,385.64,398.01,389.54,374.18,370.36,374.97,352.72,332.48,333.18,368.06,353.65,311.18,,,,,,,,,,323.00,244.25,,,,,,,,,,,,,,,,,,,,197.89,226.23,259.76,264.75,,,,,,,,,,,257.89,326.73
2014-01-06 22:18:54.881000,L8,326.72,540.17,514.39,467.69,439.05,368.65,290.82,354.58,254.24,356.75,360.50,293.85,220.32,,,,,,,206.10,324.66,315.69,276.12,210.47,352.11,350.85,352.05,352.45,361.80,334.59,352.09,353.33,348.90,311.40,,232.16,250.54,337.44,,342.54,202.22,200.05,203.60,261.24,277.05,297.19,235.69,230.90,266.80,313.51,273.11,324.45,340.92,357.04,329.86,350.89,355.13,292.95
2014-02-07 22:18:33.391000,L8,491.33,483.86,484.34,496.63,440.88,452.99,513.46,442.43,335.95,383.05,307.58,211.99,,,354.87,304.84,211.31,,,,185.23,331.90,314.84,355.06,355.71,350.98,352.67,351.10,362.66,333.55,347.75,346.00,349.98,,,235.20,269.82,,,333.85,335.69,,216.18,347.99,314.55,302.49,235.04,223.37,329.98,314.44,285.80,320.88,335.64,334.75,329.21,353.69,351.76,343.25
2014-02-23 22:18:20.398000,L8,490.19,483.24,481.95,461.59,370.69,374.24,354.51,333.91,332.08,368.25,351.22,312.09,,,,312.39,327.36,,,,170.10,328.03,310.69,260.44,355.71,350.66,311.50,,,,,,,,,,,,,,,,198.45,226.50,254.09,292.70,234.51,222.33,255.36,305.37,248.78,269.70,314.34,,,,,339.96
2014-03-27 22:17:50.001000,L8,490.61,500.70,502.92,538.78,370.61,375.11,354.12,332.68,334.45,368.61,352.49,304.77,,,,,,,288.74,,167.78,288.87,186.11,262.26,347.32,347.43,354.45,,,,,241.66,234.86,,,,,,,,,,199.80,228.85,253.09,291.50,236.78,226.10,254.20,304.42,286.15,273.23,316.89,,,,253.23,329.18
2014-04-12 22:17:37.464000,L8,380.15,400.83,392.22,379.64,372.54,377.27,356.84,335.62,337.15,369.92,355.46,304.19,328.45,316.98,,314.25,250.39,,,,172.36,331.43,282.26,,330.69,351.02,354.51,354.00,,,350.44,354.90,293.69,,,,,,,338.00,,,203.94,231.36,258.32,292.91,238.24,225.51,263.20,313.40,253.36,277.12,317.96,,,,,340.37
2014-05-14 22:17:08.923000,L8,376.03,399.93,392.17,375.83,340.79,335.46,293.94,337.33,334.99,345.89,349.93,251.58,,,,,,,,,,288.06,308.97,,213.48,341.27,351.34,,,,,,,,,,,,,,,,203.39,232.22,255.16,293.39,240.51,226.83,258.42,265.65,291.13,285.76,320.53,192.89,255.96,253.77,309.27,332.98
2014-05-30 22:17:11.184000,L8,379.96,400.30,394.19,377.27,370.18,376.47,357.76,338.20,336.71,368.61,356.25,305.80,,,,,,,,,,329.13,303.68,237.41,350.50,343.77,350.91,,,,,,,,,,,,,,,,205.53,230.04,255.48,295.09,239.82,227.61,258.01,311.25,293.80,287.42,323.06,189.63,254.65,252.80,298.58,341.34
2014-07-17 22:17:28.260000,L8,467.10,466.10,475.61,460.08,366.94,379.03,357.39,332.35,330.07,367.81,350.87,278.61,,,235.12,293.52,279.45,,,,243.82,322.74,309.43,266.67,294.97,,,282.03,263.64,,,,,,,,,,,,,,206.11,233.23,276.99,298.47,242.02,228.75,256.18,268.14,281.22,284.14,311.58,194.35,263.72,253.44,307.17,340.03
2014-09-19 22:17:42.798000,L8,517.74,508.19,494.12,450.87,430.84,496.01,436.24,345.01,338.43,372.07,358.79,309.88,340.59,336.26,368.55,343.46,327.48,341.12,347.64,363.74,350.11,339.28,315.68,353.72,359.62,346.29,354.76,356.35,362.37,369.03,359.16,365.58,356.89,351.51,349.22,350.25,243.44,218.41,326.15,335.24,342.75,346.92,340.14,342.79,331.63,326.23,346.40,341.03,335.11,307.29,297.64,318.02,337.89,355.91,339.95,355.20,354.30,372.95
2015-01-25 22:17:32.812000,L8,381.67,401.93,392.43,377.06,372.73,378.56,358.10,337.84,333.74,368.31,351.84,306.42,,,308.28,301.65,317.25,338.17,302.58,,319.95,330.46,309.02,274.66,318.84,343.00,339.51,,,,,,,,,,,,,320.63,312.92,292.38,203.51,230.97,261.16,294.96,238.33,227.48,256.69,302.19,255.47,274.35,314.79,272.05,,,,331.50
2015-02-26 22:17:23.009000,L8,379.74,399.76,392.65,376.40,372.54,379.16,356.66,340.99,327.08,368.78,351.37,306.03,326.71,329.79,315.38,323.68,328.04,340.65,300.38,,322.04,329.78,309.03,309.75,349.11,345.80,353.76,351.27,,331.80,354.08,,,,,,,,,330.99,327.12,289.05,247.85,289.46,316.82,293.60,239.49,226.63,254.55,303.40,281.36,275.35,315.92,332.65,330.54,343.88,256.37,330.87
2015-06-02 22:16:44.532000,L8,334.45,381.51,364.02,308.99,336.38,375.90,362.45,340.95,330.39,373.69,350.95,304.97,,,,,,338.05,343.95,343.58,275.40,327.66,310.02,342.21,351.25,346.05,352.87,352.11,,,,,,,,,,,,321.70,334.25,253.32,208.62,233.51,259.40,302.18,241.06,230.34,264.00,313.33,294.00,301.08,316.52,355.44,310.26,350.89,345.09,275.14
2015-07-04 22:17:02.361000,L8,369.86,393.05,385.76,368.93,338.88,363.99,342.17,295.75,291.79,247.14,312.22,217.52,,,,,,,,,,314.88,,,,,,,,331.89,352.35,345.47,313.03,,,,,,,,,,,,,,,,,,238.18,313.85,343.89,364.92,410.07,366.32,362.10,352.79
2015-07-20 22:17:10.706000,L8,379.87,401.79,393.08,377.55,372.04,376.54,363.00,341.19,333.72,372.11,359.63,311.30,330.80,346.81,369.63,353.85,339.73,342.00,352.17,352.42,330.82,361.37,310.49,347.02,351.93,352.77,357.42,192.45,257.76,283.36,360.12,355.36,356.29,340.62,350.32,349.58,,297.96,319.81,349.04,342.41,352.40,359.81,358.25,329.76,322.12,241.30,232.03,261.32,313.80,299.32,308.48,335.34,359.61,346.34,358.08,350.51,340.04
2015-08-05 22:17:13.094000,L8,377.82,401.99,393.73,377.96,372.71,377.22,363.12,337.71,334.85,371.57,358.99,308.69,,,303.61,255.89,,,295.59,334.75,,328.64,306.18,258.11,230.56,243.09,,,,,,,,,,,,,,,,,196.63,226.24,258.91,304.33,238.10,228.84,259.07,310.19,289.03,303.22,325.40,354.32,274.51,257.30,304.72,271.83
2015-10-08 22:17:36.852000,L8,381.35,401.34,389.42,289.05,352.45,370.57,353.12,320.70,293.97,326.23,356.87,310.52,,,300.68,355.70,338.08,327.01,355.62,356.04,332.16,366.88,358.98,351.15,362.64,358.18,359.35,242.80,209.56,340.36,352.31,356.06,350.40,277.25,,,,,326.24,341.64,342.69,321.93,346.83,330.44,335.26,298.52,241.50,235.77,271.65,318.69,303.42,325.01,337.52,358.90,350.91,357.11,353.97,342.47
2015-10-24 22:17:40.820000,L8,431.01,436.82,392.62,502.15,432.64,520.21,361.28,339.94,337.90,372.57,356.82,315.05,329.86,330.83,256.11,313.35,336.95,332.69,344.18,327.17,313.73,328.17,194.85,303.01,348.39,343.23,348.25,351.45,265.85,282.23,350.81,350.58,348.33,,347.37,344.10,267.62,,312.73,324.72,203.96,225.20,241.49,260.92,279.97,304.73,236.53,232.64,266.92,311.38,286.76,294.01,323.86,356.95,323.60,351.02,310.16,339.14
2015-12-11 22:17:42.627000,L8,380.12,399.18,391.91,376.73,372.70,376.80,358.57,338.85,336.43,371.00,352.81,311.15,326.78,456.93,,,,333.00,300.80,296.36,179.31,330.28,282.53,265.56,327.39,345.61,356.35,,,,,341.66,313.22,,,227.41,264.33,355.42,,316.35,,,201.19,230.66,254.50,290.07,239.05,221.91,248.76,264.43,255.46,271.01,318.85,353.87,332.91,351.96,,338.99
2015-12-27 22:17:43.409000,L8,380.34,401.31,391.98,375.80,373.63,378.27,359.39,340.51,338.65,371.83,355.40,312.22,319.57,,,309.33,343.61,342.02,300.04,229.81,297.04,331.53,289.30,304.49,352.28,353.35,332.64,,,,352.02,342.66,347.62,,,227.98,380.86,343.09,,320.38,,,202.62,227.22,256.80,295.79,237.10,228.82,264.99,310.95,254.17,274.09,319.65,356.37,330.72,348.49,319.27,342.06
2016-01-12 22:17:40.472000,L8,379.88,400.16,390.66,377.02,371.24,376.43,356.87,334.92,334.15,369.96,352.31,310.79,304.64,,265.13,303.66,337.34,334.16,298.62,229.04,184.81,329.39,309.28,265.44,320.93,174.00,275.20,,,,244.46,275.17,248.61,,,228.41,253.38,341.08,,,,252.33,247.43,288.40,261.28,295.21,239.41,222.32,260.88,305.40,256.39,272.94,316.55,,,,255.66,335.24
2016-04-01 22:17:14.685000,L8,376.86,399.27,392.06,375.32,373.81,377.19,361.09,336.78,334.34,372.80,354.74,323.67,,321.62,309.44,232.60,,231.61,297.56,185.18,180.29,325.03,306.99,289.03,311.11,342.52,353.11,,,,,,,,,,,,,313.20,205.48,261.74,243.20,266.74,278.14,302.54,241.65,229.87,257.75,304.81,283.09,284.48,314.41,351.31,311.49,299.61,316.08,301.65
2016-09-08 22:17:48.858000,L8,382.38,399.72,394.44,379.45,375.89,376.29,362.38,341.10,339.07,375.23,359.46,252.06,,,312.04,278.67,330.39,340.29,349.37,299.50,218.16,329.23,309.51,290.99,350.02,349.61,352.22,351.65,358.46,334.84,351.76,351.54,348.84,,,232.26,263.78,,309.84,323.36,293.47,251.63,207.87,234.37,266.52,306.66,235.07,240.92,208.99,187.54,,,208.02,294.40,265.92,275.54,314.96,341.46
2016-09-24 22:17:49.840000,L8,415.30,493.72,479.67,464.69,447.38,454.83,444.93,450.84,457.00,445.88,447.53,447.50,461.93,446.85,434.14,434.06,417.81,414.41,417.73,413.60,427.33,435.61,427.29,432.00,432.40,428.72,427.49,454.60,419.68,425.56,417.75,417.81,417.61,418.36,419.94,415.47,415.31,419.38,424.25,430.22,427.57,417.17,423.50,428.58,413.51,418.60,409.84,411.93,414.40,394.43,387.73,396.25,413.81,415.09,416.21,414.58,436.21,411.96
2016-10-10 22:17:54.274000,L8,535.53,488.90,478.97,457.45,375.79,379.86,362.71,342.99,339.90,373.81,359.79,312.90,334.77,331.20,340.39,326.82,339.61,340.48,350.11,345.16,270.22,328.74,305.88,296.78,352.38,349.06,353.10,355.76,359.04,332.70,349.01,349.27,347.78,265.17,,344.58,301.19,,316.12,326.16,331.36,292.71,349.60,290.54,322.89,302.07,242.33,240.60,264.60,311.51,289.62,291.76,319.48,351.16,336.45,348.48,317.31,343.81
2016-10-26 22:17:56.874000,L8,429.47,543.30,480.44,455.99,377.99,381.53,364.75,342.34,340.52,374.92,359.98,316.13,336.12,323.74,308.22,282.64,339.24,338.89,300.18,240.60,253.57,215.71,311.24,302.58,348.51,347.23,354.41,357.25,210.88,,,,,,,325.25,300.73,,313.95,324.87,321.14,405.04,280.83,268.12,260.75,300.29,236.94,236.87,268.66,312.90,290.55,288.49,317.28,354.69,332.96,346.53,346.13,285.40
2017-01-30 22:17:38.957000,L8,382.24,399.87,392.30,375.06,372.70,380.57,357.69,340.38,337.47,373.62,352.16,311.99,323.66,,313.24,260.05,,340.88,299.14,325.94,226.40,330.69,309.27,,352.07,350.13,,,,,,343.11,317.79,,,,,,,,,,204.86,227.62,258.51,296.95,239.89,229.99,265.37,307.07,258.78,276.50,313.75,344.07,327.84,,315.55,255.89
2017-03-03 22:17:25.727000,L8,381.35,399.99,392.52,375.31,372.25,378.08,356.18,337.28,336.09,372.37,349.38,312.69,329.16,,311.10,316.77,328.68,337.40,296.56,327.12,176.00,330.65,303.55,276.46,350.25,347.89,236.85,,,,,,,,,,,,,274.68,,,205.64,292.29,321.73,294.32,239.75,228.66,265.01,309.93,285.31,278.00,314.41,349.45,334.72,348.06,317.65,337.09
2017-03-19 22:17:15.956000,L8,381.40,402.08,394.67,376.65,377.07,379.90,362.03,338.05,299.52,304.09,357.66,320.54,324.94,,302.31,299.91,,,,,165.26,328.95,305.45,282.53,271.84,303.22,,,,,,,,,,,,,,,,,,,258.91,297.54,228.45,224.15,253.67,308.27,286.56,279.65,292.68,185.60,,,,
2017-04-20 22:16:59.468000,L8,495.88,485.31,484.67,434.48,370.55,375.14,354.48,337.40,334.18,370.25,348.42,308.63,,,,,,,,,,292.40,298.02,,,,,,,,,,,,,,,,,,,,199.80,224.18,259.49,289.80,237.30,226.67,246.80,269.05,256.83,277.77,308.03,,,,,339.29
2017-06-07 22:17:15.240000,L8,385.20,404.11,398.15,380.19,379.35,384.62,365.66,347.34,340.32,378.64,364.37,320.27,370.63,364.46,375.81,362.50,350.13,347.74,357.02,254.37,166.30,286.24,310.46,348.45,354.09,352.25,357.23,355.92,361.86,338.70,359.89,354.42,348.90,,353.25,354.92,306.93,,324.20,321.89,245.52,263.48,257.47,359.62,332.53,327.92,346.75,343.72,266.06,316.13,306.95,324.24,341.30,362.62,346.34,358.62,359.27,346.15
2017-07-09 22:17:23.906000,L8,368.35,371.37,362.52,478.96,538.64,519.24,422.31,407.63,445.24,381.53,363.14,328.94,374.11,402.65,461.58,438.17,350.34,411.60,410.95,367.94,355.19,367.38,391.15,482.13,439.60,441.65,528.00,459.34,445.70,501.92,420.70,415.91,412.15,409.99,411.56,407.91,313.32,309.64,329.13,357.07,352.14,355.73,362.02,367.59,351.04,337.76,349.69,347.34,339.26,320.06,318.19,323.67,346.43,365.16,361.39,362.27,363.74,348.11
2017-07-25 22:17:30.862000,L8,383.21,403.21,394.72,379.56,377.69,379.22,364.05,340.55,340.04,376.78,362.62,320.11,330.04,,305.76,300.82,,,,,,330.34,305.88,341.40,273.38,346.00,339.25,311.61,,331.68,349.02,346.95,342.80,,,,,,,,,247.66,209.85,232.53,319.82,305.18,242.40,232.68,263.77,312.21,284.49,300.97,315.48,350.49,298.37,347.99,315.35,342.19
2017-08-10 22:17:37.375000,L8,372.45,394.88,389.34,373.47,336.33,329.23,289.30,307.20,332.22,365.34,345.14,313.61,,,306.08,257.04,,,,,,327.98,308.62,,,,,,,,,,,,,,,,,,,,208.28,230.47,314.91,302.41,241.49,229.55,261.81,306.11,283.47,291.53,311.89,343.71,268.37,263.81,307.21,339.28
2017-09-27 22:17:48.664000,L8,381.46,398.88,383.02,376.97,376.68,378.10,421.77,446.16,340.67,376.93,363.38,325.22,215.29,196.03,237.08,302.42,,317.32,295.89,343.96,255.71,330.71,311.84,,,,,,,,275.81,279.03,272.10,,348.97,348.01,295.06,,,273.75,281.35,251.58,339.61,335.73,324.40,305.93,241.25,237.45,267.87,317.64,283.91,289.15,315.58,333.56,352.76,251.45,,
2017-10-29 22:17:53.844000,L8,379.41,398.28,390.22,374.77,372.36,375.49,356.27,333.23,335.61,369.94,351.53,313.39,,,,,,,,,,324.29,276.65,,,,,,,,,,,,,,,,,,,,196.93,228.50,252.54,289.07,234.32,208.28,248.87,260.45,254.67,269.88,306.93,,,,,336.12
2017-11-30 22:17:44.511000,L8,379.90,398.85,389.52,373.53,373.09,376.23,356.27,333.83,330.54,369.07,353.64,249.27,,,,,,,,,,321.36,279.18,,,,,,,,,,,,,,,,,,,,195.46,226.01,255.34,287.92,,,252.79,260.20,243.01,273.80,304.63,247.25,229.01,,,
2017-12-16 22:17:46.727000,L8,385.95,403.30,404.28,377.04,377.13,383.05,237.14,346.71,380.57,413.59,341.78,252.66,213.65,,318.03,217.20,,,288.84,213.50,304.25,332.67,295.79,211.19,317.39,205.40,,,,,,,,,,232.60,266.47,,,,,,207.27,233.49,256.69,292.76,242.48,228.41,266.43,312.43,289.26,281.86,316.29,353.41,335.04,350.63,354.15,339.04
2018-02-18 22:17:22.771000,L8,328.12,385.66,302.50,272.33,299.15,391.55,369.43,340.40,333.35,376.21,358.94,330.01,333.18,,308.19,355.31,,,,,251.63,331.21,308.61,,,,,,,,,,,,,235.82,212.29,,,,,247.91,291.86,294.30,321.66,301.03,242.95,235.56,263.07,313.65,293.22,286.96,316.78,355.83,341.40,264.11,350.43,340.11
2018-04-07 22:16:59.037000,L8,382.73,402.27,393.72,377.67,376.20,380.26,359.24,342.00,337.44,375.73,358.31,316.00,,,,,,,,,,292.53,278.92,,,,,,,,,,,,,,,,,,,,203.66,231.97,259.11,292.55,241.72,219.64,234.11,241.51,255.35,284.85,312.05,174.46,,,,314.24
2018-05-09 22:16:40.331000,L8,531.46,486.75,437.87,467.74,378.68,381.18,364.93,341.41,338.43,379.30,361.39,323.74,350.31,239.52,373.41,359.10,,345.78,357.72,,,281.56,308.84,342.55,351.49,348.69,359.53,357.33,280.83,336.86,352.12,356.53,335.35,,352.10,351.68,306.75,,,,,199.32,353.97,356.63,326.39,304.75,245.80,233.61,266.86,314.85,293.47,298.71,317.35,182.56,345.26,357.51,355.10,340.89
2018-05-25 22:16:28.178000,L8,535.03,485.76,462.46,385.78,378.80,384.42,371.42,351.07,342.72,381.70,365.95,328.29,336.26,220.96,312.34,273.29,241.62,236.31,240.24,257.44,200.67,363.49,175.58,344.13,354.50,349.91,366.87,359.45,366.83,364.43,435.11,377.44,329.75,,364.68,355.04,309.63,304.73,331.85,317.05,332.08,355.65,355.46,360.85,332.00,314.54,344.17,342.96,334.83,318.41,310.02,326.08,340.59,360.13,351.44,358.72,355.50,343.15
2018-06-10 22:16:26.226000,L8,380.95,399.73,393.21,379.25,374.45,380.80,356.55,314.82,331.88,375.87,358.46,319.21,325.40,,298.87,286.38,,346.73,365.39,355.90,226.72,282.01,285.02,,352.91,350.73,382.20,357.94,317.53,335.14,347.57,,,,,,,,,291.23,227.68,353.56,358.41,360.08,326.81,412.58,409.88,403.24,392.02,389.19,382.20,388.39,408.40,415.87,416.26,410.43,404.77,393.60
2018-06-26 22:16:36.823000,L8,492.81,486.91,479.08,463.64,379.51,384.21,365.92,345.93,340.06,382.54,365.40,326.37,363.81,359.99,313.19,358.24,337.77,347.24,358.63,351.17,266.81,331.97,182.35,345.73,352.63,347.18,360.57,356.19,361.92,341.78,354.91,353.64,343.10,,,236.50,305.47,,,302.80,245.85,197.70,237.02,260.31,271.65,312.32,342.64,284.78,264.73,314.60,307.17,324.62,342.24,356.81,349.61,359.11,352.15,295.75
2018-07-28 22:16:51.607000,L8,383.34,399.28,394.98,383.64,378.22,384.56,302.77,253.49,286.14,234.15,245.05,254.70,258.23,,303.50,356.70,,,,,,338.31,309.26,,,,417.38,364.96,,,,,,,,236.86,212.48,,,,,,282.02,233.67,261.60,309.20,344.58,344.18,268.43,318.20,296.94,301.43,314.70,357.87,359.87,358.68,356.11,342.56
2018-11-01 22:17:30.804000,L8,383.89,402.05,391.02,376.91,374.90,376.21,363.07,340.44,338.11,373.17,345.52,239.59,212.70,328.43,300.01,259.39,345.80,349.29,292.01,200.54,,253.43,221.87,311.55,353.47,348.48,364.45,355.69,358.87,334.63,352.69,352.11,247.09,,,,,,,266.38,324.05,226.82,359.59,357.43,324.17,296.60,242.65,239.21,264.22,302.97,256.84,283.61,314.42,355.63,332.55,,,
2018-11-17 22:17:31.986000,L8,386.21,403.91,394.39,377.99,377.59,382.20,359.44,341.40,338.02,377.48,355.49,320.37,332.11,,372.24,355.36,327.68,340.42,302.25,326.46,316.77,329.04,227.43,269.93,319.22,344.42,,,358.39,327.93,347.43,,,,,231.62,271.51,,,316.05,313.85,296.23,207.54,233.10,256.77,292.73,241.55,228.75,266.36,315.08,291.07,280.73,311.86,355.82,337.58,,355.40,339.27
2018-12-03 22:17:30.217000,L8,472.59,509.37,543.04,407.79,365.43,351.59,377.01,507.37,310.78,375.13,333.45,309.99,309.24,363.46,354.07,364.11,358.95,350.99,378.56,304.00,173.41,266.28,,,,,,,358.85,297.94,363.90,362.76,366.80,269.66,364.04,359.62,312.68,308.17,331.91,360.71,333.26,357.99,361.48,361.58,355.81,327.52,349.77,344.25,273.56,319.85,316.25,331.18,348.44,362.56,365.10,362.35,362.21,346.74
2018-12-19 22:17:28.292000,L8,386.26,402.55,393.06,374.53,375.98,381.15,359.84,338.20,337.13,371.77,354.92,321.73,,,,,,,,,,324.43,281.45,,,,,,,,,,,,,,,,,,,,199.11,229.06,255.40,282.26,241.67,226.66,257.10,302.82,253.26,278.57,308.28,,,,346.88,253.77
2019-01-04 22:17:27.803000,L8,386.89,403.22,394.85,378.18,378.15,383.22,361.49,343.27,338.97,375.77,355.55,322.80,337.28,359.70,374.74,357.96,355.04,348.91,360.28,325.46,322.53,330.23,229.57,309.38,357.64,350.72,370.78,357.78,289.12,290.84,355.74,304.24,274.00,,,232.11,297.32,,320.65,176.19,301.56,300.22,207.00,232.80,320.58,295.09,241.47,231.09,266.62,311.48,289.87,284.41,314.96,279.21,325.40,310.03,354.48,231.67
2019-02-05 22:17:21.574000,L8,387.02,401.83,395.71,381.99,376.12,382.49,359.65,339.32,338.88,373.73,354.39,322.10,335.78,,324.28,308.58,331.58,343.89,356.38,293.90,296.38,331.77,282.50,306.62,350.12,346.72,320.24,280.69,203.44,333.52,353.44,348.95,355.80,,,231.76,205.76,,,313.31,293.60,296.62,298.78,265.09,279.56,294.52,243.39,231.56,266.08,311.71,293.45,281.36,313.49,181.54,336.67,353.53,355.60,332.88
2019-03-25 22:17:09.739000,L8,384.77,401.03,395.61,379.89,375.27,382.54,359.92,337.04,336.08,372.11,352.94,322.32,330.65,,,,,,,,,330.52,279.45,286.87,295.28,344.20,,,,,,,,,,230.01,260.54,,,,,,202.05,229.87,258.48,293.01,243.74,229.37,261.13,309.83,293.86,281.98,311.77,179.16,335.36,,352.94,242.88
2019-04-26 22:16:59.330000,L8,386.40,403.85,397.73,382.73,378.69,384.73,365.94,346.57,337.14,380.49,360.20,339.56,372.14,368.51,379.24,361.90,355.12,350.52,359.89,291.52,325.02,370.99,310.06,345.35,358.61,350.83,192.14,198.53,236.84,277.82,358.40,356.53,356.23,,,235.69,304.01,347.96,326.61,308.23,270.05,193.29,241.52,259.13,322.26,297.77,244.91,232.18,264.38,317.35,309.01,301.50,330.54,181.16,351.35,356.03,356.67,341.22
2019-05-12 22:17:08.680000,L8,386.33,405.85,395.76,380.95,379.00,378.67,363.95,340.85,331.93,375.08,358.15,325.68,328.12,,309.48,231.00,,339.36,293.16,320.74,182.26,253.06,305.10,291.27,319.07,343.07,336.74,350.56,,299.64,350.45,348.58,281.55,,,228.55,251.96,347.46,,305.02,227.51,,345.28,287.62,317.78,301.71,241.20,230.49,255.39,310.59,294.80,292.92,314.89,355.97,270.24,263.09,349.95,293.37
2019-05-28 22:17:17.913000,L8,515.89,486.95,402.07,463.13,457.28,454.14,455.35,353.30,339.27,385.21,370.29,342.93,373.61,372.76,378.99,365.11,356.89,354.67,362.13,365.18,357.20,376.17,356.96,301.92,299.96,347.35,349.21,356.15,368.81,366.49,361.18,358.52,362.22,313.00,358.28,353.83,304.06,346.99,329.79,324.21,344.47,361.30,345.07,,,,,351.71,336.94,319.70,313.07,327.92,343.19,364.70,364.26,360.50,359.75,285.87
2019-06-29 22:17:29.720000,L8,389.49,404.14,397.53,380.17,379.90,384.91,365.17,340.63,340.62,383.99,367.69,260.76,297.35,346.71,270.67,237.91,243.68,252.93,361.66,360.04,,342.53,179.48,323.04,359.09,244.17,197.13,296.65,315.86,271.85,360.89,357.41,360.20,,,228.00,299.04,,229.30,311.55,322.25,330.34,216.13,235.26,338.53,299.37,346.11,345.18,335.71,320.00,303.90,327.87,343.41,359.50,363.44,361.06,359.95,212.71
2019-07-31 22:17:38.893000,L8,278.89,385.93,290.52,290.52,326.71,305.66,276.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03 22:17:57.660000,L8,401.39,412.77,409.32,248.17,274.75,278.25,307.81,,545.93,390.70,489.73,414.14,416.36,425.25,408.10,421.21,420.64,388.39,366.98,372.53,371.78,379.07,372.02,395.82,385.45,,,,452.45,362.07,314.68,,,,,,,,,,,545.89,488.06,498.52,467.83,350.58,348.68,343.25,336.51,325.79,319.49,336.86,353.12,368.57,371.75,366.20,366.10,352.71
2019-11-04 22:17:58.697000,L8,437.19,486.66,484.58,469.25,430.68,380.83,364.16,340.90,340.79,374.88,360.81,243.72,341.04,352.48,372.81,347.34,348.47,345.40,356.50,330.41,323.24,334.34,289.12,286.51,348.61,349.84,354.77,356.56,357.58,364.28,358.92,357.56,354.48,,315.17,345.97,302.40,,,170.74,306.81,298.71,286.44,292.44,317.40,299.01,243.82,230.52,266.88,315.58,297.42,287.83,317.49,355.39,343.83,358.33,356.33,341.29
2019-11-20 22:17:54.950000,L8,398.86,403.24,395.41,382.70,377.28,377.23,366.12,341.85,338.17,375.30,359.32,325.77,329.00,,315.47,304.22,331.18,337.62,301.56,325.83,199.61,221.90,287.11,257.47,284.07,340.88,357.24,,,,338.42,344.67,313.63,,,230.88,215.24,,,326.08,227.30,,,,239.31,267.98,242.80,239.71,264.87,310.72,284.54,287.00,314.91,356.46,327.79,353.56,354.33,345.00
