dates,satname,nzd0017-0000,nzd0017-0001,nzd0017-0002,nzd0017-0003,nzd0017-0004,nzd0017-0005,nzd0017-0006,nzd0017-0007,nzd0017-0008,nzd0017-0009,nzd0017-0010,nzd0017-0011,nzd0017-0012,nzd0017-0013,nzd0017-0014,nzd0017-0015,nzd0017-0016,nzd0017-0017,nzd0017-0018,nzd0017-0019,nzd0017-0020,nzd0017-0022,nzd0017-0023,nzd0017-0024,nzd0017-0025,nzd0017-0026,nzd0017-0027,nzd0017-0028,nzd0017-0029,nzd0017-0030,nzd0017-0031,nzd0017-0032,nzd0017-0033,nzd0017-0034,nzd0017-0035,nzd0017-0036,nzd0017-0037,nzd0017-0040,nzd0017-0041,nzd0017-0042,nzd0017-0043,nzd0017-0044,nzd0017-0045,nzd0017-0046,nzd0017-0047,nzd0017-0048,nzd0017-0049,nzd0017-0050,nzd0017-0051,nzd0017-0052,nzd0017-0053,nzd0017-0054,nzd0017-0055,nzd0017-0056,nzd0017-0057,nzd0017-0058,nzd0017-0059,nzd0017-0060,nzd0017-0061,nzd0017-0062,nzd0017-0063,nzd0017-0064,nzd0017-0065,nzd0017-0066,nzd0017-0067,nzd0017-0068,nzd0017-0069,nzd0017-0070,nzd0017-0071,nzd0017-0072,nzd0017-0073,nzd0017-0074,nzd0017-0075,nzd0017-0076,nzd0017-0077,nzd0017-0078,nzd0017-0079,nzd0017-0080,nzd0017-0081,nzd0017-0082,nzd0017-0083,nzd0017-0084,nzd0017-0085,nzd0017-0086,nzd0017-0087,nzd0017-0088,nzd0017-0089,nzd0017-0090,nzd0017-0091,nzd0017-0092,nzd0017-0093,nzd0017-0021,nzd0017-0038,nzd0017-0094,nzd0017-0095,nzd0017-0039
2015-07-20 22:17:10.706000,L8,243.73,243.33,241.98,191.25,245.35,242.92,226.17,246.85,241.06,235.63,250.75,239.60,241.51,252.57,254.81,254.38,244.03,222.49,210.79,233.87,241.47,211.09,239.70,252.66,245.46,232.50,252.07,263.74,253.10,247.24,255.54,260.59,258.27,261.34,262.17,259.02,216.60,215.85,231.22,250.59,241.27,,,203.45,262.30,250.10,229.72,190.85,215.26,223.78,217.25,255.97,216.36,216.45,,,,,181.90,210.91,,241.37,261.86,263.35,254.07,256.74,263.85,262.59,246.53,247.30,236.79,237.23,255.44,254.33,257.55,244.11,,,,,,,226.62,250.09,255.26,249.02,224.92,218.38,,,,239.38,,,,238.02
2015-08-05 22:17:13.094000,L8,,,,,234.46,233.41,219.32,239.00,225.06,231.13,241.91,232.41,234.49,243.77,247.30,243.90,239.45,214.12,197.86,227.05,232.90,199.20,232.06,247.32,237.84,225.77,248.94,252.03,243.49,241.78,247.15,257.68,252.11,239.81,251.08,252.19,,,,,,,,,,,,,,,,,,,,,,,,,,233.57,259.45,257.90,252.49,255.74,258.91,258.85,242.87,243.25,236.51,233.91,253.37,251.95,252.72,241.81,,,,,,181.19,224.27,248.12,249.55,243.18,219.55,238.97,,,,225.36,,235.59,243.42,
2015-10-08 22:17:36.852000,L8,,,,,,,,,,214.57,237.73,213.55,220.09,240.55,217.57,238.83,231.66,184.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.81,252.22,233.32,205.25,228.15,,,,,,,,,,,,,,,,,219.85,242.26,241.44,217.99,183.75,,,,,,,,,
2015-12-11 22:17:42.627000,L8,,,,,,,,,,216.18,229.79,221.60,221.11,229.73,221.69,220.16,214.80,184.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.64,244.55,234.03,202.29,235.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-27 22:17:43.409000,L8,,,,,,,,,,212.52,229.25,186.44,220.78,227.35,217.11,218.88,209.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.54,234.53,200.80,235.28,,224.65,223.91,223.39,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12 22:17:40.472000,L8,,,,,,,,,,,,187.53,215.66,225.50,216.33,225.40,212.80,179.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.80,231.55,202.16,234.52,,227.11,226.00,212.34,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28 22:17:39.790000,L8,,,,,,,,,,,,225.44,221.62,232.15,225.41,228.84,218.33,184.95,,212.64,227.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.44,246.96,248.15,244.33,246.51,,,,,,,,,,,,,,,,,215.61,236.80,238.33,237.65,193.65,,,,,220.68,,,,
2016-09-08 22:17:48.858000,L8,,,,,,,,232.62,216.57,221.05,237.73,227.33,223.32,236.57,245.27,238.14,223.85,186.93,,,,,,,229.49,180.99,242.96,241.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.23,253.61,253.53,236.56,252.29,,251.99,244.26,238.36,230.27,225.01,245.84,244.02,243.94,228.67,,,,,,,221.52,241.34,309.99,,,,,,,,,,,
2016-10-26 22:17:56.874000,L8,231.93,233.90,237.53,260.66,241.28,229.61,221.28,236.41,221.39,223.61,238.14,228.52,227.28,238.86,236.55,238.38,230.24,201.17,187.56,220.06,231.33,192.43,225.87,226.62,229.84,219.76,242.25,243.53,,241.00,244.95,209.90,,214.32,189.67,245.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.99,243.42,232.37,228.87,,,,,,,,,,,,,,,,,,,,,219.29,,,,
2017-03-19 22:17:15.956000,L8,,,,,,227.54,222.83,235.35,219.31,225.49,237.93,229.33,227.54,236.04,235.14,237.16,221.21,,,,,,,,,,,,,,,,,217.39,196.92,248.27,,,,,,,,,,,,,,,,,,,,,,,,,,,252.09,251.10,200.35,232.99,,248.38,245.21,239.65,234.88,,,,,,,,,,,,217.39,243.98,242.38,243.74,233.08,,,,,,,,,
2017-04-20 22:16:59.468000,L8,,,,,222.89,245.57,288.83,298.85,244.04,239.72,245.90,233.37,235.96,243.66,241.18,240.67,229.97,207.98,201.82,222.01,233.50,188.85,231.17,236.51,,,,,,,250.58,202.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.69,252.70,252.42,254.00,242.52,238.90,191.16,249.05,242.07,226.56,,,,,,,,,,,,224.82,249.51,249.46,246.59,234.69,239.72,,,,224.63,,,,
2017-09-27 22:17:48.664000,L8,,,,,221.39,230.39,221.76,238.81,220.85,226.12,239.51,229.33,224.40,234.72,239.05,238.81,212.22,197.26,,,,,,,232.87,226.02,245.15,241.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.75,251.12,251.45,235.91,235.73,,248.00,242.38,237.08,233.28,227.08,241.99,244.71,244.34,235.51,,,,,,,219.07,244.75,240.34,241.45,229.54,,,,,,,,,
2017-11-30 22:17:44.511000,L8,,,,,,228.66,222.52,235.68,218.70,232.26,,,,,,,,,,,,,,236.63,276.70,256.33,265.41,,,,,,525.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-16 22:17:46.727000,L8,,,,,,,,,,227.94,239.92,228.67,226.18,235.45,234.09,235.67,216.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.96,239.43,235.41,228.39,,,,,,,,,,,,215.79,235.45,238.18,238.08,228.95,235.15,,,,,,,,
2018-02-18 22:17:22.771000,L8,,,,,,,,,,227.36,239.70,223.98,220.70,219.75,218.87,242.79,208.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.56,246.19,238.64,235.03,235.56,,,,,,,,,,,,,,,,,212.33,233.47,223.79,231.25,221.32,,,,,,,,,
2018-04-07 22:16:59.037000,L8,,,,,,,,,,230.96,240.18,234.44,234.46,240.57,239.77,239.76,230.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.05,249.26,253.51,250.17,242.64,,256.78,246.96,243.11,231.76,,,,,,,,,,,,223.57,243.59,244.57,244.21,232.42,240.51,,,,,,,,
2018-05-09 22:16:40.331000,L8,,,,,,,,,,,,230.33,230.74,236.89,248.13,237.91,190.07,,178.83,226.88,236.62,193.98,234.47,242.08,,,,,,,,,,,,,,211.86,223.14,248.24,233.34,,,,,,,,,,,,,,,,,,,,,235.82,254.65,259.53,254.03,244.56,,259.47,250.83,246.79,236.18,,,,,,,,238.35,213.57,210.06,,,,,,,,,,,231.33,,,,235.29
2018-05-25 22:16:28.178000,L8,,,,,,,,,,,,180.19,197.49,219.13,205.50,211.46,180.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26 22:16:36.823000,L8,,,,,,237.94,232.08,241.76,231.00,235.63,246.94,235.16,238.85,244.68,251.15,247.26,216.47,213.86,200.11,230.10,237.82,196.79,237.03,234.59,237.87,236.66,252.64,213.56,,253.21,252.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.42,257.28,258.13,251.27,246.02,252.70,258.38,247.96,242.96,239.18,,,,,,,,,,,181.75,225.85,249.22,248.44,246.22,237.88,,,,,231.22,,,,
2018-11-01 22:17:30.804000,L8,,,,,,231.06,225.12,237.24,219.87,229.35,237.68,230.59,231.67,239.19,238.48,238.53,201.01,,,221.88,232.49,186.15,228.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.61,239.80,237.77,227.73,,,,,,,,,,,,219.60,240.12,239.41,238.12,226.31,,,,,221.18,,,,
2018-11-17 22:17:31.986000,L8,,,,,,,,,,221.59,233.00,213.11,220.78,231.26,215.88,231.85,190.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.03,233.96,221.84,233.09,218.48,,,,,,,,,
2018-12-19 22:17:28.292000,L8,,,,,,230.00,232.59,239.19,216.95,232.59,242.91,233.06,235.90,240.28,233.92,236.39,202.65,197.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.50,239.49,237.33,241.37,226.19,,,,,,,,,
2019-01-04 22:17:27.803000,L8,,,,,,,,,,215.19,226.40,192.49,208.42,224.95,209.75,219.03,185.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05 22:17:21.574000,L8,,,,,,,,,257.90,234.45,239.28,235.15,234.87,237.36,224.41,234.77,191.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.29,236.43,234.80,238.30,222.24,,,,,,,,,
2019-03-25 22:17:09.739000,L8,,,,,,224.95,219.48,231.86,217.27,198.68,232.89,225.70,225.22,228.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.79,241.63,198.32,214.30,,,,,,,,,,,,,,,,,218.81,235.64,211.57,230.90,200.28,,,,,,,,,
2019-04-26 22:16:59.330000,L8,,,,,214.92,239.72,230.22,243.02,231.35,234.58,243.92,236.44,238.74,243.44,244.52,241.77,194.29,,200.61,222.99,235.06,191.00,230.09,185.85,236.46,237.13,248.94,247.64,,,,,,,,,,196.91,218.56,247.35,,,,,,,,,,,,,,,,,,,,,,226.39,251.53,253.14,252.79,241.28,,255.89,247.28,243.75,235.27,,,,,,,,,,,179.88,224.63,244.64,246.66,247.51,237.72,240.85,,,,228.67,,,,234.77
2019-05-28 22:17:17.913000,L8,,,,,174.14,239.49,234.65,244.78,232.64,235.58,247.78,237.37,241.28,246.99,249.31,246.67,197.57,,205.84,228.46,239.08,196.57,235.09,237.08,239.17,239.88,250.67,252.37,,251.29,258.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.04,258.29,257.64,255.58,243.60,226.48,262.11,248.11,247.82,230.52,,,,,,,,,,,,228.56,248.44,251.51,248.74,238.93,245.67,,,,232.48,,,,
2019-06-29 22:17:29.720000,L8,,,,,,,,,,,,229.86,217.97,242.37,235.89,218.15,171.11,,,225.46,238.04,197.65,233.24,242.10,240.66,237.85,256.03,253.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.24,428.14,402.13,316.09,232.24,254.15,258.86,254.35,245.54,,,,,,,,,,,,,236.44,195.42,207.57,,226.64,248.92,248.84,249.71,241.81,200.32,,,242.89,232.36,,239.76,246.46,
2019-11-04 22:17:58.697000,L8,,,,,,,,,,217.81,220.06,223.17,199.53,235.62,197.93,215.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.78,238.82,241.51,187.22,,,,,,,,,,,,,,,,,218.74,232.96,207.36,234.93,205.70,,,,,,,,,
2019-11-20 22:17:54.950000,L8,233.41,221.31,214.56,,,,,,,239.37,242.09,233.25,238.24,242.31,205.09,238.35,,,,211.82,232.80,192.02,224.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.43,248.02,244.49,248.27,235.35,,251.21,245.15,241.93,221.62,,,,,,,,,,,,220.62,240.40,237.09,240.49,229.64,,,,,225.15,,,,
2019-12-22 22:17:51.823000,L8,,,,,,,,,,217.61,224.63,221.70,199.23,225.20,191.83,211.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 22:17:47.735000,L8,,,,,,,,,,224.91,233.62,226.05,199.66,227.90,192.69,211.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.65,230.23,237.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08 22:17:38.924000,L8,,,,,,,,,,214.96,217.18,184.41,194.33,214.52,186.97,203.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24 22:17:35.189000,L8,,,,,,,,,,218.25,211.76,181.65,189.10,212.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27 22:17:20.128000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.91,214.32,244.01,184.83,,,,,,,,,,,,,,,,,214.79,214.66,202.57,224.34,211.28,,,,,,,,,
2020-07-01 22:17:22.957000,L8,,,,,,,,,,237.53,246.48,234.59,240.81,244.29,,,,,238.70,222.87,235.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.94,249.91,255.40,252.91,236.79,,214.36,244.64,242.91,,,,,,,,,,,,,221.65,245.92,203.53,241.26,205.39,,,,,190.98,,,,
2020-08-02 22:17:33.048000,L8,,,,,,,,,,235.28,240.26,228.27,200.58,216.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.79,247.44,251.60,243.71,183.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.12,241.92,
2021-05-01 22:17:07.841000,L8,,,,,,,,,233.22,238.91,244.38,236.09,238.39,243.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.43,253.68,251.36,247.73,235.04,,256.79,248.38,243.57,,,,,,,,,,,,,223.53,247.22,202.67,244.36,238.80,218.63,,,,,,,,
2021-06-18 22:17:27.030000,L8,,,,,,,,,,234.61,246.99,234.56,236.77,243.29,192.35,204.52,,,178.16,186.97,232.93,190.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.56,253.93,250.89,252.94,218.18,,212.70,247.09,247.00,186.45,,,,,,,,,,,,224.36,249.49,201.84,245.51,209.20,239.74,,,,228.46,,,,
2022-06-05 22:17:39.656000,L8,,,,,,,,,,216.86,227.21,232.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.18,248.96,245.84,,,,,,,,,,,,,,,,,,,,,,
2022-07-31 22:17:39.593000,L9,,,,,,,,,,240.33,245.77,237.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.47,369.08,324.70,326.73,382.18,204.59,,,,,,,,,,,
2022-08-08 22:18:05.196000,L8,,,,,,,,,,238.07,242.90,234.98,239.48,243.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-12 22:18:10.437000,L8,,,,,,,,,,,254.56,229.06,204.23,215.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28 22:17:33.498000,L9,,,,,,,,185.59,245.75,245.82,247.02,237.48,,,,,,,,,,,,,,,,,,,255.54,357.92,,271.78,352.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-02 22:17:05.775000,L9,,,,,,,,,,234.29,244.74,234.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
