dates,satname,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055,nzd0237-0017,nzd0237-0018,nzd0237-0019
2020-10-07 22:06:21.789000,L8,362.00,403.67,384.52,371.21,377.66,370.60,288.24,284.29,268.10,260.99,241.71,369.56,368.81,366.41,350.67,247.42,242.58,,,,188.37,224.66,239.65,256.14,283.15,300.73,292.17,297.33,310.21,299.63,319.11,309.54,308.32,394.15,399.92,400.09,401.63,387.37,322.59,307.40,307.05,281.39,308.53,308.93,298.14,269.80,307.21,318.19,382.29,422.45,401.68,387.11,380.73,230.86,225.55,218.86
2021-01-11 22:06:14.248000,L8,,339.25,343.40,289.83,281.89,273.66,280.04,266.29,248.21,241.82,230.97,213.27,210.11,203.48,225.76,223.48,208.92,357.24,,,,,,,421.06,357.63,352.21,284.98,298.75,292.13,353.24,354.94,336.70,338.02,293.10,297.45,300.83,307.00,307.09,297.93,298.03,348.78,345.76,326.62,319.57,282.18,342.14,335.15,328.07,480.85,549.25,531.19,490.14,175.33,,443.49
2021-02-12 22:06:07.348000,L8,476.43,406.65,394.90,363.64,522.35,435.93,345.10,483.22,442.74,442.38,325.78,377.50,383.77,349.86,416.48,400.79,391.05,389.72,428.45,446.82,366.17,425.92,403.80,452.86,402.84,419.11,503.23,353.26,381.48,396.06,462.20,411.33,532.97,458.87,376.44,353.74,408.67,502.33,422.67,414.05,410.59,417.49,470.53,462.51,426.59,428.27,501.39,426.12,480.20,449.55,434.44,444.49,463.88,431.17,475.61,448.23
2021-03-16 22:05:51.916000,L8,269.05,292.05,279.89,294.96,287.06,291.52,282.19,279.00,267.60,242.75,235.43,227.20,216.02,208.95,243.52,237.94,230.34,,,,,204.27,226.44,302.42,256.61,348.28,309.02,291.61,342.37,386.58,363.17,318.21,303.65,290.90,363.87,335.53,326.21,336.36,324.33,299.88,302.18,379.55,394.89,299.71,352.56,302.63,286.72,338.53,384.03,353.92,270.26,317.20,274.06,223.85,227.35,215.45
2021-04-01 22:05:48.357000,L8,276.60,298.59,302.03,310.41,296.72,289.62,295.12,287.12,273.47,272.30,267.47,257.10,267.76,265.33,265.89,277.99,277.83,182.87,192.88,,178.62,216.03,222.29,257.77,295.18,301.03,294.51,297.37,316.20,296.33,324.51,313.38,314.71,313.95,319.54,304.47,353.66,340.20,316.26,304.86,304.79,286.21,308.35,315.41,301.35,274.68,306.84,322.91,309.38,406.39,406.83,388.88,384.25,274.98,261.72,264.10
2021-05-03 22:05:32.764000,L8,266.30,297.85,303.93,309.87,291.08,283.37,293.38,299.25,268.93,268.21,277.33,259.07,271.07,270.34,282.94,260.71,256.63,,,,,205.75,215.91,234.72,303.53,310.65,318.24,299.47,315.51,304.61,328.52,337.17,316.57,322.86,319.69,304.76,313.77,320.13,326.64,303.95,310.96,282.59,304.00,309.32,302.43,263.16,303.80,318.84,302.25,460.21,480.21,461.04,449.34,262.58,248.34,240.53
2021-05-19 22:05:40.235000,L8,411.62,369.22,348.04,333.86,346.90,319.90,326.50,359.16,287.43,269.38,268.60,250.80,247.62,264.21,258.08,229.31,232.33,,,,199.93,213.33,229.42,249.62,286.89,317.21,291.84,290.02,307.65,290.67,316.27,301.07,310.20,299.54,299.76,302.83,306.40,310.64,310.13,306.79,305.13,287.49,291.33,303.20,298.02,253.75,288.54,464.16,468.35,456.11,449.09,309.92,247.50,221.90,262.90,226.01
2021-06-20 22:05:53.843000,L8,,,245.45,244.75,251.30,240.82,237.82,241.50,209.84,,,,,,,,,,,,,,,,223.08,253.28,252.22,,,,,,,,,260.32,241.14,277.99,277.18,263.88,178.10,,,,,,,,,,,,,,,
2021-09-08 22:06:17.997000,L8,344.21,279.12,294.64,302.51,293.08,268.99,332.69,294.63,277.56,295.64,245.56,212.70,243.42,254.52,236.02,292.14,289.94,,,303.81,172.79,198.53,215.29,220.77,248.15,289.40,337.98,353.66,361.09,371.16,371.80,357.98,365.63,378.93,367.73,362.64,354.39,282.16,295.37,317.77,356.79,407.84,329.85,299.91,368.59,352.42,547.52,457.87,,551.75,443.01,351.35,214.34,272.66,226.73,226.08
2021-09-24 22:06:20.847000,L8,506.03,344.67,399.52,307.79,305.65,289.45,313.73,461.28,430.32,395.63,299.50,267.89,239.54,287.08,252.27,242.73,234.36,,,,,204.93,225.36,230.69,311.90,312.41,309.96,403.18,403.79,313.66,309.89,309.85,305.79,320.77,310.05,316.58,314.90,333.01,340.49,347.55,346.16,333.60,320.65,324.40,316.29,313.77,313.60,312.68,345.25,354.65,366.85,366.92,351.49,257.56,204.49,211.10
2022-02-23 22:06:08.091000,L9,266.86,298.13,294.59,288.80,284.29,282.95,284.27,278.01,266.74,254.09,254.10,241.78,248.56,251.19,258.83,259.98,265.36,551.27,543.12,,180.37,214.56,225.54,240.92,262.59,304.30,295.18,297.56,312.17,310.63,318.89,325.19,478.52,472.90,460.06,460.28,308.05,309.08,309.63,307.89,310.14,456.95,452.11,455.79,454.54,465.86,464.31,466.12,457.56,316.72,318.67,316.36,318.77,238.13,234.48,548.86
2022-03-27 22:05:58.509000,L9,261.08,295.50,294.27,295.52,286.53,287.40,289.66,285.82,275.38,266.13,258.49,253.07,256.60,257.03,265.81,267.05,269.69,431.06,431.30,423.06,184.54,207.93,219.06,238.48,263.44,302.19,301.77,303.76,318.99,314.74,320.74,320.33,311.87,300.08,300.41,305.40,309.97,314.74,314.85,303.17,308.18,287.18,429.13,397.56,421.25,274.21,312.63,306.95,303.87,312.03,320.79,321.23,309.39,267.53,253.88,438.63
2022-04-28 22:05:47.053000,L9,257.37,293.45,298.06,292.40,285.67,284.26,283.95,282.98,270.45,266.21,261.56,252.17,255.92,256.38,258.90,262.03,265.57,,,,,,,,244.95,292.78,293.31,296.97,309.45,305.83,312.15,311.07,307.24,296.97,300.61,302.05,306.82,312.71,312.26,300.64,301.65,282.75,293.52,305.04,297.29,261.98,292.92,305.88,301.72,310.10,316.72,317.82,207.51,263.38,250.25,248.47
2022-05-06 22:05:53.688000,L8,261.31,301.66,303.52,299.06,291.29,293.00,300.99,294.06,283.61,276.24,272.55,264.36,264.36,268.29,269.15,276.31,272.80,183.58,198.79,,,208.14,227.62,226.70,253.09,304.35,303.49,301.21,317.08,321.63,322.25,327.63,313.91,310.20,312.21,304.48,313.98,321.21,327.10,305.18,308.87,304.39,306.96,319.21,302.72,264.05,296.76,321.09,430.75,461.78,451.27,461.98,466.98,272.42,256.54,260.15
2022-05-22 22:05:58.595000,L8,,269.51,263.39,265.80,254.16,248.54,260.76,259.01,244.73,229.96,219.55,212.34,210.92,208.52,219.50,225.68,218.83,,,,,,,,,,,,235.73,272.69,287.60,291.50,260.88,,,,,,,,,,,,254.20,197.84,203.70,279.14,279.65,289.39,301.22,271.30,,196.02,188.17,191.73
2022-06-15 22:05:39.951000,L9,317.53,319.09,443.76,440.97,361.91,343.29,381.57,334.86,331.74,286.62,302.84,306.52,306.88,299.66,291.16,276.39,248.81,231.27,234.33,281.72,265.72,318.51,287.42,246.13,169.17,254.66,271.82,,,,,,,,239.90,438.17,387.74,218.89,261.00,378.56,372.98,303.77,347.19,312.64,336.42,324.00,204.70,304.74,254.93,357.62,181.59,238.00,263.18,270.97,223.52,221.92
2022-07-25 22:06:23.647000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.05,233.66,282.88,260.60,,269.87,288.50,227.28,231.58,214.52,290.35,270.67,,,,,,,,,,,,,,,
2022-08-10 22:06:32.253000,L8,258.25,293.00,293.49,292.32,281.68,281.10,327.68,314.02,310.23,310.92,248.09,248.87,255.20,250.55,256.44,246.78,246.43,,,,,,,,238.09,295.29,292.02,284.25,305.74,294.79,307.95,304.14,294.09,293.20,298.82,303.20,306.25,403.40,391.47,363.13,348.12,352.13,350.22,299.39,295.87,251.34,297.20,307.96,300.58,315.17,315.21,317.28,179.45,231.29,229.18,223.39
2022-08-26 22:06:34.331000,L8,351.92,292.18,296.98,293.99,323.39,349.76,328.11,301.17,303.90,290.51,287.13,264.35,272.17,262.55,272.13,277.19,285.59,,,,310.12,308.35,281.05,217.42,271.61,292.39,327.10,330.63,322.32,361.41,348.19,340.04,344.04,326.53,335.97,323.84,381.76,367.20,324.38,321.14,335.82,334.14,338.48,345.91,349.59,353.72,329.34,331.18,348.75,357.41,364.88,355.81,341.87,285.24,271.60,288.90
2022-09-03 22:06:16.060000,L9,280.27,297.76,308.61,302.27,292.48,293.99,295.75,292.45,278.61,277.54,274.01,262.08,255.35,256.40,262.37,273.36,259.34,,,,183.08,203.24,213.82,234.41,258.18,301.96,295.36,296.72,310.86,303.04,325.56,327.02,312.88,310.17,310.48,308.09,348.67,322.99,321.16,314.52,311.82,295.16,309.60,319.31,303.67,272.11,305.16,294.81,289.79,308.20,327.95,328.95,299.89,266.85,252.45,238.05
2022-10-21 22:06:29.540000,L9,437.27,431.71,436.63,436.75,417.77,368.23,399.45,397.95,384.93,357.91,331.31,315.63,333.26,334.84,316.02,269.44,268.75,189.31,175.87,181.96,204.28,234.23,241.84,242.86,262.66,303.62,308.26,368.71,355.92,366.19,321.63,319.17,311.13,396.15,404.03,405.96,377.94,319.11,322.30,320.97,316.49,351.75,352.14,357.83,367.58,372.35,375.94,374.19,370.42,334.64,338.91,365.73,362.89,273.48,253.67,234.85
2022-11-22 22:06:29.758000,L9,,,,,,,,,,,,,,,239.81,283.01,292.08,,,,173.81,201.34,216.84,226.29,247.74,288.47,289.50,330.38,340.36,325.28,323.35,307.08,298.77,310.76,319.18,306.26,331.82,319.05,315.17,325.42,309.04,278.43,332.23,320.39,301.27,271.40,313.92,325.47,302.03,324.45,346.55,351.36,315.99,223.22,229.64,221.86
2022-11-30 22:06:35.920000,L8,292.90,304.97,298.91,308.41,296.59,320.82,323.13,292.99,269.68,263.94,265.80,253.18,269.82,277.89,274.17,269.74,287.02,252.77,277.17,223.59,199.23,222.24,258.19,275.38,264.20,311.30,303.96,303.96,315.31,317.10,326.02,310.74,310.71,313.76,310.80,306.16,313.47,318.56,327.58,325.17,307.68,282.35,313.05,324.16,303.39,278.37,311.40,320.27,302.78,334.76,444.37,450.91,445.30,264.30,251.70,238.68
2022-12-24 22:06:26.081000,L9,347.83,354.74,362.85,336.35,295.63,294.45,293.60,289.38,278.13,266.66,295.63,297.14,287.98,320.60,314.86,306.27,300.15,324.94,223.15,191.85,212.87,272.31,242.58,253.59,369.42,352.30,351.16,350.09,335.98,322.05,344.38,359.06,335.29,329.97,350.04,338.57,346.97,346.57,351.31,351.78,350.31,343.59,344.17,326.55,333.70,347.76,348.83,325.96,336.38,340.84,346.07,355.93,363.00,315.17,322.67,319.69
2023-01-17 22:06:18.381000,L8,265.04,297.33,299.89,297.88,288.74,288.12,287.75,277.35,269.49,254.41,256.99,240.46,241.51,246.65,255.24,252.92,243.52,,,173.74,187.80,225.45,238.74,228.17,253.36,301.66,301.47,298.47,315.83,318.06,324.23,321.58,305.18,310.18,317.50,313.03,304.98,316.18,313.94,308.44,308.58,284.50,313.53,315.33,299.83,276.79,312.87,315.02,302.45,318.63,319.18,318.45,477.58,231.47,244.26,222.07
2023-02-18 22:06:13.995000,L8,261.40,287.88,289.44,286.37,278.26,297.29,364.61,192.39,,,,,,,,,,,,,,,,388.31,336.98,418.38,,,,,,,,290.09,278.92,261.06,298.13,291.75,290.43,288.42,284.08,268.24,281.71,286.30,278.90,256.43,284.39,291.07,289.73,297.83,306.85,301.27,301.59,,,
2023-03-06 22:06:02.229000,L8,416.42,402.01,362.68,369.39,364.06,361.21,434.46,416.92,453.53,414.27,329.64,327.50,310.98,358.01,327.08,329.57,333.06,418.71,452.91,322.05,305.15,291.37,286.27,310.26,339.75,348.81,356.07,356.38,360.94,364.72,352.98,374.78,379.37,404.72,372.24,548.76,430.75,386.97,493.30,417.53,412.20,408.67,421.17,445.98,455.01,361.46,454.90,439.19,410.88,422.05,430.70,433.40,450.38,350.53,355.41,358.99
2023-03-14 22:06:11.235000,L9,289.14,305.27,309.60,309.47,310.17,302.16,298.87,296.96,277.58,273.93,267.56,253.44,256.16,261.73,263.92,266.53,266.66,183.43,184.79,,169.32,245.42,236.03,236.20,263.52,301.63,317.61,310.78,321.95,320.00,325.72,328.23,312.46,320.95,320.75,315.56,318.32,323.34,325.54,326.04,483.02,484.06,479.98,322.16,316.96,276.11,310.65,321.49,422.58,433.27,445.80,452.19,323.84,264.11,252.05,238.35
2023-03-22 22:05:52.850000,L8,345.53,323.50,316.96,328.03,343.12,285.64,362.18,319.04,328.65,285.56,300.11,302.84,278.23,302.76,287.39,265.23,266.64,191.22,191.41,,,210.01,220.69,226.32,259.45,299.95,323.51,323.97,315.40,335.08,332.98,337.36,338.90,350.24,343.61,346.64,337.80,348.42,350.80,355.18,339.93,337.67,339.40,326.31,306.03,344.71,330.32,332.10,338.70,355.60,352.02,373.89,368.18,258.17,252.92,249.28
2023-03-30 22:05:59.281000,L9,270.95,303.32,305.35,305.96,297.70,296.48,297.37,297.17,278.78,274.59,278.16,259.07,263.81,269.74,268.83,277.35,271.74,187.67,197.82,,180.65,207.72,228.33,225.29,255.64,309.59,322.37,306.44,322.89,321.62,323.74,331.12,313.80,320.26,320.83,321.00,318.54,320.28,340.03,306.62,310.66,314.01,319.33,314.48,302.70,267.89,301.50,312.56,296.60,309.59,311.28,314.05,309.26,271.61,260.72,260.20
2023-04-07 22:05:40.262000,L8,219.08,259.26,255.36,254.53,253.13,240.32,214.95,243.31,203.05,,,,,,,,,,,,,,,,,203.70,266.70,258.10,271.02,266.82,271.11,279.91,267.32,269.51,274.01,266.95,279.89,279.88,276.15,268.36,268.24,,262.82,270.57,255.64,196.31,259.61,271.31,263.69,286.31,285.16,281.05,,,,
2023-04-23 22:05:33.182000,L8,266.11,289.81,293.68,291.87,285.97,282.72,284.84,282.15,263.79,251.94,247.34,239.26,238.56,244.48,249.48,248.17,248.14,,,,,200.79,211.31,218.63,241.35,292.93,299.07,294.19,310.03,299.18,309.28,309.12,295.06,293.66,295.80,302.39,306.61,316.62,311.29,303.80,305.23,283.31,299.62,301.23,301.59,265.32,300.74,312.39,303.94,311.41,320.78,324.39,288.32,243.77,229.24,230.65
2023-05-25 22:05:20.631000,L8,254.96,290.94,297.03,298.28,289.51,286.49,289.77,285.20,278.70,273.71,269.77,257.90,257.06,258.35,262.93,271.65,271.75,,,,,,,,228.20,402.85,395.36,398.32,405.02,416.54,311.21,307.51,311.61,284.67,299.90,302.73,306.77,315.62,315.77,304.95,515.14,510.22,518.49,309.52,302.21,257.54,288.47,311.12,305.95,308.88,425.69,431.42,442.28,274.46,253.76,235.77
2023-06-10 22:05:27.865000,L8,207.95,285.45,294.58,294.66,283.96,282.30,287.51,280.52,270.33,271.31,268.64,249.56,253.81,249.16,262.71,281.61,281.21,555.12,550.03,516.58,543.64,,,,,286.70,279.29,265.24,233.14,291.86,312.93,304.49,277.38,274.80,297.58,301.45,306.47,315.02,323.84,309.55,305.61,200.67,293.56,320.69,302.77,243.25,278.65,307.03,289.77,234.51,316.38,272.69,234.11,246.24,241.66,547.77
2023-07-28 22:05:50.970000,L8,260.43,297.36,298.70,298.08,289.68,289.95,287.67,281.66,274.75,266.65,263.18,252.46,256.13,256.90,261.58,267.27,261.61,,,,,197.62,205.38,213.85,238.33,287.22,294.08,277.28,312.84,291.09,311.11,307.91,302.74,283.55,297.70,398.68,406.24,407.45,393.46,309.87,309.10,270.70,295.13,306.19,301.57,257.91,288.46,304.96,300.85,310.67,316.90,317.60,286.58,263.98,242.10,232.70
2023-08-05 22:05:47.142000,L9,264.23,297.36,299.12,300.33,289.26,292.34,291.52,288.72,271.09,335.16,346.54,345.67,337.89,344.97,344.77,314.44,261.36,372.77,374.20,399.50,407.64,407.06,419.46,421.81,407.03,403.39,393.81,386.14,383.97,379.83,379.22,385.77,359.38,345.07,338.30,329.46,347.68,344.25,362.26,379.66,380.38,353.51,397.28,405.79,396.29,395.07,395.52,385.78,386.40,392.63,413.96,421.28,437.09,244.70,241.70,383.93
2023-08-21 22:05:52.129000,L9,,267.91,255.08,255.23,261.95,257.32,247.13,251.69,236.47,222.69,213.78,200.97,201.29,201.03,211.14,219.52,211.63,,,,,,,,211.74,264.40,270.35,259.73,273.83,272.26,209.45,216.58,217.92,238.45,226.30,215.52,290.22,279.48,274.52,274.53,275.11,,272.79,277.27,267.41,198.53,234.73,274.00,280.76,294.61,291.50,282.86,,198.47,191.35,190.85
2023-08-29 22:06:02.142000,L8,333.60,343.03,358.33,360.33,358.27,349.34,346.37,344.34,343.29,270.86,294.87,294.80,295.45,325.78,309.62,318.34,318.24,313.58,313.27,315.59,306.64,303.70,314.45,329.25,331.04,342.99,349.55,365.90,377.36,363.96,358.42,351.85,340.95,335.24,338.54,350.40,369.28,360.53,357.91,347.48,352.15,343.24,323.59,331.35,336.66,260.62,299.64,356.10,354.98,350.95,331.79,335.91,343.74,306.49,300.64,315.91
2023-10-08 22:06:10.308000,L9,279.11,310.24,305.70,301.45,292.01,291.65,287.17,287.01,277.94,273.18,272.31,262.02,262.13,262.61,272.39,272.89,267.66,182.96,181.73,174.56,192.96,229.96,227.40,236.35,260.22,306.25,299.88,301.61,312.50,315.37,327.36,309.48,316.23,306.22,309.09,306.90,313.45,320.07,322.75,317.50,309.11,293.22,311.21,319.92,356.87,374.88,387.30,378.21,314.05,318.82,334.76,427.55,347.03,265.76,255.15,240.69
2023-11-09 22:06:12.836000,L9,279.79,298.74,307.86,300.67,290.09,290.71,289.31,286.70,273.61,278.16,272.22,250.57,257.02,254.81,273.95,256.20,264.14,192.71,195.36,180.76,199.98,223.78,224.95,239.40,261.65,302.49,295.84,302.42,313.69,315.01,323.72,323.27,310.29,305.95,312.43,304.54,307.78,317.33,320.36,376.95,379.87,388.54,388.18,318.84,304.86,278.96,309.66,318.61,304.27,323.47,322.79,327.68,333.46,267.90,258.34,237.63
2023-11-25 22:06:20.599000,L9,348.85,367.73,378.46,382.60,366.82,344.69,335.51,332.35,311.65,325.84,314.99,341.31,335.59,339.86,336.89,316.61,289.93,327.51,321.98,310.99,313.58,304.37,294.37,332.51,338.03,337.69,346.33,381.97,347.41,353.22,360.04,371.52,368.86,373.07,387.98,372.43,339.47,336.03,466.50,479.94,358.64,342.44,348.98,342.15,349.61,351.74,384.34,345.83,340.01,345.26,347.71,465.20,559.50,291.83,316.42,328.55
2023-12-19 22:06:15.197000,L8,279.57,299.14,302.29,301.05,295.16,288.92,289.45,294.93,271.76,255.07,252.80,241.88,248.32,252.15,257.12,249.62,246.68,,,176.10,200.75,222.92,233.95,233.67,251.23,295.10,294.53,298.47,310.52,306.66,310.21,305.92,303.09,293.89,300.35,301.71,307.48,319.22,318.59,305.86,303.81,280.07,309.63,306.21,302.05,274.18,306.14,312.98,302.21,312.40,320.39,323.04,334.99,239.33,234.64,229.04
2024-01-12 22:06:18.916000,L9,382.14,340.15,357.80,367.55,484.87,480.53,447.21,328.09,333.21,320.34,321.32,320.97,313.87,362.16,311.72,323.72,308.70,332.88,325.60,324.61,327.98,376.00,387.36,291.97,442.24,497.98,430.64,378.59,372.10,383.34,410.83,358.14,366.94,366.82,364.44,491.07,506.22,429.42,345.07,392.73,328.09,334.51,481.30,425.97,426.00,424.05,516.43,456.34,386.68,341.45,358.11,356.28,423.48,317.73,321.87,316.06
2024-01-20 22:06:07.304000,L8,269.94,294.29,293.57,294.47,285.64,282.50,287.63,269.29,248.84,232.68,270.92,209.01,239.53,223.83,239.03,220.49,184.74,,,,236.52,218.88,229.98,231.51,243.44,284.68,429.24,394.32,312.69,293.74,265.82,288.73,283.16,331.60,286.99,256.65,351.16,,,,,,,,,240.06,282.30,288.59,242.02,196.96,282.72,284.94,291.27,273.31,185.81,216.32
2024-01-28 22:06:18.213000,L9,310.55,352.38,336.09,338.42,347.95,348.37,325.86,308.30,293.76,297.64,318.51,302.57,275.95,313.86,294.46,315.91,295.93,305.82,288.60,190.69,211.82,222.29,233.75,242.99,264.32,353.19,331.87,339.54,347.32,352.06,344.77,344.05,341.80,314.63,347.13,354.71,328.28,354.25,327.98,335.71,350.20,335.86,337.19,335.46,336.62,319.85,316.30,321.24,321.12,340.00,368.98,348.56,356.61,298.40,296.50,313.83
2024-02-13 22:06:17.947000,L9,286.44,301.82,304.07,303.94,298.30,289.57,291.82,289.62,277.03,260.57,264.85,245.42,254.18,251.61,260.39,259.20,342.82,,,,185.07,213.26,229.08,236.54,262.54,306.07,294.97,299.31,312.32,313.98,320.14,381.46,392.71,399.11,396.37,305.63,311.29,317.61,323.16,309.11,307.12,281.04,312.02,351.19,345.93,278.12,377.70,378.06,382.38,386.74,321.57,371.73,384.28,347.93,339.54,347.00
2024-02-29 22:06:11.471000,L9,280.00,302.06,304.50,300.14,294.93,289.48,290.07,289.12,271.34,264.69,260.60,251.40,251.13,252.64,254.64,261.36,248.67,175.79,185.93,172.89,181.46,214.13,219.34,233.26,261.55,299.13,298.44,298.17,311.44,304.88,322.79,309.45,307.67,309.86,306.53,306.35,312.18,318.50,325.04,307.16,310.42,298.36,307.22,312.33,304.56,277.37,308.32,316.59,307.27,316.04,323.19,324.21,312.85,244.15,240.87,234.40
2024-04-01 22:06:02.710000,L9,230.33,275.59,257.78,261.03,249.17,253.74,251.14,246.59,207.63,192.13,,,,,,,,,,,,,,,,,,246.37,271.09,271.26,,,258.64,265.62,274.77,267.96,257.44,215.95,,258.49,269.31,222.08,264.98,274.89,259.31,236.91,282.23,278.87,273.46,286.60,,,,,,
2024-04-09 22:05:37.411000,L8,254.70,282.19,288.46,283.68,313.11,304.83,301.77,265.67,241.92,217.81,175.73,,,,,,211.79,,,,,193.30,206.73,212.68,235.89,274.91,285.15,282.57,301.57,287.30,300.65,298.23,282.60,285.24,293.06,295.08,289.70,307.19,295.03,294.52,278.46,258.45,277.60,301.27,310.99,314.72,347.00,339.75,329.20,367.31,,337.08,288.14,205.96,197.96,202.46
2024-04-17 22:05:51.812000,L9,268.20,296.43,295.70,298.39,288.11,287.46,287.19,284.79,275.72,274.86,267.98,266.21,252.82,255.67,266.31,275.82,270.60,180.36,184.42,,184.29,203.54,211.03,222.00,244.15,293.23,295.39,299.28,304.81,283.41,295.88,295.00,293.97,289.46,300.85,306.99,308.24,312.16,317.65,304.40,306.08,285.87,300.84,368.07,380.04,375.45,365.55,385.20,413.94,417.09,341.56,348.60,332.22,271.08,257.98,248.96
2024-05-03 22:05:38.004000,L9,263.79,294.99,303.48,299.12,290.21,287.54,288.92,284.21,277.92,271.13,270.53,255.02,254.10,259.06,263.38,268.35,271.11,180.78,194.34,460.58,465.28,470.63,449.35,443.45,413.16,290.26,296.07,297.50,313.20,304.00,313.63,310.21,310.24,298.28,299.84,304.35,310.07,317.76,317.35,306.50,306.78,290.83,299.84,307.94,299.46,265.41,299.43,312.07,304.11,311.88,320.26,323.55,262.87,271.15,256.48,243.60
2024-05-11 22:05:15.899000,L8,,,,,,545.76,449.73,399.90,337.99,315.38,310.18,251.53,263.51,255.65,256.27,345.24,333.42,278.83,227.78,182.73,197.10,318.33,303.52,363.76,281.73,318.04,394.61,370.33,356.69,295.27,310.57,308.07,299.30,295.29,301.75,303.62,306.21,315.62,313.24,306.24,305.89,278.49,302.04,304.42,301.41,259.56,351.87,359.69,360.10,375.70,317.92,318.41,282.23,271.79,284.00,284.89
2024-06-20 22:05:06.981000,L9,185.98,282.74,294.23,292.00,286.50,286.01,284.18,280.51,279.43,265.20,255.79,249.24,244.53,253.19,256.20,259.95,261.31,177.07,184.30,,,,,,,282.09,252.05,266.10,240.67,289.35,308.02,304.76,189.88,191.43,243.09,299.29,299.18,350.00,312.64,313.96,306.90,194.04,259.21,306.12,307.22,242.85,219.57,301.08,255.04,212.31,187.73,172.23,190.71,255.03,251.51,238.19
2024-07-22 22:05:28.427000,L9,380.32,357.64,330.49,353.43,315.44,316.36,303.34,298.94,313.37,298.75,284.88,279.70,272.08,283.78,305.74,285.51,295.82,295.11,,,197.67,198.88,213.26,220.31,274.25,284.51,312.94,342.12,327.75,322.64,329.68,320.42,318.59,312.32,311.15,325.77,320.51,360.67,357.11,331.20,340.43,353.10,331.60,345.61,340.65,296.42,310.27,330.14,353.76,353.31,358.78,354.90,291.12,310.00,300.19,280.70
2024-07-30 22:05:39.076000,L8,247.82,296.68,298.91,297.59,288.63,286.52,291.43,286.61,273.90,270.98,250.90,260.59,265.80,258.19,255.27,245.94,251.85,,,,,,,,,291.50,300.23,295.21,313.89,294.74,316.87,318.99,525.78,523.00,514.26,303.16,306.78,314.39,318.40,302.78,303.66,269.74,293.97,310.56,300.21,249.20,289.96,311.73,467.03,494.15,488.31,459.80,436.46,279.30,241.11,230.60
2024-08-31 22:05:51.410000,L8,,,244.88,239.43,234.54,215.33,220.58,228.29,172.02,,,,,,,,,,,,,,,,,226.45,252.49,215.89,232.41,177.17,258.26,258.49,247.06,,244.45,259.51,267.74,221.16,215.25,215.25,264.19,,,,,,,,,272.74,274.06,224.10,,,,
2024-10-26 22:06:12.211000,L9,280.61,303.75,307.74,311.38,303.24,300.28,292.81,289.09,280.16,280.04,272.60,255.79,259.32,253.55,246.50,239.05,237.91,,,,,,,234.73,501.53,,462.30,423.27,376.80,374.89,370.29,328.75,260.58,358.73,327.90,317.92,323.89,318.71,320.66,320.53,311.00,287.23,310.37,317.81,303.48,279.70,311.86,319.30,314.04,323.61,327.23,327.46,333.83,239.73,234.04,220.44
2024-11-03 22:06:00.568000,L8,226.78,258.83,251.31,250.94,247.94,246.11,243.10,246.97,206.98,,,,,,,,,,,,,,,172.50,194.05,228.24,242.57,249.18,260.25,,,,,189.51,182.02,246.42,266.77,264.72,273.54,275.78,268.05,241.98,253.36,266.94,246.31,225.28,189.83,178.83,265.14,284.42,280.59,285.59,284.12,,,
2024-11-11 22:06:03.683000,L9,,,273.91,311.19,,,,,,,,,,,,,,,,172.51,191.36,212.41,219.81,234.45,248.15,287.54,293.02,299.55,309.72,303.99,320.20,307.86,308.32,292.00,304.03,303.56,310.50,314.20,314.66,312.86,310.43,281.62,304.89,303.48,292.61,276.82,307.96,317.38,399.94,539.20,478.00,324.02,410.40,,,
2024-12-21 22:06:04.889000,L8,287.92,305.16,307.59,307.07,303.24,293.91,297.80,292.34,281.38,279.64,285.33,279.21,275.56,274.19,260.87,299.29,248.50,188.11,191.34,171.17,185.40,211.25,227.16,230.38,254.13,301.23,301.18,303.32,317.98,313.39,322.15,309.38,307.77,311.88,300.57,304.45,308.91,316.46,324.67,334.88,313.57,284.15,314.83,318.99,304.22,276.74,306.29,315.71,304.09,320.41,322.37,327.19,333.83,282.50,241.88,231.63
