dates,satname,nzd0027-0000,nzd0027-0001,nzd0027-0002,nzd0027-0003,nzd0027-0004,nzd0027-0005,nzd0027-0006,nzd0027-0007,nzd0027-0008,nzd0027-0009,nzd0027-0010,nzd0027-0011,nzd0027-0012,nzd0027-0013,nzd0027-0014,nzd0027-0015,nzd0027-0016,nzd0027-0017,nzd0027-0018,nzd0027-0019,nzd0027-0020,nzd0027-0021,nzd0027-0022,nzd0027-0023,nzd0027-0024,nzd0027-0025,nzd0027-0034,nzd0027-0035,nzd0027-0036,nzd0027-0037,nzd0027-0038,nzd0027-0039,nzd0027-0040,nzd0027-0041,nzd0027-0042,nzd0027-0043,nzd0027-0044,nzd0027-0047,nzd0027-0048,nzd0027-0049,nzd0027-0050,nzd0027-0051,nzd0027-0057,nzd0027-0058,nzd0027-0059,nzd0027-0060,nzd0027-0061,nzd0027-0062,nzd0027-0063,nzd0027-0064,nzd0027-0065,nzd0027-0066,nzd0027-0067,nzd0027-0068,nzd0027-0069,nzd0027-0070,nzd0027-0071,nzd0027-0072,nzd0027-0073,nzd0027-0074,nzd0027-0075,nzd0027-0076,nzd0027-0077,nzd0027-0078,nzd0027-0079,nzd0027-0080,nzd0027-0081,nzd0027-0082,nzd0027-0083,nzd0027-0084,nzd0027-0085,nzd0027-0086,nzd0027-0087,nzd0027-0088,nzd0027-0089,nzd0027-0090,nzd0027-0091,nzd0027-0092,nzd0027-0093,nzd0027-0094,nzd0027-0095,nzd0027-0096,nzd0027-0029,nzd0027-0030,nzd0027-0031,nzd0027-0032,nzd0027-0033,nzd0027-0045,nzd0027-0046,nzd0027-0052,nzd0027-0053,nzd0027-0054,nzd0027-0055,nzd0027-0056,nzd0027-0026,nzd0027-0027,nzd0027-0028
2004-08-06 22:00:22.463000,L5,352.27,339.55,267.87,230.09,273.82,293.06,365.20,331.87,314.05,326.89,325.80,317.05,,,,,,307.56,326.44,333.77,327.26,338.71,338.39,295.67,,,,,241.18,306.06,292.50,285.44,283.73,284.63,285.09,289.24,295.42,281.81,231.78,,,,275.80,283.21,276.87,271.55,265.40,266.95,259.47,259.20,268.34,257.84,252.00,265.30,258.33,249.66,243.09,239.44,235.18,233.75,230.56,229.27,229.95,233.79,231.78,226.52,222.91,227.42,212.41,212.95,203.30,207.22,204.04,209.69,197.33,212.90,209.58,214.28,222.38,244.38,278.46,343.87,,,,,,280.84,274.30,,,,,251.97,,,
2004-09-16 21:55:17.605000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.66,274.66,268.64,306.99,394.78,196.64,,,,,,,,,277.09,301.64,,,,,301.48,306.83,290.86,294.64,294.59,282.94,292.95,287.67,267.41,272.38,280.41,298.78,293.11,264.30,,,,,,,,,,,,,,,
2004-10-18 21:55:59.918000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.51,305.33,306.28,297.15,296.65,303.71,293.67,304.86,298.61,305.33,303.85,295.74,305.09,303.00,304.09,286.91,300.29,301.73,295.45,295.54,306.36,295.93,301.12,290.10,285.66,276.82,282.30,269.62,277.56,293.23,302.20,298.41,306.70,293.80,278.93,273.12,276.55,274.94,277.75,265.64,,,,,,,,,,,,,,,
2004-11-03 21:56:19.004000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.98,257.94,255.12,242.28,273.50,267.84,273.14,280.70,292.71,284.25,277.37,217.93,,290.42,322.41,316.09,309.64,315.85,311.39,315.33,316.79,316.40,321.97,311.25,314.68,309.07,312.63,323.07,316.38,315.65,311.60,315.69,326.39,328.09,338.00,342.05,328.62,327.41,321.63,322.17,320.31,314.12,315.08,314.76,322.72,318.76,316.80,289.60,289.69,292.89,294.96,286.46,280.21,,,,,,280.76,276.79,,,,,,,,
2004-11-19 21:56:31.297000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.75,276.85,291.07,285.88,285.84,266.17,,,,,,,,,268.24,286.27,286.28,282.05,278.74,288.00,257.60,202.53,263.00,241.75,,,,,,,,,,,,,,,,,,,,,
2005-01-13 22:03:41.143000,L5,338.16,330.39,258.32,216.85,254.87,267.33,313.26,324.83,294.04,280.82,183.34,,,,,,,,,,,,,,,,,,,224.15,200.87,203.66,193.40,217.44,230.14,,,,,,,,,,228.98,258.46,240.78,234.32,237.15,234.74,236.13,228.72,198.05,234.79,249.70,228.26,202.75,229.18,211.26,199.86,,,203.42,196.78,205.80,187.49,207.54,212.75,203.72,207.96,189.28,,,,,180.44,184.03,187.94,205.21,262.10,299.33,356.57,,,,,,,,,,,,,,,
2005-02-07 21:57:51.236000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.41,267.10,264.17,,,320.24,335.26,327.22,340.87,311.39,302.15,313.98,326.28,321.12,304.35,318.06,330.64,337.66,342.86,321.79,324.81,334.11,326.28,317.40,305.69,318.00,322.94,319.80,331.76,367.07,356.22,357.33,372.12,367.08,343.67,342.14,365.83,346.98,338.74,320.02,356.97,314.17,286.68,197.52,236.15,,,,,,252.46,257.00,,,,,,,,
2005-02-14 22:04:09.465000,L5,343.57,335.94,262.60,221.87,259.20,276.25,338.77,314.51,296.26,286.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.28,251.45,251.67,258.87,242.56,252.53,245.38,218.91,216.82,221.24,211.82,,,,,,,,,,,,,,,,,,,,,,,184.43,240.91,287.86,341.62,,,,,,,,,,,,,,,
2005-02-23 21:58:07.648000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.86,215.08,222.78,251.80,240.51,236.58,258.26,,,,,,262.41,305.18,306.52,303.01,301.22,299.09,298.17,308.58,298.16,311.11,303.05,305.15,315.82,313.36,321.12,305.75,315.31,311.76,306.37,313.75,308.07,318.83,316.13,320.48,319.15,321.96,316.42,314.29,311.66,319.34,308.96,296.11,290.73,286.60,259.60,279.10,288.88,289.64,278.02,266.23,,,,,,237.84,189.68,,,,,,,,
2005-03-02 22:04:24.338000,L5,351.37,334.12,268.12,219.68,270.11,279.80,356.45,325.96,301.62,293.44,,,,,,,,,,,,,,,,,,,,249.41,208.11,202.98,195.14,207.74,231.03,239.12,256.02,,,,,,,,,206.41,202.83,200.72,246.41,249.16,243.12,239.87,213.80,234.00,242.09,215.62,,,,,182.34,192.36,216.49,227.47,229.79,224.04,216.33,209.78,189.34,,,,,,,206.81,210.04,193.50,199.52,261.39,302.62,349.80,,,,,,,,,,,,,,,
2005-03-11 21:58:20.185000,L5,,,,,,,,,,,,,,,,,,,,189.80,197.59,210.44,224.23,219.47,210.12,200.56,,216.22,233.05,208.49,251.11,231.20,228.77,262.96,251.84,249.30,184.21,,,,,,,,,,,,,,,301.07,322.83,328.92,316.07,312.18,311.94,307.81,315.60,309.70,309.91,310.59,314.08,318.93,327.34,317.36,313.88,317.57,313.35,306.80,310.21,312.21,294.34,300.89,290.59,296.36,280.96,287.72,269.96,263.66,,,,,,,,,,,,,,,,,
2005-04-03 22:04:40.528000,L5,356.65,337.21,273.02,232.58,272.53,293.54,326.54,342.51,313.14,328.26,329.52,,,,,,,325.37,338.49,336.28,329.90,334.66,333.18,341.62,328.86,,264.22,294.18,280.89,318.31,303.29,307.32,298.17,299.92,291.42,288.85,301.06,286.49,274.02,,,,293.37,287.64,281.42,283.03,273.19,273.14,265.47,272.94,260.30,272.75,255.83,277.88,267.87,271.22,262.39,259.68,236.30,234.29,234.27,233.84,227.46,230.84,247.08,237.66,237.14,243.51,230.61,232.03,205.82,208.53,205.19,200.92,188.85,233.63,223.34,230.05,229.17,265.20,300.93,350.18,,,,,,278.66,275.37,,,,,269.31,,,
2005-04-19 22:04:43.597000,L5,355.88,341.06,271.83,242.14,286.34,286.81,350.26,344.44,317.99,328.44,325.42,323.30,291.68,,,327.37,325.73,322.28,334.90,339.37,333.10,341.65,341.93,343.99,319.30,,265.98,287.39,287.88,295.26,293.44,300.06,295.68,298.47,286.64,297.48,299.71,279.65,271.47,,,,282.95,287.61,281.73,281.22,278.17,272.88,273.41,261.82,271.87,261.03,254.86,251.78,262.95,247.37,254.01,249.50,247.43,240.86,235.93,230.76,229.52,231.23,236.51,226.45,232.38,232.13,225.68,220.29,230.21,211.87,216.69,208.70,207.79,224.35,211.19,207.58,230.26,253.18,295.92,346.63,,,,,,280.33,280.49,,,,,263.20,,,
2005-05-05 22:04:49.813000,L5,,,,,,,,,,,,,,,,,,229.13,333.33,337.35,333.84,346.17,,,,,269.15,206.94,280.98,306.90,294.00,289.38,281.66,277.88,266.21,265.60,289.16,245.00,,,,,274.29,285.41,279.12,282.03,275.22,266.70,267.17,253.91,241.83,250.27,248.71,251.66,253.59,253.56,244.12,238.79,217.11,223.41,199.55,193.16,211.36,211.21,214.02,209.72,211.23,206.85,,,,,,,,,,,,234.16,278.88,332.48,,,,,204.19,289.92,277.43,,,,,,,,
2005-05-30 21:58:51.383000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.01,269.93,259.81,273.55,237.03,271.73,265.77,263.80,257.88,272.38,240.24,277.07,290.44,275.65,280.85,281.75,275.78,259.17,261.62,242.63,,253.05,234.13,224.60,261.77,250.36,,252.03,239.93,,,,,,,,,,,,,,,
2005-06-06 22:05:05.724000,L5,337.60,331.25,253.77,193.02,247.25,262.64,294.02,302.75,312.55,315.79,313.58,,,,,,,305.89,333.00,335.19,199.48,338.58,347.71,348.26,,,262.88,285.98,231.34,273.62,290.61,290.27,288.68,288.72,280.85,290.70,295.99,271.12,,,,,273.56,274.98,279.67,265.56,267.92,258.92,259.71,255.65,261.78,249.35,234.95,247.43,249.11,247.58,238.35,235.18,231.83,226.63,223.70,225.36,222.43,224.74,225.06,219.48,215.98,220.76,208.60,201.37,206.76,202.45,199.39,194.99,,205.06,211.66,206.58,217.09,243.81,278.73,342.86,,,,,,277.59,276.07,,,,,253.06,,,
2005-07-08 22:05:15.796000,L5,330.55,321.12,204.64,180.82,248.20,253.64,310.77,318.19,305.89,319.82,313.85,,,,,,,,,,,331.98,293.08,347.34,,,,,,306.76,283.62,303.10,284.96,292.12,287.10,293.22,294.29,279.01,280.03,,,,283.79,280.18,280.55,277.51,271.52,263.33,264.83,263.74,265.16,259.94,244.17,259.40,250.86,242.46,236.12,236.47,231.99,230.78,225.67,231.76,232.35,225.48,232.89,227.64,230.05,223.40,210.16,210.26,210.65,200.06,211.54,211.83,195.61,221.88,208.76,204.59,206.11,236.93,272.96,336.34,,,,,,283.40,278.93,,,,,260.47,,,
2005-07-17 21:59:11.604000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.67,219.03,228.35,244.80,249.76,252.21,260.66,,,,,,281.57,315.81,304.30,307.41,304.67,306.15,295.67,308.03,302.73,302.47,302.76,290.80,298.41,309.72,313.14,304.55,312.96,299.80,309.84,308.68,306.36,312.14,322.25,316.63,310.53,315.67,317.28,310.21,306.99,299.46,301.15,301.84,299.43,288.46,277.36,282.36,287.40,277.17,278.35,263.29,,,,,,,,,,,,,,,
2005-08-25 22:05:41.221000,L5,348.73,345.89,278.15,219.13,274.57,295.99,342.88,341.34,312.13,320.31,323.04,320.40,,,,,314.74,311.14,335.39,339.26,332.47,345.16,353.88,353.22,294.46,,270.69,290.18,296.66,303.82,292.72,298.79,300.57,300.52,296.66,301.18,300.76,297.55,279.98,,,,284.85,290.08,291.23,281.61,279.30,271.48,273.60,263.77,255.11,259.57,245.01,254.08,249.59,253.04,247.81,248.74,246.74,239.22,241.50,235.63,234.08,226.91,226.91,222.51,218.66,229.05,216.81,219.66,222.50,211.03,218.96,215.46,189.76,203.05,212.43,207.62,219.03,250.74,292.45,348.76,,,,,,292.25,285.80,,,,,256.20,,,
2005-09-03 21:59:32.312000,L5,452.28,454.11,406.86,392.95,378.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.21,254.98,261.09,256.78,265.10,258.30,271.79,250.17,,,280.03,307.85,311.23,304.46,301.51,296.82,298.18,306.67,294.86,305.46,296.39,300.83,306.10,307.33,314.71,303.61,309.00,298.33,306.79,311.49,311.87,315.19,319.39,314.14,316.49,314.64,317.35,307.88,311.10,303.94,298.25,303.36,303.34,295.03,285.78,295.71,289.46,291.54,273.86,266.05,,,,,,267.86,260.46,,,,,,,,
2005-09-26 22:05:42.687000,L5,350.03,342.05,272.52,235.67,273.95,307.19,379.79,328.08,315.90,331.12,328.60,318.43,,,,,,,326.59,337.82,332.40,336.06,345.03,335.50,309.53,,239.18,286.63,258.22,303.85,292.34,300.99,290.13,284.22,283.24,295.53,289.79,278.30,258.14,,,,269.88,269.66,269.29,269.14,266.88,257.47,258.93,263.28,273.19,263.90,252.59,260.93,263.61,259.05,229.11,236.10,229.85,229.30,222.35,219.26,228.75,230.55,241.29,224.41,230.11,229.71,211.16,202.82,207.26,196.23,197.39,202.16,197.79,224.77,222.45,225.28,228.44,262.82,325.00,347.86,,,,,,282.60,265.97,,,,,243.64,,,
2005-11-22 21:59:59.141000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.88,286.86,287.31,283.59,287.86,279.61,285.74,293.49,283.93,291.86,284.33,298.64,302.72,304.21,286.34,296.76,290.94,291.55,287.14,292.35,305.80,300.60,228.62,228.56,199.98,272.43,278.72,287.66,276.73,249.75,239.03,,,196.99,273.63,268.15,251.76,261.89,253.11,,,,,,,,,,,,,,,
2006-02-10 22:01:51.332000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.46,228.57,246.32,266.09,267.74,274.02,266.03,257.64,262.71,253.04,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-17 22:08:11.136000,L5,341.29,330.33,264.94,217.63,266.21,279.45,326.30,321.45,296.94,279.32,191.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.66,247.56,251.82,248.22,251.84,242.34,245.40,247.28,219.03,240.90,231.24,203.25,195.00,210.21,193.91,,,,214.02,206.74,213.13,200.35,207.04,209.08,189.16,193.43,191.69,,,,,,,,192.88,251.35,297.77,349.87,,,,,,,,,,,,,,,
2006-03-14 22:02:31.280000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.26,300.10,291.32,298.40,300.84,298.05,,,,,,,,,307.82,314.09,309.24,307.64,314.36,301.56,309.17,309.52,308.20,300.55,297.85,288.67,270.70,270.49,290.87,273.98,,,,,,,,,,,,,,,,,,
2006-04-06 22:09:08.139000,L5,339.29,334.57,263.22,217.30,258.71,280.67,320.78,321.73,294.42,275.31,187.80,,,,,,,,,,,,,,,,,,,,,,,233.23,239.24,236.60,255.15,,,,,,,,,249.68,246.29,248.89,246.02,250.64,243.93,237.75,,,,,185.30,208.92,202.07,208.93,203.75,185.40,205.73,209.92,202.70,202.41,199.71,205.73,191.37,187.55,185.98,,,,,,,,186.76,245.94,300.67,340.63,,,,,,,,,,,,,,,
2006-05-01 22:03:21.687000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,226.75,237.39,237.28,234.02,245.56,226.64,,,252.09,251.57,263.05,254.83,269.79,253.93,,,280.95,299.42,307.06,306.25,295.51,303.89,295.03,304.32,309.71,296.44,303.27,308.71,309.21,311.85,300.61,303.81,299.25,309.20,301.60,309.83,307.55,325.96,321.95,326.56,317.44,326.44,326.27,314.87,309.27,307.54,302.42,301.90,298.92,301.56,271.76,289.47,283.48,279.68,284.08,258.07,,,,,,261.03,263.38,,,,,,,,
2006-05-08 22:09:38.251000,L5,358.74,347.91,284.88,242.73,289.51,311.75,382.75,346.10,314.81,328.90,336.17,339.48,276.16,312.02,304.44,,220.55,330.13,341.52,340.39,329.76,276.50,351.66,346.03,331.73,324.61,285.81,296.03,311.39,318.96,315.51,322.17,298.94,306.41,291.56,299.12,300.50,298.82,294.03,188.82,,,291.45,292.13,285.38,285.46,280.25,279.44,277.95,273.21,272.17,263.47,260.31,260.88,268.40,257.35,254.73,248.94,249.42,250.78,247.18,248.08,241.66,238.00,245.40,236.77,244.56,239.59,234.14,230.84,223.54,217.21,224.13,214.42,210.00,228.89,225.47,229.43,238.95,269.66,304.43,350.58,,,,,209.86,287.26,288.97,,,,237.59,280.35,,,
2006-05-17 22:03:33.996000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.40,297.15,286.63,295.00,288.74,290.18,293.43,290.45,295.71,295.55,295.28,293.91,294.92,304.56,299.05,296.69,286.10,285.58,293.80,291.59,295.63,306.71,301.94,309.21,306.81,309.47,303.51,302.43,301.81,295.43,295.59,284.90,278.65,261.89,267.49,282.04,266.60,264.39,270.70,265.70,,,,,,,,,,,,,,,
2006-06-25 22:10:20.606000,L5,356.09,345.73,279.22,232.69,287.18,300.60,367.28,340.67,310.52,319.29,321.60,316.97,,,,,,317.80,329.22,333.84,327.04,338.63,340.45,326.18,,,,,225.74,294.93,299.32,301.59,296.30,295.71,284.29,300.45,300.07,294.91,276.68,,,,277.34,277.91,275.56,282.99,269.51,269.83,265.58,264.36,263.63,259.16,246.03,248.50,251.37,243.26,242.38,236.26,242.12,233.34,237.34,230.56,233.63,226.45,232.66,221.45,221.20,224.52,218.86,215.13,217.70,210.18,213.61,209.75,194.79,217.44,210.02,209.17,230.19,258.18,283.54,344.86,,,,,,292.13,279.60,,,,,263.55,,,
2006-09-13 22:11:23.474000,L5,338.26,336.68,281.51,262.03,338.89,299.46,333.62,341.68,317.67,328.67,334.50,325.98,312.80,312.76,318.32,326.81,322.89,325.93,342.43,340.91,330.18,340.31,348.37,343.14,313.90,,271.92,284.88,259.50,311.24,304.26,312.42,304.07,303.10,295.81,300.10,305.48,294.57,283.99,,,,291.49,288.52,284.94,275.90,279.52,265.03,272.94,261.17,266.90,246.27,,,,,225.05,241.04,234.60,226.02,235.70,233.98,233.00,228.76,243.16,237.06,238.18,238.97,231.80,245.32,230.00,213.45,203.32,211.33,204.13,229.84,227.47,223.06,254.19,230.13,218.29,234.77,,,,,,292.36,289.80,,,,,279.94,,,
2006-10-24 22:05:38.832000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.32,298.69,298.22,294.87,289.87,291.35,291.17,294.45,295.38,299.67,294.64,293.35,296.12,301.77,298.13,290.62,295.39,287.39,291.66,299.48,297.61,307.44,312.37,307.48,302.93,302.46,305.48,298.22,297.62,291.89,288.99,290.03,278.75,283.64,259.44,271.88,267.48,275.11,286.15,264.09,,,,,,,,,,,,,,,
2006-11-25 22:06:19.953000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.81,254.19,258.27,246.19,261.47,240.26,251.63,289.64,277.20,273.18,,,,309.21,327.17,338.18,322.93,349.39,337.75,352.64,347.02,354.32,354.83,344.72,322.87,342.35,343.61,329.90,336.75,335.24,330.36,339.65,339.62,350.78,367.86,382.65,374.30,374.51,366.68,374.32,352.89,350.66,353.41,340.13,325.17,340.27,344.01,325.67,339.62,342.29,348.72,350.75,321.00,,,,,,270.23,263.41,,,,,,,,
2006-12-02 22:12:34.352000,L5,367.73,308.13,270.96,266.98,327.31,319.04,392.69,322.78,309.03,286.70,,,,,,,,,,,,,,,,,,,247.14,258.50,233.64,221.26,265.04,256.62,270.91,287.12,289.84,,,,,,292.80,294.67,278.85,306.74,296.25,302.37,295.28,298.30,293.53,296.46,271.04,289.75,275.68,255.66,243.85,258.82,246.46,245.39,236.82,251.30,260.80,263.04,263.94,264.10,258.27,261.59,243.40,239.57,232.74,216.46,217.01,239.72,219.20,256.67,256.73,243.90,260.35,340.60,338.88,353.05,,,,,,,,,,,,,,,
2006-12-11 22:06:28.205000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.64,258.66,299.19,238.47,292.70,266.67,292.19,302.89,304.08,,,,,,369.73,383.50,363.18,395.92,405.41,394.83,400.39,392.92,398.98,405.40,393.69,400.83,404.15,414.10,375.84,410.95,410.58,406.49,410.29,412.89,409.60,424.65,419.29,426.17,427.34,426.18,430.68,427.98,420.02,429.54,423.50,412.70,420.60,432.10,385.31,391.95,396.77,392.06,377.39,348.44,,,,,,,,,,208.21,237.91,237.77,,,
2007-01-03 22:12:49.248000,L5,371.52,309.19,257.47,299.03,340.62,363.40,369.53,338.25,331.69,248.15,,,,,,,,242.97,316.97,330.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.30,319.39,305.71,318.43,320.22,298.47,309.04,301.23,303.68,289.53,290.20,298.25,295.91,295.07,298.07,294.25,293.48,300.80,290.63,289.87,292.20,268.67,270.88,285.76,258.31,279.57,284.14,272.38,280.28,319.82,341.48,356.05,,,,,,,,,,,,,,,
2007-01-19 22:12:30.924000,L5,345.47,331.49,268.30,228.09,262.38,248.19,300.95,318.94,298.22,276.93,182.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.45,228.60,245.75,249.18,238.37,,,,,,,,,,,,,202.06,204.09,207.97,188.86,188.69,191.41,,,,,,,,,,,,246.70,291.94,344.09,,,,,,,,,,,,,,,
2007-02-13 22:06:23.395000,L5,,,,,,,,,,,,,,,,,,,,,,183.53,197.70,197.39,198.88,207.05,,278.59,238.00,229.93,240.59,214.60,228.92,242.55,248.54,239.00,256.59,244.34,265.61,251.21,182.93,,266.06,304.36,302.35,293.65,296.56,292.59,299.60,308.17,309.62,306.54,316.54,301.02,310.47,299.44,299.78,300.78,298.23,303.80,297.40,297.05,315.17,321.64,325.26,330.35,319.15,323.08,309.48,310.46,300.84,299.79,294.66,282.33,306.27,290.27,267.35,304.25,307.33,278.08,279.19,269.45,,,,,,249.59,244.18,,,,,,195.65,,
2007-10-02 22:10:31.289000,L5,345.97,335.14,275.04,226.13,272.67,290.52,370.46,324.35,300.53,293.16,181.76,,,,,,,,,,,,,,,,,,,233.15,267.03,228.50,210.94,219.34,242.08,249.20,274.29,,,,,,255.12,259.77,259.97,272.16,264.56,260.26,257.69,256.27,256.29,240.44,219.74,236.81,233.28,229.04,211.18,216.41,220.07,216.34,215.66,208.40,217.19,218.87,212.52,200.11,204.60,212.56,194.10,194.04,203.47,,,,,195.94,190.32,190.76,202.98,247.01,316.38,348.20,,,,,,,,,,,,,,,
2008-11-21 22:01:05.982000,L5,349.05,340.14,273.34,237.44,260.02,289.07,346.27,322.47,288.92,267.80,187.11,,,,,,,,,,,,,,,,,,203.52,227.65,194.86,197.16,191.97,213.86,239.38,237.96,258.84,,,,,,241.01,240.39,238.62,258.49,255.92,249.89,248.01,239.95,232.80,240.15,221.35,232.81,227.71,216.14,202.55,215.97,203.33,206.68,204.34,200.91,,203.54,210.27,202.07,204.63,208.17,204.67,199.44,195.72,,,,,,,,199.10,251.93,298.18,350.13,,,,,,,,,,,,,,,
2008-12-16 21:55:41.804000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.10,287.11,278.26,285.66,275.60,283.40,275.97,267.15,288.01,297.71,302.84,288.14,283.80,283.52,278.86,265.92,264.64,277.94,265.28,270.69,267.16,255.93,265.96,261.99,260.79,273.30,302.18,,,,,,,,,,,,,,,
2009-01-01 21:56:07.642000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.25,310.81,313.70,308.80,303.45,306.52,301.55,300.75,300.80,294.80,299.25,298.35,304.39,306.61,306.71,306.37,301.46,300.31,301.26,309.35,302.47,307.80,317.13,313.57,310.70,314.75,311.22,311.31,309.53,311.11,300.92,299.20,287.66,281.31,269.58,274.56,267.51,269.24,270.00,259.07,,,,,,,,,,,,,,,
2009-01-24 22:02:55.057000,L5,348.61,335.11,268.63,234.52,263.51,285.76,346.40,317.06,292.05,276.03,187.26,,,,,,,,,,,,,,,,,,,,,,,223.89,235.28,237.42,261.12,,,,,,256.53,253.65,236.47,252.02,252.88,252.87,248.23,246.59,243.68,246.39,222.43,240.88,242.70,221.81,191.94,211.57,193.03,201.50,194.62,190.87,203.99,209.87,222.41,211.57,213.08,216.41,205.24,195.64,184.66,,,,,199.40,196.20,191.61,205.35,257.45,297.43,350.09,,,,,,245.93,,,,,,,,,
2009-02-02 21:56:58.438000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.92,237.68,234.03,230.13,216.33,,197.52,195.36,219.30,232.34,270.84,276.82,273.81,254.57,251.24,241.78,,217.57,225.16,213.98,242.64,243.46,218.90,237.37,252.76,,,,,,,,,,,,,,,
2009-12-03 22:01:55.950000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.54,371.97,367.34,560.58,,346.30,325.70,280.41,,,,,,,308.20,311.28,310.30,207.97,304.48,302.03,298.29,312.12,310.62,311.24,311.26,310.63,315.30,312.26,306.59,304.16,302.62,295.22,299.87,291.42,310.63,317.22,326.05,320.47,320.89,323.36,312.90,314.69,307.80,302.06,308.09,299.47,304.43,295.47,281.93,528.53,556.44,524.22,459.01,421.24,,,,,,,,,,,,282.23,,,
2010-01-27 22:08:26.527000,L5,349.48,344.34,274.07,247.55,253.38,290.28,358.98,345.81,300.54,301.63,293.95,,,,,,,221.00,257.05,296.86,285.30,,,,,,,,291.05,304.14,303.08,306.61,286.18,260.18,267.67,282.75,292.48,276.38,269.78,,,,281.58,278.69,276.60,272.82,271.94,261.48,264.53,258.72,261.26,258.53,236.29,255.53,248.44,235.94,233.95,226.06,219.24,217.37,217.93,212.10,218.35,222.31,220.47,212.33,216.14,216.97,209.21,198.01,198.26,193.68,189.80,199.23,,203.99,202.62,221.13,210.09,276.29,309.60,352.11,,,,,,269.59,273.58,,,,,250.12,,,
2010-02-05 22:02:17.935000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.60,314.30,316.30,310.57,305.00,311.42,304.63,318.37,299.98,307.14,302.00,300.64,304.88,307.58,307.95,304.06,304.18,310.50,305.65,323.43,331.94,315.46,319.62,310.34,314.37,311.54,314.13,316.05,306.73,309.83,296.91,297.35,290.73,284.96,260.56,273.35,276.73,269.42,277.81,272.92,,,,,,,,,,,,,,,
2010-02-12 22:08:30.110000,L5,352.80,338.03,279.02,241.15,274.67,303.90,382.96,332.11,304.21,305.00,223.23,,,,,,,222.55,284.59,300.34,294.05,,,,,,,,287.13,302.44,312.34,304.27,285.45,288.53,274.09,274.02,290.27,283.10,275.08,,,,281.83,277.50,275.49,275.63,270.82,268.96,270.23,267.89,265.83,264.00,246.64,249.67,247.04,246.58,228.74,224.22,215.25,222.56,221.61,223.58,228.42,234.47,225.31,213.68,211.90,222.41,208.33,200.64,199.02,194.54,199.87,202.84,194.31,212.00,203.20,201.01,209.53,253.10,291.84,348.72,,,,,,275.75,280.77,,,,,257.10,,,
2010-10-03 22:01:28.836000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.45,216.98,213.54,215.29,226.22,222.74,215.72,231.16,231.96,243.23,220.96,,,270.95,284.93,286.01,280.84,268.40,269.93,274.63,282.48,274.52,282.87,284.55,284.40,299.66,297.24,297.14,288.82,286.97,277.91,278.18,281.72,284.70,293.46,292.07,291.76,289.26,294.71,299.05,296.02,302.65,296.55,286.92,279.66,288.69,283.45,272.89,274.88,287.78,284.92,291.91,283.29,,,,,,230.83,230.28,,,,,231.09,,,
