dates,satname,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0015,nzd0467-0042,nzd0467-0071,nzd0467-0029,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0038,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037
2019-02-14 22:13:57.218000,L8,401.00,396.15,389.27,305.15,305.54,307.90,308.46,312.14,315.02,317.90,245.01,319.21,319.86,320.01,324.13,321.99,323.40,320.48,322.29,322.65,320.73,324.11,321.10,324.32,321.61,327.03,326.34,321.97,325.42,328.05,325.18,322.02,315.34,321.58,310.85,316.74,316.62,312.10,312.09,312.42,309.42,304.14,303.95,301.53,298.30,295.24,294.56,290.35,292.70,290.15,287.03,291.72,289.28,307.47,313.51,314.13,313.96,316.28,324.67,325.10,333.63,332.03,323.08,321.86,313.27,309.88,304.86,303.00,305.51,312.89,311.30,313.91,314.70,316.24,318.35,315.68,329.06,326.09,314.45,313.75,314.56,321.01,310.18,305.58,300.80,301.56,297.42,294.14,294.40,291.75,290.01,289.09,289.86,294.01,290.80,287.22,290.84,282.43,282.33,284.69,317.16,316.62,320.98,323.54,322.04,320.09,228.41,267.77,298.38,295.97,289.43,285.21,272.81,255.34,274.08,286.11,291.48,262.24,308.61,318.11,,269.53,319.46,,,,,,,304.38,300.29,310.73,289.46,,
2019-03-02 22:13:53.044000,L8,312.31,310.75,304.85,306.09,306.85,305.84,308.19,314.34,315.49,317.98,321.79,319.68,319.57,322.28,324.14,283.31,279.80,319.09,322.18,320.53,321.41,326.01,319.62,324.54,327.11,288.48,327.14,323.61,268.17,328.25,326.33,322.10,314.39,322.44,314.71,316.71,315.25,312.72,313.00,312.99,310.01,304.59,304.09,303.28,298.09,295.96,298.73,290.14,286.76,292.17,282.83,293.19,292.52,308.61,313.74,314.62,314.45,318.62,324.35,324.23,334.93,329.79,323.57,325.83,315.36,310.52,302.45,302.16,304.92,309.41,309.57,312.57,315.15,315.64,318.59,319.02,315.35,325.21,312.81,313.03,316.20,314.71,308.72,303.42,300.44,301.15,300.36,293.08,292.48,295.61,287.51,289.20,292.25,290.69,287.14,288.92,283.29,281.53,280.48,271.72,209.05,198.96,192.84,195.86,198.28,210.04,228.01,322.28,318.58,319.01,320.22,324.11,327.02,322.90,275.26,281.68,278.74,259.58,227.55,315.30,,272.19,316.49,,,,,,,,,,,,
2019-06-06 22:13:59.042000,L8,313.11,306.40,305.44,238.30,305.36,308.35,311.28,270.14,316.47,319.43,321.57,321.02,272.74,320.79,322.12,318.61,323.52,318.09,322.64,322.64,323.51,329.96,328.25,297.49,323.86,,,,321.10,324.58,322.82,322.37,318.82,315.91,307.11,317.88,315.27,311.22,310.84,309.48,306.91,304.81,303.16,301.28,299.59,297.39,241.67,296.04,292.35,195.48,284.13,296.78,289.37,307.85,314.20,315.23,319.20,324.27,323.54,325.39,328.63,327.69,322.81,320.23,312.27,310.30,304.03,301.66,305.26,308.30,306.92,306.69,310.61,313.29,316.31,309.90,311.80,313.30,312.23,308.22,309.97,315.14,310.66,309.69,309.19,306.29,301.44,293.12,292.43,292.96,289.23,288.53,290.32,295.06,286.27,289.38,296.51,275.19,276.06,272.54,315.90,318.59,317.75,322.19,320.50,310.69,230.31,326.56,317.91,,,,325.35,323.57,268.47,274.08,280.59,261.33,310.71,,,,,,,,,,,,,,,,
2019-06-22 22:14:04.757000,L8,312.87,309.63,308.68,308.25,310.35,310.65,313.65,317.65,268.33,319.13,323.08,321.95,320.72,268.12,321.86,322.07,324.85,318.67,323.32,322.87,323.90,281.95,326.18,323.08,329.05,321.07,325.27,320.41,326.81,325.05,326.36,324.84,321.84,316.22,316.05,318.17,315.96,312.03,311.37,309.62,306.89,304.39,303.01,301.95,299.78,299.06,300.18,296.76,285.56,190.08,239.31,295.69,293.43,307.64,313.76,315.80,317.92,328.25,325.90,328.21,328.68,326.40,322.59,320.94,311.32,309.95,303.88,304.80,306.98,306.98,305.34,308.92,309.82,313.56,315.07,311.12,306.10,313.36,302.57,307.85,311.50,311.16,305.21,307.55,305.77,304.97,302.35,291.63,288.31,293.98,281.68,284.67,289.26,287.19,283.93,288.17,275.41,271.16,266.21,264.00,318.44,316.04,316.07,238.14,319.87,310.12,229.75,325.26,,,,,328.70,325.41,262.64,264.38,266.54,256.54,309.92,304.69,,,,,,,,,,,,,,,
2019-09-10 22:14:27.602000,L8,238.53,214.24,212.41,221.11,219.93,227.06,243.28,250.55,251.30,252.02,255.68,252.69,255.97,256.80,240.44,276.44,270.11,271.45,268.84,272.68,267.67,265.89,273.61,276.84,275.82,292.42,276.89,283.42,274.89,282.92,370.82,366.06,360.29,353.74,351.25,353.15,346.87,338.92,352.20,349.66,350.40,340.80,334.90,338.53,327.72,343.29,336.36,336.90,332.25,332.07,343.64,346.20,351.14,348.13,359.57,353.98,343.10,351.14,356.37,370.01,369.61,355.24,349.61,348.70,347.66,344.78,332.55,331.41,343.06,343.72,344.83,344.30,367.72,337.03,347.70,350.99,351.85,351.48,349.82,346.41,347.66,354.07,365.58,344.06,313.02,335.79,350.12,353.25,354.30,347.80,357.44,337.62,353.40,348.38,334.04,346.32,344.06,301.14,322.16,304.98,236.23,235.15,228.25,230.10,227.68,256.39,322.38,269.06,273.21,282.65,274.77,271.42,285.53,276.08,318.41,326.68,321.82,323.35,254.41,284.91,302.51,336.41,282.58,278.81,277.66,281.01,284.99,284.05,285.18,275.04,269.72,275.41,271.20,277.91,291.78
2019-10-28 22:14:36.351000,L8,312.03,308.32,304.89,304.13,304.69,308.00,309.29,309.13,314.68,315.62,320.95,319.88,317.58,320.59,323.23,281.12,323.50,318.88,273.57,325.02,324.90,329.31,328.21,328.59,324.63,323.24,327.02,323.46,316.19,321.23,321.12,320.91,310.36,319.31,308.57,315.48,313.48,312.70,310.81,311.82,307.66,303.48,303.50,299.39,299.14,294.11,294.75,247.92,,294.97,292.56,364.85,437.35,464.72,320.32,318.89,313.02,314.34,320.00,325.28,328.03,322.75,315.55,312.42,307.15,300.89,311.26,297.16,296.91,303.05,308.20,483.59,,489.14,350.44,382.70,409.48,327.71,309.60,308.38,308.79,307.29,301.86,418.51,445.69,424.49,342.43,349.93,,,352.31,398.11,250.95,483.41,235.87,358.33,247.72,294.20,333.24,455.17,,,,306.08,413.02,,,323.27,297.93,289.52,287.63,277.39,251.44,323.12,,,,,,313.98,,,320.00,,,,,,,,,,,,
2019-11-13 22:14:33.870000,L8,317.79,319.29,310.62,310.68,315.93,314.19,318.36,319.77,322.38,322.22,327.34,327.06,325.54,329.12,328.97,326.67,330.84,324.19,333.83,329.66,334.59,336.77,271.37,334.10,333.16,329.36,334.17,327.21,328.92,330.21,327.41,325.78,270.15,281.50,270.45,322.25,318.56,317.85,315.60,315.07,311.68,308.38,307.39,303.89,199.42,235.23,241.57,239.69,246.79,250.45,287.45,292.08,290.35,306.63,315.45,316.47,317.61,323.67,327.79,331.55,336.89,330.79,323.30,326.03,317.40,312.60,305.41,306.02,305.34,310.46,310.83,314.51,317.44,317.63,321.27,321.39,314.73,324.11,312.95,313.44,316.06,311.83,308.17,303.49,298.67,296.85,298.79,291.38,289.89,290.58,285.62,292.07,286.81,290.71,290.86,285.10,283.20,282.90,273.41,275.81,314.55,313.04,312.04,321.69,318.07,309.68,231.00,180.32,297.78,286.31,280.02,283.14,265.84,254.35,275.86,273.54,278.95,258.95,303.41,322.67,318.43,261.29,322.37,290.19,312.64,324.11,,,,304.57,303.90,308.05,302.49,,
2020-01-16 22:14:22.794000,L8,225.31,311.49,307.55,306.28,307.72,307.23,311.18,314.20,316.95,318.14,321.62,321.46,321.33,325.53,322.48,322.66,326.18,321.18,323.10,321.95,325.31,328.10,274.68,272.24,326.27,324.56,329.02,321.96,326.71,274.30,325.58,322.85,318.90,322.29,315.38,319.97,316.85,312.95,311.91,312.28,309.38,305.51,304.63,302.28,299.62,298.81,301.20,290.87,292.76,293.21,287.29,300.07,295.30,306.33,312.94,313.18,313.13,317.31,323.88,325.63,334.73,330.37,322.70,322.27,316.31,309.00,303.00,302.87,304.28,308.37,310.44,313.19,314.33,317.15,318.71,316.50,314.46,323.37,312.12,315.29,315.13,311.39,311.42,305.50,303.44,300.13,301.49,294.87,293.77,294.02,291.25,294.72,290.91,289.43,291.05,288.01,288.35,285.25,278.26,282.11,215.51,198.21,198.04,195.60,199.73,212.56,229.97,325.25,320.25,321.78,322.38,324.80,326.32,323.26,281.07,279.67,283.10,257.81,230.33,316.73,,283.66,317.76,,,,,,,,,,,,
2020-03-04 22:14:08.808000,L8,309.41,308.29,304.25,212.72,304.39,304.02,306.61,311.62,313.75,314.66,319.10,317.07,318.07,250.50,319.43,318.47,321.64,316.66,320.39,320.16,319.16,325.15,319.41,271.37,325.73,322.17,324.42,273.92,325.90,325.94,323.63,322.46,319.14,319.91,311.86,316.72,313.77,310.75,309.23,308.14,305.19,301.50,300.37,298.91,296.15,296.74,296.85,290.38,283.70,289.38,283.58,290.59,286.33,303.74,306.60,308.78,309.95,314.51,321.30,320.46,335.69,330.43,323.73,323.69,311.44,306.70,299.16,299.46,301.94,304.43,308.42,309.76,312.81,314.39,315.83,315.31,314.91,315.48,310.75,309.81,313.33,316.79,307.32,305.28,301.16,302.52,300.96,295.97,293.26,296.03,293.94,292.30,293.77,293.31,288.87,290.54,285.42,282.56,281.92,270.69,315.41,315.26,314.80,319.87,222.39,309.02,229.27,319.32,309.88,317.02,317.98,276.44,266.18,320.14,269.14,275.35,271.19,253.78,306.32,312.64,,276.79,,,,,,,,,,,,,
2020-05-23 22:13:39.631000,L8,230.53,222.04,210.23,217.29,220.16,217.46,249.14,250.96,240.59,377.59,385.27,387.94,384.25,395.72,394.34,401.86,400.42,396.06,375.82,372.68,371.15,265.34,266.03,266.51,265.07,271.97,269.30,266.24,263.50,270.97,421.57,372.09,373.34,401.17,367.94,398.20,386.47,359.79,397.92,402.34,393.68,357.72,357.51,386.79,167.02,226.16,247.79,250.35,260.34,263.04,256.30,356.78,361.09,360.69,362.10,396.43,392.86,407.61,419.61,419.71,402.32,413.85,403.00,368.71,366.07,362.84,353.36,356.06,360.39,355.24,357.19,362.62,357.86,356.91,359.56,357.34,356.42,373.04,361.10,366.37,381.57,362.35,351.07,342.38,358.64,380.08,399.88,400.87,390.28,362.23,354.08,358.79,348.55,374.12,386.17,384.14,369.75,358.32,362.24,365.98,235.09,235.07,356.20,206.13,228.25,252.98,282.94,417.23,373.23,377.88,376.06,375.22,372.28,365.53,367.45,368.37,327.37,304.93,262.53,400.73,293.25,266.10,264.37,383.15,250.83,271.47,382.16,258.40,252.27,254.72,247.42,255.35,265.90,266.55,382.61
2020-07-26 22:14:08.414000,L8,,,,,,,,,,310.08,319.15,318.44,297.89,,,,,,,317.91,284.37,322.72,307.61,,,,,,,,,319.48,201.40,158.40,,286.58,306.82,291.03,,,,291.67,287.37,287.12,292.04,280.85,,,,172.25,203.40,190.29,264.55,223.64,298.91,287.66,279.87,314.37,312.83,255.33,286.71,320.62,313.29,310.31,300.36,303.15,297.01,294.75,295.65,297.79,299.28,300.50,304.86,303.73,308.93,304.54,303.86,303.23,273.58,299.97,300.49,299.72,299.07,302.60,297.28,299.87,294.31,287.39,267.98,284.91,256.65,275.46,279.14,279.58,271.75,273.74,265.27,261.53,250.51,258.37,266.44,307.00,308.13,313.11,311.02,202.40,218.58,,,,,,324.04,318.94,256.19,257.02,255.28,247.84,218.12,,,,,,,,,,,,,,,,
2020-08-27 22:14:20.137000,L8,312.22,307.78,304.19,305.94,306.54,310.88,314.50,314.38,318.34,318.09,322.08,264.06,316.26,320.31,323.67,318.24,321.32,318.54,322.82,323.39,324.84,330.03,329.09,326.96,324.49,320.03,324.05,322.21,320.53,322.86,322.90,319.79,227.28,296.68,288.25,311.35,312.60,311.73,309.22,308.15,306.15,302.55,302.31,297.92,297.33,296.58,294.71,265.82,289.92,170.33,283.49,287.95,282.77,301.63,309.38,310.31,313.88,322.16,321.56,324.23,328.72,322.26,318.38,314.13,312.04,305.71,303.32,299.69,300.47,305.30,302.85,305.60,304.97,311.53,313.06,310.30,307.56,309.59,307.06,305.19,304.72,303.64,302.13,302.84,304.71,301.38,297.09,290.89,291.32,290.22,284.60,284.42,286.55,290.16,287.32,285.20,288.32,277.60,270.02,270.93,312.21,311.60,311.85,316.70,315.31,302.34,226.13,326.09,258.39,264.05,249.59,190.00,325.39,321.92,266.02,265.23,272.12,255.03,303.91,312.32,,,,,,,,,,,,,,,
2020-09-28 22:14:31.097000,L8,220.68,312.72,309.85,308.08,310.63,199.12,314.24,315.10,317.94,316.86,321.19,320.47,321.15,322.33,324.12,321.45,325.44,319.91,325.50,327.14,325.62,331.31,328.45,327.65,330.13,325.07,328.27,326.72,327.62,326.31,327.22,325.30,319.79,322.49,316.77,319.17,315.68,313.58,311.94,312.09,307.19,305.27,303.72,301.25,301.04,297.54,225.80,237.29,246.76,258.08,277.09,290.24,288.33,308.22,310.44,312.66,314.16,323.83,326.88,325.57,331.27,327.07,321.88,323.69,312.43,311.67,305.54,302.71,302.12,304.93,307.45,310.73,311.43,311.94,312.25,310.65,310.02,312.41,307.75,306.68,306.79,308.98,306.69,303.78,302.58,303.71,301.04,293.52,291.89,294.55,291.06,292.43,291.22,291.11,288.26,294.78,285.31,281.67,276.95,267.99,211.38,201.70,196.23,200.85,202.04,212.94,231.98,327.12,326.48,326.64,326.36,327.23,329.44,325.33,269.97,276.95,278.17,259.31,229.90,316.59,323.57,259.68,322.33,318.51,316.65,326.47,312.64,,284.86,310.57,310.29,311.61,306.35,,
2020-10-14 22:14:32.849000,L8,235.73,312.36,306.11,306.55,308.39,308.22,311.79,314.23,316.45,317.30,261.12,320.25,319.68,320.78,322.91,320.41,325.39,320.10,323.91,323.19,325.66,332.26,326.33,328.53,329.56,322.34,325.54,324.17,327.09,326.41,325.79,324.46,314.40,319.88,315.53,317.24,315.35,312.43,313.03,311.42,308.11,304.00,303.44,301.57,299.68,296.75,302.15,295.14,291.47,183.33,230.27,293.22,288.82,307.10,310.67,313.70,313.40,321.69,324.89,325.40,333.39,328.44,322.98,324.62,315.61,310.10,302.20,300.28,300.43,304.30,308.29,309.85,312.00,312.63,313.87,313.49,311.77,313.83,307.63,305.63,307.35,310.39,307.80,306.22,303.03,301.70,303.43,295.94,292.55,295.34,289.43,293.30,291.75,292.93,290.70,291.79,282.87,285.11,278.52,270.99,310.32,311.16,311.02,313.14,314.46,307.19,232.42,246.70,295.92,292.15,282.66,284.03,280.55,209.32,273.17,274.78,278.63,259.38,303.85,315.28,,,,,,,,,,,,,,,
2020-10-30 22:14:31.894000,L8,313.75,312.76,308.38,307.74,309.12,309.74,311.79,253.25,316.79,242.40,321.68,320.90,321.64,322.64,324.60,323.46,326.72,320.76,326.90,327.19,268.70,332.64,328.26,328.62,330.89,327.38,329.90,326.79,328.94,327.59,327.71,325.06,320.39,320.78,314.06,318.58,316.36,314.55,312.38,312.21,308.35,306.16,304.47,301.34,300.56,213.53,302.65,296.83,288.26,184.93,231.65,288.64,287.60,307.73,310.35,313.61,315.22,318.97,325.67,325.73,334.26,329.88,324.12,326.63,312.78,309.53,302.64,299.71,302.21,305.16,308.85,309.01,313.75,313.93,315.56,315.02,314.91,314.17,311.22,306.65,307.34,314.00,308.59,308.32,302.28,304.14,299.48,297.47,294.49,295.17,294.64,292.51,294.08,295.39,287.48,291.00,288.62,284.02,284.57,276.94,310.82,311.43,308.68,311.97,315.67,305.33,240.11,326.43,295.70,296.24,282.17,276.56,278.45,219.31,281.44,284.80,285.72,261.82,304.23,315.71,,,,,,,,,,,,,,,
2021-02-19 22:14:15.689000,L8,315.53,212.27,206.04,308.30,313.61,312.72,313.92,319.55,321.97,322.04,327.95,326.51,325.38,326.71,329.61,326.62,327.30,322.26,255.74,323.87,325.79,332.48,327.46,328.87,331.66,329.42,331.26,267.43,331.47,329.57,328.42,324.66,306.11,322.24,312.73,319.50,317.72,316.96,315.34,314.11,311.31,307.31,306.78,303.83,300.23,299.16,301.21,294.01,,188.58,237.76,295.01,296.22,312.52,314.45,316.81,317.56,323.42,329.43,328.53,337.76,332.26,331.19,353.41,325.26,315.25,307.84,304.88,305.98,311.45,310.18,311.07,315.47,316.14,318.99,318.69,312.92,313.95,316.15,310.92,315.88,315.38,311.68,310.80,307.43,308.63,311.13,303.59,299.12,300.69,299.79,297.04,298.02,300.78,294.00,309.16,399.98,338.24,457.32,315.40,315.46,315.03,313.75,321.58,320.11,310.31,234.64,323.73,318.60,316.84,320.44,326.06,329.18,321.88,308.37,282.35,285.82,263.25,309.68,319.94,,,321.03,,,,,,,,,,,,
2021-05-26 22:13:54.830000,L8,429.98,429.82,422.91,424.27,422.88,417.76,420.78,420.62,436.47,427.23,423.81,422.46,419.42,422.79,423.83,436.20,432.35,435.95,434.53,433.67,434.36,427.29,398.42,393.94,401.35,383.48,424.15,419.18,437.93,430.75,431.17,426.92,430.76,425.94,433.30,431.28,423.53,417.00,408.46,409.38,409.47,403.24,412.62,387.87,394.31,399.85,390.06,398.37,398.73,411.30,413.76,412.45,410.06,407.64,418.24,419.32,426.37,428.34,425.87,425.13,424.46,409.38,411.75,411.68,416.46,393.13,401.67,405.73,403.97,416.54,413.39,408.80,411.64,408.39,406.91,403.95,415.68,425.78,421.89,421.54,418.70,403.39,418.15,405.58,406.70,405.25,404.16,404.87,400.57,396.72,399.04,398.08,411.92,396.04,380.35,390.42,389.36,417.58,414.43,414.99,383.58,393.71,403.97,383.11,383.85,378.22,377.88,419.73,428.21,426.67,432.32,426.91,429.03,421.24,409.75,403.09,400.10,395.10,398.56,433.96,433.44,395.12,432.21,432.71,433.67,438.22,431.52,423.38,430.84,435.54,433.96,432.21,430.30,430.15,428.03
2021-06-11 22:14:01.803000,L8,283.94,271.85,,,,256.42,356.36,324.68,328.91,317.29,321.78,314.15,282.63,314.36,316.49,,,305.25,320.75,334.39,337.24,271.35,283.31,,,,,,,,295.70,230.95,218.90,187.56,221.38,317.25,316.28,312.91,311.90,339.01,304.50,285.42,304.61,296.23,306.28,,,,,159.81,211.36,298.12,298.99,321.25,310.87,303.95,284.46,312.86,305.73,284.02,296.24,308.04,315.27,306.37,306.81,311.40,314.53,305.79,305.39,298.49,294.35,292.79,284.06,306.28,314.78,308.29,308.40,313.78,306.17,344.97,299.39,326.60,304.35,306.20,309.58,297.39,293.09,310.55,340.30,269.10,274.93,291.30,278.87,307.60,345.26,310.81,304.91,260.87,246.81,260.23,336.18,189.66,196.45,191.18,190.25,203.26,215.01,331.53,343.48,340.68,333.28,326.48,165.98,167.98,250.36,279.86,345.55,256.11,353.58,,,,,324.77,317.47,,326.10,,,,,,,,320.03
2021-08-14 22:14:21.424000,L8,304.48,251.17,288.13,244.81,302.46,304.01,307.17,309.77,312.40,310.81,315.65,315.69,314.11,316.60,315.30,310.01,312.02,307.81,316.53,315.30,315.49,325.45,315.86,,,,,,,,,,,,174.43,194.97,295.00,299.86,293.75,298.52,294.47,293.00,294.53,290.72,289.21,,,,,173.32,212.64,247.78,262.61,279.29,273.09,250.82,270.48,306.81,297.36,254.41,270.70,287.21,297.78,272.25,165.51,264.54,266.54,276.47,285.24,250.49,278.65,284.28,289.19,291.01,307.00,264.80,281.43,310.03,253.58,302.01,309.80,270.28,296.35,291.36,293.21,295.13,290.43,290.36,290.37,291.31,291.46,289.19,288.59,288.24,292.18,274.37,285.83,283.69,224.64,,,,219.44,241.94,219.60,214.63,211.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30 22:14:25.984000,L8,338.23,327.71,328.48,321.88,339.74,321.77,329.15,327.14,349.13,332.00,330.21,334.40,332.71,329.89,329.00,351.69,329.31,326.98,342.26,334.09,343.72,337.71,352.84,335.70,335.45,327.83,289.93,330.30,332.49,333.65,338.79,330.54,284.41,169.10,278.12,262.06,336.97,333.70,343.09,351.19,325.08,322.57,313.58,304.19,305.41,334.07,310.66,298.43,298.75,307.42,303.36,305.90,307.30,313.40,322.01,328.93,323.92,361.61,332.89,338.32,333.07,326.52,322.64,349.46,348.89,334.64,328.49,314.92,337.71,319.52,308.29,308.61,315.70,337.68,350.42,338.76,347.25,336.74,338.47,311.44,344.40,338.96,341.64,302.64,307.04,335.37,307.37,300.38,297.49,300.40,297.51,338.02,338.20,333.82,343.99,301.19,339.69,343.13,336.82,282.31,318.53,315.31,334.33,345.86,341.88,345.37,340.98,265.73,291.24,286.76,281.52,288.87,283.33,264.75,281.71,282.10,288.04,259.71,310.93,326.54,326.98,287.97,326.09,330.15,325.95,329.58,327.24,311.71,319.14,319.48,316.10,309.17,318.12,,
2021-09-15 22:14:29.885000,L8,222.11,215.69,205.90,211.61,214.19,209.45,245.36,250.30,242.95,240.95,252.98,251.76,255.16,251.09,230.81,268.42,272.44,257.00,267.80,268.40,261.47,265.53,268.38,273.43,268.57,283.24,278.37,276.32,261.23,258.38,403.20,397.52,397.22,384.86,402.07,403.22,363.84,349.36,350.80,345.50,350.01,342.27,341.63,344.20,332.57,337.80,350.26,348.75,377.21,379.06,376.63,358.29,370.52,358.37,357.84,355.98,386.54,358.07,371.97,375.11,388.35,401.27,402.98,359.76,354.33,345.28,339.35,343.71,345.08,354.81,347.67,364.22,367.36,360.60,357.58,351.36,354.09,353.33,351.98,362.68,385.05,351.09,386.87,376.01,369.63,363.53,359.98,344.33,357.46,371.35,383.20,390.87,354.09,351.26,351.37,344.45,342.38,345.08,348.13,343.15,359.13,379.18,354.23,352.92,370.45,351.97,353.60,366.87,408.56,399.66,395.30,386.52,387.58,380.98,361.74,361.07,376.37,369.84,357.63,281.13,291.17,381.79,277.25,261.26,257.13,273.16,267.54,270.10,260.59,264.70,250.80,265.54,267.78,267.52,287.52
2021-11-06 22:15:11.708000,L9,206.58,197.29,193.12,191.94,191.33,192.47,221.68,238.09,228.99,227.40,245.09,247.27,252.80,248.16,223.64,265.02,261.14,252.46,249.19,267.54,255.04,257.88,260.85,246.33,263.67,259.63,257.05,251.24,261.26,260.21,380.25,379.24,381.79,412.13,403.18,411.74,408.31,410.88,412.92,410.42,403.03,386.80,384.37,354.22,352.89,357.78,353.80,350.44,356.00,364.61,365.33,401.88,394.64,362.02,366.82,374.61,373.22,371.29,417.77,420.73,418.61,420.60,416.18,425.20,417.16,411.36,408.31,398.01,401.39,420.37,401.32,400.47,401.38,405.99,403.72,419.98,401.05,399.87,366.75,354.11,364.92,362.11,363.57,367.57,359.19,366.89,362.87,363.46,386.89,396.63,398.11,386.92,394.63,387.82,365.38,378.99,375.04,362.49,362.85,373.30,432.12,399.11,396.03,405.48,410.07,410.50,383.00,382.15,415.16,394.78,408.81,384.02,377.35,379.15,368.88,368.61,368.84,396.82,404.94,281.20,299.09,358.32,231.07,250.50,257.12,272.08,266.25,266.34,242.40,250.66,243.68,251.08,265.10,252.81,246.15
2021-11-18 22:14:32.533000,L8,315.50,315.42,309.15,309.81,314.06,313.16,314.99,317.09,319.85,319.97,323.50,323.02,323.32,324.71,325.92,275.55,327.17,321.69,325.01,323.62,326.36,269.78,325.73,329.00,330.33,326.66,328.43,325.66,328.82,328.86,326.89,172.09,273.14,280.67,276.74,320.50,317.70,315.69,313.65,313.60,310.90,305.86,306.38,302.72,300.68,299.19,302.54,294.53,290.20,189.92,239.98,294.68,289.32,303.72,309.22,313.85,315.70,321.05,326.33,326.92,332.53,324.39,317.45,326.99,315.71,311.56,303.27,301.99,302.20,306.05,307.28,309.55,311.60,314.59,315.05,314.98,313.57,318.03,310.37,307.15,307.49,310.83,305.79,299.71,299.32,296.61,298.61,296.79,297.28,299.16,294.07,296.52,295.44,294.06,291.65,294.22,285.52,286.41,282.42,270.49,309.95,309.43,309.29,314.59,225.43,305.59,231.02,274.45,298.50,292.98,283.06,287.80,284.36,275.46,279.12,283.80,279.61,261.32,304.40,321.20,,,319.57,,,,,,,294.32,304.80,298.53,304.80,,
2021-12-20 22:14:31.987000,L8,314.84,311.55,309.65,309.38,310.77,315.26,238.32,317.67,321.22,321.10,326.22,325.36,325.22,325.89,326.46,324.08,327.29,322.80,324.82,328.33,271.35,330.02,330.92,328.14,326.77,330.49,328.68,323.85,328.13,329.00,325.32,325.16,319.28,324.52,313.45,320.07,319.45,316.99,314.13,315.29,311.25,306.55,306.40,302.97,302.88,301.97,300.39,293.54,293.72,292.03,289.07,289.78,285.94,302.02,311.37,315.39,316.98,319.74,329.35,328.35,332.55,326.92,318.77,321.89,312.02,310.06,306.13,301.04,302.85,308.45,308.60,308.29,311.36,315.33,316.89,315.05,316.03,313.88,312.29,308.98,307.17,312.17,304.87,299.52,296.65,296.60,293.42,294.43,295.81,291.26,297.05,292.94,292.14,294.95,289.07,288.48,292.61,281.43,285.78,284.04,312.73,312.79,310.93,315.65,316.48,314.37,221.80,326.26,323.96,320.98,324.74,327.56,328.30,323.99,274.08,280.35,286.39,259.98,304.71,317.66,323.22,,322.45,,,,,,,,,,,,
