dates,satname,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0080,nzd0532-0081
2016-04-08 22:26:35.612000,L8,297.54,322.53,324.32,328.75,329.06,324.38,325.65,314.23,329.33,348.76,344.14,337.67,337.92,337.34,350.40,349.20,339.60,378.27,346.46,345.44,350.74,350.21,346.98,362.73,360.02,362.62,413.25,402.27,420.79,415.64,411.51,401.79,419.61,391.68,339.47,342.86,342.28,351.07,347.36,352.36,357.28,357.44,358.65,352.59,460.78,444.85,435.55,359.71,360.47,365.39,363.34,366.02,370.01,371.99,375.65,379.21,381.70,396.80,413.04,422.67,424.13,425.71,425.82,429.92,353.10,365.14,366.77,359.42,355.97,351.92,350.92,344.46,348.60,344.34,340.27,337.16,329.35,329.59,322.32,324.91,317.87,408.06,449.89,451.83,446.62,466.49,466.08,385.81,379.51
2016-05-10 22:26:31.116000,L8,242.95,262.03,272.11,276.31,270.55,267.88,265.76,266.57,275.09,292.79,288.18,217.90,,,,,,350.76,346.18,297.03,342.69,331.73,291.96,290.61,298.58,303.99,302.50,302.21,297.17,290.19,239.03,289.58,278.40,273.06,276.30,283.84,284.13,274.21,281.01,292.16,300.69,307.33,305.54,305.13,320.92,323.87,324.94,316.69,326.25,325.75,309.88,304.94,278.33,,,,272.77,,,,273.69,268.79,269.04,297.92,314.03,313.55,322.01,321.93,321.75,323.52,323.95,321.32,324.16,322.78,316.14,314.17,313.55,311.33,302.56,301.28,299.91,297.55,285.79,282.75,274.75,284.74,299.37,257.44,213.29
2016-06-27 22:26:47.328000,L8,218.71,208.75,258.27,265.52,257.41,239.96,239.75,240.16,239.51,254.60,241.52,246.19,247.29,240.89,249.92,252.86,272.70,273.78,268.99,257.67,262.08,254.75,181.25,160.09,239.34,281.46,260.14,224.86,229.85,,,,222.52,224.82,214.33,231.94,233.27,220.60,260.00,277.45,281.37,271.32,279.35,263.73,275.74,298.12,290.65,269.92,313.66,321.34,265.67,301.00,,,,,,193.57,238.80,256.28,303.36,278.14,279.74,301.84,237.52,237.21,210.88,241.03,253.07,268.03,152.59,282.10,303.07,302.46,298.94,302.41,304.90,302.93,296.19,293.36,243.60,285.29,225.21,221.58,158.74,140.99,257.64,221.86,214.55
2016-12-04 22:27:17.474000,L8,248.56,273.55,283.90,288.54,283.73,279.00,275.20,275.81,285.00,297.76,299.41,294.21,289.26,285.40,291.33,298.01,306.57,309.11,304.24,297.73,302.83,297.30,296.62,299.28,309.97,314.37,317.65,319.81,318.20,312.85,307.28,305.06,299.85,297.27,290.13,294.58,300.85,304.98,313.03,316.20,323.76,323.47,322.27,319.29,462.27,477.98,485.32,484.26,478.07,476.41,348.91,349.73,344.74,460.69,472.69,469.75,466.58,381.68,378.85,387.98,395.25,389.00,391.03,384.65,331.30,334.79,333.77,333.11,329.49,327.58,335.51,328.46,341.69,334.54,328.67,322.93,324.91,323.44,318.01,316.27,311.52,315.50,307.79,299.78,479.99,485.04,459.95,362.28,355.18
2017-02-22 22:26:52.098000,L8,292.44,318.09,326.50,371.90,387.31,379.79,425.92,335.00,361.08,377.96,390.75,405.82,393.45,417.52,342.58,389.89,401.40,395.41,369.02,366.83,376.48,352.62,372.43,411.01,417.72,413.06,416.66,364.02,362.89,354.86,354.08,391.21,401.35,388.81,342.92,396.82,401.72,385.86,398.94,394.26,405.43,391.23,394.96,432.58,398.76,388.25,375.08,364.97,359.88,367.24,371.81,404.19,408.21,394.46,408.14,404.96,401.56,401.74,398.13,410.53,416.19,420.30,419.90,421.85,360.93,442.19,460.53,450.13,392.16,384.79,388.59,399.76,409.67,405.99,344.85,339.56,362.14,359.99,328.57,327.19,324.41,321.81,329.72,318.45,327.33,428.96,434.69,415.67,391.35
2017-03-26 22:26:34.721000,L8,240.49,264.87,274.15,278.77,272.65,267.45,264.52,265.38,275.72,288.71,290.20,284.69,280.24,285.13,266.45,297.62,292.81,282.90,293.20,290.52,290.97,284.33,280.01,283.44,292.05,300.49,303.33,306.68,301.52,296.83,289.32,287.19,283.61,282.25,277.92,284.31,284.36,287.12,281.13,304.67,311.29,312.40,310.85,311.00,323.15,325.81,328.94,328.86,334.37,343.81,344.69,327.28,333.05,381.76,420.37,323.94,258.64,365.01,459.47,457.65,386.71,386.32,384.97,371.33,320.81,326.37,329.45,324.87,325.30,322.02,322.90,319.15,319.82,316.98,311.54,309.63,316.76,306.77,299.88,297.52,294.47,297.70,290.97,292.91,283.06,285.59,293.79,243.06,370.47
2017-08-01 22:26:56.477000,L8,233.00,255.90,263.92,273.96,271.40,263.83,256.46,258.85,265.98,280.30,285.69,279.21,274.24,272.53,274.12,278.29,291.03,288.75,285.35,280.48,281.85,278.56,272.66,276.92,287.19,297.81,297.02,295.87,295.30,288.77,287.14,276.67,278.46,275.69,270.18,276.57,271.31,279.27,281.87,301.10,305.65,308.95,307.88,310.29,317.82,321.13,319.72,320.10,324.94,329.08,318.21,326.34,328.44,326.80,328.99,326.89,336.63,357.23,356.94,367.45,373.51,380.08,392.70,356.51,317.55,323.24,323.46,324.87,322.61,318.97,316.34,325.22,317.28,294.76,308.37,317.43,330.19,225.50,266.88,250.46,238.69,263.77,274.09,285.99,278.75,289.59,299.38,344.23,333.23
2017-08-17 22:27:01.961000,L8,258.19,307.38,309.60,286.88,287.31,297.17,277.32,302.01,312.03,326.84,326.86,318.55,318.53,325.82,331.36,335.16,336.80,509.57,456.35,475.95,451.97,448.23,337.04,339.59,354.92,356.67,355.32,355.43,354.18,345.76,348.17,338.55,329.46,328.39,330.72,327.15,322.37,326.18,334.60,339.39,341.44,346.07,330.95,327.57,346.57,350.42,356.32,351.31,347.12,356.25,358.25,364.23,377.46,391.11,377.77,376.42,376.64,390.75,393.32,399.12,405.22,406.76,401.84,401.78,342.29,348.23,345.16,339.77,334.64,332.69,333.38,335.73,334.63,331.33,328.78,320.44,322.05,316.54,308.03,325.18,338.38,304.20,298.32,293.65,292.07,296.75,306.34,378.62,375.85
2017-09-02 22:27:04.783000,L8,242.09,269.07,280.33,281.00,276.42,272.09,267.14,266.67,276.40,289.77,291.68,286.58,280.64,278.48,284.71,289.51,303.06,297.20,294.64,286.35,290.15,288.34,281.17,288.00,301.01,304.96,304.30,307.29,302.82,300.20,295.88,293.71,289.24,287.76,281.51,287.29,288.16,290.48,295.16,302.07,310.04,310.13,310.45,306.24,318.51,319.86,326.75,332.96,334.92,332.52,324.64,329.99,334.19,331.62,334.92,333.19,338.31,375.13,385.64,372.28,392.69,389.70,394.06,359.12,318.03,323.84,328.08,324.45,326.48,323.13,325.17,322.85,323.93,324.87,318.43,313.62,309.67,306.32,298.39,296.86,299.36,301.18,290.79,287.67,280.56,285.18,299.08,350.73,351.69
2017-09-18 22:27:06.940000,L8,242.70,265.89,271.12,281.47,275.93,270.13,268.86,264.59,278.79,299.78,294.63,323.59,378.81,266.88,258.68,283.81,323.71,293.43,291.19,285.78,287.35,278.76,272.79,288.98,286.75,306.44,301.18,306.20,307.84,317.17,302.29,292.30,290.28,286.33,277.85,285.75,292.20,294.20,308.07,319.34,307.26,308.49,316.98,323.85,393.37,429.15,466.38,496.78,497.18,493.22,491.90,470.49,456.23,300.62,306.59,335.40,330.94,186.10,261.96,269.31,239.26,439.94,464.60,436.96,352.12,483.89,512.92,493.73,218.79,143.59,,,,,,,,,300.24,363.25,400.69,,,,,215.41,299.10,334.42,360.53
2017-10-04 22:27:13.567000,L8,248.43,276.99,286.18,284.93,319.03,294.43,275.62,310.56,324.60,339.86,330.67,314.07,324.12,305.81,294.17,301.17,344.11,334.25,305.46,299.69,301.58,301.78,330.93,333.07,310.64,313.35,311.55,312.57,337.11,342.65,336.02,294.92,295.19,331.26,316.26,323.30,440.29,338.97,475.28,318.32,345.81,342.09,339.66,338.05,330.00,329.04,333.12,336.59,341.15,403.54,436.35,418.51,442.36,421.33,441.78,430.32,426.69,383.60,389.32,393.54,420.39,425.06,411.09,387.65,345.77,347.71,353.21,352.42,344.67,349.33,341.56,337.03,337.54,327.29,326.20,321.57,347.28,381.54,390.29,352.96,308.46,306.28,304.53,301.06,293.30,295.61,314.82,404.41,391.69
2017-10-20 22:27:16.389000,L8,298.22,325.49,324.24,332.26,325.65,325.89,323.29,315.84,329.11,344.48,342.56,340.74,384.01,359.86,340.50,339.69,345.40,354.57,354.11,351.09,354.73,344.50,345.14,349.82,351.44,358.96,357.27,370.09,361.64,355.38,350.83,352.72,338.66,334.12,336.24,343.27,343.26,344.76,350.56,355.34,360.83,358.47,396.24,387.77,339.17,341.16,344.01,352.26,351.21,354.66,351.02,351.80,356.95,363.22,373.20,368.59,369.34,388.34,398.96,408.00,413.98,412.09,416.37,419.63,386.28,412.30,399.36,361.03,361.65,359.24,355.60,351.71,377.86,343.54,348.66,339.19,328.82,326.69,319.55,321.74,319.60,321.21,320.24,320.00,321.49,324.46,332.37,377.96,373.49
2017-11-21 22:27:10.644000,L8,249.84,279.07,285.61,288.70,284.64,279.68,275.52,277.89,286.48,298.18,302.01,294.63,289.26,285.37,291.28,297.30,316.29,306.32,302.13,296.72,300.22,297.50,298.04,298.94,308.52,315.49,318.38,320.37,318.71,316.96,303.28,300.39,297.16,293.06,288.38,291.85,298.06,301.67,307.66,316.10,324.59,322.85,321.03,319.61,336.81,340.73,342.85,349.30,351.17,353.06,343.17,342.46,343.29,338.69,341.91,337.85,345.73,377.20,375.59,387.14,393.63,425.05,421.09,426.88,328.10,332.49,333.35,332.14,325.17,326.40,335.51,332.67,335.88,330.69,327.82,320.72,319.64,321.03,309.74,311.73,311.65,313.02,301.93,290.99,290.16,293.28,318.82,356.21,346.41
2018-03-13 22:26:32.925000,L8,250.25,277.20,287.38,315.02,286.08,282.45,273.61,277.80,287.54,327.63,304.94,293.82,288.98,284.14,320.33,318.54,324.92,330.96,335.36,297.16,300.58,295.59,299.99,299.79,308.65,316.55,357.63,340.48,342.33,325.85,350.35,340.57,337.07,326.78,316.89,328.36,321.37,327.35,324.78,327.06,335.64,335.06,335.70,341.08,322.30,322.95,326.47,348.04,352.71,334.20,423.28,432.46,436.39,421.23,423.19,397.10,403.79,383.10,393.68,397.52,401.72,398.67,399.31,404.61,345.93,343.74,350.90,342.08,335.57,330.00,329.88,327.16,325.85,326.58,321.42,310.94,310.60,306.41,301.54,299.84,302.18,303.87,295.60,297.48,295.90,299.62,311.38,398.33,385.83
2018-03-29 22:26:26.176000,L8,241.75,266.96,279.21,283.53,276.49,272.09,265.03,267.15,277.34,290.88,292.91,286.38,279.91,278.43,281.57,290.92,303.03,299.88,296.28,288.34,291.01,287.67,286.38,287.20,297.91,305.48,304.43,309.31,308.38,305.68,299.48,297.13,293.61,288.54,283.82,288.56,294.60,295.29,303.19,308.88,313.41,314.92,313.05,310.88,329.28,333.00,334.77,338.90,341.62,343.99,337.63,344.24,349.09,351.53,352.27,345.87,355.36,373.55,383.01,383.03,394.47,394.13,392.58,394.30,320.56,324.53,329.26,325.40,323.04,322.16,328.37,319.86,323.01,320.29,313.68,311.81,308.13,310.78,296.42,299.59,301.21,305.22,292.41,288.04,283.92,290.52,312.10,362.89,358.91
2018-06-17 22:25:53.680000,L8,242.21,273.82,284.10,280.51,281.32,273.94,267.81,269.79,278.53,292.55,295.72,291.17,285.72,282.43,291.09,297.48,335.68,338.72,353.57,354.85,354.20,355.80,346.80,351.40,356.20,360.22,361.78,364.63,358.12,361.26,354.43,348.68,345.35,333.91,330.95,331.60,341.58,340.65,333.79,323.69,327.85,331.48,319.50,318.58,335.50,339.14,492.75,494.84,502.33,505.81,497.81,503.10,497.56,498.32,491.99,353.76,353.26,387.22,390.54,381.64,381.79,406.70,455.23,391.84,333.46,344.28,340.85,334.11,332.50,328.52,334.75,332.26,335.11,328.44,329.15,325.40,323.51,323.77,312.63,312.96,312.26,314.83,307.96,301.17,296.06,300.78,310.75,383.85,368.95
2018-09-05 22:26:33.133000,L8,314.59,366.79,380.61,370.14,376.06,364.76,367.32,324.30,388.62,392.07,390.08,383.30,394.83,432.45,409.48,354.87,352.23,357.22,355.65,360.02,361.26,393.51,442.03,,512.85,405.53,394.42,414.52,404.68,402.11,397.28,359.51,362.65,371.13,379.67,371.02,384.45,388.48,399.72,395.39,395.07,395.58,399.06,400.62,445.80,445.19,433.21,430.95,404.82,390.61,384.17,414.45,424.02,422.15,421.78,429.11,428.14,434.84,435.92,435.53,441.28,437.34,430.66,430.98,402.82,418.47,403.34,399.55,394.95,403.55,410.27,395.99,406.91,426.47,424.70,412.87,377.45,396.25,410.30,465.71,391.52,419.96,440.53,443.51,451.50,436.60,434.69,423.94,422.38
2018-09-21 22:26:37.516000,L8,246.42,279.63,283.56,284.57,281.15,275.61,271.24,270.30,279.26,292.88,294.50,289.80,283.45,279.91,285.19,308.52,329.78,322.57,297.72,291.13,294.79,292.83,296.24,298.78,306.96,310.79,311.33,313.77,310.71,308.72,299.97,298.14,293.93,291.10,286.27,290.50,316.85,313.64,331.58,313.56,314.19,322.91,321.81,315.48,322.72,327.76,326.43,451.74,459.81,465.05,477.33,470.31,471.95,446.99,435.03,432.89,434.41,357.33,361.38,367.38,396.16,407.09,396.76,395.99,327.43,344.74,331.90,329.17,327.36,323.59,325.16,321.04,319.33,323.81,319.02,315.79,313.82,310.41,303.36,311.81,305.35,309.89,305.32,294.90,298.95,301.61,310.96,351.55,336.82
2019-01-11 22:26:49.169000,L8,509.11,517.92,522.44,484.36,456.15,342.60,383.82,507.22,457.35,441.43,524.69,,,,,,,,,,455.59,494.90,480.97,,,,,,,458.20,478.84,491.22,360.15,464.08,448.64,392.47,421.58,405.55,422.04,454.21,,,,,466.82,456.40,495.90,487.50,469.27,455.09,454.74,503.42,445.62,449.90,469.16,494.09,471.35,468.50,492.63,487.61,487.25,468.50,468.62,475.92,,,452.33,445.83,438.19,,499.17,516.47,389.02,370.66,375.79,375.11,367.90,365.30,360.23,356.93,353.53,350.15,364.21,376.31,379.59,381.05,389.41,470.32,465.74
2019-01-27 22:26:45.220000,L8,243.83,267.49,276.81,281.63,275.74,273.13,268.10,269.90,278.06,292.69,293.91,287.85,282.47,277.32,281.77,289.57,298.44,296.88,296.19,352.54,264.26,349.44,306.77,295.30,308.70,310.42,301.28,283.46,305.48,307.10,305.03,308.97,306.18,291.33,286.27,288.58,294.35,295.75,304.88,309.34,316.26,317.83,314.51,312.21,324.98,378.93,321.34,352.71,416.40,514.47,330.94,329.82,342.08,328.77,329.29,352.14,342.95,401.09,357.36,,,364.77,368.56,357.86,321.41,328.71,335.70,328.85,358.60,358.96,359.20,325.22,382.97,408.49,286.60,231.90,274.90,185.62,243.89,217.76,185.83,481.46,428.54,447.53,367.61,300.67,319.90,351.15,327.24
2019-02-12 22:26:43.149000,L8,380.60,341.93,364.57,348.75,393.91,335.95,329.28,332.44,390.44,429.41,413.61,402.44,348.71,391.18,416.00,398.11,388.14,393.05,392.78,402.26,406.53,378.27,360.40,372.59,436.58,437.08,383.58,374.10,381.67,393.85,400.24,395.13,364.15,400.15,439.17,401.71,395.77,411.49,394.49,461.25,,506.08,415.39,391.24,362.73,365.68,364.07,364.97,364.87,377.92,384.73,385.92,394.76,438.86,404.05,439.50,435.14,413.20,419.29,440.42,451.11,455.73,446.22,445.27,434.79,425.94,437.98,481.64,461.67,457.32,442.93,485.21,382.19,380.20,389.98,386.65,353.37,379.21,368.10,340.81,403.66,410.75,343.57,342.65,341.43,347.58,354.65,428.11,410.69
2019-03-16 22:26:33.688000,L8,241.40,268.11,277.60,280.98,275.33,270.15,265.98,266.71,276.76,291.09,292.80,286.39,280.16,276.87,281.62,289.74,299.59,294.82,293.70,285.87,289.75,285.78,280.02,279.08,281.54,299.42,304.47,294.40,,,294.51,247.16,222.72,247.82,290.88,211.10,180.95,171.04,251.79,304.82,318.19,300.92,289.42,297.45,321.48,319.70,323.90,324.02,331.92,334.66,332.89,343.19,340.03,326.22,338.88,342.41,342.29,352.51,355.73,367.11,377.63,390.96,395.53,373.15,317.92,323.40,327.59,341.68,341.52,331.36,335.37,321.19,324.41,320.02,314.46,318.48,312.35,315.38,299.79,303.86,297.16,300.59,290.22,281.10,281.18,286.31,304.63,350.54,342.18
2019-04-17 22:26:24.837000,L8,333.85,354.41,360.41,368.02,359.27,324.65,327.04,326.20,336.75,383.65,380.47,386.63,341.21,340.14,344.10,346.10,354.88,356.55,361.09,395.36,398.63,353.57,369.68,355.13,364.17,367.24,375.87,376.89,382.69,367.21,369.08,378.92,391.41,347.19,342.96,347.80,344.58,373.03,384.52,389.36,393.92,389.32,394.79,386.95,348.40,351.96,358.05,361.64,363.29,368.89,370.97,381.57,396.31,395.36,392.73,387.27,389.84,394.12,402.86,410.85,417.04,417.05,416.59,417.34,399.97,407.89,394.32,396.84,401.42,390.25,394.06,396.75,385.05,389.44,372.90,353.14,354.79,347.63,336.76,335.34,335.13,333.41,332.50,332.60,339.75,337.09,343.82,392.27,391.67
2019-06-20 22:26:49.743000,L8,,,256.51,250.37,250.06,218.54,223.64,221.43,225.04,241.80,222.07,234.22,232.60,229.02,235.49,240.65,227.76,246.02,148.84,,174.56,183.52,161.22,151.95,178.46,154.91,,,,,,,,,,168.67,178.22,180.95,182.98,190.38,283.50,273.27,282.92,233.58,301.88,309.24,308.54,271.49,286.59,306.36,262.39,283.04,143.18,183.18,200.43,205.83,227.08,275.71,329.71,342.88,297.28,291.13,298.24,314.14,234.54,247.38,245.72,249.44,249.13,243.61,155.67,284.38,302.47,299.28,289.41,287.36,291.26,290.55,287.61,284.19,274.63,280.08,138.63,,,,265.75,326.58,208.59
2019-09-08 22:27:12.355000,L8,243.33,271.72,280.27,280.86,278.67,273.42,268.33,266.46,277.06,291.30,292.49,287.27,281.49,279.41,284.72,289.73,302.24,300.31,295.68,285.06,291.65,290.34,285.26,290.87,302.78,306.10,304.44,308.76,305.81,305.73,304.19,300.03,297.49,291.74,286.40,291.36,294.89,302.53,322.14,309.35,315.30,315.59,314.77,311.59,319.85,328.15,326.41,334.81,336.31,332.45,326.85,328.93,336.57,338.33,342.16,338.00,344.90,364.64,365.30,372.69,377.82,379.67,413.79,364.78,321.17,330.16,332.19,330.29,325.43,328.60,329.83,325.92,324.90,325.26,322.68,316.69,314.36,312.62,299.37,301.03,296.20,297.27,292.57,277.26,280.28,283.15,289.15,348.85,340.68
2019-11-11 22:27:19.914000,L8,263.63,290.03,293.40,296.37,303.72,295.43,286.25,289.64,294.93,319.21,310.94,304.54,298.35,295.61,323.50,318.90,329.40,332.78,331.63,308.56,312.03,312.05,307.74,310.86,323.92,330.11,328.37,333.22,329.54,340.97,511.42,390.05,377.94,451.35,310.98,324.79,311.12,325.46,334.23,331.71,343.06,345.28,341.68,338.96,338.08,342.82,343.59,350.09,447.77,,346.40,443.82,363.83,364.42,366.40,352.78,373.46,439.24,,,,,,,348.83,346.14,341.60,344.03,337.13,330.75,332.70,338.87,342.95,340.37,335.84,328.18,322.21,330.03,306.01,311.81,303.13,313.64,302.84,295.87,290.96,290.10,305.44,390.42,403.99
2020-04-19 22:26:32.106000,L8,244.64,272.62,281.81,284.00,284.00,275.04,270.70,275.38,279.40,292.76,293.56,290.41,286.78,279.74,318.03,310.35,326.89,303.07,294.40,291.71,295.67,291.32,289.59,297.47,303.97,311.51,315.50,316.05,303.14,308.38,306.13,304.20,301.63,293.70,294.29,310.32,314.83,314.02,332.29,335.30,341.51,336.52,333.63,327.17,319.19,328.45,328.42,325.52,339.85,340.09,327.97,329.58,332.11,335.77,336.80,338.80,344.77,405.37,400.24,401.82,409.57,398.44,396.19,395.48,338.60,343.70,343.46,345.06,343.97,327.60,324.42,318.93,324.91,323.08,319.13,317.26,315.92,307.16,301.11,374.92,298.19,297.64,291.67,293.24,288.30,297.94,312.47,352.57,392.40
2020-05-21 22:26:24.857000,L8,247.08,314.26,315.53,311.80,312.42,305.45,307.85,308.58,312.56,329.41,332.24,323.05,320.14,322.64,320.53,316.32,326.40,333.14,323.07,287.94,288.95,302.25,304.71,329.75,346.54,353.59,357.26,354.07,344.83,347.61,349.83,341.15,333.61,325.63,325.02,321.23,321.23,327.10,324.86,330.18,340.32,337.17,339.46,320.80,324.18,331.83,328.45,328.88,336.47,337.11,334.16,337.25,491.12,400.74,400.41,347.13,,,,,,,,,342.63,345.21,354.89,344.39,341.82,334.80,327.65,326.40,326.90,327.00,321.42,314.60,316.44,312.22,303.63,307.49,306.12,304.25,299.42,300.62,294.94,303.06,313.04,,
2020-08-25 22:27:04.745000,L8,232.92,259.53,269.75,272.49,267.27,256.61,256.00,254.44,260.35,251.02,276.08,272.78,266.61,264.22,239.28,276.76,289.92,286.86,284.50,272.98,274.66,270.86,211.52,269.71,280.57,291.05,271.09,253.31,219.67,,136.40,155.16,220.44,222.52,227.03,236.22,250.07,257.63,267.56,287.19,290.27,291.12,297.32,294.93,305.30,312.55,312.63,279.51,309.27,315.33,266.35,276.50,,187.12,205.75,213.64,235.93,,,,,,256.46,271.84,293.71,299.76,302.24,237.73,223.72,195.17,284.23,134.23,247.97,164.80,188.53,288.66,284.40,279.62,282.79,274.42,252.22,267.72,128.99,,,144.18,264.07,309.51,210.89
2020-09-10 22:27:11.587000,L8,467.42,394.02,456.72,349.95,343.21,340.37,338.26,472.88,442.65,458.11,497.19,454.16,384.53,426.52,403.92,352.68,388.78,405.13,407.07,409.69,462.14,393.13,392.42,415.25,428.76,454.38,439.07,412.68,420.63,467.06,,,507.24,505.20,498.67,461.76,497.22,516.92,,,,,,,369.84,373.79,380.15,375.23,406.72,465.93,464.58,466.50,424.37,452.85,443.97,462.09,455.26,438.79,462.00,458.25,465.17,458.96,466.15,459.77,,486.81,506.62,499.84,,453.84,472.06,376.26,365.72,380.47,377.94,361.96,354.88,347.20,341.33,336.18,342.90,346.16,339.07,343.09,346.08,346.88,362.85,456.60,447.74
2020-10-12 22:27:18.337000,L8,298.94,349.98,368.84,372.45,359.61,322.16,354.36,357.62,366.59,346.91,378.48,340.80,361.50,331.13,371.40,387.55,395.71,392.52,353.27,383.35,382.40,378.26,370.38,377.51,369.22,393.85,401.50,393.23,398.45,398.25,399.48,396.21,389.07,388.15,387.89,387.75,388.59,387.84,390.34,396.68,405.54,391.13,388.11,405.62,371.36,367.48,361.13,363.36,363.80,370.08,373.10,377.78,380.36,381.67,379.60,386.36,383.42,397.48,406.62,421.38,424.25,414.15,414.25,413.07,405.07,415.53,446.52,404.99,400.47,389.47,382.18,399.55,405.36,381.12,379.32,400.25,331.38,347.43,349.17,359.80,342.44,331.94,330.15,360.67,352.38,344.09,367.31,386.74,386.80
2021-05-24 22:26:39.339000,L8,218.37,200.99,259.72,264.77,256.68,228.99,235.01,232.03,231.31,248.64,240.99,241.39,242.83,243.48,247.20,252.24,245.71,267.58,164.56,242.48,265.31,254.77,173.37,186.34,221.93,279.16,256.22,247.73,233.77,,,,224.02,225.49,231.12,235.88,245.91,210.68,245.18,280.13,282.57,288.96,294.34,294.49,300.69,301.15,302.29,274.03,301.03,310.35,267.39,293.24,,182.64,237.58,259.16,283.15,332.18,331.93,344.40,311.13,303.02,341.91,322.00,293.80,293.00,304.57,286.91,294.23,300.61,305.10,293.35,304.00,303.64,296.52,287.07,290.50,286.21,285.70,280.79,260.27,274.55,227.01,231.52,246.47,239.92,273.86,321.12,256.18
2021-07-27 22:26:59.768000,L8,242.91,314.69,289.17,309.80,313.08,279.32,309.54,315.95,326.20,334.36,338.58,341.53,326.01,306.15,339.06,338.02,343.73,347.66,349.01,348.64,354.26,343.91,342.29,350.62,357.96,364.53,368.36,355.64,363.12,358.61,356.79,349.57,344.78,344.96,337.54,339.06,347.51,338.95,326.77,351.62,335.10,335.56,321.84,317.90,345.66,346.90,482.76,482.45,466.05,472.76,463.31,362.47,368.18,371.88,363.23,370.95,363.55,390.59,400.37,414.41,413.98,411.44,413.41,421.76,327.61,340.46,341.90,336.25,336.04,334.39,335.11,337.94,352.31,340.91,341.26,336.31,331.08,328.19,317.08,314.98,314.06,315.23,306.23,301.09,305.06,309.71,334.41,386.42,378.75
2021-08-12 22:27:06.377000,L8,246.87,276.88,282.08,285.39,284.47,277.40,273.05,272.36,280.80,296.08,297.69,292.68,287.56,284.35,289.27,298.75,332.99,304.91,299.16,294.08,296.54,295.02,295.53,294.78,306.79,313.29,311.64,312.47,309.74,309.91,307.32,304.14,298.77,297.08,292.37,296.64,301.51,305.95,312.10,314.25,322.69,321.50,317.86,315.16,334.01,338.09,337.18,341.78,347.50,352.36,340.57,347.31,351.71,348.34,346.39,346.25,353.03,383.61,386.35,381.21,380.55,394.76,396.24,385.44,325.31,333.43,336.34,333.14,326.89,327.58,336.35,332.57,337.07,333.30,330.39,325.46,324.69,322.36,314.85,311.55,309.54,310.97,302.65,295.44,294.04,295.98,321.55,366.17,359.93
2022-01-27 22:27:14.862000,L9,248.26,273.58,281.90,284.68,279.97,275.77,269.85,273.71,285.09,298.08,299.36,293.23,286.94,280.50,286.81,297.52,303.91,302.79,299.20,291.99,295.88,292.95,293.82,292.87,302.41,310.86,313.70,317.74,315.98,314.51,307.36,305.73,299.99,295.62,290.99,293.05,300.58,302.88,308.06,314.28,321.98,320.57,321.71,317.39,327.30,331.63,335.99,337.62,340.34,342.10,340.33,342.30,345.42,337.60,338.57,335.33,344.67,364.90,364.17,381.03,396.69,390.18,395.95,393.85,324.50,329.74,331.93,330.57,322.15,321.00,328.67,316.40,331.96,322.15,313.85,315.50,317.28,315.46,309.30,307.40,305.49,303.56,291.38,284.78,288.59,286.89,313.50,357.35,351.40
2022-02-20 22:26:59.945000,L8,247.86,272.89,282.19,283.92,279.89,274.90,267.82,272.21,282.10,297.06,298.51,291.79,285.16,280.13,285.69,294.95,302.59,300.33,297.16,290.25,294.12,290.60,292.07,291.97,300.81,306.07,310.97,314.67,312.49,311.39,306.83,302.77,299.83,295.65,291.00,294.97,301.10,302.16,308.50,314.24,322.70,320.07,320.04,316.63,334.03,338.79,340.75,346.62,347.82,343.77,344.20,342.16,344.86,340.58,340.14,338.10,340.58,370.93,377.07,387.49,390.34,393.90,391.55,380.51,323.22,331.17,331.96,332.06,325.29,322.59,329.46,320.68,335.41,325.01,315.08,318.77,323.97,323.79,316.53,315.56,306.72,308.80,300.97,290.61,293.82,300.83,323.38,356.51,351.70
