dates,satname,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0010,nzd0459-0011,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0075,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0128,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0155,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0173,nzd0459-0174,nzd0459-0175
2017-11-07 22:14:29.495000,L8,,,,,318.35,317.39,318.92,308.15,316.91,319.35,326.16,326.02,327.03,328.65,329.96,337.78,328.99,329.66,331.57,331.09,324.18,339.56,326.21,324.85,331.50,323.65,326.82,333.39,336.02,316.20,309.09,308.80,302.58,294.03,304.96,328.47,324.18,321.58,326.52,325.35,286.19,,,,,,,,,,,,,,264.71,332.73,322.13,319.96,299.79,310.55,303.57,234.81,227.49,225.83,255.85,292.63,266.88,256.50,265.18,279.75,273.78,249.05,254.68,252.56,264.52,265.88,305.05,295.22,296.93,282.25,285.70,282.13,275.50,281.21,278.26,278.27,267.88,286.75,278.65,280.48,276.50,279.98,278.78,282.11,284.41,286.62,285.94,293.05,297.71,316.45,322.70,320.99,326.66,328.34,327.17,325.98,320.89,326.24,322.45,205.74,204.25,208.35,198.75,204.53,201.90,324.17,319.80,321.25,320.39,320.42,320.92,321.28,320.64,320.10,317.49,316.58,313.72,288.37,295.97,271.95,276.60,284.49,252.33,264.75,252.63,242.76,255.04,270.36,274.40,273.08,256.85,260.81,255.86,250.92,250.43,236.15,223.39,205.72,253.53,269.31,270.56,279.31,222.64,229.62,279.72,273.54,166.54,,,,,,,,,,,,,,,,,217.95,312.17,347.62
2017-12-09 22:14:21.308000,L8,,,,295.29,313.19,313.63,310.49,303.21,308.69,316.31,318.91,323.61,322.11,326.09,329.63,335.09,326.37,329.29,329.71,327.85,331.07,339.71,328.24,324.17,331.53,324.56,329.15,315.67,331.50,317.20,319.71,312.59,305.47,302.46,310.76,327.37,317.44,320.37,323.74,325.29,317.56,318.42,317.07,317.97,316.00,314.37,313.56,315.08,317.85,312.11,317.45,325.96,331.25,330.89,331.21,332.29,327.49,327.47,325.06,326.23,324.98,284.13,283.31,277.05,284.57,302.07,311.71,304.47,303.16,318.21,313.85,305.72,299.72,299.26,273.41,318.57,322.06,324.04,320.58,285.06,288.34,280.59,285.28,283.63,284.11,280.13,285.63,302.36,290.06,281.61,276.55,277.23,277.18,279.53,280.51,284.49,283.60,302.45,325.67,326.26,327.09,325.97,328.52,331.60,332.09,334.08,332.31,331.71,335.30,328.66,321.80,316.64,316.81,321.55,328.77,329.34,326.54,321.16,323.98,324.54,323.53,323.01,324.69,319.75,319.60,319.43,321.98,319.27,306.80,306.16,268.22,254.20,248.19,266.58,254.59,236.28,267.89,280.23,282.01,273.37,254.69,264.16,262.14,250.08,256.69,234.73,230.53,212.55,249.65,244.65,243.65,282.95,269.78,221.95,282.21,277.23,208.06,162.36,,,,,,,,,,,,,,,162.55,311.19,362.04,357.53
2018-01-26 22:14:08.959000,L8,,,,285.57,309.15,313.94,314.07,302.06,307.15,316.77,320.09,318.28,320.79,323.61,327.23,333.57,325.24,325.97,333.29,331.50,330.95,342.62,327.59,325.15,332.90,326.77,329.39,329.13,335.00,317.36,311.13,311.55,305.38,300.46,309.84,321.81,313.62,314.21,322.75,318.26,316.78,315.42,315.23,313.06,313.80,309.24,307.58,309.09,317.99,307.75,318.22,312.70,315.56,332.83,329.91,333.29,332.24,330.22,329.51,328.33,327.00,286.43,281.51,277.91,282.01,294.22,309.68,303.32,304.59,307.79,312.46,303.06,299.47,282.67,269.65,307.84,305.60,307.31,277.14,284.10,287.67,283.38,286.37,293.70,285.27,292.83,287.37,300.05,290.62,301.67,278.60,285.04,283.34,290.09,287.11,295.54,290.73,316.59,323.67,325.58,328.60,324.33,326.21,329.08,328.11,328.95,325.39,329.76,323.31,313.64,318.98,310.16,313.58,319.94,325.28,327.33,324.97,323.39,321.99,323.52,321.85,322.13,321.29,321.28,318.40,318.86,316.53,316.78,300.69,300.67,291.59,277.06,282.07,267.73,257.07,247.21,264.05,272.45,277.78,268.96,252.85,262.41,262.52,253.65,255.22,246.72,231.47,223.30,276.84,279.84,271.94,283.09,276.85,228.45,284.60,275.07,207.64,214.14,173.58,200.10,208.21,,,,,,,,,,,,,307.11,358.90,351.43
2018-02-11 22:14:02.243000,L8,211.67,241.45,232.60,268.92,310.86,314.96,316.51,305.62,308.78,317.87,320.64,324.45,328.48,324.87,328.43,335.45,325.59,328.11,341.12,332.79,329.22,342.72,328.99,325.66,332.28,329.00,329.47,331.41,336.12,320.86,319.87,313.34,308.12,303.50,309.71,326.89,315.21,314.86,320.05,319.13,315.87,316.84,314.41,312.88,313.83,309.49,309.43,308.56,316.43,307.16,319.31,315.07,308.88,331.95,335.22,334.08,333.69,330.14,327.99,328.68,326.52,285.68,248.09,266.05,278.64,304.23,309.13,303.96,305.82,308.84,312.77,302.41,298.03,256.34,260.03,254.82,262.34,260.75,256.79,283.98,300.44,287.51,290.54,293.64,285.32,291.18,291.76,297.77,294.48,297.48,279.47,286.35,283.54,294.32,287.27,303.44,285.50,303.53,307.85,320.58,325.91,322.33,324.81,327.36,328.12,328.29,323.54,327.66,324.41,303.71,321.27,310.24,312.34,317.82,320.83,323.85,322.93,322.55,321.61,322.55,322.36,321.66,322.12,321.99,319.17,318.11,315.01,313.25,301.13,299.90,289.45,265.19,280.29,268.14,257.07,246.64,267.71,277.43,282.46,271.50,256.33,265.42,262.37,255.99,258.38,247.73,235.06,223.82,249.11,267.71,261.18,285.02,278.74,240.80,289.45,276.78,207.50,215.86,222.65,200.73,,,,,,,,,,,,191.43,187.46,305.31,357.38,352.89
2018-03-31 22:13:39.641000,L8,242.22,228.27,242.52,261.15,325.65,324.10,327.86,319.99,324.60,330.48,331.32,334.57,334.82,340.00,338.72,340.80,336.88,339.15,342.86,337.27,335.56,365.75,367.85,330.54,346.52,332.71,333.69,340.70,342.84,326.05,324.53,315.63,304.53,300.51,316.30,328.30,324.20,326.19,325.14,331.00,322.02,324.54,319.92,321.54,318.25,317.69,316.08,314.22,318.41,315.55,320.54,331.50,323.38,339.90,336.12,340.95,334.54,331.24,331.17,328.70,323.12,283.64,253.75,261.23,281.68,299.08,309.66,303.01,303.23,296.67,304.30,301.10,296.92,303.32,274.14,302.71,288.43,298.37,271.99,280.90,278.32,275.21,279.76,277.50,283.57,279.05,282.56,286.09,290.44,292.61,286.05,288.58,293.73,287.63,294.20,295.12,296.17,303.67,304.02,322.51,330.83,322.72,324.42,329.78,329.37,327.35,320.76,293.56,274.40,301.75,315.19,309.00,308.01,313.22,313.22,317.57,317.04,318.19,317.22,317.56,318.27,314.53,316.04,317.50,317.48,314.63,309.10,311.13,299.88,298.86,293.78,290.60,284.89,270.59,258.27,248.61,268.03,281.65,288.07,279.47,258.34,262.06,259.90,259.57,258.75,245.69,230.27,225.07,251.55,243.60,279.56,288.25,280.57,232.91,290.57,283.69,196.01,150.42,,,,,,,,,,,,,,,,296.66,359.21,358.87
2018-04-16 22:13:30.411000,L8,222.41,241.48,211.60,259.94,330.25,329.01,331.76,324.32,330.06,334.63,333.68,337.14,337.03,343.51,344.32,347.41,342.07,343.08,345.33,341.14,336.99,345.60,339.44,333.52,343.22,332.69,337.65,344.64,350.74,329.23,324.81,316.58,308.70,308.60,321.52,340.58,331.70,331.18,332.29,339.13,328.27,330.65,322.45,326.91,325.04,326.52,322.40,321.06,319.29,320.45,324.93,333.51,319.49,355.53,349.16,360.68,342.70,344.78,342.03,334.44,322.13,255.65,247.43,257.63,271.34,304.40,309.13,301.35,307.32,298.24,301.33,303.63,299.66,307.88,268.82,263.56,263.91,264.41,262.68,281.33,276.18,277.52,270.00,278.70,283.95,280.62,285.23,284.31,285.36,286.62,284.79,292.08,299.02,284.89,294.31,293.23,301.60,306.55,308.20,322.35,331.20,321.93,326.54,331.88,329.46,328.26,296.32,282.31,279.56,281.46,316.51,310.83,310.24,314.03,316.99,322.37,316.88,316.97,317.89,317.87,317.55,314.78,316.16,315.13,314.55,310.56,310.66,313.11,302.51,300.90,299.86,299.63,294.70,274.79,259.83,250.77,264.32,278.32,286.59,281.65,262.60,264.01,260.13,260.85,260.53,242.85,233.18,214.45,292.73,286.28,250.62,293.79,283.23,242.32,292.53,287.82,189.91,150.49,,,,,,,,,,,,,,148.80,181.51,302.87,366.33,364.94
2018-05-02 22:13:21.609000,L8,223.53,222.75,244.55,252.89,333.91,331.08,334.89,324.21,331.91,347.32,341.05,358.06,347.02,346.51,351.47,360.68,352.97,365.22,355.51,360.74,345.33,364.68,365.20,335.95,349.49,334.18,334.68,358.11,359.32,325.18,325.01,318.03,310.04,309.33,354.36,342.01,344.57,335.43,338.95,331.34,330.45,334.03,322.55,322.30,322.46,322.21,319.25,318.55,319.35,318.75,327.20,354.79,315.48,365.69,345.99,355.34,346.31,352.48,345.58,335.08,322.04,251.45,249.06,260.28,280.83,299.56,295.97,298.32,304.56,288.30,301.19,299.23,273.69,304.91,267.68,263.43,263.19,264.76,260.07,279.31,279.48,277.72,189.22,205.35,198.58,210.95,202.89,217.16,209.08,217.62,212.48,293.32,295.14,287.41,290.61,299.28,303.06,300.73,303.14,305.17,330.86,297.85,323.84,329.98,328.23,287.68,290.42,280.31,279.68,279.38,315.86,307.04,309.61,314.53,318.64,321.11,322.32,319.42,320.07,319.18,320.05,318.12,319.66,316.80,315.35,313.67,310.50,311.50,302.79,298.24,299.70,298.84,294.61,271.54,258.94,250.96,264.98,272.08,278.77,277.24,257.04,258.05,256.75,256.41,254.27,241.36,226.82,215.82,292.74,287.90,283.09,291.77,282.98,243.01,292.17,285.20,165.65,,,,,,,,,,,,,,,,,226.93,360.33,366.33
2018-05-18 22:13:10.727000,L8,,,,285.70,315.28,318.39,316.57,304.07,316.17,326.88,326.14,331.11,329.43,333.65,336.12,335.40,327.38,332.13,334.04,329.35,324.22,338.96,336.01,328.34,335.53,330.48,328.87,333.59,342.17,317.12,320.46,316.08,306.72,291.92,312.05,326.48,321.71,323.78,322.31,329.48,320.61,322.02,318.37,317.26,318.54,314.57,314.54,310.39,315.89,311.00,318.99,313.50,307.53,335.36,335.20,339.22,331.53,313.31,325.07,320.76,311.19,238.27,245.58,257.61,265.32,285.98,296.63,279.58,297.11,286.16,299.85,299.97,291.33,260.13,267.74,256.12,267.85,261.55,266.86,274.61,276.76,269.81,270.62,270.36,276.61,272.51,272.98,277.02,276.88,279.40,276.73,285.31,282.18,284.36,283.07,294.71,286.66,300.00,295.23,301.53,311.15,315.90,314.08,322.70,292.61,283.85,278.01,288.59,272.24,286.18,311.02,297.36,278.28,278.37,272.28,278.04,317.27,317.32,317.92,316.79,315.31,315.13,314.09,195.68,190.86,197.67,198.44,199.12,178.70,297.19,295.80,296.61,291.81,268.47,252.85,244.78,261.43,263.61,273.78,269.23,250.82,250.84,253.82,251.01,242.30,233.53,219.67,198.51,290.28,280.41,281.92,286.67,256.17,241.32,287.24,279.13,166.28,,,,,,,,,,,,,,,,,223.29,311.54,347.14
2018-06-03 22:12:59.523000,L8,,,,,,,,,,,,,,,286.01,289.19,285.66,296.27,295.26,293.55,288.52,252.13,,,,,,,,,275.70,266.00,221.33,234.63,243.93,239.73,,,,263.54,269.42,242.18,252.41,251.14,269.95,,274.87,251.89,263.34,268.19,237.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.31,155.46,,,,,,,,,,,,,,,,185.08,197.01,184.37,194.16,195.42,,,,,,,,,,,,,,,,,,,,,,207.74,287.68
2018-07-21 22:13:25.431000,L8,,,,,319.89,324.85,323.86,314.22,319.11,330.86,328.45,333.23,332.42,334.07,336.50,337.27,334.14,334.37,336.48,332.87,330.82,339.42,334.21,328.67,335.15,330.65,330.25,335.14,342.36,319.06,323.59,316.98,304.87,290.09,315.01,326.78,321.46,326.86,324.10,329.82,324.65,324.41,319.28,321.22,322.44,317.58,316.50,313.30,317.27,312.83,321.58,313.83,312.64,333.43,332.11,332.44,326.72,314.29,323.05,322.38,310.97,273.44,247.67,259.79,274.26,281.25,300.88,293.34,296.25,292.24,296.46,296.45,263.05,258.11,259.47,255.42,260.90,260.00,264.27,275.50,273.36,268.32,268.45,269.57,273.90,270.64,275.39,282.39,280.62,274.78,276.10,270.56,281.23,277.11,282.92,279.31,284.89,291.31,291.74,311.93,316.48,315.43,306.67,320.31,315.37,279.51,273.25,278.26,268.02,281.52,315.68,305.78,303.86,312.13,275.05,318.64,320.71,317.09,322.06,319.55,323.41,319.22,320.63,322.78,319.97,315.26,307.25,307.14,300.24,298.30,289.39,302.45,296.31,267.41,257.57,247.76,269.25,272.38,281.82,272.08,250.53,251.79,252.57,250.49,246.98,237.47,217.71,207.33,292.81,270.12,286.17,289.47,229.52,231.75,283.35,279.01,166.91,145.50,,,,,,,,,,,,,,,158.61,233.16,347.61,361.10
2018-09-07 22:13:48.162000,L8,,,,291.85,321.93,323.32,328.26,316.58,324.17,342.32,334.36,337.15,337.46,355.67,341.44,351.00,339.75,357.77,342.46,354.29,346.90,356.70,355.71,332.40,352.68,332.76,355.32,339.45,355.21,322.31,325.13,317.25,305.34,300.02,311.33,340.86,317.92,315.10,319.03,350.60,324.98,344.76,319.91,339.81,322.40,319.82,316.19,315.43,317.92,315.12,330.32,340.37,319.33,328.62,336.70,345.78,343.33,346.04,322.39,327.32,316.17,274.55,246.63,256.73,270.91,294.37,303.41,300.78,303.46,290.84,302.51,296.58,297.38,304.16,274.44,307.78,295.49,297.85,272.77,282.20,276.55,275.68,275.80,273.76,280.50,275.72,280.72,283.22,287.64,284.63,280.11,281.01,287.65,282.24,287.20,283.14,289.40,289.23,295.87,313.23,319.56,316.15,318.95,324.35,324.39,319.75,286.03,279.98,275.66,283.80,305.29,313.28,311.39,318.41,319.45,327.12,353.38,321.04,325.32,323.76,322.34,323.20,322.39,323.20,319.17,318.91,314.56,316.27,307.18,309.89,303.45,300.25,299.97,268.84,259.08,249.08,271.81,279.05,282.66,275.87,254.67,256.31,254.87,249.07,251.66,241.72,224.56,220.16,297.74,293.49,286.89,282.41,229.53,237.45,284.60,280.99,200.89,163.31,146.78,190.62,216.87,195.22,,,,,,,,,,,,233.36,354.91,356.48
2018-11-10 22:14:08.770000,L8,237.02,246.42,245.75,304.90,328.62,333.69,337.50,325.94,333.90,339.15,340.27,345.07,345.98,346.75,347.32,349.05,347.10,347.41,348.11,343.18,339.89,367.96,343.12,335.88,341.69,337.05,336.40,343.15,346.11,327.07,324.31,315.83,306.16,298.80,316.28,341.37,334.39,330.82,334.38,338.02,335.62,332.63,324.86,326.02,326.75,323.48,324.13,315.47,322.29,315.36,328.59,336.11,316.81,336.90,341.77,339.80,336.64,323.64,325.01,325.89,315.47,284.00,280.40,274.55,282.58,298.38,311.23,301.39,304.99,302.08,305.16,302.07,295.96,260.03,269.11,259.45,298.82,299.93,291.38,286.04,276.58,276.89,275.22,275.22,281.44,276.44,276.11,283.97,278.65,286.76,278.98,288.36,284.11,288.43,285.77,296.06,289.77,300.22,302.67,320.36,328.45,323.21,325.45,328.99,328.10,324.05,318.68,313.43,296.52,299.20,311.01,306.55,309.50,312.63,312.52,321.51,302.58,317.89,316.90,318.05,321.34,317.92,316.57,319.94,318.68,315.76,310.26,309.21,301.30,297.67,287.36,253.21,280.84,274.51,256.45,252.65,264.44,272.05,283.41,274.89,255.48,259.48,255.24,256.84,253.73,247.79,234.68,198.40,276.35,247.91,279.08,288.53,281.16,253.93,295.84,283.89,150.61,,,,,,,,,,,,,,,,,165.31,276.48,437.69
2019-02-14 22:13:57.218000,L8,,,,,,180.11,247.94,260.69,310.67,307.64,309.59,313.37,316.59,316.13,324.83,324.82,317.77,,,,,,,,,,,,233.11,307.45,301.50,305.15,298.25,301.15,309.87,324.19,316.78,314.57,320.37,319.35,315.14,313.98,314.15,313.10,312.43,309.29,310.01,306.18,313.04,306.76,310.62,313.13,307.66,326.03,327.88,330.43,326.24,323.63,323.27,321.19,311.79,241.77,238.56,248.11,269.34,290.53,295.13,291.85,288.70,293.48,282.49,283.77,267.55,260.14,265.60,261.43,264.46,262.28,258.45,273.79,266.18,262.87,263.27,259.87,260.47,263.54,261.62,264.93,273.34,273.93,267.86,270.98,271.10,274.01,277.94,276.81,278.24,282.41,282.70,310.87,317.96,292.14,318.52,321.21,322.97,317.80,314.72,309.45,309.31,283.20,303.10,301.58,305.82,301.69,314.98,320.32,308.45,317.32,316.03,278.69,315.98,313.86,271.55,315.36,313.80,314.97,310.52,308.95,292.58,293.30,286.97,280.72,258.37,264.74,248.37,242.28,263.55,267.63,271.96,269.41,251.38,256.39,253.99,250.37,245.97,225.27,219.43,211.24,242.25,241.80,239.46,270.91,215.72,221.77,274.29,272.40,196.16,212.42,,,,,,,,,,,,,,,,223.47,349.15,347.57
2019-03-02 22:13:53.044000,L8,,,,297.28,317.75,317.67,321.67,309.40,315.19,327.52,328.70,329.68,328.76,328.81,335.69,341.11,332.10,340.66,341.24,331.13,329.53,341.01,364.75,328.13,337.44,329.88,332.38,333.99,339.89,325.28,321.94,315.01,305.03,307.57,319.30,329.00,319.60,318.03,324.35,328.41,321.38,324.99,319.58,320.78,316.65,314.16,314.90,313.48,318.46,314.15,316.26,323.05,324.45,333.08,333.08,334.14,332.87,334.72,330.87,330.47,325.71,276.87,250.01,263.00,280.14,298.46,311.37,301.66,302.36,306.44,304.35,292.22,271.43,298.08,272.51,294.31,296.70,268.50,267.33,281.30,271.37,270.01,272.99,272.37,280.73,272.05,269.67,271.66,282.28,280.06,276.51,275.26,279.44,273.30,281.74,277.40,284.59,292.84,293.09,322.43,326.02,321.12,325.55,329.02,329.27,327.80,324.29,319.58,320.17,293.34,306.94,307.90,311.23,317.00,321.94,325.28,324.01,323.14,323.37,324.42,322.35,322.39,358.18,321.17,319.06,319.83,320.50,318.89,304.48,307.26,300.60,292.92,283.47,270.23,257.39,252.26,270.37,285.26,286.78,277.38,257.87,266.29,262.49,254.23,257.02,243.00,228.33,225.24,278.79,281.80,278.34,285.60,270.55,236.51,285.68,282.67,206.86,219.98,182.80,220.51,227.45,239.09,228.69,237.96,,,,,216.53,288.44,291.43,,153.44,392.49,394.19,392.38
2019-06-06 22:13:59.042000,L8,,,,299.21,318.13,320.54,324.49,316.83,323.48,328.21,329.74,330.42,332.08,332.67,337.29,339.41,330.64,334.66,337.27,337.34,330.51,351.88,338.79,331.50,337.26,329.23,335.81,337.08,342.78,316.39,311.92,312.98,308.63,307.83,316.65,322.41,323.17,324.11,331.09,329.15,325.83,322.60,323.07,318.85,323.92,317.30,318.30,315.83,319.60,312.65,325.35,316.89,309.96,331.54,334.76,335.68,337.30,329.03,345.91,330.83,262.34,227.82,238.44,248.65,267.61,289.79,312.73,299.01,297.28,297.64,296.92,287.90,267.08,257.51,269.66,259.50,276.13,261.72,264.84,277.34,269.51,265.92,270.64,267.42,272.02,268.70,264.67,274.36,276.07,278.49,274.17,276.96,270.31,275.34,278.37,282.94,278.39,291.02,281.24,315.73,316.81,315.97,321.08,326.27,325.36,322.01,289.38,282.88,270.95,283.06,303.25,302.95,306.73,315.34,319.56,321.35,314.99,317.47,318.78,318.33,317.92,317.70,319.07,316.52,314.46,315.31,313.62,307.04,297.98,297.68,289.82,284.44,283.93,267.62,255.55,246.96,264.65,263.36,264.15,273.01,252.49,253.11,256.07,256.02,247.98,234.63,225.54,217.70,277.85,279.83,274.11,279.92,247.09,243.08,287.30,278.04,179.03,,,,,,,,,,,,,,,,153.53,304.34,362.63,357.13
2019-06-22 22:14:04.757000,L8,,,,294.78,317.67,319.58,318.84,305.80,319.07,330.12,329.87,338.32,335.10,335.83,341.96,343.04,332.18,348.86,339.43,340.10,335.28,346.81,341.94,337.50,348.24,334.52,341.79,338.94,346.72,311.63,317.77,314.22,305.34,305.51,322.37,321.59,321.87,324.57,326.56,333.82,328.02,326.96,320.19,321.99,321.88,318.76,316.26,316.22,319.01,314.02,326.28,310.90,321.20,336.04,334.72,345.71,336.80,335.45,332.77,334.22,321.43,255.26,241.45,253.40,275.44,298.75,308.82,302.05,298.41,297.09,294.57,294.94,268.50,305.70,272.06,289.55,296.03,265.74,264.50,279.63,271.73,269.55,269.93,269.00,272.45,268.55,265.70,273.93,276.72,277.67,275.19,274.46,273.08,271.17,278.28,275.57,280.67,285.41,283.61,321.25,321.84,317.41,322.86,325.39,326.00,322.19,315.47,280.89,283.18,284.76,306.29,305.23,307.43,315.40,320.34,321.95,316.91,317.36,320.87,326.81,321.58,325.26,325.97,318.59,316.92,320.40,318.69,311.75,299.14,298.77,291.02,286.40,285.82,265.37,255.50,244.07,263.67,268.90,278.24,274.04,254.36,255.09,257.30,253.64,244.37,228.47,224.08,219.05,281.68,279.64,272.34,279.32,245.90,244.75,288.05,277.41,182.29,157.51,,,,,,,,,,,,,,,167.23,308.15,362.06,363.70
2019-07-24 22:14:12.757000,L8,,,310.63,439.20,441.16,423.05,371.79,336.68,327.36,396.73,491.14,406.33,355.47,,518.61,398.28,359.45,338.15,405.36,413.31,336.36,355.87,348.90,340.97,337.64,312.99,346.40,356.62,344.24,338.14,348.26,348.92,311.03,329.62,335.68,342.20,335.60,338.22,344.85,341.40,339.14,343.29,328.18,343.46,340.57,328.01,321.37,331.46,311.75,320.48,331.08,336.84,313.01,343.18,344.16,352.08,336.84,349.63,352.59,355.89,323.65,242.80,241.04,343.80,341.41,358.05,359.00,345.50,359.94,357.31,396.05,402.42,404.12,411.79,408.02,402.98,372.10,382.43,377.05,349.88,348.55,329.93,322.53,277.36,287.02,281.07,270.64,278.17,275.00,272.27,270.42,274.11,276.89,274.06,275.21,273.41,271.25,272.38,275.86,281.87,291.47,286.31,276.06,282.43,272.30,265.46,273.39,274.68,273.66,276.17,309.97,275.38,307.72,272.39,274.36,269.69,275.97,268.18,274.53,266.98,277.74,265.05,271.07,342.71,284.67,262.88,266.92,266.55,296.36,253.99,253.14,243.20,244.29,270.71,255.63,247.06,261.40,265.37,274.56,278.25,257.64,259.36,256.41,258.53,244.65,236.90,223.16,213.56,239.09,239.45,265.94,290.05,277.97,249.69,290.44,282.94,184.50,185.60,198.11,,,,,,,,,,348.51,344.64,334.75,339.96,347.00,363.64,378.48,377.40
2019-09-10 22:14:27.602000,L8,,,,,320.44,323.88,325.15,325.02,319.56,330.56,322.34,338.44,340.00,340.70,333.36,339.35,340.33,340.69,346.52,345.07,334.08,330.62,330.45,324.93,341.14,331.84,346.38,310.54,349.29,290.01,296.84,304.36,292.88,287.51,305.60,316.90,317.48,323.79,331.69,334.46,331.12,337.90,321.78,324.45,320.30,316.08,306.37,299.87,308.18,306.96,307.74,304.55,302.84,309.33,289.87,306.99,298.69,296.88,298.29,295.27,235.39,233.75,242.93,258.10,272.35,283.05,273.82,290.19,290.78,272.38,266.63,265.93,260.39,272.63,266.63,264.97,267.89,268.30,271.00,278.37,274.04,271.50,266.83,270.58,272.57,270.57,260.44,272.29,278.73,278.76,276.53,278.15,281.22,271.12,280.16,276.79,281.55,286.95,292.20,290.85,306.09,294.76,306.53,289.06,298.14,275.91,269.91,262.81,261.74,266.04,265.44,267.16,266.49,268.72,268.42,265.64,273.27,272.00,273.42,266.86,278.58,271.75,276.26,304.53,275.21,269.84,267.63,265.79,265.40,259.38,257.95,244.60,242.54,261.24,242.07,235.48,242.30,237.35,239.59,232.60,232.12,239.80,243.74,247.20,219.62,176.54,206.78,174.32,242.20,238.51,241.84,278.03,222.36,242.79,277.26,273.15,151.33,,,,,,,,,,,,,,,,,212.81,330.62,344.10
2019-11-13 22:14:33.870000,L8,,,,266.27,319.20,319.75,320.59,317.56,319.51,323.11,318.87,328.75,324.66,327.99,330.67,337.99,332.86,330.24,333.11,325.52,324.48,324.23,323.17,322.50,328.34,325.93,326.47,329.99,332.23,284.64,311.06,310.27,298.62,287.86,312.40,328.07,319.81,324.56,324.94,329.66,321.38,322.43,320.97,319.43,321.27,315.82,313.31,306.83,313.82,309.17,314.89,313.26,307.38,320.03,325.97,324.38,318.09,305.75,314.21,312.35,301.28,260.84,252.60,263.00,274.97,295.98,302.60,296.12,293.29,289.62,291.34,285.50,281.02,293.98,274.75,288.85,282.39,276.80,271.98,275.00,266.88,268.92,268.78,268.25,274.46,270.68,270.42,270.71,278.51,278.58,278.86,280.41,283.29,279.90,285.44,289.61,290.05,298.59,298.25,315.65,320.54,323.51,324.71,330.62,332.89,326.84,307.27,319.50,313.78,304.18,327.60,371.85,366.57,368.25,370.40,378.35,407.07,423.44,405.42,433.20,405.86,362.45,360.30,363.48,352.85,309.61,302.12,306.45,297.22,286.64,258.77,252.65,264.72,266.29,250.80,246.17,256.74,270.38,284.73,266.00,254.93,251.86,248.93,249.64,240.03,234.39,218.86,201.13,244.59,248.10,252.99,285.21,269.87,242.81,283.18,277.72,169.82,157.11,,,,,,,,,,,,,,,,404.20,455.18,460.41
