dates,satname,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110,nzd0190-0075
2022-07-25 22:06:23.647000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.03,316.20,308.72,303.51,311.87,319.98,328.61,336.86,330.56,319.87,330.86,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 22:06:26.081000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,461.90,426.50,406.45,388.76,367.04,355.09,342.93,337.72,321.00,308.07,270.44,297.62,283.85,254.68,242.13,241.11,248.32,265.27,289.89,308.37,335.66,330.00,,,,,,,,,365.97,334.57,349.91,,,,,333.03,324.19,315.00,302.84,280.68,273.74,262.22,233.11,233.06,250.44,261.84,287.04,289.72,288.18,313.39,311.67,307.18,273.58,299.89,290.37,304.98,,,,,,,,,,,,,,386.24,397.46,398.93,401.36,401.29,412.79,,,,,,180.10,452.22,471.51,286.99
2023-01-17 22:06:18.381000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.13,391.94,405.11,423.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 22:06:13.995000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.55,304.56,325.75,324.94,321.44,308.72,318.58,323.73,,318.31,336.22,359.09,361.16,352.72,348.79,,,,,378.78,357.35,349.42,353.58,357.92,365.30,374.04,384.78,404.73,420.85,422.48,,,465.60,454.81,
2023-03-06 22:06:02.229000,L8,330.71,348.61,356.16,,,,,,,,,,,,,,,,,,,,,,,461.75,421.30,381.87,,,,,,,333.04,306.96,302.26,287.10,250.56,259.63,,,,306.22,332.76,338.99,355.86,367.28,387.80,404.12,420.01,367.43,360.74,378.42,,,,,,,,347.42,349.51,371.19,358.04,,,,,,,,,,,297.01,293.73,301.32,312.96,307.14,319.51,313.11,313.78,309.35,314.02,321.71,345.86,374.17,383.35,362.42,355.88,352.39,360.67,362.65,374.57,388.64,359.28,350.74,358.93,364.59,376.15,390.11,407.71,420.57,416.92,391.68,,186.97,210.72,372.00,300.53
2023-03-14 22:06:11.235000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.28,524.60,515.34,477.32,447.70,460.71,437.17,420.92,418.47,371.79,409.57,389.80,380.64,393.54,390.14,396.51,439.77,400.59,508.25,477.26,532.27,522.75,455.55,480.25,497.88,524.24,533.70,509.39,493.81,479.61,480.65,,,,,,,531.19,540.66,434.00,419.86,395.85,368.13,,,459.37,373.76,465.02,,,341.58,391.03,389.35,410.23,386.03,389.16,,,,,468.57,446.30,451.33,452.73,,,502.49,509.46,427.05,424.85,433.57,439.67,,434.55,452.40,462.28,426.06,477.32,491.93,506.34,519.45,513.96,436.95
2023-03-30 22:05:59.281000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.57,256.63,283.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.67,274.07,282.41,,,,,,,,,278.27,235.37,319.62,338.90,310.84,364.03,
2023-04-06 22:12:09.294000,L9,,159.61,191.07,222.87,344.01,305.09,267.61,269.92,,,,,,,,,,,,,,,,,,,,512.38,490.06,472.70,456.68,428.53,,,,,,,319.17,302.73,295.87,322.24,329.04,315.79,347.33,,,,377.84,392.49,399.22,425.82,,,,,318.03,311.81,305.05,285.14,268.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-07 22:05:40.262000,L8,,,,,,,,,,,,,,,,,,,,,546.93,553.54,526.05,496.13,479.49,447.42,408.66,,372.99,360.69,323.24,339.04,318.52,310.46,298.50,293.42,292.04,291.32,256.08,219.95,,,,,,,,347.86,379.27,402.66,396.84,,,,,371.65,360.87,343.85,326.39,319.87,320.56,340.24,366.79,323.86,329.33,,290.53,269.56,261.68,224.61,224.37,,,259.01,271.13,298.61,307.21,311.08,302.44,290.98,284.50,296.08,314.91,313.46,330.57,,326.07,350.44,352.08,363.78,363.53,351.86,367.65,340.81,359.31,349.95,358.95,350.38,351.64,318.64,370.28,374.97,379.76,392.42,404.24,388.99,389.00,446.06,454.26,451.76,278.93
2023-05-16 22:11:28.326000,L8,,,174.10,200.71,247.63,279.72,221.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-24 22:11:41.159000,L9,,,183.82,205.52,255.71,290.57,230.71,,,,,,,,,,,,,,,,,,,,,,,539.18,498.74,483.30,463.18,444.81,,,,,,,,379.21,402.63,409.84,399.36,406.65,,,,494.38,476.57,490.56,498.10,468.38,476.01,480.57,,,,,,,,,,,,274.19,262.25,241.41,221.26,224.15,,,,,,,,209.30,186.07,188.90,190.78,191.27,198.54,189.13,213.07,238.93,225.45,224.29,,,,,,,,,,446.94,428.57,389.51,,,,,,,,,
2023-06-02 22:05:29.872000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.24,366.37,361.49,339.20,,,,,,
2023-06-09 22:11:36.868000,L9,,168.60,194.23,233.21,337.62,301.98,300.76,292.30,,279.56,288.88,273.03,233.72,207.29,186.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.26,209.53,199.18,250.65,244.45,246.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.94,247.44,203.46,245.38,234.87,233.13,219.59,,,,,,,,,
2023-06-18 22:05:21.666000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.70,266.66,249.35,287.68,293.47,306.99,298.89,283.85,287.29,284.91,,,,,,,,,,,,351.59,345.74,323.78,349.36,357.50,355.81,365.55,364.65,338.63,,,,,,,256.95
2023-06-25 22:11:32.179000,L9,,,176.01,200.60,254.25,286.85,227.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-04 22:12:04.441000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.60,360.12,345.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05 22:05:47.142000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.75,367.86,355.52,344.78,339.01,,,,,,,,,,,,,,,,,,,,,,,,368.61,391.70,405.72,433.91,423.74,417.11,389.07,,,382.70,366.08,354.05,355.05,,,,,,
2023-08-29 22:06:02.142000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.99,278.75,298.75,312.07,,350.35,352.85,378.14,397.20,,,,,,,,,,,,,,,,,,,,,,,,,,262.70,271.93,280.03,,,,307.10,310.55,310.52,306.06,303.55,290.07,290.64,304.35,321.54,333.15,342.29,,,,,,,,,,,,,,,,,,,272.70
2023-10-08 22:06:10.308000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.03,398.14,380.54,356.11,,,,,341.62,330.11,342.21,358.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.90,350.69,345.99,346.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-23 22:12:23.914000,L8,,170.25,199.71,225.19,271.15,287.97,245.01,202.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.82,513.07,545.81,556.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.10,278.36,249.13,,,,,,,,,,,,,,,,,,,
2023-11-01 22:06:14.963000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.63,
2023-11-08 22:12:20.984000,L8,,172.34,199.84,230.60,326.84,307.24,312.44,312.66,,217.65,279.01,230.62,242.20,231.26,,,,,,,,,,,,,,,,,,,,,,,453.08,431.60,426.24,373.81,380.18,421.26,442.17,438.96,459.93,,477.53,508.78,539.29,522.13,536.95,198.02,221.75,288.54,525.48,510.14,388.72,260.09,,,,,,357.65,328.40,355.14,338.10,283.76,,,,,,,,,354.83,361.98,384.31,,,,,,,,,,,,,,,,,,,231.34,227.97,227.30,231.02,,,,,,,,191.19,230.87,
2023-11-24 22:12:27.954000,L8,,,176.58,200.01,250.28,267.17,187.14,168.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-12 22:06:18.916000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.52,342.71,312.21,323.37,310.73,306.64,295.36,269.94,242.63,253.96,241.24,,,297.58,298.20,315.45,348.45,365.90,340.02,,,,,,,189.43,427.66,429.73,409.82,380.27,,,,340.33,315.49,338.52,341.27,325.40,,,,,,,,,236.81,248.33,255.74,247.62,,,,,,,,,,298.67,309.62,312.17,314.75,307.91,293.70,,,,329.48,345.90,321.73,,,,,,,,,,,479.16,450.41,213.26
2024-01-20 22:06:07.304000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,514.67,464.21,,,,,,,,,,,,,323.85,346.58,358.38,376.31,397.86,396.78,418.95,444.92,,,,,,,,,,,,,526.96,527.73,503.53,509.23,506.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.42,479.68,
2024-01-28 22:06:18.213000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,414.93,407.31,354.61,344.61,322.19,,,,,,253.72,224.23,242.28,,,,,,313.21,312.42,334.16,342.77,349.92,,,444.09,452.86,493.22,210.85,245.48,249.07,258.63,,,,,,,339.68,305.50,321.99,,,,,,,,270.39,248.61,269.63,261.58,278.58,292.80,293.66,319.74,328.20,340.01,336.02,308.78,305.63,311.68,323.02,313.71,,,,,,,,,,,226.68,279.29,366.10,290.70,382.09,218.41,309.88,237.57,179.21,518.04,559.56,256.80
2024-02-13 22:06:17.947000,L9,,,,,,,,,,,,,,,,,,,,,,541.68,541.10,504.23,475.83,430.07,,,,330.61,311.93,352.24,344.94,338.15,303.20,,,,,,,,,,,,,,,,,205.85,184.83,195.37,224.30,242.85,241.86,,,,409.28,197.67,219.84,196.72,201.75,189.87,182.37,,,,296.31,295.85,293.41,306.22,312.04,271.06,284.34,303.91,316.09,334.54,358.03,373.86,382.31,379.55,370.20,320.30,303.48,310.82,329.85,360.00,341.13,354.58,374.49,373.47,396.25,391.85,381.56,334.25,390.43,387.05,349.30,423.37,430.12,,,,,,203.65,476.44,288.35
2024-02-20 22:12:20.045000,L9,,263.75,203.05,243.82,356.24,304.94,311.88,295.71,176.05,215.36,289.77,230.48,245.70,228.05,,,,,,,,,,,,,,,457.33,444.03,444.66,427.87,,,,,,,,,358.76,376.09,387.47,399.50,422.42,444.02,449.67,461.21,471.55,455.40,474.51,482.02,206.70,220.18,268.71,241.93,227.56,,509.67,472.04,458.47,481.90,468.63,418.40,319.16,298.20,308.09,295.80,257.29,243.18,232.67,,,,,,,313.06,326.16,304.39,,,,,,,420.93,413.17,413.05,437.15,430.87,420.76,394.62,,,,,,,,,,,,,,,,,,
2024-03-15 22:12:01.931000,L8,,,189.22,212.82,261.44,285.67,235.06,169.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.24,373.49,384.71,416.20,427.61,426.45,446.25,456.00,482.08,511.30,530.74,524.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.05,419.38,450.17,404.32,472.31,458.65,457.96,458.18,476.82,467.99,415.57,175.62,185.70,185.33,196.75,,,,,
2024-03-24 22:05:42.068000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.22,228.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.76
2024-04-08 22:12:11.179000,L9,,159.00,184.32,230.39,330.01,300.06,290.54,290.65,,214.50,287.70,227.47,239.55,216.12,,,,,,,,,,,,,,457.71,410.97,408.21,411.78,,,363.60,358.67,350.21,338.75,331.00,290.84,265.13,238.30,,293.78,313.76,301.72,345.52,358.33,355.98,360.52,,,206.64,547.18,522.28,542.88,546.48,524.19,361.06,,,,291.26,290.31,276.58,,,219.10,206.40,178.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16 22:11:43.257000,L8,,,173.96,204.84,245.88,268.64,223.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.12,198.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.16,439.29,463.19,,,,,,,,,,
2024-05-03 22:05:38.004000,L9,,,,,,,,,,,,,,,,,,,,,,,,536.96,494.53,462.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.66,389.33,374.01,,,,,,,,,,,,,
2024-05-10 22:11:48.735000,L9,,,182.91,203.00,254.03,283.77,232.82,,,,,,,,,,,,,,,,,,,,,,469.07,450.58,422.62,418.14,410.40,395.96,391.33,384.38,347.66,316.38,290.11,272.42,,,,,,,,,,,,,,,,,,,,,,289.41,293.42,282.22,,,231.77,240.27,221.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.05,380.16,,,,,,,,,
2024-05-11 22:05:15.899000,L8,390.95,426.60,449.58,474.62,,,,,,,,,,,,,,,,,513.17,472.45,451.89,,,,,,,,322.46,335.59,325.91,321.02,301.54,,,,232.04,238.40,224.92,241.74,,,,337.66,375.61,362.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.21,257.60,282.77,288.17,299.40,,349.44,357.26,361.05,319.51,363.84,343.71,,,,,,,,387.10,371.76,332.32,,383.16,375.77,378.91,380.59,392.97,403.15,415.07,438.61,441.29,,,
2024-06-27 22:11:16.996000,L9,,,176.64,199.38,251.79,282.57,225.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22 22:05:28.427000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,342.74,315.14,289.82,,,,306.89,300.61,283.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31 22:05:51.410000,L8,,,,,,,,,,,,,,,,,,,,,507.53,521.46,483.07,462.46,435.79,411.56,367.94,330.82,318.49,327.62,326.63,297.37,,311.92,305.40,301.97,292.71,,,,264.42,247.14,268.34,281.35,277.96,336.20,346.47,367.25,402.18,434.59,451.01,455.63,461.70,453.23,,,,457.95,453.05,431.81,370.79,377.17,366.17,350.90,349.87,333.60,311.60,292.76,298.08,284.47,289.92,257.94,258.83,236.23,231.68,247.80,246.90,,306.19,303.95,313.41,306.90,330.61,324.14,,,,,,,,,,,,,351.64,356.01,363.38,361.93,361.85,364.57,363.14,,,,,,,,240.44
2024-09-23 22:12:06.656000,L8,,,187.09,204.02,259.04,279.96,186.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.94,266.59,205.43,315.89,298.53,,,,,,,,,,,,,,,,,,,,,,,,194.66,200.66,199.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09 22:12:09.497000,L8,,,186.43,209.03,261.15,285.13,236.70,181.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.50,556.97,535.51,552.66,,,,,,,,,353.74,330.04,301.49,293.65,,,,,,,,,266.41,301.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.22
2024-10-26 22:06:12.211000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.40,397.20,329.08,353.84,316.40,314.03,292.71,,,,,,440.81,472.94,495.08,,533.92,209.04,200.05,218.61,264.64,251.77,258.78,178.09,,,,210.27,230.17,222.06,211.94,203.49,204.67,475.07,485.38,440.75,,,,,,290.21,295.66,304.96,305.05,,,,,,,,,,,,,,,240.46,215.56,195.79,218.96,184.41,,,,,,,,,,,511.25,331.33,299.00
2024-11-02 22:12:17.729000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.14,262.82,248.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11 22:06:03.683000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.07,343.40,332.01,305.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18 22:12:22.972000,L9,,164.17,193.53,216.69,271.53,292.44,254.46,221.18,168.10,206.30,272.96,167.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.56,206.25,214.62,225.11,238.83,440.61,431.34,422.09,,,,,,,,,237.44,223.45,216.27,193.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.17,493.65,475.22,404.40,435.87,378.48,490.89,413.25,,,,339.00,
2024-12-04 22:12:24.430000,L9,,170.61,204.33,268.96,364.02,329.11,327.08,312.72,254.08,269.54,289.61,239.77,247.19,230.52,191.92,200.01,178.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.35,363.37,390.34,380.16,346.53,435.82,448.63,424.70,472.11,477.60,488.28,484.19,421.27,368.70,351.60,322.99,433.22,281.66,264.18,252.09,225.80,202.13,250.88,,,,,,,,,,,,,,,,,,,,,,,,,,,332.69,335.03,236.36,,,,,,,,,,,,,,181.50,
2024-12-12 22:12:12.160000,L8,,,168.55,199.74,259.77,273.27,183.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-21 22:06:04.889000,L8,,,,,,,,,,,,,,,,,,,,,,544.83,518.90,472.05,502.88,455.62,,,,,,,,,,390.55,293.01,281.36,271.77,255.64,243.22,249.17,317.07,320.46,349.52,363.30,383.24,,,,,204.82,192.28,201.25,263.22,248.69,230.53,,,,480.59,205.68,227.71,198.18,207.38,192.57,189.96,189.08,,436.48,414.20,413.35,,,316.93,266.67,295.18,274.13,278.92,277.11,,355.50,358.16,363.32,,,,,492.15,456.71,438.12,411.43,,234.28,209.22,196.49,215.90,173.38,397.45,402.90,411.61,357.56,415.15,424.41,406.29,403.34,405.20,,207.41,457.82,301.57
2025-01-05 22:12:19.008000,L9,,,180.45,209.56,262.81,270.72,183.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.34,526.25,371.97,249.95,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 22:06:06.570000,L8,447.20,456.08,487.54,514.93,536.89,,,,,,,,,,,,,,,,,,,,483.05,489.90,471.99,450.49,,,,460.76,433.21,398.87,374.13,393.72,358.09,375.35,282.76,283.65,287.08,297.48,320.00,390.15,382.39,417.09,444.73,489.39,531.98,544.80,527.18,,190.40,194.13,224.94,244.53,,,,,540.78,194.42,226.01,196.00,202.32,191.99,185.14,183.74,,,,,,346.85,336.04,324.64,315.98,,,,,,,496.04,499.22,,,,,,,,,,,514.36,427.96,438.09,435.46,,,,,,440.24,500.91,467.23,518.22,458.22,495.49,330.05
2025-01-14 22:06:13.228000,L9,,,,,,,,,,,,,,,,,,,518.57,496.94,481.36,488.54,437.55,435.17,,,,331.53,328.45,326.01,302.95,304.56,284.56,247.12,266.64,246.23,223.45,200.61,197.86,176.78,180.81,204.96,217.49,250.22,270.38,,,,353.12,378.51,402.25,419.21,444.68,468.51,430.38,439.11,448.93,423.18,411.68,370.38,,,,,326.11,292.08,275.82,277.66,294.41,290.24,,,300.05,307.04,219.09,239.17,225.14,243.83,243.06,248.30,264.74,269.95,281.31,333.17,300.35,289.35,290.18,278.82,,304.57,310.17,295.55,304.99,320.31,331.04,348.06,343.75,327.68,321.22,330.63,343.95,324.28,288.74,328.22,338.45,357.37,368.12,378.57,388.18,349.69,240.45
2025-01-21 22:12:25.198000,L9,,175.39,199.49,235.65,351.35,313.73,305.88,289.99,,217.66,291.72,245.23,247.65,223.33,,,,,,,,,,,,,,,,,,,,,,,413.46,391.02,376.07,334.25,397.14,417.22,,,,,,484.33,510.67,519.85,498.92,245.61,226.07,235.75,259.59,258.50,268.14,189.91,536.22,509.12,470.65,481.68,442.36,418.54,402.84,410.18,400.03,343.28,,,,,,,,,,,,,,,,229.08,243.25,253.35,251.53,233.27,,,,,,,,291.72,222.98,233.70,211.11,234.41,219.66,190.14,,,,,,,,,
2025-01-22 22:06:01.605000,L8,,,,,,,,,,,,,,,,,,,,,517.10,540.67,519.30,503.81,509.39,499.16,480.20,427.62,434.25,434.79,,,,,,,,347.82,326.71,287.73,,,,357.68,375.77,401.67,413.36,446.14,472.62,498.59,,,,,,,,,,,,,,,,,,,348.72,325.15,211.27,,,,,374.54,389.19,,,,,,,,,,,,,,,,,,,,,422.96,452.69,460.70,435.50,,,,339.97,352.16,353.05,,208.12,469.37,
2025-01-30 22:06:08.189000,L9,,,,,,,,,,,,,,,,,,537.88,478.62,489.53,,,,,,,,,,,,,,,,,,,,,,,201.40,249.82,263.70,291.89,,,,375.22,402.05,398.01,429.76,438.32,444.73,,,,,,,,,,,,,,,,,,,251.32,248.64,240.11,236.99,225.05,222.96,235.10,246.87,260.10,268.17,279.54,297.51,290.20,294.23,293.95,273.12,330.54,323.62,,,,,,334.30,315.09,331.25,308.72,328.08,336.11,322.24,296.73,339.30,357.96,373.63,360.58,188.88,470.80,235.97
2025-02-06 22:12:19.388000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.77,302.42,258.85,,,,,,,,,,,,408.11,,,,,,,,,,,,,,,,306.04,210.35,,,,,,,,,,,,,,,311.07,280.42,210.52,,474.09
2025-02-07 22:06:05.260000,L8,,,,,,,,,,,,,,,,,,,,,534.84,543.53,534.05,529.06,514.70,506.85,485.21,413.15,440.84,437.86,264.10,209.94,176.85,291.35,395.59,329.70,334.83,325.72,308.96,326.94,354.77,391.55,444.08,523.22,213.00,319.82,303.18,542.51,,,,202.56,199.37,208.48,246.39,248.07,265.35,,,531.32,510.39,206.25,231.17,222.50,216.39,201.28,195.15,189.58,,,429.83,428.01,425.61,400.47,402.60,394.74,,401.74,396.37,385.49,,,,,,,426.79,421.33,442.70,453.60,463.96,,,,,509.64,465.03,453.31,449.79,456.09,457.40,450.00,445.40,450.51,488.23,481.90,487.25,,510.78,300.17,399.21
2025-02-14 22:12:12.395000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.10,373.24,331.41,,,,,,494.56,433.53,,340.25,313.66,198.08,,,,,,366.09,317.04,296.07,285.14,289.80,,
2025-03-10 22:12:16.235000,L9,,170.19,195.01,213.38,327.49,299.37,296.34,247.99,,208.22,278.34,223.04,216.66,189.06,,,,,,,,,,,,,,497.67,497.97,493.50,453.56,,,,,345.36,317.61,324.36,309.58,310.71,256.34,266.04,293.29,316.57,335.01,,,,410.98,432.71,456.41,185.49,201.42,209.01,227.48,243.29,209.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.38,237.58,241.69,243.88,238.39,,,,,,,,,,,,,,,,,,
2025-03-19 22:05:54.855000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.64,384.10,376.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.70,
2025-04-11 22:12:05.634000,L9,,168.90,195.68,210.59,347.20,303.12,268.25,281.34,,210.24,287.59,226.46,,,,,,,,,,,,,,,,,439.69,427.04,431.02,,401.53,407.34,339.47,344.27,332.51,290.83,267.01,242.76,226.12,204.76,255.87,292.68,332.07,342.07,364.62,,,,,236.86,462.13,473.19,500.83,473.71,256.04,450.80,404.26,405.05,400.74,346.58,307.82,297.75,271.87,260.96,273.13,255.83,234.02,240.27,211.23,204.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
