dates,satname,nzd0541-0000,nzd0541-0001,nzd0541-0002,nzd0541-0003,nzd0541-0004,nzd0541-0005,nzd0541-0006,nzd0541-0007,nzd0541-0008,nzd0541-0009,nzd0541-0010,nzd0541-0011,nzd0541-0012,nzd0541-0013,nzd0541-0014,nzd0541-0015,nzd0541-0016,nzd0541-0017,nzd0541-0018,nzd0541-0019,nzd0541-0020,nzd0541-0021,nzd0541-0022,nzd0541-0023,nzd0541-0024,nzd0541-0025,nzd0541-0026,nzd0541-0027,nzd0541-0028,nzd0541-0029,nzd0541-0030,nzd0541-0031,nzd0541-0032,nzd0541-0033,nzd0541-0034
2015-11-18 22:15:08.789000,L8,373.62,383.39,384.23,386.20,390.36,381.38,382.05,386.51,388.15,391.74,404.74,412.06,411.41,400.96,394.21,381.52,383.66,393.47,392.90,383.41,378.56,374.36,378.02,378.96,376.51,377.93,376.59,368.12,364.53,367.56,368.38,389.82,396.75,394.25,391.63
2015-12-20 22:14:45.217000,L8,513.74,378.17,379.89,383.75,382.50,385.23,388.45,391.67,391.81,397.06,404.20,411.16,408.74,399.14,389.89,381.02,388.08,402.05,394.42,389.38,378.03,372.36,405.77,452.84,482.47,386.75,376.63,367.61,363.18,365.34,382.29,400.90,402.25,388.25,379.16
2015-12-20 22:15:09.184000,L8,513.78,378.00,379.17,383.18,381.81,384.54,387.54,390.12,389.85,395.85,403.31,410.19,407.01,398.12,388.57,379.47,386.82,400.55,392.81,389.46,376.89,370.91,404.66,487.70,461.22,384.95,375.77,365.46,362.24,364.13,381.20,399.84,401.49,387.07,378.30
2016-01-05 22:14:40.992000,L8,348.29,355.40,354.05,356.52,357.93,355.88,354.84,355.92,354.18,353.16,361.59,363.29,360.25,350.30,351.72,354.31,360.35,370.72,370.22,359.68,361.88,348.23,357.77,342.78,342.49,342.77,341.46,346.44,350.80,333.72,324.88,332.20,334.62,336.98,333.22
2016-02-06 22:15:01.599000,L8,351.04,359.65,359.52,357.38,361.71,356.09,357.06,356.23,356.11,352.79,360.50,361.04,359.20,349.80,346.92,348.91,357.21,364.56,369.79,361.87,360.68,354.79,357.57,348.45,338.31,343.38,337.59,349.15,349.76,330.99,324.40,328.04,335.61,338.12,335.54
2016-02-22 22:14:30.292000,L8,500.62,391.04,379.22,367.86,380.14,425.62,422.40,456.30,447.42,431.22,397.60,362.11,358.86,352.60,430.09,426.73,434.22,391.14,429.09,419.65,416.42,389.81,403.28,385.90,396.05,381.73,417.65,412.04,374.86,390.16,410.02,336.39,334.97,336.20,333.45
2016-03-09 22:14:52.573000,L8,463.38,368.67,367.65,367.49,369.36,366.65,366.60,367.59,366.29,362.57,363.36,364.92,362.85,358.41,359.07,358.43,362.40,368.23,373.20,368.56,363.95,356.24,358.47,352.68,347.67,348.28,338.77,351.08,349.08,340.48,334.11,337.06,340.24,342.93,340.14
2016-03-16 22:20:36.438000,L8,364.57,370.99,374.33,372.07,378.17,379.21,382.14,378.77,375.86,385.27,388.00,398.57,394.90,395.67,389.32,393.36,384.90,385.92,382.02,373.08,370.93,362.07,365.00,369.09,375.61,381.36,378.38,374.31,370.35,360.90,355.19,361.92,368.35,385.41,387.43
2016-03-25 22:14:20.047000,L8,349.17,366.12,371.64,372.50,370.27,365.63,372.17,364.88,355.84,358.09,362.04,361.87,353.27,349.65,353.42,349.11,350.19,357.03,361.81,363.99,363.32,352.50,357.03,356.47,351.17,362.00,384.06,408.94,331.43,308.64,311.98,361.01,338.85,343.38,237.59
2016-04-26 22:14:08.933000,L8,,,,,,,,257.76,251.42,287.95,295.46,329.91,319.77,319.21,310.35,273.63,299.88,315.89,321.89,312.05,304.26,290.43,281.66,297.17,310.53,314.58,175.07,150.29,164.04,,,,,,
2016-05-03 22:20:25.006000,L8,351.88,364.65,367.54,370.47,369.32,366.04,365.14,367.63,359.93,360.17,362.18,362.67,359.00,351.24,346.28,346.09,347.80,355.33,359.82,358.18,352.14,344.02,349.42,346.87,346.50,342.66,338.63,343.51,339.18,333.93,328.39,336.73,338.92,343.04,337.86
2016-06-04 22:20:28.125000,L8,357.48,366.08,372.51,369.35,376.17,370.36,371.38,370.52,361.01,355.54,357.49,359.13,355.52,351.36,344.38,342.95,344.69,352.54,358.63,356.75,352.09,345.65,345.96,346.12,348.64,344.43,336.77,342.22,338.31,333.70,327.23,339.85,340.27,344.26,341.57
2016-06-29 22:14:26.819000,L8,,,,,,,141.79,264.46,256.02,286.37,290.81,301.64,203.48,270.13,265.79,293.33,264.52,287.75,,211.97,258.08,291.06,301.11,313.84,309.91,313.39,296.96,280.11,298.71,218.62,204.68,235.00,242.02,228.01,
2016-06-29 22:14:50.791000,L8,,,,,,,,144.87,235.08,180.82,,,,,,,,,,,,,,,,288.63,273.33,247.88,,,,,,,
2016-07-06 22:20:41.229000,L8,502.27,372.26,371.10,375.54,378.32,373.90,372.17,374.93,366.66,361.54,360.88,363.08,359.13,354.51,352.27,348.10,350.70,356.60,364.88,360.86,355.70,350.16,349.93,349.67,352.15,346.27,340.61,344.49,340.95,340.08,333.18,343.74,343.93,347.73,346.26
2016-07-15 22:14:34.059000,L8,,,,,,,,254.00,241.16,178.98,,,,313.68,307.00,287.83,261.20,293.44,,,267.62,279.45,275.91,296.27,306.47,289.99,270.67,,,,,,,,
2016-07-15 22:14:58.031000,L8,,,,,,,,146.48,242.34,179.90,,,,316.13,308.94,288.69,261.41,294.87,,,268.26,256.16,277.81,298.63,307.77,292.43,271.84,,,,,,,,
2016-07-31 22:14:37.742000,L8,,,,,,,,,,,,,,,,,,,,,225.62,225.66,270.06,292.21,296.16,287.27,262.74,,,,,,,,
2016-08-16 22:14:41.427000,L8,,,,,,,,241.32,241.56,146.99,185.24,270.86,282.27,318.14,323.53,319.33,325.47,330.66,257.27,234.57,312.61,318.21,317.55,323.56,320.34,292.59,212.01,,,,,,,,
2016-09-01 22:14:48.072000,L8,503.05,362.88,362.73,363.78,366.48,363.17,363.03,365.92,358.59,358.85,360.77,360.07,350.29,349.36,345.77,346.10,348.27,355.57,357.76,355.29,348.22,344.73,344.62,345.00,344.81,336.72,333.39,331.89,331.29,329.92,322.62,332.80,336.83,340.37,336.44
2016-09-01 22:15:12.040000,L8,503.29,363.73,363.54,364.47,367.68,364.53,364.70,366.61,359.70,359.64,361.19,360.59,350.82,350.21,346.21,346.58,348.74,355.84,358.03,355.71,348.45,345.01,344.74,345.58,345.27,337.68,333.91,332.36,331.77,330.32,323.30,333.72,337.78,340.85,337.20
2016-09-08 22:21:00.541000,L8,312.87,324.80,306.69,244.62,,,,,235.82,232.89,308.58,328.34,327.78,327.87,311.22,292.19,321.58,323.78,337.79,335.34,334.63,330.17,329.53,329.89,325.44,317.51,301.19,293.32,311.85,306.58,298.80,304.07,308.41,282.01,256.76
2017-02-08 22:14:34.654000,L8,499.15,354.57,355.92,357.06,361.48,356.14,356.63,356.60,354.71,353.55,360.25,359.79,354.22,347.88,347.10,346.19,350.98,356.96,359.12,355.17,349.09,341.77,342.92,339.92,336.07,337.51,335.84,338.89,335.51,329.94,324.40,326.03,330.65,333.84,332.30
2017-02-08 22:14:58.622000,L8,502.30,355.40,355.33,356.81,361.51,355.72,355.75,355.56,353.16,352.11,358.24,357.19,350.65,346.54,345.19,343.96,347.88,354.81,357.28,352.79,347.79,339.81,340.76,338.51,334.42,334.11,334.27,335.15,332.51,328.05,322.43,324.60,329.44,332.25,331.28
2017-02-15 22:20:43.526000,L8,499.30,355.85,352.90,357.29,356.49,356.01,356.22,355.84,355.66,353.01,360.11,360.80,353.58,347.60,345.69,344.68,348.92,356.94,358.44,356.85,349.27,342.62,343.53,339.18,328.12,333.54,335.86,336.41,339.54,331.49,326.12,331.83,332.90,337.63,332.14
2017-04-04 22:20:20.280000,L8,312.63,325.49,315.95,314.24,293.51,322.36,280.28,240.01,232.66,326.13,335.46,,330.96,328.54,322.91,329.94,307.27,300.10,338.36,337.48,332.49,327.57,326.92,328.44,323.86,321.94,317.16,319.08,315.78,312.59,305.41,304.96,302.95,305.35,276.96
2017-05-06 22:20:07.089000,L8,353.88,362.59,365.22,369.71,370.89,366.59,367.59,368.90,359.86,357.91,361.58,362.47,355.72,348.20,345.43,343.40,347.94,354.60,360.35,355.90,348.56,343.65,344.10,343.48,344.46,341.55,335.90,340.15,336.69,332.40,326.47,337.72,339.62,341.46,334.96
2017-05-22 22:20:18.574000,L8,291.95,316.44,299.07,314.46,,,,206.09,255.54,329.72,297.72,,222.96,332.42,327.84,327.73,329.59,335.06,250.13,225.60,322.06,320.45,323.45,329.70,324.44,318.77,309.59,319.24,316.64,315.21,305.70,261.83,249.34,248.07,259.54
2017-06-07 22:20:26.915000,L8,297.52,317.90,319.62,321.11,328.02,321.74,341.13,322.92,280.47,306.18,313.47,341.37,335.58,336.00,327.42,324.19,324.69,330.16,340.39,324.66,328.54,322.72,321.72,324.30,308.30,320.54,309.32,309.34,315.53,251.83,306.45,298.60,,,
2017-08-03 22:14:35.682000,L8,246.98,306.43,,,,,,270.42,140.11,277.06,300.84,286.99,311.91,328.18,320.80,318.46,323.77,331.13,330.57,309.82,310.76,319.21,319.25,327.48,324.62,296.21,213.79,259.29,240.78,231.30,247.07,241.50,243.67,238.74,211.38
2017-08-03 22:14:59.649000,L8,246.14,306.18,,,,,,270.72,251.64,151.56,301.61,287.16,312.31,329.49,321.14,318.70,324.54,143.41,261.40,215.79,311.75,319.61,319.81,327.84,324.89,296.35,214.38,258.98,241.14,231.41,246.88,241.65,243.63,239.01,211.62
2017-09-27 22:21:00.343000,L8,348.95,358.76,359.61,361.53,364.18,359.94,359.28,362.33,357.82,359.00,361.39,359.67,349.51,345.91,344.13,343.21,347.66,354.95,354.02,353.20,346.67,341.55,381.11,340.64,337.25,336.25,332.10,396.05,324.30,329.95,322.36,331.21,332.36,335.09,333.06
2017-10-06 22:15:16.469000,L8,487.39,360.34,362.98,362.91,366.20,362.88,366.88,368.08,367.10,362.48,371.21,367.51,362.10,354.44,353.24,355.44,356.94,362.47,361.64,360.87,353.68,344.41,351.33,342.99,339.74,344.57,337.99,343.21,342.44,332.24,327.52,333.82,339.20,345.13,339.33
2017-10-29 22:21:05.518000,L8,346.43,353.50,354.57,356.97,358.93,356.44,356.76,358.14,357.13,358.91,364.03,361.78,351.24,346.22,345.58,344.36,349.32,355.21,356.17,354.29,347.82,340.24,343.40,339.17,334.89,341.72,337.54,343.53,338.29,332.71,323.57,326.52,331.48,334.41,331.60
2017-11-30 22:20:56.190000,L8,345.44,354.48,354.55,356.36,358.54,357.56,356.02,357.87,356.43,359.03,363.12,364.45,358.51,348.05,347.96,346.33,352.04,361.98,361.97,360.02,352.52,343.20,401.85,391.77,348.68,350.87,338.91,347.59,339.81,330.83,329.55,334.01,332.40,334.63,334.55
2018-01-01 22:20:56.342000,L8,344.94,353.73,353.36,355.70,357.57,354.72,353.88,354.81,352.84,352.81,358.87,359.02,355.41,348.03,347.37,343.50,349.91,357.10,360.08,356.08,349.53,341.28,343.35,339.68,335.74,343.58,336.70,341.00,334.72,330.76,323.30,325.48,330.19,333.71,330.92
2018-02-11 22:14:26.201000,L8,348.88,359.48,358.89,361.55,362.31,358.86,357.81,357.49,354.34,353.44,358.84,359.87,358.04,352.47,350.78,344.57,352.11,358.20,360.58,356.11,353.68,344.94,344.98,341.95,340.82,341.44,337.99,343.53,337.64,330.73,322.06,325.43,331.51,334.93,332.67
2018-02-11 22:14:50.169000,L8,348.74,359.20,358.53,361.34,361.80,358.42,357.23,357.11,353.72,352.94,358.11,358.24,357.01,351.41,349.79,344.03,351.03,357.04,360.29,354.99,352.77,344.03,344.26,341.45,339.35,340.00,337.34,342.53,336.76,329.91,320.88,324.82,330.94,334.52,331.92
2018-02-27 22:14:19.470000,L8,347.94,356.94,358.03,360.84,360.38,357.06,356.17,356.10,352.83,351.93,357.44,356.02,351.31,346.63,345.32,341.94,346.19,352.93,357.40,349.90,348.68,340.33,341.31,338.59,335.26,334.51,333.76,336.02,332.23,328.01,319.62,324.19,329.84,333.55,330.52
2018-02-27 22:14:43.433000,L8,347.99,356.53,357.89,360.23,360.05,356.63,355.57,355.25,352.02,351.22,356.56,354.84,350.73,345.90,344.63,341.06,344.90,351.93,356.54,348.64,347.82,339.56,340.46,337.81,334.29,333.20,332.42,334.28,330.59,327.30,318.52,323.47,329.02,332.81,329.51
2018-04-16 22:13:54.370000,L8,,270.37,215.37,,,,230.64,276.46,299.28,326.51,320.38,330.85,324.74,321.10,317.11,298.22,309.76,313.70,332.11,315.33,318.74,305.84,313.03,314.91,318.00,318.31,312.86,314.35,311.06,298.36,297.42,254.58,209.44,230.83,
2018-04-16 22:14:18.329000,L8,,270.27,213.72,,,,229.98,131.85,144.50,157.82,223.87,258.61,260.89,278.97,277.53,269.96,309.15,313.54,332.28,314.59,318.55,305.36,312.91,314.36,318.03,318.31,312.84,314.04,311.04,298.85,297.43,253.89,208.99,230.74,
2018-05-18 22:13:34.690000,L8,,,,,,,,259.75,252.33,279.81,283.03,,314.23,319.02,316.13,252.29,264.49,313.00,269.52,235.94,196.78,285.19,281.81,307.13,307.76,315.52,301.53,290.57,243.00,234.14,244.58,233.50,200.11,,
2018-05-18 22:13:58.649000,L8,360.81,371.19,375.40,375.22,379.90,372.42,371.60,372.04,366.76,362.50,364.40,363.47,362.19,356.10,351.69,347.27,350.54,356.65,365.12,359.89,359.44,349.49,352.61,349.99,349.41,345.38,341.16,344.00,341.83,340.11,332.30,338.98,342.43,347.47,340.41
2018-06-03 22:13:23.495000,L8,294.72,310.56,270.41,254.85,160.66,,138.17,206.67,250.51,270.91,298.15,303.58,335.29,334.93,331.50,330.46,331.52,323.13,329.53,315.15,284.85,228.01,220.73,185.17,185.09,165.11,269.14,233.67,165.67,243.78,210.87,141.04,255.98,241.85,
2018-06-03 22:13:47.462000,L8,366.04,372.24,377.54,383.35,384.88,381.84,374.85,381.78,369.24,371.24,371.64,366.31,361.97,353.74,347.17,343.32,351.83,359.63,370.05,411.38,405.22,409.32,370.70,358.64,367.41,354.77,350.41,351.95,346.44,345.32,334.36,339.02,342.47,347.01,338.12
2018-07-12 22:19:56.652000,L8,358.87,369.28,373.04,375.14,378.58,372.40,370.19,371.10,364.02,357.51,357.99,359.76,356.61,353.43,347.25,345.72,348.91,353.96,359.63,355.33,352.62,345.69,344.75,345.44,347.52,341.45,335.84,340.12,336.32,333.01,324.81,338.04,340.57,345.43,336.95
2018-07-21 22:13:49.390000,L8,296.22,321.72,311.56,320.39,325.27,325.88,337.34,320.16,258.36,329.13,307.02,304.27,326.41,334.59,324.32,324.88,323.83,333.98,335.62,315.98,323.43,325.90,321.57,328.52,325.05,316.89,301.03,282.69,258.73,259.95,292.66,248.17,251.04,247.99,267.37
2018-07-21 22:14:13.362000,L8,297.89,322.90,315.13,322.34,326.67,327.95,338.67,322.23,260.13,329.81,308.19,304.99,326.92,334.45,324.29,324.97,323.87,333.87,335.47,316.98,324.15,325.92,321.41,328.25,324.86,317.09,301.74,283.83,283.92,289.64,293.45,249.78,251.64,248.74,268.14
2018-09-07 22:14:12.130000,L8,308.85,319.02,309.71,307.95,258.29,321.42,224.83,264.94,263.67,290.21,313.69,290.90,290.07,324.22,323.38,317.01,325.72,331.75,332.22,320.81,324.06,324.14,319.58,327.15,321.71,313.42,304.16,286.46,296.96,296.28,253.16,183.05,203.74,253.22,255.67
2018-09-30 22:20:31.646000,L8,348.17,358.28,358.01,360.41,362.84,358.76,358.77,363.54,357.97,360.08,362.62,360.74,353.80,348.42,346.83,344.87,350.90,356.62,357.51,352.73,348.34,343.27,343.28,341.30,339.89,340.41,336.17,338.54,335.09,329.51,322.03,327.31,333.07,335.53,332.55
2018-11-10 22:14:32.733000,L8,499.63,355.50,354.27,356.77,359.93,358.78,358.75,361.49,361.21,360.37,364.90,361.72,357.19,346.81,347.11,345.28,350.66,357.20,357.84,355.85,352.02,343.62,345.74,340.66,336.51,342.05,338.52,342.34,338.74,331.10,323.65,327.07,332.32,334.10,331.69
2018-11-10 22:14:56.700000,L8,464.46,355.23,354.11,356.42,358.98,358.12,358.08,360.28,359.46,359.28,364.25,360.87,355.89,346.23,346.33,344.30,349.54,356.56,357.04,355.06,350.68,343.01,344.81,339.93,335.63,341.09,337.78,341.29,337.93,330.49,322.97,326.13,331.45,333.62,331.12
2018-12-28 22:14:29.227000,L8,346.07,354.56,354.61,358.01,358.53,356.69,355.20,356.22,353.50,352.80,360.67,362.54,356.34,348.19,349.22,345.25,348.56,355.72,359.37,354.74,352.40,342.02,344.43,339.28,336.39,340.48,337.65,340.06,337.86,330.47,322.37,327.07,331.13,334.22,328.40
2018-12-28 22:14:53.186000,L8,345.48,353.71,354.17,357.20,358.08,355.80,354.36,355.49,352.92,352.20,360.18,361.63,356.13,347.47,347.91,344.14,347.69,355.03,359.07,353.67,350.72,340.75,343.50,338.36,335.29,339.38,337.04,339.07,335.91,329.98,321.30,326.49,330.40,333.48,326.53
2019-02-14 22:14:21.185000,L8,351.99,361.24,360.18,366.20,364.62,365.75,363.05,361.63,360.68,361.32,364.51,368.26,360.98,355.11,356.37,355.95,356.86,368.16,363.47,361.09,361.67,346.61,354.93,344.07,345.32,346.95,342.35,348.24,345.18,338.23,327.56,331.56,336.00,336.97,332.66
2019-02-14 22:14:45.144000,L8,352.58,362.00,360.76,366.73,365.01,366.30,363.65,362.58,361.51,361.77,364.74,368.69,361.25,355.40,356.78,356.35,357.02,368.43,363.50,361.44,361.90,346.78,355.14,345.27,345.98,347.07,342.80,348.40,345.56,338.73,328.25,331.88,336.85,337.65,333.25
2019-02-21 22:20:30.485000,L8,498.20,363.26,362.38,366.18,365.70,361.57,361.29,363.44,362.93,362.05,366.85,368.05,363.38,357.92,357.11,351.57,357.02,363.52,364.45,358.42,357.14,346.46,351.67,347.28,348.10,346.92,344.18,346.66,343.17,334.96,327.45,332.81,336.32,337.34,334.09
2019-03-02 22:14:17.011000,L8,349.42,359.43,360.32,363.93,363.33,358.26,358.00,360.46,357.58,356.57,362.46,363.63,359.46,349.92,349.46,344.75,351.07,358.01,360.49,354.54,350.89,343.60,344.55,341.31,338.49,342.36,339.04,344.59,340.13,331.65,323.65,329.01,333.12,337.20,332.07
2019-03-02 22:14:40.970000,L8,349.39,359.45,360.35,363.95,363.22,358.18,357.96,360.50,357.53,356.43,362.41,363.55,359.37,349.68,349.35,344.68,351.06,358.01,360.39,354.47,350.78,343.56,344.53,341.25,338.38,342.22,339.03,344.56,339.92,331.61,323.64,329.20,333.06,337.10,332.03
2019-05-28 22:20:29.609000,L8,,,,,,,,258.41,244.56,224.59,280.03,,308.70,322.00,319.01,292.68,297.27,308.38,315.05,304.89,306.12,297.79,305.98,312.37,319.65,296.29,296.32,271.33,235.55,220.52,241.50,241.60,203.31,187.35,
2019-06-22 22:14:28.716000,L8,,,,,,,256.53,314.57,264.77,283.93,296.97,279.28,320.08,327.68,323.17,314.55,202.30,146.17,255.93,237.51,187.88,318.90,318.98,324.70,324.37,318.48,298.71,276.44,290.75,273.30,247.10,247.65,236.04,240.56,170.54
2019-09-10 22:14:51.565000,L8,,,,,,,,280.30,260.20,276.48,312.46,288.99,317.02,326.93,322.61,318.21,326.56,330.88,333.56,315.45,322.92,321.42,320.92,327.39,324.50,300.83,291.75,278.59,281.10,282.18,272.09,256.29,248.31,254.94,252.74
2019-09-10 22:15:15.532000,L8,,,,,,,,277.24,258.17,273.38,309.89,286.29,315.27,326.60,322.12,317.60,326.24,330.60,332.88,313.28,321.66,321.12,320.71,327.39,324.54,298.58,287.00,274.89,275.51,278.51,266.73,253.97,247.17,253.09,249.27
2019-09-26 22:14:56.917000,L8,316.84,325.67,316.62,325.16,326.00,333.47,340.14,335.34,333.70,339.95,342.42,340.29,335.29,335.13,332.60,330.28,332.31,333.74,312.29,336.10,,,,329.16,326.91,320.91,316.36,318.16,313.88,312.03,300.55,304.90,312.73,318.69,309.71
2019-11-13 22:14:57.837000,L8,345.10,353.35,352.02,354.66,356.10,356.96,356.83,360.52,357.02,358.52,363.13,364.92,357.38,349.10,348.12,347.73,352.30,360.03,358.33,358.31,350.25,343.04,350.73,339.35,339.33,341.47,340.29,339.13,334.68,328.87,322.76,325.87,330.24,333.22,327.05
2019-11-13 22:15:21.800000,L8,347.28,355.78,354.36,356.68,358.35,358.80,358.50,362.18,358.34,359.60,364.16,366.01,358.82,350.96,349.51,349.16,353.28,361.51,359.21,359.74,352.21,343.96,352.02,340.64,340.50,342.93,341.91,340.80,335.79,329.78,324.04,327.23,332.24,334.32,329.24
2019-11-29 22:14:55.870000,L8,481.78,358.81,356.03,358.56,359.97,363.84,361.74,366.42,366.11,368.15,374.14,375.54,366.48,359.69,355.69,355.73,361.61,371.95,361.65,360.65,355.07,346.56,358.55,346.26,348.08,346.44,355.90,359.07,355.27,346.70,338.83,334.41,337.28,340.51,332.49
2019-12-22 22:21:03.498000,L8,368.84,385.17,379.21,377.90,378.42,391.85,395.11,396.84,398.22,397.09,399.16,401.61,405.34,404.14,404.58,400.77,401.17,408.45,405.09,401.13,399.48,386.68,387.85,385.42,388.00,384.05,377.62,371.43,368.74,435.55,479.60,354.05,358.35,373.04,363.13
2020-01-23 22:20:55.593000,L8,347.05,358.23,356.62,358.77,359.63,356.58,357.17,359.31,354.48,352.92,360.04,360.41,359.27,353.08,351.92,344.00,351.37,358.68,361.13,354.96,349.09,343.27,344.14,341.36,338.62,341.79,338.49,341.29,336.25,330.64,321.85,325.95,329.72,333.69,328.48
2020-03-04 22:14:32.767000,L8,347.18,358.17,356.83,359.46,361.03,357.03,358.13,360.05,355.27,354.18,360.16,360.94,358.28,353.42,349.79,345.19,349.62,356.18,359.08,355.82,349.34,343.21,343.11,341.86,342.15,340.46,338.32,342.16,338.48,331.33,323.54,326.48,331.51,334.06,329.65
2020-05-14 22:20:12.530000,L8,,,,,,,329.59,308.80,277.90,328.83,330.86,239.16,248.47,268.94,159.51,227.50,199.84,177.17,256.74,178.85,192.21,329.66,327.54,329.54,328.28,324.56,317.67,321.42,319.02,311.71,299.56,260.60,251.59,244.37,275.05
2020-05-30 22:20:16.612000,L8,,,,,,,,248.91,247.26,177.49,,,,,,,,,312.13,303.77,305.04,299.32,302.36,196.66,232.79,317.79,300.75,284.13,187.09,219.61,200.49,196.33,197.00,,
2020-06-08 22:14:11.756000,L8,314.10,324.20,326.59,331.57,336.13,327.53,341.90,135.92,140.56,147.97,164.04,183.98,326.64,330.07,324.88,313.73,324.43,332.41,,,266.03,309.19,301.68,242.58,237.77,,,289.25,296.54,285.26,284.14,252.23,221.38,251.50,224.11
2020-06-08 22:14:35.724000,L8,303.47,319.25,321.96,326.29,330.28,321.26,334.88,318.68,273.01,279.20,298.96,303.14,320.85,276.11,320.90,296.24,207.98,325.31,,,,,277.30,204.94,,,,277.50,282.70,275.50,250.20,243.99,228.66,247.05,199.25
2020-07-10 22:14:27.456000,L8,295.88,317.47,313.71,306.23,325.36,315.97,330.22,315.62,272.76,327.28,311.49,339.89,337.28,338.16,329.48,327.59,331.30,337.50,348.63,327.27,334.53,332.79,327.80,332.66,336.31,323.24,307.74,323.96,312.92,307.13,296.80,259.69,256.39,254.43,301.06
2020-07-10 22:14:51.424000,L8,,,,,,,,,,,,,,,,287.74,299.28,308.68,307.06,295.05,273.16,306.02,309.04,314.64,313.32,279.23,,,,,,,,,
2020-07-17 22:20:40.662000,L8,245.00,315.24,297.80,,,,289.50,286.20,271.53,284.43,310.04,330.34,208.71,267.84,161.05,227.23,199.97,153.68,257.66,230.87,330.51,332.29,327.80,331.45,331.45,321.47,306.42,315.41,310.53,294.74,295.27,260.49,251.68,254.15,283.61
2020-07-26 22:14:32.385000,L8,244.69,315.24,,,,,231.01,274.14,260.94,282.04,309.05,304.22,328.23,335.60,327.18,324.75,326.26,335.62,334.80,318.24,328.83,333.14,326.25,331.57,330.82,308.31,300.00,290.55,293.72,281.83,287.55,254.29,252.86,252.64,280.13
2020-08-27 22:14:44.105000,L8,357.81,369.11,366.47,370.61,370.30,369.23,368.28,369.50,363.71,362.96,365.64,366.57,362.58,360.42,359.86,357.32,365.26,368.76,361.55,357.79,355.56,349.07,347.13,348.22,347.68,340.76,336.99,337.54,340.16,334.33,324.90,330.10,334.98,343.52,349.93
2020-08-27 22:15:08.068000,L8,357.78,369.16,366.04,370.13,369.65,368.58,367.29,368.89,362.45,361.89,364.34,365.81,361.59,359.68,358.86,356.01,363.81,368.01,361.00,356.96,353.64,347.16,344.98,346.70,346.57,339.59,335.98,334.93,339.20,333.26,323.73,328.92,333.78,342.72,347.81
2020-09-19 22:21:03.690000,L8,,,,,,,133.31,223.34,256.53,277.69,331.40,302.81,326.04,322.11,307.92,288.51,305.64,316.73,166.04,333.46,336.22,334.52,331.98,333.86,330.82,326.07,322.99,323.13,315.29,244.43,299.98,301.91,306.48,316.00,312.72
2020-10-14 22:14:56.808000,L8,351.30,360.54,362.42,363.40,366.26,362.86,362.55,365.69,362.21,362.71,368.58,365.30,361.07,356.61,354.12,354.00,359.08,364.71,360.41,356.81,353.52,344.92,344.44,343.75,344.47,344.41,338.77,342.80,336.81,327.46,311.21,316.69,315.83,321.38,318.85
2020-10-14 22:15:20.775000,L8,349.67,359.62,361.52,361.83,365.24,360.41,361.37,363.62,360.95,361.16,366.76,362.97,358.89,354.24,351.82,352.08,357.34,361.96,358.81,355.55,350.56,343.48,342.71,341.13,338.25,343.40,337.51,340.63,334.76,326.03,309.91,314.80,314.57,319.63,317.47
2021-02-19 22:14:39.648000,L8,348.48,360.08,359.56,363.99,363.49,359.90,359.53,362.00,357.88,357.62,362.60,364.93,362.21,359.70,356.73,353.56,354.70,361.03,362.24,357.57,355.20,345.63,345.03,342.62,342.02,342.04,338.86,341.01,336.28,329.31,311.78,311.40,314.32,318.13,317.97
2021-02-19 22:15:03.615000,L8,347.55,358.16,358.31,362.30,361.88,358.49,358.18,359.49,356.21,354.36,360.65,362.60,360.09,357.22,354.51,350.52,352.72,358.55,360.71,355.11,352.91,344.22,343.21,341.25,338.51,340.06,337.04,338.97,334.03,327.33,310.44,310.28,313.10,317.05,315.49
2021-03-30 22:20:34.287000,L8,498.41,363.01,367.19,367.41,370.25,366.15,368.46,369.04,367.70,364.82,368.67,370.53,366.87,362.74,359.68,356.38,357.11,366.51,367.11,359.75,361.34,346.14,347.17,344.13,344.84,345.54,341.70,345.67,340.66,333.48,314.57,316.43,315.41,322.87,320.59
2021-05-17 22:20:24.395000,L8,,,,,,,206.72,275.60,269.71,290.26,305.16,338.25,334.35,333.88,324.50,323.76,327.98,178.23,265.19,238.72,328.85,325.84,323.22,329.31,326.39,322.09,311.73,318.99,314.68,304.61,287.40,254.33,245.53,242.67,228.58
2021-05-26 22:14:18.793000,L8,,,,,,,,,,,,,,,,,,,,,240.45,265.52,282.40,302.14,306.45,276.64,,,,,,,,,
2021-06-11 22:14:25.766000,L8,,,,,,,,,,,,,,,,,,,,,298.29,290.92,300.26,308.52,314.32,286.53,,,,,,,,,
2021-06-11 22:14:49.734000,L8,484.20,366.86,368.60,367.44,372.23,367.79,368.37,368.07,361.21,355.49,356.55,359.36,355.67,348.83,341.59,342.11,342.93,351.10,358.27,353.70,346.44,344.86,340.59,342.39,344.38,338.56,331.67,336.76,334.50,327.89,310.64,318.65,317.57,318.35,318.31
2021-06-18 22:20:38.709000,L8,198.95,229.35,180.77,289.73,317.67,320.59,337.02,314.54,271.55,328.39,307.53,338.59,229.94,264.63,331.26,331.28,330.09,140.93,253.82,229.06,330.75,333.91,328.08,332.97,334.54,323.61,306.71,298.11,310.33,303.29,293.52,259.13,255.89,253.54,276.36
