dates,satname,nzd0030-0000,nzd0030-0001,nzd0030-0002,nzd0030-0003,nzd0030-0004,nzd0030-0005,nzd0030-0006,nzd0030-0007,nzd0030-0008,nzd0030-0009,nzd0030-0010,nzd0030-0011,nzd0030-0012,nzd0030-0013,nzd0030-0014,nzd0030-0015,nzd0030-0016,nzd0030-0017,nzd0030-0018,nzd0030-0019,nzd0030-0020,nzd0030-0021,nzd0030-0022,nzd0030-0025,nzd0030-0026,nzd0030-0027,nzd0030-0028,nzd0030-0029,nzd0030-0030,nzd0030-0032,nzd0030-0033,nzd0030-0034,nzd0030-0035,nzd0030-0048,nzd0030-0049,nzd0030-0050,nzd0030-0051,nzd0030-0052,nzd0030-0053,nzd0030-0054,nzd0030-0055,nzd0030-0056,nzd0030-0057,nzd0030-0058,nzd0030-0059,nzd0030-0060,nzd0030-0061,nzd0030-0062,nzd0030-0063,nzd0030-0064,nzd0030-0065,nzd0030-0066,nzd0030-0067,nzd0030-0068,nzd0030-0069,nzd0030-0070,nzd0030-0071,nzd0030-0075,nzd0030-0076,nzd0030-0077,nzd0030-0078,nzd0030-0079,nzd0030-0080,nzd0030-0081,nzd0030-0082,nzd0030-0083,nzd0030-0084,nzd0030-0023,nzd0030-0024,nzd0030-0031,nzd0030-0036,nzd0030-0037,nzd0030-0038,nzd0030-0039,nzd0030-0040,nzd0030-0041,nzd0030-0042,nzd0030-0043,nzd0030-0044,nzd0030-0045,nzd0030-0046,nzd0030-0047,nzd0030-0072,nzd0030-0073,nzd0030-0074,nzd0030-0085,nzd0030-0086,nzd0030-0087,nzd0030-0088,nzd0030-0089,nzd0030-0090,nzd0030-0091,nzd0030-0092,nzd0030-0093,nzd0030-0094,nzd0030-0095
2001-11-26 22:06:09.518000,L7,206.94,204.91,200.11,193.53,191.24,199.85,198.91,197.14,186.95,,,,,,,,,,,,,,,,,,,,,182.86,388.88,391.86,523.11,350.22,343.04,322.11,307.47,,297.62,258.63,205.17,209.29,199.20,197.99,210.14,213.68,212.87,211.75,189.11,185.46,209.13,203.84,218.21,217.16,219.46,210.59,178.93,,,,175.07,202.28,214.17,217.98,217.89,217.23,217.83,,,,474.89,528.32,454.48,455.37,475.33,471.35,496.17,480.93,498.01,425.70,330.72,515.65,212.50,204.34,183.65,215.28,212.20,209.52,209.03,207.31,196.37,195.10,204.13,187.71,196.04,202.13
2001-12-12 22:06:14.960000,L7,381.67,376.54,335.85,366.07,559.60,539.99,464.20,374.02,362.45,399.49,398.01,362.56,367.05,396.71,357.25,424.36,301.07,312.47,331.95,326.87,,,,466.59,385.24,399.50,442.99,460.68,438.89,452.45,457.16,466.43,479.44,328.89,317.57,306.21,299.67,384.14,377.73,354.81,284.68,319.44,407.96,437.65,443.61,424.33,459.09,405.04,403.74,397.08,287.82,304.40,457.45,481.73,465.54,389.72,,464.31,470.93,470.43,482.43,465.22,454.81,450.43,178.90,203.48,204.83,,473.74,448.73,489.91,495.55,483.28,479.17,461.74,388.61,376.77,364.65,358.81,349.72,328.35,336.19,421.67,401.76,383.90,458.85,418.61,383.09,362.88,352.60,341.23,433.79,413.60,389.67,420.92,416.04
2001-12-28 22:06:14.106000,L7,422.71,416.78,436.23,473.25,503.82,389.51,357.46,,324.50,330.01,431.15,434.53,445.58,442.88,418.56,412.06,419.34,483.69,484.15,495.92,403.67,389.24,342.78,512.28,498.81,502.64,367.66,375.21,362.07,389.33,396.07,378.60,,421.15,421.19,406.94,383.24,376.51,356.74,340.83,197.61,204.34,189.78,196.98,197.77,208.57,217.20,206.42,221.14,472.56,457.36,481.05,552.69,200.56,219.58,198.81,450.99,391.00,365.34,419.57,372.82,395.24,405.32,388.45,364.61,480.08,491.53,549.45,515.44,,396.96,395.99,464.70,521.82,517.75,438.50,513.90,497.52,494.76,443.76,,387.95,431.15,393.90,429.72,471.20,487.66,474.73,406.30,397.60,538.18,474.71,319.48,348.93,343.74,329.75
2002-01-29 22:06:21.478000,L7,,,,403.31,460.36,,,,,,,,,,,,,,,,402.39,448.76,456.22,,427.81,410.36,489.44,430.77,449.90,437.98,493.68,483.96,431.02,430.22,384.74,392.99,450.49,459.63,340.15,469.53,417.32,377.74,354.92,359.72,421.95,512.55,499.23,475.71,479.88,485.46,390.63,429.61,549.42,489.11,398.51,432.77,436.09,534.89,464.69,,523.89,455.48,511.30,485.88,375.98,346.57,339.62,413.99,396.22,530.76,469.67,452.41,496.45,448.14,482.50,514.33,475.53,548.58,428.54,421.62,357.43,391.43,417.58,535.29,538.24,391.61,401.83,437.57,465.96,501.01,,,,,,
2002-02-14 22:06:29.522000,L7,,,,513.48,397.74,518.03,303.76,377.49,286.16,287.12,403.46,423.44,356.52,416.42,444.21,463.08,277.75,296.11,418.92,384.88,372.74,405.71,389.82,216.95,229.12,298.53,311.63,335.58,462.26,445.00,352.82,396.00,461.02,262.45,224.00,290.37,253.45,249.64,236.66,412.58,377.52,373.89,452.36,462.35,217.06,434.03,225.42,362.87,303.20,331.77,334.28,210.70,221.26,220.74,332.28,219.14,392.11,447.52,364.22,316.31,310.64,275.59,243.94,289.58,287.73,262.19,264.40,433.44,419.79,443.60,475.42,,,,,463.75,512.11,483.01,506.05,457.43,463.16,214.82,420.18,314.25,321.41,273.40,260.54,261.50,279.46,211.90,305.28,198.72,293.47,394.86,501.64,206.68
2002-03-18 22:06:22.131000,L7,459.93,262.20,354.10,376.62,430.96,432.31,325.86,333.14,317.32,321.86,326.76,319.02,311.10,528.78,534.05,,373.36,374.75,410.50,407.60,419.05,402.49,386.71,500.18,,409.84,426.23,427.42,425.34,371.60,379.02,378.49,380.50,374.69,369.96,382.04,411.84,413.57,481.39,507.63,429.36,410.37,420.64,450.56,457.78,466.29,470.92,434.42,,,,,426.06,418.74,439.12,503.71,494.35,378.90,377.22,341.42,358.69,,,358.10,316.89,357.30,351.76,488.41,496.27,,,,,,,,,,,,360.94,369.20,496.46,359.12,367.52,336.74,531.62,491.77,203.19,,,,,,,
2002-10-28 22:05:22.323000,L7,,,,499.46,507.20,484.93,528.23,,,,444.03,466.61,502.21,502.55,516.85,,497.05,511.97,492.95,501.18,474.93,476.13,491.86,509.47,517.10,520.49,488.53,513.32,479.72,458.70,459.97,,,,,198.56,193.64,207.35,200.02,186.21,197.79,196.04,,373.61,521.35,529.39,509.05,534.68,521.10,528.70,498.85,193.88,184.89,177.91,223.79,216.71,,,457.94,460.56,472.21,476.92,495.74,540.84,550.11,508.51,513.86,502.74,498.14,459.58,436.79,428.95,459.07,201.68,199.92,243.57,219.74,212.83,175.82,,,,,,,493.77,489.12,429.63,430.05,436.85,183.73,183.11,199.59,194.48,195.31,195.75
2002-11-13 22:05:30.425000,L7,523.44,504.44,513.32,549.58,530.70,,,,,,476.82,476.62,496.65,529.42,538.68,,429.91,472.20,467.69,532.97,509.75,535.46,535.34,,495.22,521.45,488.54,,,397.15,407.90,401.62,395.22,198.95,193.19,201.41,213.44,213.87,203.77,190.90,199.78,203.09,,463.54,478.61,460.88,452.49,442.78,,,,197.02,218.24,188.55,227.15,209.60,,504.81,473.39,499.17,,199.78,204.84,208.76,196.78,204.76,212.33,,,385.43,376.39,186.59,,197.42,225.18,229.23,233.70,215.28,540.11,211.36,200.11,211.39,,,,211.83,208.27,208.84,198.19,199.36,193.71,192.30,200.86,193.99,196.55,197.35
2002-12-31 22:05:56.221000,L7,286.34,292.88,180.37,,343.11,437.55,409.12,534.25,542.32,415.02,,,,277.74,501.64,542.83,268.65,292.90,281.23,331.73,392.81,342.32,393.82,510.92,457.19,,,518.19,489.36,331.30,,,,202.76,192.75,199.92,462.90,523.96,539.27,402.12,368.35,427.59,428.13,403.73,502.32,503.94,461.80,521.27,525.74,325.95,358.82,355.64,372.52,370.87,388.27,366.39,416.60,459.13,464.36,487.10,492.50,497.24,510.19,501.86,522.94,522.59,555.24,468.37,501.42,418.91,485.76,471.65,427.71,,,362.37,321.26,229.04,,220.48,213.20,208.05,443.37,464.16,450.20,276.41,259.61,254.00,262.20,266.36,303.46,304.69,334.55,350.24,349.27,339.19
2003-01-16 22:06:02.914000,L7,407.90,402.03,324.69,364.22,337.12,370.78,338.79,397.06,380.71,376.72,379.62,380.47,384.48,313.91,265.58,454.43,443.08,431.36,443.33,487.80,487.14,521.58,351.09,408.38,407.58,342.38,392.18,400.71,349.62,452.79,,430.97,427.48,205.23,192.68,430.39,424.30,478.97,497.48,452.58,306.74,434.37,307.63,302.22,538.33,548.23,405.42,306.55,308.48,378.16,355.20,429.39,443.92,471.29,483.61,495.69,276.09,382.27,372.64,369.40,359.33,470.90,389.87,288.44,298.66,,377.20,428.64,488.46,420.14,337.17,327.03,347.75,206.76,225.99,235.58,236.98,211.43,180.56,226.00,219.49,209.94,346.20,467.32,372.22,309.70,307.03,,346.36,416.09,393.16,374.98,382.58,416.76,376.02,489.73
2003-03-21 22:06:15.912000,L7,418.55,449.47,504.91,311.79,294.81,217.10,,551.39,502.81,453.11,519.83,463.34,235.04,249.99,247.59,452.55,455.31,388.05,444.92,312.33,304.59,321.18,447.71,392.59,338.44,299.48,498.70,405.81,513.11,519.23,487.16,365.47,357.24,485.26,384.52,434.58,426.75,463.57,446.87,441.47,318.45,307.27,497.28,431.89,427.60,422.92,475.94,525.74,470.73,471.22,,,,527.73,537.62,465.19,,486.19,418.88,510.75,476.24,461.77,417.78,520.10,469.15,496.94,460.61,411.35,295.64,455.64,360.22,362.79,406.00,395.79,309.65,266.39,331.21,286.54,279.13,494.50,489.32,484.20,487.98,,,209.50,254.25,403.29,321.12,309.78,552.14,546.75,493.88,471.06,457.02,227.17
2003-12-26 21:56:18.593000,L5,198.76,197.95,195.67,190.64,191.28,210.21,211.12,202.12,186.37,,203.35,207.59,199.56,187.51,191.69,189.19,183.49,,,,,,,,,,,,,196.83,208.06,201.15,199.77,206.07,202.25,209.84,217.48,212.94,208.08,217.04,213.73,216.96,207.28,211.54,222.15,222.14,218.07,199.59,181.30,185.33,203.73,205.53,214.39,214.79,218.97,218.27,192.62,203.50,213.75,197.99,179.22,192.02,210.95,211.62,213.58,213.40,214.15,,,178.09,201.15,210.32,200.86,231.05,249.23,250.28,244.51,249.27,244.72,246.30,221.56,209.82,219.24,220.95,190.22,207.54,210.07,216.73,222.53,217.41,205.88,203.58,212.07,208.52,211.01,205.08
2004-04-16 21:57:19.749000,L5,191.53,185.63,191.55,187.31,183.93,193.08,183.91,179.14,171.20,,190.16,189.11,192.23,179.85,180.66,185.26,182.48,,,,,,,,,,,,,186.81,205.54,202.57,203.72,202.73,199.92,208.49,213.82,208.78,202.07,200.93,201.70,194.71,195.26,199.55,206.93,213.85,210.94,199.53,182.63,,,,,,,,,,,,,,,,,,,,,,199.98,193.06,184.64,215.95,229.85,234.34,231.48,229.13,228.61,236.24,221.44,212.00,,,,,,,,,,,,,,
2004-05-18 21:58:14.785000,L5,261.47,256.89,252.24,249.27,249.34,256.87,248.27,250.19,240.31,251.56,254.43,256.76,254.90,249.36,259.70,253.72,257.15,262.54,262.70,274.46,263.57,263.67,255.37,264.16,268.07,266.59,251.86,271.36,269.64,278.86,277.15,271.15,290.50,289.21,287.63,284.73,281.44,275.90,274.82,260.34,259.94,269.94,271.73,266.34,271.20,283.44,265.18,264.85,266.47,274.07,286.63,279.02,294.80,285.52,294.38,287.72,270.99,264.91,266.45,257.46,252.90,265.15,275.52,280.63,276.77,279.45,287.55,261.21,274.22,279.11,276.28,269.23,291.60,294.27,300.30,292.50,294.81,286.57,284.51,292.89,290.77,289.67,285.13,269.20,263.06,278.35,280.75,279.16,272.44,268.38,271.43,273.25,272.54,267.13,262.27,249.40
2004-07-21 22:00:04.249000,L5,198.03,189.31,199.07,220.08,220.34,245.65,220.44,206.89,215.99,275.62,278.35,266.98,301.33,296.84,362.19,499.89,531.69,438.63,526.19,337.80,381.50,408.15,324.58,422.17,372.48,359.30,313.11,330.43,340.60,284.58,278.85,295.79,306.17,275.36,225.48,293.10,292.90,284.74,273.91,290.55,268.18,262.27,248.34,252.56,254.07,248.23,252.56,253.78,261.94,211.46,280.22,302.83,319.57,281.66,296.69,287.93,289.56,280.18,251.01,264.04,276.88,274.52,303.90,293.18,278.55,263.76,238.58,334.53,300.41,251.85,273.70,305.08,332.52,390.58,364.16,311.65,267.21,275.04,250.29,226.62,225.71,228.10,266.80,286.05,279.79,246.13,223.59,221.98,228.07,215.78,210.73,202.25,194.35,200.12,211.69,216.39
2005-01-13 22:03:41.143000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.16,203.90,198.65,198.88,,195.88,196.38,199.61,195.45,192.70,188.70,183.96,,,191.48,215.29,210.72,209.35,207.59,192.46,179.96,208.07,199.58,202.00,203.65,214.60,191.25,,,,,,196.70,209.88,210.39,207.40,204.79,207.28,,,,203.17,194.68,182.87,209.02,223.12,222.54,228.64,232.47,230.82,214.64,205.67,179.80,,,,188.37,190.80,192.78,202.89,195.97,183.51,192.48,208.28,201.37,208.41,209.02
2005-02-14 22:04:09.465000,L5,203.63,200.98,202.50,204.19,198.85,206.43,208.24,196.22,,,,,,,,,,,,,,,,,,,,,,178.78,213.13,209.53,210.24,178.44,199.28,212.48,217.95,217.76,210.89,204.74,205.95,200.78,,,,,,,,171.32,202.24,203.35,215.36,213.93,217.02,208.50,,,,,,184.80,200.80,193.70,211.31,218.23,215.35,,,,206.30,200.24,186.44,218.32,232.22,219.74,212.41,221.38,222.48,209.64,207.59,194.47,,,,217.58,209.72,209.30,216.42,211.01,189.88,,,,,
2005-03-02 22:04:24.338000,L5,195.64,195.94,204.33,202.35,204.61,210.90,209.29,202.18,182.53,,,,,,,,,,,,,,,,,,,,,185.37,207.06,210.61,210.37,185.86,194.05,208.54,222.13,210.78,213.76,207.06,208.52,210.37,196.84,195.87,214.09,204.71,198.69,202.57,182.72,173.22,197.02,195.52,214.49,214.45,217.08,208.81,,,,,,193.55,205.81,209.16,208.70,211.44,219.09,,,181.76,218.72,213.18,191.26,217.28,234.74,242.95,232.32,230.35,228.84,223.94,210.65,202.34,,,,218.82,218.93,214.87,217.84,216.54,203.66,198.75,208.27,189.77,196.36,200.31
2005-04-03 22:04:40.528000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.79,214.64,219.57,212.14,218.02,191.62,199.31,175.73,,,,,,,,,,,,,,,
2005-04-19 22:04:43.597000,L5,,,,,,,,187.08,183.64,192.32,216.37,226.33,218.83,202.46,203.31,,,,,,,,,178.76,210.53,209.01,182.59,213.89,220.75,213.47,228.86,228.19,224.50,,,,,,,,,,,204.74,225.28,234.57,178.12,211.69,187.71,199.97,228.58,223.76,226.89,230.26,229.05,195.91,,,,,,213.40,235.62,228.73,240.27,235.59,233.40,,,198.99,222.30,213.60,198.91,239.98,245.68,247.36,253.62,252.93,233.85,167.27,,,,,,235.43,226.78,227.47,236.61,224.45,217.53,336.71,550.22,309.73,383.73,354.93
2005-06-06 22:05:05.724000,L5,198.53,200.19,199.15,197.01,197.63,203.00,196.45,191.61,179.42,,,,,,,,,,,,,,,,,,,,,186.43,206.97,321.90,353.04,191.56,188.34,200.17,210.54,198.27,199.60,197.72,199.64,196.69,179.66,,,,,,,174.02,198.25,201.36,205.52,208.90,218.61,207.78,,359.74,362.64,,170.27,193.08,204.04,198.88,202.50,208.88,205.69,,,,323.71,334.19,189.24,219.22,226.54,229.06,226.09,227.36,215.00,230.72,205.90,210.57,,,330.49,205.53,204.49,200.08,215.18,207.09,196.18,203.23,201.27,190.95,206.35,198.16
2005-08-25 22:05:41.221000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.05,187.04,200.96,208.31,192.68,193.50,191.28,187.57,185.27,,,,,,,,173.47,201.66,195.01,199.50,196.84,202.24,187.44,,,,,,,,,,,,,,,,,179.96,208.96,223.09,219.54,215.49,220.17,219.36,213.33,206.21,203.35,,,,,,,,,,,,,,
2006-02-17 22:08:11.136000,L5,,201.60,194.33,185.93,190.81,190.46,180.00,174.84,,,,,,,,,,,,,,,,,,,,,,185.81,216.04,209.67,207.26,,,,,,,,,199.38,186.26,191.59,210.81,202.79,200.97,199.37,183.81,176.33,198.69,198.34,207.57,208.18,214.31,201.62,,,,,,,,197.95,215.75,217.03,214.74,,,177.40,209.05,198.96,187.75,201.87,224.14,221.90,,,,,,,,,,209.87,185.16,,,,,,,,,
2006-04-06 22:09:08.139000,L5,200.11,198.25,196.80,198.08,196.94,201.06,190.90,189.72,175.01,,193.37,197.55,192.28,191.71,193.05,196.14,191.24,171.88,,,,,,,,,,,,192.29,215.58,204.10,205.26,197.58,200.73,208.63,210.44,214.71,212.01,200.19,201.94,197.52,188.25,197.56,208.21,205.67,203.49,198.59,183.56,179.51,202.57,203.06,212.13,211.03,217.06,207.29,,,,,,191.45,208.01,214.23,215.62,221.37,213.60,,,175.20,207.48,205.89,186.24,217.59,231.39,232.79,226.44,230.12,229.53,227.26,208.03,208.90,,,,210.52,216.56,212.73,211.84,207.34,191.57,196.71,202.56,191.91,195.80,202.46
2006-06-25 22:10:20.606000,L5,222.01,214.11,222.29,221.21,232.69,249.99,248.06,229.17,247.43,228.68,234.75,236.74,235.51,229.07,215.12,223.74,207.73,182.42,209.22,227.94,204.96,276.72,261.55,260.56,210.26,196.05,201.51,204.63,265.75,242.28,268.90,255.78,264.09,,184.38,203.36,197.77,209.40,206.23,205.86,203.65,195.87,184.38,179.52,202.35,197.19,200.75,195.23,183.84,202.18,221.79,235.72,248.50,236.10,238.04,228.43,203.28,207.83,241.42,180.68,220.71,215.13,205.70,211.66,207.79,207.93,215.73,257.80,268.84,302.30,250.56,271.24,269.95,280.20,242.58,242.79,237.23,237.36,245.63,223.42,195.23,179.59,229.45,221.77,232.32,206.44,215.44,219.59,222.27,206.77,195.59,191.48,205.97,204.07,200.58,200.00
2006-08-12 22:10:59.603000,L5,,,,,,,,,,,,,,,,,241.18,267.71,291.54,270.61,261.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.19,189.93,192.89,201.06,204.18,204.49,188.54,,,,,,186.88,200.56,200.40,202.08,198.03,198.08,,,,,,173.61,206.31,224.00,219.16,221.97,224.29,219.54,205.08,,,,,,193.57,198.98,191.02,195.96,197.04,181.58,,,,,
