dates,satname,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0041,nzd0528-0055,nzd0528-0056
2016-04-26 22:14:08.933000,L8,367.73,352.08,346.04,353.17,359.77,364.37,367.31,359.36,365.17,364.33,366.14,365.49,363.86,363.63,359.55,357.48,359.83,363.16,366.29,367.02,364.63,365.19,363.68,353.95,346.87,351.43,345.64,336.63,363.97,361.10,364.99,356.75,365.34,359.86,353.92,358.67,359.15,361.91,361.38,363.31,359.24,345.73,344.12,344.22,345.36,344.54,352.81,351.66,361.79,357.61,367.35,366.55,370.09,368.81,354.00,367.39,361.98
2016-05-03 22:20:25.006000,L8,339.05,338.83,333.48,332.92,345.36,351.42,354.06,335.15,351.64,351.37,354.61,347.32,352.40,345.87,345.58,336.57,344.24,351.28,353.62,352.84,352.78,352.60,345.19,340.46,329.85,336.86,331.78,324.32,347.69,349.95,337.30,332.82,350.36,341.61,293.38,177.87,216.16,330.80,344.58,339.69,255.81,267.54,269.25,280.34,294.71,261.92,295.50,300.86,173.38,,,,,,236.18,,
2016-05-12 22:14:08.416000,L8,333.57,322.46,310.32,291.84,299.02,336.44,323.65,314.71,305.61,282.65,303.71,305.87,340.76,317.58,316.46,315.06,310.56,294.83,303.71,297.74,305.84,314.97,320.80,328.51,320.06,325.62,321.14,319.04,342.28,338.25,326.61,322.10,336.47,258.73,,,,248.68,340.02,256.05,267.51,175.56,,276.20,286.68,298.05,291.28,300.99,334.91,292.13,289.67,346.79,345.67,342.40,240.29,328.99,318.20
2016-06-04 22:20:28.125000,L8,364.64,352.01,345.21,341.65,357.52,362.72,365.34,344.13,361.64,362.86,364.82,363.89,361.09,353.80,353.59,345.81,353.24,358.69,363.54,363.16,362.35,362.35,353.75,346.33,336.04,342.80,343.17,336.93,369.97,357.54,348.80,342.15,361.66,358.33,351.14,353.96,351.40,357.44,359.71,360.96,355.50,346.45,344.60,345.83,344.31,338.12,352.47,351.14,360.38,346.79,361.59,367.32,367.99,371.69,353.79,367.41,346.32
2016-07-06 22:20:41.229000,L8,369.31,356.42,345.24,339.55,360.74,364.83,368.85,347.07,366.83,369.82,367.88,367.71,362.70,357.39,355.24,349.12,357.18,360.58,366.24,367.05,366.21,365.95,359.81,351.26,339.15,345.25,345.43,341.88,370.98,360.02,352.32,343.96,364.14,362.42,355.46,357.47,358.72,361.41,363.85,365.55,361.70,354.63,350.84,351.24,350.59,348.41,358.13,357.50,366.21,351.20,364.31,370.11,369.28,376.41,359.03,369.94,362.49
2016-07-31 22:14:37.742000,L8,318.53,335.82,315.16,306.01,307.94,341.36,325.18,320.18,313.04,323.48,336.86,317.20,334.63,317.21,320.65,319.90,314.78,305.09,304.77,302.21,308.63,316.75,321.64,332.34,319.21,316.65,321.14,321.01,348.38,344.94,335.95,321.76,341.96,261.56,265.52,285.34,219.20,162.84,291.45,263.79,301.07,272.28,274.99,276.49,291.80,300.90,303.10,307.44,343.25,309.16,294.21,305.07,303.11,321.34,244.98,324.73,317.39
2016-08-16 22:14:41.427000,L8,349.73,339.72,333.23,323.39,307.47,339.15,326.01,315.66,300.01,276.14,331.23,313.55,323.93,316.39,319.63,318.18,318.95,306.80,312.15,306.73,345.69,318.31,325.16,331.43,323.59,318.55,307.46,319.13,345.71,347.55,339.96,329.61,341.71,259.82,249.11,289.17,223.57,211.49,284.93,289.22,334.23,322.53,317.31,320.01,320.89,300.85,300.44,332.70,344.83,314.39,346.32,317.21,342.09,346.24,327.80,319.57,261.31
2016-09-01 22:14:48.072000,L8,368.00,352.64,346.87,349.07,354.66,360.13,364.37,352.08,359.34,357.72,361.95,361.16,359.17,356.05,353.04,349.67,354.42,358.67,362.16,364.65,361.04,361.60,355.64,353.53,344.60,345.38,340.14,334.99,361.08,360.25,363.65,354.70,360.58,353.98,350.02,353.89,351.43,355.28,355.77,358.30,349.70,342.48,338.61,340.92,341.00,341.41,351.08,348.51,360.16,354.36,361.43,361.77,356.67,365.09,346.18,366.92,364.37
2016-09-08 22:21:00.541000,L8,367.73,351.93,348.20,351.40,357.01,363.07,366.32,353.88,360.63,360.95,364.57,366.02,360.33,358.35,355.30,352.51,358.18,360.50,364.51,365.01,363.32,364.31,357.72,355.35,345.26,347.03,340.40,336.54,364.26,361.29,366.26,355.03,362.73,356.01,351.60,356.17,354.83,358.04,356.70,357.57,352.22,345.07,342.12,342.68,344.80,341.60,353.74,350.82,362.43,357.64,366.12,363.85,359.22,368.03,350.80,366.53,369.68
2017-01-23 22:14:43.048000,L8,329.05,333.39,334.05,337.01,342.71,346.94,348.28,335.00,335.68,336.48,340.97,339.27,341.40,278.59,271.86,332.80,336.43,,,,,,292.61,322.58,333.68,331.59,327.19,321.46,343.45,352.42,342.02,339.18,341.50,259.66,267.72,177.85,221.35,,,,,,,,,294.37,328.94,332.97,340.64,263.96,347.12,345.44,345.47,346.93,,348.78,347.60
2017-01-30 22:20:50.623000,L8,367.18,350.80,352.99,355.84,361.65,365.60,368.21,361.68,363.26,361.88,365.50,365.86,364.59,363.63,362.88,360.17,361.54,364.00,365.69,367.36,365.14,364.00,364.91,356.48,354.13,354.08,348.07,340.45,363.68,371.37,367.10,363.72,362.86,359.10,357.49,359.85,356.08,357.66,357.06,360.82,355.56,344.62,340.46,342.07,344.72,344.26,352.25,349.83,361.19,363.02,367.11,363.41,365.66,367.40,352.23,367.13,368.87
2017-02-08 22:14:34.654000,L8,365.17,351.99,354.25,358.06,362.75,367.79,369.79,363.77,367.82,369.12,365.71,366.87,367.74,366.31,365.89,361.91,363.75,367.02,367.06,368.22,367.22,368.03,366.91,359.12,355.25,356.65,348.46,341.90,366.52,372.89,369.44,368.04,365.03,361.46,362.97,362.96,359.88,360.63,360.05,362.40,359.12,348.32,343.68,343.03,346.07,347.27,352.84,353.79,361.40,364.87,369.02,365.60,367.91,369.40,354.66,367.49,369.55
2017-02-15 22:20:43.526000,L8,361.37,347.44,351.25,355.17,360.35,364.36,367.99,361.23,365.94,365.59,366.90,366.60,363.28,362.07,360.20,359.15,360.88,361.41,364.08,365.98,364.50,363.83,363.80,354.98,352.58,353.54,346.27,338.21,364.48,367.43,365.85,364.20,362.29,357.67,356.47,357.98,354.34,357.21,357.74,361.92,427.19,353.21,338.63,341.14,343.99,344.09,351.63,349.17,359.14,362.03,364.78,362.20,363.60,364.88,407.31,366.05,364.90
2017-04-04 22:20:20.280000,L8,366.58,347.49,347.62,355.40,361.14,365.57,368.61,362.01,364.69,363.79,365.90,366.05,364.49,362.36,362.15,358.91,359.60,363.20,365.92,367.26,365.58,365.23,363.40,354.73,351.70,352.85,348.29,338.79,363.75,365.19,365.21,361.94,363.05,357.70,354.23,357.91,353.51,358.27,356.64,358.99,353.77,344.00,340.28,341.09,342.72,343.42,350.98,349.30,360.17,358.90,365.16,360.69,361.08,365.80,352.28,365.34,364.78
2017-04-20 22:20:11.117000,L8,369.00,353.73,348.03,356.38,363.58,366.41,370.70,363.27,366.96,368.26,367.27,368.08,364.92,363.89,362.95,359.79,361.88,364.45,366.71,368.89,367.87,368.26,364.35,355.15,350.86,354.30,347.78,341.23,364.86,362.51,366.46,365.58,364.69,358.57,355.94,358.87,354.98,359.86,359.47,361.22,355.46,346.03,341.37,342.84,343.09,343.06,352.32,350.75,359.77,359.66,365.69,362.75,362.84,366.97,354.25,364.05,363.61
2017-05-06 22:20:07.089000,L8,374.68,353.32,347.72,354.82,362.22,367.04,370.29,362.26,366.14,367.21,367.48,366.87,365.59,363.23,361.70,360.60,360.34,365.53,366.58,369.08,367.69,368.24,364.57,354.11,344.65,352.19,347.69,341.43,365.25,361.55,363.31,357.45,364.42,359.10,356.88,359.88,356.37,361.16,359.47,361.13,355.66,347.74,342.69,343.69,343.73,341.08,351.20,350.91,359.10,357.02,365.76,362.43,362.56,367.66,354.63,362.90,359.51
2017-06-07 22:20:26.915000,L8,375.61,356.81,350.03,352.29,363.03,369.02,371.70,357.78,368.77,371.88,372.09,369.20,366.64,363.55,358.42,357.91,358.08,365.30,367.47,370.19,370.49,370.57,363.70,357.14,347.75,349.98,348.22,340.78,370.34,361.71,361.99,356.51,361.50,355.39,351.17,354.58,347.11,356.10,355.09,356.36,349.37,340.28,335.17,334.50,315.77,332.53,341.97,349.13,344.68,321.02,354.65,349.12,349.72,357.26,348.06,,342.80
2017-06-23 22:20:32.508000,L8,,296.91,288.54,250.51,,269.82,268.08,,277.90,252.19,271.33,281.64,282.91,293.83,297.32,301.87,152.33,181.65,188.26,180.50,173.63,299.05,310.89,319.35,239.97,256.56,265.74,303.24,344.20,331.34,324.20,,,,,,,,261.65,258.45,275.52,174.76,,,286.93,298.44,293.19,299.37,321.17,282.16,,,,,244.25,,
2017-07-02 22:14:23.696000,L8,387.98,383.43,394.94,409.80,416.58,414.14,417.79,410.66,404.78,420.25,418.57,420.86,414.25,424.34,415.28,481.50,449.93,482.34,502.81,466.29,464.98,,,,,484.19,510.09,432.52,438.67,378.11,383.15,501.84,493.75,493.39,511.60,503.77,499.75,483.53,487.15,484.21,486.98,467.81,473.32,473.06,466.83,479.62,474.62,476.50,474.56,480.74,457.27,364.85,371.97,373.06,475.30,365.00,361.40
2017-07-09 22:20:35.589000,L8,354.37,344.95,331.99,326.96,345.86,353.48,333.84,325.82,351.50,351.30,290.00,306.16,285.95,296.57,285.58,288.36,275.78,256.50,,,254.66,269.87,274.02,,,,,,,,,187.95,272.81,259.56,265.77,279.55,216.19,178.38,297.97,290.59,294.04,265.48,274.03,161.47,299.28,305.90,310.67,332.91,348.04,316.83,294.86,293.24,153.75,320.64,268.74,322.00,318.51
2017-08-03 22:14:35.682000,L8,348.49,340.60,331.88,313.80,307.36,339.29,320.83,313.70,307.33,287.16,299.82,311.78,314.00,314.20,314.00,315.52,306.58,302.60,303.57,301.03,307.32,317.51,323.02,327.87,317.84,314.87,322.81,324.08,349.95,342.74,332.08,257.62,314.21,262.96,265.11,288.15,216.67,156.89,270.68,259.11,277.48,266.50,271.36,273.59,288.92,298.68,301.29,305.73,236.62,,,,,306.43,240.12,313.56,265.03
2017-09-27 22:21:00.343000,L8,368.80,346.54,350.56,355.35,360.40,364.80,368.39,361.19,359.41,361.50,363.56,364.94,362.57,361.56,357.80,355.94,356.95,360.10,364.51,367.62,365.18,365.19,361.89,355.74,352.14,352.18,345.71,338.96,364.43,365.47,367.24,364.65,363.86,358.93,492.74,516.40,482.63,516.41,358.06,359.66,353.11,346.08,342.20,341.93,344.39,339.64,352.37,349.09,359.47,358.55,364.35,362.18,360.47,367.05,352.85,364.50,358.52
2017-10-29 22:21:05.518000,L8,462.06,350.93,354.73,360.56,364.25,370.41,371.79,364.99,367.69,368.60,369.33,369.16,368.14,365.34,365.76,361.82,363.73,367.01,367.94,370.73,370.31,369.90,366.15,360.56,357.34,357.62,351.37,342.58,367.99,372.86,371.48,370.39,366.24,361.70,361.84,363.13,358.82,361.91,362.26,362.81,358.68,350.27,345.25,344.95,347.37,346.73,355.48,355.51,364.45,363.50,370.27,366.94,368.96,372.02,357.78,369.42,364.42
2017-11-30 22:20:56.190000,L8,461.30,483.93,484.37,357.68,363.86,368.84,371.10,364.58,366.97,364.94,367.51,367.76,368.11,365.77,364.96,361.73,364.70,368.04,367.96,370.24,369.22,368.53,367.24,360.08,357.43,357.46,351.94,342.47,366.38,375.05,370.59,369.91,366.03,360.55,360.16,362.24,485.47,479.13,476.64,484.21,481.31,348.12,345.43,344.98,345.83,347.09,355.48,354.56,363.73,364.52,369.56,365.83,369.22,372.52,466.70,368.97,367.06
2018-01-01 22:20:56.342000,L8,365.19,349.24,355.56,357.38,361.92,366.02,368.31,362.44,362.94,361.96,366.05,365.55,365.41,363.90,361.35,359.92,361.55,366.25,366.26,367.79,365.85,365.32,365.05,358.89,356.38,355.98,350.28,342.57,364.53,372.18,368.15,367.48,363.13,357.97,358.74,359.92,355.89,357.56,356.75,357.71,353.70,346.99,341.99,340.79,342.71,344.99,350.57,348.92,360.16,361.89,363.72,362.71,363.58,475.69,352.19,495.75,499.62
2018-02-11 22:14:26.201000,L8,363.52,351.02,354.06,356.73,359.51,363.82,365.99,363.53,363.52,363.12,366.70,365.33,366.67,364.27,363.91,360.25,361.51,364.47,366.37,366.78,364.04,364.39,364.83,358.18,353.49,356.19,348.33,340.65,362.04,369.05,367.39,368.77,363.16,358.52,360.85,359.89,356.58,356.49,354.45,358.60,354.10,347.04,342.36,342.03,342.90,348.10,349.90,348.01,359.32,360.16,364.02,360.35,362.59,366.40,351.02,365.48,364.12
2018-02-27 22:14:19.470000,L8,364.39,349.45,352.58,355.66,360.12,364.18,367.41,363.29,363.03,363.46,364.66,364.68,364.98,363.20,360.88,359.68,360.37,364.83,366.78,367.10,365.00,365.27,364.09,358.07,353.55,355.77,347.96,340.63,361.26,368.09,367.82,370.10,362.43,357.88,360.17,360.32,355.86,357.47,355.25,358.29,482.95,474.49,342.70,341.81,343.49,347.85,350.58,348.02,359.87,359.95,364.94,362.34,362.63,365.75,487.82,366.12,362.44
2018-03-06 22:20:26.446000,L8,363.76,350.96,352.29,357.50,361.00,365.48,368.76,365.54,365.04,365.82,367.15,366.72,366.47,363.23,364.11,359.52,361.35,365.99,367.53,368.03,366.45,367.39,364.54,359.03,353.87,355.79,347.83,340.94,362.11,368.11,367.21,367.99,363.09,358.96,360.47,359.88,356.77,356.48,356.42,360.01,355.24,348.91,342.77,342.48,343.36,345.94,350.58,348.64,357.92,359.14,364.19,361.63,362.03,367.03,353.03,365.69,363.05
2018-04-16 22:13:54.370000,L8,369.27,353.99,350.87,357.21,363.16,366.10,370.12,366.02,368.00,369.89,368.97,368.63,365.78,363.13,362.48,360.28,362.11,366.34,367.72,369.15,367.94,366.48,365.41,357.61,352.23,356.17,350.88,343.35,366.56,365.17,368.59,369.54,366.21,361.24,363.06,363.56,359.94,361.96,361.78,362.65,359.19,354.68,345.91,346.05,346.28,350.83,353.76,352.30,363.63,359.18,369.53,367.60,369.66,372.32,356.81,368.27,360.64
2018-05-02 22:13:45.572000,L8,355.47,342.83,341.76,348.36,358.50,363.09,363.84,358.18,360.96,361.10,365.53,366.37,363.11,359.97,358.39,358.14,361.56,364.36,367.64,368.19,366.32,366.56,365.94,359.06,354.38,357.89,351.04,343.99,369.31,365.28,369.17,369.72,365.64,363.11,366.27,365.31,361.59,362.91,363.14,363.42,361.13,355.55,348.57,347.95,348.65,352.05,357.39,355.27,362.79,364.41,369.13,370.36,372.31,374.42,358.47,368.16,365.94
2018-06-03 22:13:23.495000,L8,,,,,,,,,,,,,,,,261.31,280.13,281.29,286.46,295.87,294.32,302.28,314.47,313.30,,,,,,,,260.87,318.16,331.44,306.01,288.51,237.42,160.35,340.86,341.25,319.72,260.53,273.88,316.92,321.66,305.13,304.33,308.39,335.98,300.14,206.78,265.38,337.04,344.72,282.47,323.36,316.00
2018-07-12 22:19:56.652000,L8,373.19,354.88,349.36,343.06,359.16,362.79,368.33,354.71,367.90,370.76,370.47,367.43,361.68,357.07,353.02,349.82,349.24,358.71,364.56,365.98,365.65,363.62,360.69,351.58,337.86,343.95,346.20,340.46,373.66,359.48,349.23,339.38,361.83,362.40,361.34,361.30,324.69,357.56,354.69,356.27,349.29,344.88,341.70,339.24,340.30,333.89,343.25,341.56,354.87,348.80,362.75,365.70,366.72,371.87,351.63,365.55,338.50
2018-07-21 22:13:49.390000,L8,370.58,352.51,348.83,342.43,356.80,360.16,365.13,353.16,366.02,366.24,365.79,364.91,358.27,354.69,350.56,348.67,351.18,355.96,361.97,361.75,363.27,359.89,359.39,346.39,336.34,342.43,342.55,339.37,367.41,359.46,347.67,343.26,360.89,358.81,356.89,357.33,349.38,351.34,350.86,352.26,346.03,342.06,335.66,334.87,336.82,330.85,340.29,339.08,351.40,342.89,358.58,361.72,361.67,365.87,345.93,362.63,333.81
2018-08-29 22:20:19.957000,L8,374.11,359.35,361.05,373.11,369.56,374.38,372.56,364.45,369.77,370.88,369.97,369.70,363.87,361.23,357.37,357.28,358.82,362.03,366.23,368.41,367.75,363.98,364.60,359.19,351.56,353.57,347.13,341.43,373.53,364.30,370.23,367.77,366.84,363.66,364.58,363.77,357.09,360.40,359.71,359.37,352.81,347.82,341.54,339.98,340.19,340.42,347.25,344.99,357.19,360.05,368.61,366.17,366.74,368.29,353.05,366.38,360.01
2018-09-07 22:14:12.130000,L8,345.66,336.32,335.64,321.85,306.90,333.22,325.37,321.19,307.69,287.37,301.30,322.30,323.43,318.04,319.97,322.10,318.38,308.75,314.90,314.02,320.74,319.38,332.62,334.61,328.80,317.01,314.46,320.38,346.23,345.51,336.49,325.89,336.61,265.31,303.52,301.09,283.28,295.37,298.88,332.94,324.07,326.16,319.43,317.31,321.43,305.89,308.54,311.66,337.78,327.36,305.00,304.35,302.27,313.94,332.71,317.79,327.92
2018-09-30 22:20:31.646000,L8,364.14,349.59,353.69,356.23,361.39,366.83,368.98,364.61,370.23,371.52,371.02,367.97,364.58,363.25,361.69,358.97,359.82,359.80,365.97,369.00,369.83,366.02,365.84,360.36,353.23,356.42,347.83,338.28,371.16,367.64,369.23,369.21,366.72,362.01,362.43,362.14,354.50,359.97,357.32,356.89,352.33,495.86,493.13,467.33,481.92,342.21,347.84,347.32,360.34,360.57,368.79,367.08,367.73,368.86,350.36,367.44,360.99
2018-11-10 22:14:32.733000,L8,360.09,349.30,357.81,359.39,363.87,371.70,370.50,364.53,369.23,371.02,369.70,368.74,365.50,366.22,365.65,363.14,364.13,367.78,367.92,369.39,370.50,370.19,367.53,364.46,359.33,358.32,352.01,343.86,370.07,373.84,371.93,371.33,366.91,362.74,364.26,363.07,359.59,360.16,358.19,359.53,352.54,348.18,341.85,342.86,341.50,345.68,351.05,350.00,360.87,365.62,371.68,373.58,372.57,373.76,350.79,373.28,369.29
2018-12-28 22:14:29.227000,L8,365.61,351.41,357.28,358.62,362.21,369.77,369.72,364.04,364.99,365.81,367.37,366.64,364.33,362.24,362.35,360.35,361.80,366.43,366.89,368.67,367.56,366.96,365.50,362.86,358.92,358.08,353.29,345.04,367.27,373.35,372.45,370.47,366.43,361.56,363.07,362.94,359.30,360.13,358.02,359.94,353.60,347.27,342.43,343.64,345.98,348.47,352.08,353.22,361.67,364.27,371.08,369.04,370.67,439.24,351.62,448.36,442.74
2019-02-14 22:14:21.185000,L8,362.16,350.02,357.73,360.15,363.88,370.93,371.44,366.71,366.30,367.43,368.34,366.10,368.80,365.30,367.65,363.30,365.24,369.28,370.27,371.04,368.85,370.40,367.43,363.96,357.25,361.90,354.77,345.76,367.41,375.83,371.23,373.24,367.09,362.62,363.94,362.11,358.01,359.68,358.99,362.30,356.96,347.00,342.53,341.87,343.64,347.40,351.64,351.14,357.47,362.32,367.87,365.70,366.44,367.89,351.15,367.78,369.06
2019-02-21 22:20:30.485000,L8,362.52,350.19,356.60,358.55,362.73,369.04,370.00,365.19,363.85,365.32,367.36,365.96,366.02,362.93,363.80,360.30,361.23,367.14,367.08,369.15,366.84,366.63,364.91,361.14,355.50,358.20,349.99,344.23,364.54,370.04,369.56,370.22,365.33,359.58,361.29,361.19,357.14,357.55,356.77,359.96,354.41,346.97,341.06,340.20,340.96,344.51,349.99,348.07,355.39,360.65,365.35,363.88,362.57,366.04,350.60,365.36,367.22
2019-03-02 22:14:17.011000,L8,364.67,349.22,356.66,358.50,362.96,368.50,369.58,364.72,365.45,366.59,366.41,366.81,366.80,364.36,364.01,361.90,362.69,366.96,366.88,369.31,367.77,367.79,365.84,361.80,356.81,358.60,351.67,344.77,366.14,372.16,370.67,372.09,365.57,361.41,362.99,362.46,358.54,359.08,358.16,360.02,354.59,346.58,341.86,341.03,342.00,344.64,351.50,349.77,357.17,361.97,367.44,364.37,365.67,367.83,350.17,368.23,367.18
2019-05-28 22:20:29.609000,L8,373.79,353.58,349.10,346.22,363.30,368.52,371.21,364.53,370.23,372.66,372.81,368.55,363.14,356.11,357.53,349.50,353.80,362.78,365.51,367.81,367.13,366.69,362.49,356.70,336.95,348.98,346.65,343.26,372.92,361.38,350.03,349.13,368.21,364.21,362.82,363.20,356.58,363.36,361.81,364.09,359.20,350.10,341.97,341.41,343.87,341.14,347.34,333.94,353.11,344.61,361.59,367.34,365.71,368.35,358.12,354.90,339.56
2019-07-24 22:14:36.716000,L8,328.46,320.90,303.02,284.83,273.43,290.08,296.14,271.89,292.93,268.26,288.21,295.95,282.58,297.53,291.68,301.56,287.48,285.84,286.86,279.23,287.09,297.65,307.15,314.12,219.22,238.94,190.95,286.18,335.01,324.71,319.17,246.47,290.99,215.68,263.55,,,,254.79,252.68,255.47,226.73,234.21,144.93,276.98,284.66,275.56,280.26,196.10,,,,,298.08,240.01,269.24,310.00
2019-09-26 22:14:56.917000,L8,369.79,354.03,357.88,361.95,365.93,371.36,369.28,365.91,371.62,371.05,369.37,366.40,361.48,357.13,361.33,356.20,357.25,361.12,362.53,364.78,363.49,363.67,361.26,359.32,355.10,352.30,346.29,341.10,369.69,369.13,376.79,372.00,369.35,363.56,364.43,361.93,352.46,355.33,357.88,358.14,352.91,343.01,337.13,339.01,340.93,339.87,341.97,331.22,347.09,354.76,361.44,357.95,358.27,355.79,350.10,358.61,364.28
2019-11-13 22:14:57.837000,L8,366.20,351.82,361.80,364.00,366.91,376.05,373.83,368.65,374.16,372.19,371.46,368.96,368.97,364.94,367.92,362.87,365.08,369.10,368.19,371.17,369.79,371.31,366.65,365.95,362.47,360.30,354.52,343.76,370.83,377.19,379.15,375.98,373.37,365.94,368.35,366.51,358.45,361.69,358.49,348.11,344.36,343.74,343.32,343.13,343.97,345.50,346.04,338.15,353.59,360.15,367.44,366.64,365.73,367.14,342.27,365.71,371.34
2020-03-04 22:14:32.767000,L8,365.53,348.59,357.97,359.04,361.83,369.40,370.63,366.14,366.32,504.81,505.67,504.71,497.62,362.73,364.84,360.23,361.10,365.33,366.68,368.40,366.50,367.42,496.73,494.39,475.29,493.62,352.78,344.98,364.42,373.64,374.12,372.03,368.37,362.58,363.14,363.53,356.92,359.44,359.49,362.65,359.53,464.29,465.74,464.31,464.66,460.13,355.16,344.44,361.75,362.46,369.62,363.51,364.36,364.30,354.85,366.02,371.26
2020-04-12 22:20:24.358000,L8,342.52,336.01,334.12,330.24,341.03,340.86,346.84,325.19,306.18,311.87,333.47,321.08,345.51,339.15,342.73,331.97,335.74,342.43,344.19,344.69,344.22,339.18,339.43,329.01,321.79,324.47,329.19,317.75,342.94,345.04,330.74,336.09,352.58,260.44,272.70,261.45,223.09,300.08,306.75,257.78,323.30,315.16,251.22,281.12,299.09,318.10,300.25,309.11,332.32,,329.51,306.45,343.52,340.55,326.06,333.70,326.15
2020-05-14 22:20:12.530000,L8,348.81,340.30,330.69,313.88,341.82,344.62,333.23,320.85,310.20,286.85,303.42,317.44,329.08,324.22,326.87,321.34,319.31,306.84,340.88,308.39,325.25,326.25,332.18,333.11,321.13,325.42,332.31,323.21,349.76,341.58,331.19,256.06,355.08,265.68,297.32,288.00,228.11,283.30,312.89,339.93,334.72,270.80,274.35,280.49,301.09,311.50,304.67,310.35,304.28,,303.91,311.92,341.09,325.72,282.69,327.64,321.54
2020-05-30 22:20:16.612000,L8,350.17,340.94,328.85,303.04,306.25,341.53,322.82,319.09,309.62,285.55,302.91,317.65,320.93,314.82,320.86,317.03,313.36,302.36,305.19,306.50,309.37,318.67,323.38,331.00,320.82,319.69,328.44,323.59,350.82,336.19,325.84,266.38,342.99,265.42,300.63,275.48,221.74,,299.63,260.08,278.48,180.35,,277.33,294.86,308.05,305.45,309.20,206.92,,275.48,291.77,299.68,320.85,246.47,322.40,318.32
2020-06-08 22:14:11.756000,L8,366.12,354.51,355.95,356.95,360.92,369.65,381.76,362.51,366.26,363.33,364.56,362.03,359.44,358.42,359.06,352.43,354.69,355.13,358.69,361.99,359.47,360.03,349.99,359.74,334.76,373.64,353.40,347.82,387.11,392.19,373.22,346.98,342.48,357.56,362.98,349.68,301.84,356.27,350.70,352.92,348.57,341.17,335.58,331.80,339.38,341.25,344.83,333.49,346.14,356.99,364.45,361.80,359.36,349.88,348.28,347.87,347.88
2020-07-10 22:14:27.456000,L8,370.77,357.08,350.62,354.47,364.74,373.25,372.52,367.07,366.98,370.03,371.18,367.77,361.45,358.64,358.43,498.66,496.85,492.78,488.95,488.00,506.37,510.28,505.27,356.91,344.68,346.01,349.96,345.58,384.70,356.41,354.70,342.62,368.77,363.76,501.57,501.02,511.55,500.31,487.17,479.42,354.36,376.53,453.09,479.84,507.82,503.75,514.49,491.57,498.30,344.10,363.75,373.78,366.86,349.38,378.13,344.49,338.44
2020-07-17 22:20:40.662000,L8,353.29,340.19,327.81,312.15,303.99,316.87,321.67,307.10,306.19,280.30,304.83,311.94,316.63,315.93,315.86,318.74,311.58,304.00,306.09,304.25,309.81,313.81,321.39,330.87,313.62,290.22,323.10,318.61,348.70,337.40,325.83,269.44,310.68,257.70,,,,,292.90,261.61,263.15,189.50,,,285.54,298.45,302.25,188.27,206.79,,,,,,244.55,,
2020-07-26 22:14:32.385000,L8,372.80,354.02,352.56,351.52,361.74,366.36,368.37,362.67,364.77,365.00,364.73,363.73,358.31,356.50,354.56,349.06,352.97,357.98,359.95,362.24,359.63,359.55,361.56,355.16,340.43,344.82,344.24,340.46,371.01,362.48,367.42,346.86,364.27,360.39,360.64,317.92,305.23,349.66,351.68,353.56,349.67,343.37,334.08,334.45,340.40,338.51,342.44,328.16,342.71,343.41,354.09,360.85,356.06,344.30,351.48,341.71,334.25
2020-08-27 22:14:44.105000,L8,349.13,339.62,336.50,321.34,308.10,330.21,324.89,310.49,299.50,,293.73,310.95,316.44,315.08,314.80,319.69,309.92,305.75,308.83,306.22,309.92,145.05,312.01,329.29,320.91,294.53,286.83,308.54,346.16,343.88,331.27,323.64,313.27,251.72,255.52,,,220.75,300.94,287.66,262.93,255.86,255.42,269.07,277.25,,301.29,306.58,321.86,298.67,300.40,291.47,150.45,310.33,247.77,312.01,264.69
2020-09-19 22:21:03.690000,L8,367.70,352.64,360.11,363.87,363.71,372.33,371.06,363.06,358.40,355.63,364.61,365.02,360.89,359.85,357.05,355.40,356.09,364.32,363.87,368.33,365.18,368.15,366.80,363.35,359.72,359.76,347.84,314.57,314.62,325.07,381.66,376.17,371.47,365.59,366.01,365.08,359.15,359.02,361.87,367.41,363.41,354.90,345.87,347.19,349.25,349.68,355.35,343.51,356.01,364.55,369.09,370.73,362.96,352.82,361.73,349.86,347.20
