dates,satname,nzd0429-0000,nzd0429-0001,nzd0429-0002,nzd0429-0003,nzd0429-0004,nzd0429-0005,nzd0429-0006,nzd0429-0007,nzd0429-0008,nzd0429-0009,nzd0429-0010,nzd0429-0011,nzd0429-0012,nzd0429-0013,nzd0429-0014,nzd0429-0015,nzd0429-0016,nzd0429-0017,nzd0429-0018,nzd0429-0019,nzd0429-0020,nzd0429-0021,nzd0429-0022,nzd0429-0023,nzd0429-0024,nzd0429-0025,nzd0429-0026,nzd0429-0027,nzd0429-0028,nzd0429-0029,nzd0429-0030,nzd0429-0031,nzd0429-0032,nzd0429-0033,nzd0429-0034,nzd0429-0035,nzd0429-0036,nzd0429-0041,nzd0429-0042,nzd0429-0043,nzd0429-0044,nzd0429-0045,nzd0429-0046,nzd0429-0047,nzd0429-0048,nzd0429-0049,nzd0429-0050,nzd0429-0051,nzd0429-0052,nzd0429-0053,nzd0429-0037,nzd0429-0038,nzd0429-0039,nzd0429-0040
2016-09-08 22:20:12.615000,L8,237.17,240.76,236.12,306.01,300.17,299.32,303.93,336.37,356.97,371.55,369.42,376.39,340.68,374.29,383.12,378.11,321.76,372.53,337.81,373.13,381.31,382.79,281.50,280.18,278.98,394.87,388.99,405.83,408.46,404.94,405.73,393.83,382.14,261.33,261.59,263.01,260.29,299.73,316.38,324.31,311.79,306.40,284.83,294.39,378.01,370.38,368.35,359.21,343.22,363.97,231.47,,180.50,209.87
2017-01-14 22:20:09.164000,L8,234.91,244.91,238.80,252.16,271.49,282.88,340.69,344.85,339.01,355.56,351.73,355.27,345.65,358.77,284.91,274.46,237.81,261.71,267.78,276.15,281.00,284.39,283.73,278.26,280.73,283.06,281.74,280.62,284.31,278.79,287.07,285.41,271.06,265.03,266.67,268.07,267.66,304.91,316.87,328.33,314.46,308.23,296.82,350.02,355.40,357.85,344.38,347.71,328.21,347.69,214.21,,202.08,217.05
2017-02-15 22:19:55.596000,L8,232.99,264.45,261.46,274.60,269.15,292.51,294.59,308.87,317.01,314.76,304.05,283.33,279.85,287.30,282.47,272.72,271.17,268.61,272.74,377.69,383.34,389.80,368.05,392.59,275.71,281.61,275.94,278.18,276.52,274.23,279.58,274.70,267.49,259.88,260.09,261.00,256.31,299.58,309.89,322.88,311.72,308.54,282.56,302.60,366.54,373.68,358.91,357.33,340.08,359.61,201.03,,197.69,216.96
2017-04-20 22:19:23.200000,L8,230.96,264.62,262.64,263.09,267.54,277.80,300.45,343.91,339.08,342.20,348.40,277.38,280.46,285.60,278.91,232.89,215.03,265.94,254.21,273.46,277.91,281.16,280.16,275.87,277.45,277.14,276.86,278.18,277.32,270.89,277.67,274.98,266.78,260.36,260.94,262.26,255.98,301.38,311.77,323.39,311.55,301.78,286.95,291.81,309.64,339.09,333.13,319.66,329.72,353.62,166.74,,196.11,216.58
2017-06-07 22:19:38.989000,L8,231.73,267.43,241.61,327.08,328.41,337.75,334.60,325.72,334.29,336.69,333.59,333.33,336.72,345.53,348.32,226.81,211.68,215.65,216.19,239.16,238.31,278.86,278.77,369.61,374.44,357.86,363.92,366.72,376.34,273.23,280.68,275.12,270.36,264.29,264.19,263.24,258.44,355.25,369.44,390.16,372.51,363.16,360.29,358.48,359.22,362.15,342.12,327.01,328.63,349.32,216.61,,176.56,176.38
2017-07-09 22:19:47.659000,L8,208.27,222.29,196.06,240.14,250.17,247.16,275.47,281.83,286.42,301.13,279.13,216.97,204.91,204.00,211.41,206.05,186.49,188.71,181.63,207.96,204.84,214.34,224.38,232.49,240.88,237.48,230.19,236.10,228.28,243.27,258.65,252.56,241.55,223.66,231.47,223.64,229.10,,,,,,,,,,,,231.60,239.80,,,,
2017-11-30 22:20:08.264000,L8,265.24,245.20,253.75,257.07,269.12,278.86,298.80,302.28,314.07,313.50,306.38,281.94,277.11,285.12,275.72,262.87,245.26,258.48,263.13,269.65,270.91,274.55,273.67,270.85,274.45,276.31,274.09,278.83,276.43,273.41,285.03,277.17,266.52,268.77,271.01,269.12,265.53,308.74,314.64,323.77,316.06,307.96,302.46,306.88,328.67,343.59,335.51,325.38,330.72,352.73,,,207.18,232.05
2017-12-16 22:20:10.471000,L8,,,,,,,294.75,292.74,306.09,309.64,295.59,259.08,245.73,255.35,238.33,,,,,,,,,,268.11,261.78,227.38,259.79,203.53,236.16,276.18,272.90,263.29,259.54,259.70,257.83,256.67,293.53,309.68,315.14,305.76,290.29,283.96,273.57,320.57,343.62,322.57,316.53,263.95,321.94,,,182.62,215.30
2018-02-25 22:25:54.146000,L8,346.40,338.81,345.10,312.32,347.93,358.94,355.41,357.59,359.23,364.53,366.13,361.10,357.16,350.58,359.46,273.05,356.71,360.51,355.93,357.59,362.00,358.49,361.05,335.68,381.06,380.69,387.31,386.00,383.31,280.36,281.82,276.62,267.37,264.86,260.16,259.53,262.03,372.06,372.41,322.62,378.39,381.51,363.86,370.20,365.31,342.18,338.04,349.74,344.07,347.63,166.69,,184.08,357.11
2018-03-06 22:19:38.520000,L8,214.98,233.70,238.85,250.61,260.67,269.01,287.26,331.37,370.31,374.78,379.30,367.24,280.18,283.69,282.39,271.17,269.48,265.77,269.31,273.52,278.24,279.94,278.07,276.72,276.53,280.44,276.70,278.28,273.61,274.39,276.84,377.15,386.32,383.21,392.62,387.32,386.32,292.73,316.70,320.47,315.26,296.76,286.68,371.67,360.76,356.89,336.02,329.38,342.02,363.01,,,179.14,229.13
2018-04-30 22:25:20.430000,L8,221.33,258.56,248.02,324.11,329.47,332.56,339.23,336.14,351.37,342.97,344.93,343.03,347.14,353.38,351.22,271.46,334.28,351.18,349.72,350.85,353.87,368.15,365.35,374.31,366.44,381.25,364.41,281.64,278.69,277.87,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26 22:19:00.588000,L8,337.47,351.72,327.25,319.42,325.50,330.40,286.50,328.81,329.86,330.04,344.98,280.65,278.62,277.29,270.39,224.53,220.23,213.92,227.64,260.14,244.48,244.65,274.59,269.64,278.38,276.70,274.61,282.28,274.39,271.95,274.21,272.69,264.52,261.15,260.39,259.14,256.96,292.80,331.91,389.91,354.86,306.83,346.26,350.96,342.06,343.18,337.86,334.83,318.50,351.02,,,174.48,202.15
2018-08-29 22:19:32.027000,L8,222.16,249.94,247.26,251.22,266.74,275.95,290.04,297.27,302.42,310.23,302.25,283.36,282.14,283.30,282.68,273.01,227.39,261.63,343.95,358.06,379.02,380.90,378.71,272.64,280.10,277.28,278.05,281.25,276.44,272.68,275.48,275.33,266.96,259.83,260.91,263.30,258.03,300.94,311.54,324.57,318.29,309.26,297.83,302.32,334.79,349.14,352.12,344.92,342.55,355.60,358.32,365.38,354.99,213.64
2018-11-01 22:19:54.556000,L8,224.46,251.08,239.21,253.16,263.88,272.90,283.42,291.15,298.49,305.05,298.70,287.10,284.48,284.74,281.96,272.51,269.50,269.11,268.97,273.06,280.02,278.89,279.42,273.37,281.86,280.21,277.63,279.24,282.41,275.28,282.40,281.69,269.93,268.20,264.42,270.21,260.47,303.67,310.79,319.59,316.74,306.06,294.65,299.22,339.60,355.00,361.09,356.31,348.91,358.83,,,189.40,224.77
2018-12-03 22:19:53.961000,L8,226.09,238.02,227.13,252.69,261.37,273.95,284.68,291.59,301.34,306.06,300.96,282.14,282.96,281.26,281.82,269.13,263.94,264.38,270.28,269.85,277.98,278.11,278.19,274.93,278.68,278.47,274.86,276.26,276.78,277.50,278.38,279.87,267.15,264.65,263.32,264.55,259.82,301.22,315.46,321.94,319.06,305.01,293.54,332.09,342.15,338.48,344.46,339.62,336.15,342.07,,,180.85,210.51
2019-02-05 22:19:45.318000,L8,230.81,253.36,239.52,250.36,258.74,272.24,280.96,334.80,337.05,309.47,296.56,289.07,279.03,281.20,278.18,267.97,267.23,317.64,340.64,320.82,360.40,357.91,279.15,270.30,276.62,275.44,275.94,275.52,274.89,272.01,275.17,275.67,261.50,258.95,258.91,261.42,250.78,301.42,310.86,320.54,319.10,302.08,289.95,302.95,336.89,348.47,342.60,334.52,340.25,349.50,,,198.87,220.98
2019-02-28 22:25:51.358000,L8,228.25,254.31,242.18,250.06,261.52,272.10,282.19,292.28,303.46,307.42,298.02,290.30,281.79,286.77,280.53,272.41,268.42,268.04,267.93,351.28,358.50,379.08,377.24,276.41,379.76,389.88,389.49,396.58,362.52,274.30,277.99,276.08,264.89,262.17,260.93,260.69,257.33,295.77,310.84,323.25,319.62,305.37,298.20,303.43,322.61,359.91,347.51,339.87,345.17,353.41,,,191.52,216.38
2019-05-12 22:19:32.441000,L8,243.48,262.97,249.82,251.26,267.47,277.87,288.79,338.84,333.22,324.34,350.80,343.81,351.81,349.11,350.35,347.77,352.53,343.55,360.84,351.60,358.88,366.67,375.17,381.50,379.24,277.88,278.16,279.74,279.21,393.33,388.01,380.31,269.82,261.03,262.19,266.30,265.77,305.24,333.31,330.37,320.25,361.34,380.78,362.60,369.72,352.20,360.63,339.15,334.34,355.23,210.34,,178.92,203.60
2019-06-29 22:19:53.477000,L8,,,,,,,,,,,,,,,,,,,,,,,,226.81,224.96,219.93,188.74,224.67,229.40,238.48,253.50,251.68,244.68,233.73,238.61,234.62,239.45,216.80,258.41,243.15,198.29,176.71,184.63,,,,,,,,,,,
2019-07-31 22:20:02.646000,L8,321.78,337.84,318.54,324.39,315.38,327.87,329.95,334.06,337.65,323.06,337.22,329.47,337.90,325.71,329.06,323.59,327.65,325.42,299.79,339.31,326.86,271.26,276.62,358.76,339.64,366.48,367.79,376.26,279.53,275.07,275.71,276.46,266.27,260.02,259.30,260.02,262.60,254.89,309.82,364.03,360.67,309.27,295.87,301.24,333.50,341.14,359.98,342.33,326.80,349.27,345.58,,197.27,206.32
2019-09-01 22:20:11.708000,L8,236.22,254.89,248.20,254.64,266.86,274.05,282.27,330.56,334.39,334.31,323.71,344.78,279.60,280.92,278.14,272.05,266.20,266.63,263.23,272.42,275.70,279.43,278.88,276.17,389.14,387.18,389.41,277.68,280.54,271.92,278.11,274.28,264.92,259.34,258.30,260.40,254.83,240.77,300.36,309.60,308.11,299.05,285.56,294.23,315.25,358.13,365.70,347.07,349.25,351.12,,,178.87,210.72
2019-09-17 22:20:17.064000,L8,250.05,261.31,242.25,336.89,333.21,337.05,332.00,338.36,337.96,342.25,345.78,348.36,345.92,319.36,352.38,312.75,355.28,316.96,354.21,356.56,278.19,277.73,278.71,277.58,277.23,282.04,278.98,278.30,277.66,276.23,279.17,274.25,265.30,262.30,260.63,260.05,261.38,263.36,306.32,363.83,362.02,365.63,370.51,307.28,352.65,369.45,359.52,350.28,339.36,361.83,358.00,352.44,342.41,354.91
2019-12-22 22:20:15.572000,L8,228.46,247.17,351.25,341.74,347.26,276.78,285.38,294.90,334.78,340.27,341.75,349.16,347.22,349.54,311.29,343.47,340.73,353.09,347.46,354.57,364.09,363.20,377.48,380.30,389.49,379.60,381.38,383.76,387.21,380.74,283.57,278.44,267.38,264.34,263.86,265.69,263.29,260.87,303.91,317.23,316.24,308.75,351.75,335.89,342.40,342.07,337.48,341.49,333.06,345.89,353.40,352.14,184.39,222.11
2020-02-24 22:19:58.916000,L8,240.89,260.80,289.98,265.78,267.53,277.57,290.18,304.61,312.02,341.96,302.53,279.17,279.48,278.93,279.14,266.79,265.15,263.43,267.87,266.56,277.80,276.97,277.76,275.65,277.60,278.35,276.95,276.63,278.58,274.80,277.92,275.79,264.61,266.10,264.90,262.02,265.55,285.01,310.31,321.88,316.30,306.34,300.79,303.74,314.79,345.73,328.81,345.23,338.30,345.96,,,196.95,218.46
2020-03-11 22:19:52.609000,L8,235.22,243.46,232.07,254.68,257.95,272.74,284.41,303.30,309.29,310.88,300.91,278.32,278.29,275.41,276.95,224.97,220.41,258.73,220.70,268.73,276.67,273.90,278.00,270.55,275.44,275.65,275.15,274.88,280.18,272.61,275.56,275.24,263.86,262.45,260.53,262.35,260.78,256.48,305.98,319.70,313.86,304.33,284.24,297.38,312.47,349.58,329.09,336.36,336.69,348.51,,,187.12,217.21
2020-03-27 22:19:43.868000,L8,231.68,249.76,237.64,247.42,259.62,272.38,284.78,300.49,306.83,346.04,318.92,280.03,278.51,274.99,271.84,227.97,220.51,212.49,263.97,267.47,273.25,272.57,276.60,270.30,275.92,274.98,274.69,274.83,277.08,270.77,273.66,273.46,260.50,259.06,258.47,261.47,262.47,283.88,305.64,319.28,314.96,305.23,294.23,297.97,320.83,354.47,360.45,320.38,351.30,359.73,,,184.97,219.07
2020-04-28 22:19:28.688000,L8,245.80,257.75,240.87,267.99,272.49,279.39,290.96,377.75,368.05,369.82,365.26,281.52,279.59,275.62,275.97,351.99,349.88,350.57,353.14,361.57,368.73,373.09,373.95,273.90,278.05,278.19,276.20,277.37,278.99,274.27,275.12,275.20,263.29,263.38,262.14,260.11,262.71,363.47,381.82,324.89,318.64,306.34,300.55,303.86,311.25,342.48,325.79,364.95,331.50,361.73,,360.72,359.02,365.18
2020-05-30 22:19:28.682000,L8,216.67,230.35,211.04,232.65,248.33,247.05,191.24,266.96,283.85,292.80,,,194.37,208.69,212.06,202.26,187.99,180.14,182.92,196.01,203.76,207.31,232.92,226.86,238.50,221.83,230.62,222.74,231.70,245.98,259.74,254.40,243.67,240.86,244.09,241.54,237.29,,245.78,243.77,197.28,182.29,183.22,,245.19,319.09,295.72,,,,,,,
2020-06-15 22:19:38.739000,L8,211.04,229.98,186.90,233.29,251.59,244.49,246.71,264.10,284.19,295.28,,,188.16,202.49,204.76,200.22,185.87,186.61,174.30,207.02,201.47,209.95,220.93,231.75,233.94,233.82,213.32,222.19,225.20,242.38,256.66,250.84,243.83,241.44,245.23,240.55,238.94,,228.97,233.74,196.13,180.66,201.27,,247.71,329.18,302.01,,278.89,291.21,,,,
2020-07-01 22:19:46.705000,L8,,,,,,,,268.98,288.41,290.64,280.20,,,205.17,200.02,202.28,184.63,183.87,173.60,159.52,,202.64,217.71,229.98,227.85,220.94,212.49,225.86,226.58,243.09,256.32,250.30,244.73,235.50,241.37,233.83,237.38,,,,,,,,241.17,329.84,301.93,,,,,,,
2020-07-17 22:19:52.728000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,215.08,199.55,209.59,221.77,239.82,250.30,250.20,240.20,232.60,235.91,236.81,230.31,,,,,,,,236.42,321.58,288.70,,,,,,,
2020-09-19 22:20:15.764000,L8,424.07,267.95,278.30,277.14,274.79,281.03,293.03,306.49,312.95,361.79,369.64,365.72,358.16,359.92,360.08,335.85,350.99,359.29,363.40,366.20,372.91,384.98,267.41,275.63,389.26,357.03,395.05,354.31,395.04,390.04,383.33,378.15,377.64,374.01,384.43,262.53,262.69,289.62,309.77,347.71,362.58,355.65,348.10,353.78,331.04,354.05,351.98,352.65,339.08,358.42,168.49,177.95,203.25,224.70
2020-10-21 22:20:19.635000,L8,237.21,262.77,276.24,270.74,268.62,277.18,293.55,305.49,315.78,312.90,309.64,284.05,281.43,284.37,282.24,273.53,268.21,270.19,268.10,274.58,277.93,281.26,279.56,275.92,279.60,279.81,278.37,276.83,282.42,272.52,279.10,275.90,264.80,265.05,262.23,266.98,255.62,261.77,308.28,325.52,315.51,307.83,296.92,297.16,324.73,352.52,357.97,325.24,345.41,350.29,,,194.03,218.89
2021-01-25 22:20:07.939000,L8,250.13,262.16,279.42,274.71,269.98,273.66,287.18,299.31,311.25,309.78,302.23,278.37,276.63,278.49,277.45,269.99,264.99,263.92,264.02,271.79,273.87,274.62,276.97,273.47,274.30,276.22,274.65,276.24,277.03,272.50,279.05,274.55,262.29,264.66,263.14,266.35,254.32,257.58,301.83,316.67,312.14,304.22,332.60,347.21,339.74,340.61,343.97,334.40,331.70,348.48,,,189.39,210.24
2021-02-17 22:26:14.043000,L8,278.16,263.89,278.54,273.35,268.98,274.86,287.14,304.75,314.23,315.57,304.86,277.62,278.24,277.45,276.89,269.25,264.48,264.20,263.96,271.63,274.17,276.47,278.27,274.27,274.97,277.18,276.29,276.99,277.24,274.24,278.49,274.95,,,,,,,,,,,,,,,,,,,,,,
2021-03-30 22:19:46.369000,L8,279.54,262.22,277.61,274.52,269.37,275.38,293.06,305.60,315.95,313.90,310.17,280.92,276.79,278.07,278.35,267.29,265.17,260.65,261.63,269.28,272.24,272.55,272.94,273.40,275.13,276.58,274.99,276.55,275.05,272.34,276.74,273.28,261.31,266.86,264.31,265.45,259.73,264.98,310.12,327.13,314.04,307.53,297.05,301.23,320.29,341.55,340.55,341.73,326.95,351.67,,,202.56,214.48
2021-05-17 22:19:36.460000,L8,281.38,261.94,240.83,257.02,275.13,278.86,294.33,317.56,358.29,367.92,365.38,285.20,283.76,284.41,279.03,231.67,217.43,222.02,217.87,268.88,272.34,279.51,374.27,377.50,380.10,385.11,390.28,393.33,398.99,395.89,278.06,275.50,266.34,265.38,267.05,264.51,272.06,251.98,303.86,322.68,314.00,311.44,296.99,306.37,305.07,356.56,358.83,335.65,350.43,359.20,,,179.22,210.93
2021-06-18 22:19:50.783000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.41,228.40,206.81,221.50,215.98,193.48,220.49,218.91,,,,,,,,,,,,,,,,,
2021-09-22 22:20:17.465000,L8,284.33,352.16,347.53,314.21,297.91,355.70,357.83,362.06,349.64,347.03,359.86,360.27,366.08,361.33,362.26,353.57,352.01,353.18,362.47,364.76,363.07,369.22,365.25,364.51,290.49,354.17,384.15,391.68,370.37,368.82,355.71,360.33,346.06,344.21,333.24,335.15,336.62,339.82,355.52,322.01,344.70,333.18,327.47,339.38,338.82,340.48,336.50,321.09,322.08,348.04,333.20,274.78,323.78,325.42
2021-10-08 22:20:23.573000,L8,239.72,262.86,236.01,264.80,271.81,362.18,364.27,372.70,365.85,364.39,313.75,286.02,283.50,285.02,280.37,366.90,336.36,350.75,340.18,362.46,373.15,369.35,353.55,275.65,279.03,278.85,277.31,274.98,277.09,272.07,278.25,369.76,332.65,355.34,317.02,345.65,256.78,351.61,329.06,382.49,312.46,292.44,287.47,293.80,340.37,341.62,345.82,333.86,325.04,344.11,,,198.22,324.78
2021-12-11 22:20:20.735000,L8,276.80,261.40,279.65,274.50,268.36,276.46,294.92,306.70,314.17,312.87,307.98,281.24,278.59,282.80,280.08,272.51,267.92,268.63,267.35,273.40,277.54,277.38,277.30,275.11,275.75,281.55,274.76,276.42,279.41,274.15,279.83,275.08,266.53,265.56,263.43,270.64,260.74,258.93,302.33,321.39,313.99,300.84,291.16,300.77,336.62,350.58,344.63,351.50,334.33,348.81,,,198.13,212.77
2022-01-12 22:20:13.302000,L8,251.48,264.91,280.81,274.89,269.86,278.46,296.80,309.19,315.57,314.20,309.42,282.58,277.55,283.39,280.13,269.98,267.08,264.78,266.20,273.21,276.35,276.16,277.64,275.07,274.78,276.72,276.06,277.72,279.66,273.07,279.69,274.35,263.65,267.59,264.69,266.90,259.09,262.94,305.54,321.39,315.35,304.26,294.15,310.65,361.59,347.64,345.55,325.93,340.42,350.87,,,205.37,220.51
2022-01-20 22:20:15.352000,L9,272.80,263.35,277.09,273.25,269.08,280.27,300.82,309.66,314.25,314.37,309.01,366.76,362.03,362.23,358.77,357.20,341.04,358.09,363.46,367.36,368.19,377.33,366.28,400.03,399.25,397.47,281.82,276.81,282.17,373.39,376.74,376.61,378.16,372.62,265.63,269.66,260.27,258.72,359.30,357.55,368.55,373.32,374.64,306.83,376.62,366.77,356.53,357.91,345.21,350.29,,,214.08,218.61
2022-01-28 22:20:07.765000,L8,272.52,260.71,277.72,273.69,268.76,279.20,297.69,311.64,315.79,315.54,310.71,281.64,279.02,276.93,277.70,266.24,263.60,260.83,266.30,269.80,277.43,274.59,279.08,271.58,276.76,277.26,279.38,274.68,280.97,275.57,280.31,279.53,265.87,269.83,265.72,268.36,259.14,264.14,310.83,322.51,319.09,308.35,301.88,307.61,328.74,340.63,329.51,328.01,333.22,351.79,,,206.88,218.57
2022-02-13 22:20:04.573000,L8,245.06,260.41,240.10,277.84,273.31,282.20,302.13,310.66,315.76,315.45,312.58,282.26,277.94,281.76,278.85,269.35,266.25,264.85,264.09,271.42,361.47,372.01,372.30,358.84,380.30,379.42,275.91,277.80,278.72,274.16,279.34,274.23,265.78,265.41,263.46,269.91,261.35,252.70,305.52,359.32,360.52,352.22,349.52,351.27,354.40,359.73,337.84,331.81,323.78,346.46,,,200.70,215.90
2022-02-20 22:26:12.023000,L8,278.07,264.08,281.87,273.29,268.44,278.36,298.31,307.47,313.27,313.27,310.42,285.53,281.56,285.22,282.08,273.46,270.39,268.11,267.28,273.52,277.02,276.73,276.67,276.15,275.46,280.69,274.84,276.57,277.80,273.62,275.32,273.91,261.42,267.00,261.28,267.76,264.77,369.29,369.72,386.91,,,,,,,,,,,,328.49,328.34,340.09
2022-03-01 22:20:00.590000,L8,236.22,261.80,277.82,270.31,268.36,277.17,296.71,309.44,315.47,314.56,311.51,281.61,279.51,281.77,278.07,270.14,264.64,265.81,263.28,270.78,274.88,275.98,278.48,274.03,275.69,277.78,276.64,277.88,277.57,272.41,277.09,274.20,261.28,265.46,262.40,267.45,259.25,260.16,305.79,322.42,316.24,303.41,292.36,298.11,330.25,340.70,333.53,326.09,333.41,348.17,,,196.34,220.14
2022-03-09 22:20:01.331000,L9,238.12,263.01,274.65,270.92,263.56,273.50,286.36,305.46,313.97,312.48,309.03,280.82,275.60,276.95,271.49,261.89,225.87,258.43,262.33,268.10,271.45,271.46,275.99,271.03,274.27,274.85,275.30,275.17,276.62,271.02,275.13,273.10,260.80,263.25,260.66,267.98,258.34,255.89,304.32,323.66,314.43,304.67,287.21,296.95,324.28,352.08,346.93,317.93,326.38,356.37,,,192.73,214.77
2022-03-17 22:19:53.789000,L8,241.67,265.03,275.59,273.87,269.85,278.98,296.37,311.96,316.67,318.31,311.66,282.77,281.00,281.29,281.76,268.13,266.78,264.32,268.33,266.39,277.95,275.59,277.21,277.13,277.88,279.77,278.48,277.42,280.18,275.10,278.74,275.47,263.78,268.14,266.04,265.22,262.99,263.03,308.16,323.21,315.25,304.27,296.35,303.46,324.78,344.84,332.48,326.14,331.76,348.78,,,197.56,218.11
2022-03-24 22:25:59.048000,L8,282.52,265.27,279.01,276.63,268.69,278.57,296.42,308.86,314.68,313.68,310.63,282.50,278.53,372.92,376.95,373.79,376.58,382.87,351.52,384.32,381.52,376.65,386.70,381.10,396.15,408.33,390.68,399.39,404.06,394.68,392.57,,,,,,,,,,,,,,,,,,,,,,,
2022-03-25 22:19:56.534000,L9,284.49,264.98,281.51,277.01,272.81,280.38,302.46,311.64,316.43,315.59,372.89,374.88,372.92,364.21,354.98,355.14,360.94,356.62,265.07,271.85,343.82,382.74,384.79,278.88,277.24,281.78,276.71,280.44,281.51,275.92,278.49,274.50,266.68,268.79,265.02,266.97,262.93,260.91,306.77,327.37,319.01,308.91,298.23,305.03,375.74,364.93,360.30,320.08,354.05,361.50,,,203.03,218.11
2022-04-02 22:19:43.573000,L8,277.08,261.22,278.80,272.01,269.20,277.30,298.27,310.02,315.39,314.28,311.63,283.51,281.05,283.09,279.04,270.51,265.96,265.35,265.61,271.28,275.62,276.80,278.96,274.75,278.67,279.60,278.75,279.66,280.88,273.96,276.75,275.22,261.66,266.84,262.71,266.33,259.93,254.02,309.12,325.19,317.05,306.11,297.45,302.77,351.97,346.86,345.47,330.17,344.24,358.21,,,199.22,215.08
2022-04-26 22:19:44.760000,L9,220.66,230.35,212.87,227.21,250.49,248.09,225.49,220.48,292.29,258.55,,,,,,,,,,,,206.17,235.12,231.09,233.91,226.91,229.40,220.16,236.26,248.38,256.69,254.67,237.89,244.71,239.87,243.79,233.43,199.03,264.36,242.90,197.15,185.38,184.43,161.40,246.09,314.82,300.35,296.75,298.19,304.77,,,,
2022-05-28 22:19:30.499000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.29,231.30,245.01,232.86,233.84,231.64,233.75,233.08,228.65,,,,,,,,,314.13,,,,,,,,
2022-06-21 22:20:12.723000,L8,215.61,232.70,217.28,231.73,252.15,246.91,269.42,280.38,294.60,265.63,,,,,,,,,,,,206.15,233.93,230.22,240.16,231.20,232.24,223.57,232.00,242.89,254.05,251.52,240.24,233.07,234.33,232.43,232.68,,,,,,,,,318.95,299.00,,,,,,,
2022-07-15 22:19:48.449000,L9,,,,232.89,249.85,249.55,259.56,281.56,292.23,299.72,,,,,,,,,,,,204.05,233.24,232.54,230.43,235.38,229.88,222.37,229.40,247.03,255.29,249.42,239.99,236.88,236.53,238.81,225.81,,,,,,,,,,,,,,,,,
2022-09-09 22:20:35.372000,L8,239.77,264.53,268.12,271.54,274.46,278.91,292.80,313.79,318.44,317.83,311.57,284.07,280.61,280.69,281.39,271.10,267.09,263.44,267.61,271.03,277.58,274.79,280.32,273.26,278.23,280.79,277.72,279.37,283.69,273.98,280.18,277.20,266.19,265.13,261.57,262.73,250.17,237.58,293.01,316.38,310.46,296.60,247.71,296.58,330.21,336.01,330.77,322.81,327.07,355.44,,,186.00,212.74
2022-11-04 22:20:24.254000,L9,371.44,370.38,356.39,272.42,266.83,279.55,302.47,312.60,316.74,369.18,370.21,365.69,370.32,369.64,371.48,269.29,268.69,363.88,368.82,372.87,378.87,273.79,275.04,273.60,274.86,278.72,274.85,272.19,276.10,274.73,280.18,276.02,265.00,266.66,266.15,262.53,255.24,234.06,314.93,359.19,351.44,353.84,346.64,336.59,328.92,338.84,328.89,329.24,327.62,343.26,,,191.57,211.22
2022-12-22 22:20:23.268000,L9,238.06,265.86,273.67,272.49,269.61,280.27,301.28,312.60,318.83,319.79,313.01,281.90,280.36,277.38,279.39,265.85,269.17,261.97,265.44,266.86,272.88,274.04,276.91,273.03,275.41,276.23,278.23,269.19,277.08,274.87,279.19,276.33,264.83,268.76,265.99,262.39,247.55,248.03,299.73,317.04,311.06,296.93,286.30,293.70,323.60,337.69,327.56,321.55,324.94,348.69,,,196.16,212.38
2022-12-30 22:20:24.536000,L8,237.04,269.60,280.73,274.79,270.85,280.14,304.42,312.98,320.64,319.76,317.01,284.88,281.28,282.27,279.42,271.75,269.57,376.93,389.75,389.38,390.68,388.61,278.88,272.26,278.04,276.88,278.62,274.91,281.93,273.28,279.19,390.08,370.69,373.60,368.81,262.87,248.32,248.96,296.17,317.36,316.02,303.32,288.41,294.14,350.70,340.19,339.67,339.58,347.08,354.46,,,197.09,210.90
2023-01-07 22:20:26.525000,L9,238.58,269.14,277.87,273.83,268.43,279.69,300.43,312.72,318.94,319.25,310.57,282.51,281.01,278.59,281.10,269.14,269.91,264.23,268.57,269.01,275.68,275.16,277.91,272.99,275.90,276.46,278.27,269.94,277.10,274.82,278.01,275.78,262.79,267.22,264.40,260.74,245.91,247.12,298.99,316.85,309.96,296.86,283.64,324.04,330.18,337.17,328.14,327.09,329.98,345.64,,,195.38,212.14
2023-01-15 22:20:17.720000,L8,267.76,266.79,276.55,273.89,269.08,281.28,304.00,314.28,320.44,321.68,313.12,282.01,278.74,277.12,278.16,265.67,265.38,261.73,265.55,268.89,277.20,273.54,279.03,273.15,276.63,276.96,282.72,273.83,281.22,276.93,280.54,279.08,266.46,270.53,267.87,261.70,244.73,251.57,302.53,317.97,312.97,298.42,285.86,294.11,328.72,351.85,346.14,341.07,344.44,349.98,,,196.31,212.41
2023-01-23 22:20:20.544000,L9,234.06,272.12,280.13,275.72,268.83,279.93,306.30,312.97,320.90,319.70,317.59,283.65,278.59,278.89,276.37,269.51,265.34,261.98,264.51,270.01,273.82,273.73,279.19,271.31,276.04,276.17,277.99,274.87,280.74,273.25,279.81,276.10,266.23,268.97,266.41,262.53,246.49,253.16,298.91,316.78,313.25,301.40,283.35,334.35,332.74,337.38,329.35,333.67,343.02,347.21,,,199.10,211.50
