dates,satname,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2011-02-08 22:04:35.159000,L5,321.81,352.14,365.89,297.32,276.37,300.15,282.69,156.74,134.71,,,,,,341.17,233.65,250.20,254.40,255.30,251.24,249.83,235.22,242.48,166.01,220.82,213.16,222.82,217.87,220.35,207.72,383.92,384.57,383.69,382.90,378.20,377.13,385.34,385.45,378.24,378.68,386.80,385.44,383.16,381.07,378.21,381.91,376.91,369.97,372.77,371.51,375.97,373.75,379.43,381.80,381.79,371.61,369.90,372.78,358.62,364.77,360.74,365.92,363.01,351.74,348.99,346.39,336.20,343.57,348.95,353.29,351.68,352.68,363.59,365.21,366.97,363.51,359.36,352.57,355.98,347.29
2013-05-11 22:22:42.945000,L8,375.18,360.08,370.92,333.20,348.32,352.43,358.41,370.17,373.31,375.09,379.45,383.91,372.46,376.35,384.54,386.91,384.75,382.20,377.87,365.78,362.13,351.37,360.74,373.64,365.87,358.23,369.72,367.40,373.56,368.71,373.43,376.44,371.74,366.14,363.41,362.08,404.92,368.92,359.02,361.68,372.72,366.55,361.83,367.96,359.89,368.18,367.77,357.97,359.64,360.58,364.60,358.49,358.87,354.03,350.58,343.36,340.40,346.57,338.47,345.01,344.48,346.54,348.20,343.07,336.32,334.95,329.36,334.41,338.77,343.69,341.42,337.64,345.07,347.98,346.91,343.58,340.24,332.96,328.40,320.32
2013-06-05 22:16:38.960000,L8,195.15,,,,,,,,354.42,355.13,292.67,282.00,283.98,,227.23,213.95,285.30,303.28,325.31,296.16,324.23,327.23,310.17,336.06,323.90,338.64,347.27,342.54,350.66,342.44,345.87,336.85,336.05,341.01,316.11,219.46,146.27,233.89,246.34,259.12,282.60,276.20,269.68,288.92,291.70,331.17,324.72,314.76,322.15,319.11,332.65,324.00,323.38,321.49,327.99,323.12,311.22,315.89,288.42,316.38,299.29,,319.24,314.82,289.70,282.54,254.03,281.72,281.15,279.23,,,,,,322.16,316.50,275.94,,
2013-06-28 22:22:44.910000,L8,369.99,356.76,367.84,327.12,347.17,352.29,354.65,365.84,368.69,371.15,376.57,382.91,362.36,367.14,374.84,370.68,296.28,370.46,357.13,357.34,350.31,335.03,342.02,352.64,353.79,351.87,353.57,355.34,360.91,358.32,364.26,338.35,362.67,363.39,352.67,357.42,396.14,364.27,354.52,357.46,367.76,363.43,356.86,360.84,356.08,362.68,362.32,356.59,352.80,350.09,360.22,357.39,357.28,354.21,346.49,345.16,338.89,342.80,338.23,344.07,339.97,357.58,328.08,333.99,326.95,325.55,326.46,337.92,339.64,343.84,348.32,339.15,347.70,352.16,351.52,343.51,345.10,331.83,333.25,298.96
2013-07-07 22:16:35.929000,L8,,,,,,,,,353.43,354.22,361.56,363.58,287.62,,293.68,290.89,280.31,308.29,333.64,293.28,323.10,320.28,307.47,331.63,328.42,338.40,348.49,342.07,219.98,218.65,229.59,232.00,225.18,227.58,221.70,328.72,314.67,257.14,267.86,276.98,295.47,274.91,275.92,297.14,296.95,338.67,323.94,318.93,325.38,319.58,333.43,326.22,326.10,320.65,323.51,324.93,317.17,322.29,315.00,317.64,307.03,318.03,322.96,317.54,309.98,,,,,288.97,325.42,324.88,330.71,334.69,331.71,329.18,325.65,317.56,322.79,269.03
2013-07-23 22:16:34.633000,L8,363.33,354.10,365.92,330.74,285.72,346.95,347.16,362.55,367.57,369.42,374.41,376.23,365.63,369.80,377.68,377.48,376.73,373.23,369.18,359.46,355.87,345.49,353.71,365.51,358.86,350.44,363.59,361.29,368.16,360.68,368.61,370.32,368.71,362.90,357.75,355.64,402.61,364.23,353.53,354.99,364.45,361.76,357.54,361.87,354.62,363.52,355.71,353.65,352.91,354.74,358.70,352.26,354.88,347.55,345.57,339.59,335.61,340.88,333.78,339.55,337.86,339.90,341.44,337.96,326.71,322.16,319.07,323.26,333.66,341.70,340.11,338.29,346.05,348.24,346.26,342.69,341.70,333.68,320.20,291.85
2013-09-25 22:16:28.938000,L8,367.99,357.07,365.93,330.98,335.50,340.78,338.77,363.22,366.98,370.95,375.16,377.64,369.03,370.30,377.03,380.83,378.77,373.38,371.29,361.24,356.80,347.05,356.81,368.93,361.63,353.63,366.09,363.68,369.69,362.62,369.96,373.52,367.59,364.86,360.27,356.34,402.00,364.70,352.48,354.19,363.93,360.88,355.39,362.90,354.54,362.97,355.96,353.05,349.85,353.02,357.44,348.11,350.75,345.23,342.48,336.40,334.90,340.92,333.15,340.42,337.88,338.78,339.68,336.94,329.66,323.97,322.01,326.23,332.45,340.94,338.21,336.09,342.27,342.90,344.47,340.48,339.05,314.36,180.32,260.58
2013-10-02 22:22:40.460000,L8,369.66,362.68,368.36,331.47,340.59,347.26,344.16,367.54,372.23,374.32,378.15,381.59,370.08,375.26,382.53,384.83,382.73,378.63,374.72,365.94,361.96,350.19,360.56,373.88,365.69,358.86,370.93,367.59,373.09,366.77,372.68,376.42,372.39,367.25,363.66,360.39,402.53,368.11,355.36,358.26,367.57,363.76,359.45,365.47,356.64,365.63,358.65,355.74,355.58,355.87,359.25,351.19,352.78,348.47,345.08,339.09,337.05,343.19,335.01,341.85,338.35,342.86,343.82,340.30,334.50,326.22,322.72,327.00,333.24,343.63,340.60,338.58,343.98,344.61,345.46,342.19,338.76,313.19,185.41,263.02
2013-10-11 22:16:29.291000,L8,367.18,356.96,366.84,332.40,338.62,343.60,342.06,362.95,369.06,370.96,375.22,378.26,368.51,372.20,378.97,382.53,380.32,376.87,373.98,365.10,362.64,349.16,359.46,374.98,364.38,362.88,369.53,369.33,374.74,368.92,376.18,378.01,372.01,369.35,363.94,360.54,402.34,367.46,355.99,358.77,369.07,505.79,429.77,468.65,415.84,413.15,417.84,411.98,413.85,402.78,426.71,453.01,502.00,457.94,397.55,438.90,418.76,351.99,341.16,339.98,344.72,345.63,344.93,340.81,334.94,328.37,323.45,328.88,335.52,346.77,343.04,344.88,351.05,347.01,359.54,351.29,343.51,316.90,277.33,262.28
2013-10-27 22:16:19.549000,L8,356.92,348.97,363.38,312.33,285.46,281.02,339.09,359.17,356.77,370.29,371.74,377.11,368.69,370.75,378.47,381.53,377.12,373.53,370.05,360.61,358.47,346.76,358.20,372.35,361.21,353.68,367.09,365.24,370.17,363.38,373.36,375.18,370.62,363.64,360.40,357.29,400.17,364.30,353.92,197.59,202.33,196.18,186.44,362.89,355.10,363.54,359.26,353.32,352.08,355.09,438.68,432.53,440.42,347.20,343.62,339.54,336.36,341.34,334.02,341.93,339.97,341.70,343.01,339.88,334.90,326.28,274.98,261.00,329.16,339.79,337.23,336.08,343.82,343.81,344.86,340.15,334.79,,,
2013-11-12 22:16:19.914000,L8,373.79,361.45,369.75,332.41,344.32,347.20,346.04,367.73,371.81,374.65,378.73,381.94,372.47,375.62,381.91,386.25,383.15,378.41,377.16,365.14,363.25,351.47,361.91,375.21,365.76,358.35,371.67,369.05,375.04,367.59,375.30,378.13,373.01,369.44,364.28,360.25,402.41,367.83,358.45,360.51,369.93,364.20,360.09,366.71,359.71,366.04,365.24,355.31,358.12,357.98,360.70,353.03,355.12,350.25,345.82,341.98,338.48,343.13,337.16,343.84,341.43,343.20,344.77,341.40,335.85,333.28,326.33,332.94,336.27,342.27,337.03,335.88,341.94,342.75,342.84,342.21,335.42,324.70,304.71,264.67
2013-11-19 22:22:25.407000,L8,370.12,361.46,369.86,331.00,346.41,348.74,346.76,368.57,371.99,374.91,379.10,382.03,372.34,375.50,383.12,385.85,383.36,380.01,376.05,367.91,363.98,351.92,363.29,375.53,365.75,359.85,373.85,370.28,376.75,369.74,375.74,379.03,373.97,370.07,364.36,360.89,399.04,369.54,359.60,360.47,370.68,364.24,360.04,365.56,358.58,367.60,363.87,355.74,357.87,357.21,360.34,352.94,353.79,350.19,346.88,341.19,338.90,343.18,335.85,342.79,341.23,343.80,345.25,339.18,335.68,333.33,327.13,332.27,338.73,341.55,336.77,335.18,340.79,342.91,345.37,340.35,333.75,327.44,310.84,265.06
2013-12-30 22:16:01.055000,L8,369.63,358.27,374.37,332.79,343.93,347.31,347.93,365.21,370.68,372.77,376.94,379.02,370.02,374.07,381.48,384.39,382.27,378.21,376.00,363.72,362.23,351.07,360.62,373.19,363.44,357.63,371.20,368.22,373.67,366.96,373.13,377.43,370.66,364.95,362.67,358.61,400.07,369.07,358.10,492.60,444.23,476.75,506.65,366.40,363.58,380.88,382.29,370.12,358.90,361.28,364.61,358.46,358.69,383.84,351.78,346.73,341.07,345.26,342.71,373.71,369.26,385.38,375.66,343.45,335.13,330.26,324.16,330.46,338.83,337.72,337.48,339.10,339.19,343.99,355.69,375.54,380.51,345.75,334.00,272.15
2014-02-23 22:21:32.043000,L8,374.40,360.01,371.00,335.00,345.67,348.93,344.68,367.27,371.05,372.84,377.07,379.82,370.88,374.44,381.87,382.84,381.37,378.51,375.61,364.88,361.20,351.55,361.46,372.92,363.09,358.51,372.51,369.34,377.31,368.83,375.43,468.20,462.93,469.85,461.64,360.44,399.82,368.64,360.82,361.89,370.78,367.33,363.39,368.76,361.25,368.77,366.30,357.27,357.10,359.06,366.19,356.31,356.69,354.15,352.61,346.52,341.10,344.47,335.59,347.04,344.71,346.24,347.73,342.03,336.53,332.84,331.10,331.58,337.38,343.92,340.58,334.27,342.00,346.77,345.74,340.61,336.17,332.74,321.46,269.89
2014-03-11 22:21:19.920000,L8,370.17,359.51,369.11,334.52,346.92,350.04,347.36,367.48,370.40,373.13,377.45,379.24,369.88,373.05,380.83,383.62,381.86,378.04,374.72,363.49,360.27,351.02,360.52,373.06,363.54,357.55,372.02,368.76,375.50,367.47,374.98,377.33,371.37,367.95,363.13,360.64,400.71,367.68,358.80,359.46,369.31,365.46,361.12,368.25,360.57,366.67,364.71,449.78,461.27,460.40,467.04,451.82,456.68,350.91,348.92,342.59,337.59,343.07,334.67,343.51,343.19,343.68,347.28,341.60,334.99,330.91,327.47,332.32,338.42,339.81,333.49,329.17,335.59,342.13,343.82,339.16,335.64,332.39,321.45,270.29
2014-03-20 22:15:01.497000,L8,367.32,357.72,367.99,334.53,343.88,348.43,347.41,364.95,369.16,371.59,375.93,377.40,369.15,371.62,378.79,381.75,379.97,376.08,372.63,362.69,360.14,349.32,358.19,371.79,361.85,355.26,368.81,366.82,372.54,364.43,372.39,375.65,369.16,365.39,362.16,358.26,400.08,366.05,357.11,357.36,367.89,365.14,359.32,367.28,361.14,365.68,363.44,355.05,355.51,354.74,361.02,353.54,353.21,349.52,346.52,340.80,335.44,341.86,334.32,340.89,341.34,343.37,345.72,340.50,335.23,331.26,439.11,444.46,450.67,462.52,332.94,327.00,332.30,341.46,343.98,336.46,330.84,324.87,313.97,269.27
2014-04-21 22:14:29.865000,L8,371.23,359.13,367.07,320.35,346.10,347.71,348.73,369.51,370.11,371.24,376.26,378.47,369.16,371.05,379.37,380.93,378.84,375.05,371.81,361.73,359.60,349.76,357.80,370.21,362.46,355.47,367.38,365.33,371.04,364.64,371.83,375.25,368.50,366.22,362.18,359.76,403.45,367.62,360.08,359.68,368.19,365.28,360.62,367.38,360.57,366.21,363.85,356.38,356.13,356.83,361.38,352.84,355.41,347.97,344.59,338.68,335.32,339.44,335.42,342.86,342.45,343.23,346.04,341.63,334.50,332.88,327.86,332.00,339.32,342.28,340.32,336.96,341.35,347.00,350.04,338.28,338.81,335.53,326.03,269.98
2014-05-30 22:20:22.872000,L8,368.56,357.27,364.97,316.11,342.74,345.22,346.65,366.37,368.03,370.12,373.81,377.00,365.42,369.84,378.60,378.84,377.25,374.47,370.02,361.61,356.93,347.00,355.08,369.18,361.97,353.54,364.64,363.38,369.35,362.42,369.75,374.02,367.78,365.40,361.40,357.78,403.23,366.47,357.98,358.51,367.84,364.78,361.75,366.87,361.67,365.79,361.62,356.32,357.02,355.49,359.71,349.82,355.16,345.15,343.83,335.50,333.04,340.42,334.70,341.31,342.61,343.18,345.93,340.91,337.88,333.39,326.52,335.38,340.13,347.55,342.88,339.72,344.82,344.21,344.67,338.98,340.28,332.29,321.57,271.33
2014-07-17 22:20:39.943000,L8,374.88,357.78,364.56,316.83,342.96,345.55,344.43,368.76,370.63,373.04,377.34,380.06,369.14,373.72,381.55,382.91,380.18,376.86,373.17,363.78,359.52,349.42,357.08,371.05,363.86,355.41,366.35,365.14,370.83,363.62,372.52,375.89,370.00,367.67,363.55,359.49,403.56,367.69,359.84,359.80,368.45,366.78,362.03,369.01,364.01,367.18,363.20,356.13,357.75,357.21,360.40,350.03,355.02,344.84,344.85,336.67,334.98,342.35,335.74,342.20,343.15,345.94,346.18,343.42,338.36,336.47,327.91,337.24,344.22,346.74,334.11,328.06,349.36,350.71,354.07,343.52,348.51,336.15,326.74,276.08
2014-08-02 22:20:46.799000,L8,370.89,357.35,364.71,311.07,342.52,342.73,329.68,367.05,370.87,372.80,376.77,379.59,368.22,375.13,382.22,384.06,380.99,375.63,374.02,364.50,360.37,350.58,359.15,371.37,364.16,355.23,367.13,365.42,371.50,364.59,373.03,375.99,371.07,367.60,364.88,360.01,405.42,367.87,360.43,359.38,368.51,366.31,361.87,369.01,366.43,366.18,362.72,356.77,356.83,356.85,359.29,348.97,353.28,345.31,342.76,337.62,334.52,341.48,336.78,343.49,342.80,344.96,343.60,341.27,336.81,333.82,330.40,335.49,342.52,342.27,328.73,322.63,339.31,348.88,350.19,458.85,450.17,435.67,324.09,279.89
2014-08-11 22:14:39.696000,L8,368.49,358.31,364.72,314.31,342.33,343.23,323.60,366.60,370.47,372.79,377.10,377.99,368.23,374.70,381.74,382.21,379.89,375.99,372.98,363.27,359.85,349.48,358.46,371.38,363.17,353.96,365.92,364.65,370.89,363.96,372.72,376.31,370.78,366.15,362.98,360.68,402.92,366.70,357.84,358.94,367.38,365.10,359.94,366.66,361.11,365.42,361.27,354.82,356.07,354.62,358.76,349.80,353.66,344.95,343.44,335.74,332.70,340.85,335.48,342.64,341.21,343.37,343.19,341.71,336.35,334.50,327.24,334.17,341.93,339.57,328.13,322.16,329.37,346.97,347.77,342.09,339.68,336.66,325.72,277.01
2014-08-18 22:20:51.886000,L8,368.49,357.85,365.63,315.31,341.90,342.72,329.97,365.38,370.32,373.43,375.21,379.22,367.77,374.17,382.66,383.42,380.38,375.40,373.63,363.49,361.00,350.78,359.51,372.12,364.91,355.02,367.54,365.44,371.10,365.13,372.26,377.85,371.70,367.90,364.55,361.73,403.47,367.96,360.68,361.45,368.94,367.04,362.06,368.95,365.06,368.42,363.43,358.04,356.44,358.18,359.83,349.98,353.51,345.62,342.73,334.80,329.43,341.85,338.46,346.48,343.12,344.23,343.91,344.09,338.17,334.40,330.48,334.63,342.42,341.81,331.13,322.38,322.22,434.26,435.58,421.77,417.25,426.48,429.57,274.30
2014-09-19 22:20:54.477000,L8,369.24,358.82,365.43,319.73,339.61,343.43,326.97,363.99,369.01,370.60,375.79,379.50,368.43,372.66,380.44,382.63,380.71,376.45,374.43,364.36,360.67,351.41,360.65,373.50,365.53,356.93,368.97,366.80,374.16,366.76,372.81,377.56,372.08,370.03,363.63,360.47,404.00,368.59,360.03,361.73,368.40,366.32,362.21,368.47,362.42,368.73,361.74,453.20,451.51,430.09,358.23,349.79,353.21,345.57,342.08,333.44,330.97,340.22,337.12,341.79,341.13,343.12,344.03,341.08,337.56,334.74,329.14,334.01,339.73,342.58,329.88,323.97,330.02,346.61,348.22,341.66,340.02,333.79,323.94,271.52
2014-09-28 22:14:44.621000,L8,369.14,356.31,364.08,324.91,336.46,341.84,331.92,361.90,365.97,369.17,374.58,377.07,367.00,368.17,376.95,381.28,377.69,373.34,373.13,361.27,359.94,349.56,359.79,372.07,364.06,355.36,368.17,365.45,370.95,365.23,371.69,375.72,370.08,365.79,362.46,359.76,399.20,365.76,357.78,358.65,367.55,364.83,358.69,367.36,362.04,364.85,362.29,354.29,354.16,356.46,359.81,348.21,352.40,345.36,341.40,333.92,332.24,338.81,333.40,339.32,340.43,340.02,342.03,340.21,334.52,329.95,325.64,330.41,338.21,342.69,330.52,323.61,333.33,343.66,346.47,338.90,339.88,328.97,316.12,266.75
2014-11-15 22:14:49.314000,L8,461.83,466.66,476.94,471.37,479.22,445.92,477.01,472.79,467.43,413.46,420.22,415.17,410.36,417.85,424.78,439.93,427.81,423.41,412.79,407.86,398.33,392.04,398.47,420.73,399.44,398.49,438.09,473.77,448.01,475.66,483.93,494.33,482.16,430.36,473.97,460.50,471.21,472.34,451.90,466.27,463.93,470.58,448.76,467.80,415.32,470.28,393.05,451.44,466.25,451.83,447.46,440.41,451.55,457.95,454.45,451.13,443.75,440.12,432.84,437.05,431.65,436.13,442.38,387.91,430.72,424.94,414.58,416.26,375.05,379.35,418.30,431.49,441.10,428.69,432.44,425.89,417.27,418.21,427.47,399.99
2015-01-02 22:14:38.674000,L8,442.42,360.67,369.80,330.89,348.88,354.74,354.17,369.18,373.77,373.58,378.26,379.96,372.50,375.41,383.52,386.44,383.71,380.06,378.39,365.21,364.62,355.48,363.57,373.43,364.58,359.68,373.05,369.78,376.55,369.08,375.29,379.29,372.37,368.39,363.94,359.77,400.55,369.84,360.08,362.58,456.86,462.56,450.91,457.26,444.68,451.61,420.83,445.73,445.48,445.30,451.35,436.66,450.59,441.78,440.08,425.59,343.31,431.28,419.91,416.07,343.93,344.97,344.63,341.14,336.48,331.63,326.71,332.67,339.10,339.23,482.30,487.41,483.66,473.80,493.81,340.24,336.05,324.33,309.28,265.29
2015-03-14 22:20:23.206000,L8,371.84,359.41,364.95,326.96,343.68,349.54,348.28,363.95,369.05,371.42,376.47,378.67,369.32,372.25,378.67,382.20,381.43,377.75,374.88,363.60,361.50,351.83,360.34,372.37,363.21,358.88,370.89,369.18,374.34,366.85,373.59,233.46,223.95,225.07,225.62,357.38,398.88,365.21,355.73,357.84,366.44,363.31,359.41,364.78,358.51,364.29,361.95,457.27,460.05,456.85,458.43,354.32,354.12,350.73,348.93,344.35,339.09,342.82,333.72,339.59,340.26,343.63,342.57,339.33,332.98,331.28,326.78,330.15,335.56,341.88,337.47,331.96,344.26,342.75,335.92,332.61,325.53,325.70,314.25,267.56
2015-04-15 22:20:10.505000,L8,289.17,286.95,344.25,296.71,245.04,267.52,286.00,236.20,151.85,345.88,346.76,337.10,299.65,163.23,168.09,176.54,148.98,320.15,334.40,299.99,329.00,331.96,331.72,348.48,330.07,339.19,351.91,350.87,353.82,346.96,356.98,353.80,267.90,346.31,330.98,325.50,257.82,276.56,212.76,265.51,293.10,283.28,293.44,294.07,292.47,330.57,329.30,320.13,324.13,324.58,339.52,331.15,329.44,326.98,328.58,323.33,317.31,310.99,305.74,310.39,297.91,318.46,317.03,311.65,309.61,312.64,251.61,275.89,267.18,179.18,239.46,167.89,279.14,323.79,325.03,322.41,314.85,310.33,296.12,253.95
2015-05-01 22:20:00.344000,L8,375.55,360.02,366.23,325.28,345.17,354.55,356.41,369.41,373.26,373.78,378.95,382.27,370.24,375.55,383.36,386.05,384.45,381.44,376.97,367.90,365.01,355.06,363.09,374.06,366.77,360.94,371.34,370.71,376.66,369.85,377.68,379.22,374.86,369.93,365.27,362.43,403.45,369.55,360.57,362.05,372.52,367.33,363.57,367.77,360.58,367.38,365.59,356.52,357.30,357.70,363.96,356.78,357.23,352.99,352.60,345.15,342.02,346.55,336.06,344.78,343.04,346.10,346.07,342.06,335.67,332.38,331.06,337.97,344.60,346.10,342.79,339.39,345.11,348.87,349.88,349.74,342.80,316.45,303.27,267.86
2015-06-27 22:13:58.027000,L8,,,,,,,,,,347.52,161.56,,,,152.84,194.32,268.35,295.97,322.83,246.81,288.65,332.81,311.48,343.40,328.21,339.84,342.21,342.77,350.42,347.31,350.71,328.77,344.63,317.32,298.63,281.71,295.94,211.28,,242.48,275.72,270.07,266.74,287.24,288.79,308.75,317.11,311.53,308.67,313.94,329.36,320.35,316.57,319.21,321.23,319.81,315.66,317.22,298.46,310.45,304.24,307.35,315.02,311.38,310.69,299.73,,293.44,277.06,320.13,317.66,325.44,328.35,334.01,,259.69,321.07,306.17,299.90,250.92
2015-07-04 22:20:14.053000,L8,,,,,,,,,350.18,347.16,318.37,,,,159.80,198.66,275.57,300.30,323.24,277.03,321.67,330.79,291.96,349.24,329.46,339.28,346.84,338.61,346.27,339.21,347.81,330.08,322.93,320.15,297.16,279.75,139.66,235.40,174.93,248.24,279.51,275.84,271.44,285.23,290.50,311.36,321.48,310.71,296.90,313.61,328.57,318.98,315.55,318.61,317.96,319.39,315.07,316.36,308.73,311.53,306.81,303.31,316.54,307.52,310.18,304.31,,298.63,303.50,318.80,322.84,324.71,327.28,326.61,,213.38,318.00,308.37,297.28,254.49
2015-07-29 22:14:13.585000,L8,,,,,,,,,,,,,,,,205.70,248.99,283.74,295.97,242.47,238.32,237.96,235.88,166.71,207.75,242.32,329.23,330.95,326.12,317.89,337.68,318.50,306.08,306.93,287.06,276.80,141.18,241.09,219.32,238.55,266.92,259.68,253.67,279.31,284.78,297.18,311.33,302.06,281.79,298.53,318.68,309.98,301.44,304.73,313.21,316.48,309.86,310.68,301.86,305.98,297.87,287.20,310.10,297.59,303.80,292.82,,293.67,300.14,314.70,317.85,322.84,326.57,322.13,,,311.26,306.52,294.74,248.90
2015-08-21 22:20:33.210000,L8,365.67,355.51,360.46,319.74,342.78,349.91,346.87,366.76,372.29,372.86,376.71,379.61,368.54,374.41,382.39,385.03,382.62,378.03,376.40,366.32,364.38,354.96,362.18,375.17,367.68,359.47,368.87,367.05,374.58,366.18,375.42,377.90,373.07,367.57,365.89,360.47,404.86,368.74,358.94,361.13,371.78,366.41,361.55,366.50,360.83,365.61,364.99,356.00,354.98,354.65,357.24,349.89,354.02,345.57,347.19,340.06,337.20,342.22,335.62,338.56,338.25,344.23,342.24,340.06,334.86,333.75,329.87,333.79,338.63,343.77,340.25,340.04,347.22,417.57,431.93,454.31,463.54,331.87,323.26,273.43
2015-10-17 22:14:38.194000,L8,371.62,357.56,368.69,334.33,341.88,347.11,344.34,364.75,372.31,372.95,378.07,380.84,371.06,375.72,382.88,385.03,382.90,377.94,376.33,369.30,364.65,356.33,364.01,377.44,367.91,362.52,188.23,193.34,190.75,166.49,188.14,191.01,195.67,209.33,148.09,360.71,400.94,369.74,359.21,361.72,369.72,367.89,362.36,367.90,361.10,366.33,363.40,356.21,355.07,351.54,354.46,349.68,352.19,346.96,346.43,339.09,337.61,343.39,338.07,340.01,338.39,342.23,341.25,340.53,336.81,335.07,328.17,332.92,338.83,340.28,335.28,336.85,343.51,332.77,318.06,316.34,313.49,338.00,325.78,271.34
2015-11-18 22:14:44.822000,L8,372.09,359.63,378.84,336.62,345.70,349.70,353.33,366.79,373.58,375.34,379.07,383.60,373.01,377.56,385.32,387.99,386.07,381.21,379.82,370.48,368.54,360.11,366.68,381.08,370.89,158.59,198.23,200.30,197.75,376.28,383.24,383.98,380.09,375.69,367.30,364.12,402.94,371.00,363.21,363.81,376.07,374.34,372.97,380.55,367.89,373.21,370.61,363.20,358.89,354.73,359.85,355.97,357.35,353.06,348.83,344.85,342.42,348.71,342.33,343.64,347.57,347.01,347.69,339.28,341.27,337.06,327.78,333.73,341.77,344.76,336.93,334.20,345.37,340.12,327.33,330.37,315.12,390.68,397.57,385.11
2015-12-20 22:14:45.217000,L8,371.11,361.47,372.00,335.25,350.08,355.13,357.94,369.91,373.73,375.93,381.54,384.29,376.43,380.00,385.19,388.45,386.19,383.25,379.32,369.62,367.46,357.13,365.83,376.78,367.19,363.74,377.89,373.47,377.78,369.75,381.11,380.93,374.30,370.45,365.26,361.46,398.77,372.31,364.18,363.08,374.14,370.49,364.65,367.70,365.27,371.92,369.86,361.21,358.40,355.45,360.10,354.56,356.35,352.88,351.40,346.81,343.19,346.10,405.36,417.45,380.70,411.17,400.15,338.82,333.99,392.23,382.84,366.62,401.20,402.86,385.99,383.39,390.17,391.37,385.53,375.32,368.26,366.28,376.42,377.91
2016-01-05 22:14:40.992000,L8,372.87,360.45,372.74,333.54,351.36,356.69,358.16,371.40,375.27,375.51,379.33,385.78,378.00,378.67,386.43,388.80,386.78,384.92,379.76,370.98,367.02,359.25,366.31,377.25,368.93,366.85,378.06,373.36,381.42,370.56,379.90,381.73,376.10,371.24,366.31,361.92,396.72,372.32,366.94,364.64,373.15,371.71,366.13,442.96,431.40,437.66,433.77,404.02,435.22,433.21,442.16,438.40,427.23,401.83,429.28,418.55,432.52,416.99,343.90,350.41,346.48,347.13,347.29,343.05,336.13,332.57,341.56,340.28,339.98,337.32,334.76,391.84,395.58,365.09,396.93,393.50,387.77,392.79,399.96,400.22
2016-02-22 22:14:30.292000,L8,362.89,354.53,361.37,327.74,343.51,347.88,350.39,363.51,367.17,371.01,375.64,377.70,369.62,374.32,379.48,382.59,380.53,377.83,377.09,366.35,363.02,354.99,361.74,371.14,364.21,356.52,371.14,366.81,372.65,365.70,371.95,374.61,368.24,363.97,360.73,356.14,393.63,364.56,355.27,356.76,365.12,361.53,357.28,362.18,356.10,364.03,362.58,352.20,348.65,347.31,353.01,347.06,350.46,345.51,344.78,337.24,333.57,338.50,329.56,336.96,335.67,339.44,339.77,333.66,327.56,327.17,324.16,327.58,333.08,330.62,325.93,327.00,329.88,327.19,320.53,319.56,302.63,300.94,307.80,263.97
2016-03-16 22:20:36.438000,L8,368.37,359.13,366.43,333.15,350.08,354.87,357.50,370.59,373.89,375.12,379.70,383.34,375.72,378.28,385.07,386.78,384.64,382.25,376.66,369.03,365.12,354.97,363.14,375.87,366.17,360.66,372.90,370.46,377.16,369.38,376.18,380.38,372.45,369.29,364.99,360.98,402.04,370.11,361.87,362.21,371.47,366.39,362.27,367.15,362.32,369.42,366.48,361.56,357.44,353.05,359.23,357.72,357.78,354.34,349.42,345.75,341.85,344.62,338.71,344.60,343.93,345.89,346.16,339.85,333.92,328.33,319.69,325.55,332.41,334.75,329.33,329.58,333.46,331.73,329.48,323.91,311.12,314.44,314.75,266.20
