dates,satname,nzd0370-0000,nzd0370-0001,nzd0370-0002,nzd0370-0003,nzd0370-0004,nzd0370-0005,nzd0370-0006,nzd0370-0007,nzd0370-0008,nzd0370-0009,nzd0370-0010,nzd0370-0011,nzd0370-0012,nzd0370-0013,nzd0370-0014,nzd0370-0015,nzd0370-0016
2021-12-20 22:13:44.065000,L8,,260.06,236.66,216.68,220.33,243.94,265.00,278.32,276.31,279.60,277.32,240.00,198.52,,,207.03,221.98
2022-01-12 22:19:49.339000,L8,259.37,280.68,246.62,266.31,225.32,248.88,276.88,283.80,283.14,287.70,300.77,284.23,292.03,282.19,227.29,237.65,243.96
2022-01-13 22:13:38.580000,L9,237.53,,,,,237.29,256.68,280.07,278.75,283.60,289.18,275.31,285.51,272.34,222.59,224.68,228.88
2022-01-20 22:19:51.389000,L9,,,,,,,261.89,277.53,275.55,280.04,289.27,274.36,285.02,271.16,217.64,227.15,226.67
2022-01-21 22:13:35.739000,L8,296.34,294.72,291.49,289.22,259.37,288.26,298.21,304.28,302.05,305.67,319.35,305.65,315.16,300.06,271.20,283.54,276.41
2022-01-28 22:19:43.811000,L8,304.03,299.16,298.32,293.65,255.49,285.17,298.18,302.77,299.85,304.38,316.79,309.46,314.51,299.11,269.62,286.38,279.54
2022-01-29 22:13:41.369000,L9,302.21,299.64,302.24,297.93,258.67,287.92,302.51,306.46,302.49,309.75,321.92,310.27,317.22,307.52,272.48,289.26,282.34
2022-02-13 22:19:40.610000,L8,249.91,,,186.07,213.96,238.43,242.45,270.71,250.65,277.82,280.63,268.35,284.02,248.69,213.65,223.60,219.71
2022-03-01 22:19:36.627000,L8,304.14,299.43,300.64,298.94,261.80,288.12,303.02,313.93,307.17,325.32,329.61,309.53,325.76,317.05,282.14,290.90,280.01
2022-03-02 22:13:25.844000,L9,,,,,209.24,233.84,232.32,230.85,224.36,225.70,,239.26,233.07,204.97,185.20,,
2022-03-09 22:19:37.376000,L9,305.00,299.48,293.09,293.03,256.96,283.15,296.52,302.50,298.27,303.78,315.22,305.23,311.47,300.79,270.76,274.32,273.67
2022-03-17 22:19:29.825000,L8,258.00,,,,213.05,240.28,236.27,241.52,,,296.41,275.50,280.87,272.71,209.97,197.52,169.61
2022-03-25 22:19:32.579000,L9,261.20,267.89,242.58,223.18,219.86,244.30,266.13,280.51,278.64,282.92,294.87,277.41,285.21,272.88,214.17,225.94,222.40
2022-03-26 22:13:11.665000,L8,,,,,216.65,243.45,265.97,280.76,240.33,210.90,,,,192.52,199.77,161.34,211.48
2022-04-02 22:19:19.614000,L8,,,,,,,239.70,274.20,270.04,275.37,283.93,,,212.89,207.45,222.32,206.08
2022-04-03 22:13:21.180000,L9,,,,,,,252.04,277.13,270.21,278.21,285.82,267.63,258.70,246.91,207.34,220.10,194.14
2022-05-04 22:19:25.824000,L8,,,,,206.94,237.22,239.60,237.01,226.95,225.72,263.98,231.06,241.09,198.31,195.84,,
2022-05-05 22:13:06.945000,L9,,,,,214.65,238.64,258.05,267.26,254.15,270.63,284.89,271.09,268.52,251.53,183.08,,
2022-05-20 22:19:32.278000,L8,311.92,304.47,302.76,299.11,264.99,284.30,295.69,298.39,296.06,302.99,312.40,301.72,299.75,299.83,254.83,268.60,263.55
2022-05-28 22:19:06.541000,L9,,,,,214.23,241.36,246.58,244.06,240.31,252.59,260.98,231.66,238.46,201.40,195.29,,
2022-06-05 22:19:39.450000,L8,,,,,187.51,240.18,236.42,241.35,236.79,230.25,268.68,237.24,239.86,238.45,190.43,,
2022-06-21 22:19:48.760000,L8,,,,,176.22,234.48,239.50,236.23,225.37,225.87,263.60,225.56,205.21,195.45,187.05,,
2022-06-22 22:13:14.546000,L9,,,,,178.78,235.40,237.96,236.44,239.52,237.49,260.78,224.99,205.89,194.41,182.89,,
2022-07-31 22:19:39.391000,L9,,,,,197.65,240.73,242.40,244.58,226.45,,,,,,,,
2022-08-09 22:13:34.311000,L9,280.68,287.80,251.76,212.26,219.56,246.71,247.41,269.89,253.40,277.74,280.48,223.28,270.61,249.96,204.36,214.91,178.78
2022-09-09 22:20:11.413000,L8,,263.14,240.14,,,,233.33,265.57,250.09,271.47,276.93,268.79,264.93,246.35,211.12,224.83,194.37
2022-11-04 22:20:00.291000,L9,254.48,258.31,235.79,200.99,219.02,246.14,261.01,274.02,275.91,276.88,283.44,272.94,286.00,272.64,217.58,222.27,218.47
2022-11-13 22:13:53.032000,L9,305.42,303.99,300.15,296.41,258.66,286.86,303.16,313.66,305.78,323.17,327.13,305.91,321.34,310.35,273.95,286.10,279.79
2022-12-23 22:13:47.690000,L8,295.44,297.94,295.58,290.65,252.99,294.42,299.84,312.62,317.03,309.37,323.95,315.42,321.27,315.98,263.22,289.30,280.89
2023-01-08 22:13:48.257000,L8,,,,196.67,213.81,241.86,247.71,276.34,274.46,281.01,284.04,248.25,284.00,248.27,218.21,219.65,217.88
2023-01-15 22:19:53.766000,L8,245.27,,,196.98,212.61,240.46,243.90,276.06,273.34,280.42,285.39,270.58,286.40,269.15,217.13,222.94,221.87
2023-01-16 22:13:46.043000,L9,,,,184.98,211.28,239.27,244.04,275.77,243.77,244.86,,,,,,,196.80
2023-01-23 22:19:56.581000,L9,,,,,,,,,,279.20,277.24,267.53,279.58,250.97,214.72,224.13,217.67
2023-01-24 22:13:46.509000,L8,306.30,299.24,296.17,288.43,253.16,289.32,299.52,309.43,304.34,309.80,325.55,309.54,317.72,308.83,264.72,289.58,282.26
2023-02-16 22:19:49.808000,L8,,,,199.40,214.64,242.35,244.14,270.73,252.06,278.02,279.07,247.21,277.24,253.07,213.48,215.03,215.49
2023-02-24 22:19:51.579000,L9,,,,187.58,213.11,241.38,240.00,267.72,244.76,242.01,273.31,243.11,262.92,246.84,210.81,219.48,209.75
2023-03-05 22:13:37.250000,L9,314.49,317.69,332.66,344.87,290.61,313.14,325.68,319.84,329.42,339.19,344.95,349.83,356.08,352.09,280.29,315.55,284.92
2023-03-21 22:13:31.023000,L9,,,,,216.05,241.86,244.62,273.87,257.13,263.57,282.78,268.66,277.78,254.27,208.54,223.29,201.98
2023-03-28 22:19:33.271000,L9,253.89,,,,213.22,238.37,244.84,268.65,249.76,271.75,282.86,269.02,280.90,264.46,209.97,221.95,213.78
2023-03-29 22:13:12.871000,L8,,,,,214.23,239.34,244.70,271.51,271.39,277.07,282.91,268.84,278.52,248.91,210.26,222.20,206.18
2023-04-06 22:13:21.161000,L9,,228.38,248.50,225.56,220.75,248.75,248.54,274.11,271.81,279.26,260.29,237.56,,,,,
2023-04-13 22:19:26.824000,L9,,,,,211.47,240.55,241.04,260.73,233.72,255.19,212.57,237.17,253.11,238.69,202.12,211.22,
2023-04-14 22:12:57.887000,L8,306.22,301.88,295.47,284.21,249.61,283.39,286.96,292.41,293.78,301.17,309.82,302.22,301.99,297.50,253.61,278.70,270.28
2023-04-22 22:13:14.998000,L9,,,,,206.70,232.50,228.58,222.09,220.98,218.19,,,,,,,
2023-05-23 22:18:53.736000,L8,,,,,216.29,240.15,242.77,243.47,238.82,234.99,249.13,235.96,242.07,200.22,191.68,,
2023-05-24 22:12:53.035000,L9,,,,,213.97,239.60,245.82,256.28,238.84,200.11,263.42,222.93,,,,,
2023-06-08 22:19:00.153000,L8,,,,,186.53,237.92,239.78,235.77,239.01,230.17,270.09,232.44,238.67,197.56,190.47,,
2023-06-09 22:12:48.736000,L9,,,,,187.20,238.69,239.23,233.49,234.09,232.86,263.16,230.16,212.27,194.85,183.13,,
2023-06-16 22:18:54.783000,L9,,,,,185.81,239.33,236.66,230.74,222.31,230.14,258.86,232.52,235.95,195.10,189.30,,
2023-07-10 22:19:17.308000,L8,263.95,211.71,208.04,,,,,,,,213.72,237.27,235.20,241.79,202.45,,
2023-07-27 22:13:02.799000,L9,,,,,,,,260.92,242.17,251.18,267.14,236.29,240.09,229.78,190.60,210.14,
2023-08-20 22:13:23.386000,L8,,,,,217.85,241.06,245.50,262.73,243.35,270.21,274.56,235.93,240.14,245.18,201.07,223.17,189.01
2023-08-27 22:19:35.713000,L8,,,,187.18,218.87,242.21,244.33,262.35,243.16,268.96,273.58,,,213.52,206.35,222.22,201.58
2023-08-28 22:13:20.105000,L9,,,,,219.41,243.89,243.01,268.52,248.01,271.57,276.82,,238.15,246.32,203.54,219.56,186.73
2023-09-29 22:13:26.677000,L9,264.38,270.16,242.90,228.36,221.76,247.14,252.95,272.94,272.33,282.87,284.02,272.79,285.56,261.77,212.47,227.81,218.33
2023-10-06 22:19:43.010000,L9,303.83,295.01,294.98,287.79,245.38,278.96,288.60,297.08,296.20,298.98,310.08,298.02,310.21,299.13,259.20,273.29,270.95
2023-10-07 22:13:32.986000,L8,304.75,303.71,300.61,293.70,251.24,306.09,303.24,303.73,309.45,304.74,319.73,315.06,323.60,316.25,271.54,284.85,280.59
2023-10-30 22:19:48.725000,L8,251.51,260.33,234.19,194.65,219.98,246.93,246.55,276.16,269.29,278.52,278.07,254.76,282.76,251.13,216.48,222.76,219.50
2023-10-31 22:13:33.669000,L9,251.41,,,,213.56,243.23,243.36,276.72,271.55,279.21,273.37,245.92,252.52,213.98,205.10,,
2023-11-23 22:19:53.183000,L9,260.93,276.90,243.68,221.69,222.70,222.69,268.04,278.64,274.78,280.99,289.26,272.16,285.01,271.53,222.42,226.83,228.48
2023-11-24 22:13:39.830000,L8,,,,,,,252.69,274.75,262.40,272.53,272.59,250.38,275.64,267.58,219.19,211.67,218.75
2023-12-10 22:13:33.227000,L8,,,,,219.46,242.77,241.67,270.02,236.49,240.79,260.74,247.55,265.48,246.43,217.05,172.05,215.09
2023-12-17 22:19:48.208000,L8,,,,,211.72,241.26,244.82,266.21,241.43,240.73,267.10,243.03,264.69,244.40,212.13,165.20,214.76
2023-12-18 22:13:44.941000,L9,253.64,259.98,235.05,218.61,222.24,246.41,263.09,278.23,277.59,279.31,281.64,271.44,287.00,272.59,222.34,224.83,229.01
2024-01-03 22:13:39.786000,L9,,,,175.07,214.49,243.33,245.67,271.56,239.06,245.61,275.79,249.58,262.92,246.81,215.66,176.31,217.41
2024-01-11 22:13:32.277000,L8,301.90,304.37,301.39,295.99,264.16,308.13,308.83,309.11,297.57,304.00,319.77,318.02,318.42,305.17,277.47,284.90,283.08
2024-02-04 22:13:43.561000,L9,254.10,260.97,235.61,,,,253.37,276.36,275.53,279.77,287.20,274.00,286.55,274.36,219.81,225.79,222.54
2024-02-12 22:13:30.056000,L8,253.63,260.70,235.11,206.03,217.82,244.98,251.37,280.30,278.27,287.94,296.71,271.73,287.40,271.30,219.76,225.94,222.70
2024-02-19 22:19:39.421000,L8,247.90,,,175.18,213.05,239.33,243.34,265.52,246.31,276.21,275.98,244.79,277.20,246.71,211.94,219.19,214.80
2024-02-20 22:13:31.917000,L9,,,,183.45,216.32,242.45,246.40,267.54,260.41,278.23,280.63,247.61,274.77,247.12,212.58,178.49,207.43
2024-02-27 22:19:43.753000,L9,,279.05,236.11,222.08,219.30,245.07,259.63,276.20,273.12,279.92,285.98,271.70,284.59,273.29,216.66,226.37,221.01
2024-02-28 22:13:24.084000,L8,,,,,,242.83,252.53,272.50,264.51,277.92,278.54,246.46,273.07,255.14,213.53,176.70,209.19
2024-03-07 22:13:35.891000,L9,,,,,212.93,241.72,239.51,269.51,245.99,245.56,279.19,240.03,256.20,243.15,206.63,165.39,202.13
2024-03-23 22:13:31.441000,L9,,,,,214.68,241.85,245.27,252.43,240.38,246.46,270.00,241.91,253.22,210.83,198.88,206.21,
2024-04-07 22:19:11.607000,L8,,269.46,236.19,207.29,219.25,242.67,250.08,273.58,247.88,276.78,281.31,245.81,276.36,265.00,208.14,222.93,186.39
2024-05-02 22:12:44.341000,L8,,,,,,212.82,246.92,263.49,250.66,263.39,272.74,249.99,253.88,245.53,200.44,223.23,
2024-05-10 22:13:00.607000,L9,,,,,212.78,236.89,244.71,258.14,241.42,253.82,210.45,232.46,240.99,201.90,194.21,208.09,
2024-06-03 22:12:29.487000,L8,,,,,214.87,238.04,237.86,240.51,240.19,230.44,219.91,227.20,224.67,197.03,186.12,,
2024-06-11 22:12:42.100000,L9,,,,,201.77,241.41,248.61,264.37,254.25,259.79,273.30,233.56,247.63,239.81,193.72,,
2024-07-05 22:12:45.229000,L8,,,,,,,,,,,,239.48,240.28,208.56,192.21,,
2024-07-12 22:19:00.782000,L8,,,,,211.00,240.69,240.55,260.57,,261.55,269.91,234.01,242.18,239.57,196.66,202.84,
2024-07-13 22:12:50.371000,L9,340.78,320.08,314.82,299.43,251.86,269.04,281.04,297.42,287.20,289.25,303.43,295.02,284.91,290.98,242.22,256.80,244.41
2024-07-21 22:13:00.412000,L8,,,,,214.25,240.79,247.92,253.47,241.08,,207.59,239.08,239.55,200.90,193.80,209.67,
2024-09-07 22:13:18.913000,L8,,,,,,,,,,,179.37,239.16,236.02,237.18,199.56,,
2024-10-09 22:13:21.382000,L8,,,,182.07,212.34,244.32,246.04,265.06,271.29,271.39,274.51,268.98,264.96,247.52,212.13,222.80,208.16
2024-11-01 22:19:30.989000,L8,258.40,280.89,240.00,220.14,223.00,248.10,264.67,274.31,272.87,277.85,287.04,275.92,285.55,277.85,220.02,,
2024-11-02 22:13:29.609000,L9,,,,218.89,222.35,249.79,265.70,276.91,274.87,278.08,287.07,276.83,285.25,271.90,219.49,224.29,221.72
2024-11-09 22:19:39.731000,L9,252.43,,,207.67,219.33,241.40,251.14,240.22,239.94,235.65,,,,,,,
2024-11-10 22:13:25.502000,L8,294.10,297.04,294.46,283.48,247.15,285.88,292.21,308.20,296.93,299.23,312.11,314.59,327.01,320.72,265.71,282.64,278.35
2024-11-17 22:19:38.631000,L8,297.68,301.73,298.56,283.92,258.95,289.72,296.84,304.09,298.15,299.27,312.85,305.22,310.17,299.45,261.40,280.26,274.89
2024-12-27 22:19:45.824000,L9,,279.32,238.85,239.34,211.66,241.56,261.97,277.41,273.89,280.26,288.26,270.66,284.24,273.27,220.78,203.93,225.23
2025-01-04 22:19:38.813000,L8,298.25,297.85,295.23,282.20,252.21,285.27,290.27,307.22,297.30,304.26,318.96,298.28,315.57,300.43,261.46,289.94,274.68
2025-01-05 22:13:30.889000,L9,,,,229.13,216.18,244.33,255.17,277.38,276.50,281.49,287.00,270.53,284.60,270.86,222.18,222.98,223.01
2025-01-20 22:19:37.347000,L8,,,,219.59,216.71,239.99,259.04,274.75,272.11,278.00,287.43,268.70,278.63,268.77,218.46,221.33,221.40
2025-02-13 22:19:46.686000,L9,304.59,301.14,303.57,283.25,252.77,283.38,291.16,299.63,297.33,302.17,313.78,301.47,311.16,302.64,255.70,287.61,276.12
2025-02-14 22:13:24.276000,L8,296.02,299.59,297.77,281.25,252.87,285.09,292.51,297.57,297.14,302.01,313.83,302.47,307.84,299.17,253.92,286.01,271.70
2025-03-01 22:19:39.237000,L9,303.30,299.23,298.20,284.70,246.84,282.28,301.00,305.88,298.62,304.08,312.02,299.88,310.74,303.57,256.48,282.42,276.62
2025-03-09 22:19:26.444000,L8,,,,199.01,217.30,241.75,249.10,273.41,271.30,277.70,283.79,268.78,278.76,261.52,216.28,223.04,218.59
2025-03-25 22:19:15.873000,L8,,,,,,,250.79,271.78,269.25,276.43,281.62,262.83,276.19,269.49,212.75,225.59,217.98
2025-03-26 22:13:17.287000,L9,,,,,,,246.06,274.99,270.49,279.71,255.94,246.27,272.60,263.39,213.30,226.30,215.49
2025-04-10 22:19:10.647000,L8,,,,217.06,216.18,244.61,250.65,263.17,253.90,267.51,,234.80,255.90,244.49,211.27,222.19,212.12
2025-04-27 22:13:08.647000,L9,,,,,215.08,241.66,250.87,266.40,245.92,264.28,265.87,238.91,244.88,243.64,201.85,216.18,173.77
2025-05-04 22:19:17.449000,L9,308.53,302.99,302.31,291.71,260.04,287.78,304.71,332.11,330.56,305.91,328.28,425.17,349.83,323.00,247.42,264.87,257.21
