dates,satname,nzd0412-0000,nzd0412-0001,nzd0412-0002,nzd0412-0003,nzd0412-0004,nzd0412-0005,nzd0412-0006,nzd0412-0007,nzd0412-0008,nzd0412-0009,nzd0412-0010,nzd0412-0011,nzd0412-0012,nzd0412-0013,nzd0412-0014,nzd0412-0015,nzd0412-0016,nzd0412-0017,nzd0412-0018,nzd0412-0019,nzd0412-0020,nzd0412-0021,nzd0412-0022,nzd0412-0023,nzd0412-0024,nzd0412-0025,nzd0412-0026,nzd0412-0027,nzd0412-0028,nzd0412-0029,nzd0412-0030,nzd0412-0031,nzd0412-0032,nzd0412-0033,nzd0412-0034,nzd0412-0035,nzd0412-0036,nzd0412-0037,nzd0412-0038,nzd0412-0039,nzd0412-0040,nzd0412-0041,nzd0412-0042,nzd0412-0043,nzd0412-0044,nzd0412-0045,nzd0412-0046,nzd0412-0047,nzd0412-0048,nzd0412-0049,nzd0412-0050,nzd0412-0051,nzd0412-0052,nzd0412-0053,nzd0412-0054,nzd0412-0055,nzd0412-0056,nzd0412-0057,nzd0412-0058,nzd0412-0059,nzd0412-0060,nzd0412-0061,nzd0412-0062,nzd0412-0063,nzd0412-0064,nzd0412-0065,nzd0412-0066,nzd0412-0067,nzd0412-0068,nzd0412-0069
2005-07-10 21:55:19.319000,L5,287.31,280.42,280.86,280.50,289.95,307.10,323.27,329.13,325.19,294.32,270.17,270.04,176.92,264.24,212.19,,251.12,243.20,218.21,242.85,289.65,292.82,305.48,310.63,325.94,321.75,308.06,306.63,303.69,335.89,332.19,334.03,328.06,333.52,339.02,342.25,352.65,359.52,346.99,351.65,202.23,268.32,341.83,344.40,349.82,342.21,356.29,352.06,363.65,349.98,356.98,358.01,355.93,359.84,368.79,,,,,,,307.64,344.27,339.31,367.65,380.91,369.56,389.69,388.07,447.41
2005-08-27 21:55:43.837000,L5,322.28,316.69,313.16,316.26,323.96,338.44,347.39,354.53,350.09,315.68,292.72,290.69,289.06,302.92,304.52,302.31,303.16,287.02,321.02,325.59,320.66,320.97,338.03,341.84,348.14,347.53,335.09,340.11,335.50,367.63,364.81,361.22,354.55,364.45,366.70,362.35,371.57,377.86,375.92,393.61,389.37,395.04,389.22,392.04,384.43,384.68,379.26,381.21,388.97,374.27,371.52,388.18,387.76,390.48,403.42,383.31,343.46,343.56,345.28,351.36,363.53,350.33,407.12,381.26,403.83,417.77,410.26,418.11,419.87,
2005-09-28 21:55:44.137000,L5,326.60,314.65,323.97,320.38,330.64,341.04,351.75,353.25,349.93,325.62,302.65,322.34,312.81,319.84,323.05,320.91,322.27,316.13,314.24,337.95,326.71,332.40,338.84,333.14,348.20,343.80,331.69,331.52,332.79,372.66,366.38,369.25,356.63,367.01,366.15,361.36,368.00,373.74,377.66,387.32,389.83,384.81,389.15,386.63,388.66,381.20,385.16,387.33,392.97,380.46,377.96,390.06,384.00,392.15,398.65,379.27,345.64,350.50,342.58,355.64,372.18,362.83,414.32,381.64,407.26,406.61,414.56,407.44,423.53,
2006-02-19 21:58:15.515000,L5,330.73,315.44,326.11,316.95,327.49,332.41,351.04,351.35,344.70,318.31,319.09,306.30,311.97,317.63,319.60,322.95,323.04,331.80,331.49,335.13,327.94,332.47,332.52,333.58,342.32,351.46,348.09,345.79,339.99,375.47,375.40,375.68,364.60,365.36,364.45,365.17,362.76,374.47,375.11,387.41,396.75,399.26,394.81,397.64,395.53,393.51,390.72,390.14,393.50,381.99,375.82,387.26,384.44,385.34,400.93,389.43,348.26,344.41,342.69,363.83,387.26,370.35,405.26,384.96,404.82,414.00,410.84,408.89,416.19,
2006-06-27 22:00:24.118000,L5,298.47,292.72,289.73,287.31,299.20,306.65,320.93,323.19,319.14,291.34,260.14,263.26,184.67,271.63,220.17,,,,211.40,260.97,289.27,297.85,301.01,307.96,318.77,315.31,313.53,313.51,309.43,344.12,345.40,340.61,333.27,339.87,337.87,342.30,353.26,359.21,350.94,364.51,203.59,262.70,371.87,363.87,366.12,358.40,367.77,363.59,373.21,358.78,358.39,362.26,353.80,228.39,370.72,,,300.21,312.90,288.40,336.11,327.23,371.28,347.24,381.38,394.02,383.91,391.16,370.52,421.27
2006-11-02 22:01:56.430000,L5,326.84,315.99,321.39,320.50,327.70,341.99,343.52,348.69,338.87,318.29,304.12,308.13,299.08,312.19,317.71,322.89,325.90,334.94,337.11,338.99,335.54,331.52,336.04,331.63,345.38,341.72,330.89,326.73,338.93,376.89,372.31,372.74,361.41,372.60,372.42,363.39,361.84,368.69,376.43,383.15,387.13,379.55,387.46,393.87,392.79,390.39,391.44,393.10,400.60,388.24,376.45,388.82,377.74,382.22,398.16,380.44,342.08,343.58,348.96,359.71,375.41,365.06,414.63,387.75,413.37,409.16,405.59,400.89,404.70,
2007-01-05 22:02:28.201000,L5,311.19,303.35,309.24,312.32,314.08,323.50,347.32,351.72,343.43,318.57,311.45,310.33,318.12,320.63,305.07,303.68,309.66,318.06,328.32,285.05,303.95,324.53,337.23,337.66,346.54,348.39,344.97,341.26,328.72,363.26,357.19,364.16,352.67,360.20,359.07,367.92,375.66,379.05,383.32,393.76,395.59,391.09,396.89,388.62,384.74,379.01,380.02,384.26,391.41,381.12,378.45,400.09,380.91,394.86,401.88,386.72,347.75,345.22,339.56,350.34,365.61,357.57,407.47,378.84,403.75,408.26,412.28,405.34,410.59,
2007-01-21 22:02:33.422000,L5,320.88,312.39,310.09,307.88,308.17,324.88,340.16,340.94,333.92,309.29,308.36,303.42,304.48,314.22,315.55,312.52,319.52,308.57,320.75,295.05,313.83,313.20,328.00,328.24,345.19,349.81,343.69,342.23,337.07,372.11,367.58,369.59,352.40,356.45,358.31,358.82,365.05,367.30,373.05,393.51,395.48,391.67,392.37,394.41,391.93,387.98,384.11,383.87,388.07,377.72,368.41,385.77,375.42,385.57,403.48,386.89,347.57,345.21,348.79,358.42,376.83,370.17,399.97,376.80,398.68,404.15,400.36,394.24,395.30,
2008-02-16 22:04:21.599000,L5,312.78,305.42,308.58,310.30,,,,,,,,,,,,,,,,,,,,,,,342.63,337.05,334.09,364.45,364.64,364.20,362.34,373.24,374.72,375.29,373.24,376.46,390.24,393.36,390.61,390.45,386.83,397.75,386.77,381.60,382.58,387.53,401.98,387.83,382.21,391.65,380.85,390.31,401.33,376.94,345.74,332.67,340.05,352.27,368.13,353.69,405.64,382.07,418.35,418.61,414.78,405.05,420.99,
2008-02-25 21:58:00.859000,L5,315.68,308.91,316.02,315.74,319.31,327.85,342.48,347.50,342.06,321.05,293.00,287.18,289.68,298.43,307.25,316.75,322.29,307.50,323.47,301.71,319.43,324.55,332.46,334.09,347.76,344.96,342.54,343.45,341.04,368.58,371.22,372.09,364.79,368.76,364.07,368.06,363.05,376.08,382.10,385.57,386.80,392.48,392.31,389.56,393.86,384.99,388.15,393.11,396.76,384.20,380.41,389.51,377.39,390.65,394.73,383.96,342.24,345.68,342.99,365.28,372.01,361.39,405.42,385.06,411.59,408.94,406.94,407.22,425.86,529.24
2008-10-29 21:57:24.173000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.75,398.05,400.66,430.97,404.79,436.57,,,,,,,,,,,,,
2008-12-25 21:52:09.965000,L5,309.41,301.34,313.37,305.30,312.18,321.90,340.60,346.13,323.64,296.52,290.31,294.25,296.69,304.50,308.41,306.40,302.98,277.73,264.11,291.75,302.05,311.06,333.63,342.12,346.36,355.58,344.88,340.47,336.86,364.05,362.54,363.47,357.61,362.67,363.37,362.15,368.99,377.43,380.92,394.63,395.31,390.05,391.96,393.61,384.15,384.11,378.69,388.57,401.32,381.56,370.46,395.54,386.68,396.81,400.36,384.26,346.08,342.10,341.85,350.31,364.04,353.66,404.79,382.96,403.01,411.56,418.67,411.12,418.26,
2010-01-13 21:58:24.995000,L5,314.41,307.59,320.10,317.41,324.20,338.21,351.94,346.43,332.38,309.95,292.37,290.36,287.36,298.78,300.77,303.51,304.37,345.55,348.91,351.44,342.42,350.79,351.34,356.26,362.23,349.21,339.96,336.78,333.11,366.86,366.21,368.04,366.11,372.11,374.48,373.27,370.65,379.08,383.70,385.11,384.95,384.78,385.82,386.92,384.23,380.74,380.32,389.90,397.10,385.85,382.71,386.41,383.00,388.40,389.85,376.64,338.71,334.62,334.77,350.64,364.17,355.54,409.92,385.11,416.13,414.22,412.99,404.26,416.06,
2010-01-29 21:58:29.033000,L5,320.59,314.78,319.96,322.23,316.54,334.80,345.98,350.79,337.86,314.10,299.24,298.36,301.07,310.21,312.55,312.33,342.71,348.48,350.46,356.11,347.10,350.21,351.16,358.00,366.46,358.42,350.64,349.73,345.23,377.11,374.12,371.45,364.45,368.52,373.01,364.34,367.44,387.13,385.63,392.41,395.79,393.22,394.88,398.03,388.98,382.94,384.17,388.38,391.13,383.07,378.45,385.69,383.28,392.58,396.91,385.76,342.41,343.63,344.14,356.25,369.58,356.87,401.44,384.02,405.44,410.12,406.23,413.04,422.22,
2011-09-13 21:56:09.668000,L5,331.06,317.86,327.86,326.84,328.84,350.13,350.45,356.73,342.09,307.02,291.91,287.00,286.16,302.58,305.45,302.02,300.93,345.81,356.79,356.24,328.51,337.44,348.44,358.12,365.39,359.96,353.01,349.03,346.70,378.22,374.06,368.50,364.30,365.78,372.42,362.10,372.30,385.85,381.91,390.50,391.41,385.61,393.52,392.17,391.64,378.83,382.66,390.16,393.23,383.36,374.83,384.67,383.42,392.12,405.71,390.60,346.00,344.42,344.95,351.82,368.63,352.90,409.24,381.38,404.92,409.40,405.45,404.16,414.00,
2013-05-29 22:09:41.256000,L8,265.80,261.75,260.57,263.01,267.66,282.09,301.63,305.94,296.04,271.62,253.34,253.99,167.70,202.33,193.18,,,,,171.90,255.91,256.71,,296.75,289.10,299.34,277.00,267.81,292.65,313.01,314.99,314.30,297.35,224.44,289.61,305.42,320.84,207.66,317.40,277.33,187.05,,272.38,320.24,,,335.57,335.26,344.15,325.37,328.16,,,,,,,,,,,288.88,328.64,317.08,347.07,355.97,360.04,362.08,337.50,481.09
2013-06-30 22:09:35.948000,L8,265.12,255.42,251.67,,,,,,,,,,,,,,,,,,,,,,,299.39,270.65,272.83,293.02,314.79,317.54,319.58,302.41,304.82,291.16,312.38,322.92,334.17,298.64,280.73,186.76,,266.42,315.11,330.97,311.15,343.49,336.55,347.61,327.80,326.21,324.63,,,,,,,,,,286.15,322.44,324.38,351.66,359.71,362.64,358.27,358.19,491.18
2013-07-16 22:09:36.403000,L8,311.59,304.29,313.78,308.92,318.01,327.21,340.04,341.84,314.38,286.23,272.05,272.36,262.83,294.49,296.02,292.10,285.41,247.70,242.46,312.48,294.26,308.16,331.39,337.49,340.60,335.27,333.70,335.13,331.55,355.93,354.60,354.94,346.80,348.96,346.23,349.76,357.81,393.23,355.61,366.19,367.69,373.57,372.69,360.46,363.10,358.52,374.92,368.93,378.36,370.42,367.75,380.93,363.26,381.75,405.77,328.78,300.79,315.83,317.68,334.11,346.06,339.20,414.26,349.03,406.03,405.26,395.45,394.23,427.29,511.99
2013-09-02 22:09:40.433000,L8,310.68,303.14,313.42,306.94,315.62,320.84,336.01,338.61,316.32,292.52,280.26,275.84,273.62,291.02,301.15,302.27,324.53,332.53,328.48,317.27,311.47,314.66,328.52,332.80,338.93,331.37,327.97,329.53,323.50,353.68,350.42,352.86,338.44,348.28,340.94,343.79,348.77,359.67,354.56,369.56,369.40,363.04,371.13,362.52,368.58,361.47,370.34,366.84,373.29,361.31,360.52,368.54,359.15,371.33,380.14,354.85,323.02,322.33,319.87,328.78,347.63,338.02,417.80,349.79,387.82,388.19,392.78,394.42,438.03,524.52
2014-01-24 22:08:45.323000,L8,300.93,294.30,303.47,299.33,307.40,312.26,325.58,327.90,300.74,287.82,278.66,281.55,293.17,287.18,280.49,328.55,327.21,330.97,326.55,332.31,330.29,327.94,328.11,336.65,346.56,338.13,329.92,330.35,324.99,362.09,355.75,356.09,341.18,358.44,349.13,351.60,349.32,359.81,360.67,373.98,376.76,376.24,375.34,371.31,370.64,366.15,372.68,372.27,377.29,367.65,365.02,371.78,362.62,370.94,384.56,364.50,327.50,327.68,323.95,338.55,351.97,344.69,395.43,351.40,388.24,390.03,413.04,402.60,435.62,
2014-02-25 22:08:20.274000,L8,287.88,283.13,267.96,227.51,271.88,286.67,396.43,319.81,298.28,272.85,370.15,305.52,261.40,269.69,277.45,278.82,267.29,233.90,312.56,326.87,326.87,329.40,321.20,326.44,337.10,336.93,331.15,330.38,327.27,354.86,355.45,352.56,344.91,356.36,348.96,352.89,348.62,364.75,358.13,377.74,374.56,379.31,373.07,375.59,369.95,367.76,372.00,371.64,377.44,365.06,365.73,374.97,364.67,371.26,382.43,364.59,323.02,321.11,321.75,332.34,350.50,340.04,365.36,345.37,387.82,387.47,391.68,393.50,429.46,
2014-03-13 22:08:09.214000,L8,305.58,300.82,312.94,304.96,312.44,320.37,335.59,340.98,304.41,290.49,278.61,273.17,292.63,298.30,310.38,345.35,337.12,335.11,329.86,335.38,333.96,331.96,327.26,335.39,341.38,342.40,336.13,338.47,331.20,360.92,360.10,360.81,352.68,357.19,359.61,359.40,359.88,363.57,371.25,376.04,384.12,380.39,383.80,380.45,377.54,369.18,376.72,374.51,383.08,372.20,366.39,377.06,369.99,376.28,388.03,368.10,331.41,328.71,327.41,343.82,356.71,345.74,404.53,354.54,392.38,412.74,403.10,404.77,429.71,
2014-04-30 22:07:22.351000,L8,272.66,267.23,266.30,272.03,277.12,287.28,304.11,310.18,290.88,269.69,252.48,251.03,240.71,256.03,243.28,,,,202.83,227.14,257.97,242.80,,,,303.17,295.94,269.84,291.05,307.76,311.89,316.62,307.19,306.09,309.40,308.97,320.31,329.38,,,,322.83,340.63,329.85,337.76,325.52,340.65,340.75,265.51,270.24,330.33,328.94,,333.61,164.92,,,,181.83,244.37,268.46,287.94,329.45,328.76,347.27,357.64,361.79,361.66,361.92,488.33
2014-06-01 22:07:14.657000,L8,285.74,277.51,278.36,281.54,283.13,296.57,309.28,316.86,287.85,264.55,251.10,254.20,214.86,254.58,,,,,,,,,,,,262.89,245.09,260.93,269.31,280.29,303.34,315.27,224.57,309.64,290.91,304.84,310.73,318.51,,313.45,193.47,280.09,330.78,333.16,341.24,334.73,344.66,343.39,349.41,332.08,342.05,333.81,342.76,349.22,356.94,253.19,,278.38,295.18,232.16,310.91,303.16,316.38,268.53,256.81,175.07,,347.71,359.45,341.56
2014-07-03 22:07:25.958000,L8,266.36,256.61,253.60,,,,,,,,,,,,,,,,,,,,,287.71,235.39,301.33,274.48,271.59,283.12,298.11,306.40,316.02,307.83,306.40,290.69,312.92,324.66,327.46,294.23,308.45,189.90,161.94,307.14,320.63,335.86,330.50,342.45,341.41,151.10,280.40,339.50,325.87,340.14,346.36,354.63,156.85,,164.04,294.92,237.77,307.06,306.08,331.46,332.43,360.71,361.36,370.93,371.26,369.52,498.00
2014-08-04 22:07:38.344000,L8,316.79,310.43,325.75,323.20,321.57,335.38,346.35,342.30,321.09,290.61,278.36,274.93,281.86,329.86,331.25,333.36,339.32,339.05,340.00,337.01,328.38,325.69,333.09,339.35,344.79,338.37,332.08,336.58,332.91,358.02,354.35,353.62,347.59,354.86,356.75,354.28,362.05,357.58,360.03,374.50,377.81,377.28,377.41,372.77,371.61,365.71,376.85,371.18,379.55,368.74,366.74,378.88,369.33,379.99,389.13,339.64,323.16,326.20,324.78,342.20,353.18,342.59,412.23,354.18,397.14,419.45,405.52,411.47,453.66,
2014-10-07 22:07:49.758000,L8,299.94,295.69,304.31,303.79,305.78,317.75,328.27,332.79,313.70,288.24,271.50,264.86,260.27,275.75,280.18,269.17,272.34,241.10,245.84,257.32,279.48,306.42,319.41,312.15,315.77,311.25,256.65,266.99,283.78,319.30,317.08,335.55,325.31,334.38,333.38,334.88,326.50,331.09,336.02,354.26,326.46,,,344.22,354.12,356.03,351.30,357.72,360.46,346.76,344.52,346.18,341.59,345.52,309.38,,,,,,,,,254.95,326.09,359.86,,345.10,376.39,500.15
2014-10-23 22:07:51.237000,L8,317.95,312.31,323.70,322.75,321.01,331.14,343.16,342.39,322.06,295.07,275.47,270.49,268.48,277.40,277.89,332.77,337.85,337.99,339.42,342.69,331.52,335.42,332.79,343.02,352.54,343.08,330.71,333.05,326.95,358.66,358.76,357.20,351.10,355.51,363.33,354.49,357.86,356.84,358.69,375.87,377.51,378.52,377.93,382.03,375.26,371.32,370.04,375.04,378.68,366.50,364.86,377.21,369.58,374.06,384.31,367.32,330.98,325.42,327.80,338.95,356.97,342.23,408.74,354.58,396.68,425.98,401.88,407.58,422.27,518.78
2014-11-08 22:07:51.967000,L8,313.61,309.88,320.26,316.96,314.05,327.44,334.15,334.36,320.59,293.77,274.98,273.29,261.75,282.45,279.52,276.99,331.94,336.15,334.83,339.22,330.31,332.69,331.69,339.83,349.65,336.79,327.19,329.47,324.49,357.12,358.08,355.85,348.71,354.74,358.99,353.01,355.43,357.29,361.34,374.93,375.97,377.79,373.11,378.98,373.25,369.67,367.98,374.14,378.55,368.67,365.76,377.09,369.06,374.12,384.62,366.04,328.94,324.22,324.99,336.92,352.55,343.13,411.11,352.85,393.86,424.18,408.04,410.57,421.80,516.38
2014-12-26 22:07:42.898000,L8,340.36,351.76,352.12,355.45,311.52,322.28,330.74,321.98,297.99,274.72,273.21,320.95,326.20,327.76,338.52,336.77,337.84,340.34,336.99,340.60,334.70,338.00,330.11,339.99,350.30,343.46,333.09,335.36,330.20,361.04,473.63,489.42,447.39,472.20,360.13,353.62,352.70,361.52,362.63,374.79,377.82,378.17,375.18,380.55,373.07,370.66,370.41,373.88,380.00,372.11,367.63,379.21,371.27,374.56,383.78,363.88,325.79,320.83,324.61,336.24,352.43,344.83,375.30,351.52,391.64,416.30,394.92,412.22,430.07,
2015-02-12 22:07:27.072000,L8,315.67,312.88,318.41,321.11,318.76,329.39,347.01,337.64,345.98,275.46,317.90,331.23,331.68,342.37,342.58,345.77,342.98,340.96,341.51,346.82,342.70,337.71,335.20,340.48,350.63,346.03,341.71,343.45,341.05,365.86,363.94,364.69,362.59,366.56,363.64,362.90,364.16,368.32,374.30,376.46,383.23,382.27,385.56,383.36,380.27,373.71,380.68,378.82,389.26,377.80,376.76,382.36,371.98,377.80,391.32,371.74,335.26,330.38,329.55,344.31,358.41,352.54,416.98,372.76,442.33,424.69,425.48,413.21,428.18,
2015-02-28 22:07:24.273000,L8,315.77,309.12,318.63,319.12,319.79,328.56,344.86,333.79,320.00,294.81,290.55,296.63,321.72,329.48,340.00,340.57,341.39,341.26,340.15,343.30,341.38,337.47,333.71,339.16,351.96,345.83,336.23,342.07,337.78,360.97,360.61,361.36,361.58,362.04,363.37,356.47,360.26,366.00,373.09,377.69,385.58,383.64,383.64,382.22,375.83,371.30,376.01,376.98,386.01,380.44,372.67,382.47,372.03,374.13,390.17,370.46,330.65,325.00,330.67,342.78,355.85,348.57,425.42,356.94,401.49,425.24,405.66,421.80,444.29,
2015-04-01 22:07:01.610000,L8,348.76,306.28,316.11,316.39,317.12,330.75,344.31,336.14,303.06,280.55,275.48,337.95,317.35,343.30,341.74,344.73,337.41,338.46,337.84,340.64,337.40,333.78,335.15,339.40,348.61,342.26,334.47,339.63,337.61,360.44,359.65,360.21,354.96,361.15,361.81,357.00,359.26,366.97,370.41,373.58,381.52,379.65,382.65,382.93,372.32,367.58,376.29,373.17,383.70,374.59,368.63,376.43,366.51,376.59,382.92,358.41,323.66,321.81,320.86,334.71,354.73,346.45,434.12,358.18,400.89,410.57,398.18,407.07,468.63,
2015-05-19 22:06:40.529000,L8,318.79,317.07,332.47,334.09,332.25,345.56,357.73,345.69,320.72,295.35,275.61,276.89,263.68,283.80,284.78,300.79,336.21,277.49,265.21,287.81,346.50,340.85,351.69,363.26,366.13,362.78,350.03,355.66,357.81,374.20,368.20,367.12,368.22,369.77,364.11,359.69,373.94,382.00,371.28,383.31,382.72,384.15,387.71,386.77,379.84,378.12,381.41,385.17,384.30,378.48,381.28,387.95,381.65,398.43,411.51,342.60,354.89,331.47,345.98,348.00,366.80,352.66,417.54,395.54,408.98,428.41,398.36,405.01,426.98,
2015-06-20 22:06:56.810000,L8,274.23,268.59,267.30,273.31,281.42,289.77,303.67,311.91,291.60,267.59,246.48,251.26,174.97,205.20,143.50,,,,,,,,,166.24,315.60,320.88,307.93,314.35,316.36,326.98,328.14,326.86,324.48,315.50,305.90,322.43,332.95,343.38,329.62,263.79,168.72,154.37,344.40,332.11,342.01,325.99,350.98,345.33,356.85,333.03,341.08,328.38,,,,,,280.59,285.38,249.36,315.21,301.06,337.07,328.47,368.84,368.58,368.00,354.48,322.87,403.90
2015-07-22 22:07:13.408000,L8,274.83,270.30,267.56,271.56,280.06,289.34,302.87,313.14,292.38,270.43,253.44,253.63,194.96,247.77,202.16,,,,,,,,,,312.75,317.08,303.42,314.21,309.14,329.75,328.32,325.22,325.33,311.63,309.88,319.85,327.93,335.18,329.49,322.68,186.51,284.95,344.85,331.41,339.79,322.30,350.93,345.30,249.19,269.49,335.65,324.77,,,,,,,228.83,259.63,181.55,296.92,330.58,332.34,357.54,365.00,362.25,354.47,326.43,432.52
2015-08-23 22:07:24.416000,L8,309.94,305.72,317.97,310.27,317.11,332.30,353.84,346.31,320.14,289.55,278.25,285.75,303.37,335.82,337.19,339.15,330.68,332.99,330.50,328.91,328.96,321.83,331.46,331.53,341.43,343.93,334.87,340.89,344.55,360.31,360.59,366.93,360.67,350.54,346.11,346.97,361.94,364.34,358.33,374.49,375.36,372.85,372.83,367.21,369.00,358.82,371.96,371.10,379.38,367.89,368.12,373.11,360.99,383.13,406.72,344.49,320.36,322.51,322.53,332.97,354.46,354.00,413.56,358.95,388.28,428.50,406.96,395.20,427.54,507.50
2015-09-08 22:07:30.411000,L8,305.05,305.32,308.62,313.26,318.07,341.16,355.10,370.24,320.40,297.77,284.40,277.93,267.65,274.10,274.52,259.29,264.47,238.56,223.52,246.61,268.93,288.52,324.64,326.44,335.96,341.85,335.45,337.13,336.31,355.48,363.40,357.86,346.92,344.53,339.20,347.81,350.37,366.69,352.86,374.96,366.25,362.03,373.66,362.77,364.59,353.33,370.41,367.02,376.77,356.91,363.89,372.19,362.38,378.97,388.47,341.99,321.46,322.13,321.09,329.51,348.96,339.09,411.38,346.00,382.69,417.13,390.13,389.55,415.88,507.51
2015-10-10 22:07:38.780000,L8,306.48,302.54,311.98,308.05,311.12,325.01,335.66,338.72,320.66,282.13,269.71,263.64,272.98,294.02,300.61,275.66,325.99,337.55,337.78,320.65,327.33,317.93,331.99,334.02,346.13,343.30,337.16,339.66,341.31,362.25,356.47,358.01,350.56,350.94,342.10,349.53,351.62,362.99,358.45,378.17,374.72,365.08,371.62,364.43,367.33,361.21,371.18,366.86,377.35,363.28,360.67,372.53,358.07,371.50,383.48,359.27,330.42,325.99,320.08,332.74,352.34,341.90,418.80,350.32,384.31,398.89,403.64,402.57,419.10,
2015-11-27 22:07:47.119000,L8,306.61,303.38,314.26,309.20,308.11,325.18,335.27,336.17,322.20,293.73,278.94,328.32,331.32,334.81,335.62,336.71,335.93,342.37,341.49,340.81,333.62,334.21,338.68,344.26,356.04,346.96,340.01,343.00,344.28,365.30,360.56,362.87,357.36,358.48,352.82,353.08,351.93,367.14,361.64,375.90,377.74,376.23,376.80,370.75,374.61,366.27,371.89,371.76,379.79,369.61,364.71,373.56,358.67,372.80,389.12,368.26,330.10,323.30,322.75,339.49,355.40,345.42,412.85,355.01,387.37,415.80,395.88,397.02,424.12,
2015-12-13 22:07:45.395000,L8,304.59,310.15,313.52,307.20,311.23,338.85,350.71,338.70,315.28,290.49,279.74,268.35,276.77,299.86,297.15,303.86,313.93,331.90,330.00,328.54,306.74,316.36,335.06,339.55,347.53,344.76,335.63,336.18,332.62,362.95,357.48,353.02,351.18,348.98,348.30,338.99,349.90,352.99,352.67,362.88,370.04,368.45,369.30,359.60,368.94,365.98,367.98,376.36,379.21,373.51,364.59,367.16,361.29,371.46,386.31,364.28,325.56,327.95,329.97,342.22,357.11,348.19,368.59,352.63,382.38,383.05,392.14,406.96,514.38,
2016-02-15 22:07:33.404000,L8,303.79,474.51,476.17,468.75,451.27,457.12,463.86,465.33,310.55,291.27,276.97,328.12,325.72,333.03,332.87,326.30,331.42,338.56,338.46,337.84,335.74,336.35,336.76,342.85,353.05,348.81,339.09,344.58,337.75,362.21,362.39,359.61,355.11,353.59,359.57,350.43,358.51,363.69,362.92,371.81,375.55,374.92,376.81,375.95,371.40,367.73,369.65,372.89,382.03,373.56,366.30,371.60,369.08,372.30,388.18,370.94,332.42,329.28,331.68,343.38,357.73,349.25,398.61,351.93,386.27,403.76,395.56,391.24,419.57,
2016-03-02 22:07:31.352000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.65,325.88,323.85,284.49,289.73,294.04,294.20,295.11,308.92,312.27,,,,260.74,326.83,320.50,322.15,328.08,329.76,329.16,332.25,229.76,320.43,,,300.22,285.88,308.77,272.88,276.28,270.68,276.82,309.11,289.07,302.71,299.10,327.41,290.10,321.98,278.48,149.62,
2016-03-18 22:07:25.821000,L8,310.75,305.33,314.13,308.62,312.34,328.41,343.58,340.08,317.57,290.13,280.52,284.07,318.63,323.60,325.85,323.62,336.87,342.59,347.94,345.60,341.17,339.46,342.14,348.31,359.76,350.37,346.68,347.44,347.13,373.13,363.61,368.39,360.69,366.87,362.44,358.59,363.96,370.10,368.83,376.41,383.81,380.44,383.08,380.91,378.29,369.20,376.76,374.51,384.45,373.63,368.49,376.61,367.12,381.27,391.72,369.56,332.74,330.51,329.40,347.00,359.93,351.32,413.12,359.45,390.86,419.70,397.76,395.32,426.20,
2016-04-19 22:07:10.819000,L8,309.16,305.26,313.46,306.69,312.00,328.91,336.82,338.80,312.91,285.87,277.62,328.70,324.68,330.25,329.40,323.49,331.96,340.10,346.19,342.65,342.52,339.45,338.81,344.64,356.92,352.37,341.55,491.26,495.22,497.22,491.02,363.86,361.43,358.72,361.20,352.87,367.64,365.93,361.95,373.85,375.23,375.44,377.87,382.82,371.32,367.63,371.16,373.32,381.25,370.53,369.09,376.98,365.77,376.68,390.27,358.96,326.18,326.48,325.02,338.53,355.89,346.27,428.97,352.14,389.55,429.59,401.73,402.78,437.15,
2016-06-06 22:07:18.940000,L8,265.62,257.32,259.84,266.69,275.64,285.92,300.70,313.32,290.27,269.15,252.30,253.85,193.34,203.99,207.78,,,,155.14,242.50,277.58,306.62,317.44,317.66,331.23,328.36,311.26,327.10,319.53,344.79,338.61,336.02,331.38,323.86,297.17,324.60,336.56,341.68,330.02,282.36,188.87,154.34,340.02,334.96,340.89,340.38,348.97,345.96,248.86,271.66,344.30,329.09,342.46,348.16,342.24,277.52,246.81,290.08,294.43,267.84,323.82,317.05,337.94,334.85,372.21,371.36,370.46,367.68,342.54,234.20
2016-07-08 22:07:32.591000,L8,309.70,307.25,315.21,308.92,304.70,325.91,335.40,336.77,314.26,283.18,274.85,322.08,316.54,306.10,308.65,307.68,328.64,349.75,347.18,350.44,342.86,344.52,342.33,347.94,357.22,348.73,347.92,350.05,361.15,391.69,382.58,370.13,365.66,366.60,361.00,359.92,366.18,395.33,364.72,380.20,382.68,378.58,379.92,388.61,373.90,373.27,381.38,377.20,384.94,372.47,415.15,383.12,374.47,400.57,404.61,329.77,331.85,331.79,326.76,338.42,360.91,353.23,416.01,425.62,406.45,412.91,396.08,401.74,480.03,
